,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
51,Buddy Boeheim,DET,4,1,3,13.0,3.5,12.5,8.0,0.3,1.23,0.44,0.28,0.0,0.0,0.3,0.0,0.0,2.0
52,Buddy Hield,IND,69,31,38,31.7,17.1,59.5,34.6,2.0,2.04,1.36,0.288,0.4,0.0,0.9,0.679,0.0,0.8
53,CJ McCollum,NOP,62,29,33,35.0,21.1,75.0,32.9,5.5,4.37,3.9,0.282,0.9,0.0,0.6,0.679,0.0,0.667
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,40,14,26,15.1,3.8,12.6,7.4,0.3,1.35,0.4,0.303,0.1,0.0,0.7,0.0,0.0,0.741
56,Caleb Martin,MIA,60,32,28,29.7,10.2,39.0,22.2,1.6,2.43,1.54,0.261,0.6,0.1,2.3,0.842,0.0,0.676
57,Cam Reddish,POR,34,13,21,25.1,10.2,29.3,18.5,1.5,3.07,2.13,0.349,0.6,0.0,0.8,0.762,0.0,1.074
58,Cam Thomas,BKN,50,28,22,16.7,10.6,29.2,13.6,2.4,4.82,4.27,0.363,0.4,0.0,0.2,1.0,0.0,1.333
59,Cameron Johnson,BKN,30,19,11,27.5,15.3,37.5,23.6,1.3,2.1,1.47,0.409,0.6,0.0,1.0,0.588,0.0,1.065
60,Cameron Payne,PHX,37,20,17,21.7,11.0,52.9,18.6,4.4,5.04,4.43,0.208,0.1,0.0,0.2,0.0,0.0,0.889
61,Caris LeVert,CLE,66,39,27,30.1,11.9,48.1,28.4,2.9,3.6,3.02,0.247,0.6,0.0,1.1,0.488,0.0,0.479
62,Carlik Jones,CHI,1,0,1,21.7,1.0,35.0,18.0,2.2,3.85,3.31,0.029,0.0,0.0,1.0,0.0,0.0,0.0
63,Cedi Osman,CLE,67,41,26,20.7,8.9,29.2,20.2,1.2,2.36,1.56,0.303,0.4,0.0,0.8,0.769,0.0,0.827
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,55,34,21,11.0,5.1,16.1,9.4,0.5,1.69,0.72,0.315,1.3,0.3,3.0,0.452,0.625,1.098
67,Chris Boucher,TOR,63,31,32,20.0,9.5,23.5,12.5,0.7,1.67,0.59,0.405,0.5,0.1,4.1,0.867,0.0,1.054
68,Chris Duarte,IND,45,19,26,19.8,8.0,29.6,19.2,1.1,2.2,1.55,0.272,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,48,25,23,32.1,13.5,74.5,26.7,7.1,5.7,4.9,0.181,0.3,0.2,0.3,0.071,0.364,0.357
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,63,42,21,14.4,4.2,16.3,9.7,0.6,2.1,1.21,0.261,0.3,0.0,0.9,0.684,0.0,0.643
72,Christian Koloko,TOR,47,22,25,14.1,3.4,14.9,9.7,0.3,1.19,0.27,0.225,0.9,0.0,3.2,0.415,0.0,0.842
73,Christian Wood,DAL,57,30,27,26.6,17.3,47.0,26.4,1.8,2.25,1.02,0.368,2.2,2.1,4.3,0.675,0.754,1.029
74,Chuma Okeke,ORL,22,6,16,18.8,4.7,22.2,10.9,0.7,2.02,1.22,0.213,0.1,0.0,0.7,0.667,1.0,0.438
75,Clint Capela,ATL,53,28,25,26.7,12.0,36.7,18.0,0.8,1.3,0.26,0.326,2.5,0.5,10.4,0.492,0.571,1.024
76,Coby White,CHI,59,27,32,22.5,8.7,35.4,17.7,1.9,3.15,2.47,0.245,0.0,0.0,0.2,1.0,0.0,0.636
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,10,4,6,13.0,4.7,19.5,12.4,0.6,1.74,0.69,0.241,1.9,0.0,3.2,0.526,0.0,0.625
79,Cole Anthony,ORL,49,22,27,25.3,12.3,53.2,18.6,4.2,4.79,4.19,0.231,0.4,0.0,0.9,0.722,0.0,0.864
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,61,28,33,27.5,9.8,30.6,18.6,0.7,1.45,0.58,0.321,0.4,0.0,1.0,0.889,0.0,0.844
83,Cory Joseph,DET,51,11,40,17.9,5.9,37.5,13.1,3.2,5.11,5.27,0.158,0.1,0.0,0.2,0.4,0.0,0.727
84,D'Angelo Russell,LAL,62,32,30,32.4,18.0,81.1,35.0,5.5,4.07,3.41,0.222,0.6,0.2,0.8,0.829,0.8,0.75
85,Daishen Nix,HOU,47,12,35,16.7,4.4,37.8,15.3,2.8,4.52,4.36,0.115,0.1,0.0,0.3,1.2,0.0,0.692
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,27,13,14,5.0,1.7,7.4,3.8,0.3,2.54,1.86,0.236,0.1,0.0,0.4,0.0,0.0,0.4
88,Damian Jones,UTA,30,9,21,9.8,2.9,10.3,5.9,0.2,1.33,0.31,0.282,0.8,0.1,2.4,0.16,1.0,0.972
89,Damian Lillard,POR,55,26,29,36.3,32.3,88.1,37.6,7.6,5.14,4.56,0.366,0.4,0.1,0.6,0.652,1.0,0.529
90,Damion Lee,PHX,68,37,31,21.0,8.4,29.2,17.5,1.1,2.33,1.6,0.288,0.3,0.0,0.5,0.571,0.0,0.647
91,Daniel Gafford,WAS,67,30,37,19.8,8.5,27.9,15.4,0.7,1.49,0.34,0.305,2.0,0.4,5.2,0.64,0.692,1.175
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,8,4,4,10.5,3.1,14.8,8.4,0.4,1.64,0.82,0.212,0.1,0.0,0.3,0.0,0.0,0.0
94,Danuel House Jr.,PHI,44,30,14,14.0,4.3,15.8,8.4,0.6,2.12,1.24,0.271,0.1,0.0,0.4,1.167,0.0,1.278
95,Dario Saric,OKC,50,24,26,14.4,6.5,23.9,14.2,0.7,1.75,0.87,0.274,0.8,0.6,2.0,0.683,0.667,0.879
96,Darius Bazley,PHX,38,18,20,15.1,5.3,23.3,11.1,0.8,2.01,1.15,0.227,0.8,0.2,2.0,0.71,0.429,0.733
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,61,34,27,35.2,21.9,77.0,29.4,7.3,5.73,5.41,0.285,0.6,0.0,0.5,0.588,1.0,0.6
99,David Duke Jr.,BKN,18,7,11,9.6,3.4,12.9,6.6,0.8,3.66,3.12,0.266,0.1,0.0,0.5,0.0,0.0,0.889
100,David Roddy,MEM,56,34,22,16.9,6.6,19.5,12.1,0.6,1.99,1.13,0.339,0.4,0.1,0.8,0.522,1.667,1.191
101,Davion Mitchell,SAC,67,40,27,18.0,5.7,34.3,12.2,2.6,4.54,4.44,0.165,0.1,0.0,0.4,0.444,0.0,0.75
102,Davis Bertans,DAL,38,18,20,10.8,4.2,13.0,7.9,0.3,1.16,0.37,0.325,0.2,0.0,0.3,0.5,0.0,0.5
103,Davon Reed,LAL,40,26,14,8.4,2.2,15.5,7.6,0.7,2.76,2.05,0.14,0.1,0.1,0.4,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,36,16,20,11.2,4.1,18.0,10.6,0.5,1.74,0.66,0.228,1.3,0.4,3.5,0.458,0.231,0.77
105,De'Aaron Fox,SAC,61,38,23,34.1,25.6,79.9,24.6,6.8,5.08,4.73,0.321,0.4,0.1,0.7,0.636,0.667,0.975
106,De'Andre Hunter,ATL,59,32,27,32.0,15.6,38.5,23.9,1.4,2.23,1.39,0.406,0.9,0.5,1.2,0.922,1.0,0.929
107,De'Anthony Melton,PHI,65,44,21,27.9,10.1,48.6,24.3,2.2,2.67,1.92,0.208,0.6,0.0,1.2,0.486,0.0,0.413
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,18.7,10.8,0.4,1.3,0.23,0.259,2.4,0.2,3.7,0.084,0.571,1.137
109,DeMar DeRozan,CHI,61,29,32,36.3,25.1,60.5,37.1,4.6,4.57,3.67,0.414,1.5,2.7,0.5,0.703,0.82,0.697
110,Dean Wade,CLE,38,26,12,20.3,4.7,22.8,13.1,0.6,1.68,0.51,0.204,0.3,0.0,0.6,0.364,0.0,0.913
111,Deandre Ayton,PHX,60,29,31,30.4,18.4,52.9,28.7,1.5,1.65,0.48,0.347,5.5,4.2,11.3,0.818,0.717,1.0
112,Dejounte Murray,ATL,64,32,32,36.4,20.6,72.5,28.9,5.9,4.86,4.4,0.284,0.5,0.1,1.1,0.343,0.429,0.789
113,Delon Wright,WAS,40,23,17,24.2,6.9,46.3,18.0,3.8,4.99,4.49,0.149,0.3,0.0,1.3,0.615,0.0,0.51
114,Deni Avdija,WAS,67,31,36,25.9,8.7,42.3,20.6,1.9,2.73,1.97,0.206,0.7,0.1,2.0,0.62,0.333,0.694
115,Dennis Schroder,LAL,57,30,27,30.1,12.5,54.7,23.0,4.3,4.73,4.14,0.228,0.2,0.0,0.3,0.462,0.0,0.5
116,Dennis Smith Jr.,CHA,49,16,33,25.6,8.8,51.8,21.9,3.6,4.22,3.85,0.17,0.3,0.0,1.0,0.765,1.0,0.771
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,50,20,30,14.0,4.8,18.4,9.8,0.4,1.28,0.38,0.261,0.7,0.1,2.2,0.818,0.667,0.9
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,70,48,22,28.0,12.0,46.8,20.1,3.1,4.03,3.41,0.257,0.6,0.0,1.1,0.585,0.0,0.688
122,Desmond Bane,MEM,46,28,18,31.0,21.1,62.1,33.8,3.0,2.91,2.1,0.339,0.7,0.0,0.9,1.091,0.0,1.0
123,Devin Booker,PHX,42,26,16,34.4,27.8,63.8,37.0,5.2,4.87,4.21,0.436,1.0,1.3,1.5,0.75,0.792,0.844
124,Devin Vassell,SAS,34,11,23,31.0,18.4,52.9,32.8,3.0,3.41,2.49,0.347,0.6,0.0,0.6,1.211,0.0,0.85
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,66,30,36,17.8,7.3,34.1,16.3,2.0,3.48,2.82,0.214,0.2,0.0,0.2,0.4,0.0,0.545
127,Dewayne Dedmon,PHI,31,18,13,11.4,5.6,19.4,10.6,0.5,1.68,0.45,0.291,1.6,0.5,2.9,0.898,0.75,0.89
128,Dillon Brooks,MEM,62,38,24,30.4,14.2,41.3,27.1,1.9,2.71,1.83,0.345,0.4,0.2,0.8,0.667,0.667,0.917
129,Domantas Sabonis,SAC,66,40,26,34.7,19.0,83.0,48.2,3.4,2.43,1.4,0.229,8.6,4.5,9.7,0.61,0.47,0.856
130,Dominick Barlow,SAS,16,2,14,11.7,3.4,13.0,8.4,0.3,1.57,0.66,0.26,1.6,0.1,2.7,0.4,1.0,0.674
131,Donovan Mitchell,CLE,60,38,22,35.7,27.5,68.7,32.1,5.7,5.0,4.5,0.4,0.8,0.0,1.1,0.917,1.0,0.889
132,Donte DiVincenzo,GSW,59,33,26,26.6,9.1,49.1,23.6,2.2,2.73,2.17,0.186,0.7,0.0,1.5,0.325,0.0,0.607
133,Dorian Finney-Smith,BKN,55,26,29,31.5,8.5,38.7,22.5,1.0,1.56,0.67,0.221,0.6,0.0,2.0,0.355,0.0,0.768
134,Doug McDermott,SAS,58,18,40,20.7,10.0,28.0,20.2,0.8,1.67,0.8,0.356,0.3,0.0,0.9,1.0,2.0,0.98
135,Draymond Green,GSW,61,32,29,31.5,8.4,72.7,39.8,2.2,1.85,0.91,0.115,2.7,1.3,2.9,0.461,0.103,0.637
136,Drew Eubanks,POR,67,29,38,19.7,6.0,26.4,14.4,0.7,1.6,0.45,0.227,2.4,0.3,4.0,0.623,0.526,0.874
137,Dru Smith,BKN,10,4,6,12.4,4.2,22.7,8.2,1.7,4.41,4.41,0.185,0.3,0.0,0.4,1.333,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,34,16,18,16.9,6.5,23.7,16.6,0.7,1.72,0.8,0.275,0.2,0.0,0.4,1.0,0.0,1.133
140,Dwight Powell,DAL,65,34,31,20.0,6.9,25.7,14.3,0.7,1.57,0.54,0.269,2.0,0.1,6.0,0.406,0.857,0.959
141,Dylan Windler,CLE,1,1,0,4.1,2.0,13.0,10.0,0.3,1.2,0.23,0.154,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,47,24,23,19.1,4.1,30.1,14.4,1.6,3.15,2.39,0.135,0.1,0.0,0.8,0.333,0.0,0.769
143,Edmond Sumner,BKN,47,28,19,14.5,7.5,24.6,11.4,1.6,3.95,3.47,0.303,0.3,0.0,0.6,0.667,0.0,1.069
144,Eric Gordon,LAC,58,18,40,29.2,12.6,39.7,23.8,2.4,3.58,3.01,0.318,0.2,0.0,0.4,0.462,2.0,1.304
145,Eugene Omoruyi,DET,30,10,20,13.8,6.0,16.9,10.8,0.4,1.53,0.76,0.353,0.6,0.1,2.4,0.684,2.0,0.958
146,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
147,Evan Mobley,CLE,70,42,28,34.2,16.1,59.1,31.0,1.9,1.94,0.75,0.272,4.3,2.0,8.4,0.625,0.576,0.944
148,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,12,21,6.4,2.4,13.1,8.2,0.4,1.75,0.68,0.185,0.2,0.2,0.8,0.25,1.0,0.72
151,Frank Ntilikina,DAL,42,19,23,11.6,2.3,15.7,7.2,0.8,3.05,2.5,0.144,0.0,0.0,0.2,0.0,0.0,0.286
152,Franz Wagner,ORL,68,27,41,32.8,18.7,53.5,32.4,3.3,3.69,3.08,0.35,0.7,0.4,1.9,0.739,0.708,0.97
153,Fred VanVleet,TOR,57,27,30,37.0,19.4,84.9,37.2,6.4,4.52,4.13,0.228,0.2,0.0,0.2,0.6,1.0,0.923
154,Furkan Korkmaz,PHI,27,19,8,9.8,3.8,14.7,10.1,0.7,2.73,2.11,0.259,0.2,0.0,0.3,1.0,0.0,1.333
155,Gabe Vincent,MIA,57,31,26,26.3,9.5,43.9,20.5,2.8,3.89,3.22,0.216,0.2,0.0,0.4,0.545,1.0,0.72
156,Garrett Temple,NOP,20,12,8,7.1,2.1,9.3,5.7,0.3,1.93,1.25,0.226,0.1,0.0,0.3,0.0,0.0,0.4
157,Garrison Mathews,ATL,48,13,35,12.7,4.6,13.8,8.9,0.3,1.33,0.41,0.33,0.1,0.0,0.1,0.0,0.0,1.167
158,Gary Harris,ORL,38,16,22,24.9,8.4,22.3,16.6,0.8,2.12,1.55,0.378,0.1,0.0,0.6,1.0,0.0,0.864
159,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
160,Gary Trent Jr.,TOR,60,28,32,32.6,17.6,39.3,30.6,1.6,2.45,1.88,0.448,0.4,0.0,0.7,1.125,0.0,1.026
161,George Hill,IND,39,25,14,18.6,4.8,32.9,12.8,2.4,4.44,3.95,0.147,0.3,0.0,0.6,0.417,0.0,0.478
162,Georges Niang,PHI,65,44,21,19.3,8.4,29.0,15.6,0.6,1.34,0.45,0.29,0.1,0.0,0.4,0.4,0.0,1.24
163,Giannis Antetokounmpo,MIL,54,41,13,32.6,31.5,79.5,37.2,5.4,4.07,2.99,0.397,4.2,4.5,5.3,0.563,0.451,1.101
164,Goga Bitadze,ORL,26,8,18,10.1,3.7,15.4,10.1,0.4,1.49,0.54,0.242,0.7,0.3,3.0,0.5,0.375,0.769
165,Goran Dragic,MIL,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
166,Gordon Hayward,CHA,45,17,28,31.7,14.4,48.4,35.1,2.3,2.84,1.86,0.297,1.6,0.4,2.0,0.534,0.3,0.764
167,Gorgui Dieng,SAS,23,2,21,9.9,3.1,18.5,13.0,0.6,1.84,0.63,0.167,0.7,0.3,1.3,0.118,0.0,0.6
168,Grant Williams,BOS,67,46,21,26.7,8.2,30.6,16.5,0.9,1.77,0.75,0.267,0.6,0.1,1.6,0.359,0.333,0.7
169,Grayson Allen,MIL,64,47,17,27.9,10.7,36.2,24.0,1.4,2.39,1.44,0.297,0.3,0.0,0.9,0.6,0.0,0.561
170,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
172,Harrison Barnes,SAC,68,41,27,33.0,15.1,47.6,30.3,1.7,2.17,1.11,0.317,0.7,0.7,1.8,0.833,0.98,1.016
173,Haywood Highsmith,MIA,46,24,22,18.9,4.7,21.2,12.2,0.6,1.7,0.91,0.222,0.6,0.0,2.0,0.241,0.0,0.511
174,Herbert Jones,NOP,53,22,31,29.0,9.7,42.9,23.4,1.5,2.09,1.05,0.226,0.9,0.1,2.2,0.511,0.75,0.754
175,Immanuel Quickley,NYK,70,41,29,28.5,13.7,49.1,24.1,3.6,4.42,3.81,0.279,0.3,0.0,0.4,0.474,0.0,0.548
176,Isaac Okoro,CLE,72,44,28,21.8,6.5,20.0,12.9,0.6,1.91,1.01,0.327,0.3,0.0,1.2,0.56,2.0,0.894
177,Isaiah Hartenstein,NYK,71,41,30,19.6,4.8,28.8,13.6,0.7,1.36,0.25,0.168,1.7,0.2,5.0,0.382,0.75,0.673
178,Isaiah Jackson,IND,51,20,31,15.6,6.8,21.9,14.0,0.5,1.36,0.4,0.312,1.8,0.3,5.2,0.549,0.733,0.935
