,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
23,Anthony Edwards,MIN,64,32,32,36.4,24.6,72.8,36.7,4.9,4.02,3.5,0.339,0.5,0.6,0.9,0.656,0.684,0.862
24,Anthony Gill,WAS,42,17,25,10.0,3.1,10.0,6.6,0.3,1.66,0.64,0.316,0.5,0.0,1.2,0.6,0.0,1.28
25,Anthony Lamb,GSW,46,25,21,19.8,6.9,33.7,18.0,1.0,1.8,0.94,0.204,0.7,0.3,1.8,0.344,0.0,0.553
26,Austin Reaves,LAL,44,21,23,27.7,10.7,35.9,20.0,1.8,2.98,2.4,0.299,0.6,0.0,1.1,0.444,0.0,0.617
27,Austin Rivers,MIN,49,24,25,20.4,5.2,23.9,13.9,1.2,3.0,2.37,0.218,0.1,0.0,0.1,1.0,0.0,0.571
28,Ayo Dosunmu,CHI,59,27,32,28.2,9.3,48.0,18.3,2.8,3.48,3.17,0.193,0.2,0.0,0.7,1.0,0.0,1.048
29,Bam Adebayo,MIA,57,30,27,35.0,21.2,64.2,37.4,3.0,2.84,1.59,0.331,7.2,2.6,8.0,0.699,0.629,0.905
30,Ben Simmons,BKN,42,24,18,26.3,6.9,61.4,21.5,3.5,3.42,2.35,0.113,2.3,1.1,4.0,0.344,0.444,0.846
31,Bennedict Mathurin,IND,63,28,35,28.2,17.1,41.9,28.6,1.7,2.48,1.69,0.408,1.2,0.1,1.8,0.908,0.333,0.983
32,Bismack Biyombo,PHX,46,25,21,13.9,3.8,23.1,13.6,0.6,1.59,0.49,0.164,2.5,0.9,4.5,0.35,0.325,0.662
33,Blake Griffin,BOS,27,17,10,14.1,4.7,20.6,12.6,0.6,1.68,0.68,0.231,1.1,0.5,2.1,0.581,0.571,0.825
34,Blake Wesley,SAS,17,3,14,14.8,4.9,28.6,9.5,2.3,4.85,4.45,0.17,0.4,0.0,0.6,0.429,0.0,0.364
35,Boban Marjanovic,HOU,21,1,20,4.5,3.5,6.0,4.1,0.2,2.17,0.92,0.583,0.5,1.4,1.3,1.364,1.138,1.571
36,Bobby Portis,MIL,50,33,17,26.3,14.2,51.8,26.4,1.5,1.78,0.74,0.275,1.5,3.2,4.6,0.592,0.635,0.891
37,Bogdan Bogdanovic,ATL,37,18,19,29.3,14.7,42.6,26.0,2.0,2.79,2.02,0.345,0.7,0.1,0.6,0.444,0.5,0.571
38,Bojan Bogdanovic,DET,57,15,42,31.9,21.3,46.4,32.8,2.3,2.96,2.14,0.459,0.8,1.0,0.8,0.955,0.509,0.851
39,Bol Bol,ORL,57,23,34,22.9,10.0,24.3,13.7,0.9,2.34,1.59,0.413,0.4,0.2,2.1,1.125,0.6,1.429
40,Bones Hyland,LAC,45,30,15,19.3,11.8,46.1,19.6,3.7,4.83,4.13,0.257,0.2,0.0,0.4,0.6,0.0,0.471
41,Bradley Beal,WAS,39,21,18,33.1,23.1,66.4,39.6,4.8,4.36,3.91,0.348,2.0,0.6,1.7,0.603,0.32,0.94
42,Brandon Boston Jr.,LAC,21,8,13,11.7,6.8,20.3,11.6,1.0,2.94,2.6,0.335,0.1,0.1,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,54,31,23,19.8,10.2,28.9,18.1,0.7,1.51,0.64,0.353,4.3,0.2,5.5,0.568,0.444,1.101
44,Brandon Ingram,NOP,27,12,15,32.7,22.9,65.3,38.2,4.3,3.94,2.95,0.351,1.6,1.6,0.9,0.786,0.738,0.833
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,60,43,17,30.3,14.7,33.9,22.9,0.8,1.42,0.41,0.432,2.4,1.9,5.5,0.451,1.0,1.073
47,Bruce Brown,DEN,62,44,18,28.6,11.1,52.3,25.3,2.9,3.37,2.71,0.213,0.9,0.1,1.8,0.906,1.0,0.892
48,Bruno Fernando,ATL,33,10,23,11.2,3.9,20.1,11.8,0.5,1.4,0.49,0.196,1.5,0.2,3.7,0.347,0.667,0.828
49,Bryce McGowens,CHA,27,9,18,14.3,3.9,14.9,9.2,0.6,2.31,1.4,0.263,0.0,0.0,0.5,0.0,0.0,0.714
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,63,28,35,32.0,17.3,60.0,35.2,2.0,2.03,1.35,0.288,0.4,0.0,0.9,0.522,0.0,0.759
53,CJ McCollum,NOP,55,26,29,35.0,21.0,75.0,32.6,5.4,4.36,3.9,0.28,0.8,0.1,0.6,0.674,0.0,0.581
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,34,12,22,16.1,4.2,13.6,7.9,0.3,1.36,0.42,0.311,0.1,0.0,0.8,0.0,0.0,0.769
56,Caleb Martin,MIA,52,27,25,30.1,10.1,39.2,22.3,1.6,2.47,1.58,0.257,0.6,0.1,2.3,0.774,0.0,0.656
57,Cam Reddish,POR,26,11,15,23.2,9.3,23.5,17.0,0.9,2.4,1.45,0.397,0.7,0.0,0.8,0.737,0.0,1.048
58,Cam Thomas,BKN,44,25,19,17.3,11.1,30.5,14.1,2.5,4.87,4.31,0.365,0.4,0.0,0.3,1.0,0.0,1.273
59,Cameron Johnson,BKN,23,14,9,26.3,14.6,36.0,22.3,1.2,2.01,1.35,0.406,0.6,0.0,1.0,0.769,0.0,1.13
60,Cameron Payne,PHX,30,16,14,23.2,11.9,56.0,19.4,4.7,5.08,4.49,0.212,0.1,0.0,0.3,0.0,0.0,0.889
61,Caris LeVert,CLE,58,34,24,30.0,11.6,48.5,28.6,2.9,3.65,3.05,0.239,0.6,0.1,1.1,0.485,0.0,0.516
62,Carlik Jones,CHI,1,0,1,21.7,1.0,35.0,18.0,2.2,3.85,3.31,0.029,0.0,0.0,1.0,0.0,0.0,0.0
63,Cedi Osman,CLE,60,37,23,21.0,8.9,30.1,20.8,1.2,2.4,1.59,0.295,0.4,0.0,0.8,0.952,0.0,0.83
64,Charles Bassey,SAS,29,6,23,14.1,5.2,24.0,13.6,0.6,1.51,0.43,0.217,1.6,0.4,4.6,0.4,0.667,0.97
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,48,29,19,11.1,5.0,16.5,9.5,0.5,1.69,0.71,0.304,1.3,0.3,3.0,0.422,0.643,1.09
67,Chris Boucher,TOR,57,29,28,20.6,9.7,24.3,13.0,0.7,1.68,0.6,0.398,0.5,0.1,4.2,0.778,0.0,1.029
68,Chris Duarte,IND,39,16,23,18.7,7.6,27.8,18.3,1.1,2.27,1.62,0.274,0.3,0.0,0.5,0.727,0.0,0.842
69,Chris Paul,PHX,41,21,20,32.2,13.8,75.5,27.1,7.3,5.77,4.94,0.183,0.3,0.2,0.3,0.077,0.4,0.455
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,58,41,17,15.0,4.4,16.9,10.2,0.6,2.08,1.19,0.258,0.3,0.0,0.9,0.706,0.0,0.636
72,Christian Koloko,TOR,46,21,25,14.4,3.4,15.2,9.9,0.3,1.19,0.27,0.226,0.9,0.0,3.3,0.415,0.0,0.842
73,Christian Wood,DAL,51,27,24,27.2,17.5,48.4,27.3,1.8,2.22,1.01,0.362,2.2,2.2,4.5,0.681,0.726,1.018
74,Chuma Okeke,ORL,19,5,14,21.3,5.2,25.0,11.9,0.9,2.04,1.24,0.206,0.2,0.1,0.8,0.667,1.0,0.438
75,Clint Capela,ATL,46,25,21,26.8,12.0,37.0,18.2,0.8,1.29,0.26,0.325,2.6,0.5,10.3,0.525,0.56,1.025
76,Coby White,CHI,53,24,29,22.5,8.8,35.0,17.5,1.8,3.1,2.42,0.252,0.0,0.0,0.2,1.0,0.0,0.7
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,3,1,2,15.6,6.3,24.3,17.3,0.7,1.7,0.75,0.26,3.7,0.0,5.0,0.545,0.0,0.933
79,Cole Anthony,ORL,42,20,22,24.7,11.8,52.9,18.1,4.3,4.9,4.31,0.222,0.3,0.0,0.9,0.692,0.0,0.865
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,53,25,28,26.9,9.3,30.2,18.5,0.7,1.44,0.59,0.308,0.5,0.0,1.0,0.792,0.0,0.846
83,Cory Joseph,DET,43,10,33,16.0,4.7,33.7,11.3,2.9,5.1,5.26,0.14,0.1,0.0,0.2,0.4,0.0,0.571
84,D'Angelo Russell,LAL,58,30,28,32.4,17.6,81.6,35.2,5.5,4.04,3.37,0.216,0.6,0.2,0.8,0.765,0.667,0.717
85,Daishen Nix,HOU,44,11,33,16.3,4.3,37.3,15.1,2.8,4.52,4.38,0.116,0.1,0.0,0.2,1.0,0.0,0.889
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,24,12,12,5.2,1.8,7.8,4.2,0.3,2.53,1.85,0.234,0.1,0.0,0.4,0.0,0.0,0.4
88,Damian Jones,UTA,24,7,17,8.2,2.6,9.8,5.4,0.2,1.3,0.32,0.264,1.0,0.1,2.4,0.167,1.0,0.912
89,Damian Lillard,POR,48,24,24,36.2,32.1,88.0,38.4,7.4,5.06,4.46,0.365,0.4,0.1,0.6,0.684,1.0,0.533
90,Damion Lee,PHX,62,33,29,21.8,8.7,30.4,18.2,1.2,2.34,1.61,0.286,0.3,0.0,0.5,0.556,0.0,0.571
91,Daniel Gafford,WAS,59,27,32,19.1,8.5,27.0,14.8,0.7,1.45,0.32,0.314,2.0,0.4,5.2,0.675,0.708,1.192
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,6,2,4,11.9,3.2,16.8,9.7,0.5,1.72,0.88,0.188,0.2,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,37,24,13,14.8,4.4,16.6,9.0,0.6,2.11,1.22,0.263,0.2,0.0,0.5,1.167,0.0,1.235
95,Dario Saric,OKC,42,18,24,14.4,6.2,23.0,13.7,0.7,1.77,0.9,0.269,0.6,0.6,1.9,0.52,0.769,0.91
96,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,54,29,25,35.1,21.9,77.5,29.1,7.5,5.81,5.5,0.282,0.6,0.0,0.5,0.645,1.0,0.571
99,David Duke Jr.,BKN,17,7,10,8.6,2.9,11.5,5.6,0.7,3.87,3.4,0.25,0.1,0.0,0.4,0.0,0.0,0.571
100,David Roddy,MEM,49,31,18,17.1,6.1,19.1,11.9,0.6,2.02,1.17,0.32,0.4,0.0,0.8,0.526,1.5,1.122
101,Davion Mitchell,SAC,60,35,25,18.0,5.7,34.6,12.5,2.6,4.48,4.38,0.164,0.1,0.0,0.5,0.5,0.0,0.778
102,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
103,Davon Reed,LAL,39,25,14,8.6,2.2,15.8,7.8,0.7,2.76,2.04,0.141,0.1,0.1,0.4,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,34,16,18,10.3,3.9,16.4,9.8,0.5,1.77,0.68,0.236,1.2,0.4,3.3,0.537,0.25,0.784
105,De'Aaron Fox,SAC,55,34,21,34.1,25.4,79.9,25.0,6.7,5.03,4.68,0.318,0.4,0.1,0.7,0.667,0.667,0.974
106,De'Andre Hunter,ATL,52,29,23,31.8,15.6,38.3,23.5,1.4,2.26,1.41,0.408,0.9,0.4,1.2,0.959,1.136,0.95
107,De'Anthony Melton,PHI,57,37,20,28.2,10.4,50.4,25.5,2.3,2.7,1.94,0.205,0.6,0.0,1.2,0.5,0.0,0.437
108,DeAndre Jordan,DEN,34,21,13,14.6,4.9,19.1,11.1,0.4,1.3,0.23,0.257,2.4,0.2,3.8,0.084,0.571,1.131
109,DeMar DeRozan,CHI,55,26,29,36.1,25.0,60.5,36.6,4.6,4.55,3.66,0.414,1.4,2.6,0.5,0.707,0.83,0.633
110,Dean Wade,CLE,34,23,11,21.0,5.2,23.5,13.5,0.7,1.69,0.52,0.222,0.3,0.0,0.6,0.4,0.0,0.955
111,Deandre Ayton,PHX,53,25,28,30.3,18.7,53.4,29.6,1.5,1.68,0.5,0.35,5.5,4.4,11.6,0.814,0.723,1.008
112,Dejounte Murray,ATL,57,29,28,36.4,20.8,72.6,29.1,5.9,4.9,4.44,0.287,0.6,0.1,1.1,0.343,0.429,0.774
113,Delon Wright,WAS,32,20,12,22.9,6.8,45.2,18.1,3.7,4.9,4.4,0.151,0.4,0.0,1.1,0.615,0.0,0.588
114,Deni Avdija,WAS,59,28,31,26.4,9.0,43.5,21.4,2.0,2.7,1.94,0.207,0.8,0.1,2.2,0.646,0.4,0.701
115,Dennis Schroder,LAL,49,25,24,30.1,12.2,53.1,22.3,4.0,4.56,4.0,0.229,0.2,0.0,0.3,0.5,0.0,0.533
116,Dennis Smith Jr.,CHA,41,14,27,25.3,8.5,50.6,21.4,3.5,4.13,3.74,0.168,0.3,0.0,1.0,0.929,2.0,0.825
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,47,19,28,14.7,5.0,19.3,10.2,0.4,1.28,0.38,0.26,0.7,0.1,2.3,0.818,0.667,0.898
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,62,44,18,27.7,12.0,46.4,19.7,3.1,4.04,3.42,0.258,0.5,0.0,1.1,0.588,0.0,0.636
122,Desmond Bane,MEM,38,24,14,31.0,21.1,60.5,33.8,2.8,2.79,2.01,0.349,0.8,0.0,0.9,1.1,0.0,0.971
123,Devin Booker,PHX,35,22,13,34.1,26.5,63.4,36.3,5.3,4.98,4.29,0.417,1.1,1.0,1.6,0.703,0.943,0.821
124,Devin Vassell,SAS,29,8,21,31.3,19.4,54.2,34.3,3.0,3.33,2.4,0.358,0.7,0.0,0.6,1.211,0.0,0.944
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,60,28,32,16.7,6.2,32.0,15.6,1.8,3.36,2.7,0.195,0.2,0.0,0.2,0.4,0.0,0.545
127,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
128,Dillon Brooks,MEM,55,34,21,30.3,14.5,41.8,27.5,1.9,2.74,1.86,0.346,0.5,0.2,0.9,0.64,0.667,0.936
129,Domantas Sabonis,SAC,59,35,24,34.5,18.8,82.3,47.9,3.3,2.41,1.39,0.228,8.6,4.6,9.6,0.596,0.464,0.886
130,Dominick Barlow,SAS,11,0,11,10.1,3.4,12.2,8.0,0.3,1.59,0.66,0.276,1.2,0.1,2.7,0.462,0.0,0.667
131,Donovan Mitchell,CLE,53,34,19,35.4,27.2,68.5,32.1,5.8,5.04,4.55,0.397,0.8,0.0,1.0,0.978,0.0,0.962
132,Donte DiVincenzo,GSW,51,29,22,25.8,9.2,48.2,23.2,2.2,2.7,2.13,0.191,0.7,0.0,1.4,0.324,0.0,0.592
133,Dorian Finney-Smith,BKN,47,21,26,31.8,8.7,39.2,22.8,1.0,1.54,0.64,0.222,0.6,0.0,2.0,0.379,0.0,0.796
134,Doug McDermott,SAS,53,15,38,20.6,9.9,27.9,20.2,0.8,1.67,0.79,0.353,0.2,0.0,0.9,1.25,2.0,0.98
135,Draymond Green,GSW,53,28,25,31.6,8.2,73.4,40.1,2.2,1.84,0.91,0.112,2.7,1.1,2.7,0.462,0.136,0.6
136,Drew Eubanks,POR,59,27,32,19.7,6.0,26.2,14.3,0.7,1.61,0.45,0.229,2.1,0.3,4.0,0.624,0.526,0.88
137,Dru Smith,BKN,9,4,5,11.2,2.8,19.3,6.7,1.4,4.43,4.46,0.144,0.2,0.0,0.4,1.0,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,31,14,17,17.7,6.5,24.7,17.4,0.7,1.71,0.8,0.265,0.2,0.0,0.4,0.833,0.0,1.0
140,Dwight Powell,DAL,58,31,27,19.8,6.9,25.3,13.9,0.6,1.54,0.53,0.271,2.0,0.1,5.8,0.448,0.857,0.956
141,Dyson Daniels,NOP,40,21,19,19.5,4.4,29.9,14.6,1.5,2.96,2.2,0.147,0.2,0.0,0.9,0.333,0.0,0.757
142,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
143,Eric Gordon,LAC,52,14,38,29.2,12.4,40.4,24.3,2.5,3.66,3.1,0.306,0.2,0.0,0.4,0.333,2.0,1.158
144,Eugene Omoruyi,OKC,23,9,14,11.8,4.9,13.8,9.0,0.3,1.44,0.63,0.355,0.5,0.0,2.3,0.417,0.0,0.833
145,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
146,Evan Mobley,CLE,62,37,25,34.1,16.0,58.3,30.5,1.9,1.97,0.77,0.274,4.2,2.1,8.2,0.624,0.574,0.945
147,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
148,Frank Kaminsky,HOU,30,11,19,6.8,2.6,14.0,8.7,0.4,1.76,0.7,0.183,0.3,0.2,0.8,0.25,1.0,0.72
149,Frank Ntilikina,DAL,38,18,20,12.2,2.4,16.6,7.7,0.8,3.04,2.47,0.147,0.1,0.0,0.2,0.0,0.0,0.286
150,Franz Wagner,ORL,61,25,36,33.2,18.8,54.4,32.8,3.4,3.75,3.14,0.346,0.7,0.3,2.0,0.727,0.684,0.943
151,Fred VanVleet,TOR,51,25,26,36.9,19.4,84.5,37.4,6.3,4.5,4.1,0.229,0.2,0.0,0.3,0.75,1.0,0.923
152,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
153,Gabe Vincent,MIA,48,26,22,26.3,9.8,44.1,20.9,2.9,3.92,3.23,0.222,0.2,0.0,0.4,0.6,1.0,0.762
154,Garrett Temple,NOP,19,11,8,7.0,2.2,9.2,5.5,0.3,1.93,1.28,0.241,0.1,0.0,0.2,0.0,0.0,0.667
155,Garrison Mathews,ATL,47,13,34,12.9,4.6,14.0,9.1,0.3,1.33,0.41,0.329,0.1,0.0,0.1,0.0,0.0,1.167
156,Gary Harris,ORL,33,14,19,24.8,8.6,21.6,15.9,0.8,2.15,1.59,0.396,0.1,0.0,0.6,0.667,0.0,0.8
157,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
158,Gary Trent Jr.,TOR,54,26,28,33.5,18.4,40.5,31.6,1.6,2.43,1.86,0.455,0.4,0.0,0.6,1.087,0.0,1.086
159,George Hill,IND,36,24,12,18.8,4.9,33.1,12.9,2.5,4.47,3.97,0.147,0.3,0.0,0.6,0.417,0.0,0.5
160,Georges Niang,PHI,58,38,20,19.4,8.5,29.5,15.9,0.7,1.33,0.46,0.288,0.1,0.0,0.4,0.4,0.0,1.292
161,Giannis Antetokounmpo,MIL,49,37,12,32.4,31.3,79.3,37.2,5.4,4.06,2.98,0.395,4.2,4.6,5.0,0.544,0.457,1.089
162,Goga Bitadze,ORL,22,8,14,9.6,3.4,14.7,9.6,0.4,1.48,0.57,0.232,0.8,0.3,2.9,0.5,0.429,0.683
163,Goran Dragic,CHI,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
164,Gordon Hayward,CHA,37,15,22,31.3,14.6,48.2,35.0,2.3,2.85,1.88,0.303,1.6,0.5,2.2,0.639,0.316,0.788
165,Gorgui Dieng,SAS,21,2,19,9.6,3.1,17.6,12.7,0.5,1.83,0.62,0.176,0.7,0.3,1.3,0.133,0.0,0.643
166,Grant Williams,BOS,61,44,17,27.3,8.4,31.6,17.1,0.9,1.77,0.76,0.268,0.6,0.1,1.7,0.333,0.333,0.709
167,Grayson Allen,MIL,57,42,15,27.6,10.5,36.3,24.4,1.5,2.44,1.47,0.289,0.3,0.0,0.8,0.526,0.0,0.553
168,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
169,Hamidou Diallo,DET,52,12,40,17.2,8.9,26.4,12.7,1.0,2.34,1.68,0.337,1.1,0.1,1.9,1.196,0.0,1.222
170,Harrison Barnes,SAC,61,36,25,32.7,15.0,47.4,30.2,1.7,2.16,1.11,0.315,0.7,0.7,1.9,0.818,0.976,1.008
171,Haywood Highsmith,MIA,44,23,21,19.4,4.8,21.4,12.4,0.6,1.69,0.89,0.222,0.6,0.0,2.0,0.25,0.0,0.506
172,Herbert Jones,NOP,46,19,27,28.7,9.4,41.3,22.7,1.4,2.09,1.05,0.228,0.7,0.1,1.8,0.441,1.0,0.845
173,Immanuel Quickley,NYK,62,36,26,27.8,12.9,47.3,23.8,3.4,4.33,3.71,0.272,0.3,0.0,0.5,0.353,0.0,0.607
174,Isaac Okoro,CLE,64,39,25,21.2,6.3,20.0,12.7,0.7,1.95,1.05,0.314,0.3,0.0,1.0,0.632,2.0,0.836
175,Isaiah Hartenstein,NYK,63,36,27,19.6,5.1,29.5,14.0,0.7,1.35,0.23,0.172,1.7,0.2,5.2,0.409,0.75,0.694
176,Isaiah Jackson,IND,45,17,28,15.3,6.8,21.4,13.7,0.5,1.35,0.42,0.317,1.7,0.3,5.0,0.538,0.643,0.955
177,Isaiah Joe,OKC,53,25,28,16.6,8.9,21.3,13.4,0.7,1.98,1.33,0.42,0.3,0.0,0.4,0.714,0.0,0.789
178,Isaiah Livers,DET,39,9,30,21.0,5.5,23.4,14.1,0.7,1.84,0.83,0.236,0.2,0.0,0.4,0.75,2.0,0.714
