,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
57,Cam Reddish,POR,40,14,26,24.7,9.7,28.5,17.8,1.5,3.1,2.17,0.34,0.6,0.0,0.7,0.783,0.0,1.138
58,Cam Thomas,BKN,55,30,25,16.4,10.1,28.6,13.4,2.3,4.83,4.28,0.355,0.3,0.0,0.2,0.947,0.0,1.231
59,Cameron Johnson,BKN,39,23,16,28.3,15.5,39.2,25.5,1.5,2.24,1.67,0.395,0.6,0.0,1.1,0.435,0.0,0.977
60,Cameron Payne,PHX,46,26,20,20.6,10.4,50.5,17.7,4.2,5.02,4.41,0.206,0.1,0.0,0.2,0.667,0.0,0.8
61,Caris LeVert,CLE,73,44,29,30.2,12.0,47.1,27.7,2.8,3.59,3.01,0.255,0.6,0.1,1.0,0.5,0.0,0.5
62,Carlik Jones,CHI,3,1,2,9.0,0.3,13.7,6.7,0.9,4.17,3.68,0.024,0.0,0.0,0.3,0.0,0.0,0.0
63,Cedi Osman,CLE,74,46,28,20.3,8.7,28.4,19.4,1.1,2.33,1.53,0.307,0.4,0.0,0.8,0.815,0.0,0.86
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,63,40,23,10.4,4.7,15.3,8.9,0.4,1.71,0.76,0.307,1.2,0.3,2.7,0.455,0.632,1.07
67,Chris Boucher,TOR,72,37,35,20.1,9.4,23.6,12.4,0.7,1.66,0.58,0.396,0.5,0.1,4.0,0.833,0.0,1.072
68,Chris Duarte,IND,46,19,27,19.5,7.9,29.1,18.9,1.1,2.2,1.54,0.27,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,57,31,26,31.9,13.5,74.6,27.2,7.0,5.62,4.82,0.182,0.3,0.2,0.3,0.067,0.333,0.389
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,72,48,24,14.9,4.4,17.1,9.9,0.6,2.12,1.2,0.257,0.4,0.0,0.9,0.654,0.0,0.641
72,Christian Koloko,TOR,54,27,27,14.0,3.2,14.7,9.5,0.3,1.2,0.27,0.217,0.9,0.1,3.1,0.347,0.667,0.824
73,Christian Wood,DAL,66,32,34,26.0,16.7,46.1,26.1,1.7,2.27,1.04,0.362,2.2,1.9,4.2,0.65,0.734,1.029
74,Chuma Okeke,ORL,24,8,16,17.8,4.5,21.3,10.7,0.7,2.0,1.22,0.209,0.1,0.0,0.7,0.667,1.0,0.438
75,Clint Capela,ATL,62,33,29,26.7,12.0,37.1,18.1,0.8,1.3,0.27,0.324,2.4,0.5,10.3,0.523,0.667,1.028
76,Coby White,CHI,69,34,35,23.3,9.5,37.8,18.6,2.1,3.28,2.58,0.251,0.1,0.0,0.2,0.8,0.0,0.538
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,13,5,8,14.1,5.8,21.6,13.5,0.6,1.73,0.64,0.267,2.4,0.0,4.0,0.645,0.0,0.731
79,Cole Anthony,ORL,58,28,30,25.8,13.0,53.2,18.9,4.2,4.69,4.07,0.244,0.4,0.0,0.9,0.652,0.0,0.778
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,70,30,40,28.4,10.8,32.4,19.9,0.8,1.49,0.62,0.335,0.5,0.0,1.1,0.848,0.0,0.835
83,Cory Joseph,DET,58,11,47,19.0,6.7,39.3,14.3,3.3,5.03,5.14,0.169,0.1,0.0,0.3,0.286,0.0,0.667
84,D'Angelo Russell,LAL,68,37,31,32.3,17.8,79.8,34.4,5.4,4.09,3.44,0.222,0.5,0.1,0.8,0.861,0.8,0.784
85,Daishen Nix,HOU,55,13,42,16.2,4.1,36.4,14.7,2.7,4.51,4.34,0.112,0.1,0.0,0.2,1.0,0.0,0.692
86,Dalano Banton,TOR,28,15,13,9.0,4.3,20.1,9.3,1.3,3.82,2.9,0.213,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,33,16,17,5.4,1.8,7.5,3.9,0.3,2.64,2.03,0.242,0.1,0.0,0.3,0.0,0.0,0.364
88,Damian Jones,UTA,37,11,26,10.4,2.9,10.7,6.3,0.2,1.31,0.31,0.273,0.8,0.1,2.3,0.133,1.0,0.872
89,Damian Lillard,POR,58,27,31,36.3,32.2,88.1,37.4,7.6,5.16,4.57,0.365,0.4,0.1,0.6,0.625,1.0,0.556
90,Damion Lee,PHX,71,39,32,20.5,8.3,28.6,17.1,1.1,2.31,1.59,0.289,0.3,0.0,0.5,0.571,0.0,0.647
91,Daniel Gafford,WAS,75,31,44,20.5,8.6,28.8,16.1,0.7,1.49,0.34,0.298,2.0,0.4,5.4,0.608,0.545,1.167
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,9,5,4,9.8,3.0,13.6,7.9,0.4,1.66,0.83,0.221,0.1,0.0,0.2,0.0,0.0,0.0
94,Danuel House Jr.,PHI,52,35,17,14.0,4.5,15.7,8.4,0.5,2.09,1.21,0.286,0.1,0.0,0.4,1.167,0.0,1.136
95,Dario Saric,OKC,55,25,30,13.9,6.2,23.2,13.8,0.7,1.74,0.85,0.268,0.9,0.5,1.9,0.577,0.667,0.85
96,Darius Bazley,PHX,41,19,22,14.2,5.0,22.2,10.6,0.7,2.02,1.15,0.224,0.8,0.2,1.9,0.71,0.429,0.724
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,68,39,29,35.4,21.7,76.5,29.2,7.3,5.73,5.4,0.283,0.5,0.0,0.6,0.703,0.667,0.718
99,David Duke Jr.,BKN,20,8,12,9.0,3.3,12.0,6.2,0.7,3.66,3.12,0.275,0.1,0.0,0.5,0.0,0.0,0.889
100,David Roddy,MEM,66,42,24,17.2,6.4,19.9,12.3,0.7,2.01,1.15,0.323,0.4,0.1,0.9,0.56,1.25,1.169
101,Davion Mitchell,SAC,77,46,31,18.0,5.6,34.8,12.6,2.6,4.52,4.41,0.16,0.1,0.0,0.4,0.545,0.0,0.7
102,Davis Bertans,DAL,43,20,23,10.4,4.1,12.6,7.7,0.3,1.19,0.41,0.325,0.2,0.0,0.3,0.5,0.0,0.462
103,Davon Reed,LAL,42,28,14,8.1,2.1,14.9,7.3,0.7,2.76,2.05,0.142,0.1,0.1,0.3,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,44,20,24,11.4,4.7,18.8,11.5,0.5,1.71,0.68,0.249,1.6,0.4,4.2,0.507,0.294,0.781
105,De'Aaron Fox,SAC,70,43,27,33.7,25.2,78.7,24.5,6.6,5.04,4.67,0.32,0.3,0.1,0.7,0.609,0.667,0.979
106,De'Andre Hunter,ATL,65,35,30,32.0,15.4,38.3,24.0,1.4,2.23,1.39,0.402,0.9,0.6,1.2,0.895,0.917,0.91
107,De'Anthony Melton,PHI,75,49,26,28.1,10.4,48.3,24.2,2.1,2.64,1.88,0.215,0.6,0.0,1.2,0.5,0.0,0.43
108,DeAndre Jordan,DEN,36,22,14,14.5,4.8,19.1,11.0,0.4,1.31,0.23,0.253,2.4,0.2,3.8,0.08,0.571,1.124
109,DeMar DeRozan,CHI,70,35,35,36.4,24.9,60.0,36.4,4.6,4.63,3.74,0.416,1.6,2.7,0.6,0.759,0.806,0.725
110,Dean Wade,CLE,41,28,13,19.9,4.6,22.1,12.7,0.6,1.67,0.5,0.206,0.3,0.0,0.6,0.286,0.0,0.92
111,Deandre Ayton,PHX,65,34,31,30.4,18.0,52.1,28.0,1.4,1.64,0.47,0.345,5.4,4.0,11.1,0.82,0.715,0.997
112,Dejounte Murray,ATL,71,36,35,36.5,20.6,72.7,28.8,5.9,4.89,4.42,0.283,0.5,0.1,1.1,0.324,0.3,0.709
113,Delon Wright,WAS,49,25,24,24.5,7.3,47.4,18.7,3.9,4.99,4.47,0.154,0.3,0.0,1.2,0.588,0.0,0.576
114,Deni Avdija,WAS,76,33,43,26.6,9.2,44.8,21.6,2.1,2.81,2.06,0.205,0.7,0.1,1.9,0.648,0.25,0.651
115,Dennis Schroder,LAL,65,36,29,29.7,12.5,54.8,23.2,4.3,4.75,4.16,0.228,0.2,0.0,0.3,0.462,0.0,0.444
116,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,53.9,22.8,3.8,4.23,3.85,0.163,0.3,0.1,0.9,0.722,0.5,0.843
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,59,26,33,13.9,4.9,17.9,9.6,0.4,1.28,0.39,0.273,0.7,0.1,2.2,0.85,0.667,0.908
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,78,54,24,28.3,12.3,47.1,20.1,3.2,4.02,3.39,0.261,0.6,0.0,1.1,0.533,0.0,0.686
122,Desmond Bane,MEM,55,36,19,31.5,21.4,63.2,34.0,3.1,2.96,2.16,0.339,0.7,0.0,0.9,1.024,0.0,1.02
123,Devin Booker,PHX,51,32,19,34.6,28.0,63.8,36.8,5.1,4.83,4.18,0.439,1.1,1.2,1.5,0.818,0.742,0.784
124,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,72,31,41,18.2,7.4,34.7,16.5,2.0,3.53,2.86,0.212,0.2,0.0,0.2,0.5,0.0,0.545
127,Dewayne Dedmon,PHI,36,21,15,10.9,5.0,18.1,9.9,0.5,1.71,0.46,0.277,1.4,0.5,2.7,0.863,0.778,0.867
128,Dillon Brooks,MEM,71,45,26,30.2,14.2,41.1,26.7,1.8,2.69,1.8,0.347,0.4,0.2,0.8,0.733,0.667,0.873
129,Domantas Sabonis,SAC,76,46,30,34.9,19.2,83.5,48.1,3.4,2.44,1.4,0.23,8.6,4.4,9.7,0.606,0.47,0.866
130,Dominick Barlow,SAS,24,3,21,12.9,3.3,14.0,8.6,0.4,1.57,0.59,0.232,1.6,0.1,2.8,0.308,1.0,0.582
131,Donovan Mitchell,CLE,67,43,24,35.7,28.0,67.8,31.8,5.6,4.96,4.45,0.414,0.8,0.0,1.0,0.875,1.0,0.8
132,Donte DiVincenzo,GSW,68,38,30,26.3,9.0,48.0,23.0,2.2,2.7,2.13,0.188,0.7,0.0,1.6,0.391,0.0,0.648
133,Dorian Finney-Smith,BKN,64,30,34,30.5,8.3,37.7,22.2,1.0,1.56,0.66,0.22,0.6,0.0,2.0,0.417,0.0,0.783
134,Doug McDermott,SAS,62,19,43,20.7,10.3,28.4,20.5,0.8,1.66,0.79,0.363,0.3,0.0,1.0,1.059,2.0,1.085
135,Draymond Green,GSW,69,37,32,31.6,8.4,73.2,39.9,2.3,1.85,0.89,0.115,2.8,1.3,3.1,0.449,0.09,0.692
136,Drew Eubanks,POR,76,31,45,20.1,6.4,27.8,15.3,0.8,1.65,0.53,0.23,2.6,0.3,4.1,0.648,0.615,0.871
137,Dru Smith,BKN,12,5,7,10.9,3.5,19.8,7.1,1.5,4.41,4.4,0.176,0.3,0.0,0.3,1.333,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,39,17,22,16.0,6.1,22.0,15.6,0.6,1.71,0.79,0.277,0.2,0.0,0.4,1.0,0.0,1.133
140,Dwight Powell,DAL,74,36,38,19.4,6.8,25.5,14.6,0.7,1.6,0.55,0.268,2.1,0.1,5.9,0.369,0.857,0.945
141,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,56,31,25,18.1,3.8,29.3,13.7,1.6,3.28,2.57,0.131,0.1,0.0,0.8,0.5,0.0,0.773
143,Edmond Sumner,BKN,51,31,20,14.0,7.2,23.6,11.1,1.6,3.97,3.47,0.306,0.3,0.0,0.6,0.714,0.0,1.094
144,Eric Gordon,LAC,66,22,44,28.8,12.7,39.0,23.7,2.3,3.5,2.91,0.324,0.2,0.0,0.4,0.625,2.0,1.28
145,Eugene Omoruyi,DET,38,10,28,15.9,6.9,19.9,13.0,0.5,1.56,0.77,0.344,0.7,0.1,2.5,0.731,1.2,0.979
146,Evan Fournier,NYK,24,14,10,17.5,6.5,22.9,16.3,0.9,2.45,1.82,0.286,0.0,0.0,0.2,0.0,0.0,1.0
147,Evan Mobley,CLE,77,47,30,34.6,16.3,60.2,31.4,1.9,1.94,0.74,0.271,4.4,2.0,8.6,0.621,0.599,0.947
148,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,35,12,23,6.2,2.3,12.7,7.9,0.4,1.74,0.68,0.185,0.2,0.2,0.7,0.25,1.0,0.72
151,Frank Ntilikina,DAL,45,20,25,11.8,2.6,16.0,7.4,0.8,3.04,2.49,0.161,0.1,0.0,0.2,0.667,0.0,0.5
152,Franz Wagner,ORL,77,33,44,32.9,18.8,53.6,32.4,3.3,3.64,3.01,0.35,0.7,0.3,1.9,0.755,0.731,0.945
153,Fred VanVleet,TOR,66,33,33,37.0,19.7,85.0,37.2,6.5,4.57,4.19,0.232,0.2,0.0,0.2,0.545,1.0,0.8
154,Furkan Korkmaz,PHI,34,22,12,8.7,3.5,12.7,8.6,0.6,2.76,2.13,0.275,0.2,0.0,0.3,1.143,0.0,1.4
155,Gabe Vincent,MIA,64,34,30,26.1,9.5,43.5,19.8,2.8,3.9,3.24,0.218,0.2,0.0,0.4,0.545,1.0,0.75
156,Garrett Temple,NOP,24,16,8,6.6,2.1,8.5,5.3,0.3,1.89,1.19,0.244,0.1,0.0,0.2,0.667,0.0,0.4
157,Garrison Mathews,ATL,52,15,37,12.7,4.6,13.8,8.8,0.3,1.37,0.42,0.333,0.1,0.0,0.1,0.0,0.0,1.167
158,Gary Harris,ORL,47,22,25,24.7,8.4,21.6,16.2,0.7,2.03,1.45,0.388,0.1,0.0,0.6,1.2,0.0,0.778
159,Gary Payton II,GSW,19,10,9,16.3,4.2,21.8,12.2,0.6,1.6,0.69,0.191,0.7,0.1,2.1,0.143,1.0,0.7
160,Gary Trent Jr.,TOR,63,30,33,32.6,17.7,39.2,30.5,1.6,2.44,1.88,0.452,0.4,0.0,0.6,1.08,0.0,1.026
161,George Hill,IND,44,26,18,18.0,4.7,31.1,12.3,2.2,4.33,3.82,0.15,0.3,0.0,0.5,0.538,0.0,0.478
162,Georges Niang,PHI,75,49,26,19.3,8.1,28.6,15.3,0.6,1.34,0.45,0.282,0.1,0.0,0.4,0.4,0.0,1.296
163,Giannis Antetokounmpo,MIL,62,46,16,32.1,31.1,77.6,36.3,5.2,4.04,2.96,0.401,4.3,4.3,5.3,0.604,0.453,1.119
164,Goga Bitadze,ORL,34,13,21,11.0,3.9,16.4,10.8,0.4,1.54,0.55,0.24,0.9,0.2,3.1,0.517,0.375,0.817
165,Goran Dragic,MIL,54,25,29,14.7,6.1,32.7,12.7,2.3,4.21,3.66,0.188,0.1,0.1,0.2,1.0,0.75,0.8
166,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
167,Gorgui Dieng,SAS,28,2,26,10.5,3.4,19.8,13.7,0.6,1.91,0.66,0.173,0.7,0.5,1.2,0.105,0.2,0.529
168,Grant Williams,BOS,75,52,23,26.3,8.3,30.2,16.4,0.9,1.8,0.76,0.275,0.6,0.1,1.6,0.419,0.5,0.702
169,Grayson Allen,MIL,72,53,19,27.4,10.4,35.0,23.2,1.4,2.37,1.43,0.297,0.3,0.0,1.0,0.545,0.0,0.551
170,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
172,Harrison Barnes,SAC,78,47,31,32.7,15.0,46.5,29.9,1.7,2.19,1.12,0.322,0.7,0.8,1.8,0.741,0.855,0.986
173,Haywood Highsmith,MIA,51,26,25,17.5,4.3,19.6,11.3,0.6,1.7,0.91,0.218,0.6,0.0,1.9,0.241,0.0,0.516
174,Herbert Jones,NOP,62,29,33,29.1,9.4,42.2,22.7,1.5,2.15,1.1,0.223,0.9,0.1,2.1,0.481,0.75,0.682
175,Immanuel Quickley,NYK,78,46,32,28.7,14.3,50.3,24.5,3.8,4.47,3.88,0.284,0.3,0.0,0.4,0.429,0.0,0.515
176,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
177,Isaiah Hartenstein,NYK,79,46,33,19.9,4.9,29.5,14.1,0.7,1.39,0.27,0.168,1.8,0.2,5.0,0.373,0.733,0.697
178,Isaiah Jackson,IND,60,23,37,16.1,7.1,22.2,14.3,0.5,1.36,0.41,0.318,1.9,0.4,5.3,0.554,0.714,0.943
