,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,36,33.2,17,19,0.7,0.4,4.6,1.6,2.4,66.3
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,71,30.6,52,19,0.5,2.5,4.8,4.0,7.9,50.0
47,Bruce Brown,DEN,72,28.1,49,23,1.0,0.6,3.3,1.8,2.7,68.4
48,Bruno Fernando,ATL,35,10.7,11,24,0.2,0.9,2.1,1.4,2.3,58.5
49,Bryce McGowens,CHA,39,15.0,13,26,0.3,0.2,1.3,0.7,1.1,70.7
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,7,9.8,1,6,0.3,0.0,0.3,1.1,1.1,100.0
52,Buddy Hield,IND,74,31.6,33,41,1.2,0.3,4.2,2.6,3.7,70.5
53,CJ McCollum,NOP,66,35.1,32,34,0.9,0.5,3.6,2.3,2.8,79.7
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,44,15.3,17,27,0.2,0.1,1.4,1.0,1.4,70.0
56,Caleb Martin,MIA,63,29.7,34,29,1.0,0.5,3.6,2.4,3.6,67.1
57,Cam Reddish,POR,38,24.9,14,24,1.0,0.4,1.8,1.6,2.5,65.3
58,Cam Thomas,BKN,52,16.6,28,24,0.4,0.1,1.6,1.0,1.4,70.3
59,Cameron Johnson,BKN,34,28.0,19,15,1.2,0.3,3.6,1.6,2.5,66.7
60,Cameron Payne,PHX,41,21.1,21,20,0.8,0.2,2.0,0.9,1.2,77.6
61,Caris LeVert,CLE,69,30.0,42,27,1.0,0.3,3.1,1.5,2.1,71.4
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,70,20.7,44,26,0.5,0.1,2.0,0.8,1.1,70.5
64,Charles Bassey,SAS,35,14.5,9,26,0.5,0.9,3.4,2.1,3.4,61.9
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,60,10.8,37,23,0.4,0.4,2.3,1.4,2.4,57.5
67,Chris Boucher,TOR,68,20.1,34,34,0.7,0.9,3.6,1.4,2.3,62.6
68,Chris Duarte,IND,45,19.8,19,26,0.5,0.2,2.1,1.7,2.2,76.5
69,Chris Paul,PHX,52,32.0,26,26,1.6,0.4,3.9,1.6,2.1,76.6
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,67,14.5,45,22,0.4,0.2,1.7,0.8,1.1,69.7
72,Christian Koloko,TOR,51,14.0,25,26,0.3,1.1,1.6,1.7,3.1,56.3
73,Christian Wood,DAL,61,26.7,31,30,0.5,1.1,6.3,3.1,5.1,61.2
74,Chuma Okeke,ORL,22,18.8,6,16,0.5,0.4,2.6,2.0,2.8,72.1
75,Clint Capela,ATL,57,26.6,30,27,0.7,1.2,6.9,3.6,6.2,59.0
76,Coby White,CHI,64,23.0,31,33,0.8,0.1,2.5,1.4,2.0,70.9
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,10,13.0,4,6,0.2,0.4,1.9,1.5,2.5,60.0
79,Cole Anthony,ORL,54,25.6,25,29,0.6,0.5,3.9,1.3,1.7,72.3
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,66,27.8,29,37,0.5,0.1,2.3,1.7,2.7,61.8
83,Cory Joseph,DET,54,18.5,11,43,0.5,0.1,1.3,1.1,1.4,78.7
84,D'Angelo Russell,LAL,65,32.5,34,31,1.0,0.4,2.6,1.8,2.4,75.9
85,Daishen Nix,HOU,50,16.7,12,38,0.6,0.1,1.5,0.9,1.2,75.8
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,29,5.8,14,15,0.1,0.1,0.6,0.3,0.6,58.8
88,Damian Jones,UTA,33,9.8,10,23,0.2,0.6,1.7,0.8,1.8,47.5
89,Damian Lillard,POR,58,36.3,27,31,0.9,0.3,4.0,2.4,3.2,77.6
90,Damion Lee,PHX,70,20.7,38,32,0.4,0.1,2.6,1.7,2.1,81.1
91,Daniel Gafford,WAS,72,20.1,31,41,0.4,1.3,3.3,2.8,5.3,53.8
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,9,9.8,5,4,0.3,0.1,0.6,0.6,0.8,71.4
94,Danuel House Jr.,PHI,48,14.3,33,15,0.3,0.2,1.5,0.8,1.2,64.3
95,Dario Saric,OKC,53,14.1,25,28,0.3,0.1,2.7,1.3,1.8,69.8
96,Darius Bazley,PHX,40,14.5,18,22,0.5,0.8,2.5,1.6,2.6,60.0
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,64,35.2,37,27,1.3,0.1,2.3,1.0,1.3,73.3
99,David Duke Jr.,BKN,18,9.6,7,11,0.4,0.1,0.7,0.6,0.9,58.8
100,David Roddy,MEM,61,17.2,39,22,0.5,0.3,2.0,1.4,1.9,75.9
101,Davion Mitchell,SAC,72,18.0,43,29,0.5,0.2,1.2,0.8,1.2,71.8
102,Davis Bertans,DAL,41,10.6,19,22,0.2,0.1,0.8,0.8,1.4,58.9
103,Davon Reed,LAL,40,8.4,26,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,39,11.4,16,23,0.3,0.7,2.1,1.4,2.1,67.5
105,De'Aaron Fox,SAC,66,33.8,41,25,1.2,0.3,3.7,1.8,2.3,77.6
106,De'Andre Hunter,ATL,63,31.9,34,29,0.5,0.3,3.5,2.0,2.8,69.5
107,De'Anthony Melton,PHI,70,28.2,47,23,1.7,0.6,3.3,1.6,2.4,67.5
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,65,36.5,32,33,1.1,0.5,4.2,2.2,3.0,72.7
110,Dean Wade,CLE,39,19.9,27,12,0.6,0.5,2.9,2.0,3.0,68.1
111,Deandre Ayton,PHX,61,30.4,30,31,0.6,0.8,7.5,2.9,4.7,61.6
112,Dejounte Murray,ATL,66,36.4,33,33,1.5,0.3,4.7,2.8,3.6,76.6
113,Delon Wright,WAS,45,23.8,24,21,1.8,0.4,2.1,1.6,2.2,74.2
114,Deni Avdija,WAS,72,26.2,32,40,0.8,0.4,5.4,2.7,3.8,70.4
115,Dennis Schroder,LAL,61,30.1,33,28,0.7,0.1,2.2,1.2,1.6,77.6
116,Dennis Smith Jr.,CHA,53,25.7,18,35,1.4,0.5,2.6,1.4,2.2,65.0
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,55,13.9,24,31,0.4,0.6,1.4,1.1,1.7,68.5
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,74,28.3,51,23,0.7,0.9,2.8,2.2,3.4,65.1
122,Desmond Bane,MEM,51,31.2,33,18,1.0,0.4,4.3,1.4,2.1,68.6
123,Devin Booker,PHX,46,34.6,27,19,0.9,0.3,3.7,1.6,2.3,69.2
124,Devin Vassell,SAS,37,31.1,12,25,1.2,0.5,3.6,1.7,2.5,68.1
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,68,18.0,30,38,0.6,0.2,1.4,0.8,1.1,76.7
127,Dewayne Dedmon,PHI,34,11.0,21,13,0.2,0.4,2.6,1.1,2.0,56.5
128,Dillon Brooks,MEM,66,30.3,42,24,0.9,0.2,2.6,1.2,1.7,69.9
129,Domantas Sabonis,SAC,71,34.8,43,28,0.8,0.5,9.3,5.5,8.4,65.1
130,Dominick Barlow,SAS,20,12.5,2,18,0.3,0.6,1.6,1.3,2.6,50.0
131,Donovan Mitchell,CLE,63,35.5,41,22,1.5,0.4,3.2,1.6,2.0,81.0
132,Donte DiVincenzo,GSW,64,26.4,36,28,1.3,0.2,3.3,1.6,2.3,68.5
133,Dorian Finney-Smith,BKN,59,30.9,26,33,0.9,0.5,3.0,2.6,4.1,63.5
134,Doug McDermott,SAS,60,20.6,18,42,0.2,0.1,1.9,1.2,1.5,78.9
135,Draymond Green,GSW,65,31.5,35,30,1.0,0.8,6.3,2.5,5.0,50.3
136,Drew Eubanks,POR,71,19.5,30,41,0.5,1.1,3.5,3.0,5.0,59.2
137,Dru Smith,BKN,10,12.4,4,6,0.9,0.4,1.6,0.6,1.2,50.0
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,35,16.5,16,19,0.3,0.0,1.5,1.1,1.4,81.3
140,Dwight Powell,DAL,69,19.9,35,34,0.7,0.4,2.3,2.6,4.1,65.0
141,Dylan Windler,CLE,2,4.0,2,0,0.5,0.0,0.0,0.5,0.5,100.0
142,Dyson Daniels,NOP,51,18.5,27,24,0.8,0.2,2.7,1.6,2.4,66.9
143,Edmond Sumner,BKN,48,14.4,28,20,0.6,0.2,1.3,0.8,1.1,71.2
144,Eric Gordon,LAC,62,29.1,20,42,0.6,0.4,1.7,0.8,0.9,84.5
145,Eugene Omoruyi,DET,34,15.3,10,24,0.7,0.1,1.7,0.6,1.2,53.7
146,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
147,Evan Mobley,CLE,73,34.4,45,28,0.8,1.4,6.6,4.2,6.9,60.6
148,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
149,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,6.4,12,21,0.2,0.1,1.2,1.1,1.6,67.9
151,Frank Ntilikina,DAL,44,11.8,19,25,0.3,0.1,1.1,0.6,0.9,67.5
152,Franz Wagner,ORL,73,33.0,30,43,0.9,0.2,3.1,1.7,2.4,72.4
153,Fred VanVleet,TOR,62,36.9,30,32,1.7,0.5,3.7,2.1,2.8,76.0
154,Furkan Korkmaz,PHI,31,9.1,22,9,0.2,0.1,0.8,0.5,0.7,71.4
155,Gabe Vincent,MIA,60,26.2,33,27,0.9,0.1,1.7,1.2,1.5,75.0
156,Garrett Temple,NOP,22,6.8,14,8,0.4,0.0,0.5,0.8,1.0,78.3
157,Garrison Mathews,ATL,50,12.8,14,36,0.5,0.1,1.2,0.5,0.7,69.7
158,Gary Harris,ORL,43,25.1,19,24,1.0,0.2,1.6,1.0,1.3,73.7
159,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
160,Gary Trent Jr.,TOR,63,32.6,30,33,1.6,0.2,2.2,1.1,1.5,75.0
161,George Hill,IND,42,18.4,26,16,0.6,0.1,1.6,0.8,1.2,68.0
162,Georges Niang,PHI,70,19.3,47,23,0.4,0.2,2.1,1.3,1.8,73.0
163,Giannis Antetokounmpo,MIL,58,32.2,44,14,0.7,0.8,9.6,2.3,4.3,54.6
164,Goga Bitadze,ORL,30,10.5,10,20,0.4,0.5,1.6,1.1,1.9,57.1
165,Goran Dragic,MIL,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
166,Gordon Hayward,CHA,49,31.5,19,30,0.9,0.2,3.6,1.2,1.9,67.0
167,Gorgui Dieng,SAS,26,10.4,2,24,0.2,0.4,1.9,1.2,2.0,61.5
168,Grant Williams,BOS,71,26.6,49,22,0.6,0.4,3.6,1.7,2.6,67.8
169,Grayson Allen,MIL,67,27.6,50,17,0.9,0.2,2.4,1.2,1.6,75.2
170,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
171,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
172,Harrison Barnes,SAC,73,32.7,44,29,0.7,0.1,3.7,1.9,2.9,65.7
173,Haywood Highsmith,MIA,49,18.0,26,23,0.7,0.3,2.4,0.8,1.3,66.1
174,Herbert Jones,NOP,57,29.0,25,32,1.6,0.6,2.5,2.1,2.9,72.0
175,Immanuel Quickley,NYK,74,28.5,42,32,0.9,0.2,3.4,1.7,2.4,70.1
176,Isaac Okoro,CLE,75,21.9,47,28,0.7,0.4,1.8,1.1,1.8,60.4
177,Isaiah Hartenstein,NYK,75,19.6,42,33,0.6,0.8,3.9,2.1,3.9,54.9
178,Isaiah Jackson,IND,55,15.6,22,33,0.4,1.4,2.6,2.1,3.8,54.8
179,Isaiah Joe,OKC,66,18.3,33,33,0.6,0.1,2.0,1.2,1.5,77.6
180,Isaiah Livers,DET,46,22.6,10,36,0.6,0.5,2.1,1.8,3.2,57.0
181,Isaiah Mobley,CLE,9,3.4,6,3,0.1,0.1,1.2,0.2,0.2,100.0
182,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
183,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
184,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,37,8.8,23,14,0.2,0.2,1.1,0.6,0.7,84.0
186,Ish Wainright,PHX,53,15.3,28,25,0.7,0.3,1.4,0.8,1.1,71.2
187,Ivica Zubac,LAC,68,29.0,38,30,0.4,1.3,6.8,2.8,5.3,53.3
188,JD Davison,BOS,9,2.3,8,1,0.2,0.0,0.4,0.0,0.0,0.0
189,JT Thor,CHA,62,12.2,19,43,0.4,0.3,1.4,1.2,1.9,62.2
190,Ja Morant,MEM,55,32.1,36,19,1.1,0.3,4.8,1.5,2.3,66.4
191,JaMychal Green,GSW,55,14.2,29,26,0.5,0.4,2.4,1.3,2.0,65.7
192,JaVale McGee,DAL,37,8.0,18,19,0.1,0.6,1.8,1.4,2.3,58.8
193,Jabari Smith Jr.,HOU,71,30.7,17,54,0.5,0.9,5.6,3.2,5.1,63.5
194,Jabari Walker,POR,47,9.0,20,27,0.1,0.2,1.2,0.8,1.4,57.4
195,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
196,Jaden Hardy,DAL,40,14.4,18,22,0.3,0.1,1.6,1.2,1.4,80.7
197,Jaden Ivey,DET,65,30.5,15,50,0.8,0.3,2.9,2.4,3.0,80.4
198,Jaden McDaniels,MIN,71,30.9,36,35,0.9,1.0,2.7,2.0,3.8,53.7
199,Jaden Springer,PHI,12,3.6,11,1,0.4,0.2,0.4,0.2,0.4,40.0
200,Jae Crowder,MIL,11,18.7,9,2,0.5,0.4,3.2,1.6,2.7,60.0
201,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
202,Jake LaRavia,MEM,33,11.9,22,11,0.4,0.1,1.3,1.2,1.7,71.4
203,Jakob Poeltl,TOR,63,26.8,21,42,1.0,1.3,5.9,4.8,7.7,62.5
204,Jalen Brunson,NYK,65,35.0,37,28,0.9,0.2,3.0,1.6,2.2,75.0
205,Jalen Duren,DET,58,24.7,15,43,0.6,0.9,5.3,3.2,5.2,60.7
206,Jalen Green,HOU,68,34.1,16,52,0.8,0.3,3.3,1.9,2.4,76.5
207,Jalen Johnson,ATL,64,14.5,32,32,0.5,0.4,3.2,1.2,2.0,62.4
208,Jalen McDaniels,PHI,71,24.3,26,45,1.0,0.4,3.7,1.6,2.6,62.7
209,Jalen Smith,IND,62,18.2,30,32,0.3,0.9,3.8,2.1,3.8,56.6
210,Jalen Suggs,ORL,45,23.7,17,28,1.3,0.5,1.9,1.4,1.9,72.4
211,Jalen Williams,OKC,68,30.0,33,35,1.3,0.5,3.4,1.4,2.4,61.3
212,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
213,Jamal Murray,DEN,59,33.0,40,19,1.0,0.2,3.2,2.0,2.6,75.8
214,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
215,James Bouknight,CHA,27,13.2,6,21,0.5,0.1,1.7,0.7,1.4,54.1
216,James Harden,PHI,53,36.9,36,17,1.2,0.5,5.7,1.9,2.5,76.3
217,James Johnson,IND,15,8.7,6,9,0.3,0.4,1.3,0.7,0.9,76.9
218,James Wiseman,DET,37,18.4,10,27,0.2,0.6,4.2,2.8,4.0,70.3
219,Jared Butler,OKC,2,9.6,1,1,1.5,0.0,0.5,1.0,1.5,66.7
220,Jared Rhoden,DET,8,9.3,1,7,0.3,0.0,1.0,0.4,0.6,60.0
221,Jaren Jackson Jr.,MEM,56,28.1,36,20,1.0,3.0,5.0,3.4,7.2,46.4
222,Jarred Vanderbilt,LAL,70,24.4,37,33,1.1,0.3,5.5,2.7,3.8,70.0
223,Jarrell Brantley,UTA,2,6.8,0,2,0.0,0.5,1.5,0.0,0.5,0.0
224,Jarrett Allen,CLE,64,33.0,41,23,0.8,1.2,6.7,3.4,6.2,55.1
225,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
226,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
227,Javonte Green,CHI,30,15.5,12,18,0.8,0.7,1.9,1.1,1.8,58.2
228,Jaxson Hayes,NOP,45,13.4,21,24,0.4,0.4,2.0,0.8,1.3,63.8
229,Jay Huff,WAS,3,4.1,1,2,0.0,0.0,1.3,0.3,0.3,100.0
230,Jaylen Brown,BOS,62,36.1,42,20,1.1,0.4,5.6,2.1,3.2,66.2
231,Jaylen Nowell,MIN,64,19.3,33,31,0.7,0.1,2.1,1.3,1.7,80.4
232,Jaylin Williams,OKC,42,18.1,20,22,0.5,0.3,4.0,2.2,2.9,74.0
233,Jayson Tatum,BOS,69,37.3,49,20,1.0,0.7,7.8,2.2,3.2,67.9
234,Jeff Dowtin Jr.,TOR,20,9.7,13,7,0.4,0.1,0.7,0.2,0.4,50.0
235,Jeff Green,DEN,49,19.2,30,19,0.3,0.3,1.8,1.5,2.2,67.9
236,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
237,Jeremiah Robinson-Earl,OKC,38,19.2,12,26,0.6,0.3,2.6,1.9,3.2,59.8
238,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
239,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
240,Jevon Carter,MIL,73,22.2,53,20,0.9,0.4,2.1,0.8,1.1,75.3
241,Jimmy Butler,MIA,59,33.4,32,27,1.9,0.4,3.7,1.5,2.0,74.4
242,Jock Landale,PHX,64,14.2,32,32,0.3,0.5,2.3,1.9,3.4,57.4
243,Joe Harris,BKN,66,21.5,34,32,0.5,0.2,2.0,1.4,2.0,70.5
244,Joe Ingles,MIL,39,23.0,28,11,0.7,0.1,2.7,0.9,1.2,80.4
245,Joe Wieskamp,TOR,5,5.9,3,2,0.0,0.0,0.4,0.2,0.4,50.0
246,Joel Embiid,PHI,60,34.7,40,20,1.1,1.7,8.4,5.1,8.3,61.0
247,John Butler Jr.,POR,11,3.6,3,8,0.1,0.4,0.2,0.3,0.5,60.0
248,John Collins,ATL,63,30.1,32,31,0.6,1.1,5.5,3.2,5.0,63.5
249,John Konchar,MEM,65,21.0,41,24,1.0,0.3,3.4,1.6,2.2,72.1
250,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
251,Johnny Davis,WAS,20,8.1,8,12,0.1,0.1,0.8,0.3,0.4,71.4
252,Johnny Juzang,UTA,11,11.4,4,7,0.2,0.3,1.5,0.6,1.3,50.0
253,Jonas Valanciunas,NOP,70,24.8,34,36,0.3,0.6,7.1,3.4,5.0,66.9
254,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
255,Jonathan Kuminga,GSW,60,20.6,33,27,0.6,0.5,2.3,1.6,2.5,64.2
256,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
257,Jordan Goodwin,WAS,54,17.1,20,34,0.9,0.4,2.2,1.1,1.8,63.3
258,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
259,Jordan McLaughlin,MIN,36,15.9,18,18,0.9,0.1,1.1,0.5,0.7,76.0
260,Jordan Nwora,IND,54,17.6,34,20,0.4,0.2,2.6,1.0,1.4,73.7
261,Jordan Poole,GSW,74,30.4,38,36,0.8,0.2,2.3,1.1,1.6,73.3
262,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
264,Josh Christopher,HOU,56,11.6,12,44,0.4,0.2,0.8,0.5,0.8,65.1
265,Josh Giddey,OKC,69,30.9,31,38,0.8,0.4,5.8,2.0,3.1,65.6
266,Josh Green,DAL,54,25.8,25,29,0.7,0.1,2.0,1.3,1.6,83.7
267,Josh Hart,NYK,69,32.6,37,32,1.1,0.2,5.9,2.4,3.3,71.8
268,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
269,Josh Okogie,PHX,63,17.7,31,32,0.8,0.5,1.8,1.0,1.5,65.2
270,Josh Richardson,NOP,55,24.0,18,37,1.1,0.3,2.1,1.6,1.9,80.4
271,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
272,Jrue Holiday,MIL,61,32.7,46,15,1.2,0.4,3.9,1.5,2.0,72.8
273,Juan Toscano-Anderson,UTA,43,12.0,17,26,0.3,0.2,1.7,0.7,1.3,57.1
274,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
275,Julian Champagnie,SAS,9,13.3,4,5,0.1,0.4,2.1,0.7,1.4,46.2
276,Julius Randle,NYK,75,35.9,42,33,0.6,0.3,8.3,2.6,3.6,72.4
277,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
278,Justin Holiday,DAL,41,15.3,17,24,0.4,0.4,1.0,1.1,1.6,67.7
279,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
280,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
281,Jusuf Nurkic,POR,52,26.8,24,28,0.8,0.8,6.9,3.9,6.7,57.9
282,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
283,Kai Jones,CHA,39,10.3,10,29,0.3,0.6,1.6,0.8,1.7,44.8
284,Karl-Anthony Towns,MIN,22,33.4,11,11,0.8,0.6,6.4,2.5,3.9,64.0
285,Kawhi Leonard,LAC,45,33.8,29,16,1.5,0.5,5.2,2.3,3.4,68.0
