,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
30,Ben Simmons,BKN,42,26.3,24,18,1.3,0.6,5.3,1.7,3.0,57.5
31,Bennedict Mathurin,IND,63,28.2,28,35,0.6,0.1,3.0,1.8,2.6,68.5
32,Bismack Biyombo,PHX,46,14.0,25,21,0.3,1.3,3.0,1.6,3.6,44.0
33,Blake Griffin,BOS,27,14.1,17,10,0.3,0.2,2.4,1.2,1.7,71.1
34,Blake Wesley,SAS,17,14.8,3,14,0.6,0.1,1.6,0.8,1.0,82.4
35,Boban Marjanovic,HOU,22,4.4,1,21,0.0,0.0,1.0,0.3,0.5,63.6
36,Bobby Portis,MIL,51,26.1,34,17,0.5,0.2,7.3,2.3,3.3,69.9
37,Bogdan Bogdanovic,ATL,37,29.3,18,19,0.9,0.3,3.0,1.8,2.5,72.8
38,Bojan Bogdanovic,DET,58,32.0,15,43,0.6,0.1,3.2,1.9,2.6,76.4
39,Bol Bol,ORL,58,22.7,23,35,0.4,1.3,4.9,2.0,3.0,66.9
40,Bones Hyland,LAC,45,19.3,30,15,0.7,0.3,1.8,1.6,1.9,84.7
41,Bradley Beal,WAS,39,33.1,21,18,0.9,0.6,2.8,1.4,2.1,68.8
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,55,19.8,32,23,0.6,0.7,4.0,1.8,3.1,57.0
44,Brandon Ingram,NOP,28,32.9,13,15,0.7,0.4,4.6,1.5,2.4,61.8
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,61,30.3,44,17,0.5,2.4,4.6,4.0,7.7,51.8
47,Bruce Brown,DEN,62,28.6,44,18,1.0,0.6,3.2,1.9,2.7,69.6
48,Bruno Fernando,ATL,33,11.2,10,23,0.2,0.9,2.3,1.4,2.5,58.0
49,Bryce McGowens,CHA,28,14.4,9,19,0.3,0.1,1.4,0.6,0.9,69.2
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,63,32.0,28,35,1.2,0.3,4.1,2.5,3.6,70.0
53,CJ McCollum,NOP,56,35.0,27,29,0.9,0.6,3.5,2.3,2.9,78.8
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,35,15.8,12,23,0.2,0.1,1.5,1.1,1.5,71.7
56,Caleb Martin,MIA,53,30.0,27,26,1.0,0.5,3.7,2.4,3.6,66.8
57,Cam Reddish,POR,27,23.2,11,16,0.9,0.3,1.3,1.4,2.2,63.3
58,Cam Thomas,BKN,45,17.4,25,20,0.4,0.1,1.6,1.1,1.6,69.4
59,Cameron Johnson,BKN,24,26.3,14,10,1.1,0.4,3.1,1.5,2.5,62.7
60,Cameron Payne,PHX,31,22.9,17,14,0.8,0.2,2.1,1.1,1.5,77.8
61,Caris LeVert,CLE,59,30.0,34,25,0.8,0.2,3.2,1.5,2.0,72.9
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,61,20.8,37,24,0.5,0.1,1.9,0.8,1.1,73.8
64,Charles Bassey,SAS,29,14.1,6,23,0.4,0.9,3.5,1.8,3.0,59.3
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,48,11.1,29,19,0.4,0.3,2.4,1.6,2.6,59.5
67,Chris Boucher,TOR,57,20.6,29,28,0.7,0.8,3.6,1.4,2.3,61.7
68,Chris Duarte,IND,39,18.7,16,23,0.5,0.2,2.0,1.6,2.2,75.0
69,Chris Paul,PHX,42,32.2,22,20,1.5,0.4,3.8,1.7,2.2,76.9
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,58,15.0,41,17,0.4,0.2,1.7,0.8,1.1,72.7
72,Christian Koloko,TOR,46,14.4,21,25,0.3,1.0,1.7,1.8,3.2,56.6
73,Christian Wood,DAL,51,27.2,27,24,0.4,1.2,6.6,3.3,5.5,59.9
74,Chuma Okeke,ORL,20,20.4,5,15,0.6,0.5,2.9,2.2,3.0,73.3
75,Clint Capela,ATL,46,26.8,25,21,0.7,1.3,7.0,3.4,5.9,58.1
76,Coby White,CHI,54,22.5,25,29,0.8,0.1,2.5,1.4,2.0,68.2
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,4,15.6,1,3,0.3,0.8,1.5,1.5,3.0,50.0
79,Cole Anthony,ORL,43,24.9,20,23,0.6,0.6,4.0,1.3,1.8,69.6
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,53,26.9,25,28,0.6,0.1,2.3,1.6,2.7,61.7
83,Cory Joseph,DET,44,16.2,10,34,0.5,0.1,1.1,1.0,1.3,80.0
84,D'Angelo Russell,LAL,58,32.4,30,28,1.1,0.4,2.6,1.9,2.5,75.5
85,Daishen Nix,HOU,45,16.2,11,34,0.6,0.1,1.4,0.9,1.2,73.6
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,24,5.2,12,12,0.2,0.2,0.5,0.2,0.4,40.0
88,Damian Jones,UTA,24,8.2,7,17,0.1,0.6,1.8,1.0,1.9,55.6
89,Damian Lillard,POR,49,36.3,24,25,0.9,0.3,3.7,2.4,3.1,77.1
90,Damion Lee,PHX,63,21.7,34,29,0.4,0.1,2.7,1.8,2.2,80.4
91,Daniel Gafford,WAS,59,19.1,27,32,0.4,1.3,3.4,2.6,5.1,51.7
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,6,11.9,2,4,0.3,0.2,0.7,0.7,1.0,66.7
94,Danuel House Jr.,PHI,38,14.8,25,13,0.2,0.2,1.6,0.8,1.2,68.1
95,Dario Saric,OKC,43,14.5,18,25,0.3,0.1,2.8,1.2,1.8,67.9
96,Darius Bazley,PHX,36,15.4,16,20,0.5,0.8,2.6,1.6,2.8,58.0
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,55,35.2,29,26,1.3,0.1,2.2,1.0,1.3,73.0
99,David Duke Jr.,BKN,17,8.6,7,10,0.4,0.1,0.5,0.5,0.8,61.5
100,David Roddy,MEM,49,17.1,31,18,0.5,0.2,1.9,1.5,1.9,77.9
101,Davion Mitchell,SAC,60,18.0,35,25,0.5,0.2,1.1,1.0,1.3,73.1
102,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
103,Davon Reed,LAL,39,8.6,25,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,35,10.6,16,19,0.2,0.6,2.1,1.3,1.9,69.2
105,De'Aaron Fox,SAC,55,34.1,34,21,1.1,0.3,3.8,1.9,2.3,81.0
106,De'Andre Hunter,ATL,52,31.8,29,23,0.5,0.2,3.7,2.0,2.8,69.6
107,De'Anthony Melton,PHI,58,28.2,38,20,1.7,0.6,3.1,1.6,2.4,67.9
108,DeAndre Jordan,DEN,34,14.6,21,13,0.2,0.6,3.7,1.9,2.8,67.4
109,DeMar DeRozan,CHI,56,36.1,27,29,0.9,0.5,4.0,2.3,3.1,72.8
110,Dean Wade,CLE,35,20.8,23,12,0.7,0.5,3.2,1.9,3.0,65.4
111,Deandre Ayton,PHX,54,30.4,26,28,0.6,0.8,7.5,2.9,4.6,63.2
112,Dejounte Murray,ATL,57,36.4,29,28,1.5,0.3,4.7,2.7,3.6,74.8
113,Delon Wright,WAS,32,22.9,20,12,1.9,0.3,2.1,1.4,2.0,73.0
114,Deni Avdija,WAS,59,26.4,28,31,0.9,0.5,5.3,2.7,3.9,68.0
115,Dennis Schroder,LAL,50,30.2,26,24,0.7,0.1,2.2,1.3,1.7,77.9
116,Dennis Smith Jr.,CHA,42,25.3,14,28,1.4,0.5,2.4,1.5,2.1,68.5
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,47,14.7,19,28,0.5,0.6,1.6,1.3,1.9,69.0
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,63,27.7,45,18,0.7,0.9,2.7,2.0,3.2,63.9
122,Desmond Bane,MEM,39,31.0,25,14,1.0,0.4,4.4,1.5,2.1,70.4
123,Devin Booker,PHX,36,34.0,23,13,0.8,0.4,3.8,1.5,2.2,67.1
124,Devin Vassell,SAS,29,31.3,8,21,1.2,0.4,3.8,1.7,2.3,70.6
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,60,16.7,28,32,0.6,0.2,1.2,0.8,1.0,77.0
127,Dewayne Dedmon,PHI,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
128,Dillon Brooks,MEM,56,30.3,35,21,0.9,0.2,2.6,1.2,1.6,71.4
129,Domantas Sabonis,SAC,59,34.5,35,24,0.8,0.5,9.4,5.5,8.5,64.3
130,Dominick Barlow,SAS,11,10.1,0,11,0.2,0.2,1.3,1.4,2.3,60.0
131,Donovan Mitchell,CLE,54,35.5,34,20,1.5,0.4,3.1,1.7,2.0,84.4
132,Donte DiVincenzo,GSW,51,25.8,29,22,1.3,0.1,3.2,1.6,2.3,69.8
133,Dorian Finney-Smith,BKN,48,31.5,21,27,0.9,0.4,3.2,2.6,4.0,63.9
134,Doug McDermott,SAS,53,20.6,15,38,0.2,0.1,1.9,1.2,1.6,77.4
135,Draymond Green,GSW,53,31.6,28,25,0.9,0.8,6.5,2.4,5.0,47.4
136,Drew Eubanks,POR,60,19.7,27,33,0.5,1.2,3.4,3.0,5.1,58.7
137,Dru Smith,BKN,9,11.2,4,5,1.0,0.3,1.6,0.6,1.0,55.6
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,32,17.3,14,18,0.4,0.0,1.6,1.2,1.4,80.4
140,Dwight Powell,DAL,58,19.8,31,27,0.7,0.4,2.3,2.7,4.2,63.5
141,Dyson Daniels,NOP,41,19.3,22,19,0.8,0.3,2.7,1.5,2.2,68.9
142,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
143,Eric Gordon,LAC,52,29.2,14,38,0.6,0.4,1.8,0.8,0.9,84.8
144,Eugene Omoruyi,OKC,23,11.8,9,14,0.6,0.0,1.3,0.4,0.8,52.6
145,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
146,Evan Mobley,CLE,63,34.2,37,26,0.8,1.3,6.6,4.1,6.8,61.0
147,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
148,Frank Kaminsky,HOU,31,6.7,11,20,0.2,0.1,1.3,1.2,1.7,67.9
149,Frank Ntilikina,DAL,38,12.2,18,20,0.3,0.1,1.2,0.6,0.9,69.7
150,Franz Wagner,ORL,62,33.2,25,37,0.9,0.2,3.0,1.7,2.3,71.7
151,Fred VanVleet,TOR,51,36.9,25,26,1.6,0.6,3.8,2.2,2.9,75.3
152,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
153,Gabe Vincent,MIA,49,26.3,26,23,0.9,0.1,1.9,1.1,1.5,77.8
154,Garrett Temple,NOP,19,7.0,11,8,0.5,0.1,0.5,0.7,0.9,82.4
155,Garrison Mathews,ATL,47,12.9,13,34,0.5,0.1,1.1,0.5,0.7,71.0
156,Gary Harris,ORL,34,24.7,14,20,0.9,0.1,1.6,1.0,1.3,75.6
157,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
158,Gary Trent Jr.,TOR,54,33.5,26,28,1.6,0.3,2.2,1.2,1.6,75.6
159,George Hill,IND,36,18.8,24,12,0.6,0.1,1.5,0.8,1.2,69.8
160,Georges Niang,PHI,58,19.4,38,20,0.4,0.2,2.1,1.3,1.7,73.3
161,Giannis Antetokounmpo,MIL,50,32.3,38,12,0.7,0.8,9.7,2.3,4.2,53.3
162,Goga Bitadze,ORL,23,9.4,8,15,0.4,0.4,1.3,1.0,1.8,58.5
163,Goran Dragic,CHI,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
164,Gordon Hayward,CHA,38,31.3,15,23,0.9,0.2,3.7,1.2,1.7,67.7
165,Gorgui Dieng,SAS,21,9.6,2,19,0.1,0.3,1.8,1.3,2.0,64.3
166,Grant Williams,BOS,61,27.3,44,17,0.6,0.4,3.7,1.8,2.7,66.9
167,Grayson Allen,MIL,58,27.6,43,15,0.8,0.2,2.4,1.3,1.7,76.0
168,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
169,Hamidou Diallo,DET,53,17.4,12,41,0.9,0.3,2.4,0.8,1.4,62.5
170,Harrison Barnes,SAC,61,32.7,36,25,0.8,0.1,3.7,1.8,2.8,64.7
171,Haywood Highsmith,MIA,45,19.0,23,22,0.7,0.3,2.6,0.9,1.4,66.1
172,Herbert Jones,NOP,47,28.7,20,27,1.6,0.7,2.5,2.2,3.1,72.2
173,Immanuel Quickley,NYK,63,27.7,37,26,0.8,0.2,3.4,1.6,2.3,70.1
174,Isaac Okoro,CLE,65,21.1,39,26,0.7,0.4,1.9,1.1,1.8,60.9
175,Isaiah Hartenstein,NYK,64,19.6,37,27,0.6,0.8,3.8,2.1,3.8,55.4
176,Isaiah Jackson,IND,45,15.3,17,28,0.4,1.5,2.5,1.9,3.5,54.1
177,Isaiah Joe,OKC,54,16.8,25,29,0.6,0.1,2.0,1.1,1.4,80.3
178,Isaiah Livers,DET,39,21.0,9,30,0.5,0.6,1.8,1.7,3.1,55.4
179,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
180,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
181,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
182,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
183,Ish Smith,DEN,31,10.2,20,11,0.2,0.2,1.3,0.6,0.8,83.3
184,Ish Wainright,PHX,45,15.4,24,21,0.8,0.3,1.3,0.8,1.1,73.5
185,Ivica Zubac,LAC,60,29.4,32,28,0.4,1.3,6.8,2.9,5.2,56.3
186,JD Davison,BOS,6,2.3,5,1,0.2,0.0,0.3,0.0,0.0,0.0
187,JT Thor,CHA,51,11.6,15,36,0.3,0.2,1.3,0.9,1.5,60.5
188,Ja Morant,MEM,52,32.5,34,18,1.1,0.3,4.9,1.5,2.3,68.4
189,JaMychal Green,GSW,42,14.4,22,20,0.5,0.3,2.5,1.4,2.0,66.3
190,JaVale McGee,DAL,36,8.1,17,19,0.1,0.6,1.8,1.4,2.3,59.5
191,Jabari Smith Jr.,HOU,59,30.0,12,47,0.5,1.0,5.7,3.0,4.8,63.1
192,Jabari Walker,POR,41,9.0,20,21,0.1,0.2,1.2,0.9,1.3,65.5
193,Jack White,DEN,15,3.2,12,3,0.1,0.1,0.3,0.4,0.5,75.0
194,Jaden Hardy,DAL,32,11.6,16,16,0.3,0.1,1.3,0.8,1.1,77.1
195,Jaden Ivey,DET,57,30.1,15,42,0.9,0.3,2.9,2.5,3.0,82.4
196,Jaden McDaniels,MIN,61,30.6,31,30,1.0,1.0,2.7,2.0,3.8,52.6
197,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
198,Jae Crowder,MIL,4,19.2,4,0,0.8,0.0,2.5,2.0,2.8,72.7
199,Jae'Sean Tate,HOU,23,21.4,3,20,0.6,0.2,2.2,1.2,1.9,65.1
200,Jake LaRavia,MEM,31,12.4,21,10,0.4,0.1,1.4,1.2,1.7,70.4
201,Jakob Poeltl,TOR,52,26.2,16,36,0.9,1.3,5.7,4.7,7.7,61.6
202,Jalen Brunson,NYK,60,35.2,35,25,0.9,0.3,3.0,1.6,2.2,73.6
203,Jalen Duren,DET,51,25.2,14,37,0.6,0.9,5.4,3.3,5.3,61.3
204,Jalen Green,HOU,56,33.6,11,45,0.8,0.3,3.4,1.9,2.4,79.3
205,Jalen Johnson,ATL,57,14.3,29,28,0.5,0.5,3.1,1.2,2.0,60.9
206,Jalen McDaniels,PHI,63,25.4,20,43,1.1,0.5,3.8,1.7,2.8,61.4
207,Jalen Smith,IND,53,18.2,26,27,0.3,0.8,3.9,2.1,3.8,56.5
208,Jalen Suggs,ORL,38,23.0,15,23,1.2,0.5,1.9,1.4,1.9,73.6
209,Jalen Williams,OKC,58,29.4,26,32,1.3,0.5,3.2,1.5,2.4,61.6
210,Jamal Cain,MIA,14,13.3,8,6,0.6,0.0,1.9,0.4,0.5,85.7
211,Jamal Murray,DEN,49,32.5,35,14,1.0,0.2,3.3,1.8,2.5,72.4
212,Jamaree Bouyea,MIA,4,16.3,2,2,1.0,0.5,1.0,1.3,1.5,83.3
213,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
214,James Harden,PHI,45,36.7,30,15,1.2,0.6,5.6,1.8,2.5,74.8
215,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
216,James Wiseman,DET,26,14.8,9,17,0.1,0.3,3.3,2.2,3.1,71.6
217,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
218,Jaren Jackson Jr.,MEM,44,27.3,28,16,1.1,3.3,4.9,3.1,7.0,43.5
219,Jarred Vanderbilt,LAL,59,24.0,30,29,1.1,0.3,5.5,2.7,3.9,69.7
220,Jarrett Allen,CLE,58,33.3,36,22,0.8,1.2,6.7,3.4,6.2,54.2
221,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
222,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
223,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
224,Jaxson Hayes,NOP,36,13.4,16,20,0.5,0.4,2.1,0.8,1.2,65.9
225,Jaylen Brown,BOS,51,35.8,36,15,1.1,0.4,5.7,2.3,3.5,64.8
226,Jaylen Nowell,MIN,62,19.5,31,31,0.6,0.1,2.1,1.4,1.7,80.2
227,Jaylin Williams,OKC,30,16.8,12,18,0.4,0.2,3.9,1.9,2.6,74.4
228,Jayson Tatum,BOS,59,37.3,43,16,1.0,0.8,7.6,2.2,3.3,67.0
229,Jeff Dowtin Jr.,TOR,18,8.9,12,6,0.2,0.1,0.6,0.2,0.4,42.9
230,Jeff Green,DEN,39,19.4,25,14,0.4,0.3,1.8,1.5,2.3,67.4
231,Jerami Grant,POR,57,35.7,26,31,0.8,0.8,3.5,1.8,2.8,65.4
232,Jeremiah Robinson-Earl,OKC,33,20.0,11,22,0.6,0.3,2.6,2.0,3.3,59.1
233,Jeremy Sochan,SAS,49,26.1,12,37,0.7,0.4,3.2,2.0,3.2,63.7
234,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
235,Jevon Carter,MIL,62,22.6,45,17,1.0,0.4,2.2,0.8,1.0,75.0
236,Jimmy Butler,MIA,48,33.3,25,23,2.0,0.3,3.7,1.5,2.0,74.0
237,Jock Landale,PHX,54,14.2,28,26,0.3,0.5,2.4,1.8,3.3,55.4
238,Joe Harris,BKN,55,23.0,29,26,0.5,0.2,2.1,1.6,2.2,72.3
239,Joe Ingles,MIL,29,22.4,21,8,0.6,0.2,2.6,1.1,1.3,81.6
240,Joe Wieskamp,TOR,3,7.9,1,2,0.0,0.0,0.7,0.0,0.3,0.0
241,Joel Embiid,PHI,48,35.1,31,17,1.1,1.6,8.6,5.1,8.3,61.9
242,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
243,John Collins,ATL,52,30.9,27,25,0.7,1.2,5.8,3.3,5.2,63.8
244,John Konchar,MEM,53,21.8,33,20,1.0,0.2,3.7,1.6,2.2,71.2
245,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
246,Johnny Davis,WAS,13,4.7,6,7,0.1,0.1,0.5,0.1,0.2,33.3
247,Johnny Juzang,UTA,1,14.8,0,1,1.0,1.0,1.0,0.0,2.0,0.0
248,Jonas Valanciunas,NOP,61,24.9,29,32,0.3,0.5,6.9,3.3,5.0,67.5
249,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
250,Jonathan Kuminga,GSW,50,19.8,28,22,0.5,0.4,2.2,1.6,2.3,68.1
251,Jordan Clarkson,UTA,60,32.6,30,30,0.5,0.2,2.9,2.2,3.3,66.3
252,Jordan Goodwin,WAS,42,18.1,16,26,1.0,0.5,2.3,1.3,2.0,65.5
253,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
254,Jordan McLaughlin,MIN,27,15.3,14,13,0.8,0.1,1.1,0.6,0.7,80.0
255,Jordan Nwora,IND,43,16.1,29,14,0.3,0.2,2.4,1.0,1.3,77.6
256,Jordan Poole,GSW,61,30.7,31,30,0.8,0.2,2.4,1.2,1.6,73.5
257,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
258,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
259,Josh Christopher,HOU,44,10.8,7,37,0.4,0.2,0.9,0.5,0.7,64.5
260,Josh Giddey,OKC,57,30.7,23,34,0.7,0.5,5.7,2.1,3.2,65.6
261,Josh Green,DAL,43,24.6,21,22,0.8,0.1,1.8,1.3,1.4,87.1
262,Josh Hart,NYK,58,32.6,32,26,1.1,0.2,6.0,2.4,3.3,71.9
263,Josh Minott,MIN,11,6.2,5,6,0.3,0.5,1.5,0.6,1.3,50.0
264,Josh Okogie,PHX,53,16.0,27,26,0.8,0.4,1.8,0.8,1.2,69.2
265,Josh Richardson,NOP,47,24.2,13,34,1.2,0.3,2.1,1.6,2.0,81.7
266,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
267,Jrue Holiday,MIL,51,32.8,39,12,1.2,0.4,4.0,1.5,1.9,75.8
268,Juan Toscano-Anderson,UTA,34,12.4,14,20,0.4,0.2,1.8,0.8,1.4,55.3
269,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
270,Julian Champagnie,SAS,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
271,Julius Randle,NYK,64,35.8,37,27,0.7,0.3,8.4,2.6,3.7,71.4
272,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
273,Justin Holiday,DAL,31,15.3,13,18,0.3,0.4,0.8,1.0,1.5,66.0
274,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
275,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
276,Jusuf Nurkic,POR,45,27.3,23,22,0.9,0.9,7.2,4.0,6.8,59.1
277,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
278,Kai Jones,CHA,30,9.0,8,22,0.3,0.4,1.3,0.5,1.1,45.5
279,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
280,Kawhi Leonard,LAC,37,33.1,23,14,1.4,0.6,4.9,2.1,3.2,66.7
281,Keegan Murray,SAC,59,29.8,35,24,0.8,0.5,3.5,2.1,3.2,67.7
282,Keita Bates-Diop,SAS,47,21.1,11,36,0.7,0.3,2.5,1.6,2.3,66.4
283,Keldon Johnson,SAS,54,32.7,14,40,0.7,0.2,4.0,2.4,3.2,75.1
284,Kelly Olynyk,UTA,51,28.2,24,27,1.0,0.6,4.2,3.5,5.6,62.7
285,Kelly Oubre Jr.,CHA,39,32.1,13,26,1.5,0.4,3.8,1.9,2.7,68.9
