,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
28,Ayo Dosunmu,CHI,61,28,33,27.8,5.3,1.3,2.2,60.9,0.2,0.3,75.0,2.9,54.9,2.4,45.1,0.6,10.8,0.5,8.6,0.2,3.1
29,Bam Adebayo,MIA,59,30,29,35.0,5.5,1.6,3.2,50.8,1.0,1.2,83.8,4.3,78.1,1.2,21.3,0.1,2.2,0.3,5.9,0.6,10.5
30,Ben Simmons,BKN,42,24,18,26.3,3.5,0.8,1.5,52.5,0.2,0.3,58.3,1.7,48.6,1.6,45.2,0.3,8.2,0.2,5.5,0.2,4.8
31,Bennedict Mathurin,IND,64,28,36,28.0,7.4,2.0,4.4,44.5,1.8,2.0,85.5,5.9,80.3,1.2,16.6,0.2,3.0,0.5,7.2,1.0,14.0
32,Bismack Biyombo,PHX,46,25,21,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,27,17,10,14.1,0.5,0.1,0.2,33.3,0.0,0.1,0.0,0.2,38.5,0.1,15.4,0.0,0.0,0.1,15.4,0.0,7.7
34,Blake Wesley,SAS,18,4,14,14.9,4.5,0.4,1.5,29.6,0.3,0.6,60.0,1.2,27.2,2.3,50.6,0.3,7.4,0.4,8.6,0.3,6.2
35,Boban Marjanovic,HOU,22,1,21,4.4,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36,Bobby Portis,MIL,51,34,17,26.1,2.0,0.7,1.3,57.8,0.2,0.2,91.7,1.7,85.3,0.4,21.6,0.2,7.8,0.2,7.8,0.1,5.9
37,Bogdan Bogdanovic,ATL,38,19,19,29.2,5.9,1.4,2.7,52.0,0.5,0.6,90.9,3.3,57.0,2.4,41.3,0.5,9.0,0.4,6.3,0.3,4.9
38,Bojan Bogdanovic,DET,58,15,43,32.0,8.9,2.4,4.4,55.3,1.1,1.2,85.9,6.1,68.5,2.9,32.7,0.8,8.8,0.6,6.2,0.6,7.0
39,Bol Bol,ORL,59,24,35,22.5,3.2,1.0,1.7,55.9,0.4,0.6,70.6,2.4,75.3,0.7,23.1,0.2,5.9,0.3,10.8,0.3,9.1
40,Bones Hyland,LAC,47,30,17,19.0,6.2,1.0,2.9,35.3,0.8,0.9,90.0,2.9,46.4,2.1,34.5,0.6,9.9,0.5,8.2,0.4,6.8
41,Bradley Beal,WAS,40,22,18,33.1,14.6,3.8,6.8,56.5,1.4,1.7,83.8,9.4,64.2,5.5,37.8,1.4,9.4,0.8,5.7,0.9,5.8
42,Brandon Boston Jr.,LAC,21,8,13,11.7,3.7,0.8,2.1,35.6,0.6,0.8,76.5,2.1,57.1,0.9,24.7,0.2,6.5,0.2,5.2,0.4,10.4
43,Brandon Clarke,MEM,56,32,24,19.5,0.9,0.3,0.5,53.6,0.2,0.2,75.0,0.8,79.2,0.2,18.9,0.0,3.8,0.1,11.3,0.1,11.3
44,Brandon Ingram,NOP,29,13,16,33.0,13.7,3.4,6.6,52.4,2.1,2.6,83.8,9.3,68.1,4.2,30.9,1.1,8.0,1.0,7.5,1.3,9.3
45,Braxton Key,DET,3,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,61,44,17,30.3,0.9,0.4,0.6,60.5,0.1,0.1,75.0,0.9,98.2,0.1,10.7,0.0,3.6,0.1,12.5,0.1,7.1
47,Bruce Brown,DEN,63,45,18,28.5,6.0,1.2,2.7,43.5,0.3,0.4,73.1,2.7,45.5,2.6,42.6,0.7,11.4,0.4,7.4,0.2,3.4
48,Bruno Fernando,ATL,33,10,23,11.2,0.4,0.0,0.2,16.7,0.1,0.1,50.0,0.1,30.8,0.1,23.1,0.1,15.4,0.0,7.7,0.1,15.4
49,Bryce McGowens,CHA,29,9,20,14.4,2.3,0.4,1.2,35.3,0.3,0.4,83.3,1.3,56.7,0.7,29.9,0.2,10.4,0.2,10.4,0.2,9.0
50,Bryn Forbes,MIN,25,9,16,10.7,1.5,0.3,0.8,38.1,0.3,0.3,100.0,1.0,68.4,0.4,26.3,0.0,2.6,0.1,5.3,0.2,10.5
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,64,28,36,32.0,6.2,1.1,2.3,47.7,0.3,0.3,90.0,2.5,41.1,3.1,49.7,0.5,8.6,0.4,6.3,0.2,2.5
53,CJ McCollum,NOP,57,27,30,35.1,12.5,2.6,5.4,49.2,1.1,1.3,81.6,6.5,52.2,5.2,41.8,1.5,12.2,0.8,6.4,0.7,5.3
54,Cade Cunningham,DET,12,3,9,33.3,16.6,3.8,8.0,46.9,2.2,2.5,86.7,9.8,59.3,5.5,33.2,1.5,9.0,1.3,7.5,1.3,7.5
55,Caleb Houstan,ORL,36,13,23,15.6,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,40.0,0.2,60.0,0.1,20.0,0.0,0.0,0.0,0.0
56,Caleb Martin,MIA,54,27,27,29.9,3.2,0.6,1.4,45.9,0.4,0.5,82.1,1.7,55.0,1.1,36.3,0.3,8.2,0.3,9.9,0.3,8.2
57,Cam Reddish,POR,28,11,17,23.6,4.1,1.2,2.3,52.4,0.5,0.6,87.5,3.0,73.7,1.1,28.1,0.1,1.8,0.2,5.3,0.3,7.0
58,Cam Thomas,BKN,46,26,20,17.2,7.2,1.6,3.5,45.7,1.2,1.4,86.4,4.6,64.0,2.4,33.6,0.5,7.2,0.5,6.6,0.7,9.9
59,Cameron Johnson,BKN,25,15,10,26.5,3.4,1.0,1.7,55.8,0.3,0.3,87.5,2.4,70.2,1.1,32.1,0.2,7.1,0.3,8.3,0.2,4.8
60,Cameron Payne,PHX,32,18,14,22.7,8.1,1.9,4.4,42.3,0.7,1.1,64.7,4.5,55.6,2.7,33.6,0.8,9.7,0.4,4.6,0.5,6.6
61,Caris LeVert,CLE,59,34,25,30.0,9.8,1.8,4.1,43.4,0.8,1.1,74.6,4.5,45.6,4.3,43.5,1.5,14.8,0.6,6.2,0.5,5.3
62,Carlik Jones,CHI,1,0,1,21.7,8.0,0.0,1.0,0.0,1.0,4.0,25.0,1.0,12.5,5.0,62.5,0.0,0.0,0.0,0.0,2.0,25.0
63,Cedi Osman,CLE,61,37,24,20.8,2.7,0.5,1.2,45.2,0.3,0.4,66.7,1.4,50.9,1.1,38.9,0.3,10.2,0.2,6.6,0.2,7.2
64,Charles Bassey,SAS,30,7,23,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
65,Chima Moneke,SAC,2,1,1,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0
66,Chimezie Metu,SAC,49,30,19,11.2,0.6,0.1,0.2,50.0,0.0,0.0,50.0,0.3,43.3,0.2,33.3,0.0,3.3,0.1,13.3,0.0,3.3
67,Chris Boucher,TOR,58,29,29,20.5,0.7,0.1,0.3,40.0,0.2,0.2,91.7,0.5,71.8,0.2,30.8,0.1,7.7,0.0,2.6,0.1,15.4
68,Chris Duarte,IND,40,16,24,19.1,4.1,0.7,1.6,43.8,0.7,0.8,84.4,2.1,50.9,1.7,41.2,0.6,13.9,0.3,7.3,0.4,9.7
69,Chris Paul,PHX,43,23,20,32.1,9.5,2.0,3.8,51.8,0.4,0.5,80.0,4.3,45.5,4.7,49.9,1.3,13.9,0.5,5.1,0.2,2.4
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,59,42,17,14.8,1.7,0.4,0.8,48.9,0.2,0.2,64.3,0.9,52.0,0.7,42.2,0.2,11.8,0.1,6.9,0.1,6.9
72,Christian Koloko,TOR,46,21,25,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Christian Wood,DAL,52,28,24,27.0,3.7,1.1,2.0,56.7,0.8,0.9,83.3,3.2,86.9,0.8,23.0,0.3,6.8,0.2,5.8,0.5,12.6
74,Chuma Okeke,ORL,20,5,15,20.4,2.1,0.3,0.7,35.7,0.3,0.3,100.0,0.9,40.5,1.2,54.8,0.3,11.9,0.1,4.8,0.2,7.1
75,Clint Capela,ATL,47,26,21,26.8,0.2,0.0,0.1,28.6,0.0,0.0,50.0,0.1,55.6,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1
76,Coby White,CHI,55,25,30,22.5,5.0,0.8,1.7,49.5,0.3,0.4,86.4,2.0,40.3,2.7,54.6,0.6,11.7,0.2,4.8,0.2,4.0
77,Cody Martin,CHA,7,2,5,19.1,3.6,0.7,1.6,45.5,0.1,0.1,100.0,1.9,52.0,1.7,48.0,0.4,12.0,0.3,8.0,0.1,4.0
78,Cody Zeller,MIA,5,1,4,14.4,1.4,0.0,0.2,0.0,0.2,0.4,50.0,0.2,14.3,0.6,42.9,0.0,0.0,0.2,14.3,0.2,14.3
79,Cole Anthony,ORL,44,21,23,25.0,8.2,1.9,3.7,51.6,1.2,1.3,89.8,5.1,62.8,3.2,39.2,0.8,9.7,0.5,5.6,0.7,8.3
80,Cole Swider,LAL,6,1,5,6.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,9.5,2.4,4.5,53.6,1.9,2.3,81.3,7.0,73.0,2.8,29.5,0.8,8.5,0.7,6.9,1.1,12.1
82,Corey Kispert,WAS,54,26,28,26.9,1.7,0.4,0.8,54.8,0.2,0.3,86.7,1.1,66.7,0.6,36.7,0.2,11.1,0.1,5.6,0.1,7.8
83,Cory Joseph,DET,44,10,34,16.2,3.9,0.6,1.3,47.5,0.4,0.5,80.0,1.7,42.4,2.0,51.2,0.7,16.9,0.3,6.4,0.2,5.8
84,D'Angelo Russell,LAL,58,30,28,32.4,7.1,1.5,2.8,53.3,1.1,1.4,81.3,4.3,60.6,2.8,40.3,0.8,11.5,0.5,6.8,0.7,9.8
85,Daishen Nix,HOU,45,11,34,16.2,4.0,0.5,1.2,41.5,0.3,0.4,77.8,1.3,32.4,2.2,53.3,0.2,6.0,0.4,9.3,0.2,4.9
86,Dalano Banton,TOR,27,14,13,9.3,1.9,0.1,0.7,21.1,0.2,0.2,83.3,0.5,25.5,0.9,45.1,0.1,5.9,0.1,7.8,0.1,5.9
87,Dalen Terry,CHI,25,12,13,5.1,0.9,0.2,0.3,50.0,0.2,0.2,66.7,0.5,54.5,0.4,40.9,0.1,9.1,0.1,9.1,0.1,13.6
88,Damian Jones,UTA,25,7,18,8.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0
89,Damian Lillard,POR,50,24,26,36.3,15.9,3.8,6.6,58.5,3.2,3.5,92.5,11.3,71.0,6.1,38.4,1.6,9.9,1.1,6.7,1.7,10.8
90,Damion Lee,PHX,64,35,29,21.6,4.2,0.8,1.7,44.5,0.3,0.4,87.5,1.9,45.1,1.8,44.0,0.4,9.0,0.3,6.4,0.2,4.5
91,Daniel Gafford,WAS,60,28,32,19.3,0.5,0.2,0.3,80.0,0.1,0.2,80.0,0.6,117.9,0.0,7.1,0.0,0.0,0.1,10.7,0.1,17.9
92,Daniel Theis,IND,7,1,6,15.5,0.7,0.3,0.3,100.0,0.0,0.3,0.0,0.6,80.0,0.1,20.0,0.0,0.0,0.1,20.0,0.1,20.0
93,Danny Green,CLE,6,2,4,11.9,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,39,25,14,14.5,1.5,0.3,0.5,57.9,0.2,0.2,100.0,0.7,46.7,0.8,55.0,0.2,11.7,0.1,5.0,0.1,5.0
95,Dario Saric,OKC,44,19,25,14.5,1.8,0.3,0.8,36.1,0.3,0.4,77.8,1.0,53.8,0.5,30.0,0.2,12.5,0.2,10.0,0.2,11.3
96,Darius Bazley,PHX,37,17,20,15.2,2.2,0.4,0.9,39.4,0.5,1.0,52.8,1.2,56.8,0.5,23.5,0.1,3.7,0.2,8.6,0.5,22.2
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,55,29,26,35.2,17.3,3.3,6.6,50.5,1.8,2.1,86.3,8.8,50.7,7.9,46.0,2.6,15.2,1.1,6.3,1.1,6.2
99,David Duke Jr.,BKN,17,7,10,8.6,3.0,0.8,1.5,52.0,0.1,0.1,50.0,1.6,52.9,1.1,37.3,0.4,11.8,0.3,9.8,0.1,2.0
100,David Roddy,MEM,50,31,19,16.8,2.0,0.6,1.3,47.6,0.2,0.3,66.7,1.4,68.6,0.4,20.6,0.1,4.9,0.2,9.8,0.1,6.9
101,Davion Mitchell,SAC,61,36,25,18.0,4.7,0.8,1.4,52.9,0.1,0.1,71.4,1.6,34.9,2.7,58.8,0.5,11.3,0.3,7.4,0.1,1.4
102,Davis Bertans,DAL,34,17,17,10.6,0.4,0.1,0.1,66.7,0.0,0.0,0.0,0.1,35.7,0.3,71.4,0.1,21.4,0.0,0.0,0.0,0.0
103,Davon Reed,LAL,39,25,14,8.6,1.4,0.1,0.4,21.4,0.3,0.4,62.5,0.4,29.1,0.7,47.3,0.1,7.3,0.1,9.1,0.2,14.5
104,Day'Ron Sharpe,BKN,35,16,19,10.6,0.3,0.0,0.1,20.0,0.0,0.0,0.0,0.1,22.2,0.1,22.2,0.0,0.0,0.1,22.2,0.0,0.0
105,De'Aaron Fox,SAC,56,35,21,34.1,16.0,4.6,7.8,59.0,2.6,3.3,79.2,12.2,76.1,5.0,31.4,1.2,7.7,1.0,6.0,1.7,10.4
106,De'Andre Hunter,ATL,53,30,23,31.8,5.7,1.3,3.2,41.8,1.0,1.2,85.5,3.8,66.2,1.3,23.2,0.3,5.0,0.3,6.0,0.6,10.6
107,De'Anthony Melton,PHI,59,38,21,28.3,4.6,0.7,1.7,44.9,0.2,0.3,72.2,1.7,37.8,2.5,53.7,0.5,11.9,0.2,4.4,0.2,3.3
108,DeAndre Jordan,DEN,35,22,13,14.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,DeMar DeRozan,CHI,57,27,30,36.1,11.8,3.4,5.7,59.1,2.2,2.5,88.2,9.4,79.3,3.9,33.3,0.9,7.6,0.6,4.9,1.2,10.5
110,Dean Wade,CLE,35,23,12,20.8,1.6,0.2,0.6,30.0,0.3,0.4,71.4,0.7,41.1,0.7,41.1,0.2,12.5,0.1,8.9,0.2,12.5
111,Deandre Ayton,PHX,55,27,28,30.3,0.4,0.1,0.3,28.6,0.0,0.1,33.3,0.2,41.7,0.0,8.3,0.0,4.2,0.1,20.8,0.1,12.5
112,Dejounte Murray,ATL,58,30,28,36.4,11.7,2.9,6.1,47.9,0.8,1.0,81.7,6.8,58.2,4.1,34.9,1.1,9.4,0.8,6.5,0.5,4.4
113,Delon Wright,WAS,33,21,12,23.2,5.2,0.8,1.8,41.7,0.4,0.4,100.0,2.0,38.4,2.7,51.7,0.7,12.8,0.3,6.4,0.2,4.1
114,Deni Avdija,WAS,60,29,31,26.4,4.3,1.0,1.9,52.6,0.6,0.9,67.9,2.7,62.3,1.6,36.5,0.4,10.0,0.2,5.4,0.5,10.4
115,Dennis Schroder,LAL,51,26,25,30.3,9.4,1.7,3.8,45.8,1.4,1.6,88.8,5.0,53.4,4.0,42.2,1.3,13.6,0.6,6.1,0.8,8.6
116,Dennis Smith Jr.,CHA,43,14,29,25.2,8.7,1.5,3.2,48.5,0.7,0.9,73.7,3.8,43.3,4.4,51.1,1.3,14.7,0.5,5.6,0.4,5.1
117,Deonte Burton,SAC,2,1,1,3.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,48,19,29,14.4,0.5,0.1,0.2,66.7,0.1,0.2,75.0,0.4,90.9,0.1,18.2,0.0,9.1,0.0,9.1,0.1,22.7
120,Derrick Rose,NYK,27,12,15,12.5,4.6,1.0,2.4,43.8,0.2,0.2,100.0,2.3,50.8,1.9,40.3,0.6,12.1,0.1,3.2,0.1,2.4
121,Derrick White,BOS,64,45,19,27.6,6.0,1.4,2.5,54.0,0.6,0.7,87.0,3.5,58.6,2.6,44.2,0.8,12.8,0.3,4.5,0.4,6.3
122,Desmond Bane,MEM,40,25,15,31.0,8.4,2.2,4.5,49.4,1.0,1.1,88.9,5.6,66.6,2.4,29.0,0.7,8.4,0.7,8.7,0.6,6.9
123,Devin Booker,PHX,37,24,13,34.1,12.5,3.2,6.1,52.7,1.8,2.1,84.6,8.5,68.0,4.3,34.4,1.3,10.4,0.7,5.8,1.1,8.4
124,Devin Vassell,SAS,30,9,21,31.0,9.0,1.5,3.6,41.1,0.9,1.1,81.3,3.9,43.3,4.3,47.4,1.0,11.5,0.4,4.4,0.5,5.9
125,Devon Dotson,WAS,6,1,5,8.9,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,73.7,0.7,21.1,0.2,5.3,0.0,0.0
126,Devonte' Graham,SAS,61,29,32,17.0,2.5,0.2,0.6,33.3,0.3,0.5,62.5,0.8,30.3,1.6,63.9,0.4,14.2,0.0,1.3,0.3,10.3
127,Dewayne Dedmon,PHI,30,17,13,11.7,0.3,0.2,0.2,100.0,0.1,0.1,75.0,0.4,162.5,0.0,12.5,0.0,0.0,0.0,0.0,0.1,25.0
128,Dillon Brooks,MEM,57,35,22,30.3,6.6,2.0,4.4,44.6,0.6,0.8,72.3,4.6,69.3,1.4,21.4,0.4,5.3,0.3,5.0,0.4,6.1
129,Domantas Sabonis,SAC,60,36,24,34.5,3.9,0.7,1.1,64.7,0.6,0.9,69.8,2.1,54.7,1.9,49.1,0.4,10.7,0.3,7.7,0.4,11.1
130,Dominick Barlow,SAS,12,1,11,9.6,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,54,34,20,35.5,12.5,3.7,6.1,60.0,1.7,1.8,90.9,9.3,74.6,4.5,35.8,1.1,9.1,0.5,4.2,0.9,7.3
132,Donte DiVincenzo,GSW,53,31,22,26.0,3.7,0.4,0.8,46.5,0.2,0.2,75.0,0.9,25.5,2.4,64.8,0.5,14.8,0.3,8.2,0.1,3.1
133,Dorian Finney-Smith,BKN,49,22,27,31.6,3.0,0.3,0.9,35.6,0.3,0.3,81.3,0.9,31.3,1.6,53.1,0.4,13.6,0.2,8.2,0.2,5.4
134,Doug McDermott,SAS,54,16,38,20.4,2.8,0.6,1.4,40.3,0.2,0.3,78.6,1.4,51.0,0.9,32.9,0.2,6.7,0.2,7.4,0.1,4.7
135,Draymond Green,GSW,55,30,25,31.4,1.9,0.5,0.9,55.1,0.1,0.2,66.7,1.2,59.8,0.8,40.2,0.2,12.1,0.1,4.7,0.1,5.6
136,Drew Eubanks,POR,61,27,34,19.7,0.5,0.1,0.3,56.3,0.1,0.1,57.1,0.3,67.7,0.2,32.3,0.0,3.2,0.0,3.2,0.1,12.9
137,Dru Smith,BKN,9,4,5,11.2,2.0,0.6,1.1,50.0,0.0,0.0,0.0,1.1,55.6,0.9,44.4,0.3,16.7,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,5.1,1.2,3.2,38.8,0.1,0.2,50.0,2.6,51.3,1.6,31.0,0.5,10.1,0.2,3.8,0.1,1.9
139,Duncan Robinson,MIA,32,14,18,17.3,2.1,0.3,0.6,57.9,0.0,0.0,0.0,0.7,32.4,1.3,63.2,0.3,13.2,0.2,8.8,0.0,0.0
140,Dwight Powell,DAL,59,32,27,19.8,0.2,0.1,0.1,50.0,0.0,0.0,100.0,0.2,90.9,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
141,Dyson Daniels,NOP,42,22,20,19.2,3.2,0.5,1.2,43.1,0.1,0.1,75.0,1.1,35.8,1.7,52.2,0.5,14.9,0.2,6.0,0.0,1.5
142,Edmond Sumner,BKN,46,28,18,14.5,4.5,0.7,1.7,41.6,0.9,1.0,91.3,2.4,52.9,1.8,40.8,0.4,8.3,0.3,7.8,0.5,11.2
143,Eric Gordon,LAC,54,14,40,29.3,8.3,1.9,3.9,49.8,1.1,1.4,81.1,5.2,62.9,2.9,34.4,0.7,8.4,0.5,6.2,0.7,8.2
144,Eugene Omoruyi,DET,23,9,14,11.8,1.0,0.2,0.4,44.4,0.1,0.3,50.0,0.5,50.0,0.2,22.7,0.0,0.0,0.2,18.2,0.1,13.6
145,Evan Fournier,NYK,23,13,10,18.0,2.8,0.5,1.3,35.5,0.3,0.3,100.0,1.2,43.1,1.1,40.0,0.4,15.4,0.1,4.6,0.1,4.6
146,Evan Mobley,CLE,63,37,26,34.2,3.8,0.9,2.0,43.7,0.3,0.5,61.8,2.1,55.6,1.0,25.7,0.4,10.0,0.5,12.4,0.3,7.1
147,Facundo Campazzo,DAL,8,2,6,6.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Frank Jackson,UTA,1,0,1,5.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
