,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
55,Caleb Houstan,ORL,46,18,28,15.3,0.2,0.1,0.2,42.9,0.0,0.1,50.0,57.1
56,Caleb Martin,MIA,66,34,32,29.5,1.5,0.7,1.4,46.7,0.2,0.5,42.9,54.9
57,Cam Reddish,POR,40,14,26,24.7,1.2,0.5,1.4,32.7,0.3,0.8,32.3,41.8
58,Cam Thomas,BKN,53,28,25,16.8,3.7,1.6,4.3,37.6,0.5,1.5,35.0,43.8
59,Cameron Johnson,BKN,37,21,16,28.0,2.5,1.1,2.5,43.6,0.3,0.7,37.0,48.9
60,Cameron Payne,PHX,44,24,20,21.0,3.8,1.6,3.8,41.3,0.7,1.6,42.0,50.0
61,Caris LeVert,CLE,71,43,28,30.0,2.8,1.1,3.2,34.8,0.6,1.5,38.2,44.1
62,Carlik Jones,CHI,3,1,2,8.0,0.0,0.0,0.3,0.0,0.0,0.0,-,0.0
63,Cedi Osman,CLE,72,45,27,20.5,0.8,0.3,0.9,31.8,0.3,0.7,37.3,46.2
64,Charles Bassey,SAS,35,9,26,14.5,0.4,0.2,0.3,60.0,0.1,0.1,66.7,70.0
65,Chima Moneke,SAC,2,1,1,4.0,0.0,0.0,0.0,-,-,-,-,-
66,Chimezie Metu,SAC,62,39,23,10.6,0.0,0.0,0.1,11.1,0.0,0.0,0.0,11.1
67,Chris Boucher,TOR,70,36,34,20.2,0.3,0.2,0.4,37.9,0.0,0.1,22.2,41.4
68,Chris Duarte,IND,46,19,27,19.5,2.2,0.9,3.0,29.7,0.4,1.5,28.2,37.0
69,Chris Paul,PHX,55,29,26,31.9,7.9,3.5,8.3,42.5,0.8,2.8,29.9,47.6
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,-,-,-,-,-
71,Christian Braun,DEN,69,47,22,14.6,0.3,0.1,0.4,29.6,0.1,0.2,41.7,38.9
72,Christian Koloko,TOR,52,26,26,14.0,0.0,0.0,0.0,-,0.0,0.0,-,-
73,Christian Wood,DAL,64,32,32,26.1,0.9,0.4,1.5,26.3,0.1,0.7,16.3,30.0
74,Chuma Okeke,ORL,23,7,16,18.1,0.4,0.2,0.6,28.6,0.1,0.3,33.3,35.7
75,Clint Capela,ATL,60,32,28,26.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
76,Coby White,CHI,68,33,35,23.1,1.5,0.6,1.8,35.8,0.2,0.8,30.2,42.5
77,Cody Martin,CHA,7,2,5,19.1,0.3,0.1,1.4,10.0,0.0,0.7,0.0,10.0
78,Cody Zeller,MIA,12,4,8,12.8,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
79,Cole Anthony,ORL,56,26,30,25.7,3.6,1.6,3.6,45.0,0.3,0.9,37.3,49.8
80,Cole Swider,LAL,6,1,5,6.7,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,2.4,1.0,2.1,46.0,0.4,0.9,47.6,56.0
82,Corey Kispert,WAS,68,30,38,28.1,0.5,0.2,0.6,33.3,0.1,0.4,34.6,44.9
83,Cory Joseph,DET,56,11,45,18.8,2.0,0.8,2.2,38.8,0.3,0.9,34.0,46.3
84,D'Angelo Russell,LAL,66,35,31,32.6,6.5,2.7,6.2,42.9,1.2,3.1,38.7,52.6
85,Daishen Nix,HOU,53,12,41,16.5,1.0,0.3,1.0,35.3,0.3,0.8,35.6,51.0
86,Dalano Banton,TOR,27,14,13,9.3,0.4,0.2,1.1,17.2,0.1,0.4,16.7,20.7
87,Dalen Terry,CHI,32,15,17,5.4,0.3,0.1,0.2,42.9,0.1,0.1,50.0,57.1
88,Damian Jones,UTA,36,11,25,10.3,0.0,0.0,0.0,-,0.0,0.0,-,-
89,Damian Lillard,POR,58,27,31,36.3,10.6,3.9,9.7,40.5,2.7,7.4,37.2,54.6
90,Damion Lee,PHX,71,39,32,20.5,0.8,0.4,1.2,32.6,0.0,0.2,13.3,33.7
91,Daniel Gafford,WAS,73,31,42,20.2,0.1,0.0,0.1,60.0,-,-,-,60.0
92,Daniel Theis,IND,7,1,6,15.5,0.0,0.0,0.0,-,0.0,0.0,-,-
93,Danny Green,CLE,9,5,4,9.8,0.6,0.2,0.6,40.0,0.1,0.3,33.3,50.0
94,Danuel House Jr.,PHI,50,34,16,14.1,1.1,0.4,0.9,44.4,0.3,0.7,39.4,58.9
95,Dario Saric,OKC,54,25,29,13.9,0.3,0.1,0.4,29.2,0.0,0.1,20.0,31.3
96,Darius Bazley,PHX,41,19,22,14.2,0.1,0.0,0.2,20.0,0.0,0.0,100,25.0
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,-,0.0,0.0,-,-
98,Darius Garland,CLE,66,38,28,35.3,7.5,3.1,7.3,42.2,1.3,3.5,38.7,51.5
99,David Duke Jr.,BKN,20,8,12,9.0,0.1,0.1,0.3,20.0,0.0,0.1,0.0,20.0
100,David Roddy,MEM,64,41,23,17.2,0.4,0.2,0.5,40.0,0.0,0.2,23.1,45.0
101,Davion Mitchell,SAC,75,45,30,18.0,1.3,0.6,1.6,35.5,0.2,0.8,26.3,41.7
102,Davis Bertans,DAL,42,20,22,10.6,0.4,0.1,0.3,54.5,0.1,0.2,50.0,77.3
103,Davon Reed,LAL,41,27,14,8.2,0.5,0.2,0.7,32.1,0.1,0.1,66.7,39.3
104,Day'Ron Sharpe,BKN,42,18,24,11.4,0.1,0.0,0.0,100,0.0,0.0,100,150.0
105,De'Aaron Fox,SAC,68,42,26,33.7,8.0,3.6,8.6,41.4,0.8,2.7,31.3,46.3
106,De'Andre Hunter,ATL,65,35,30,32.0,4.2,2.0,3.9,50.8,0.2,0.5,40.0,53.5
107,De'Anthony Melton,PHI,73,48,25,28.2,1.7,0.6,1.9,32.8,0.4,1.3,33.7,44.5
108,DeAndre Jordan,DEN,35,22,13,14.3,0.0,0.0,0.0,-,0.0,0.0,-,-
109,DeMar DeRozan,CHI,69,34,35,36.5,9.7,4.8,10.1,47.6,0.1,0.4,32.0,48.1
110,Dean Wade,CLE,39,27,12,19.9,0.1,0.1,0.2,28.6,0.0,0.1,50.0,35.7
111,Deandre Ayton,PHX,63,32,31,30.4,1.0,0.5,1.1,44.8,0.0,0.0,100,46.3
112,Dejounte Murray,ATL,69,35,34,36.4,8.6,4.0,8.6,46.2,0.7,1.8,38.0,50.1
113,Delon Wright,WAS,47,25,22,24.2,1.4,0.5,1.4,39.1,0.3,0.8,35.9,50.0
114,Deni Avdija,WAS,74,33,41,26.4,0.4,0.1,0.7,19.2,0.1,0.5,20.0,26.0
115,Dennis Schroder,LAL,62,34,28,30.5,2.8,1.4,3.3,41.4,0.1,0.5,25.0,43.3
116,Dennis Smith Jr.,CHA,54,19,35,25.7,1.2,0.6,2.3,25.2,0.0,0.4,5.3,25.6
117,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
118,Dereon Seabron,NOP,5,2,3,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,59,26,33,14.0,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
120,Derrick Rose,NYK,27,12,15,12.5,2.1,0.9,2.1,41.4,0.4,1.0,38.5,50.0
121,Derrick White,BOS,76,52,24,28.3,1.9,0.8,1.8,44.4,0.3,0.9,36.8,53.7
122,Desmond Bane,MEM,53,35,18,31.3,6.2,2.4,5.6,43.1,1.4,3.4,41.3,55.6
123,Devin Booker,PHX,49,30,19,34.6,11.4,5.1,11.3,45.0,1.2,3.8,32.4,50.5
124,Devin Vassell,SAS,38,12,26,31.0,6.2,2.8,7.0,40.0,0.6,2.1,28.2,44.2
125,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
126,Devonte' Graham,SAS,70,30,40,18.1,2.4,0.9,2.5,35.4,0.6,1.9,32.8,48.0
127,Dewayne Dedmon,PHI,36,21,15,10.9,0.4,0.2,0.3,63.6,0.0,0.0,100,68.2
128,Dillon Brooks,MEM,69,44,25,30.3,4.1,1.8,5.1,35.0,0.6,2.1,28.5,40.8
129,Domantas Sabonis,SAC,74,45,29,34.8,0.2,0.1,0.3,45.0,0.0,0.0,0.0,45.0
130,Dominick Barlow,SAS,22,2,20,12.2,0.1,0.0,0.0,100,0.0,0.0,-,100
131,Donovan Mitchell,CLE,65,42,23,35.6,10.2,4.0,9.6,42.0,2.2,5.7,38.6,53.5
132,Donte DiVincenzo,GSW,67,38,29,26.3,0.6,0.2,1.0,22.1,0.1,0.7,20.4,29.4
133,Dorian Finney-Smith,BKN,62,28,34,30.6,0.3,0.1,0.4,23.1,0.1,0.3,28.6,34.6
134,Doug McDermott,SAS,62,18,44,20.6,1.6,0.6,1.6,40.0,0.3,0.7,44.4,50.0
135,Draymond Green,GSW,68,37,31,31.5,0.1,0.0,0.2,25.0,0.0,0.0,50.0,29.2
136,Drew Eubanks,POR,74,30,44,19.8,0.2,0.1,0.3,40.0,0.0,0.0,-,40.0
137,Dru Smith,BKN,12,5,7,10.9,0.8,0.4,1.1,38.5,0.0,0.4,0.0,38.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
139,Duncan Robinson,MIA,38,16,22,16.3,1.7,0.6,1.5,39.7,0.4,1.2,37.8,54.3
140,Dwight Powell,DAL,72,36,36,19.4,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3
141,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,-,0.0,0.0,-,-
142,Dyson Daniels,NOP,54,29,25,18.3,0.3,0.1,0.5,25.9,0.1,0.3,20.0,31.5
143,Edmond Sumner,BKN,50,30,20,14.2,0.6,0.3,0.7,38.9,0.1,0.3,30.8,44.4
144,Eric Gordon,LAC,65,22,43,29.0,1.7,0.6,1.7,35.8,0.5,1.3,37.6,50.5
145,Eugene Omoruyi,DET,36,10,26,15.6,0.1,0.0,0.2,14.3,0.0,0.1,25.0,21.4
146,Evan Fournier,NYK,23,13,10,18.0,2.4,1.0,3.0,31.9,0.5,1.9,27.3,40.6
147,Evan Mobley,CLE,75,46,29,34.5,1.2,0.6,1.5,40.4,0.0,0.0,100,40.8
148,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0
150,Frank Kaminsky,HOU,34,12,22,6.3,0.1,0.0,0.1,25.0,0.0,0.0,-,25.0
151,Frank Ntilikina,DAL,45,20,25,11.8,0.5,0.2,0.5,45.8,0.0,0.2,22.2,50.0
152,Franz Wagner,ORL,75,31,44,33.0,2.8,1.1,3.3,35.1,0.5,1.9,28.8,43.3
153,Fred VanVleet,TOR,64,32,32,36.9,7.4,2.9,7.7,38.2,1.5,4.5,33.7,48.2
154,Furkan Korkmaz,PHI,33,22,11,8.9,0.8,0.3,0.8,40.7,0.1,0.3,36.4,48.1
155,Gabe Vincent,MIA,63,33,30,26.1,3.2,1.3,3.1,42.3,0.6,1.7,32.7,51.5
156,Garrett Temple,NOP,24,16,8,6.6,0.3,0.1,0.3,25.0,0.1,0.2,40.0,37.5
157,Garrison Mathews,ATL,51,15,36,12.8,0.6,0.2,0.6,36.7,0.2,0.5,37.0,53.3
158,Gary Harris,ORL,45,20,25,24.9,1.1,0.4,1.0,40.9,0.3,0.7,43.3,55.7
159,Gary Payton II,GSW,17,9,8,16.5,0.0,0.0,0.0,-,0.0,0.0,-,-
160,Gary Trent Jr.,TOR,63,30,33,32.6,5.3,2.3,5.9,39.0,0.6,2.2,29.4,44.4
161,George Hill,IND,44,26,18,18.0,0.8,0.3,0.9,38.5,0.1,0.5,19.0,43.6
162,Georges Niang,PHI,73,48,25,19.5,0.4,0.2,0.5,31.6,0.1,0.4,22.2,39.5
163,Giannis Antetokounmpo,MIL,60,45,15,32.2,3.4,1.5,4.8,31.9,0.4,1.5,23.9,35.8
164,Goga Bitadze,ORL,32,11,21,10.5,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
165,Goran Dragic,MIL,53,25,28,15.1,1.7,0.8,2.2,35.0,0.1,0.7,17.1,37.6
166,Gordon Hayward,CHA,50,20,30,31.5,4.5,2.2,4.9,43.7,0.2,0.7,27.8,45.7
167,Gorgui Dieng,SAS,27,2,25,10.2,0.3,0.1,0.8,14.3,0.0,0.6,6.7,16.7
168,Grant Williams,BOS,73,50,23,26.5,1.1,0.4,1.0,40.5,0.3,0.7,45.8,55.4
169,Grayson Allen,MIL,70,52,18,27.6,1.6,0.6,1.7,33.1,0.5,1.3,36.2,47.1
170,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
171,Hamidou Diallo,DET,56,12,44,17.8,1.1,0.5,1.2,42.0,0.0,0.1,50.0,43.5
172,Harrison Barnes,SAC,76,46,30,32.7,1.3,0.5,1.3,41.2,0.3,0.7,43.1,52.6
173,Haywood Highsmith,MIA,51,26,25,17.5,0.2,0.1,0.3,33.3,0.0,0.1,40.0,40.0
174,Herbert Jones,NOP,60,27,33,29.0,0.2,0.1,0.2,30.8,0.0,0.1,33.3,34.6
175,Immanuel Quickley,NYK,76,44,32,28.6,4.4,1.8,4.6,39.2,0.8,2.4,34.1,48.0
176,Isaac Okoro,CLE,76,48,28,21.7,0.1,0.0,0.1,33.3,0.0,0.1,42.9,50.0
177,Isaiah Hartenstein,NYK,77,44,33,19.8,0.1,0.0,0.1,37.5,0.0,0.0,-,37.5
178,Isaiah Jackson,IND,58,22,36,16.0,0.2,0.1,0.2,54.5,0.0,0.0,0.0,54.5
179,Isaiah Joe,OKC,69,35,34,18.8,2.1,0.9,1.9,44.4,0.4,1.2,35.0,54.9
180,Isaiah Livers,DET,49,10,39,22.8,1.1,0.5,1.1,42.9,0.2,0.4,40.0,50.0
181,Isaiah Mobley,CLE,10,7,3,3.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
182,Isaiah Roby,SAS,42,9,33,11.3,0.5,0.2,0.6,29.6,0.1,0.3,28.6,37.0
183,Isaiah Stewart,DET,50,12,38,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
184,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
185,Ish Smith,DEN,38,24,14,8.6,1.4,0.7,1.8,38.2,0.0,0.1,0.0,38.2
186,Ish Wainright,PHX,55,30,25,15.3,0.3,0.1,0.3,35.7,0.1,0.2,33.3,50.0
187,Ivica Zubac,LAC,71,40,31,28.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
188,JD Davison,BOS,10,9,1,2.7,0.2,0.1,0.4,25.0,0.0,0.0,-,25.0
189,JT Thor,CHA,64,21,43,12.7,0.2,0.1,0.4,25.0,0.0,0.1,0.0,25.0
190,Ja Morant,MEM,57,37,20,32.1,6.6,2.8,7.4,38.4,1.0,3.2,30.3,45.1
191,JaMychal Green,GSW,56,29,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,JaVale McGee,DAL,39,19,20,8.1,0.1,0.0,0.1,25.0,0.0,0.0,0.0,25.0
193,Jabari Smith Jr.,HOU,74,17,57,30.8,2.7,1.2,3.2,37.4,0.3,0.9,37.5,42.6
194,Jabari Walker,POR,50,20,30,9.8,0.0,0.0,0.1,14.3,0.0,0.0,0.0,14.3
195,Jack White,DEN,16,12,4,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
196,Jaden Hardy,DAL,43,19,24,14.7,2.0,0.8,2.0,40.0,0.4,1.1,40.4,51.2
197,Jaden Ivey,DET,68,15,53,30.6,4.1,1.7,4.8,35.8,0.6,2.1,30.0,42.2
198,Jaden McDaniels,MIN,74,38,36,30.6,1.3,0.6,1.4,41.0,0.1,0.3,42.1,44.8
199,Jaden Springer,PHI,14,11,3,3.8,0.1,0.1,0.4,20.0,0.0,0.0,-,20.0
200,Jae Crowder,MIL,12,10,2,18.1,1.6,0.7,1.1,61.5,0.3,0.6,42.9,73.1
201,Jae'Sean Tate,HOU,31,7,24,21.9,0.3,0.1,0.5,25.0,0.0,0.2,20.0,28.1
202,Jake LaRavia,MEM,34,22,12,12.1,0.2,0.1,0.4,25.0,0.1,0.3,18.2,33.3
203,Jakob Poeltl,TOR,66,23,43,26.8,0.5,0.3,0.5,54.8,0.0,0.0,0.0,54.8
204,Jalen Brunson,NYK,66,38,28,34.9,8.3,3.6,8.1,44.6,1.0,2.8,37.4,50.9
205,Jalen Duren,DET,61,15,46,24.5,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
206,Jalen Green,HOU,71,16,55,34.1,6.4,2.6,7.3,35.5,1.3,4.0,31.1,44.1
207,Jalen Johnson,ATL,64,32,32,14.5,0.2,0.1,0.3,27.3,0.0,0.1,0.0,27.3
208,Jalen McDaniels,PHI,74,27,47,24.0,0.6,0.3,0.9,35.4,0.0,0.1,16.7,36.2
209,Jalen Smith,IND,65,30,35,18.4,0.3,0.1,0.4,33.3,0.0,0.1,60.0,39.6
210,Jalen Suggs,ORL,47,18,29,23.7,2.5,1.0,2.9,35.0,0.5,1.6,29.3,43.1
211,Jalen Williams,OKC,71,35,36,30.3,1.6,0.7,1.9,38.7,0.2,0.5,34.4,42.7
212,Jamal Cain,MIA,15,8,7,12.4,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
213,Jamal Murray,DEN,61,42,19,33.1,8.4,3.5,8.6,40.3,1.5,3.7,39.9,49.0
214,Jamaree Bouyea,WAS,5,2,3,14.1,0.6,0.2,0.8,25.0,0.2,0.6,33.3,37.5
215,James Bouknight,CHA,29,8,21,13.2,1.1,0.4,1.5,27.9,0.3,0.9,29.6,37.2
216,James Harden,PHI,54,37,17,37.0,8.0,3.0,7.7,39.1,2.0,5.4,37.0,52.1
217,James Johnson,IND,16,6,10,8.6,0.6,0.3,0.5,50.0,0.1,0.2,33.3,56.3
218,James Wiseman,DET,39,10,29,18.7,0.2,0.1,0.5,15.8,0.0,0.0,-,15.8
219,Jared Butler,OKC,3,1,2,8.9,1.0,0.3,0.3,100,0.3,0.3,100,150.0
220,Jared Rhoden,DET,8,1,7,9.2,0.3,0.1,0.3,50.0,0.0,0.1,0.0,50.0
221,Jaren Jackson Jr.,MEM,58,38,20,28.1,0.5,0.2,0.7,27.5,0.1,0.3,30.0,35.0
222,Jarred Vanderbilt,LAL,72,38,34,24.4,0.1,0.1,0.2,25.0,0.0,0.0,50.0,28.1
223,Jarrell Brantley,UTA,4,0,4,9.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
224,Jarrett Allen,CLE,65,42,23,33.0,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
225,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
226,Jason Preston,LAC,13,3,10,9.4,1.0,0.5,1.2,37.5,0.1,0.3,25.0,40.6
227,Javonte Green,CHI,31,12,19,15.1,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
228,Jaxson Hayes,NOP,46,22,24,13.2,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
229,Jay Huff,WAS,3,1,2,4.1,0.0,0.0,0.0,-,0.0,0.0,-,-
230,Jaylen Brown,BOS,64,43,21,35.9,6.0,2.6,6.3,40.6,0.8,2.6,32.1,47.2
231,Jaylen Nowell,MIN,65,34,31,19.3,3.0,1.3,3.0,43.1,0.4,1.4,30.4,50.3
232,Jaylin Williams,OKC,45,22,23,18.6,0.1,0.0,0.1,66.7,0.0,0.0,100,83.3
233,Jayson Tatum,BOS,70,49,21,37.3,5.5,2.1,6.9,29.8,1.4,4.9,28.5,39.8
234,Jeff Dowtin Jr.,TOR,22,15,7,10.3,0.8,0.4,1.0,36.4,0.0,0.1,33.3,38.6
235,Jeff Green,DEN,51,32,19,19.3,0.5,0.2,0.8,28.2,0.1,0.2,27.3,32.1
236,Jerami Grant,POR,63,28,35,35.6,2.4,1.1,2.8,40.3,0.2,0.4,44.4,43.8
237,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
238,Jeremy Sochan,SAS,56,15,41,26.0,1.2,0.5,1.4,39.5,0.1,0.3,33.3,42.8
239,Jericho Sims,NYK,50,30,20,15.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
240,Jevon Carter,MIL,76,55,21,22.3,3.4,1.4,3.3,41.9,0.6,1.6,38.7,51.4
241,Jimmy Butler,MIA,61,32,29,33.4,2.9,1.4,3.4,40.7,0.1,0.5,29.0,42.8
242,Jock Landale,PHX,65,33,32,14.1,0.0,0.0,0.2,10.0,0.0,0.0,0.0,10.0
243,Joe Harris,BKN,69,36,33,21.1,0.9,0.3,0.8,40.4,0.2,0.6,43.6,55.3
244,Joe Ingles,MIL,41,29,12,22.9,2.2,0.8,1.6,50.0,0.7,1.4,49.1,71.9
245,Joe Wieskamp,TOR,5,3,2,5.9,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
246,Joel Embiid,PHI,62,41,21,34.7,6.3,3.0,7.0,43.0,0.3,1.2,22.2,44.9
247,John Butler Jr.,POR,13,3,10,6.3,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
248,John Collins,ATL,66,34,32,30.1,0.7,0.3,0.8,41.5,0.0,0.0,0.0,41.5
