,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
79,Cody Zeller,MIA,15,6,9,14.4,17.3,13.5,0.7,0.3,1.3,1.9,1.0,3.9,5.8,
80,Cole Anthony,ORL,60,28,32,25.9,38.4,39.4,3.9,0.4,7.1,10.2,4.8,10.2,12.4,
81,Cole Swider,LAL,7,2,5,5.9,6.6,4.7,0.6,0.0,0.9,1.4,0.6,8.7,8.7,
82,Collin Sexton,UTA,48,24,24,23.9,30.9,38.4,2.9,0.3,5.8,7.5,3.4,9.3,11.0,
83,Corey Kispert,WAS,74,31,43,28.3,22.8,21.5,1.2,0.1,2.2,3.1,1.5,5.2,6.6,
84,Cory Joseph,DET,62,12,50,19.8,32.0,35.0,3.5,0.3,6.2,9.3,4.1,10.9,12.8,
85,D'Angelo Russell,LAL,71,39,32,32.5,59.9,65.0,6.2,0.7,10.5,15.7,7.6,10.3,12.7,
86,Daishen Nix,HOU,57,15,42,16.0,29.0,28.1,2.3,0.2,4.5,5.7,2.8,8.0,9.5,
87,Dalano Banton,TOR,31,17,14,9.0,14.7,15.2,1.2,0.1,1.8,2.8,1.4,7.9,9.2,
88,Dalen Terry,CHI,37,18,19,5.8,5.6,5.2,0.6,0.1,0.9,1.4,0.6,10.7,10.2,
89,Damian Jones,UTA,41,12,29,11.6,8.8,6.1,0.4,0.1,0.7,1.0,0.5,4.2,5.6,
90,Damian Lillard,POR,58,27,31,36.3,56.5,75.0,7.3,1.1,12.9,18.9,9.1,13.0,16.1,
91,Damion Lee,PHX,74,40,34,20.4,20.4,19.3,1.3,0.2,2.7,3.5,1.7,6.6,8.2,
92,Daniel Gafford,WAS,78,32,46,20.6,21.9,14.9,1.1,0.1,1.4,2.7,1.2,4.9,5.3,
93,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
94,Danny Green,CLE,11,6,5,12.6,13.1,12.0,0.5,0.3,1.7,1.8,1.0,4.2,7.6,
95,Danuel House Jr.,PHI,56,38,18,14.4,12.0,11.0,0.8,0.2,1.4,2.1,1.1,6.5,8.8,
96,Dario Saric,OKC,57,26,31,14.1,16.8,13.6,1.3,0.1,2.2,3.3,1.5,7.7,8.9,
97,Darius Bazley,PHX,43,19,24,14.3,16.9,11.8,0.9,0.1,1.5,2.4,1.0,5.2,5.9,
98,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
99,Darius Garland,CLE,69,40,29,35.5,52.3,68.3,7.8,0.9,12.9,18.9,9.4,14.9,18.0,
100,David Duke Jr.,BKN,23,10,13,9.9,8.9,9.9,0.9,0.0,2.0,2.7,1.0,10.3,11.8,
101,David Roddy,MEM,70,44,26,18.0,13.2,13.7,0.8,0.1,1.7,2.2,1.1,6.4,8.1,
102,Davion Mitchell,SAC,80,47,33,18.1,28.2,30.8,2.3,0.4,4.5,6.4,3.1,8.2,10.9,
103,Davis Bertans,DAL,45,20,25,10.9,9.1,8.3,0.5,0.1,0.9,1.1,0.6,5.1,6.6,
104,Davon Reed,LAL,43,29,14,8.0,11.4,9.4,0.5,0.1,1.1,1.3,0.7,4.7,5.7,
105,Day'Ron Sharpe,BKN,48,22,26,11.5,13.8,9.7,0.8,0.0,1.3,1.9,0.9,5.6,6.2,
106,De'Aaron Fox,SAC,73,44,29,33.4,52.2,66.9,6.1,0.4,11.6,16.3,7.2,11.7,13.8,
107,De'Andre Hunter,ATL,67,35,32,31.7,22.2,22.9,1.4,0.1,2.8,3.6,1.7,6.3,7.5,
108,De'Anthony Melton,PHI,77,50,27,27.9,36.1,30.9,2.6,0.4,4.8,7.2,3.3,7.1,9.2,
109,DeAndre Jordan,DEN,39,23,16,15.0,14.9,11.0,0.9,0.1,1.4,2.2,1.0,5.8,6.5,
110,DeMar DeRozan,CHI,73,36,37,36.2,34.9,50.4,5.1,1.0,9.5,13.2,6.5,14.6,18.6,
111,Dean Wade,CLE,44,30,14,20.3,17.3,12.2,0.8,0.1,1.7,2.3,1.0,4.9,5.8,
112,Deandre Ayton,PHX,67,36,31,30.4,34.8,26.7,1.7,0.1,2.5,4.3,1.9,4.9,5.6,
113,Dejounte Murray,ATL,74,38,36,36.4,49.1,58.3,6.1,0.5,10.5,15.0,7.0,12.3,14.3,
114,Delon Wright,WAS,50,26,24,24.4,38.9,37.1,3.9,0.4,7.4,10.2,4.6,10.0,11.8,
115,Deni Avdija,WAS,76,33,43,26.6,33.2,26.3,2.8,0.4,5.0,7.2,3.5,8.4,10.5,
116,Dennis Schroder,LAL,67,37,30,29.6,40.1,45.3,4.4,0.6,8.3,11.5,5.4,11.1,13.6,
117,Dennis Smith Jr.,CHA,54,19,35,25.7,41.5,44.0,4.8,0.5,10.0,12.8,6.0,11.7,14.6,
118,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
120,Derrick Jones Jr.,CHI,63,28,35,13.9,13.2,9.9,0.5,0.1,0.8,1.5,0.7,4.1,5.1,
121,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
122,Derrick White,BOS,82,57,25,28.3,35.1,36.4,3.9,0.5,6.5,10.1,4.6,11.2,13.2,
123,Desmond Bane,MEM,58,38,20,31.7,42.4,48.6,4.4,0.9,7.7,11.4,5.7,10.3,13.4,
124,Devin Booker,PHX,53,34,19,34.6,35.5,55.5,5.5,0.9,10.7,14.4,6.9,15.6,19.5,
125,Devin Vassell,SAS,38,12,26,31.0,33.4,39.2,3.6,0.5,6.6,9.5,4.4,10.7,13.1,
126,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
127,Devonte' Graham,SAS,73,31,42,18.3,26.4,27.5,2.7,0.2,5.1,6.4,3.1,10.2,11.6,
128,Dewayne Dedmon,PHI,38,23,15,11.2,13.7,10.3,0.7,0.1,1.1,1.7,0.8,5.0,5.6,
129,Dillon Brooks,MEM,73,46,27,30.3,24.4,30.8,2.6,0.2,4.5,6.6,3.1,10.6,12.5,
130,Domantas Sabonis,SAC,79,47,32,34.6,65.2,50.7,7.3,0.3,12.7,19.3,8.0,11.1,12.3,
131,Dominick Barlow,SAS,26,4,22,14.0,11.7,7.7,0.8,0.0,1.3,2.0,0.8,6.6,7.3,
132,Donovan Mitchell,CLE,68,44,24,35.8,39.7,56.9,4.4,0.8,8.6,11.3,5.7,11.1,14.4,
133,Donovan Williams,ATL,2,1,1,2.1,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
134,Donte DiVincenzo,GSW,71,41,30,26.3,37.9,32.9,3.5,0.6,6.2,9.0,4.5,9.2,11.7,
135,Dorian Finney-Smith,BKN,66,31,35,30.4,28.3,23.4,1.5,0.4,3.1,4.1,2.1,5.4,7.4,
136,Doug McDermott,SAS,63,19,44,20.5,18.2,19.9,1.4,0.3,2.8,3.6,1.8,7.9,10.1,
137,Draymond Green,GSW,72,40,32,31.5,61.5,47.9,6.9,0.7,13.3,18.4,8.3,11.2,13.5,
138,Drew Eubanks,POR,77,31,46,20.2,21.9,14.4,1.3,0.1,2.3,3.6,1.5,6.0,6.9,
139,Dru Smith,BKN,15,7,8,10.6,14.6,13.2,1.5,0.1,2.0,3.4,1.6,10.0,11.0,
140,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
141,Duncan Robinson,MIA,42,19,23,16.4,16.1,17.0,1.1,0.2,2.5,2.9,1.5,6.8,9.4,
142,Dwight Powell,DAL,76,37,39,19.2,19.7,14.0,0.9,0.1,1.8,2.4,1.1,4.6,5.7,
143,Dylan Windler,CLE,3,3,0,3.5,5.0,4.3,0.3,0.0,0.3,0.7,0.3,6.7,6.7,
144,Dyson Daniels,NOP,59,33,26,17.7,23.4,19.1,2.3,0.2,4.1,5.9,2.8,9.7,12.0,
145,Edmond Sumner,BKN,53,33,20,13.9,15.5,18.4,1.3,0.3,2.4,3.1,1.7,8.3,10.8,
146,Eric Gordon,LAC,69,25,44,28.5,26.1,32.0,2.7,0.4,4.8,6.8,3.4,10.2,13.1,
147,Eugene Omoruyi,DET,40,10,30,16.1,12.8,12.7,0.7,0.1,0.9,1.6,0.9,5.5,6.6,
148,Evan Fournier,NYK,27,15,12,17.0,14.4,16.1,1.3,0.2,2.6,3.4,1.6,9.3,10.8,
149,Evan Mobley,CLE,79,48,31,34.4,43.1,31.0,2.8,0.3,4.7,7.2,3.4,6.6,7.9,
150,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
151,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
152,Frank Kaminsky,HOU,36,13,23,6.5,11.0,8.7,0.9,0.0,1.5,2.3,1.0,8.1,9.1,
153,Frank Ntilikina,DAL,47,20,27,12.9,13.6,13.3,1.2,0.2,2.2,3.3,1.5,9.1,11.1,
154,Franz Wagner,ORL,80,33,47,32.6,34.0,41.4,3.5,0.4,7.0,9.4,4.4,10.4,12.9,
155,Fred VanVleet,TOR,69,34,35,36.7,62.3,69.8,7.2,0.7,13.0,17.7,8.4,11.5,13.5,
156,Furkan Korkmaz,PHI,37,24,13,9.6,9.6,10.5,0.6,0.2,1.5,1.5,0.8,6.2,8.2,
157,Gabe Vincent,MIA,68,37,31,25.9,31.6,34.8,2.5,0.3,4.9,6.4,3.0,7.8,9.6,
158,Gabe York,IND,3,1,2,18.6,13.3,16.3,1.7,0.0,2.7,4.7,1.7,12.5,12.5,
159,Garrett Temple,NOP,25,16,9,6.5,6.2,5.6,0.5,0.1,0.9,1.2,0.7,8.4,11.7,
160,Garrison Mathews,ATL,54,16,38,12.7,9.4,9.8,0.5,0.1,0.8,1.2,0.6,5.1,6.3,
161,Gary Harris,ORL,48,22,26,24.7,13.8,17.3,1.2,0.2,2.3,3.2,1.5,8.9,10.9,
162,Gary Payton II,GSW,22,13,9,16.7,18.9,12.0,1.4,0.1,3.0,3.8,1.5,7.2,8.2,
163,Gary Trent Jr.,TOR,66,31,35,32.1,21.9,32.0,1.6,0.3,3.3,4.3,2.0,7.3,9.3,
164,George Hill,IND,46,27,19,18.1,25.5,24.9,2.4,0.2,4.1,6.0,2.7,9.4,10.7,
165,Georges Niang,PHI,78,51,27,19.4,21.2,16.0,1.0,0.1,1.4,2.6,1.2,4.7,5.4,
166,Giannis Antetokounmpo,MIL,63,47,16,32.1,45.1,54.3,5.7,0.7,11.2,15.1,6.5,12.6,14.5,
167,Goga Bitadze,ORL,38,13,25,12.0,13.7,10.4,1.0,0.2,1.5,2.6,1.2,7.5,8.9,
168,Goran Dragic,MIL,57,26,31,15.0,25.0,26.3,2.6,0.3,4.6,6.7,3.3,10.5,13.3,
169,Gordon Hayward,CHA,50,20,30,31.5,32.8,35.7,4.1,0.6,7.4,10.5,5.0,12.5,15.3,
170,Gorgui Dieng,SAS,30,3,27,11.3,16.2,14.8,1.6,0.0,3.0,4.1,1.8,10.1,11.1,
171,Grant Williams,BOS,79,55,24,25.9,21.2,17.3,1.7,0.1,2.6,4.5,1.9,7.8,9.0,
172,Grayson Allen,MIL,72,53,19,27.4,24.5,24.5,2.3,0.5,4.1,5.9,2.9,9.2,11.7,
173,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
174,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
175,Harrison Barnes,SAC,82,48,34,32.5,32.1,26.9,1.6,0.3,3.4,4.2,2.0,4.9,6.2,
176,Haywood Highsmith,MIA,54,28,26,18.0,15.0,11.5,0.8,0.1,2.0,2.3,1.0,5.3,6.7,
177,Herbert Jones,NOP,66,31,35,29.6,32.3,25.2,2.5,0.2,4.1,6.2,2.7,7.6,8.5,
178,Immanuel Quickley,NYK,81,47,34,28.9,37.3,42.4,3.4,0.6,6.5,9.0,4.2,9.2,11.3,
179,Isaac Okoro,CLE,76,48,28,21.7,13.8,11.9,1.1,0.2,1.9,2.8,1.4,8.3,10.5,
180,Isaiah Hartenstein,NYK,82,47,35,19.9,24.9,13.3,1.2,0.2,2.3,3.1,1.5,5.0,6.0,
181,Isaiah Jackson,IND,63,24,39,16.5,15.7,13.2,0.8,0.1,1.5,2.2,1.1,5.1,7.1,
182,Isaiah Joe,OKC,73,36,37,19.1,16.7,17.8,1.2,0.2,2.1,3.2,1.5,7.2,9.0,
183,Isaiah Livers,DET,51,10,41,23.1,18.9,15.6,0.8,0.1,1.7,2.0,1.0,4.0,5.3,
184,Isaiah Mobley,CLE,12,8,4,7.0,8.7,6.0,0.3,0.2,0.5,0.5,0.3,2.9,3.8,
185,Isaiah Roby,NYK,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
186,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
187,Isaiah Todd,WAS,6,2,4,10.2,9.8,9.5,0.7,0.0,1.7,1.8,0.7,6.8,6.8,
188,Ish Smith,DEN,43,25,18,9.3,16.8,18.0,2.3,0.2,4.1,5.9,2.7,13.9,16.1,
189,Ish Wainright,PHX,60,33,27,15.3,11.1,9.5,0.9,0.1,1.6,2.3,1.0,8.0,9.0,
190,Ivica Zubac,LAC,76,43,33,28.5,32.8,18.9,1.0,0.2,1.7,2.5,1.3,3.1,3.8,
191,JD Davison,BOS,12,11,1,5.5,7.2,7.3,0.9,0.1,2.1,2.2,1.0,12.8,14.0,
192,JT Thor,CHA,69,22,47,14.0,14.5,10.5,0.5,0.1,0.9,1.2,0.6,3.6,4.3,
193,Ja Morant,MEM,61,40,21,31.9,47.0,63.5,8.1,0.7,14.1,20.3,9.4,17.2,19.9,
194,JaMychal Green,GSW,57,30,27,14.0,16.2,13.2,0.9,0.1,1.9,2.4,1.1,5.5,6.5,
195,JaVale McGee,DAL,42,20,22,8.4,7.7,5.8,0.3,0.0,0.4,0.7,0.3,3.4,3.7,
196,Jabari Smith Jr.,HOU,79,21,58,31.0,31.7,24.5,1.3,0.2,2.1,3.2,1.6,4.0,5.1,
197,Jabari Walker,POR,55,21,34,10.8,9.0,7.3,0.6,0.1,1.1,1.5,0.7,6.5,7.9,
198,Jack White,DEN,17,13,4,3.9,4.1,3.1,0.2,0.0,0.1,0.5,0.2,5.7,5.7,
199,Jacob Gilyard,MEM,1,0,1,40.8,71.0,63.0,7.0,1.0,14.0,18.0,9.0,9.9,12.7,
200,Jaden Hardy,DAL,48,20,28,14.8,15.9,20.5,1.4,0.3,3.1,4.0,2.0,8.5,12.3,
201,Jaden Ivey,DET,73,16,57,31.1,36.8,47.6,5.2,0.4,9.6,13.5,6.2,14.3,17.0,
202,Jaden McDaniels,MIN,78,40,38,30.7,27.2,24.4,1.9,0.3,3.2,4.7,2.3,6.9,8.5,
203,Jaden Springer,PHI,16,13,3,5.6,2.5,3.6,0.5,0.0,0.6,1.2,0.5,20.0,20.0,
204,Jae Crowder,MIL,18,13,5,18.9,21.5,13.7,1.5,0.2,2.3,3.7,1.8,7.0,8.3,
205,Jae'Sean Tate,HOU,31,7,24,21.9,30.4,30.2,2.7,0.2,5.5,7.4,3.2,8.9,10.6,
206,Jake LaRavia,MEM,35,22,13,11.8,10.6,7.8,0.6,0.1,1.3,1.5,0.8,5.6,7.3,
207,Jakob Poeltl,TOR,71,26,45,26.5,40.1,28.1,2.7,0.3,4.4,6.8,3.2,6.7,8.0,
208,Jalen Brunson,NYK,68,40,28,35.0,58.9,71.0,6.2,1.0,11.6,16.5,7.8,10.5,13.2,
209,Jalen Duren,DET,66,16,50,25.0,27.3,14.2,1.1,0.1,1.8,2.9,1.3,4.1,4.9,
210,Jalen Green,HOU,76,20,56,34.2,40.1,53.7,3.7,0.6,6.7,9.3,4.8,9.2,12.0,
211,Jalen Johnson,ATL,70,35,35,14.9,16.6,9.4,1.2,0.0,2.1,2.9,1.3,7.1,7.7,
212,Jalen McDaniels,PHI,80,31,49,23.9,25.1,20.2,1.6,0.1,2.9,4.2,1.9,6.5,7.7,
213,Jalen Smith,IND,68,31,37,18.8,20.1,16.9,1.0,0.2,1.2,2.4,1.2,4.8,5.9,
214,Jalen Suggs,ORL,53,20,33,23.5,30.7,29.4,2.9,0.2,4.7,7.2,3.3,9.5,10.9,
215,Jalen Williams,OKC,75,36,39,30.3,32.1,33.6,3.3,0.3,5.5,8.5,3.9,10.3,12.1,
216,Jamal Cain,MIA,18,10,8,13.3,9.4,7.8,0.7,0.1,1.2,1.8,0.7,7.1,7.6,
217,Jamal Murray,DEN,65,43,22,32.8,49.3,60.4,6.2,0.9,10.5,15.2,7.6,12.5,15.5,
218,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
219,James Bouknight,CHA,34,9,25,15.2,14.9,16.7,1.2,0.0,2.2,2.9,1.2,8.1,8.3,
220,James Harden,PHI,58,39,19,36.8,69.6,78.7,10.7,1.2,17.1,27.6,13.4,15.3,19.3,
221,James Johnson,IND,18,7,11,9.0,9.4,9.3,0.8,0.1,2.1,2.6,1.1,8.8,11.2,
222,James Wiseman,DET,45,11,34,19.3,22.5,13.9,0.7,0.0,1.0,1.7,0.7,3.0,3.3,
223,Jared Butler,OKC,6,3,3,12.8,18.0,20.2,1.3,0.0,4.0,3.5,1.3,7.4,7.4,
