,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
140,Dwight Powell,DAL,71,36,35,19.5,6.9,25.7,14.6,0.7,1.6,0.55,0.27,2.1,0.1,6.0,0.378,0.857,0.95
141,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,54,29,25,18.3,3.8,29.6,13.9,1.6,3.24,2.52,0.129,0.1,0.0,0.8,0.5,0.0,0.78
143,Edmond Sumner,BKN,49,29,20,14.4,7.5,24.2,11.3,1.6,3.96,3.48,0.308,0.3,0.0,0.6,0.714,0.0,1.129
144,Eric Gordon,LAC,64,21,43,29.0,12.6,39.3,23.9,2.3,3.5,2.91,0.321,0.2,0.0,0.4,0.533,2.0,1.28
145,Eugene Omoruyi,DET,35,10,25,15.2,6.2,18.6,11.9,0.5,1.58,0.8,0.333,0.7,0.1,2.4,0.739,1.2,0.976
146,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
147,Evan Mobley,CLE,75,46,29,34.5,16.4,59.9,31.3,1.9,1.94,0.74,0.273,4.4,2.0,8.6,0.633,0.611,0.952
148,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,34,12,22,6.3,2.4,12.9,8.0,0.4,1.75,0.68,0.183,0.2,0.2,0.7,0.25,1.0,0.72
151,Frank Ntilikina,DAL,45,20,25,11.8,2.6,16.0,7.4,0.8,3.04,2.49,0.161,0.1,0.0,0.2,0.667,0.0,0.5
152,Franz Wagner,ORL,75,31,44,33.0,18.8,53.9,32.5,3.3,3.65,3.03,0.349,0.7,0.3,1.9,0.72,0.708,0.965
153,Fred VanVleet,TOR,64,32,32,36.9,19.7,84.7,37.1,6.4,4.56,4.18,0.233,0.2,0.0,0.2,0.545,1.0,0.857
154,Furkan Korkmaz,PHI,33,22,11,8.9,3.5,13.0,8.8,0.6,2.76,2.13,0.273,0.2,0.0,0.3,1.143,0.0,1.4
155,Gabe Vincent,MIA,62,33,29,26.0,9.3,43.4,20.0,2.8,3.88,3.21,0.214,0.2,0.0,0.4,0.545,1.0,0.778
156,Garrett Temple,NOP,24,16,8,6.6,2.1,8.5,5.3,0.3,1.89,1.19,0.244,0.1,0.0,0.2,0.667,0.0,0.4
157,Garrison Mathews,ATL,51,15,36,12.8,4.7,13.9,8.9,0.3,1.37,0.42,0.335,0.1,0.0,0.1,0.0,0.0,1.167
158,Gary Harris,ORL,45,20,25,24.9,8.6,21.9,16.4,0.7,2.04,1.45,0.391,0.1,0.0,0.6,1.2,0.0,0.808
159,Gary Payton II,GSW,17,9,8,16.5,4.1,22.0,12.2,0.6,1.65,0.69,0.187,0.7,0.1,1.9,0.167,1.0,0.75
160,Gary Trent Jr.,TOR,63,30,33,32.6,17.7,39.2,30.5,1.6,2.44,1.88,0.452,0.4,0.0,0.6,1.08,0.0,1.026
161,George Hill,IND,43,26,17,18.1,4.7,31.4,12.4,2.3,4.35,3.84,0.151,0.3,0.0,0.5,0.538,0.0,0.478
162,Georges Niang,PHI,72,47,25,19.5,8.2,28.9,15.4,0.6,1.34,0.45,0.282,0.1,0.0,0.4,0.4,0.0,1.269
163,Giannis Antetokounmpo,MIL,59,44,15,32.2,31.1,78.2,36.7,5.3,4.03,2.94,0.398,4.3,4.4,5.4,0.605,0.447,1.127
164,Goga Bitadze,ORL,32,11,21,10.5,3.7,15.8,10.3,0.4,1.54,0.55,0.236,0.8,0.3,3.0,0.346,0.375,0.784
165,Goran Dragic,MIL,51,23,28,15.3,6.3,34.1,13.3,2.4,4.19,3.65,0.186,0.1,0.1,0.2,1.0,0.75,0.8
166,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
167,Gorgui Dieng,SAS,27,2,25,10.2,3.0,19.1,13.4,0.6,1.9,0.66,0.159,0.6,0.5,1.2,0.118,0.071,0.545
168,Grant Williams,BOS,73,50,23,26.5,8.3,30.4,16.6,0.9,1.79,0.75,0.273,0.6,0.1,1.6,0.381,0.286,0.692
169,Grayson Allen,MIL,69,51,18,27.6,10.8,35.6,23.6,1.4,2.37,1.43,0.302,0.3,0.0,1.0,0.545,0.0,0.576
170,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
172,Harrison Barnes,SAC,75,45,30,32.8,15.1,46.9,30.2,1.7,2.19,1.12,0.323,0.7,0.8,1.8,0.759,0.898,0.985
173,Haywood Highsmith,MIA,51,26,25,17.5,4.3,19.6,11.3,0.6,1.7,0.91,0.218,0.6,0.0,1.9,0.241,0.0,0.516
174,Herbert Jones,NOP,60,27,33,29.0,9.4,42.4,22.9,1.5,2.15,1.1,0.223,0.9,0.1,2.2,0.481,0.75,0.698
175,Immanuel Quickley,NYK,75,43,32,28.5,14.1,49.8,24.3,3.7,4.45,3.86,0.283,0.3,0.0,0.4,0.429,0.0,0.531
176,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
177,Isaiah Hartenstein,NYK,76,43,33,19.7,4.9,28.9,13.8,0.7,1.38,0.26,0.168,1.8,0.2,5.0,0.372,0.786,0.683
178,Isaiah Jackson,IND,57,22,35,15.9,7.0,21.9,14.1,0.5,1.36,0.41,0.319,1.9,0.3,5.3,0.557,0.722,0.937
