,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
159,Garrison Mathews,ATL,53,12.5,16,37,0.5,0.1,1.1,0.5,0.7,73.0
160,Gary Harris,ORL,48,24.7,22,26,0.9,0.3,1.6,1.0,1.3,74.2
161,Gary Payton II,GSW,21,16.5,12,9,0.9,0.2,1.9,1.1,1.7,66.7
162,Gary Trent Jr.,TOR,65,32.2,30,35,1.6,0.2,2.2,1.1,1.4,75.5
163,George Hill,IND,45,18.0,26,19,0.6,0.1,1.5,0.8,1.2,69.1
164,Georges Niang,PHI,78,19.4,51,27,0.4,0.2,2.1,1.3,1.8,72.7
165,Giannis Antetokounmpo,MIL,63,32.1,47,16,0.8,0.8,9.6,2.4,4.3,55.4
166,Goga Bitadze,ORL,37,11.8,13,24,0.4,0.7,1.9,1.1,2.1,52.6
167,Goran Dragic,MIL,56,14.9,26,30,0.2,0.1,1.1,0.7,0.9,76.0
168,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
169,Gorgui Dieng,SAS,29,10.9,2,27,0.1,0.4,2.2,1.3,2.0,64.9
170,Grant Williams,BOS,78,26.1,54,24,0.5,0.4,3.5,1.7,2.5,68.0
171,Grayson Allen,MIL,72,27.4,53,19,0.9,0.2,2.4,1.2,1.6,76.1
172,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
173,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
174,Harrison Barnes,SAC,81,32.6,48,33,0.7,0.1,3.4,1.9,2.9,67.4
175,Haywood Highsmith,MIA,53,17.8,27,26,0.7,0.3,2.4,0.8,1.2,66.2
176,Herbert Jones,NOP,65,29.4,31,34,1.5,0.6,2.6,2.1,2.9,71.8
177,Immanuel Quickley,NYK,80,28.8,47,33,1.0,0.2,3.4,1.7,2.5,69.5
178,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
179,Isaiah Hartenstein,NYK,81,19.8,47,34,0.6,0.8,4.0,2.1,3.9,54.9
180,Isaiah Jackson,IND,62,16.4,23,39,0.5,1.5,2.6,2.4,4.1,56.8
181,Isaiah Joe,OKC,73,19.1,36,37,0.7,0.1,2.0,1.2,1.5,78.8
182,Isaiah Livers,DET,51,23.1,10,41,0.5,0.5,2.2,2.0,3.3,59.8
183,Isaiah Mobley,CLE,11,5.6,8,3,0.4,0.3,1.2,0.4,0.6,57.1
184,Isaiah Roby,NYK,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
185,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
186,Isaiah Todd,WAS,5,3.2,2,3,0.0,0.0,0.0,0.0,0.2,0.0
187,Ish Smith,DEN,42,8.9,24,18,0.2,0.2,1.1,0.5,0.7,78.6
188,Ish Wainright,PHX,59,15.0,33,26,0.6,0.4,1.5,0.8,1.1,72.3
189,Ivica Zubac,LAC,75,28.6,42,33,0.4,1.3,6.9,2.8,5.3,52.6
190,JD Davison,BOS,11,2.8,10,1,0.2,0.0,0.5,0.0,0.0,0.0
191,JT Thor,CHA,68,13.8,21,47,0.3,0.3,1.6,1.6,2.4,66.1
192,Ja Morant,MEM,61,31.9,40,21,1.1,0.3,4.9,1.5,2.3,65.5
193,JaMychal Green,GSW,56,14.0,29,27,0.4,0.4,2.4,1.3,1.9,66.1
194,JaVale McGee,DAL,42,8.4,20,22,0.1,0.6,1.8,1.4,2.4,57.0
195,Jabari Smith Jr.,HOU,78,31.0,20,58,0.6,0.9,5.7,3.3,5.1,63.7
196,Jabari Walker,POR,54,10.6,21,33,0.2,0.2,1.5,1.1,1.9,60.4
197,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
198,Jaden Hardy,DAL,47,14.5,20,27,0.4,0.1,1.6,1.1,1.3,81.0
199,Jaden Ivey,DET,72,31.0,16,56,0.8,0.2,2.9,2.3,2.8,80.0
200,Jaden McDaniels,MIN,77,30.9,39,38,0.9,1.0,2.7,2.0,3.8,52.7
201,Jaden Springer,PHI,15,5.8,12,3,0.5,0.2,0.5,0.2,0.5,42.9
202,Jae Crowder,MIL,17,18.5,13,4,0.6,0.4,2.8,1.6,2.4,65.9
203,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
204,Jake LaRavia,MEM,35,11.8,22,13,0.3,0.1,1.3,1.3,1.7,72.1
205,Jakob Poeltl,TOR,70,26.7,25,45,0.9,1.2,5.8,4.7,7.6,62.4
206,Jalen Brunson,NYK,68,35.0,40,28,0.9,0.2,3.0,1.6,2.1,74.5
207,Jalen Duren,DET,65,24.9,16,49,0.7,0.9,5.3,3.1,5.1,60.7
208,Jalen Green,HOU,75,34.3,19,56,0.8,0.2,3.2,1.9,2.4,76.9
209,Jalen Johnson,ATL,69,14.8,35,34,0.5,0.4,3.3,1.3,2.1,62.2
210,Jalen McDaniels,PHI,79,24.0,30,49,1.0,0.4,3.6,1.7,2.7,63.5
211,Jalen Smith,IND,68,18.8,31,37,0.3,0.9,3.9,2.3,4.0,57.4
212,Jalen Suggs,ORL,52,23.7,20,32,1.3,0.5,2.0,1.4,1.9,71.0
213,Jalen Williams,OKC,75,30.3,36,39,1.4,0.5,3.4,1.5,2.4,62.6
214,Jamal Cain,MIA,17,13.0,9,8,0.5,0.1,1.9,0.6,0.6,90.9
215,Jamal Murray,DEN,65,32.8,43,22,1.0,0.2,3.2,2.1,2.7,75.7
216,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
217,James Bouknight,CHA,33,14.8,8,25,0.4,0.2,1.9,0.9,1.5,58.8
218,James Harden,PHI,58,36.8,39,19,1.2,0.5,5.4,1.8,2.4,76.8
219,James Johnson,IND,17,9.2,6,11,0.4,0.4,1.5,0.8,1.0,76.5
220,James Wiseman,DET,44,19.1,11,33,0.2,0.6,4.3,3.0,4.2,69.9
221,Jared Butler,OKC,5,6.2,2,3,0.8,0.0,0.2,0.4,0.6,66.7
222,Jared Rhoden,DET,13,12.5,2,11,0.3,0.1,1.6,0.6,0.8,80.0
223,Jaren Jackson Jr.,MEM,63,28.4,41,22,1.0,3.0,5.0,3.4,7.2,46.9
224,Jarred Vanderbilt,LAL,77,24.2,42,35,1.1,0.3,5.3,2.5,3.7,69.5
225,Jarrell Brantley,UTA,4,9.7,0,4,0.0,0.5,1.3,0.0,0.8,0.0
226,Jarrett Allen,CLE,67,33.0,44,23,0.8,1.2,6.6,3.3,6.1,54.3
227,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
228,Jason Preston,LAC,14,8.8,4,10,0.1,0.0,1.4,0.3,0.5,57.1
229,Javonte Green,CHI,32,15.0,13,19,0.8,0.7,1.9,1.0,1.8,58.9
230,Jaxson Hayes,NOP,47,13.0,22,25,0.4,0.4,2.0,0.8,1.2,63.8
231,Jay Huff,WAS,7,13.6,2,5,0.4,0.6,2.1,2.3,3.4,66.7
232,Jay Scrubb,ORL,2,15.1,1,1,1.0,0.0,3.0,1.0,1.5,66.7
233,Jaylen Brown,BOS,67,35.9,46,21,1.1,0.4,5.7,2.1,3.2,65.6
234,Jaylen Nowell,MIN,65,19.3,34,31,0.6,0.1,2.1,1.3,1.7,80.6
235,Jaylin Williams,OKC,49,18.7,23,26,0.6,0.2,4.0,2.3,3.2,74.2
236,Jayson Tatum,BOS,74,36.9,52,22,1.1,0.7,7.7,2.1,3.2,67.7
237,Jeenathan Williams,POR,3,21.2,1,2,1.0,0.7,0.7,2.0,3.0,66.7
238,Jeff Dowtin Jr.,TOR,25,10.3,17,8,0.4,0.1,0.7,0.2,0.4,54.5
239,Jeff Green,DEN,56,19.5,33,23,0.3,0.3,1.9,1.5,2.2,67.8
240,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
241,Jeremiah Robinson-Earl,OKC,42,18.4,15,27,0.6,0.3,2.4,1.9,3.1,61.2
242,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
243,Jericho Sims,NYK,52,15.6,31,21,0.3,0.5,2.8,1.6,2.5,63.8
244,Jevon Carter,MIL,80,22.4,57,23,0.8,0.4,2.1,0.8,1.1,74.4
245,Jimmy Butler,MIA,64,33.4,35,29,1.8,0.3,3.7,1.4,1.9,74.0
246,Jock Landale,PHX,68,14.1,35,33,0.2,0.4,2.3,1.9,3.3,58.2
247,Joe Harris,BKN,74,20.6,40,34,0.5,0.2,1.9,1.3,1.9,68.6
248,Joe Ingles,MIL,45,22.8,32,13,0.7,0.1,2.5,0.9,1.1,81.6
249,Joe Wieskamp,TOR,8,4.3,5,3,0.0,0.0,0.4,0.1,0.3,50.0
250,Joel Embiid,PHI,66,34.6,43,23,1.0,1.7,8.4,5.0,8.1,61.2
251,John Butler Jr.,POR,17,9.6,4,13,0.3,0.4,0.6,0.8,1.2,66.7
252,John Collins,ATL,71,30.0,37,34,0.6,1.0,5.4,3.2,5.1,63.5
253,John Konchar,MEM,71,20.5,45,26,1.1,0.3,3.4,1.5,2.1,71.1
254,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
255,Johnny Davis,WAS,27,14.2,10,17,0.3,0.3,1.9,0.9,1.3,73.5
256,Johnny Juzang,UTA,17,12.7,6,11,0.2,0.2,1.7,0.9,1.4,69.6
257,Jonas Valanciunas,NOP,78,25.0,40,38,0.3,0.7,7.2,3.4,5.1,67.3
258,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
259,Jonathan Kuminga,GSW,66,20.8,37,29,0.6,0.4,2.4,1.5,2.5,62.6
260,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
261,Jordan Goodwin,WAS,61,17.6,22,39,0.9,0.4,2.3,1.1,1.8,61.6
262,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
263,Jordan McLaughlin,MIN,41,15.6,20,21,0.8,0.1,1.0,0.5,0.7,75.0
264,Jordan Nwora,IND,61,19.1,35,26,0.4,0.2,2.9,1.2,1.7,73.5
265,Jordan Poole,GSW,80,30.1,42,38,0.8,0.3,2.3,1.1,1.5,73.3
266,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
267,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
268,Josh Christopher,HOU,63,12.0,15,48,0.5,0.2,0.8,0.6,0.8,69.2
269,Josh Giddey,OKC,76,31.1,34,42,0.8,0.4,5.9,2.0,3.1,65.1
270,Josh Green,DAL,60,25.7,27,33,0.7,0.1,2.1,1.3,1.7,78.0
271,Josh Hart,NYK,75,32.4,42,33,1.2,0.3,5.9,2.3,3.3,70.6
272,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
273,Josh Okogie,PHX,71,18.6,38,33,0.8,0.5,1.9,1.0,1.6,62.8
274,Josh Richardson,NOP,63,23.5,24,39,1.1,0.3,2.0,1.6,2.0,79.7
275,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
276,Jrue Holiday,MIL,67,32.6,50,17,1.2,0.4,3.9,1.5,2.1,74.1
277,Juan Toscano-Anderson,UTA,51,13.4,19,32,0.3,0.2,1.8,0.9,1.4,63.0
278,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
279,Julian Champagnie,SAS,14,16.4,5,9,0.3,0.4,2.4,1.3,2.0,64.3
280,Julius Randle,NYK,77,35.5,44,33,0.6,0.3,8.1,2.6,3.6,72.9
281,Justin Champagnie,BOS,4,3.6,3,1,0.0,0.0,0.8,0.3,0.3,100.0
282,Justin Holiday,DAL,45,15.2,18,27,0.4,0.4,1.1,1.0,1.6,64.8
283,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
284,Justin Minaya,POR,2,18.7,0,2,0.5,0.5,3.0,1.5,2.0,75.0
285,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
