,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
55,Caleb Houstan,ORL,40,14,26,15.1,2.1,0.7,31.7,4.1,50.6,0.3,55.0,8.6
56,Caleb Martin,MIA,60,32,28,29.7,4.9,1.2,25.2,9.2,53.6,0.9,59.3,8.1
57,Cam Reddish,POR,34,13,21,25.1,2.2,0.5,24.0,4.2,52.8,0.4,58.6,10.0
58,Cam Thomas,BKN,50,28,22,16.7,1.7,0.3,19.8,3.8,45.3,0.4,50.6,7.6
59,Cameron Johnson,BKN,30,19,11,27.5,4.3,1.0,24.2,7.4,57.9,0.5,62.4,7.3
60,Cameron Payne,PHX,37,20,17,21.7,2.2,0.2,10.8,4.3,51.9,0.4,56.5,9.2
61,Caris LeVert,CLE,66,39,27,30.1,3.9,1.0,24.8,6.5,60.6,0.5,65.5,8.2
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,67,41,26,20.7,2.3,0.5,20.3,4.1,55.4,0.4,60.7,8.6
64,Charles Bassey,SAS,35,9,26,14.5,5.5,2.0,36.8,9.3,59.0,0.7,64.1,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,55,34,21,11.0,3.1,1.1,37.5,5.1,59.4,0.3,62.9,4.5
67,Chris Boucher,TOR,63,31,32,20.0,5.7,2.7,46.9,9.8,57.4,0.7,61.6,4.5
68,Chris Duarte,IND,45,19,26,19.8,2.6,0.5,20.0,5.2,49.1,0.5,54.0,8.1
69,Chris Paul,PHX,48,25,23,32.1,4.3,0.7,16.1,7.0,61.0,0.4,65.1,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,63,42,21,14.4,2.3,0.7,28.9,4.0,56.3,0.3,60.7,7.5
72,Christian Koloko,TOR,47,22,25,14.1,3.1,1.8,56.5,7.0,44.8,0.6,48.7,5.3
73,Christian Wood,DAL,57,30,27,26.6,7.7,3.1,39.9,12.2,63.1,0.8,67.7,4.9
74,Chuma Okeke,ORL,22,6,16,18.8,3.5,1.1,30.8,6.0,58.6,0.4,62.4,8.0
75,Clint Capela,ATL,53,28,25,26.7,11.1,5.6,50.9,17.0,65.0,0.7,67.8,4.6
76,Coby White,CHI,59,27,32,22.5,2.7,0.6,23.9,5.1,53.4,0.4,57.8,8.6
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,10,4,6,13.0,3.5,1.8,51.4,8.0,43.8,0.9,49.3,4.2
79,Cole Anthony,ORL,49,22,27,25.3,4.5,0.9,19.1,7.7,58.2,0.7,64.3,7.6
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,61,28,33,27.5,2.7,0.7,24.8,5.0,53.6,0.4,57.7,8.5
83,Cory Joseph,DET,51,11,40,17.9,1.6,0.4,24.4,3.9,41.2,0.5,46.9,10.0
84,D'Angelo Russell,LAL,62,32,30,32.4,3.1,0.6,20.5,6.2,50.5,0.7,56.9,10.0
85,Daishen Nix,HOU,47,12,35,16.7,1.8,0.5,27.1,3.3,54.5,0.2,58.6,8.2
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,27,13,14,5.0,0.6,0.2,29.4,1.8,35.4,0.1,38.6,7.9
88,Damian Jones,UTA,30,9,21,9.8,2.7,1.0,38.8,5.0,53.0,0.3,55.9,6.7
89,Damian Lillard,POR,55,26,29,36.3,4.7,1.1,22.8,8.9,53.1,0.7,57.4,9.1
90,Damion Lee,PHX,68,37,31,21.0,3.1,0.6,19.8,5.3,58.7,0.4,63.7,7.7
91,Daniel Gafford,WAS,67,30,37,19.8,5.4,2.7,50.0,11.4,47.3,0.9,51.1,4.1
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,8,4,4,10.5,0.9,0.4,42.9,2.5,35.0,0.0,35.0,5.2
94,Danuel House Jr.,PHI,44,30,14,14.0,1.7,0.2,13.7,2.9,57.0,0.2,60.8,7.1
95,Dario Saric,OKC,50,24,26,14.4,3.8,1.4,37.6,7.0,54.0,0.4,57.6,5.0
96,Darius Bazley,PHX,38,18,20,15.1,3.4,1.1,32.0,6.2,54.0,0.5,58.4,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,61,34,27,35.2,2.7,0.4,15.2,5.5,48.8,0.4,52.2,11.3
99,David Duke Jr.,BKN,18,7,11,9.6,1.1,0.3,25.0,2.6,43.5,0.3,48.8,10.0
100,David Roddy,MEM,56,34,22,16.9,2.6,0.7,26.9,4.5,57.3,0.3,62.0,6.7
101,Davion Mitchell,SAC,67,40,27,18.0,1.3,0.2,14.3,2.6,48.8,0.2,53.5,10.1
102,Davis Bertans,DAL,38,18,20,10.8,1.1,0.3,30.0,2.3,44.9,0.2,49.4,6.9
103,Davon Reed,LAL,40,26,14,8.4,1.5,0.3,22.4,2.5,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,36,16,20,11.2,3.8,2.0,52.6,7.8,49.1,0.4,51.9,4.3
105,De'Aaron Fox,SAC,61,38,23,34.1,4.3,0.9,19.9,7.4,57.7,0.5,62.1,8.9
106,De'Andre Hunter,ATL,59,32,27,32.0,4.2,1.2,29.0,7.8,53.6,0.7,59.2,7.4
107,De'Anthony Melton,PHI,65,44,21,27.9,4.1,1.2,30.3,7.3,56.0,0.7,61.7,7.9
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,2.0,41.1,7.9,61.1,0.5,65.6,4.4
109,DeMar DeRozan,CHI,61,29,32,36.3,4.5,1.0,21.3,8.2,54.4,0.8,60.2,8.5
110,Dean Wade,CLE,38,26,12,20.3,3.4,0.9,27.7,6.1,55.8,0.5,61.0,6.6
111,Deandre Ayton,PHX,60,29,31,30.4,10.2,4.3,42.2,15.8,64.4,1.1,69.4,4.6
112,Dejounte Murray,ATL,64,32,32,36.4,5.4,1.3,24.6,9.7,55.8,1.0,61.9,7.2
113,Delon Wright,WAS,40,23,17,24.2,3.3,1.0,29.5,5.7,58.1,0.4,62.6,9.4
114,Deni Avdija,WAS,67,31,36,25.9,6.2,1.9,29.7,10.7,58.1,1.1,64.6,4.9
115,Dennis Schroder,LAL,57,30,27,30.1,2.4,0.2,9.4,4.8,50.9,0.4,55.4,11.0
116,Dennis Smith Jr.,CHA,49,16,33,25.6,3.0,0.7,24.8,6.2,47.9,0.8,54.5,8.3
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,50,20,30,14.0,2.4,1.3,55.4,4.6,52.8,0.3,56.3,5.6
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,70,48,22,28.0,3.4,1.0,28.6,6.3,54.0,0.7,60.3,7.9
122,Desmond Bane,MEM,46,28,18,31.0,5.0,1.1,21.1,8.7,57.9,0.6,61.9,7.9
123,Devin Booker,PHX,42,26,16,34.4,4.5,0.9,19.5,8.4,54.0,0.5,57.6,8.5
124,Devin Vassell,SAS,34,11,23,31.0,3.9,1.0,26.5,6.6,58.4,0.6,63.8,6.6
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,66,30,36,17.8,1.6,0.3,16.7,3.1,52.2,0.3,57.4,10.5
127,Dewayne Dedmon,PHI,31,18,13,11.4,3.5,1.6,46.4,6.9,51.6,0.7,57.3,5.0
128,Dillon Brooks,MEM,62,38,24,30.4,3.3,0.7,20.3,6.1,53.0,0.5,57.5,8.7
129,Domantas Sabonis,SAC,66,40,26,34.7,12.4,5.1,41.1,21.5,57.8,1.6,62.4,4.0
130,Dominick Barlow,SAS,16,2,14,11.7,2.7,1.0,37.2,5.0,53.8,0.6,61.4,6.2
131,Donovan Mitchell,CLE,60,38,22,35.7,4.1,1.0,23.5,7.1,58.3,0.3,60.8,9.0
132,Donte DiVincenzo,GSW,59,33,26,26.6,4.4,0.9,20.8,7.8,56.4,0.7,61.7,7.5
133,Dorian Finney-Smith,BKN,55,26,29,31.5,4.8,1.9,40.4,8.6,55.8,0.8,61.2,6.7
134,Doug McDermott,SAS,58,18,40,20.7,2.2,0.5,23.4,4.0,54.9,0.3,59.8,8.3
135,Draymond Green,GSW,61,32,29,31.5,7.3,2.9,40.2,11.9,61.3,1.0,66.7,5.5
136,Drew Eubanks,POR,67,29,38,19.7,5.1,1.8,35.8,9.2,55.5,0.7,60.0,5.0
137,Dru Smith,BKN,10,4,6,12.4,1.8,0.3,16.7,3.0,60.0,0.4,69.2,10.3
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,34,16,18,16.9,1.8,0.5,29.5,3.1,57.0,0.2,61.6,8.6
140,Dwight Powell,DAL,65,34,31,20.0,4.4,1.8,42.1,9.6,45.7,0.7,49.1,6.0
141,Dylan Windler,CLE,1,1,0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,47,24,23,19.1,3.3,1.1,34.4,6.1,54.9,0.4,58.8,7.6
143,Edmond Sumner,BKN,47,28,19,14.5,1.6,0.3,17.8,3.3,47.1,0.2,50.3,8.6
144,Eric Gordon,LAC,58,18,40,29.2,2.0,0.2,12.1,3.7,54.0,0.2,57.1,11.9
145,Eugene Omoruyi,DET,30,10,20,13.8,2.5,0.9,34.7,5.5,45.7,0.4,49.3,6.3
146,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
147,Evan Mobley,CLE,70,42,28,34.2,8.9,3.7,41.9,15.4,58.2,1.2,63.4,5.3
148,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
149,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
150,Frank Kaminsky,HOU,33,12,21,6.4,1.4,0.7,53.3,2.2,60.8,0.0,61.6,3.9
151,Frank Ntilikina,DAL,42,19,23,11.6,1.3,0.3,20.8,2.3,55.2,0.2,60.9,8.9
152,Franz Wagner,ORL,68,27,41,32.8,3.9,0.8,21.0,7.4,52.3,0.6,56.7,9.1
153,Fred VanVleet,TOR,57,27,30,37.0,4.2,0.9,20.3,7.9,53.4,0.8,59.5,10.0
154,Furkan Korkmaz,PHI,27,19,8,9.8,1.1,0.3,23.3,2.0,56.6,0.2,63.8,10.7
155,Gabe Vincent,MIA,57,31,26,26.3,2.2,0.4,18.5,4.0,53.9,0.3,57.9,11.5
156,Garrett Temple,NOP,20,12,8,7.1,0.7,0.3,35.7,1.5,48.3,0.2,56.0,9.2
157,Garrison Mathews,ATL,48,13,35,12.7,1.3,0.3,19.0,2.6,50.0,0.3,56.8,9.2
158,Gary Harris,ORL,38,16,22,24.9,2.2,0.4,19.5,3.9,55.0,0.3,59.9,12.0
159,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
160,Gary Trent Jr.,TOR,60,28,32,32.6,2.6,0.5,17.9,4.3,60.0,0.3,64.2,9.9
161,George Hill,IND,39,25,14,18.6,1.9,0.4,23.3,4.2,45.1,0.3,49.0,9.9
162,Georges Niang,PHI,65,44,21,19.3,2.4,0.5,21.4,4.7,50.3,0.4,55.6,6.6
163,Giannis Antetokounmpo,MIL,54,41,13,32.6,11.9,3.8,32.2,18.5,64.4,1.3,69.4,5.1
164,Goga Bitadze,ORL,26,8,18,10.1,2.8,1.4,50.0,5.9,47.1,0.8,54.5,4.1
165,Goran Dragic,MIL,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
166,Gordon Hayward,CHA,45,17,28,31.7,4.3,0.9,20.0,6.8,63.5,0.4,67.7,9.1
167,Gorgui Dieng,SAS,23,2,21,9.9,2.7,0.9,32.3,4.3,62.0,0.3,66.0,6.7
168,Grant Williams,BOS,67,46,21,26.7,4.7,1.8,38.4,8.7,53.8,0.7,58.3,6.5
169,Grayson Allen,MIL,64,47,17,27.9,3.3,0.7,20.6,6.4,52.2,0.6,57.5,9.4
170,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
171,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
172,Harrison Barnes,SAC,68,41,27,33.0,4.7,1.4,30.3,8.0,58.1,0.7,63.8,8.0
173,Haywood Highsmith,MIA,46,24,22,18.9,3.6,1.2,32.9,6.5,55.9,0.5,60.7,7.8
174,Herbert Jones,NOP,53,22,31,29.0,4.1,1.6,39.8,7.7,53.1,0.5,56.5,8.0
175,Immanuel Quickley,NYK,70,41,29,28.5,4.2,0.5,12.0,6.9,60.4,0.5,64.7,9.6
176,Isaac Okoro,CLE,72,44,28,21.8,2.5,0.8,30.9,5.2,47.8,0.4,51.6,9.5
177,Isaiah Hartenstein,NYK,71,41,30,19.6,6.6,3.5,52.8,12.5,52.8,0.9,56.8,4.8
178,Isaiah Jackson,IND,51,20,31,15.6,4.1,2.4,57.9,8.4,48.8,0.9,54.6,4.3
179,Isaiah Joe,OKC,61,31,30,17.9,2.3,0.4,16.3,4.5,51.8,0.5,58.5,7.8
180,Isaiah Livers,DET,45,10,35,22.4,2.5,0.8,31.6,4.9,51.8,0.5,57.6,8.7
181,Isaiah Mobley,CLE,9,6,3,3.4,1.3,0.6,41.7,1.8,75.0,0.0,75.0,5.4
182,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
183,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
184,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,35,21,14,9.2,1.3,0.3,24.4,2.5,52.3,0.3,59.2,7.6
186,Ish Wainright,PHX,51,27,24,15.3,2.2,1.0,43.0,4.3,52.3,0.4,57.0,7.1
187,Ivica Zubac,LAC,64,36,28,29.1,10.1,5.2,51.1,17.8,56.6,1.1,60.4,4.1
188,JD Davison,BOS,7,6,1,2.6,0.7,0.0,0.0,0.9,83.3,0.0,83.3,5.5
189,JT Thor,CHA,58,17,41,11.7,1.9,0.8,40.5,3.1,61.0,0.2,64.9,7.7
190,Ja Morant,MEM,53,34,19,32.5,6.0,1.4,24.0,11.2,53.5,0.8,57.7,7.8
191,JaMychal Green,GSW,50,26,24,14.4,3.7,1.7,44.9,6.2,59.9,0.4,64.3,4.8
192,JaVale McGee,DAL,37,18,19,8.0,2.5,1.4,53.2,4.7,54.3,0.4,59.1,4.2
193,Jabari Smith Jr.,HOU,66,16,50,30.5,7.1,2.8,38.8,11.6,61.5,0.9,66.4,5.5
194,Jabari Walker,POR,45,20,25,8.7,2.0,1.0,52.3,3.6,54.0,0.2,57.1,4.7
195,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
196,Jaden Hardy,DAL,36,17,19,14.0,1.6,0.3,18.6,2.9,55.7,0.3,60.8,9.3
197,Jaden Ivey,DET,61,15,46,30.2,3.9,0.8,20.5,8.0,48.7,0.9,54.8,8.4
198,Jaden McDaniels,MIN,67,34,33,30.7,3.9,1.4,35.5,7.4,52.4,0.7,57.7,8.1
199,Jaden Springer,PHI,8,8,0,3.7,1.0,0.5,50.0,1.6,61.5,0.1,66.7,6.0
200,Jae Crowder,MIL,11,9,2,18.7,4.2,1.3,30.4,7.3,57.5,0.5,61.3,6.7
201,Jae'Sean Tate,HOU,29,6,23,21.9,3.8,1.2,32.4,7.3,52.6,0.5,56.6,7.1
202,Jake LaRavia,MEM,32,21,11,12.1,1.9,0.6,33.3,3.2,58.8,0.2,61.9,8.1
203,Jakob Poeltl,TOR,58,18,40,26.6,9.1,5.1,55.6,15.1,60.4,0.9,64.3,4.5
204,Jalen Brunson,NYK,62,36,26,34.9,3.6,0.6,17.6,6.8,52.9,0.5,56.8,9.8
205,Jalen Duren,DET,55,15,40,24.9,8.7,4.3,48.9,16.5,53.0,1.1,56.8,4.3
206,Jalen Green,HOU,63,15,48,33.8,3.9,0.8,20.6,7.4,51.8,0.5,55.7,7.5
207,Jalen Johnson,ATL,64,32,32,14.5,3.9,1.4,36.0,6.2,62.7,0.5,68.1,5.2
208,Jalen McDaniels,PHI,69,25,44,24.6,4.6,1.2,25.6,8.4,54.4,0.7,59.4,5.7
209,Jalen Smith,IND,57,28,29,18.4,5.7,2.6,45.1,10.0,57.1,0.6,60.9,4.7
210,Jalen Suggs,ORL,44,17,27,23.8,2.9,1.0,33.3,6.0,48.9,0.5,53.1,8.3
211,Jalen Williams,OKC,63,31,32,29.8,4.3,1.3,28.8,7.9,54.9,0.6,59.7,7.8
212,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
213,Jamal Murray,DEN,55,37,18,32.8,4.0,0.7,18.3,6.7,59.6,0.5,64.5,8.9
214,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
215,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
216,James Harden,PHI,51,35,16,36.9,6.2,1.2,19.8,10.1,61.9,0.6,66.1,6.7
217,James Johnson,IND,14,6,8,8.8,1.5,0.4,23.8,2.6,58.3,0.1,61.8,5.2
218,James Wiseman,DET,33,10,23,17.4,5.5,2.3,41.4,10.1,54.4,0.5,57.5,3.8
219,Jared Butler,OKC,2,1,1,9.6,0.5,0.0,0.0,2.5,20.0,0.0,20.0,9.1
220,Jared Rhoden,DET,6,1,5,8.5,2.0,1.3,66.7,3.2,63.2,0.3,70.6,5.2
221,Jaren Jackson Jr.,MEM,51,31,20,27.8,6.6,2.5,38.3,12.6,52.8,1.0,57.6,6.3
222,Jarred Vanderbilt,LAL,66,34,32,24.5,7.8,2.4,30.9,12.7,61.6,0.7,65.0,5.5
223,Jarrett Allen,CLE,62,39,23,33.0,9.8,4.6,46.7,16.8,58.5,1.4,63.8,4.9
224,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
225,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
226,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
227,Jaxson Hayes,NOP,42,18,24,14.1,3.0,1.0,32.8,5.3,57.4,0.3,61.0,6.0
228,Jay Huff,WAS,1,1,0,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
229,Jaylen Brown,BOS,58,39,19,36.2,6.9,1.6,23.6,11.5,60.2,0.9,65.5,7.1
230,Jaylen Nowell,MIN,62,31,31,19.5,2.6,0.5,20.1,4.7,56.0,0.3,59.9,9.4
231,Jaylin Williams,OKC,37,18,19,17.9,4.8,1.9,38.8,8.2,58.7,0.5,62.7,5.1
232,Jayson Tatum,BOS,65,46,19,37.4,9.0,1.8,19.6,12.8,70.1,0.7,74.4,6.2
233,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.9,0.2,17.6,1.4,68.0,0.1,70.8,14.0
234,Jeff Green,DEN,45,27,18,19.3,2.6,0.8,30.5,4.5,58.1,0.2,61.5,8.3
235,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
236,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,4.5,2.3,50.6,9.1,49.7,1.1,56.8,4.8
237,Jeremy Sochan,SAS,53,15,38,26.5,5.2,1.9,35.6,9.8,53.5,1.0,59.7,5.9
238,Jericho Sims,NYK,49,29,20,15.8,4.7,2.3,48.7,8.7,54.7,0.7,59.2,5.0
239,Jevon Carter,MIL,69,50,19,22.4,2.6,0.3,12.2,4.2,61.4,0.2,64.1,11.2
240,Jimmy Butler,MIA,56,30,26,33.3,6.1,2.6,42.1,10.3,59.2,0.5,62.1,6.3
241,Jock Landale,PHX,60,31,29,13.9,4.0,2.2,53.5,8.0,50.1,0.5,53.4,5.4
242,Joe Harris,BKN,62,34,28,21.9,2.3,0.6,27.7,4.7,48.3,0.5,54.4,9.1
243,Joe Ingles,MIL,35,25,10,23.0,3.1,0.4,13.0,4.7,65.5,0.4,71.1,7.8
