,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
83,Cory Joseph,DET,57,18.9,1.9,0.6,1.6,39.4,0.6,1.6,39.8,59.0
84,D'Angelo Russell,LAL,67,32.6,4.6,1.6,3.8,40.5,1.5,3.7,39.5,59.5
85,Daishen Nix,HOU,54,16.3,1.3,0.4,1.7,26.7,0.4,1.6,27.0,40.0
86,Dalano Banton,TOR,27,9.3,1.2,0.4,1.3,31.4,0.4,1.3,32.4,47.1
87,Dalen Terry,CHI,33,5.4,0.4,0.1,0.5,26.7,0.1,0.5,26.7,40.0
88,Damian Jones,UTA,37,10.4,0.6,0.2,0.4,50.0,0.2,0.4,53.8,75.0
89,Damian Lillard,POR,58,36.3,4.3,1.5,4.0,37.2,1.4,3.8,36.2,54.5
90,Damion Lee,PHX,71,20.5,4.6,1.5,3.3,46.4,1.5,3.2,47.1,68.9
91,Daniel Gafford,WAS,74,20.4,0.1,0.0,0.1,28.6,-,-,-,28.6
92,Daniel Theis,IND,7,15.5,1.4,0.6,2.4,23.5,0.3,1.6,18.2,29.4
93,Danny Green,CLE,9,9.8,2.3,0.8,1.9,41.2,0.8,1.7,46.7,61.8
94,Danuel House Jr.,PHI,51,14.1,1.2,0.4,1.2,33.9,0.4,1.2,33.9,50.8
95,Dario Saric,OKC,54,13.9,2.4,0.8,2.2,38.5,0.7,1.9,39.0,55.1
96,Darius Bazley,PHX,41,14.2,1.5,0.5,1.3,40.4,0.4,1.2,37.5,57.7
97,Darius Days,HOU,4,6.2,2.3,0.8,2.5,30.0,0.8,2.5,30.0,45.0
98,Darius Garland,CLE,67,35.4,3.4,1.1,2.7,43.3,1.1,2.5,44.1,64.3
99,David Duke Jr.,BKN,20,9.0,0.2,0.1,0.4,14.3,0.1,0.4,14.3,21.4
100,David Roddy,MEM,65,17.3,2.5,0.8,2.8,30.0,0.8,2.7,30.5,45.0
101,Davion Mitchell,SAC,76,18.1,1.7,0.6,1.6,34.4,0.6,1.6,34.4,51.6
102,Davis Bertans,DAL,42,10.6,3.1,1.0,2.7,38.9,1.0,2.7,38.4,58.0
103,Davon Reed,LAL,41,8.2,1.0,0.3,1.0,32.5,0.3,1.0,33.3,48.8
104,Day'Ron Sharpe,BKN,43,11.4,0.4,0.2,0.3,50.0,0.1,0.2,50.0,67.9
105,De'Aaron Fox,SAC,69,33.6,2.5,0.9,2.4,36.8,0.8,2.2,35.1,53.4
106,De'Andre Hunter,ATL,65,32.0,4.3,1.5,4.3,36.1,1.2,3.6,33.9,50.5
107,De'Anthony Melton,PHI,74,28.2,5.1,1.7,4.0,42.3,1.7,4.0,41.8,62.9
108,DeAndre Jordan,DEN,36,14.5,0.1,0.0,0.1,50.0,0.0,0.0,100,75.0
109,DeMar DeRozan,CHI,70,36.4,2.5,1.0,2.4,41.3,0.5,1.5,34.3,51.8
110,Dean Wade,CLE,40,19.7,2.9,1.0,2.9,34.2,1.0,2.8,34.5,50.9
111,Deandre Ayton,PHX,64,30.4,3.2,1.6,3.6,43.5,0.1,0.3,23.8,44.6
112,Dejounte Murray,ATL,70,36.4,3.6,1.2,3.7,32.7,1.1,3.5,32.5,48.1
113,Delon Wright,WAS,48,24.4,1.5,0.5,1.5,34.7,0.5,1.5,34.3,51.4
114,Deni Avdija,WAS,75,26.5,2.4,0.8,2.6,31.6,0.8,2.5,31.6,46.9
115,Dennis Schroder,LAL,63,30.4,3.1,1.1,2.9,36.4,1.0,2.8,36.0,53.8
116,Dennis Smith Jr.,CHA,54,25.7,1.3,0.4,1.7,25.8,0.4,1.7,25.0,38.2
117,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,59,14.0,1.1,0.4,1.1,33.3,0.4,1.1,33.3,50.0
120,Derrick Rose,NYK,27,12.5,0.9,0.3,1.4,21.6,0.3,1.3,22.2,32.4
121,Derrick White,BOS,78,28.3,4.5,1.5,3.8,38.7,1.5,3.8,39.1,58.0
122,Desmond Bane,MEM,54,31.4,4.3,1.5,3.6,40.3,1.4,3.4,39.5,58.9
123,Devin Booker,PHX,50,34.6,3.3,1.2,2.6,46.9,0.9,2.0,45.1,64.8
124,Devin Vassell,SAS,38,31.0,6.6,2.3,5.3,42.4,2.1,4.9,43.2,62.1
125,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
126,Devonte' Graham,SAS,71,18.2,3.0,1.0,2.7,37.0,1.0,2.7,37.0,55.6
127,Dewayne Dedmon,PHI,36,10.9,0.9,0.3,1.1,30.0,0.3,1.0,27.8,42.5
128,Dillon Brooks,MEM,70,30.2,4.0,1.3,4.0,33.5,1.3,3.8,34.6,49.6
129,Domantas Sabonis,SAC,75,34.8,2.1,0.8,1.9,43.2,0.4,1.0,36.8,52.7
130,Dominick Barlow,SAS,23,12.2,0.3,0.1,0.6,21.4,0.0,0.2,0.0,21.4
131,Donovan Mitchell,CLE,66,35.6,4.2,1.4,3.7,37.8,1.3,3.5,37.6,55.7
132,Donte DiVincenzo,GSW,68,26.2,5.5,1.8,4.3,42.0,1.8,4.3,42.1,62.9
133,Dorian Finney-Smith,BKN,63,30.5,4.9,1.6,4.9,33.6,1.6,4.8,33.4,50.2
134,Doug McDermott,SAS,62,20.6,4.8,1.6,4.0,40.8,1.6,3.8,40.9,60.6
135,Draymond Green,GSW,69,31.5,1.8,0.6,1.9,32.1,0.5,1.7,31.0,45.5
136,Drew Eubanks,POR,75,19.9,0.4,0.2,0.4,41.9,0.0,0.1,30.0,46.8
137,Dru Smith,BKN,12,10.9,1.3,0.4,1.1,38.5,0.4,1.1,38.5,57.7
138,Duane Washington Jr.,NYK,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
139,Duncan Robinson,MIA,38,16.3,3.2,1.1,3.3,32.3,1.1,3.3,32.0,48.0
140,Dwight Powell,DAL,72,19.4,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
141,Dylan Windler,CLE,3,3.5,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
142,Dyson Daniels,NOP,55,18.1,1.2,0.4,1.2,33.3,0.4,1.2,33.8,50.0
143,Edmond Sumner,BKN,51,14.0,1.6,0.5,1.5,37.8,0.5,1.4,37.0,56.1
144,Eric Gordon,LAC,66,28.8,4.3,1.4,3.8,37.5,1.4,3.8,37.5,56.0
145,Eugene Omoruyi,DET,37,15.6,1.5,0.5,1.9,27.5,0.5,1.8,26.9,40.6
146,Evan Fournier,NYK,23,18.0,2.7,0.9,2.6,35.6,0.9,2.5,36.2,53.4
147,Evan Mobley,CLE,76,34.6,1.2,0.5,1.8,25.9,0.3,1.3,20.4,33.1
148,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
149,Frank Jackson,UTA,1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,Frank Kaminsky,HOU,34,6.3,1.1,0.4,0.9,41.9,0.4,0.9,40.0,61.3
151,Frank Ntilikina,DAL,45,11.8,1.0,0.4,1.2,28.6,0.3,1.1,25.5,40.2
152,Franz Wagner,ORL,76,33.0,3.5,1.2,2.8,40.9,1.1,2.8,41.2,61.2
153,Fred VanVleet,TOR,65,37.0,4.8,1.6,4.4,36.1,1.6,4.3,36.2,53.6
154,Furkan Korkmaz,PHI,33,8.9,0.8,0.3,0.8,32.1,0.3,0.8,34.6,48.2
155,Gabe Vincent,MIA,63,26.1,3.5,1.2,3.4,34.6,1.1,3.3,34.3,51.4
156,Garrett Temple,NOP,24,6.6,1.1,0.4,0.9,42.9,0.4,0.8,45.0,64.3
157,Garrison Mathews,ATL,52,12.7,2.9,1.0,2.7,35.5,0.9,2.7,35.3,52.8
158,Gary Harris,ORL,46,24.8,5.1,1.7,3.9,43.3,1.7,3.9,43.3,65.0
159,Gary Payton II,GSW,18,16.5,1.8,0.6,1.2,52.4,0.6,1.2,52.4,78.6
160,Gary Trent Jr.,TOR,63,32.6,5.9,2.0,4.9,40.4,1.9,4.7,40.8,60.3
161,George Hill,IND,44,18.0,1.7,0.6,1.5,38.5,0.5,1.5,37.5,56.9
162,Georges Niang,PHI,74,19.4,5.8,1.9,4.6,41.6,1.9,4.6,41.3,62.1
163,Giannis Antetokounmpo,MIL,61,32.1,1.1,0.4,1.3,29.5,0.4,1.1,32.4,43.6
164,Goga Bitadze,ORL,33,10.8,0.4,0.2,0.7,22.7,0.1,0.6,21.1,31.8
165,Goran Dragic,MIL,54,15.0,2.3,0.8,1.8,43.8,0.8,1.7,44.7,65.6
166,Gordon Hayward,CHA,50,31.5,3.2,1.2,3.3,35.3,0.8,2.5,33.3,47.6
167,Gorgui Dieng,SAS,28,10.5,1.7,0.6,1.8,34.0,0.5,1.6,31.1,48.0
168,Grant Williams,BOS,75,26.3,3.6,1.2,3.0,39.5,1.2,3.0,39.4,59.0
169,Grayson Allen,MIL,71,27.5,4.6,1.5,3.7,42.0,1.5,3.7,41.8,62.8
170,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
171,Hamidou Diallo,DET,56,17.8,0.4,0.2,0.5,33.3,0.1,0.3,17.6,38.9
172,Harrison Barnes,SAC,77,32.7,4.1,1.4,3.7,36.8,1.3,3.6,36.3,54.7
173,Haywood Highsmith,MIA,51,17.5,2.1,0.7,2.0,35.3,0.7,1.9,35.1,52.0
174,Herbert Jones,NOP,61,29.1,2.4,0.8,2.7,29.5,0.8,2.4,30.9,43.4
175,Immanuel Quickley,NYK,77,28.6,3.4,1.1,3.0,37.6,1.1,2.9,37.6,55.8
176,Isaac Okoro,CLE,76,21.7,2.3,0.8,2.1,36.6,0.8,2.1,36.6,55.0
177,Isaiah Hartenstein,NYK,78,19.9,0.7,0.3,0.9,30.6,0.1,0.5,21.6,36.1
178,Isaiah Jackson,IND,59,16.0,0.2,0.1,0.3,22.2,0.0,0.2,16.7,27.8
179,Isaiah Joe,OKC,70,18.9,5.4,1.8,4.2,42.1,1.8,4.2,42.7,63.1
180,Isaiah Livers,DET,50,22.9,3.5,1.2,3.5,34.1,1.1,3.4,33.7,50.6
181,Isaiah Mobley,CLE,10,3.3,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
182,Isaiah Roby,SAS,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
183,Isaiah Stewart,DET,50,28.3,4.3,1.5,4.0,36.3,1.3,3.9,34.7,53.0
184,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
185,Ish Smith,DEN,40,8.6,0.2,0.1,0.1,40.0,0.1,0.1,40.0,60.0
186,Ish Wainright,PHX,55,15.3,2.7,0.9,2.7,34.2,0.9,2.6,34.5,51.4
187,Ivica Zubac,LAC,72,28.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,20.0
188,JD Davison,BOS,10,2.7,0.5,0.2,0.5,40.0,0.1,0.4,25.0,50.0
189,JT Thor,CHA,65,12.9,1.5,0.5,1.7,31.5,0.5,1.5,31.3,45.8
190,Ja Morant,MEM,58,32.0,1.6,0.5,1.6,34.4,0.5,1.5,34.1,51.1
191,JaMychal Green,GSW,56,14.0,2.4,0.8,2.1,39.2,0.8,1.9,38.9,56.7
192,JaVale McGee,DAL,39,8.1,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
193,Jabari Smith Jr.,HOU,75,30.9,3.9,1.3,4.4,30.3,1.2,4.1,29.1,43.9
194,Jabari Walker,POR,51,10.0,0.8,0.3,1.0,30.6,0.2,0.7,28.9,41.8
195,Jack White,DEN,16,3.2,0.6,0.2,0.5,37.5,0.2,0.5,37.5,56.3
196,Jaden Hardy,DAL,43,14.7,2.7,0.9,2.1,42.4,0.9,2.1,42.4,63.6
197,Jaden Ivey,DET,69,30.7,2.7,0.9,2.4,37.2,0.9,2.3,37.9,55.8
198,Jaden McDaniels,MIN,75,30.7,3.8,1.3,3.3,39.0,1.2,3.2,38.7,57.7
199,Jaden Springer,PHI,14,3.8,0.1,0.1,0.2,33.3,0.0,0.1,0.0,33.3
200,Jae Crowder,MIL,13,18.0,2.1,0.7,2.0,34.6,0.7,1.9,36.0,51.9
201,Jae'Sean Tate,HOU,31,21.9,1.1,0.4,1.3,27.5,0.4,1.3,27.5,41.3
202,Jake LaRavia,MEM,34,12.1,1.9,0.6,1.8,36.7,0.6,1.8,36.7,55.0
203,Jakob Poeltl,TOR,67,26.9,1.0,0.5,1.0,50.0,0.0,0.0,-,50.0
204,Jalen Brunson,NYK,67,34.9,2.7,0.9,1.9,48.0,0.9,1.9,47.2,71.3
205,Jalen Duren,DET,62,24.5,0.0,0.0,0.1,14.3,0.0,0.0,0.0,14.3
206,Jalen Green,HOU,72,34.1,3.6,1.2,3.3,36.3,1.2,3.2,36.2,53.5
207,Jalen Johnson,ATL,65,14.4,1.1,0.4,1.4,27.3,0.4,1.3,29.3,40.9
208,Jalen McDaniels,PHI,75,24.0,2.9,1.0,2.9,33.9,0.9,2.8,32.7,49.8
209,Jalen Smith,IND,66,18.6,2.4,0.8,3.1,26.7,0.7,2.7,26.5,38.6
210,Jalen Suggs,ORL,48,23.7,2.1,0.7,2.2,32.7,0.7,2.0,32.7,48.1
211,Jalen Williams,OKC,72,30.3,2.5,0.8,2.3,36.1,0.8,2.3,35.8,53.6
212,Jamal Cain,MIA,15,12.4,0.5,0.2,0.9,23.1,0.1,0.8,16.7,30.8
213,Jamal Murray,DEN,62,33.1,3.5,1.2,2.9,40.2,1.1,2.8,40.6,60.1
214,Jamaree Bouyea,WAS,5,14.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
215,James Bouknight,CHA,30,13.8,1.6,0.5,1.7,32.0,0.5,1.6,32.7,48.0
216,James Harden,PHI,55,37.0,2.3,0.8,1.8,42.6,0.8,1.8,42.0,63.4
217,James Johnson,IND,16,8.6,0.4,0.1,0.6,22.2,0.1,0.6,22.2,33.3
218,James Wiseman,DET,40,18.8,0.6,0.3,0.8,34.4,0.1,0.4,21.4,39.1
219,Jared Butler,OKC,3,8.9,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0
220,Jared Rhoden,DET,9,10.0,0.7,0.2,1.0,22.2,0.2,1.0,22.2,33.3
221,Jaren Jackson Jr.,MEM,59,28.1,4.2,1.4,4.1,33.7,1.4,4.0,34.0,50.4
222,Jarred Vanderbilt,LAL,73,24.5,1.1,0.4,1.2,30.8,0.4,1.1,31.7,45.1
223,Jarrell Brantley,UTA,4,9.7,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
224,Jarrett Allen,CLE,65,33.0,0.6,0.3,0.9,32.8,0.0,0.1,11.1,33.6
225,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
226,Jason Preston,LAC,13,9.4,0.9,0.3,1.1,28.6,0.3,1.1,28.6,42.9
227,Javonte Green,CHI,31,15.1,1.2,0.4,1.1,36.4,0.4,1.1,36.4,54.5
228,Jaxson Hayes,NOP,46,13.2,0.2,0.1,0.7,13.3,0.1,0.6,10.3,18.3
229,Jay Huff,WAS,3,4.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
230,Jaylen Brown,BOS,66,35.8,4.7,1.6,4.8,34.0,1.5,4.4,33.7,49.2
231,Jaylen Nowell,MIN,65,19.3,2.0,0.7,2.3,30.6,0.6,2.1,28.3,43.9
232,Jaylin Williams,OKC,46,18.5,3.2,1.2,3.0,39.6,0.8,2.2,38.6,53.6
233,Jayson Tatum,BOS,72,37.1,5.6,1.9,4.7,41.2,1.7,4.2,40.7,59.6
234,Jeff Dowtin Jr.,TOR,23,10.3,0.5,0.2,0.6,30.8,0.2,0.6,30.8,46.2
235,Jeff Green,DEN,52,19.5,1.3,0.5,1.6,28.6,0.4,1.5,27.6,41.1
236,Jerami Grant,POR,63,35.6,6.4,2.2,5.5,39.2,2.0,5.2,39.3,57.8
237,Jeremiah Robinson-Earl,OKC,41,18.8,2.7,0.9,2.8,33.3,0.8,2.5,33.0,48.2
238,Jeremy Sochan,SAS,56,26.0,1.8,0.6,2.4,25.7,0.5,2.1,23.7,36.0
239,Jericho Sims,NYK,50,15.6,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
240,Jevon Carter,MIL,77,22.3,3.2,1.1,2.5,43.3,1.1,2.4,44.1,64.4
241,Jimmy Butler,MIA,61,33.4,1.1,0.4,1.1,36.9,0.3,0.9,32.1,50.0
242,Jock Landale,PHX,65,14.1,1.2,0.4,1.5,30.5,0.3,1.2,25.6,41.1
243,Joe Harris,BKN,70,21.0,5.1,1.7,4.0,43.0,1.7,3.9,43.0,63.9
244,Joe Ingles,MIL,42,22.7,3.3,1.1,3.0,36.5,1.1,3.0,36.8,54.8
245,Joe Wieskamp,TOR,5,5.9,1.8,0.6,1.2,50.0,0.6,1.2,50.0,75.0
246,Joel Embiid,PHI,63,34.7,4.2,1.7,3.6,47.3,0.8,1.8,41.4,58.0
247,John Butler Jr.,POR,14,7.0,0.2,0.1,0.9,7.7,0.1,0.9,7.7,11.5
248,John Collins,ATL,67,30.1,3.3,1.2,3.8,32.0,0.9,3.2,27.6,43.9
249,John Konchar,MEM,67,20.8,2.4,0.8,2.3,34.6,0.8,2.2,34.7,51.3
250,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
251,Johnny Davis,WAS,23,10.6,0.9,0.3,1.2,25.0,0.3,1.2,25.0,37.5
252,Johnny Juzang,UTA,15,12.4,2.0,0.7,2.6,25.6,0.7,2.5,26.3,38.5
253,Jonas Valanciunas,NOP,74,25.0,2.4,1.0,2.5,38.3,0.5,1.4,35.6,47.9
254,Jonathan Isaac,ORL,11,11.3,2.4,0.9,1.9,47.6,0.5,1.3,42.9,61.9
255,Jonathan Kuminga,GSW,63,20.8,2.2,0.8,2.1,36.6,0.7,1.9,36.1,52.6
256,Jordan Clarkson,UTA,61,32.6,4.1,1.4,4.1,33.9,1.3,4.0,33.9,50.4
257,Jordan Goodwin,WAS,57,17.1,1.2,0.4,1.2,35.3,0.4,1.1,35.4,52.2
258,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
259,Jordan McLaughlin,MIN,40,15.8,1.1,0.4,1.3,26.9,0.4,1.3,26.9,40.4
260,Jordan Nwora,IND,58,18.6,3.3,1.1,2.6,42.7,1.1,2.5,43.5,64.0
261,Jordan Poole,GSW,78,30.4,4.6,1.6,4.3,36.1,1.5,4.2,36.4,53.7
262,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
263,Jose Alvarado,NOP,61,21.5,3.5,1.2,3.5,33.3,1.2,3.5,33.5,50.0
264,Josh Christopher,HOU,60,11.7,0.5,0.2,0.8,23.9,0.2,0.7,22.7,34.8
265,Josh Giddey,OKC,73,31.1,2.8,1.0,2.7,35.5,0.8,2.5,33.7,51.0
