,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
36,Bobby Portis,MIL,55,37,18,26.0,9.7,3.3,34.0,15.7,61.9,1.1,66.3,5.1
37,Bogdan Bogdanovic,ATL,41,20,21,28.9,3.3,0.6,19.3,5.7,57.9,0.5,63.4,7.8
38,Bojan Bogdanovic,DET,58,15,43,32.0,3.8,0.7,18.3,7.1,53.0,0.4,56.6,8.9
39,Bol Bol,ORL,62,24,38,22.2,6.0,1.6,26.7,8.6,69.2,0.5,73.5,5.4
40,Bones Hyland,LAC,47,30,17,19.0,2.2,0.5,23.1,4.1,53.3,0.3,57.1,8.4
41,Bradley Beal,WAS,44,23,21,33.6,3.8,1.0,26.9,6.9,55.3,0.5,59.2,8.3
42,Brandon Boston Jr.,LAC,21,8,13,11.7,1.4,0.4,31.0,2.8,49.2,0.1,51.8,7.7
43,Brandon Clarke,MEM,56,32,24,19.5,5.5,2.6,47.1,10.9,50.9,0.7,54.5,5.2
44,Brandon Ingram,NOP,31,14,17,32.7,5.0,1.2,24.7,8.3,59.7,0.6,64.4,7.3
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,65,47,18,30.4,6.6,3.4,50.5,11.9,55.7,1.0,60.8,6.2
47,Bruce Brown,DEN,65,46,19,28.3,4.0,1.1,26.6,7.5,53.3,0.5,57.4,6.9
48,Bruno Fernando,ATL,33,10,23,11.2,3.8,1.5,41.1,7.8,48.2,0.5,51.9,4.9
49,Bryce McGowens,CHA,32,11,21,14.8,1.8,0.5,27.6,3.1,58.0,0.1,60.4,8.7
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,2,0,2,3.4,0.5,0.0,0.0,1.0,50.0,0.5,100.0,16.3
52,Buddy Hield,IND,67,30,37,31.9,5.0,0.9,18.0,9.3,53.5,0.9,59.0,8.2
53,CJ McCollum,NOP,59,28,31,35.0,4.3,0.6,14.5,7.4,59.0,0.4,62.1,10.2
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,38,13,25,15.8,2.2,0.7,31.7,4.2,50.9,0.3,55.4,8.6
56,Caleb Martin,MIA,57,29,28,29.8,5.0,1.3,25.4,9.2,54.2,0.8,59.7,8.1
57,Cam Reddish,POR,31,13,18,24.9,2.2,0.5,25.0,4.3,51.5,0.4,57.1,10.1
58,Cam Thomas,BKN,48,27,21,17.2,1.8,0.4,19.8,4.0,45.3,0.4,50.6,7.6
59,Cameron Johnson,BKN,27,17,10,26.7,4.0,1.0,25.2,6.9,57.2,0.6,62.2,7.4
60,Cameron Payne,PHX,34,20,14,22.3,2.3,0.3,11.4,4.4,52.7,0.4,57.2,9.4
61,Caris LeVert,CLE,62,37,25,29.8,4.0,1.0,24.8,6.5,61.3,0.5,66.7,8.3
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,63,39,24,20.7,2.2,0.5,20.6,4.1,54.4,0.4,60.0,8.4
64,Charles Bassey,SAS,32,7,25,14.7,5.7,2.1,37.2,9.4,60.6,0.8,66.1,4.8
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,52,32,20,11.1,3.1,1.2,38.7,5.3,59.7,0.3,63.2,4.5
67,Chris Boucher,TOR,61,30,31,20.3,5.7,2.7,47.1,10.0,57.3,0.7,61.3,4.6
68,Chris Duarte,IND,43,18,25,19.4,2.5,0.5,19.4,5.1,49.3,0.5,54.3,8.0
69,Chris Paul,PHX,45,25,20,31.9,4.2,0.7,16.3,7.0,60.7,0.4,64.6,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,60,42,18,14.6,2.3,0.7,28.9,4.0,56.3,0.3,60.5,7.5
72,Christian Koloko,TOR,46,21,25,14.4,3.2,1.8,56.5,7.1,45.0,0.6,48.8,5.3
73,Christian Wood,DAL,55,29,26,26.8,7.7,3.1,40.1,12.2,63.3,0.9,68.2,5.0
74,Chuma Okeke,ORL,21,5,16,19.5,3.7,1.1,30.8,6.3,59.1,0.4,62.9,8.0
75,Clint Capela,ATL,50,27,23,26.8,11.1,5.7,51.0,17.2,64.9,0.7,67.8,4.6
76,Coby White,CHI,57,26,31,22.5,2.7,0.6,24.2,5.1,52.4,0.4,56.9,8.5
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,8,3,5,14.5,3.4,1.9,55.6,8.5,39.7,1.0,45.0,4.2
79,Cole Anthony,ORL,47,21,26,25.1,4.4,0.8,18.2,7.5,59.0,0.8,65.7,7.5
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,58,27,31,27.4,2.7,0.7,25.9,5.1,53.4,0.4,57.7,8.5
83,Cory Joseph,DET,48,10,38,17.1,1.5,0.4,24.7,3.7,40.8,0.4,46.2,10.1
84,D'Angelo Russell,LAL,58,30,28,32.4,3.1,0.7,21.2,6.2,50.1,0.7,56.5,10.1
85,Daishen Nix,HOU,47,12,35,16.7,1.8,0.5,27.1,3.3,54.5,0.2,58.6,8.2
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,26,13,13,5.0,0.7,0.2,29.4,1.8,35.4,0.2,38.6,7.9
88,Damian Jones,UTA,28,8,20,9.6,2.7,1.0,38.2,4.9,55.5,0.3,58.9,6.6
89,Damian Lillard,POR,53,26,27,36.2,4.6,1.0,22.4,8.8,52.8,0.7,57.3,9.2
90,Damion Lee,PHX,66,37,29,21.3,3.1,0.6,20.3,5.4,58.3,0.4,63.3,7.7
91,Daniel Gafford,WAS,64,29,35,19.6,5.4,2.7,49.6,11.2,48.0,0.8,51.8,4.1
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,7,3,4,11.4,0.7,0.3,40.0,2.6,27.8,0.0,27.8,5.8
94,Danuel House Jr.,PHI,41,27,14,14.5,1.7,0.2,12.7,3.0,56.8,0.2,60.7,7.1
95,Dario Saric,OKC,47,21,26,14.3,3.7,1.4,36.9,6.8,54.8,0.4,58.1,5.0
96,Darius Bazley,PHX,38,18,20,15.1,3.4,1.1,32.0,6.2,54.0,0.5,58.4,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,58,32,26,35.2,2.7,0.4,13.6,5.6,47.8,0.4,51.3,11.7
99,David Duke Jr.,BKN,18,7,11,9.6,1.1,0.3,25.0,2.6,43.5,0.3,48.8,10.0
100,David Roddy,MEM,53,32,21,16.6,2.5,0.7,27.6,4.4,57.8,0.3,62.6,6.8
101,Davion Mitchell,SAC,64,38,26,18.1,1.3,0.2,14.6,2.7,48.2,0.2,52.9,10.0
102,Davis Bertans,DAL,35,17,18,10.7,1.0,0.3,30.6,2.3,44.4,0.2,49.3,6.9
103,Davon Reed,LAL,39,25,14,8.6,1.5,0.3,22.4,2.6,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,36,16,20,11.2,3.8,2.0,52.6,7.8,49.1,0.4,51.9,4.3
105,De'Aaron Fox,SAC,58,36,22,34.1,4.2,0.9,20.3,7.3,57.7,0.5,62.3,8.8
106,De'Andre Hunter,ATL,56,31,25,31.8,4.2,1.2,28.4,7.9,53.6,0.8,59.3,7.5
107,De'Anthony Melton,PHI,62,41,21,28.2,4.1,1.3,30.7,7.4,56.0,0.7,61.6,7.8
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,2.0,41.1,7.9,61.1,0.5,65.6,4.4
109,DeMar DeRozan,CHI,59,28,31,36.2,4.4,0.9,19.8,8.1,54.6,0.8,60.5,8.7
110,Dean Wade,CLE,37,25,12,20.3,3.5,1.0,27.7,6.2,56.3,0.5,61.6,6.6
111,Deandre Ayton,PHX,57,29,28,30.3,10.2,4.3,41.9,15.6,65.0,1.2,70.2,4.6
112,Dejounte Murray,ATL,61,31,30,36.4,5.4,1.4,25.2,9.7,55.6,0.9,61.4,7.2
113,Delon Wright,WAS,37,22,15,24.3,3.4,0.9,28.0,5.8,58.7,0.4,62.5,9.6
114,Deni Avdija,WAS,64,30,34,26.1,6.3,1.9,30.7,10.7,58.8,1.1,65.3,4.9
115,Dennis Schroder,LAL,53,28,25,30.4,2.5,0.2,9.8,4.9,51.4,0.4,56.1,10.9
116,Dennis Smith Jr.,CHA,46,16,30,25.2,2.8,0.7,24.6,6.0,47.3,0.8,54.2,8.3
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,50,20,30,14.0,2.4,1.3,55.4,4.6,52.8,0.3,56.3,5.6
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,67,46,21,27.9,3.4,1.0,28.8,6.3,53.9,0.6,59.9,8.0
122,Desmond Bane,MEM,43,26,17,31.2,5.0,1.0,20.7,8.6,57.6,0.6,61.7,7.9
123,Devin Booker,PHX,39,26,13,34.1,4.6,0.8,17.9,8.2,55.9,0.5,59.3,8.4
124,Devin Vassell,SAS,31,9,22,30.9,3.8,1.0,27.1,6.5,58.7,0.5,63.8,6.7
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,63,29,34,17.3,1.6,0.3,16.3,3.0,51.0,0.3,56.3,10.7
127,Dewayne Dedmon,PHI,30,17,13,11.7,3.6,1.7,45.9,7.0,51.7,0.7,57.4,5.0
128,Dillon Brooks,MEM,59,36,23,30.3,3.3,0.7,20.3,6.1,53.3,0.5,57.7,8.8
129,Domantas Sabonis,SAC,63,38,25,34.5,12.3,5.0,40.7,21.4,57.8,1.6,62.3,4.0
130,Dominick Barlow,SAS,14,1,13,11.0,2.6,1.0,37.8,4.6,56.9,0.6,66.1,6.4
131,Donovan Mitchell,CLE,57,37,20,35.5,4.1,1.0,24.3,7.1,58.0,0.3,60.7,8.9
132,Donte DiVincenzo,GSW,56,31,25,26.2,4.3,0.9,21.4,7.6,56.8,0.6,61.8,7.4
133,Dorian Finney-Smith,BKN,52,24,28,31.2,4.9,1.9,39.9,8.6,56.6,0.7,61.9,6.7
134,Doug McDermott,SAS,54,16,38,20.4,2.1,0.5,25.2,4.0,53.7,0.3,58.1,8.1
135,Draymond Green,GSW,58,30,28,31.4,7.2,2.8,39.7,11.7,61.2,0.9,66.6,5.4
136,Drew Eubanks,POR,64,29,35,19.8,5.1,1.8,35.7,9.2,55.2,0.7,59.6,5.0
137,Dru Smith,BKN,10,4,6,12.4,1.8,0.3,16.7,3.0,60.0,0.4,69.2,10.3
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,33,15,18,17.3,1.8,0.5,30.0,3.2,56.6,0.2,61.2,8.5
140,Dwight Powell,DAL,62,33,29,19.9,4.3,1.7,40.4,9.5,45.6,0.7,49.0,5.9
141,Dyson Daniels,NOP,44,23,21,19.0,3.4,1.1,33.8,6.0,56.3,0.4,60.7,7.6
142,Edmond Sumner,BKN,47,28,19,14.5,1.6,0.3,17.8,3.3,47.1,0.2,50.3,8.6
143,Eric Gordon,LAC,56,16,40,29.3,2.0,0.3,12.3,3.7,54.8,0.2,57.9,11.9
144,Eugene Omoruyi,DET,27,9,18,12.5,2.3,0.8,33.9,5.1,44.6,0.4,48.1,6.1
145,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
146,Evan Mobley,CLE,66,40,26,34.2,9.0,3.8,41.7,15.4,58.7,1.3,63.9,5.3
147,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
148,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
149,Frank Kaminsky,HOU,32,11,21,6.6,1.4,0.8,53.3,2.3,60.8,0.0,61.6,3.9
150,Frank Ntilikina,DAL,41,19,22,11.8,1.3,0.3,20.8,2.3,55.2,0.2,60.9,8.9
151,Franz Wagner,ORL,66,26,40,32.9,3.8,0.8,20.6,7.3,52.2,0.6,56.8,9.1
152,Fred VanVleet,TOR,55,26,29,37.0,4.3,0.9,20.5,8.0,53.2,0.8,59.2,10.0
153,Furkan Korkmaz,PHI,26,18,8,10.0,1.2,0.3,23.3,2.0,56.6,0.2,63.8,10.7
154,Gabe Vincent,MIA,53,28,25,26.3,2.2,0.4,17.1,4.1,54.2,0.3,58.5,11.4
155,Garrett Temple,NOP,19,11,8,7.0,0.6,0.2,25.0,1.3,50.0,0.2,60.0,10.3
156,Garrison Mathews,ATL,47,13,34,12.9,1.3,0.3,19.0,2.7,50.0,0.3,56.8,9.2
157,Gary Harris,ORL,36,15,21,24.9,2.2,0.4,20.0,4.0,55.2,0.3,59.7,12.0
158,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
159,Gary Trent Jr.,TOR,58,27,31,32.9,2.6,0.5,17.9,4.3,60.6,0.2,64.3,9.9
160,George Hill,IND,37,24,13,18.7,1.8,0.4,22.1,4.2,44.2,0.4,48.2,10.1
161,Georges Niang,PHI,62,41,21,19.3,2.4,0.5,21.9,4.8,51.0,0.5,56.3,6.6
162,Giannis Antetokounmpo,MIL,52,39,13,32.5,11.9,3.8,32.3,18.5,64.4,1.4,69.6,5.1
163,Goga Bitadze,ORL,26,8,18,10.1,2.8,1.4,50.0,5.9,47.1,0.8,54.5,4.1
164,Goran Dragic,MIL,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
165,Gordon Hayward,CHA,42,17,25,31.6,4.4,0.9,20.5,6.9,63.8,0.4,68.0,9.1
166,Gorgui Dieng,SAS,22,2,20,9.7,2.6,0.9,33.3,4.1,63.3,0.2,66.3,6.5
167,Grant Williams,BOS,65,45,20,27.0,4.8,1.8,38.2,8.7,54.5,0.6,58.9,6.5
168,Grayson Allen,MIL,62,46,16,27.8,3.4,0.7,21.2,6.4,52.4,0.6,57.9,9.4
169,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
170,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
171,Harrison Barnes,SAC,65,39,26,32.9,4.7,1.4,30.9,8.1,57.9,0.7,63.6,8.0
172,Haywood Highsmith,MIA,45,23,22,19.0,3.6,1.2,33.1,6.5,55.4,0.5,60.4,7.8
173,Herbert Jones,NOP,50,21,29,29.1,4.1,1.6,40.4,7.8,52.2,0.5,55.6,7.9
174,Immanuel Quickley,NYK,67,39,28,28.1,4.0,0.5,11.9,6.7,59.6,0.5,64.2,9.5
175,Isaac Okoro,CLE,68,42,26,21.3,2.5,0.7,29.6,5.0,49.4,0.3,53.0,9.6
176,Isaiah Hartenstein,NYK,68,39,29,19.4,6.5,3.4,52.8,12.4,52.5,0.9,56.5,4.7
177,Isaiah Jackson,IND,49,19,30,15.2,3.9,2.2,56.8,8.0,49.0,0.8,54.1,4.4
178,Isaiah Joe,OKC,58,28,30,17.4,2.2,0.4,17.8,4.3,51.2,0.5,58.1,7.7
179,Isaiah Livers,DET,43,9,34,22.1,2.5,0.8,31.1,4.7,52.0,0.5,57.9,8.8
180,Isaiah Mobley,CLE,8,5,3,3.3,1.4,0.6,45.5,1.6,84.6,0.0,84.6,5.7
181,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
182,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
183,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,33,21,12,9.7,1.4,0.3,24.4,2.6,52.3,0.3,59.2,7.6
185,Ish Wainright,PHX,48,27,21,15.1,2.1,1.0,44.7,4.2,51.0,0.4,56.0,7.1
186,Ivica Zubac,LAC,62,34,28,29.1,10.1,5.1,50.6,17.7,56.7,1.1,60.4,4.1
187,JD Davison,BOS,7,6,1,2.6,0.7,0.0,0.0,0.9,83.3,0.0,83.3,5.5
188,JT Thor,CHA,55,17,38,11.5,1.8,0.7,39.8,2.9,60.5,0.2,64.1,7.7
189,Ja Morant,MEM,53,34,19,32.5,6.0,1.4,24.0,11.2,53.5,0.8,57.7,7.8
190,JaMychal Green,GSW,47,24,23,14.1,3.7,1.7,45.9,6.1,59.5,0.4,63.7,4.9
191,JaVale McGee,DAL,36,17,19,8.1,2.6,1.4,53.8,4.7,54.7,0.4,59.6,4.2
192,Jabari Smith Jr.,HOU,63,14,49,30.2,7.0,2.7,38.7,11.4,61.6,0.8,66.4,5.4
193,Jabari Walker,POR,43,20,23,8.8,2.0,1.0,52.4,3.6,54.5,0.2,57.9,4.6
194,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
195,Jaden Hardy,DAL,33,16,17,11.8,1.3,0.2,16.3,2.3,55.8,0.1,58.9,9.1
196,Jaden Ivey,DET,61,15,46,30.2,3.9,0.8,20.5,8.0,48.7,0.9,54.8,8.4
197,Jaden McDaniels,MIN,64,33,31,30.6,3.9,1.4,36.4,7.4,53.0,0.7,58.4,8.0
198,Jaden Springer,PHI,7,7,0,3.7,1.0,0.4,42.9,1.7,58.3,0.1,63.6,6.2
199,Jae Crowder,MIL,8,7,1,18.4,4.3,1.3,29.4,7.3,58.6,0.5,63.0,7.0
200,Jae'Sean Tate,HOU,26,4,22,21.8,3.8,1.3,34.0,7.2,53.8,0.5,57.5,7.1
201,Jake LaRavia,MEM,32,21,11,12.1,1.9,0.6,33.3,3.2,58.8,0.2,61.9,8.1
202,Jakob Poeltl,TOR,56,17,39,26.4,9.0,4.9,54.7,14.9,60.7,0.9,64.6,4.5
203,Jalen Brunson,NYK,62,36,26,34.9,3.6,0.6,17.6,6.8,52.9,0.5,56.8,9.8
204,Jalen Duren,DET,52,14,38,25.2,8.7,4.2,47.9,16.4,52.9,1.1,56.6,4.3
205,Jalen Green,HOU,60,13,47,33.6,3.8,0.8,20.6,7.3,52.1,0.5,56.0,7.5
206,Jalen Johnson,ATL,61,31,30,14.5,3.9,1.4,35.7,6.3,62.1,0.5,67.8,5.3
207,Jalen McDaniels,PHI,67,23,44,25.1,4.7,1.2,25.3,8.6,54.3,0.7,59.2,5.7
208,Jalen Smith,IND,55,27,28,18.2,5.6,2.5,44.0,9.8,57.1,0.6,60.7,4.7
209,Jalen Suggs,ORL,42,16,26,23.7,2.9,1.0,32.5,5.9,49.8,0.5,54.4,8.2
210,Jalen Williams,OKC,60,28,32,29.5,4.2,1.3,29.6,7.8,54.4,0.7,59.4,7.9
211,Jamal Cain,MIA,14,8,6,13.3,2.8,1.0,35.9,4.6,60.0,0.4,66.1,6.0
212,Jamal Murray,DEN,52,37,15,32.7,4.0,0.7,17.4,6.7,59.1,0.5,64.1,9.0
213,Jamaree Bouyea,WAS,4,2,2,16.3,1.3,0.3,20.0,3.0,41.7,0.3,45.5,9.8
214,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
215,James Harden,PHI,48,32,16,36.8,6.3,1.3,20.3,10.0,62.7,0.6,66.7,6.8
216,James Johnson,IND,12,5,7,8.1,1.3,0.3,25.0,2.4,55.2,0.2,59.3,5.3
217,James Wiseman,DET,30,9,21,16.5,4.9,2.1,42.6,9.2,53.4,0.5,56.3,3.8
218,Jared Butler,OKC,2,1,1,9.6,0.5,0.0,0.0,2.5,20.0,0.0,20.0,9.1
219,Jared Rhoden,DET,4,0,4,8.2,2.0,1.8,87.5,2.5,80.0,0.3,88.9,4.5
220,Jaren Jackson Jr.,MEM,48,29,19,27.7,6.6,2.6,39.6,12.7,52.1,1.1,57.0,6.2
221,Jarred Vanderbilt,LAL,62,32,30,24.1,7.9,2.5,31.4,12.8,62.1,0.7,65.5,5.4
222,Jarrett Allen,CLE,61,39,22,33.0,9.8,4.5,46.6,16.7,58.6,1.4,63.8,4.9
223,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
224,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
225,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
226,Jaxson Hayes,NOP,39,17,22,13.8,2.9,0.9,31.0,5.1,56.8,0.3,60.1,6.0
227,Jaylen Brown,BOS,55,37,18,36.1,7.0,1.6,23.5,11.4,61.2,0.9,66.3,7.1
228,Jaylen Nowell,MIN,62,31,31,19.5,2.6,0.5,20.1,4.7,56.0,0.3,59.9,9.4
229,Jaylin Williams,OKC,34,15,19,17.6,4.8,1.9,40.5,8.2,58.6,0.5,62.5,4.9
230,Jayson Tatum,BOS,62,44,18,37.4,8.8,1.7,19.7,12.6,70.1,0.7,74.2,6.3
231,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.9,0.2,17.6,1.4,68.0,0.1,70.8,14.0
232,Jeff Green,DEN,42,27,15,19.4,2.6,0.8,29.1,4.5,58.5,0.2,61.8,8.2
233,Jerami Grant,POR,61,28,33,35.8,4.4,1.1,24.0,7.8,56.8,0.7,62.0,8.8
234,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,4.5,2.3,50.6,9.1,49.7,1.1,56.8,4.8
235,Jeremy Sochan,SAS,51,13,38,26.2,5.1,1.9,37.5,9.6,52.9,1.0,59.1,5.8
236,Jericho Sims,NYK,49,29,20,15.8,4.7,2.3,48.7,8.7,54.7,0.7,59.2,5.0
237,Jevon Carter,MIL,66,48,18,22.6,2.6,0.3,12.6,4.2,63.5,0.2,66.2,11.0
238,Jimmy Butler,MIA,52,27,25,33.3,6.1,2.5,41.8,10.3,58.7,0.5,61.6,6.2
239,Jock Landale,PHX,57,31,26,14.2,4.1,2.2,53.8,8.3,49.7,0.5,53.1,5.4
240,Joe Harris,BKN,59,32,27,22.4,2.4,0.6,26.6,4.8,48.6,0.5,54.5,9.1
241,Joe Ingles,MIL,33,24,9,22.6,3.0,0.4,13.0,4.5,66.7,0.4,73.0,7.7
242,Joe Wieskamp,TOR,3,1,2,7.9,0.7,0.0,0.0,0.7,100.0,0.0,100.0,3.5
243,Joel Embiid,PHI,52,34,18,35.0,10.1,4.0,39.7,17.4,58.3,1.3,63.1,5.0
