,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,37,33.2,18,19,0.6,0.4,4.6,1.5,2.3,66.3
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,72,30.4,52,20,0.5,2.5,4.7,4.0,7.9,50.2
47,Bruce Brown,DEN,73,28.1,50,23,1.0,0.6,3.3,1.8,2.7,68.6
48,Bruno Fernando,ATL,35,10.7,11,24,0.2,0.9,2.1,1.4,2.3,58.5
49,Bryce McGowens,CHA,40,15.1,14,26,0.3,0.2,1.3,0.7,1.0,70.7
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,7,9.8,1,6,0.3,0.0,0.3,1.1,1.1,100.0
52,Buddy Hield,IND,75,31.6,33,42,1.2,0.3,4.2,2.6,3.7,70.6
53,CJ McCollum,NOP,67,35.1,33,34,0.9,0.5,3.7,2.2,2.8,79.7
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,45,15.4,18,27,0.2,0.1,1.4,0.9,1.4,68.9
56,Caleb Martin,MIA,64,29.6,34,30,1.0,0.5,3.7,2.5,3.7,67.5
57,Cam Reddish,POR,39,24.7,14,25,1.0,0.4,1.8,1.6,2.5,64.9
58,Cam Thomas,BKN,53,16.8,28,25,0.4,0.1,1.6,1.0,1.4,71.1
59,Cameron Johnson,BKN,36,27.8,20,16,1.1,0.3,3.4,1.7,2.5,67.8
60,Cameron Payne,PHX,42,21.1,22,20,0.7,0.2,2.0,0.9,1.2,78.0
61,Caris LeVert,CLE,70,30.0,43,27,1.0,0.3,3.1,1.5,2.1,70.9
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,71,20.6,45,26,0.5,0.1,2.0,0.8,1.1,70.9
64,Charles Bassey,SAS,35,14.5,9,26,0.5,0.9,3.4,2.1,3.4,61.9
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,61,10.6,38,23,0.3,0.3,2.3,1.4,2.4,57.1
67,Chris Boucher,TOR,69,20.1,35,34,0.7,0.9,3.6,1.4,2.3,62.4
68,Chris Duarte,IND,46,19.5,19,27,0.5,0.2,2.1,1.7,2.2,76.0
69,Chris Paul,PHX,53,31.9,27,26,1.6,0.4,3.9,1.6,2.1,76.6
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,68,14.5,46,22,0.4,0.2,1.6,0.8,1.1,70.5
72,Christian Koloko,TOR,52,14.1,26,26,0.4,1.1,1.6,1.8,3.1,55.8
73,Christian Wood,DAL,62,26.6,31,31,0.5,1.1,6.3,3.1,5.1,61.1
74,Chuma Okeke,ORL,23,18.1,7,16,0.5,0.4,2.5,1.9,2.7,72.1
75,Clint Capela,ATL,59,26.7,31,28,0.7,1.3,7.1,3.7,6.3,59.6
76,Coby White,CHI,65,23.1,32,33,0.8,0.1,2.6,1.4,2.0,70.3
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,10,13.0,4,6,0.2,0.4,1.9,1.5,2.5,60.0
79,Cole Anthony,ORL,55,25.7,26,29,0.6,0.5,3.9,1.2,1.7,72.3
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,67,28.0,29,38,0.5,0.1,2.4,1.7,2.7,61.4
83,Cory Joseph,DET,54,18.5,11,43,0.5,0.1,1.3,1.1,1.4,78.7
84,D'Angelo Russell,LAL,65,32.5,34,31,1.0,0.4,2.6,1.8,2.4,75.9
85,Daishen Nix,HOU,51,16.7,12,39,0.6,0.1,1.5,0.9,1.3,75.0
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,29,5.8,14,15,0.1,0.1,0.6,0.3,0.6,58.8
88,Damian Jones,UTA,34,9.7,10,24,0.2,0.6,1.6,0.9,1.8,48.3
89,Damian Lillard,POR,58,36.3,27,31,0.9,0.3,4.0,2.4,3.2,77.6
90,Damion Lee,PHX,70,20.7,38,32,0.4,0.1,2.6,1.7,2.1,81.1
91,Daniel Gafford,WAS,73,20.2,31,42,0.4,1.3,3.3,2.8,5.3,53.8
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,9,9.8,5,4,0.3,0.1,0.6,0.6,0.8,71.4
94,Danuel House Jr.,PHI,48,14.3,33,15,0.3,0.2,1.5,0.8,1.2,64.3
95,Dario Saric,OKC,53,14.1,25,28,0.3,0.1,2.7,1.3,1.8,69.8
96,Darius Bazley,PHX,41,14.2,19,22,0.5,0.8,2.4,1.5,2.6,60.0
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,65,35.2,38,27,1.3,0.1,2.3,1.0,1.4,72.7
99,David Duke Jr.,BKN,20,9.0,8,12,0.4,0.1,0.7,0.5,0.9,58.8
100,David Roddy,MEM,62,17.1,40,22,0.5,0.3,1.9,1.5,1.9,76.3
101,Davion Mitchell,SAC,73,18.1,44,29,0.5,0.2,1.2,0.9,1.2,71.1
102,Davis Bertans,DAL,41,10.6,19,22,0.2,0.1,0.8,0.8,1.4,58.9
103,Davon Reed,LAL,40,8.4,26,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,41,11.5,17,24,0.3,0.7,2.1,1.4,2.1,67.8
105,De'Aaron Fox,SAC,66,33.8,41,25,1.2,0.3,3.7,1.8,2.3,77.6
106,De'Andre Hunter,ATL,64,31.9,34,30,0.5,0.3,3.5,2.0,2.8,70.0
107,De'Anthony Melton,PHI,71,28.1,47,24,1.7,0.5,3.3,1.6,2.4,66.1
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,66,36.5,33,33,1.1,0.5,4.2,2.2,3.0,72.4
110,Dean Wade,CLE,39,19.9,27,12,0.6,0.5,2.9,2.0,3.0,68.1
111,Deandre Ayton,PHX,61,30.4,30,31,0.6,0.8,7.5,2.9,4.7,61.6
112,Dejounte Murray,ATL,68,36.4,34,34,1.5,0.3,4.6,2.8,3.7,76.7
113,Delon Wright,WAS,46,24.1,24,22,1.8,0.4,2.2,1.7,2.2,75.5
114,Deni Avdija,WAS,73,26.3,32,41,0.8,0.4,5.4,2.7,3.8,69.9
115,Dennis Schroder,LAL,62,30.1,33,29,0.8,0.1,2.2,1.3,1.6,78.0
116,Dennis Smith Jr.,CHA,54,25.7,19,35,1.4,0.5,2.6,1.4,2.2,64.7
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,56,13.9,25,31,0.4,0.6,1.5,1.2,1.7,69.5
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,75,28.4,52,23,0.7,0.9,2.9,2.2,3.4,64.7
122,Desmond Bane,MEM,52,31.2,34,18,0.9,0.4,4.3,1.4,2.1,69.4
123,Devin Booker,PHX,47,34.5,28,19,0.9,0.4,3.7,1.6,2.3,69.2
124,Devin Vassell,SAS,38,31.0,12,26,1.1,0.4,3.7,1.8,2.6,69.1
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,69,18.0,30,39,0.6,0.2,1.4,0.8,1.1,77.0
127,Dewayne Dedmon,PHI,35,10.9,21,14,0.2,0.5,2.5,1.2,2.1,57.5
128,Dillon Brooks,MEM,67,30.2,43,24,0.9,0.2,2.6,1.2,1.7,69.9
129,Domantas Sabonis,SAC,72,34.9,44,28,0.8,0.5,9.3,5.5,8.4,65.5
130,Dominick Barlow,SAS,21,12.2,2,19,0.3,0.5,1.5,1.2,2.5,50.0
131,Donovan Mitchell,CLE,64,35.5,42,22,1.5,0.4,3.2,1.6,2.0,81.1
132,Donte DiVincenzo,GSW,65,26.3,36,29,1.3,0.2,3.3,1.5,2.2,68.5
133,Dorian Finney-Smith,BKN,61,30.7,27,34,0.9,0.5,3.0,2.6,4.1,63.3
134,Doug McDermott,SAS,61,20.6,18,43,0.2,0.1,1.8,1.2,1.5,79.1
135,Draymond Green,GSW,66,31.5,35,31,1.0,0.8,6.3,2.5,5.0,50.5
136,Drew Eubanks,POR,72,19.7,30,42,0.5,1.2,3.6,3.0,5.2,57.9
137,Dru Smith,BKN,12,10.9,5,7,0.8,0.3,1.4,0.5,1.0,50.0
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,36,16.1,16,20,0.3,0.0,1.5,1.1,1.3,81.3
140,Dwight Powell,DAL,70,19.7,35,35,0.7,0.4,2.3,2.6,4.0,65.2
141,Dylan Windler,CLE,3,3.5,3,0,0.3,0.0,0.0,0.3,0.3,100.0
142,Dyson Daniels,NOP,52,18.4,28,24,0.8,0.2,2.6,1.6,2.3,66.9
143,Edmond Sumner,BKN,49,14.4,29,20,0.6,0.2,1.3,0.8,1.1,70.4
144,Eric Gordon,LAC,63,29.1,20,43,0.6,0.4,1.7,0.8,0.9,84.5
145,Eugene Omoruyi,DET,34,15.3,10,24,0.7,0.1,1.7,0.6,1.2,53.7
146,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
147,Evan Mobley,CLE,74,34.4,46,28,0.8,1.4,6.6,4.2,7.0,60.3
148,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
149,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,34,6.3,12,22,0.2,0.1,1.2,1.1,1.6,67.9
151,Frank Ntilikina,DAL,44,11.8,19,25,0.3,0.1,1.1,0.6,0.9,67.5
152,Franz Wagner,ORL,74,33.0,31,43,0.9,0.2,3.2,1.7,2.4,72.9
153,Fred VanVleet,TOR,63,36.9,31,32,1.7,0.6,3.7,2.1,2.8,75.7
154,Furkan Korkmaz,PHI,32,8.9,22,10,0.2,0.1,0.8,0.5,0.7,71.4
155,Gabe Vincent,MIA,61,26.2,33,28,0.9,0.1,1.7,1.1,1.5,75.0
156,Garrett Temple,NOP,23,6.6,15,8,0.4,0.0,0.4,0.8,1.0,78.3
157,Garrison Mathews,ATL,51,12.8,15,36,0.5,0.1,1.2,0.5,0.7,73.0
158,Gary Harris,ORL,44,24.9,20,24,1.0,0.2,1.5,1.0,1.3,74.1
159,Gary Payton II,GSW,16,16.9,8,8,1.0,0.1,1.9,1.3,1.8,72.4
160,Gary Trent Jr.,TOR,63,32.6,30,33,1.6,0.2,2.2,1.1,1.5,75.0
161,George Hill,IND,42,18.4,26,16,0.6,0.1,1.6,0.8,1.2,68.0
162,Georges Niang,PHI,71,19.4,47,24,0.4,0.2,2.1,1.3,1.8,72.4
163,Giannis Antetokounmpo,MIL,59,32.2,44,15,0.8,0.8,9.5,2.4,4.3,55.2
164,Goga Bitadze,ORL,31,10.4,11,20,0.4,0.5,1.5,1.0,1.8,56.1
165,Goran Dragic,MIL,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
166,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
167,Gorgui Dieng,SAS,27,10.2,2,25,0.1,0.4,1.9,1.2,2.0,62.3
168,Grant Williams,BOS,72,26.5,50,22,0.6,0.4,3.6,1.7,2.6,67.6
169,Grayson Allen,MIL,68,27.6,50,18,0.9,0.2,2.5,1.2,1.6,75.7
170,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
171,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
172,Harrison Barnes,SAC,74,32.8,45,29,0.7,0.1,3.6,1.9,2.9,66.2
173,Haywood Highsmith,MIA,50,17.8,26,24,0.7,0.3,2.4,0.8,1.3,66.7
174,Herbert Jones,NOP,58,28.9,26,32,1.6,0.6,2.5,2.1,2.9,71.9
175,Immanuel Quickley,NYK,74,28.5,42,32,0.9,0.2,3.4,1.7,2.4,70.1
176,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
177,Isaiah Hartenstein,NYK,75,19.6,42,33,0.6,0.8,3.9,2.1,3.9,54.9
178,Isaiah Jackson,IND,56,15.7,22,34,0.5,1.4,2.6,2.2,3.9,56.0
179,Isaiah Joe,OKC,67,18.4,34,33,0.6,0.1,2.0,1.1,1.5,77.8
180,Isaiah Livers,DET,46,22.6,10,36,0.6,0.5,2.1,1.8,3.2,57.0
181,Isaiah Mobley,CLE,10,3.3,7,3,0.1,0.1,1.1,0.2,0.2,100.0
182,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
183,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
184,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,38,8.6,24,14,0.2,0.2,1.1,0.6,0.7,84.0
186,Ish Wainright,PHX,54,15.2,29,25,0.7,0.3,1.4,0.8,1.1,71.7
187,Ivica Zubac,LAC,69,28.8,38,31,0.4,1.3,6.8,2.8,5.3,53.0
188,JD Davison,BOS,10,2.7,9,1,0.2,0.0,0.5,0.0,0.0,0.0
189,JT Thor,CHA,63,12.3,20,43,0.3,0.3,1.4,1.2,1.9,62.8
190,Ja Morant,MEM,56,32.0,37,19,1.1,0.3,4.8,1.5,2.3,66.4
191,JaMychal Green,GSW,56,14.0,29,27,0.4,0.4,2.4,1.3,1.9,66.1
192,JaVale McGee,DAL,37,8.0,18,19,0.1,0.6,1.8,1.4,2.3,58.8
193,Jabari Smith Jr.,HOU,72,30.7,17,55,0.5,0.9,5.6,3.3,5.1,63.8
194,Jabari Walker,POR,48,9.1,20,28,0.1,0.2,1.2,0.9,1.5,56.2
195,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
196,Jaden Hardy,DAL,41,14.3,18,23,0.3,0.1,1.6,1.1,1.4,81.0
197,Jaden Ivey,DET,65,30.5,15,50,0.8,0.3,2.9,2.4,3.0,80.4
198,Jaden McDaniels,MIN,72,30.6,37,35,0.9,1.0,2.7,2.0,3.7,53.7
199,Jaden Springer,PHI,13,3.6,11,2,0.5,0.2,0.4,0.2,0.5,33.3
200,Jae Crowder,MIL,11,18.7,9,2,0.5,0.4,3.2,1.6,2.7,60.0
201,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
202,Jake LaRavia,MEM,33,11.9,22,11,0.4,0.1,1.3,1.2,1.7,71.4
203,Jakob Poeltl,TOR,64,26.8,22,42,1.0,1.3,5.9,4.8,7.7,62.0
204,Jalen Brunson,NYK,65,35.0,37,28,0.9,0.2,3.0,1.6,2.2,75.0
205,Jalen Duren,DET,58,24.7,15,43,0.6,0.9,5.3,3.2,5.2,60.7
206,Jalen Green,HOU,69,34.1,16,53,0.8,0.3,3.2,1.9,2.4,76.8
207,Jalen Johnson,ATL,64,14.5,32,32,0.5,0.4,3.2,1.2,2.0,62.4
208,Jalen McDaniels,PHI,72,24.1,26,46,1.0,0.4,3.7,1.6,2.6,62.9
209,Jalen Smith,IND,63,18.3,30,33,0.3,0.9,3.8,2.2,3.8,57.4
210,Jalen Suggs,ORL,46,23.7,18,28,1.3,0.5,1.9,1.4,1.9,71.6
211,Jalen Williams,OKC,69,30.1,34,35,1.3,0.5,3.4,1.4,2.3,61.5
212,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
213,Jamal Murray,DEN,60,33.0,41,19,1.0,0.2,3.3,2.0,2.6,75.0
214,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
215,James Bouknight,CHA,28,13.0,7,21,0.5,0.2,1.8,0.7,1.4,52.6
216,James Harden,PHI,53,36.9,36,17,1.2,0.5,5.7,1.9,2.5,76.3
217,James Johnson,IND,15,8.7,6,9,0.3,0.4,1.3,0.7,0.9,76.9
218,James Wiseman,DET,37,18.4,10,27,0.2,0.6,4.2,2.8,4.0,70.3
219,Jared Butler,OKC,2,9.6,1,1,1.5,0.0,0.5,1.0,1.5,66.7
220,Jared Rhoden,DET,8,9.3,1,7,0.3,0.0,1.0,0.4,0.6,60.0
221,Jaren Jackson Jr.,MEM,57,28.2,37,20,1.1,3.1,5.0,3.4,7.3,46.9
222,Jarred Vanderbilt,LAL,71,24.4,37,34,1.1,0.3,5.5,2.6,3.8,69.8
223,Jarrell Brantley,UTA,3,9.8,0,3,0.0,0.7,1.3,0.0,1.0,0.0
224,Jarrett Allen,CLE,65,33.0,42,23,0.8,1.2,6.7,3.4,6.2,55.1
225,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
226,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
227,Javonte Green,CHI,30,15.5,12,18,0.8,0.7,1.9,1.1,1.8,58.2
228,Jaxson Hayes,NOP,45,13.4,21,24,0.4,0.4,2.0,0.8,1.3,63.8
229,Jay Huff,WAS,3,4.1,1,2,0.0,0.0,1.3,0.3,0.3,100.0
230,Jaylen Brown,BOS,63,36.1,43,20,1.1,0.4,5.7,2.1,3.2,66.2
231,Jaylen Nowell,MIN,64,19.3,33,31,0.7,0.1,2.1,1.3,1.7,80.4
232,Jaylin Williams,OKC,43,18.3,21,22,0.5,0.3,4.0,2.2,3.0,73.2
233,Jayson Tatum,BOS,69,37.3,49,20,1.0,0.7,7.8,2.2,3.2,67.9
234,Jeff Dowtin Jr.,TOR,21,10.2,14,7,0.3,0.0,0.8,0.2,0.4,50.0
235,Jeff Green,DEN,50,19.2,31,19,0.3,0.3,1.8,1.5,2.2,68.2
236,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
237,Jeremiah Robinson-Earl,OKC,39,19.0,13,26,0.6,0.3,2.5,1.9,3.2,59.7
238,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
239,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
240,Jevon Carter,MIL,74,22.1,53,21,0.9,0.4,2.1,0.8,1.1,74.4
241,Jimmy Butler,MIA,60,33.4,32,28,1.9,0.4,3.7,1.5,2.0,74.6
242,Jock Landale,PHX,65,14.1,33,32,0.2,0.5,2.3,1.9,3.4,57.8
243,Joe Harris,BKN,68,21.3,35,33,0.5,0.2,2.0,1.4,1.9,70.5
244,Joe Ingles,MIL,40,22.9,28,12,0.7,0.1,2.7,0.9,1.2,80.4
245,Joe Wieskamp,TOR,5,5.9,3,2,0.0,0.0,0.4,0.2,0.4,50.0
246,Joel Embiid,PHI,61,34.7,40,21,1.1,1.7,8.4,5.0,8.3,60.9
247,John Butler Jr.,POR,11,3.6,3,8,0.1,0.4,0.2,0.3,0.5,60.0
248,John Collins,ATL,65,30.1,33,32,0.6,1.1,5.5,3.1,5.0,63.2
249,John Konchar,MEM,66,20.9,42,24,1.0,0.3,3.4,1.5,2.2,71.8
250,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
251,Johnny Davis,WAS,21,9.1,8,13,0.1,0.1,0.9,0.3,0.5,70.0
252,Johnny Juzang,UTA,12,11.2,4,8,0.2,0.3,1.5,0.7,1.3,53.3
253,Jonas Valanciunas,NOP,71,24.9,35,36,0.3,0.6,7.1,3.4,5.0,66.9
254,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
255,Jonathan Kuminga,GSW,61,20.5,33,28,0.6,0.4,2.3,1.6,2.5,64.5
256,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
257,Jordan Goodwin,WAS,55,17.2,20,35,0.9,0.4,2.3,1.2,1.8,64.0
258,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
259,Jordan McLaughlin,MIN,37,15.9,19,18,0.8,0.1,1.1,0.5,0.7,76.0
260,Jordan Nwora,IND,55,17.9,34,21,0.4,0.2,2.7,1.1,1.5,73.8
261,Jordan Poole,GSW,75,30.4,38,37,0.8,0.2,2.3,1.1,1.5,73.3
262,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
264,Josh Christopher,HOU,57,11.5,12,45,0.4,0.2,0.8,0.5,0.8,65.1
265,Josh Giddey,OKC,70,31.0,32,38,0.8,0.4,5.9,2.1,3.2,65.2
266,Josh Green,DAL,55,25.6,25,30,0.7,0.1,2.0,1.3,1.6,83.7
267,Josh Hart,NYK,69,32.6,37,32,1.1,0.2,5.9,2.4,3.3,71.8
268,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
269,Josh Okogie,PHX,64,17.8,32,32,0.8,0.5,1.8,1.0,1.5,64.9
270,Josh Richardson,NOP,56,24.0,19,37,1.1,0.3,2.1,1.6,1.9,80.7
271,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
272,Jrue Holiday,MIL,62,32.7,46,16,1.2,0.4,3.9,1.5,2.1,73.6
273,Juan Toscano-Anderson,UTA,44,12.0,17,27,0.3,0.2,1.7,0.7,1.3,57.1
274,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
275,Julian Champagnie,SAS,10,12.9,4,6,0.1,0.4,2.0,0.7,1.4,50.0
276,Julius Randle,NYK,75,35.9,42,33,0.6,0.3,8.3,2.6,3.6,72.4
277,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
278,Justin Holiday,DAL,42,15.3,17,25,0.4,0.4,1.0,1.1,1.6,67.2
279,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
280,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
281,Jusuf Nurkic,POR,52,26.8,24,28,0.8,0.8,6.9,3.9,6.7,57.9
282,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
283,Kai Jones,CHA,40,10.5,11,29,0.3,0.6,1.6,0.8,1.7,46.4
284,Karl-Anthony Towns,MIN,23,33.4,12,11,0.9,0.6,6.3,2.5,3.9,64.0
285,Kawhi Leonard,LAC,46,33.6,29,17,1.5,0.5,5.2,2.3,3.4,67.7
