,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
150,Frank Kaminsky,HOU,34,6.3,12,22,0.2,0.1,1.2,1.1,1.6,67.9
151,Frank Ntilikina,DAL,45,11.8,20,25,0.3,0.1,1.1,0.6,0.9,67.5
152,Franz Wagner,ORL,76,33.0,32,44,0.9,0.2,3.2,1.8,2.4,73.2
153,Fred VanVleet,TOR,65,37.0,32,33,1.7,0.6,3.7,2.1,2.7,75.8
154,Furkan Korkmaz,PHI,33,8.9,22,11,0.2,0.1,0.8,0.5,0.6,71.4
155,Gabe Vincent,MIA,64,26.1,34,30,0.9,0.1,1.7,1.1,1.5,74.2
156,Garrett Temple,NOP,24,6.6,16,8,0.4,0.1,0.5,0.8,1.1,73.1
157,Garrison Mathews,ATL,52,12.7,15,37,0.5,0.1,1.1,0.5,0.7,73.0
158,Gary Harris,ORL,46,24.8,21,25,1.0,0.3,1.6,1.0,1.3,73.8
159,Gary Payton II,GSW,18,16.5,10,8,1.0,0.2,1.9,1.3,1.8,71.9
160,Gary Trent Jr.,TOR,63,32.6,30,33,1.6,0.2,2.2,1.1,1.5,75.0
161,George Hill,IND,44,18.0,26,18,0.6,0.1,1.5,0.8,1.2,67.9
162,Georges Niang,PHI,74,19.4,49,25,0.4,0.2,2.1,1.3,1.8,72.4
163,Giannis Antetokounmpo,MIL,61,32.1,45,16,0.8,0.8,9.5,2.4,4.2,55.6
164,Goga Bitadze,ORL,33,10.8,12,21,0.4,0.6,1.6,1.0,1.9,54.8
165,Goran Dragic,MIL,53,15.0,24,29,0.2,0.1,1.1,0.6,0.9,73.9
166,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
167,Gorgui Dieng,SAS,28,10.5,2,26,0.1,0.4,2.2,1.3,2.0,63.6
168,Grant Williams,BOS,75,26.3,52,23,0.5,0.4,3.6,1.7,2.5,67.6
169,Grayson Allen,MIL,71,27.5,52,19,0.9,0.2,2.4,1.2,1.6,76.1
170,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
171,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
172,Harrison Barnes,SAC,77,32.7,47,30,0.6,0.1,3.6,1.9,2.9,66.5
173,Haywood Highsmith,MIA,51,17.5,26,25,0.7,0.3,2.4,0.8,1.2,66.7
174,Herbert Jones,NOP,62,29.1,29,33,1.6,0.6,2.6,2.1,2.9,72.2
175,Immanuel Quickley,NYK,77,28.6,45,32,0.9,0.2,3.3,1.7,2.4,69.4
176,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
177,Isaiah Hartenstein,NYK,78,19.9,45,33,0.6,0.8,4.0,2.1,3.9,53.8
178,Isaiah Jackson,IND,59,16.0,23,36,0.5,1.4,2.6,2.3,4.0,57.1
179,Isaiah Joe,OKC,70,18.9,35,35,0.6,0.1,2.0,1.2,1.5,79.2
180,Isaiah Livers,DET,49,22.9,10,39,0.6,0.6,2.2,2.0,3.4,58.8
181,Isaiah Mobley,CLE,10,3.3,7,3,0.1,0.1,1.1,0.2,0.2,100.0
182,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
183,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
184,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,40,8.6,24,16,0.2,0.2,1.1,0.6,0.7,81.5
186,Ish Wainright,PHX,55,15.3,30,25,0.7,0.3,1.5,0.8,1.1,72.1
187,Ivica Zubac,LAC,73,28.6,40,33,0.4,1.3,6.8,2.8,5.3,53.4
188,JD Davison,BOS,10,2.7,9,1,0.2,0.0,0.5,0.0,0.0,0.0
189,JT Thor,CHA,65,12.9,21,44,0.3,0.3,1.5,1.4,2.1,64.2
190,Ja Morant,MEM,58,32.0,38,20,1.1,0.3,4.7,1.5,2.2,66.2
191,JaMychal Green,GSW,56,14.0,29,27,0.4,0.4,2.4,1.3,1.9,66.1
192,JaVale McGee,DAL,39,8.1,19,20,0.1,0.6,1.8,1.3,2.3,56.2
193,Jabari Smith Jr.,HOU,75,30.9,18,57,0.5,0.9,5.7,3.3,5.1,63.5
194,Jabari Walker,POR,51,10.0,20,31,0.2,0.2,1.3,1.1,1.7,61.8
195,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
196,Jaden Hardy,DAL,44,14.5,19,25,0.4,0.1,1.6,1.1,1.4,80.3
197,Jaden Ivey,DET,68,30.6,15,53,0.8,0.3,2.9,2.3,2.9,79.7
198,Jaden McDaniels,MIN,75,30.7,38,37,0.9,0.9,2.7,2.0,3.7,52.9
199,Jaden Springer,PHI,14,3.8,11,3,0.4,0.1,0.5,0.1,0.4,33.3
200,Jae Crowder,MIL,13,18.0,10,3,0.4,0.3,2.9,1.7,2.7,62.9
201,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
202,Jake LaRavia,MEM,34,12.1,22,12,0.4,0.1,1.3,1.3,1.8,72.1
203,Jakob Poeltl,TOR,66,26.9,23,43,1.0,1.2,5.9,4.7,7.6,61.9
204,Jalen Brunson,NYK,67,34.9,39,28,0.9,0.2,3.0,1.6,2.1,75.0
205,Jalen Duren,DET,61,24.6,15,46,0.6,0.9,5.2,3.1,5.1,61.3
206,Jalen Green,HOU,72,34.1,17,55,0.8,0.3,3.2,1.9,2.4,77.0
207,Jalen Johnson,ATL,65,14.4,32,33,0.4,0.4,3.2,1.3,2.0,63.6
208,Jalen McDaniels,PHI,75,24.0,28,47,1.0,0.4,3.6,1.6,2.6,62.4
209,Jalen Smith,IND,66,18.6,31,35,0.3,0.8,3.9,2.2,3.9,57.6
210,Jalen Suggs,ORL,48,23.7,19,29,1.3,0.5,1.9,1.4,1.9,70.7
211,Jalen Williams,OKC,72,30.3,35,37,1.4,0.5,3.5,1.5,2.4,61.5
212,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
213,Jamal Murray,DEN,62,33.1,42,20,1.0,0.2,3.3,2.0,2.6,75.5
214,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
215,James Bouknight,CHA,30,13.8,8,22,0.5,0.2,1.9,0.8,1.4,54.8
216,James Harden,PHI,55,37.0,38,17,1.3,0.5,5.5,1.9,2.4,76.9
217,James Johnson,IND,16,8.6,6,10,0.3,0.4,1.3,0.6,0.8,76.9
218,James Wiseman,DET,40,18.8,10,30,0.2,0.6,4.2,2.9,4.2,67.9
219,Jared Butler,OKC,3,8.9,1,2,1.3,0.0,0.3,0.7,1.0,66.7
220,Jared Rhoden,DET,9,10.0,1,8,0.2,0.0,1.2,0.4,0.7,66.7
221,Jaren Jackson Jr.,MEM,59,28.1,39,20,1.1,3.1,5.1,3.4,7.2,46.8
222,Jarred Vanderbilt,LAL,73,24.5,39,34,1.1,0.3,5.5,2.6,3.8,69.6
223,Jarrell Brantley,UTA,4,9.7,0,4,0.0,0.5,1.3,0.0,0.8,0.0
224,Jarrett Allen,CLE,65,33.0,42,23,0.8,1.2,6.7,3.4,6.2,55.1
225,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
226,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
227,Javonte Green,CHI,31,15.1,12,19,0.7,0.7,1.9,1.1,1.8,58.9
228,Jaxson Hayes,NOP,46,13.2,22,24,0.4,0.4,2.0,0.8,1.3,63.8
229,Jay Huff,WAS,3,4.1,1,2,0.0,0.0,1.3,0.3,0.3,100.0
230,Jaylen Brown,BOS,66,35.8,45,21,1.1,0.4,5.6,2.1,3.2,65.2
231,Jaylen Nowell,MIN,65,19.3,34,31,0.6,0.1,2.1,1.3,1.7,80.6
232,Jaylin Williams,OKC,46,18.5,22,24,0.5,0.3,4.0,2.2,3.0,74.5
233,Jayson Tatum,BOS,72,37.1,51,21,1.0,0.7,7.8,2.2,3.2,67.2
234,Jeff Dowtin Jr.,TOR,23,10.3,15,8,0.3,0.1,0.7,0.2,0.4,55.6
235,Jeff Green,DEN,52,19.5,32,20,0.3,0.3,1.9,1.5,2.2,69.0
236,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
237,Jeremiah Robinson-Earl,OKC,41,18.8,14,27,0.6,0.3,2.5,1.9,3.1,61.2
238,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
239,Jericho Sims,NYK,50,15.6,30,20,0.3,0.6,2.8,1.6,2.5,63.0
240,Jevon Carter,MIL,77,22.3,55,22,0.8,0.4,2.1,0.8,1.1,73.5
241,Jimmy Butler,MIA,62,33.4,33,29,1.8,0.3,3.6,1.5,2.0,74.4
242,Jock Landale,PHX,65,14.1,33,32,0.2,0.5,2.3,1.9,3.4,57.8
243,Joe Harris,BKN,70,21.0,37,33,0.5,0.2,1.9,1.3,1.9,69.1
244,Joe Ingles,MIL,42,22.7,29,13,0.7,0.1,2.6,0.9,1.1,80.9
245,Joe Wieskamp,TOR,5,5.9,3,2,0.0,0.0,0.4,0.2,0.4,50.0
246,Joel Embiid,PHI,63,34.7,42,21,1.0,1.7,8.4,5.0,8.2,61.0
247,John Butler Jr.,POR,14,7.0,3,11,0.3,0.4,0.4,0.5,0.9,53.8
248,John Collins,ATL,67,30.1,34,33,0.6,1.0,5.4,3.2,5.0,63.6
249,John Konchar,MEM,67,20.8,43,24,1.0,0.3,3.4,1.5,2.1,71.8
250,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
251,Johnny Davis,WAS,23,10.6,9,14,0.1,0.2,1.2,0.6,0.8,73.7
252,Johnny Juzang,UTA,15,12.4,5,10,0.2,0.2,1.7,0.9,1.3,65.0
253,Jonas Valanciunas,NOP,75,25.0,38,37,0.3,0.6,7.2,3.4,5.1,67.4
254,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
255,Jonathan Kuminga,GSW,63,20.8,35,28,0.6,0.4,2.4,1.6,2.5,63.5
256,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
257,Jordan Goodwin,WAS,57,17.1,21,36,0.9,0.4,2.2,1.1,1.8,62.7
258,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
259,Jordan McLaughlin,MIN,40,15.8,20,20,0.8,0.1,1.1,0.5,0.7,73.1
260,Jordan Nwora,IND,58,18.6,35,23,0.4,0.2,2.8,1.2,1.7,73.2
261,Jordan Poole,GSW,77,30.4,40,37,0.8,0.3,2.3,1.1,1.5,73.1
262,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
264,Josh Christopher,HOU,60,11.7,13,47,0.5,0.2,0.8,0.5,0.8,66.0
265,Josh Giddey,OKC,73,31.1,33,40,0.7,0.4,5.9,2.0,3.2,64.8
266,Josh Green,DAL,58,25.3,26,32,0.7,0.1,2.0,1.3,1.6,79.8
267,Josh Hart,NYK,72,32.4,40,32,1.2,0.3,5.9,2.3,3.3,71.9
268,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
269,Josh Okogie,PHX,67,18.2,35,32,0.8,0.5,1.9,1.0,1.5,64.1
270,Josh Richardson,NOP,60,23.8,22,38,1.1,0.3,2.1,1.6,1.9,80.2
271,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
272,Jrue Holiday,MIL,64,32.5,47,17,1.1,0.4,3.9,1.6,2.1,74.1
273,Juan Toscano-Anderson,UTA,47,12.6,18,29,0.3,0.2,1.7,0.8,1.3,58.7
274,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
275,Julian Champagnie,SAS,12,14.5,4,8,0.3,0.3,1.9,0.8,1.5,55.6
276,Julius Randle,NYK,77,35.5,44,33,0.6,0.3,8.1,2.6,3.6,72.9
277,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
278,Justin Holiday,DAL,44,14.9,18,26,0.4,0.4,1.0,1.0,1.6,66.7
279,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
280,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
281,Jusuf Nurkic,POR,52,26.8,24,28,0.8,0.8,6.9,3.9,6.7,57.9
282,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
283,Kai Jones,CHA,42,10.9,12,30,0.3,0.5,1.8,0.9,1.8,48.1
284,Karl-Anthony Towns,MIN,25,33.5,12,13,0.8,0.6,6.2,2.5,3.8,65.3
285,Kawhi Leonard,LAC,49,33.5,30,19,1.5,0.6,5.2,2.2,3.4,66.3
