,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
108,De'Anthony Melton,PHI,77,27.9,50,27,1.6,0.5,3.2,1.6,2.4,67.2
109,DeAndre Jordan,DEN,39,15.0,23,16,0.3,0.6,3.8,1.8,2.7,67.6
110,DeMar DeRozan,CHI,73,36.2,36,37,1.1,0.5,4.1,2.1,2.9,73.0
111,Dean Wade,CLE,44,20.3,30,14,0.6,0.5,3.0,2.0,2.9,67.2
112,Deandre Ayton,PHX,67,30.4,36,31,0.6,0.8,7.4,2.9,4.7,61.8
113,Dejounte Murray,ATL,74,36.4,38,36,1.5,0.3,4.5,2.9,3.7,76.7
114,Delon Wright,WAS,50,24.4,26,24,1.8,0.3,2.4,1.8,2.3,76.9
115,Deni Avdija,WAS,76,26.6,33,43,0.9,0.4,5.4,2.8,3.9,70.6
116,Dennis Schroder,LAL,67,29.6,37,30,0.7,0.1,2.1,1.2,1.6,78.1
117,Dennis Smith Jr.,CHA,54,25.7,19,35,1.4,0.5,2.6,1.4,2.2,64.7
118,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
119,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
120,Derrick Jones Jr.,CHI,63,13.9,28,35,0.5,0.6,1.5,1.2,1.7,70.9
121,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
122,Derrick White,BOS,82,28.3,57,25,0.7,0.9,2.9,2.1,3.3,63.9
123,Desmond Bane,MEM,58,31.7,38,20,1.0,0.4,4.3,1.5,2.1,69.7
124,Devin Booker,PHX,53,34.6,34,19,1.0,0.3,3.7,1.7,2.4,70.6
125,Devin Vassell,SAS,38,31.0,12,26,1.1,0.4,3.7,1.8,2.6,69.1
126,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
127,Devonte' Graham,SAS,73,18.3,31,42,0.6,0.2,1.4,0.9,1.1,79.5
128,Dewayne Dedmon,PHI,38,11.2,23,15,0.2,0.5,2.6,1.4,2.3,60.9
129,Dillon Brooks,MEM,73,30.3,46,27,0.9,0.2,2.7,1.2,1.7,71.0
130,Domantas Sabonis,SAC,79,34.6,47,32,0.8,0.5,9.1,5.3,8.2,64.8
131,Dominick Barlow,SAS,26,14.0,4,22,0.3,0.7,2.0,1.7,3.0,54.4
132,Donovan Mitchell,CLE,68,35.8,44,24,1.5,0.4,3.3,1.6,2.0,78.8
133,Donovan Williams,ATL,2,2.1,1,1,0.0,0.0,1.0,0.0,0.0,0.0
134,Donte DiVincenzo,GSW,71,26.3,41,30,1.3,0.1,3.4,1.5,2.3,67.5
135,Dorian Finney-Smith,BKN,66,30.4,31,35,0.8,0.5,3.1,2.6,4.2,63.5
136,Doug McDermott,SAS,63,20.5,19,44,0.2,0.1,1.8,1.2,1.5,78.7
137,Draymond Green,GSW,72,31.5,40,32,1.0,0.8,6.2,2.5,4.9,51.1
138,Drew Eubanks,POR,77,20.2,31,46,0.5,1.3,3.6,3.1,5.4,58.5
139,Dru Smith,BKN,15,10.6,7,8,0.7,0.3,1.5,0.6,1.0,60.0
140,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
141,Duncan Robinson,MIA,42,16.4,19,23,0.3,0.0,1.5,1.1,1.4,79.3
142,Dwight Powell,DAL,76,19.2,37,39,0.6,0.3,2.2,2.6,4.0,65.0
143,Dylan Windler,CLE,3,3.5,3,0,0.3,0.0,0.0,0.3,0.3,100.0
144,Dyson Daniels,NOP,59,17.7,33,26,0.7,0.2,2.6,1.5,2.2,66.9
145,Edmond Sumner,BKN,53,13.9,33,20,0.6,0.2,1.2,0.8,1.1,71.4
146,Eric Gordon,LAC,69,28.5,25,44,0.6,0.4,1.7,0.8,1.0,86.6
147,Eugene Omoruyi,DET,40,16.1,10,30,0.7,0.1,1.7,0.7,1.3,51.0
148,Evan Fournier,NYK,27,17.0,15,12,0.6,0.1,1.7,0.8,0.9,87.5
149,Evan Mobley,CLE,79,34.4,48,31,0.8,1.5,6.6,4.2,7.0,59.7
150,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
151,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
152,Frank Kaminsky,HOU,36,6.5,13,23,0.2,0.1,1.3,1.1,1.6,65.5
153,Frank Ntilikina,DAL,47,12.9,20,27,0.3,0.1,1.2,0.6,1.0,65.2
154,Franz Wagner,ORL,80,32.6,33,47,1.0,0.2,3.2,1.7,2.4,72.9
155,Fred VanVleet,TOR,69,36.7,34,35,1.8,0.6,3.6,2.0,2.7,75.5
156,Furkan Korkmaz,PHI,37,9.6,24,13,0.3,0.1,1.0,0.5,0.7,68.0
157,Gabe Vincent,MIA,68,25.9,37,31,0.9,0.1,1.7,1.1,1.4,74.2
158,Gabe York,IND,3,18.6,1,2,0.7,0.0,2.0,1.3,1.7,80.0
159,Garrett Temple,NOP,25,6.5,16,9,0.4,0.1,0.5,0.8,1.0,73.1
160,Garrison Mathews,ATL,54,12.7,16,38,0.4,0.1,1.1,0.5,0.7,71.8
161,Gary Harris,ORL,48,24.7,22,26,0.9,0.3,1.6,1.0,1.3,74.2
162,Gary Payton II,GSW,22,16.7,13,9,1.0,0.2,2.0,1.2,1.7,68.4
163,Gary Trent Jr.,TOR,66,32.1,31,35,1.6,0.2,2.2,1.1,1.4,75.5
164,George Hill,IND,46,18.1,27,19,0.6,0.1,1.5,0.9,1.3,71.2
165,Georges Niang,PHI,78,19.4,51,27,0.4,0.2,2.1,1.3,1.8,72.7
166,Giannis Antetokounmpo,MIL,63,32.1,47,16,0.8,0.8,9.6,2.4,4.3,55.4
167,Goga Bitadze,ORL,38,12.0,13,25,0.4,0.7,2.0,1.1,2.1,53.8
168,Goran Dragic,MIL,57,15.0,26,31,0.2,0.1,1.1,0.8,1.0,76.8
169,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
170,Gorgui Dieng,SAS,30,11.3,3,27,0.1,0.4,2.5,1.3,2.1,61.9
171,Grant Williams,BOS,79,25.9,55,24,0.5,0.4,3.5,1.7,2.5,68.0
172,Grayson Allen,MIL,72,27.4,53,19,0.9,0.2,2.4,1.2,1.6,76.1
173,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
174,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
175,Harrison Barnes,SAC,82,32.5,48,34,0.7,0.1,3.4,1.9,2.8,67.4
176,Haywood Highsmith,MIA,54,18.0,28,26,0.7,0.3,2.4,0.9,1.3,66.7
177,Herbert Jones,NOP,66,29.6,31,35,1.6,0.6,2.6,2.1,2.9,71.9
178,Immanuel Quickley,NYK,81,28.9,47,34,1.0,0.2,3.4,1.7,2.5,69.2
179,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
180,Isaiah Hartenstein,NYK,82,19.9,47,35,0.6,0.8,4.0,2.2,3.9,55.3
181,Isaiah Jackson,IND,63,16.5,24,39,0.5,1.5,2.7,2.4,4.2,56.7
182,Isaiah Joe,OKC,73,19.1,36,37,0.7,0.1,2.0,1.2,1.5,78.8
183,Isaiah Livers,DET,51,23.1,10,41,0.5,0.5,2.2,2.0,3.3,59.8
184,Isaiah Mobley,CLE,12,7.0,8,4,0.3,0.3,1.3,0.5,0.8,66.7
185,Isaiah Roby,NYK,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
186,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
187,Isaiah Todd,WAS,6,10.2,2,4,0.2,0.0,1.7,0.7,1.2,57.1
188,Ish Smith,DEN,43,9.3,25,18,0.2,0.2,1.1,0.5,0.7,79.3
189,Ish Wainright,PHX,60,15.3,33,27,0.6,0.4,1.6,0.8,1.1,71.2
190,Ivica Zubac,LAC,76,28.5,43,33,0.4,1.3,6.8,2.8,5.3,52.5
191,JD Davison,BOS,12,5.5,11,1,0.2,0.2,0.6,0.2,0.3,66.7
192,JT Thor,CHA,69,14.0,22,47,0.3,0.3,1.7,1.6,2.5,65.9
193,Ja Morant,MEM,61,31.9,40,21,1.1,0.3,4.9,1.5,2.3,65.5
194,JaMychal Green,GSW,57,14.0,30,27,0.4,0.4,2.3,1.3,1.9,64.9
195,JaVale McGee,DAL,42,8.4,20,22,0.1,0.6,1.8,1.4,2.4,57.0
196,Jabari Smith Jr.,HOU,79,31.0,21,58,0.5,0.9,5.7,3.3,5.1,63.7
197,Jabari Walker,POR,55,10.8,21,34,0.2,0.2,1.5,1.1,1.9,59.0
198,Jack White,DEN,17,3.9,13,4,0.2,0.1,0.6,0.4,0.5,66.7
199,Jacob Gilyard,MEM,1,40.8,0,1,3.0,0.0,4.0,1.0,1.0,100.0
200,Jaden Hardy,DAL,48,14.8,20,28,0.4,0.1,1.6,1.1,1.3,79.7
201,Jaden Ivey,DET,73,31.1,16,57,0.8,0.2,2.9,2.3,2.9,80.4
202,Jaden McDaniels,MIN,78,30.7,40,38,0.9,1.0,2.7,2.0,3.8,52.9
203,Jaden Springer,PHI,16,5.6,13,3,0.4,0.2,0.5,0.2,0.4,42.9
204,Jae Crowder,MIL,18,18.9,13,5,0.7,0.3,2.9,1.6,2.4,65.9
205,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
206,Jake LaRavia,MEM,35,11.8,22,13,0.3,0.1,1.3,1.3,1.7,72.1
207,Jakob Poeltl,TOR,71,26.5,26,45,0.9,1.2,5.8,4.7,7.5,62.6
208,Jalen Brunson,NYK,68,35.0,40,28,0.9,0.2,3.0,1.6,2.1,74.5
209,Jalen Duren,DET,66,25.0,16,50,0.7,0.9,5.4,3.1,5.2,60.5
210,Jalen Green,HOU,76,34.2,20,56,0.8,0.2,3.2,1.9,2.4,77.3
211,Jalen Johnson,ATL,70,14.9,35,35,0.5,0.5,3.3,1.3,2.1,61.8
212,Jalen McDaniels,PHI,80,23.9,31,49,1.0,0.4,3.5,1.7,2.7,63.1
213,Jalen Smith,IND,68,18.8,31,37,0.3,0.9,3.9,2.3,4.0,57.4
214,Jalen Suggs,ORL,53,23.5,20,33,1.3,0.5,2.0,1.4,2.0,71.2
215,Jalen Williams,OKC,75,30.3,36,39,1.4,0.5,3.4,1.5,2.4,62.6
216,Jamal Cain,MIA,18,13.3,10,8,0.6,0.1,2.1,0.6,0.7,84.6
217,Jamal Murray,DEN,65,32.8,43,22,1.0,0.2,3.2,2.1,2.7,75.7
218,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
219,James Bouknight,CHA,34,15.2,9,25,0.4,0.1,1.9,0.9,1.5,59.6
220,James Harden,PHI,58,36.8,39,19,1.2,0.5,5.4,1.8,2.4,76.8
221,James Johnson,IND,18,9.0,7,11,0.4,0.3,1.4,0.7,0.9,76.5
222,James Wiseman,DET,45,19.3,11,34,0.2,0.6,4.3,2.9,4.3,68.0
223,Jared Butler,OKC,6,12.8,3,3,0.8,0.0,0.5,0.7,1.0,66.7
224,Jared Rhoden,DET,14,14.1,2,12,0.3,0.1,1.9,0.6,0.8,72.7
225,Jaren Jackson Jr.,MEM,63,28.4,41,22,1.0,3.0,5.0,3.4,7.2,46.9
226,Jarred Vanderbilt,LAL,78,24.1,43,35,1.1,0.3,5.3,2.6,3.7,69.8
227,Jarrell Brantley,UTA,4,9.7,0,4,0.0,0.5,1.3,0.0,0.8,0.0
228,Jarrett Allen,CLE,68,32.6,44,24,0.8,1.2,6.5,3.3,6.1,54.1
229,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
230,Jason Preston,LAC,14,8.8,4,10,0.1,0.0,1.4,0.3,0.5,57.1
231,Javonte Green,CHI,32,15.0,13,19,0.8,0.7,1.9,1.0,1.8,58.9
232,Jaxson Hayes,NOP,47,13.0,22,25,0.4,0.4,2.0,0.8,1.2,63.8
233,Jay Huff,WAS,7,13.6,2,5,0.4,0.6,2.1,2.3,3.4,66.7
234,Jay Scrubb,ORL,2,15.1,1,1,1.0,0.0,3.0,1.0,1.5,66.7
235,Jaylen Brown,BOS,67,35.9,46,21,1.1,0.4,5.7,2.1,3.2,65.6
236,Jaylen Nowell,MIN,65,19.3,34,31,0.6,0.1,2.1,1.3,1.7,80.6
237,Jaylin Williams,OKC,49,18.7,23,26,0.6,0.2,4.0,2.3,3.2,74.2
238,Jayson Tatum,BOS,74,36.9,52,22,1.1,0.7,7.7,2.1,3.2,67.7
239,Jeenathan Williams,POR,4,23.7,1,3,0.8,0.5,0.8,2.0,3.0,66.7
240,Jeff Dowtin Jr.,TOR,25,10.3,17,8,0.4,0.1,0.7,0.2,0.4,54.5
241,Jeff Green,DEN,56,19.5,33,23,0.3,0.3,1.9,1.5,2.2,67.8
242,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
243,Jeremiah Robinson-Earl,OKC,43,18.9,16,27,0.6,0.3,2.5,2.0,3.2,62.0
244,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
245,Jericho Sims,NYK,52,15.6,31,21,0.3,0.5,2.8,1.6,2.5,63.8
246,Jevon Carter,MIL,81,22.4,57,24,0.8,0.4,2.1,0.8,1.1,74.7
247,Jimmy Butler,MIA,64,33.4,35,29,1.8,0.3,3.7,1.4,1.9,74.0
248,Jock Landale,PHX,69,14.2,35,34,0.2,0.4,2.3,1.9,3.3,58.1
249,Joe Harris,BKN,74,20.6,40,34,0.5,0.2,1.9,1.3,1.9,68.6
250,Joe Ingles,MIL,46,22.7,32,14,0.7,0.1,2.5,0.9,1.1,82.0
251,Joe Wieskamp,TOR,9,5.5,6,3,0.0,0.0,0.4,0.1,0.2,50.0
252,Joel Embiid,PHI,66,34.6,43,23,1.0,1.7,8.4,5.0,8.1,61.2
253,John Butler Jr.,POR,18,10.3,4,14,0.3,0.4,0.7,0.9,1.3,70.8
254,John Collins,ATL,71,30.0,37,34,0.6,1.0,5.4,3.2,5.1,63.5
255,John Konchar,MEM,72,20.7,45,27,1.1,0.3,3.4,1.5,2.2,71.2
256,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
257,Johnny Davis,WAS,28,15.1,10,18,0.4,0.3,1.9,1.1,1.5,73.8
258,Johnny Juzang,UTA,18,12.9,6,12,0.2,0.2,1.7,0.9,1.3,69.6
259,Jonas Valanciunas,NOP,79,24.9,40,39,0.3,0.7,7.3,3.4,5.0,67.3
260,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
261,Jonathan Kuminga,GSW,67,20.8,38,29,0.6,0.5,2.4,1.6,2.5,62.3
262,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
263,Jordan Goodwin,WAS,62,17.8,22,40,0.9,0.4,2.4,1.1,1.9,61.2
264,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
265,Jordan McLaughlin,MIN,42,15.7,21,21,0.7,0.1,1.1,0.5,0.7,75.0
266,Jordan Nwora,IND,62,19.2,36,26,0.4,0.2,2.9,1.2,1.7,73.1
267,Jordan Poole,GSW,81,30.0,43,38,0.8,0.3,2.4,1.1,1.5,73.6
268,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
269,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
270,Josh Christopher,HOU,64,12.3,16,48,0.5,0.2,0.8,0.6,0.8,70.4
271,Josh Giddey,OKC,76,31.1,34,42,0.8,0.4,5.9,2.0,3.1,65.1
272,Josh Green,DAL,60,25.7,27,33,0.7,0.1,2.1,1.3,1.7,78.0
273,Josh Hart,NYK,76,32.3,42,34,1.2,0.3,5.9,2.3,3.3,70.8
274,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
275,Josh Okogie,PHX,72,18.8,38,34,0.8,0.5,2.0,1.0,1.6,63.2
276,Josh Richardson,NOP,64,23.6,24,40,1.1,0.3,2.1,1.6,2.0,80.2
277,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
278,Jrue Holiday,MIL,67,32.6,50,17,1.2,0.4,3.9,1.5,2.1,74.1
279,Juan Toscano-Anderson,UTA,52,13.5,19,33,0.3,0.2,1.8,0.9,1.4,62.2
280,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
281,Julian Champagnie,SAS,15,17.5,6,9,0.3,0.3,2.9,1.5,2.3,62.9
282,Julius Randle,NYK,77,35.5,44,33,0.6,0.3,8.1,2.6,3.6,72.9
283,Justin Champagnie,BOS,5,6.9,4,1,0.2,0.0,1.0,0.6,0.6,100.0
284,Justin Holiday,DAL,46,15.4,18,28,0.4,0.4,1.1,1.1,1.7,64.5
285,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
