,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
26,Austin Reaves,LAL,50,25,25,27.6,27.1,26.1,2.7,0.3,5.3,6.7,3.2,9.9,11.8,
27,Austin Rivers,MIN,50,24,26,20.1,18.0,18.7,1.5,0.3,2.4,3.9,1.9,8.2,10.4,
28,Ayo Dosunmu,CHI,64,30,34,27.2,35.7,35.3,2.7,0.5,4.9,6.5,3.3,7.5,9.4,
29,Bam Adebayo,MIA,65,34,31,35.1,41.5,43.0,3.2,0.4,5.8,8.4,3.8,7.8,9.2,
30,Ben Simmons,BKN,42,24,18,26.3,52.2,42.3,6.1,0.6,9.5,15.5,7.0,11.7,13.4,
31,Bennedict Mathurin,IND,67,30,37,27.8,23.1,30.1,1.4,0.3,2.7,3.9,1.9,6.1,8.2,
32,Bismack Biyombo,PHX,49,26,23,13.5,18.1,12.6,0.9,0.1,1.4,2.2,1.0,5.1,5.5,
33,Blake Griffin,BOS,31,19,12,14.2,16.2,12.4,1.4,0.1,2.2,3.7,1.5,8.3,9.1,
34,Blake Wesley,SAS,21,4,17,16.2,23.2,24.7,1.9,0.8,4.3,4.9,2.8,8.0,11.9,
35,Boban Marjanovic,HOU,24,3,21,4.8,3.8,4.0,0.2,0.0,0.4,0.5,0.3,5.5,6.6,
36,Bobby Portis,MIL,57,38,19,26.0,36.3,23.7,1.7,0.2,3.1,4.5,2.0,4.6,5.5,
37,Bogdan Bogdanovic,ATL,43,21,22,28.5,27.0,29.4,2.9,0.3,5.0,7.3,3.6,10.9,13.2,
38,Bojan Bogdanovic,DET,58,15,43,32.0,26.0,34.4,2.6,0.4,5.6,6.9,3.3,9.9,12.5,
39,Bol Bol,ORL,63,25,38,22.0,13.6,13.0,0.9,0.1,1.6,2.2,1.0,6.5,7.6,
40,Bones Hyland,LAC,47,30,17,19.0,31.6,37.5,2.8,0.5,5.2,7.1,3.7,9.0,11.7,
41,Bradley Beal,WAS,46,23,23,33.6,42.9,56.2,5.4,0.9,10.9,14.7,7.1,12.7,16.6,
42,Brandon Boston Jr.,LAC,21,8,13,11.7,12.8,14.3,0.9,0.2,2.1,2.1,1.0,7.1,8.2,
43,Brandon Clarke,MEM,56,32,24,19.5,20.0,17.9,1.3,0.2,2.5,3.4,1.6,6.4,8.1,
44,Brandon Ingram,NOP,31,14,17,32.7,38.4,53.0,4.8,0.7,10.3,13.1,6.2,12.5,16.0,
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,67,48,19,30.6,20.6,22.6,1.3,0.2,2.3,3.5,1.6,6.4,7.6,
47,Bruce Brown,DEN,67,46,21,28.3,39.1,38.0,3.4,0.6,5.4,8.3,4.1,8.6,10.4,
48,Bruno Fernando,ATL,34,10,24,10.9,15.3,10.5,0.9,0.1,1.6,2.5,1.1,6.0,6.9,
49,Bryce McGowens,CHA,34,11,23,14.7,10.0,9.6,0.8,0.1,1.3,1.8,0.9,8.0,9.4,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,3,1,2,9.8,6.0,5.3,0.3,0.0,0.7,1.0,0.3,5.6,5.6,
52,Buddy Hield,IND,69,31,38,31.7,42.5,39.2,2.7,0.6,4.9,7.0,3.6,6.3,8.4,
53,CJ McCollum,NOP,61,29,32,35.0,50.4,65.0,5.9,0.6,10.8,15.5,7.5,11.7,14.8,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,39,14,25,15.4,8.8,6.9,0.5,0.1,0.8,1.3,0.5,5.5,6.1,
56,Caleb Martin,MIA,59,31,28,29.7,27.8,25.5,1.6,0.3,3.4,4.5,2.1,5.7,7.5,
57,Cam Reddish,POR,33,13,20,25.3,18.2,21.6,1.7,0.2,3.0,4.2,1.9,9.1,10.3,
58,Cam Thomas,BKN,49,28,21,16.9,18.2,23.8,1.5,0.2,2.6,3.7,1.8,8.2,9.8,
59,Cameron Johnson,BKN,29,19,10,27.1,23.2,24.1,1.6,0.2,3.1,4.3,2.1,6.7,9.1,
60,Cameron Payne,PHX,36,20,16,21.8,39.9,43.1,4.7,0.8,9.2,11.6,6.0,11.8,15.1,
61,Caris LeVert,CLE,64,38,26,30.1,33.7,35.0,3.9,0.4,6.8,9.9,4.8,11.6,14.1,
62,Carlik Jones,CHI,1,0,1,21.7,28.0,25.0,2.0,0.0,4.0,4.0,2.0,7.1,7.1,
63,Cedi Osman,CLE,65,40,25,20.4,20.0,21.3,1.5,0.3,2.4,3.8,1.9,7.4,9.7,
64,Charles Bassey,SAS,34,8,26,14.7,19.4,12.7,1.3,0.1,2.1,3.4,1.6,6.8,8.2,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,54,33,21,11.1,11.4,9.0,0.7,0.1,1.0,1.8,0.8,6.0,7.3,
67,Chris Boucher,TOR,62,30,32,20.1,14.8,11.5,0.4,0.0,0.8,1.0,0.5,2.8,3.5,
68,Chris Duarte,IND,45,19,26,19.8,19.9,20.6,1.4,0.1,2.5,3.4,1.6,7.0,7.9,
69,Chris Paul,PHX,47,25,22,32.1,57.7,61.7,9.1,1.1,17.0,23.4,11.3,15.9,19.6,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,62,42,20,14.4,12.0,10.0,0.8,0.1,1.2,1.9,0.9,6.3,7.3,
72,Christian Koloko,TOR,46,21,25,14.4,11.5,8.8,0.5,0.1,0.7,1.2,0.6,4.2,5.1,
73,Christian Wood,DAL,56,29,27,26.6,30.5,28.5,1.6,0.3,3.0,4.3,2.1,5.3,6.8,
74,Chuma Okeke,ORL,22,6,16,18.8,16.9,12.2,1.2,0.2,2.0,3.0,1.5,7.0,8.6,
75,Clint Capela,ATL,53,28,25,26.7,26.1,14.6,0.8,0.2,1.5,2.1,1.1,3.3,4.1,
76,Coby White,CHI,58,27,31,22.4,25.2,26.6,2.2,0.4,4.0,5.7,2.8,8.9,11.3,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,10,4,6,13.0,15.2,11.3,0.6,0.3,1.3,1.8,1.0,3.9,6.6,
79,Cole Anthony,ORL,48,22,26,25.2,39.2,39.7,4.0,0.3,7.2,10.4,4.8,10.2,12.2,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
82,Corey Kispert,WAS,60,27,33,27.4,21.9,19.7,1.2,0.2,2.2,3.1,1.5,5.4,6.9,
83,Cory Joseph,DET,50,11,39,17.6,29.7,32.7,3.4,0.2,5.7,9.0,3.9,11.4,13.2,
84,D'Angelo Russell,LAL,60,31,29,32.4,62.0,67.5,6.2,0.7,10.4,15.8,7.6,10.0,12.2,
85,Daishen Nix,HOU,47,12,35,16.7,30.6,29.4,2.6,0.3,4.9,6.3,3.0,8.3,9.9,
86,Dalano Banton,TOR,27,14,13,9.3,14.9,15.3,1.1,0.1,1.8,2.7,1.3,7.2,8.4,
87,Dalen Terry,CHI,26,13,13,5.0,5.3,4.7,0.6,0.0,0.8,1.3,0.5,10.9,9.5,
88,Damian Jones,UTA,30,9,21,9.8,7.5,5.2,0.3,0.1,0.5,0.8,0.4,3.5,5.3,
89,Damian Lillard,POR,54,26,28,36.3,56.4,74.6,7.3,1.0,12.7,18.9,9.0,12.9,16.0,
90,Damion Lee,PHX,68,37,31,21.0,20.8,19.8,1.4,0.2,2.8,3.7,1.8,6.9,8.5,
91,Daniel Gafford,WAS,66,29,37,19.8,21.0,14.0,1.0,0.0,1.3,2.3,1.0,4.5,5.0,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,7,3,4,11.4,12.0,9.9,0.3,0.1,1.3,0.9,0.4,2.4,3.6,
94,Danuel House Jr.,PHI,43,29,14,14.2,11.9,10.7,0.7,0.2,1.3,1.9,1.0,6.1,8.0,
95,Dario Saric,OKC,49,23,26,14.5,16.9,13.8,1.4,0.1,2.3,3.6,1.6,8.3,9.6,
96,Darius Bazley,PHX,38,18,20,15.1,16.9,11.6,0.9,0.1,1.4,2.3,1.0,5.3,5.8,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,59,33,26,35.3,52.7,68.8,7.9,0.9,13.1,19.0,9.5,15.0,18.1,
99,David Duke Jr.,BKN,18,7,11,9.6,8.2,9.7,0.9,0.0,1.8,2.7,1.0,10.9,12.2,
100,David Roddy,MEM,55,34,21,16.9,11.9,12.6,0.7,0.1,1.5,1.7,0.8,5.5,7.0,
101,Davion Mitchell,SAC,66,39,27,18.0,27.4,30.1,2.2,0.4,4.2,6.0,3.0,8.0,10.8,
102,Davis Bertans,DAL,37,17,20,10.8,8.9,8.1,0.4,0.1,0.8,1.1,0.5,4.8,6.0,
103,Davon Reed,LAL,39,25,14,8.6,12.4,10.2,0.5,0.1,1.1,1.3,0.7,4.4,5.4,
104,Day'Ron Sharpe,BKN,36,16,20,11.2,13.4,9.4,0.8,0.0,1.2,2.0,0.9,6.0,6.6,
105,De'Aaron Fox,SAC,60,37,23,34.1,53.4,68.3,6.3,0.5,12.1,16.6,7.4,11.7,13.8,
106,De'Andre Hunter,ATL,59,32,27,32.0,22.6,23.2,1.4,0.1,2.8,3.7,1.7,6.3,7.5,
107,De'Anthony Melton,PHI,64,43,21,28.1,37.6,32.1,2.7,0.4,5.0,7.5,3.5,7.2,9.4,
108,DeAndre Jordan,DEN,35,22,13,14.3,14.0,10.7,0.9,0.0,1.3,2.3,1.0,6.3,6.9,
109,DeMar DeRozan,CHI,60,29,31,36.2,35.4,51.3,5.1,1.2,9.6,13.3,6.7,14.4,18.9,
110,Dean Wade,CLE,37,25,12,20.3,17.5,12.5,0.9,0.2,1.8,2.4,1.1,4.9,6.0,
111,Deandre Ayton,PHX,59,29,30,30.5,35.6,27.4,1.9,0.2,2.7,4.7,2.1,5.3,6.0,
112,Dejounte Murray,ATL,64,32,32,36.4,48.8,58.1,6.0,0.5,10.3,14.8,6.9,12.2,14.1,
113,Delon Wright,WAS,39,22,17,24.3,38.6,36.4,4.0,0.4,7.1,10.4,4.7,10.3,12.3,
114,Deni Avdija,WAS,66,30,36,25.9,31.2,24.4,2.5,0.4,4.5,6.6,3.2,8.0,10.2,
115,Dennis Schroder,LAL,55,29,26,30.4,40.2,45.1,4.6,0.6,8.6,12.0,5.7,11.5,14.1,
116,Dennis Smith Jr.,CHA,48,16,32,25.4,39.3,41.9,4.6,0.4,9.3,12.3,5.7,11.7,14.5,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,50,20,30,14.0,13.9,10.2,0.6,0.1,0.9,1.7,0.7,4.3,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,69,47,22,28.0,34.6,35.9,3.9,0.5,6.3,10.0,4.5,11.2,12.9,
122,Desmond Bane,MEM,45,28,17,31.2,40.8,47.0,4.3,0.8,7.6,11.1,5.5,10.5,13.6,
123,Devin Booker,PHX,41,26,15,34.2,35.3,55.2,5.7,1.0,11.1,15.0,7.1,16.3,20.3,
124,Devin Vassell,SAS,33,10,23,31.0,32.8,39.1,3.5,0.5,6.6,9.3,4.3,10.7,13.1,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,64,29,35,17.5,25.4,26.5,2.5,0.2,4.6,6.0,2.9,10.0,11.3,
127,Dewayne Dedmon,PHI,31,18,13,11.4,13.9,10.5,0.5,0.1,1.0,1.4,0.6,4.0,4.7,
128,Dillon Brooks,MEM,61,38,23,30.4,24.4,31.2,2.6,0.2,4.4,6.4,3.1,10.5,12.6,
129,Domantas Sabonis,SAC,65,39,26,34.6,64.6,50.5,7.1,0.3,12.4,19.0,7.9,11.0,12.2,
130,Dominick Barlow,SAS,14,1,13,11.0,8.9,6.6,0.6,0.0,1.2,1.7,0.7,7.3,8.1,
131,Donovan Mitchell,CLE,59,38,21,35.6,40.9,57.9,4.7,0.8,9.0,11.9,6.0,11.5,14.6,
132,Donte DiVincenzo,GSW,58,33,25,26.5,38.8,33.8,3.3,0.7,6.2,8.7,4.4,8.6,11.3,
133,Dorian Finney-Smith,BKN,54,26,28,31.4,29.1,24.0,1.5,0.4,3.2,4.1,2.1,5.2,7.1,
134,Doug McDermott,SAS,56,17,39,20.6,18.0,19.7,1.5,0.3,2.8,3.7,1.9,8.1,10.4,
135,Draymond Green,GSW,60,32,28,31.4,61.6,48.1,6.9,0.7,13.7,18.5,8.4,11.1,13.6,
136,Drew Eubanks,POR,66,29,37,19.7,21.0,13.3,1.2,0.1,2.3,3.3,1.4,5.7,6.8,
137,Dru Smith,BKN,10,4,6,12.4,17.5,16.7,1.5,0.0,2.6,3.5,1.6,8.6,9.1,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,33,15,18,17.3,17.0,17.8,1.2,0.2,2.7,3.2,1.7,7.0,9.8,
140,Dwight Powell,DAL,64,33,31,19.8,20.1,13.8,0.9,0.1,1.8,2.4,1.1,4.4,5.6,
141,Dyson Daniels,NOP,46,24,22,19.3,24.2,19.2,2.5,0.2,4.5,6.5,3.0,10.2,12.6,
142,Edmond Sumner,BKN,47,28,19,14.5,16.4,19.3,1.4,0.3,2.6,3.5,1.9,8.8,11.3,
143,Eric Gordon,LAC,57,17,40,29.3,26.6,33.0,2.8,0.4,4.9,7.1,3.5,10.5,13.3,
144,Eugene Omoruyi,DET,29,10,19,13.6,10.3,9.6,0.5,0.1,0.7,1.2,0.6,5.0,6.0,
145,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
146,Evan Mobley,CLE,68,41,27,34.2,42.0,30.6,2.7,0.4,4.7,7.0,3.4,6.4,8.0,
147,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
148,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
149,Frank Kaminsky,HOU,33,12,21,6.4,10.8,8.7,0.8,0.0,1.5,2.2,1.0,7.8,9.0,
150,Frank Ntilikina,DAL,42,19,23,11.6,12.1,11.6,1.1,0.1,1.9,3.0,1.2,9.0,10.0,
151,Franz Wagner,ORL,67,27,40,32.9,34.8,42.4,3.5,0.4,7.1,9.3,4.3,9.9,12.4,
152,Fred VanVleet,TOR,56,26,30,37.0,62.9,69.6,7.0,0.7,13.1,17.4,8.3,11.1,13.1,
153,Furkan Korkmaz,PHI,27,19,8,9.8,10.0,11.1,0.7,0.2,1.6,1.7,1.0,7.0,9.6,
154,Gabe Vincent,MIA,56,30,26,26.4,31.9,35.2,2.5,0.3,4.9,6.6,3.1,7.8,9.6,
155,Garrett Temple,NOP,20,12,8,7.1,6.9,6.3,0.6,0.2,1.1,1.3,0.8,8.0,11.7,
156,Garrison Mathews,ATL,48,13,35,12.7,9.4,9.7,0.5,0.1,0.8,1.3,0.6,5.1,6.2,
157,Gary Harris,ORL,37,16,21,25.0,14.4,17.9,1.2,0.2,2.4,3.3,1.6,8.7,10.9,
158,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
159,Gary Trent Jr.,TOR,59,27,32,32.7,22.4,32.9,1.6,0.3,3.4,4.3,2.1,7.2,9.3,
160,George Hill,IND,39,25,14,18.6,26.4,25.7,2.5,0.2,4.4,6.2,2.8,9.3,10.6,
161,Georges Niang,PHI,64,43,21,19.3,21.6,16.3,1.1,0.1,1.5,2.8,1.3,4.9,5.8,
162,Giannis Antetokounmpo,MIL,53,40,13,32.5,45.9,55.9,5.5,0.7,11.2,14.5,6.3,11.9,13.8,
163,Goga Bitadze,ORL,26,8,18,10.1,11.8,9.0,0.9,0.1,1.3,2.3,1.0,7.5,8.5,
164,Goran Dragic,MIL,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
165,Gordon Hayward,CHA,44,17,27,31.8,32.4,35.0,4.0,0.6,7.2,10.1,4.9,12.2,15.0,
166,Gorgui Dieng,SAS,22,2,20,9.7,13.8,12.9,1.4,0.0,2.7,3.5,1.5,9.9,11.2,
167,Grant Williams,BOS,66,45,21,26.8,22.0,17.6,1.7,0.2,2.7,4.8,2.0,7.8,9.1,
168,Grayson Allen,MIL,64,47,17,27.9,25.4,25.3,2.3,0.5,4.3,6.2,3.0,9.2,11.8,
169,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
170,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
171,Harrison Barnes,SAC,67,40,27,32.9,33.8,27.8,1.6,0.3,3.5,4.3,2.1,4.7,6.1,
172,Haywood Highsmith,MIA,45,23,22,19.0,15.4,11.6,0.7,0.1,1.9,2.0,0.9,4.5,5.6,
173,Herbert Jones,NOP,52,22,30,29.0,32.0,24.9,2.4,0.2,4.2,6.0,2.7,7.5,8.4,
174,Immanuel Quickley,NYK,69,40,29,28.4,35.5,39.5,3.2,0.4,6.1,8.2,3.8,9.0,10.8,
175,Isaac Okoro,CLE,70,43,27,21.5,13.7,11.9,1.2,0.2,1.8,2.8,1.5,8.4,10.7,
176,Isaiah Hartenstein,NYK,70,40,30,19.5,23.9,12.3,0.9,0.1,1.9,2.3,1.1,3.9,4.5,
177,Isaiah Jackson,IND,51,20,31,15.6,15.4,12.9,0.9,0.1,1.5,2.3,1.2,5.6,7.5,
178,Isaiah Joe,OKC,60,30,30,17.8,15.3,16.2,1.2,0.2,1.9,3.1,1.5,7.6,9.7,
179,Isaiah Livers,DET,45,10,35,22.4,18.5,15.2,0.7,0.2,1.6,1.8,0.9,3.8,4.8,
180,Isaiah Mobley,CLE,8,5,3,3.3,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
182,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
183,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,Ish Smith,DEN,34,21,13,9.4,17.4,18.4,2.2,0.2,4.1,5.7,2.7,12.8,15.4,
185,Ish Wainright,PHX,50,27,23,15.1,10.8,9.3,0.9,0.1,1.5,2.4,1.0,8.7,9.6,
186,Ivica Zubac,LAC,63,35,28,29.1,32.4,19.1,1.0,0.2,1.8,2.7,1.3,3.2,4.0,
187,JD Davison,BOS,7,6,1,2.6,2.4,3.0,0.4,0.0,0.6,1.0,0.4,17.6,17.6,
188,JT Thor,CHA,57,17,40,11.6,11.6,7.8,0.4,0.1,0.8,1.1,0.5,3.8,4.5,
189,Ja Morant,MEM,53,34,19,32.5,48.0,65.0,8.2,0.7,14.5,20.6,9.5,17.1,19.7,
190,JaMychal Green,GSW,49,26,23,14.4,16.8,13.6,0.9,0.1,2.0,2.4,1.1,5.3,6.4,
191,JaVale McGee,DAL,36,17,19,8.1,7.6,5.7,0.3,0.0,0.5,0.7,0.3,3.6,4.0,
192,Jabari Smith Jr.,HOU,65,15,50,30.4,31.5,24.1,1.3,0.2,2.1,3.1,1.6,4.0,5.1,
193,Jabari Walker,POR,44,20,24,8.9,6.9,5.3,0.5,0.1,1.0,1.3,0.6,7.3,8.9,
194,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
195,Jaden Hardy,DAL,35,16,19,13.3,12.8,17.2,1.0,0.2,2.4,3.0,1.4,7.6,11.2,
196,Jaden Ivey,DET,61,15,46,30.2,35.2,44.9,4.9,0.3,8.9,12.8,5.8,13.9,16.4,
197,Jaden McDaniels,MIN,66,34,32,30.6,26.9,23.8,2.0,0.3,3.2,5.0,2.4,7.4,9.1,
198,Jaden Springer,PHI,8,8,0,3.7,1.9,2.4,0.3,0.0,0.3,0.6,0.3,13.3,13.3,
199,Jae Crowder,MIL,10,8,2,18.1,22.1,12.1,1.4,0.3,2.8,3.4,1.8,6.3,8.1,
200,Jae'Sean Tate,HOU,28,5,23,21.9,30.9,30.8,2.5,0.3,5.5,6.9,3.1,8.2,10.1,
201,Jake LaRavia,MEM,32,21,11,12.1,10.9,8.1,0.7,0.2,1.4,1.7,0.8,6.0,7.4,
202,Jakob Poeltl,TOR,57,17,40,26.6,41.8,29.4,2.9,0.3,4.6,7.3,3.4,7.0,8.2,
203,Jalen Brunson,NYK,62,36,26,34.9,58.9,71.0,6.1,0.8,11.8,16.2,7.6,10.4,12.9,
204,Jalen Duren,DET,54,15,39,25.0,27.1,14.0,1.1,0.1,1.7,2.9,1.4,4.1,5.0,
205,Jalen Green,HOU,62,14,48,33.7,39.6,53.1,3.6,0.6,6.5,9.2,4.7,9.1,11.9,
206,Jalen Johnson,ATL,64,32,32,14.5,15.7,8.6,1.0,0.0,1.9,2.5,1.1,6.5,7.0,
207,Jalen McDaniels,PHI,69,25,44,24.6,26.6,21.4,1.7,0.2,3.1,4.5,2.1,6.6,7.8,
208,Jalen Smith,IND,57,28,29,18.4,19.9,16.5,0.9,0.2,1.3,2.3,1.1,4.6,5.6,
209,Jalen Suggs,ORL,43,17,26,23.8,32.6,31.3,3.3,0.2,5.0,8.0,3.6,10.0,11.1,
210,Jalen Williams,OKC,62,30,32,29.7,31.3,32.7,3.2,0.4,5.4,8.2,3.8,10.2,12.2,
211,Jamal Cain,MIA,15,8,7,12.4,7.7,6.6,0.6,0.1,0.9,1.6,0.7,7.8,8.6,
212,Jamal Murray,DEN,54,37,17,32.7,48.5,59.8,5.9,0.9,10.1,14.8,7.4,12.2,15.4,
213,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
214,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
215,James Harden,PHI,50,34,16,36.8,69.8,78.9,10.8,1.2,17.5,28.1,13.6,15.5,19.5,
216,James Johnson,IND,14,6,8,8.8,8.6,8.6,0.7,0.1,1.8,2.1,0.9,8.3,10.7,
217,James Wiseman,DET,32,10,22,17.0,20.7,12.5,0.7,0.0,0.9,1.8,0.7,3.2,3.3,
218,Jared Butler,OKC,2,1,1,9.6,13.5,13.0,2.0,0.0,4.5,5.5,2.0,14.8,14.8,
219,Jared Rhoden,DET,5,1,4,6.7,4.6,3.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,
220,Jaren Jackson Jr.,MEM,50,31,19,27.8,22.6,23.4,0.8,0.2,1.7,2.1,1.2,3.7,5.1,
221,Jarred Vanderbilt,LAL,64,33,31,24.2,24.5,17.4,2.6,0.2,4.6,7.1,3.0,10.6,12.4,
222,Jarrett Allen,CLE,62,39,23,33.0,30.8,23.4,1.7,0.2,3.0,4.5,2.1,5.4,6.7,
223,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
