,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
39,Bol Bol,ORL,63,22.0,25,38,0.4,1.3,4.9,1.9,2.9,67.0
40,Bones Hyland,LAC,47,19.0,30,17,0.7,0.3,1.9,1.6,1.9,84.3
41,Bradley Beal,WAS,46,33.6,23,23,0.9,0.7,3.0,1.3,2.0,68.1
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,31,32.7,14,17,0.7,0.4,4.6,1.5,2.4,64.0
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,66,30.5,47,19,0.5,2.5,4.7,3.9,7.8,50.4
47,Bruce Brown,DEN,67,28.3,46,21,1.0,0.6,3.3,1.8,2.7,69.1
48,Bruno Fernando,ATL,33,11.2,10,23,0.2,0.9,2.3,1.4,2.5,58.0
49,Bryce McGowens,CHA,34,14.7,11,23,0.2,0.1,1.4,0.7,1.0,72.7
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,2,3.4,0,2,0.0,0.0,0.5,0.5,0.5,100.0
52,Buddy Hield,IND,68,31.8,31,37,1.2,0.3,4.1,2.6,3.6,70.6
53,CJ McCollum,NOP,61,35.0,29,32,0.9,0.5,3.6,2.3,2.9,79.7
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,39,15.4,14,25,0.2,0.1,1.4,1.0,1.4,72.7
56,Caleb Martin,MIA,58,29.8,30,28,1.0,0.5,3.7,2.4,3.6,67.3
57,Cam Reddish,POR,33,25.3,13,20,1.0,0.3,1.8,1.7,2.5,67.5
58,Cam Thomas,BKN,49,16.9,28,21,0.4,0.1,1.6,1.0,1.5,69.9
59,Cameron Johnson,BKN,29,27.1,19,10,1.1,0.3,3.4,1.6,2.4,64.8
60,Cameron Payne,PHX,35,21.9,20,15,0.8,0.2,2.0,1.0,1.3,78.3
61,Caris LeVert,CLE,64,30.1,38,26,0.9,0.3,3.2,1.5,2.1,69.9
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,65,20.4,40,25,0.5,0.1,1.9,0.8,1.0,74.6
64,Charles Bassey,SAS,34,14.7,8,26,0.4,0.9,3.5,2.1,3.4,61.2
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,53,11.1,33,20,0.4,0.3,2.4,1.5,2.5,60.2
67,Chris Boucher,TOR,62,20.1,30,32,0.7,0.8,3.5,1.4,2.3,61.7
68,Chris Duarte,IND,44,19.7,19,25,0.5,0.2,2.2,1.7,2.2,77.3
69,Chris Paul,PHX,46,32.1,25,21,1.6,0.4,3.9,1.5,2.0,77.2
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,62,14.4,42,20,0.4,0.2,1.6,0.8,1.1,72.7
72,Christian Koloko,TOR,46,14.4,21,25,0.3,1.0,1.7,1.8,3.2,56.6
73,Christian Wood,DAL,56,26.6,29,27,0.4,1.1,6.3,3.1,5.2,60.3
74,Chuma Okeke,ORL,22,18.8,6,16,0.5,0.4,2.6,2.0,2.8,72.1
75,Clint Capela,ATL,52,26.8,28,24,0.7,1.2,6.9,3.5,5.9,58.6
76,Coby White,CHI,58,22.4,27,31,0.7,0.1,2.5,1.3,1.9,69.6
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,10,13.0,4,6,0.2,0.4,1.9,1.5,2.5,60.0
79,Cole Anthony,ORL,48,25.2,22,26,0.6,0.6,3.9,1.3,1.8,71.3
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,60,27.4,27,33,0.5,0.1,2.3,1.7,2.7,61.7
83,Cory Joseph,DET,49,17.3,10,39,0.5,0.1,1.2,1.0,1.2,78.7
84,D'Angelo Russell,LAL,60,32.4,31,29,1.0,0.4,2.6,1.9,2.5,74.8
85,Daishen Nix,HOU,47,16.7,12,35,0.6,0.1,1.5,0.9,1.2,74.5
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,26,5.0,13,13,0.2,0.2,0.4,0.2,0.4,45.5
88,Damian Jones,UTA,29,9.7,9,20,0.1,0.6,1.8,0.9,1.8,49.1
89,Damian Lillard,POR,54,36.3,26,28,0.9,0.3,3.9,2.5,3.1,78.2
90,Damion Lee,PHX,67,21.0,37,30,0.4,0.1,2.6,1.7,2.1,81.1
91,Daniel Gafford,WAS,66,19.8,29,37,0.4,1.2,3.4,2.7,5.2,52.5
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,7,11.4,3,4,0.4,0.1,0.6,0.7,1.0,71.4
94,Danuel House Jr.,PHI,43,14.2,29,14,0.2,0.2,1.5,0.8,1.2,67.3
95,Dario Saric,OKC,49,14.5,23,26,0.3,0.1,2.9,1.2,1.8,68.2
96,Darius Bazley,PHX,38,15.1,18,20,0.5,0.8,2.6,1.6,2.7,59.2
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,59,35.3,33,26,1.3,0.1,2.3,1.0,1.4,72.0
99,David Duke Jr.,BKN,18,9.6,7,11,0.4,0.1,0.7,0.6,0.9,58.8
100,David Roddy,MEM,54,16.7,33,21,0.5,0.3,2.0,1.5,1.9,77.7
101,Davion Mitchell,SAC,65,18.1,39,26,0.5,0.2,1.1,0.9,1.3,72.0
102,Davis Bertans,DAL,36,10.6,17,19,0.3,0.1,0.8,0.9,1.4,62.0
103,Davon Reed,LAL,39,8.6,25,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,36,11.2,16,20,0.2,0.6,2.1,1.4,2.0,70.8
105,De'Aaron Fox,SAC,59,34.1,37,22,1.2,0.3,3.7,1.9,2.3,80.9
106,De'Andre Hunter,ATL,58,32.0,32,26,0.5,0.3,3.6,2.0,2.8,70.4
107,De'Anthony Melton,PHI,64,28.1,43,21,1.6,0.5,3.3,1.6,2.3,68.7
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,60,36.2,29,31,1.0,0.5,4.0,2.2,3.0,73.0
110,Dean Wade,CLE,37,20.3,25,12,0.6,0.5,3.1,2.0,2.9,67.0
111,Deandre Ayton,PHX,58,30.4,29,29,0.6,0.8,7.5,2.8,4.6,61.0
112,Dejounte Murray,ATL,63,36.4,32,31,1.5,0.3,4.7,2.7,3.6,75.9
113,Delon Wright,WAS,39,24.3,22,17,2.1,0.3,2.1,1.5,2.0,74.0
114,Deni Avdija,WAS,66,25.9,30,36,0.8,0.4,5.2,2.6,3.8,68.9
115,Dennis Schroder,LAL,55,30.4,29,26,0.8,0.1,2.2,1.3,1.7,78.0
116,Dennis Smith Jr.,CHA,48,25.4,16,32,1.4,0.5,2.5,1.4,2.1,66.7
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,50,14.0,20,30,0.4,0.6,1.5,1.2,1.8,69.3
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,68,28.0,47,21,0.7,0.9,2.8,2.1,3.3,63.8
122,Desmond Bane,MEM,44,31.3,27,17,0.9,0.4,4.3,1.5,2.1,70.7
123,Devin Booker,PHX,40,34.2,26,14,0.9,0.4,3.7,1.5,2.2,67.4
124,Devin Vassell,SAS,33,31.0,10,23,1.1,0.4,3.6,1.8,2.5,71.1
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,64,17.5,29,35,0.6,0.2,1.3,0.8,1.1,77.9
127,Dewayne Dedmon,PHI,31,11.4,18,13,0.2,0.5,2.6,1.2,2.0,58.7
128,Dillon Brooks,MEM,60,30.4,37,23,0.9,0.2,2.7,1.2,1.7,72.7
129,Domantas Sabonis,SAC,64,34.5,39,25,0.8,0.5,9.3,5.5,8.4,65.1
130,Dominick Barlow,SAS,14,11.0,1,13,0.2,0.3,1.3,1.3,2.1,60.0
131,Donovan Mitchell,CLE,59,35.6,38,21,1.5,0.4,3.2,1.7,2.0,82.4
132,Donte DiVincenzo,GSW,57,26.4,32,25,1.3,0.2,3.4,1.6,2.3,69.7
133,Dorian Finney-Smith,BKN,54,31.4,26,28,0.9,0.5,3.1,2.6,4.2,63.0
134,Doug McDermott,SAS,56,20.6,17,39,0.2,0.1,1.8,1.2,1.5,77.6
135,Draymond Green,GSW,59,31.5,31,28,0.9,0.7,6.4,2.4,4.9,48.4
136,Drew Eubanks,POR,66,19.7,29,37,0.5,1.2,3.5,3.1,5.1,59.6
137,Dru Smith,BKN,10,12.4,4,6,0.9,0.4,1.6,0.6,1.2,50.0
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,33,17.3,15,18,0.4,0.0,1.6,1.2,1.5,81.3
140,Dwight Powell,DAL,63,19.9,33,30,0.7,0.4,2.3,2.7,4.2,63.9
141,Dyson Daniels,NOP,46,19.3,24,22,0.8,0.2,2.7,1.7,2.4,69.1
142,Edmond Sumner,BKN,47,14.5,28,19,0.7,0.2,1.3,0.8,1.1,71.2
143,Eric Gordon,LAC,57,29.3,17,40,0.6,0.4,1.8,0.8,0.9,84.6
144,Eugene Omoruyi,DET,28,13.0,9,19,0.6,0.0,1.3,0.4,0.8,52.2
145,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
146,Evan Mobley,CLE,68,34.2,41,27,0.8,1.4,6.6,4.1,6.8,60.3
147,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
148,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,32,6.6,11,21,0.2,0.1,1.3,1.1,1.7,67.9
150,Frank Ntilikina,DAL,41,11.8,19,22,0.3,0.1,1.1,0.6,0.9,69.4
151,Franz Wagner,ORL,67,32.9,27,40,0.9,0.2,3.0,1.7,2.3,72.9
152,Fred VanVleet,TOR,56,37.0,26,30,1.7,0.6,3.8,2.3,2.9,76.8
153,Furkan Korkmaz,PHI,27,9.8,19,8,0.2,0.1,0.9,0.6,0.8,71.4
154,Gabe Vincent,MIA,55,26.4,29,26,0.9,0.1,1.8,1.1,1.5,76.5
155,Garrett Temple,NOP,20,7.1,12,8,0.5,0.1,0.5,0.8,1.0,80.0
156,Garrison Mathews,ATL,47,12.9,13,34,0.5,0.1,1.1,0.5,0.7,71.0
157,Gary Harris,ORL,37,25.0,16,21,1.0,0.2,1.7,1.0,1.4,76.0
158,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
159,Gary Trent Jr.,TOR,59,32.7,27,32,1.6,0.2,2.2,1.2,1.6,75.0
160,George Hill,IND,38,18.7,25,13,0.6,0.1,1.5,0.8,1.2,66.7
161,Georges Niang,PHI,64,19.3,43,21,0.4,0.2,2.1,1.3,1.7,72.7
162,Giannis Antetokounmpo,MIL,52,32.5,39,13,0.7,0.8,9.7,2.3,4.3,53.2
163,Goga Bitadze,ORL,26,10.1,8,18,0.4,0.5,1.4,1.1,1.9,57.1
164,Goran Dragic,MIL,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
165,Gordon Hayward,CHA,44,31.8,17,27,0.9,0.3,3.6,1.2,1.9,63.9
166,Gorgui Dieng,SAS,22,9.7,2,20,0.1,0.4,1.7,1.2,2.0,62.8
167,Grant Williams,BOS,65,27.0,45,20,0.6,0.4,3.6,1.8,2.6,67.4
168,Grayson Allen,MIL,63,27.9,46,17,0.8,0.2,2.4,1.2,1.6,75.2
169,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
170,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
171,Harrison Barnes,SAC,66,33.0,40,26,0.7,0.2,3.7,1.9,2.9,65.3
172,Haywood Highsmith,MIA,45,19.0,23,22,0.7,0.3,2.6,0.9,1.4,66.1
173,Herbert Jones,NOP,52,29.0,22,30,1.6,0.7,2.7,2.2,3.1,71.9
174,Immanuel Quickley,NYK,69,28.4,40,29,0.9,0.2,3.4,1.7,2.4,69.3
175,Isaac Okoro,CLE,70,21.5,43,27,0.7,0.4,1.8,1.1,1.8,61.9
176,Isaiah Hartenstein,NYK,70,19.5,40,30,0.6,0.8,3.8,2.1,3.8,55.8
177,Isaiah Jackson,IND,50,15.4,20,30,0.4,1.5,2.5,2.0,3.6,54.7
178,Isaiah Joe,OKC,60,17.8,30,30,0.6,0.1,2.0,1.2,1.5,78.4
179,Isaiah Livers,DET,44,22.5,9,35,0.6,0.6,2.0,1.8,3.2,56.7
180,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
181,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
182,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
183,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,34,9.4,21,13,0.2,0.2,1.2,0.6,0.7,84.0
185,Ish Wainright,PHX,49,15.1,27,22,0.8,0.3,1.3,0.8,1.1,72.2
186,Ivica Zubac,LAC,63,29.1,35,28,0.4,1.3,6.7,2.8,5.2,54.7
187,JD Davison,BOS,7,2.6,6,1,0.3,0.0,0.6,0.0,0.0,0.0
188,JT Thor,CHA,57,11.6,17,40,0.3,0.2,1.3,1.0,1.6,61.7
189,Ja Morant,MEM,53,32.5,34,19,1.1,0.2,4.8,1.5,2.2,68.6
190,JaMychal Green,GSW,48,14.3,25,23,0.4,0.4,2.5,1.3,2.0,64.6
191,JaVale McGee,DAL,36,8.1,17,19,0.1,0.6,1.8,1.4,2.3,59.5
192,Jabari Smith Jr.,HOU,64,30.3,14,50,0.5,0.9,5.7,3.0,4.9,62.3
193,Jabari Walker,POR,44,8.9,20,24,0.1,0.2,1.2,0.8,1.4,59.0
194,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
195,Jaden Hardy,DAL,34,12.5,16,18,0.3,0.1,1.2,0.9,1.1,79.5
196,Jaden Ivey,DET,61,30.2,15,46,0.9,0.3,2.9,2.4,3.0,80.8
197,Jaden McDaniels,MIN,65,30.7,33,32,0.9,1.0,2.6,2.0,3.8,52.5
198,Jaden Springer,PHI,8,3.7,8,0,0.5,0.3,0.4,0.1,0.4,33.3
199,Jae Crowder,MIL,9,18.0,7,2,0.6,0.4,3.1,1.9,2.9,65.4
200,Jae'Sean Tate,HOU,27,21.8,4,23,0.6,0.2,2.5,1.3,1.9,66.7
201,Jake LaRavia,MEM,32,12.1,21,11,0.4,0.1,1.3,1.2,1.7,70.4
202,Jakob Poeltl,TOR,57,26.6,17,40,1.0,1.2,5.8,4.8,7.7,62.5
203,Jalen Brunson,NYK,62,34.9,36,26,0.9,0.2,3.0,1.6,2.1,73.7
204,Jalen Duren,DET,53,25.1,14,39,0.6,0.9,5.3,3.3,5.3,61.6
205,Jalen Green,HOU,61,33.6,13,48,0.7,0.3,3.3,1.9,2.5,77.3
206,Jalen Johnson,ATL,63,14.5,32,31,0.5,0.4,3.2,1.2,2.0,62.6
207,Jalen McDaniels,PHI,69,24.6,25,44,1.0,0.4,3.8,1.7,2.7,62.3
208,Jalen Smith,IND,56,18.4,28,28,0.3,0.9,3.9,2.2,3.9,56.4
209,Jalen Suggs,ORL,43,23.8,17,26,1.3,0.5,1.9,1.5,2.0,74.1
210,Jalen Williams,OKC,62,29.7,30,32,1.4,0.5,3.2,1.5,2.4,61.3
211,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
212,Jamal Murray,DEN,54,32.7,37,17,1.1,0.2,3.2,1.8,2.5,73.1
213,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
214,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
215,James Harden,PHI,50,36.8,34,16,1.1,0.5,5.6,1.8,2.4,76.0
216,James Johnson,IND,13,9.2,6,7,0.3,0.5,1.5,0.7,0.9,75.0
217,James Wiseman,DET,31,16.8,9,22,0.2,0.5,3.8,2.6,3.7,69.6
218,Jared Butler,OKC,2,9.6,1,1,1.5,0.0,0.5,1.0,1.5,66.7
219,Jared Rhoden,DET,4,8.2,0,4,0.0,0.0,0.8,0.8,1.0,75.0
220,Jaren Jackson Jr.,MEM,49,27.8,30,19,1.0,3.2,5.0,3.2,7.1,44.3
221,Jarred Vanderbilt,LAL,64,24.2,33,31,1.1,0.3,5.5,2.7,3.9,70.0
222,Jarrett Allen,CLE,62,33.0,39,23,0.8,1.2,6.7,3.4,6.2,55.3
223,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
224,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
225,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
226,Jaxson Hayes,NOP,41,14.2,18,23,0.5,0.5,2.2,0.9,1.4,63.2
227,Jaylen Brown,BOS,56,36.1,38,18,1.2,0.4,5.7,2.2,3.4,65.3
228,Jaylen Nowell,MIN,62,19.5,31,31,0.6,0.1,2.1,1.4,1.7,80.2
229,Jaylin Williams,OKC,36,17.9,17,19,0.5,0.3,3.9,2.1,2.9,73.8
230,Jayson Tatum,BOS,63,37.4,45,18,1.0,0.8,7.8,2.2,3.3,67.3
231,Jeff Dowtin Jr.,TOR,18,8.9,12,6,0.2,0.1,0.6,0.2,0.4,42.9
232,Jeff Green,DEN,44,19.3,27,17,0.4,0.3,1.9,1.5,2.3,66.0
233,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
234,Jeremiah Robinson-Earl,OKC,34,20.2,11,23,0.6,0.3,2.7,1.9,3.4,57.9
235,Jeremy Sochan,SAS,52,26.4,14,38,0.8,0.4,3.4,2.2,3.3,65.1
236,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
237,Jevon Carter,MIL,67,22.5,48,19,0.9,0.4,2.2,0.8,1.1,75.0
238,Jimmy Butler,MIA,54,33.4,28,26,1.9,0.3,3.7,1.5,2.0,76.4
239,Jock Landale,PHX,58,14.1,31,27,0.2,0.5,2.3,1.8,3.2,54.8
240,Joe Harris,BKN,61,22.0,34,27,0.5,0.2,2.0,1.4,2.0,71.3
241,Joe Ingles,MIL,34,22.9,24,10,0.7,0.1,2.8,1.0,1.3,79.1
242,Joe Wieskamp,TOR,3,7.9,1,2,0.0,0.0,0.7,0.0,0.3,0.0
243,Joel Embiid,PHI,54,35.0,36,18,1.1,1.6,8.2,5.1,8.3,61.3
244,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
245,John Collins,ATL,58,30.2,30,28,0.6,1.1,5.6,3.2,5.0,63.2
246,John Konchar,MEM,58,21.5,35,23,1.0,0.3,3.6,1.6,2.2,72.1
247,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
248,Johnny Davis,WAS,14,4.9,6,8,0.1,0.1,0.5,0.1,0.2,33.3
249,Johnny Juzang,UTA,6,11.4,2,4,0.3,0.5,0.7,0.5,1.5,33.3
250,Jonas Valanciunas,NOP,65,24.5,31,34,0.2,0.5,6.8,3.3,4.9,67.7
251,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
252,Jonathan Kuminga,GSW,54,20.2,30,24,0.6,0.4,2.4,1.6,2.5,65.9
253,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
254,Jordan Goodwin,WAS,48,17.4,18,30,0.9,0.5,2.3,1.2,1.9,61.3
255,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
256,Jordan McLaughlin,MIN,31,15.3,16,15,0.8,0.1,1.1,0.5,0.7,81.0
257,Jordan Nwora,IND,48,16.6,32,16,0.4,0.2,2.4,1.0,1.4,75.4
258,Jordan Poole,GSW,67,30.7,34,33,0.8,0.2,2.4,1.2,1.6,74.1
259,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
260,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
261,Josh Christopher,HOU,49,11.5,9,40,0.4,0.2,0.9,0.4,0.7,61.1
262,Josh Giddey,OKC,63,30.8,28,35,0.8,0.4,5.8,2.0,3.2,64.8
263,Josh Green,DAL,48,25.1,23,25,0.8,0.1,2.0,1.3,1.5,86.3
264,Josh Hart,NYK,64,32.7,35,29,1.1,0.2,6.0,2.4,3.4,71.8
265,Josh Minott,MIN,12,6.1,5,7,0.3,0.5,1.4,0.6,1.3,46.7
266,Josh Okogie,PHX,57,16.8,30,27,0.8,0.4,1.8,0.8,1.3,65.3
267,Josh Richardson,NOP,50,24.3,15,35,1.2,0.3,2.1,1.7,2.1,80.8
268,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
269,Jrue Holiday,MIL,55,33.0,41,14,1.2,0.4,4.0,1.5,2.0,74.5
270,Juan Toscano-Anderson,UTA,38,12.0,15,23,0.3,0.2,1.8,0.8,1.4,54.7
271,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
272,Julian Champagnie,SAS,4,7.6,2,2,0.3,0.0,1.0,0.3,0.5,50.0
273,Julius Randle,NYK,70,35.9,40,30,0.7,0.3,8.3,2.6,3.6,71.9
274,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
275,Justin Holiday,DAL,36,15.6,15,21,0.4,0.4,0.9,1.0,1.5,67.3
276,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
277,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
278,Jusuf Nurkic,POR,48,26.7,23,25,0.9,0.8,7.0,3.9,6.6,58.4
279,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
280,Kai Jones,CHA,35,9.2,9,26,0.3,0.5,1.3,0.6,1.3,43.5
281,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
282,Kawhi Leonard,LAC,41,33.4,26,15,1.4,0.6,5.2,2.2,3.2,67.7
283,Keegan Murray,SAC,64,29.6,39,25,0.8,0.5,3.4,2.1,3.0,69.1
284,Keita Bates-Diop,SAS,52,21.5,13,39,0.7,0.3,2.5,1.6,2.5,65.1
285,Keldon Johnson,SAS,56,32.7,15,41,0.7,0.2,4.1,2.5,3.3,75.8
