,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
224,Jaxson Hayes,NOP,35,15,20,13.4,10.6,9.3,0.7,0.1,1.4,2.0,0.8,6.8,7.6,
225,Jaylen Brown,BOS,50,35,15,35.7,36.1,45.5,3.2,0.7,6.2,8.6,4.1,8.9,11.4,
226,Jaylen Nowell,MIN,62,31,31,19.5,21.7,26.1,2.0,0.3,3.2,5.2,2.5,9.4,11.6,
227,Jaylin Williams,OKC,28,12,16,16.4,27.0,18.6,1.5,0.0,2.9,4.0,1.6,5.6,6.0,
228,Jayson Tatum,BOS,58,42,16,37.3,45.3,54.3,4.7,1.0,8.6,12.4,5.9,10.3,13.0,
229,Jeff Dowtin Jr.,TOR,18,12,6,8.9,11.9,11.7,0.9,0.1,1.9,2.2,1.1,7.9,8.9,
230,Jeff Green,DEN,39,25,14,19.4,18.0,18.9,1.2,0.2,2.2,3.1,1.6,6.6,8.7,
231,Jerami Grant,POR,55,26,29,35.6,33.3,36.9,2.3,0.5,4.3,6.0,2.9,6.9,8.9,
232,Jeremiah Robinson-Earl,OKC,31,11,20,20.1,22.9,16.1,1.0,0.1,1.7,2.7,1.2,4.2,5.3,
233,Jeremy Sochan,SAS,48,11,37,26.0,30.2,28.4,2.6,0.3,5.1,6.6,3.2,8.5,10.6,
234,Jericho Sims,NYK,48,28,20,16.1,16.8,7.3,0.5,0.0,0.9,1.2,0.5,3.0,3.2,
235,Jevon Carter,MIL,60,43,17,22.7,29.6,31.4,2.5,0.4,4.6,6.8,3.2,8.5,10.8,
236,Jimmy Butler,MIA,47,25,22,33.4,41.4,47.1,5.1,0.4,9.9,13.3,5.8,12.3,14.1,
237,Jock Landale,PHX,53,27,26,14.1,16.9,14.1,0.9,0.2,1.6,2.5,1.2,5.3,7.0,
238,Joe Harris,BKN,53,29,24,23.5,17.1,18.3,1.6,0.4,2.8,3.9,2.1,9.2,12.3,
239,Joe Ingles,MIL,27,19,8,22.6,24.1,22.4,3.0,0.3,5.5,7.9,3.6,12.6,14.7,
240,Joe Wieskamp,TOR,3,1,2,7.9,5.7,7.0,0.3,0.0,1.0,1.0,0.3,5.9,5.9,
241,Joel Embiid,PHI,48,31,17,35.1,41.4,53.8,4.1,0.7,6.5,10.4,4.9,9.9,11.7,
242,John Butler Jr.,POR,9,2,7,3.4,1.9,1.4,0.1,0.0,0.1,0.2,0.1,5.9,5.9,
243,John Collins,ATL,51,27,24,31.0,31.6,22.9,1.2,0.1,2.2,3.3,1.5,3.8,4.6,
244,John Konchar,MEM,51,31,20,22.1,24.7,15.9,1.4,0.1,3.0,3.7,1.7,5.6,7.0,
245,John Wall,LAC,34,15,19,22.2,39.9,47.4,5.2,0.8,8.8,13.7,6.6,13.1,16.4,
246,Johnny Davis,WAS,13,6,7,4.7,4.6,4.9,0.2,0.0,0.7,0.5,0.2,3.3,3.3,
247,Jonas Valanciunas,NOP,61,29,32,24.9,35.1,28.7,1.7,0.2,2.6,4.2,2.1,4.8,6.0,
248,Jonathan Isaac,ORL,11,8,3,11.3,13.5,9.5,0.5,0.0,1.0,1.4,0.5,4.1,4.1,
249,Jonathan Kuminga,GSW,49,27,22,19.6,22.2,21.8,1.9,0.3,3.3,5.1,2.3,8.4,10.3,
250,Jordan Clarkson,UTA,60,30,30,32.6,32.3,44.5,4.3,0.4,8.0,11.5,5.1,13.3,15.6,
251,Jordan Goodwin,WAS,41,15,26,18.1,29.0,28.2,2.5,0.2,5.0,6.5,3.0,8.5,10.3,
252,Jordan Hall,SAS,9,1,8,9.2,13.2,13.8,1.2,0.3,2.2,3.1,1.6,9.2,11.8,
253,Jordan McLaughlin,MIN,26,13,13,15.2,30.3,28.8,3.1,0.2,5.0,8.0,3.6,10.1,11.9,
254,Jordan Nwora,IND,42,28,14,15.8,15.0,14.1,1.1,0.2,2.1,2.9,1.5,7.5,9.7,
255,Jordan Poole,GSW,60,30,30,30.7,44.1,59.4,4.6,0.9,8.4,11.9,5.9,10.3,13.4,
256,Jordan Schakel,WAS,2,0,2,3.1,3.5,3.5,0.5,0.0,1.0,1.5,0.5,14.3,14.3,
257,Jose Alvarado,NOP,61,30,31,21.5,34.9,37.3,3.0,0.4,5.6,7.7,3.8,8.7,11.0,
258,Josh Christopher,HOU,42,7,35,10.4,10.9,13.5,0.9,0.2,1.7,2.3,1.2,8.3,11.2,
259,Josh Giddey,OKC,55,23,32,30.9,57.0,53.7,5.8,0.6,10.5,14.3,6.7,10.2,11.7,
260,Josh Green,DAL,42,21,21,24.7,23.1,22.3,1.6,0.3,3.1,4.4,2.1,6.9,9.1,
261,Josh Hart,NYK,57,31,26,32.7,33.5,28.2,3.8,0.5,6.9,10.3,4.7,11.5,14.1,
262,Josh Minott,MIN,11,5,6,6.2,4.5,3.9,0.3,0.0,0.3,0.6,0.3,6.0,6.0,
263,Josh Okogie,PHX,52,26,26,15.6,12.9,12.3,1.2,0.1,2.2,3.3,1.5,9.5,11.3,
264,Josh Richardson,NOP,46,12,34,24.3,32.7,33.3,3.2,0.3,5.3,8.0,3.7,9.7,11.3,
265,Joshua Primo,SAS,4,3,1,23.3,31.3,36.0,4.5,0.8,6.8,11.5,5.3,14.4,16.8,
266,Jrue Holiday,MIL,49,37,12,33.0,51.4,59.6,7.1,0.6,13.6,18.4,8.4,13.8,16.3,
267,Juan Toscano-Anderson,UTA,33,14,19,12.6,14.0,9.5,0.9,0.1,1.9,2.5,1.1,6.3,8.0,
268,Juancho Hernangomez,TOR,42,20,22,14.6,13.5,9.0,0.6,0.0,1.2,1.6,0.7,4.4,4.9,
269,Julian Champagnie,SAS,2,2,0,3.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,Julius Randle,NYK,63,36,27,35.8,45.1,48.9,4.1,0.3,7.1,11.0,4.7,9.1,10.4,
271,Justin Champagnie,TOR,3,2,1,3.6,3.7,2.0,0.3,0.0,0.3,1.0,0.3,9.1,9.1,
272,Justin Holiday,DAL,30,13,17,15.4,12.3,11.4,0.9,0.0,1.3,2.2,1.0,7.3,7.8,
273,Justin Jackson,BOS,23,15,8,4.7,3.7,3.2,0.4,0.1,1.0,0.9,0.5,10.5,14.0,
274,Justise Winslow,POR,29,15,14,26.8,42.1,34.1,3.4,0.3,5.7,8.3,4.0,8.0,9.4,
275,Jusuf Nurkic,POR,45,23,22,27.3,40.7,33.0,2.9,0.1,4.7,7.6,3.2,7.1,7.9,
276,KZ Okpala,SAC,35,19,16,7.1,5.4,4.4,0.4,0.1,0.6,0.9,0.5,6.9,9.6,
277,Kai Jones,CHA,29,8,21,8.9,6.8,5.1,0.2,0.0,0.5,0.6,0.3,2.6,4.6,
278,Karl-Anthony Towns,MIN,21,10,11,33.8,40.6,44.1,5.3,0.2,8.0,12.4,5.9,13.0,14.6,
279,Kawhi Leonard,LAC,36,23,13,32.9,36.0,44.9,4.0,1.0,7.4,11.5,5.6,11.0,15.5,
280,Keegan Murray,SAC,58,34,24,29.7,23.1,23.1,1.1,0.2,2.1,3.0,1.4,4.8,6.3,
281,Keita Bates-Diop,SAS,46,10,36,20.8,15.1,15.5,1.2,0.3,2.5,3.2,1.5,8.2,10.2,
282,Keldon Johnson,SAS,53,13,40,32.7,33.3,39.1,2.8,0.3,5.8,7.3,3.4,8.4,10.1,
283,Kelly Olynyk,UTA,50,24,26,28.2,40.8,29.9,3.3,0.2,5.3,8.5,3.7,8.0,9.1,
284,Kelly Oubre Jr.,CHA,38,13,25,31.9,23.1,31.3,1.1,0.2,2.3,2.7,1.5,4.8,6.6,
285,Kemba Walker,DAL,9,5,4,16.0,19.6,24.1,2.1,0.4,3.3,5.3,2.6,10.8,13.1,
286,Kendall Brown,IND,6,1,5,6.7,5.0,4.2,0.5,0.2,1.0,1.5,0.8,10.0,16.7,
287,Kendrick Nunn,WAS,52,25,27,14.5,12.0,15.3,1.3,0.3,2.4,3.4,1.7,10.7,14.4,
288,Kennedy Chandler,MEM,25,16,9,9.0,14.6,16.2,1.9,0.1,3.1,4.3,2.1,12.9,14.2,
289,Kenneth Lofton Jr.,MEM,9,6,3,3.9,4.2,5.4,0.6,0.0,0.9,1.3,0.6,13.2,13.2,
290,Kenrich Williams,OKC,52,26,26,22.6,23.0,19.4,2.0,0.3,3.6,5.2,2.5,8.8,10.8,
291,Kentavious Caldwell-Pope,DEN,59,42,17,31.5,27.6,27.0,2.3,0.5,3.8,5.9,3.0,8.4,10.9,
292,Kenyon Martin Jr.,HOU,60,13,47,26.6,24.7,23.2,1.6,0.2,2.8,4.2,1.8,6.3,7.4,
293,Keon Ellis,SAC,9,4,5,4.0,4.0,3.4,0.3,0.0,0.4,0.8,0.3,8.3,8.3,
294,Keon Johnson,POR,30,13,17,10.0,12.7,15.7,1.1,0.1,1.6,2.9,1.3,8.4,10.5,
295,Kessler Edwards,SAC,16,6,10,5.9,5.3,3.9,0.3,0.1,0.2,0.7,0.3,4.7,5.9,
296,Kevin Durant,PHX,39,26,13,36.0,40.1,54.9,5.3,1.0,9.0,13.1,6.8,13.2,16.9,
297,Kevin Huerter,SAC,57,32,25,30.1,30.0,34.2,2.9,0.3,4.7,7.4,3.6,9.5,11.9,
298,Kevin Knox II,POR,46,10,36,13.3,12.2,8.5,0.3,0.1,0.7,0.8,0.4,2.7,3.2,
299,Kevin Love,MIA,44,25,19,20.2,28.5,20.4,1.9,0.2,2.9,4.7,2.3,6.7,8.1,
300,Kevin Porter Jr.,HOU,40,10,30,34.0,55.9,62.3,5.6,0.6,11.6,15.0,6.8,10.1,12.2,
301,Kevon Harris,ORL,27,10,17,12.4,6.6,6.5,0.4,0.1,0.9,1.2,0.7,6.7,10.1,
302,Kevon Looney,GSW,60,30,30,23.5,36.2,23.5,2.5,0.3,4.8,6.9,3.0,6.9,8.3,
303,Khem Birch,SAS,20,9,11,8.1,8.4,6.4,0.4,0.1,0.5,0.9,0.5,4.2,5.4,
304,Khris Middleton,MIL,19,16,3,21.4,27.3,31.9,4.1,0.3,6.6,10.4,4.6,15.1,17.0,
305,Killian Hayes,DET,57,14,43,27.0,45.0,48.3,5.8,0.2,9.9,15.1,6.5,13.0,14.4,
306,Kira Lewis Jr.,NOP,15,6,9,10.6,18.1,19.3,1.0,0.3,2.5,3.0,1.6,5.5,8.9,
307,Klay Thompson,GSW,48,25,23,32.9,25.6,39.6,2.4,0.6,4.3,6.1,3.3,9.4,12.8,
308,Kris Dunn,UTA,2,2,0,20.0,43.0,45.5,4.5,1.0,8.0,10.5,5.5,10.5,12.8,
309,Kristaps Porzingis,WAS,51,22,29,32.6,39.1,40.7,2.5,0.5,4.5,6.5,3.2,6.5,8.3,
310,Kyle Anderson,MIN,50,25,25,26.2,38.1,31.6,4.1,0.3,7.0,10.3,4.9,10.8,12.9,
311,Kyle Kuzma,WAS,55,26,29,35.1,36.8,41.5,3.9,0.6,6.7,9.9,4.7,10.5,12.7,
312,Kyle Lowry,MIA,44,22,22,33.3,59.9,57.2,5.3,0.5,11.3,13.6,6.3,8.8,10.6,
313,Kyrie Irving,DAL,46,27,19,36.9,48.8,60.0,5.4,1.1,9.8,13.7,7.1,11.1,14.5,
314,LaMelo Ball,CHA,36,13,23,35.2,62.7,74.6,8.4,0.9,14.3,21.3,10.6,13.5,16.9,
315,Lamar Stevens,CLE,45,27,18,17.4,14.3,9.8,0.6,0.1,1.0,1.5,0.7,4.0,5.1,
316,Landry Shamet,PHX,30,14,16,21.4,27.8,30.5,2.2,0.2,4.5,5.7,2.7,8.0,9.7,
317,Larry Nance Jr.,NOP,50,24,26,22.3,24.5,19.0,1.9,0.2,2.6,4.9,2.3,7.8,9.3,
318,Lauri Markkanen,UTA,56,29,27,34.4,29.0,29.7,1.8,0.3,3.4,4.7,2.1,6.3,7.4,
319,LeBron James,LAL,47,24,23,36.1,48.2,64.2,6.9,0.8,12.8,17.9,8.6,14.4,17.8,
320,Leandro Bolmaro,UTA,14,8,6,4.9,5.8,5.7,0.5,0.0,1.1,1.2,0.5,8.6,8.6,
321,Lindy Waters III,OKC,25,11,14,11.2,9.5,9.4,0.7,0.1,1.0,2.0,0.8,7.2,8.9,
322,Lonnie Walker IV,LAL,44,19,25,25.9,15.0,21.9,1.3,0.3,2.6,3.3,1.7,8.6,11.4,
323,Luguentz Dort,OKC,53,25,28,30.1,21.3,28.4,2.2,0.4,4.3,5.6,2.8,10.5,13.0,
324,Luka Doncic,DAL,52,29,23,36.4,55.8,68.0,8.1,1.3,15.4,21.8,10.1,14.6,18.2,
325,Luka Garza,MIN,23,13,10,9.1,10.4,9.3,0.6,0.0,0.8,1.6,0.7,5.8,6.7,
326,Luke Kennard,MEM,38,22,16,20.8,18.0,17.6,1.1,0.3,2.4,3.2,1.6,6.1,9.1,
327,Luke Kornet,BOS,53,35,18,11.6,9.4,6.6,0.7,0.2,1.1,1.7,0.8,7.2,9.1,
328,Malachi Flynn,TOR,43,21,22,13.7,21.7,22.7,1.5,0.3,2.7,3.6,1.8,6.8,8.2,
329,Malaki Branham,SAS,46,8,38,22.5,23.9,27.0,2.0,0.2,3.9,4.8,2.3,8.3,9.7,
330,Malcolm Brogdon,BOS,53,37,16,25.5,37.6,40.3,3.7,0.8,7.4,10.2,4.9,9.8,13.1,
331,Malcolm Hill,CHI,4,3,1,2.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,Malik Beasley,LAL,60,31,29,26.6,21.6,25.0,1.7,0.2,2.8,4.3,2.1,7.8,9.7,
333,Malik Monk,SAC,57,34,23,22.8,25.8,32.6,3.8,0.4,6.6,9.7,4.6,14.9,17.9,
334,Mamadi Diakite,CLE,16,12,4,6.2,6.2,4.5,0.1,0.0,0.5,0.4,0.1,2.0,2.0,
335,MarJon Beauchamp,MIL,39,26,13,14.6,8.7,9.9,0.7,0.1,1.5,1.8,0.8,7.6,9.4,
336,Marcus Morris Sr.,LAC,55,29,26,28.7,26.6,27.2,1.8,0.2,3.2,4.8,2.1,6.8,7.9,
337,Marcus Smart,BOS,45,33,12,32.3,47.5,51.7,6.8,0.8,11.5,17.1,7.9,14.4,16.7,
338,Mark Williams,CHA,32,13,19,16.7,11.3,8.8,0.4,0.1,0.7,0.9,0.5,3.3,4.1,
339,Markelle Fultz,ORL,41,21,20,29.2,50.7,51.2,5.5,0.4,10.0,14.5,6.5,10.8,12.9,
340,Markieff Morris,DAL,28,16,12,10.5,11.1,9.4,0.9,0.1,1.0,2.1,1.1,8.1,9.7,
341,Marko Simonovic,CHI,2,0,2,1.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,Marvin Bagley III,DET,27,6,21,21.6,22.3,17.1,0.6,0.0,1.7,2.0,0.8,2.5,3.7,
343,Mason Plumlee,LAC,60,17,43,28.1,33.6,25.1,3.6,0.3,5.8,9.3,4.2,10.7,12.5,
344,Matisse Thybulle,POR,53,34,19,13.4,8.6,6.5,0.6,0.0,1.0,1.4,0.6,6.6,7.0,
345,Matt Ryan,MIN,32,14,18,9.5,6.9,8.0,0.5,0.1,0.9,1.1,0.7,6.8,9.5,
346,Matthew Dellavedova,SAC,25,14,11,5.9,11.3,12.2,1.3,0.0,2.4,3.3,1.4,11.7,12.8,
347,Max Christie,LAL,35,14,21,14.2,10.0,7.1,0.5,0.1,1.1,1.4,0.7,5.4,6.6,
348,Max Strus,MIA,60,31,29,29.9,34.4,31.1,2.2,0.3,4.0,5.4,2.6,6.4,7.4,
349,Maxi Kleber,DAL,22,13,9,25.7,24.7,16.7,1.0,0.2,2.3,2.8,1.3,3.9,5.3,
350,McKinley Wright IV,DAL,20,11,9,10.3,14.4,14.1,1.9,0.3,2.9,5.2,2.3,12.9,15.7,
351,Meyers Leonard,MIL,2,2,0,10.1,8.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
352,Mfiondu Kabengele,BOS,2,1,1,7.0,5.5,2.5,0.0,0.5,0.0,0.0,0.5,0.0,9.1,
353,Micah Potter,UTA,3,2,1,4.8,7.7,2.3,0.7,0.0,0.3,1.7,0.7,8.7,8.7,
354,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,Michael Porter Jr.,DEN,45,32,13,29.3,21.4,23.6,1.0,0.3,1.4,2.6,1.4,4.6,6.5,
356,Mikal Bridges,BKN,61,31,30,36.1,32.4,36.5,3.5,0.3,6.0,9.0,4.1,10.9,12.5,
357,Mike Conley,MIN,48,23,25,29.8,55.8,57.6,7.5,0.6,14.1,20.0,9.0,13.4,16.0,
358,Mike Muscala,BOS,47,22,25,15.1,22.7,14.5,0.9,0.1,1.0,2.1,1.0,3.8,4.2,
359,Miles McBride,NYK,49,28,21,12.2,14.4,14.5,1.1,0.1,1.9,3.1,1.4,7.9,9.5,
360,Mitchell Robinson,NYK,41,24,17,27.1,20.1,10.0,0.9,0.0,1.0,2.3,0.9,4.5,4.5,
361,Mo Bamba,LAL,43,21,22,16.9,19.9,15.0,1.0,0.0,1.4,2.7,1.1,5.2,5.5,
362,Monte Morris,WAS,51,25,26,28.1,47.8,50.3,5.3,0.6,9.2,13.6,6.5,11.0,13.6,
363,Montrezl Harrell,PHI,50,32,18,12.5,12.0,10.8,0.6,0.1,1.0,1.6,0.7,5.2,6.0,
364,Moritz Wagner,ORL,41,20,21,20.9,28.2,24.3,1.7,0.1,2.5,4.0,1.9,6.0,6.6,
365,Moses Brown,LAC,34,16,18,8.5,7.5,3.8,0.1,0.0,0.1,0.3,0.1,1.6,1.6,
366,Moses Moody,GSW,46,23,23,13.8,10.3,12.2,0.8,0.2,1.8,2.3,1.2,8.2,11.2,
367,Moussa Diabate,LAC,18,8,10,9.5,5.1,3.2,0.2,0.0,0.4,0.4,0.2,3.3,3.3,
368,Myles Turner,IND,52,24,28,29.9,27.9,30.2,1.3,0.1,2.1,3.3,1.5,4.7,5.4,
369,Naji Marshall,NOP,57,28,29,24.6,29.8,27.1,2.5,0.3,4.3,6.4,3.0,8.5,10.2,
370,Nassir Little,POR,39,20,19,17.3,14.5,13.0,1.0,0.2,1.7,2.6,1.3,6.7,8.7,
371,Nathan Knight,MIN,34,16,18,8.1,7.8,7.0,0.4,0.0,0.9,1.2,0.5,4.9,6.4,
372,Naz Reid,MIN,55,25,30,18.0,25.1,20.7,1.1,0.3,1.9,2.7,1.4,4.3,5.7,
373,Neemias Queta,SAC,4,1,3,6.1,5.3,3.3,0.3,0.0,0.5,0.5,0.3,4.8,4.8,
374,Nerlens Noel,DET,14,2,12,10.8,11.1,5.9,0.5,0.1,0.6,1.3,0.6,4.5,5.8,
375,Nic Claxton,BKN,56,30,26,29.4,28.4,21.4,1.7,0.4,2.6,4.2,2.1,5.9,7.3,
376,Nick Richards,CHA,48,15,33,17.4,14.9,10.3,0.5,0.0,0.6,1.2,0.5,3.1,3.5,
377,Nickeil Alexander-Walker,MIN,40,18,22,14.5,22.2,22.7,2.0,0.2,4.1,5.0,2.3,8.8,10.3,
378,Nicolas Batum,LAC,59,33,26,22.0,23.0,15.8,1.5,0.2,2.6,3.9,1.8,6.6,7.8,
379,Nikola Jokic,DEN,54,40,14,33.7,75.7,65.3,10.0,0.9,16.6,25.0,11.9,13.2,15.7,
380,Nikola Jovic,MIA,15,7,8,13.6,16.8,14.9,0.7,0.3,1.8,2.0,1.1,4.0,6.7,
381,Nikola Vucevic,CHI,60,27,33,33.8,50.0,45.4,3.3,0.5,5.4,8.5,4.0,6.5,7.9,
382,Noah Vonleh,BOS,23,17,6,7.5,8.0,3.2,0.3,0.1,0.7,0.9,0.4,3.8,4.9,
383,Norman Powell,LAC,52,27,25,25.9,19.1,29.0,1.8,0.2,3.3,4.6,2.1,9.3,11.2,
384,O.G. Anunoby,TOR,48,23,25,35.8,30.4,33.1,2.0,0.4,4.4,5.0,2.5,6.6,8.4,
385,Obi Toppin,NYK,48,26,22,14.8,17.6,12.9,0.8,0.0,1.4,2.0,0.9,4.5,4.9,
386,Ochai Agbaji,UTA,39,23,16,15.6,9.6,8.9,0.6,0.1,1.3,1.5,0.7,5.9,7.2,
387,Onyeka Okongwu,ATL,59,31,28,24.0,22.2,14.6,1.0,0.1,1.6,2.7,1.2,4.7,5.3,
388,Orlando Robinson,MIA,29,17,12,13.7,13.5,8.5,0.7,0.0,1.2,1.8,0.7,5.4,5.4,
389,Oshae Brissett,IND,49,21,28,16.0,19.1,13.3,0.5,0.1,1.3,1.5,0.7,2.8,3.4,
390,Otto Porter Jr.,TOR,8,4,4,18.3,20.4,15.1,1.0,0.0,1.8,2.3,1.0,4.9,4.9,
391,Ousmane Dieng,OKC,19,8,11,15.0,13.0,12.3,1.4,0.2,1.6,3.2,1.6,10.5,12.1,
392,P.J. Tucker,PHI,58,37,21,26.2,17.6,10.4,0.8,0.2,1.6,2.1,1.0,4.5,5.9,
393,P.J. Washington,CHA,60,18,42,32.9,39.7,32.5,2.4,0.1,4.7,6.3,3.0,6.1,7.5,
394,PJ Dozier,SAC,4,4,0,2.6,2.5,1.5,0.0,0.3,0.3,0.3,0.5,0.0,20.0,
395,Paolo Banchero,ORL,55,23,32,33.7,40.0,43.3,3.6,0.5,6.9,9.2,4.5,9.0,11.2,
396,Pascal Siakam,TOR,52,25,27,37.5,55.3,59.3,6.1,0.7,11.1,16.3,7.3,11.0,13.2,
397,Pat Connaughton,MIL,42,29,13,25.1,26.5,19.1,1.3,0.1,2.0,3.1,1.4,4.8,5.4,
398,Patrick Baldwin Jr.,GSW,19,7,12,8.8,9.1,9.5,0.2,0.1,0.5,0.6,0.3,2.3,3.5,
399,Patrick Beverley,CHI,47,23,24,26.8,26.3,24.0,2.6,0.2,5.2,6.9,3.1,10.0,12.0,
400,Patrick Williams,CHI,60,27,33,28.9,29.2,22.2,1.4,0.2,2.7,3.5,1.6,4.6,5.6,
401,Patty Mills,BKN,36,18,18,13.3,12.8,15.2,1.3,0.1,2.0,3.3,1.5,10.4,11.9,
402,Paul George,LAC,46,27,19,34.4,45.3,54.5,5.2,0.8,8.8,14.1,6.7,11.5,14.8,
403,Paul Reed,PHI,47,29,18,9.5,8.6,5.4,0.3,0.0,0.7,0.8,0.3,3.5,4.0,
404,Payton Pritchard,BOS,43,30,13,12.5,15.5,16.9,1.0,0.2,2.6,2.7,1.3,6.8,8.1,
405,Peyton Watson,DEN,13,8,5,3.2,2.8,2.8,0.1,0.0,0.5,0.2,0.1,2.7,2.7,
406,Precious Achiuwa,TOR,38,21,17,23.3,24.6,21.9,1.0,0.1,1.9,2.7,1.2,4.2,4.7,
407,Quentin Grimes,NYK,52,30,22,29.7,21.2,21.1,1.9,0.1,3.1,4.7,2.2,9.2,10.2,
408,Quenton Jackson,WAS,3,2,1,2.6,2.3,3.0,0.3,0.0,0.7,1.0,0.3,14.3,14.3,
409,R.J. Hampton,DET,28,7,21,13.9,16.2,17.5,1.3,0.0,3.0,3.5,1.4,7.7,8.4,
410,RJ Barrett,NYK,56,31,25,34.1,28.6,36.4,2.8,0.3,5.0,7.1,3.4,9.9,11.7,
411,Raul Neto,CLE,41,27,14,10.2,16.0,17.1,1.4,0.3,2.8,3.7,1.9,8.9,11.6,
412,Reggie Bullock,DAL,60,31,29,30.3,27.2,21.5,1.4,0.1,2.5,3.8,1.7,5.1,6.1,
413,Reggie Jackson,DEN,55,30,25,25.3,38.1,43.1,3.5,0.4,5.8,9.0,4.2,9.2,11.0,
414,Richaun Holmes,SAC,34,17,17,8.9,7.6,5.8,0.1,0.1,0.6,0.6,0.3,1.9,3.8,
415,Ricky Rubio,CLE,16,11,5,16.7,31.8,32.3,3.5,0.4,6.3,9.7,4.4,11.0,13.9,
416,Robert Covington,LAC,36,15,21,16.2,22.6,14.3,1.3,0.3,1.9,3.4,1.7,5.7,7.4,
417,Robert Williams III,BOS,26,17,9,24.2,24.7,16.8,1.5,0.2,2.8,4.3,1.8,6.2,7.5,
418,Robin Lopez,CLE,32,23,9,7.7,5.5,5.0,0.4,0.0,0.7,1.2,0.5,8.0,9.1,
419,Rodney McGruder,DET,22,3,19,11.3,7.7,7.5,0.7,0.1,1.0,1.6,0.8,8.9,10.7,
420,Romeo Langford,SAS,31,10,21,20.3,14.8,14.6,1.3,0.2,2.6,3.4,1.6,8.9,10.9,
421,Ron Harper Jr.,TOR,4,2,2,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
422,Royce O'Neale,BKN,57,31,26,33.0,51.2,37.3,3.8,0.4,6.3,9.8,4.5,7.5,8.8,
423,Rudy Gay,UTA,46,25,21,14.4,16.2,11.1,0.9,0.1,1.8,2.5,1.1,5.6,7.0,
424,Rudy Gobert,MIN,51,23,28,30.5,30.5,21.2,0.9,0.2,1.6,2.3,1.2,2.9,3.9,
425,Rui Hachimura,LAL,43,24,19,24.5,20.7,19.9,1.0,0.2,1.7,2.4,1.2,4.8,6.0,
426,Russell Westbrook,LAC,54,25,29,28.8,42.1,47.2,7.6,0.6,12.8,18.7,8.9,18.0,21.0,
427,Ryan Arcidiacono,POR,14,8,6,5.0,9.5,8.4,0.6,0.0,2.0,1.6,0.6,6.0,6.8,
428,Ryan Rollins,GSW,12,5,7,5.2,8.4,9.5,0.5,0.1,1.7,1.2,0.6,5.9,6.9,
429,Saben Lee,PHX,20,12,8,14.7,25.9,28.8,2.7,0.4,5.5,7.0,3.4,10.4,13.1,
430,Saddiq Bey,ATL,55,14,41,28.6,25.1,25.4,1.5,0.2,3.2,4.1,1.9,6.2,7.5,
431,Sam Hauser,BOS,60,42,18,15.6,12.9,11.0,0.7,0.1,1.2,1.9,0.9,5.5,6.7,
432,Sandro Mamukelashvili,MIL,24,17,7,9.0,10.0,7.6,0.7,0.0,1.2,1.9,0.8,6.6,8.3,
433,Santi Aldama,MEM,56,33,23,22.0,19.9,15.4,1.2,0.1,1.7,3.0,1.5,6.1,7.4,
434,Scottie Barnes,TOR,59,28,31,35.3,56.1,52.2,4.8,0.5,9.1,12.8,6.0,8.6,10.7,
435,Scotty Pippen Jr.,LAL,6,1,5,5.3,8.3,8.8,0.3,0.2,1.0,1.0,0.7,4.0,8.0,
436,Serge Ibaka,MIL,16,11,5,11.6,9.3,8.6,0.3,0.1,0.9,0.7,0.4,2.7,4.7,
437,Seth Curry,BKN,42,27,15,22.4,24.8,28.9,2.0,0.7,3.2,5.4,2.8,8.2,11.4,
438,Shaedon Sharpe,POR,59,28,31,20.2,12.4,14.5,0.6,0.2,1.4,1.7,0.9,5.2,7.7,
439,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,42.9,62.3,5.7,0.9,11.5,14.9,6.9,13.3,16.1,
440,Shake Milton,PHI,56,39,17,20.7,29.4,33.0,2.9,0.3,4.8,7.6,3.5,9.7,12.0,
441,Simone Fontecchio,UTA,33,19,14,9.9,7.8,7.7,0.5,0.2,1.0,1.3,0.7,7.0,9.0,
442,Spencer Dinwiddie,BKN,59,30,29,34.1,45.2,54.9,5.3,0.7,10.5,14.2,6.5,11.7,14.3,
443,Stanley Johnson,SAS,29,5,24,15.8,19.8,14.7,2.2,0.2,3.3,5.3,2.6,11.2,12.9,
444,Stanley Umude,DET,1,0,1,2.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
445,Stephen Curry,GSW,37,19,18,34.9,51.7,64.2,6.5,1.1,11.2,16.6,8.1,12.6,15.7,
446,Sterling Brown,LAL,4,2,2,6.1,4.8,1.8,0.5,0.0,0.8,1.0,0.5,10.5,10.5,
447,Steven Adams,MEM,42,28,14,27.0,33.5,19.3,2.3,0.2,3.7,5.9,2.7,6.9,8.1,
