,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
21,Anfernee Simons,POR,57,27,30,35.3,21.1,68.4,32.9,5.4,4.77,4.18,0.308,0.3,0.0,0.6,1.188,0.0,0.909
22,Anthony Davis,LAL,38,18,20,33.3,25.8,67.5,36.8,2.3,2.06,0.83,0.382,4.9,5.3,11.2,0.727,0.731,1.192
23,Anthony Edwards,MIN,64,32,32,36.4,24.6,72.8,36.7,4.9,4.02,3.5,0.339,0.5,0.6,0.9,0.656,0.684,0.862
24,Anthony Gill,WAS,42,17,25,10.0,3.1,10.0,6.6,0.3,1.66,0.64,0.316,0.5,0.0,1.2,0.6,0.0,1.28
25,Anthony Lamb,GSW,47,26,21,19.9,6.8,33.8,18.2,1.0,1.8,0.94,0.202,0.7,0.4,1.9,0.333,0.0,0.54
26,Austin Reaves,LAL,45,22,23,27.6,10.9,36.3,19.9,1.9,3.07,2.51,0.3,0.6,0.0,1.0,0.444,0.0,0.617
27,Austin Rivers,MIN,49,24,25,20.4,5.2,23.9,13.9,1.2,3.0,2.37,0.218,0.1,0.0,0.1,1.0,0.0,0.571
28,Ayo Dosunmu,CHI,60,28,32,27.9,9.2,47.7,18.1,2.8,3.49,3.18,0.193,0.2,0.0,0.7,1.0,0.0,1.048
29,Bam Adebayo,MIA,58,30,28,35.0,21.2,63.9,37.2,3.0,2.85,1.61,0.332,7.1,2.7,7.9,0.697,0.63,0.9
30,Ben Simmons,BKN,42,24,18,26.3,6.9,61.4,21.5,3.5,3.42,2.35,0.113,2.3,1.1,4.0,0.344,0.444,0.846
31,Bennedict Mathurin,IND,64,28,36,28.0,16.9,41.6,28.3,1.7,2.48,1.69,0.407,1.2,0.1,1.8,0.896,0.333,0.983
32,Bismack Biyombo,PHX,46,25,21,13.9,3.8,23.1,13.6,0.6,1.59,0.49,0.164,2.5,0.9,4.5,0.35,0.325,0.662
33,Blake Griffin,BOS,27,17,10,14.1,4.7,20.6,12.6,0.6,1.68,0.68,0.231,1.1,0.5,2.1,0.581,0.571,0.825
34,Blake Wesley,SAS,18,4,14,14.9,5.1,28.4,9.6,2.3,4.8,4.39,0.178,0.4,0.0,0.6,0.429,0.0,0.364
35,Boban Marjanovic,HOU,22,1,21,4.4,3.4,5.9,4.0,0.2,2.18,0.92,0.574,0.5,1.3,1.3,1.364,1.138,1.571
36,Bobby Portis,MIL,51,34,17,26.1,14.0,51.3,26.1,1.5,1.78,0.74,0.272,1.5,3.2,4.5,0.592,0.627,0.884
37,Bogdan Bogdanovic,ATL,37,18,19,29.3,14.7,42.6,26.0,2.0,2.79,2.02,0.345,0.7,0.1,0.6,0.444,0.5,0.571
38,Bojan Bogdanovic,DET,58,15,43,32.0,21.5,46.6,33.0,2.3,2.97,2.15,0.462,0.8,1.0,0.8,0.955,0.483,0.816
39,Bol Bol,ORL,58,23,35,22.7,9.9,24.1,13.6,0.9,2.33,1.58,0.411,0.4,0.2,2.1,1.125,0.6,1.417
40,Bones Hyland,LAC,46,30,16,19.1,11.7,45.6,19.4,3.7,4.82,4.12,0.257,0.2,0.0,0.4,0.6,0.0,0.471
41,Bradley Beal,WAS,40,22,18,33.1,22.9,66.6,39.5,4.8,4.37,3.91,0.344,2.0,0.6,1.7,0.62,0.32,0.926
42,Brandon Boston Jr.,LAC,21,8,13,11.7,6.8,20.3,11.6,1.0,2.94,2.6,0.335,0.1,0.1,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,55,32,23,19.8,10.1,28.8,18.0,0.7,1.52,0.65,0.351,4.3,0.2,5.5,0.561,0.444,1.095
44,Brandon Ingram,NOP,28,13,15,32.9,23.5,65.7,38.4,4.4,3.98,3.0,0.358,1.6,1.6,0.9,0.87,0.733,0.833
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,61,44,17,30.3,14.7,33.8,22.9,0.8,1.42,0.41,0.436,2.3,1.9,5.4,0.451,1.009,1.082
47,Bruce Brown,DEN,62,44,18,28.6,11.1,52.3,25.3,2.9,3.37,2.71,0.213,0.9,0.1,1.8,0.906,1.0,0.892
48,Bruno Fernando,ATL,33,10,23,11.2,3.9,20.1,11.8,0.5,1.4,0.49,0.196,1.5,0.2,3.7,0.347,0.667,0.828
49,Bryce McGowens,CHA,28,9,19,14.4,3.9,15.0,9.4,0.6,2.3,1.39,0.259,0.0,0.0,0.5,0.0,0.0,0.714
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,64,28,36,32.0,17.4,60.1,35.2,2.0,2.04,1.35,0.29,0.4,0.0,0.8,0.522,0.0,0.759
53,CJ McCollum,NOP,56,27,29,35.0,21.0,74.9,32.5,5.5,4.37,3.91,0.281,0.8,0.1,0.6,0.702,0.0,0.606
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,35,12,23,15.8,4.1,13.4,7.7,0.3,1.36,0.42,0.308,0.1,0.0,0.7,0.0,0.0,0.769
56,Caleb Martin,MIA,53,27,26,30.0,10.0,39.1,22.2,1.6,2.46,1.57,0.255,0.6,0.1,2.3,0.75,0.0,0.645
57,Cam Reddish,POR,27,11,16,23.2,9.5,23.7,16.9,1.0,2.52,1.58,0.401,0.7,0.0,0.8,0.737,0.0,1.048
58,Cam Thomas,BKN,45,25,20,17.4,11.2,30.8,14.2,2.5,4.85,4.29,0.365,0.4,0.0,0.2,1.0,0.0,1.273
59,Cameron Johnson,BKN,24,14,10,26.3,15.4,36.1,22.5,1.2,2.02,1.36,0.426,0.5,0.0,1.0,0.769,0.0,1.167
60,Cameron Payne,PHX,31,17,14,22.9,11.6,55.6,19.2,4.7,5.08,4.48,0.21,0.1,0.0,0.3,0.0,0.0,0.889
61,Caris LeVert,CLE,59,34,25,30.0,11.6,48.3,28.5,2.9,3.64,3.05,0.239,0.6,0.1,1.1,0.514,0.0,0.54
62,Carlik Jones,CHI,1,0,1,21.7,1.0,35.0,18.0,2.2,3.85,3.31,0.029,0.0,0.0,1.0,0.0,0.0,0.0
63,Cedi Osman,CLE,61,37,24,20.8,8.7,29.7,20.5,1.2,2.4,1.59,0.295,0.3,0.0,0.8,0.952,0.0,0.83
64,Charles Bassey,SAS,30,7,23,14.2,5.2,24.1,13.7,0.6,1.51,0.43,0.217,1.6,0.4,4.6,0.426,0.667,0.964
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,48,29,19,11.1,5.0,16.5,9.5,0.5,1.69,0.71,0.304,1.3,0.3,3.0,0.422,0.643,1.09
67,Chris Boucher,TOR,58,29,29,20.5,9.7,24.2,13.0,0.7,1.68,0.6,0.401,0.5,0.1,4.2,0.857,0.0,1.033
68,Chris Duarte,IND,40,16,24,19.1,7.9,28.3,18.6,1.1,2.28,1.64,0.278,0.3,0.0,0.5,0.727,0.0,0.9
69,Chris Paul,PHX,42,22,20,32.2,13.5,75.5,27.0,7.2,5.75,4.93,0.179,0.3,0.2,0.3,0.077,0.4,0.455
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,58,41,17,15.0,4.4,16.9,10.2,0.6,2.08,1.19,0.258,0.3,0.0,0.9,0.706,0.0,0.636
72,Christian Koloko,TOR,46,21,25,14.4,3.4,15.2,9.9,0.3,1.19,0.27,0.226,0.9,0.0,3.3,0.415,0.0,0.842
73,Christian Wood,DAL,52,28,24,27.0,17.4,47.9,27.0,1.8,2.22,1.01,0.363,2.2,2.2,4.4,0.681,0.726,1.018
74,Chuma Okeke,ORL,20,5,15,20.4,5.1,24.1,11.6,0.8,2.04,1.24,0.21,0.2,0.1,0.8,0.667,1.0,0.438
75,Clint Capela,ATL,46,25,21,26.8,12.0,37.0,18.2,0.8,1.29,0.26,0.325,2.6,0.5,10.3,0.525,0.56,1.025
76,Coby White,CHI,54,25,29,22.5,8.9,35.2,17.7,1.8,3.09,2.41,0.254,0.0,0.0,0.2,1.0,0.0,0.7
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,4,1,3,15.6,6.0,22.8,15.0,0.6,1.7,0.67,0.264,3.0,0.0,3.8,0.5,0.0,0.933
79,Cole Anthony,ORL,43,20,23,24.9,12.1,53.2,18.3,4.3,4.88,4.29,0.228,0.3,0.0,0.9,0.692,0.0,0.872
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,54,26,28,26.9,9.3,30.1,18.4,0.7,1.45,0.59,0.31,0.4,0.0,1.0,0.792,0.0,0.83
83,Cory Joseph,DET,44,10,34,16.2,4.7,34.1,11.4,2.9,5.09,5.24,0.137,0.1,0.0,0.2,0.4,0.0,0.571
84,D'Angelo Russell,LAL,58,30,28,32.4,17.6,81.6,35.2,5.5,4.04,3.37,0.216,0.6,0.2,0.8,0.765,0.667,0.717
85,Daishen Nix,HOU,45,11,34,16.2,4.2,37.0,15.0,2.8,4.53,4.38,0.115,0.1,0.0,0.2,1.0,0.0,0.9
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,24,12,12,5.2,1.8,7.8,4.2,0.3,2.53,1.85,0.234,0.1,0.0,0.4,0.0,0.0,0.4
88,Damian Jones,UTA,24,7,17,8.2,2.6,9.8,5.4,0.2,1.3,0.32,0.264,1.0,0.1,2.4,0.167,1.0,0.912
89,Damian Lillard,POR,49,24,25,36.3,32.3,87.6,38.0,7.4,5.09,4.5,0.368,0.4,0.1,0.6,0.684,1.0,0.533
90,Damion Lee,PHX,63,34,29,21.7,8.6,30.1,18.0,1.2,2.33,1.6,0.285,0.3,0.0,0.5,0.632,0.0,0.621
91,Daniel Gafford,WAS,60,28,32,19.3,8.6,27.4,14.9,0.7,1.45,0.32,0.316,2.0,0.4,5.3,0.669,0.708,1.188
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,6,2,4,11.9,3.2,16.8,9.7,0.5,1.72,0.88,0.188,0.2,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,39,25,14,14.5,4.3,16.4,8.8,0.6,2.09,1.21,0.263,0.2,0.0,0.4,1.167,0.0,1.235
95,Dario Saric,OKC,43,18,25,14.4,6.3,23.4,14.0,0.7,1.76,0.89,0.272,0.7,0.6,1.9,0.567,0.741,0.916
96,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,55,29,26,35.2,22.0,77.5,29.3,7.5,5.81,5.5,0.284,0.6,0.0,0.5,0.645,1.0,0.571
99,David Duke Jr.,BKN,17,7,10,8.6,2.9,11.5,5.6,0.7,3.87,3.4,0.25,0.1,0.0,0.4,0.0,0.0,0.571
100,David Roddy,MEM,49,31,18,17.1,6.1,19.1,11.9,0.6,2.02,1.17,0.32,0.4,0.0,0.8,0.526,1.5,1.122
101,Davion Mitchell,SAC,60,35,25,18.0,5.7,34.6,12.5,2.6,4.48,4.38,0.164,0.1,0.0,0.5,0.5,0.0,0.778
102,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
103,Davon Reed,LAL,39,25,14,8.6,2.2,15.8,7.8,0.7,2.76,2.04,0.141,0.1,0.1,0.4,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,35,16,19,10.6,3.9,16.9,10.0,0.5,1.77,0.67,0.231,1.2,0.4,3.3,0.524,0.231,0.774
105,De'Aaron Fox,SAC,55,34,21,34.1,25.4,79.9,25.0,6.7,5.03,4.68,0.318,0.4,0.1,0.7,0.667,0.667,0.974
106,De'Andre Hunter,ATL,52,29,23,31.8,15.6,38.3,23.5,1.4,2.26,1.41,0.408,0.9,0.4,1.2,0.959,1.136,0.95
107,De'Anthony Melton,PHI,59,38,21,28.3,10.3,50.2,25.3,2.3,2.7,1.94,0.206,0.6,0.0,1.2,0.5,0.0,0.431
108,DeAndre Jordan,DEN,34,21,13,14.6,4.9,19.1,11.1,0.4,1.3,0.23,0.257,2.4,0.2,3.8,0.084,0.571,1.131
109,DeMar DeRozan,CHI,56,27,29,36.1,25.0,60.6,36.8,4.6,4.56,3.67,0.412,1.4,2.7,0.6,0.713,0.807,0.677
110,Dean Wade,CLE,35,23,12,20.8,5.1,23.2,13.4,0.7,1.68,0.52,0.218,0.3,0.0,0.6,0.4,0.0,0.955
111,Deandre Ayton,PHX,54,26,28,30.4,18.7,53.5,29.6,1.5,1.67,0.49,0.349,5.4,4.4,11.6,0.803,0.72,1.008
112,Dejounte Murray,ATL,57,29,28,36.4,20.8,72.6,29.1,5.9,4.9,4.44,0.287,0.6,0.1,1.1,0.343,0.429,0.774
113,Delon Wright,WAS,33,21,12,23.2,6.8,45.7,18.1,3.8,4.93,4.43,0.149,0.4,0.0,1.1,0.615,0.0,0.571
114,Deni Avdija,WAS,60,29,31,26.4,9.0,43.4,21.3,2.0,2.71,1.95,0.206,0.8,0.1,2.2,0.646,0.4,0.721
115,Dennis Schroder,LAL,50,26,24,30.2,12.4,54.1,22.7,4.1,4.59,4.02,0.23,0.2,0.0,0.3,0.5,0.0,0.533
116,Dennis Smith Jr.,CHA,42,14,28,25.3,8.5,50.6,21.5,3.5,4.14,3.74,0.168,0.4,0.0,1.0,0.813,2.0,0.805
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,47,19,28,14.7,5.0,19.3,10.2,0.4,1.28,0.38,0.26,0.7,0.1,2.3,0.818,0.667,0.898
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,63,45,18,27.7,11.8,46.1,19.7,3.1,4.04,3.42,0.257,0.5,0.0,1.1,0.588,0.0,0.618
122,Desmond Bane,MEM,39,25,14,31.0,21.4,60.5,33.9,2.8,2.8,2.01,0.353,0.8,0.0,0.9,1.1,0.0,1.0
123,Devin Booker,PHX,36,23,13,34.0,26.8,63.3,36.5,5.2,4.95,4.26,0.423,1.1,1.0,1.6,0.718,0.917,0.847
124,Devin Vassell,SAS,30,9,21,31.0,19.4,53.6,34.0,3.0,3.34,2.4,0.362,0.6,0.0,0.6,1.211,0.0,0.944
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,61,29,32,17.0,6.4,32.4,15.7,1.8,3.39,2.74,0.198,0.2,0.0,0.2,0.4,0.0,0.545
127,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
128,Dillon Brooks,MEM,56,35,21,30.3,14.5,41.6,27.3,1.9,2.73,1.85,0.349,0.4,0.2,0.8,0.64,0.667,0.936
129,Domantas Sabonis,SAC,59,35,24,34.5,18.8,82.3,47.9,3.3,2.41,1.39,0.228,8.6,4.6,9.6,0.596,0.464,0.886
130,Dominick Barlow,SAS,12,1,11,9.6,3.1,11.3,7.4,0.3,1.58,0.66,0.272,1.1,0.1,2.5,0.462,0.0,0.667
131,Donovan Mitchell,CLE,54,34,20,35.5,27.5,68.7,32.2,5.8,5.04,4.55,0.4,0.8,0.0,1.0,0.978,0.0,0.962
132,Donte DiVincenzo,GSW,52,30,22,25.9,9.1,48.5,23.4,2.2,2.71,2.14,0.188,0.7,0.0,1.4,0.314,0.0,0.56
133,Dorian Finney-Smith,BKN,48,21,27,31.5,8.6,38.8,22.6,1.0,1.54,0.64,0.222,0.6,0.0,1.9,0.379,0.0,0.796
134,Doug McDermott,SAS,54,16,38,20.4,9.7,27.6,19.9,0.8,1.67,0.79,0.351,0.2,0.0,0.9,1.25,2.0,0.98
135,Draymond Green,GSW,54,29,25,31.5,8.3,73.1,40.1,2.3,1.85,0.92,0.113,2.7,1.2,2.8,0.455,0.123,0.62
136,Drew Eubanks,POR,60,27,33,19.7,5.9,26.2,14.3,0.7,1.61,0.45,0.227,2.1,0.3,3.9,0.619,0.526,0.885
137,Dru Smith,BKN,9,4,5,11.2,2.8,19.3,6.7,1.4,4.43,4.46,0.144,0.2,0.0,0.4,1.0,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,32,14,18,17.3,6.4,24.2,16.9,0.7,1.71,0.8,0.266,0.2,0.0,0.4,0.833,0.0,1.0
140,Dwight Powell,DAL,59,32,27,19.8,6.8,25.3,13.8,0.6,1.54,0.53,0.27,2.0,0.1,5.8,0.441,0.857,0.951
141,Dyson Daniels,NOP,41,22,19,19.3,4.3,29.3,14.4,1.4,2.96,2.2,0.148,0.1,0.0,0.9,0.333,0.0,0.757
142,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
143,Eric Gordon,LAC,53,14,39,29.3,12.4,40.5,24.4,2.5,3.65,3.08,0.307,0.2,0.0,0.4,0.333,2.0,1.19
144,Eugene Omoruyi,OKC,23,9,14,11.8,4.9,13.8,9.0,0.3,1.44,0.63,0.355,0.5,0.0,2.3,0.417,0.0,0.833
145,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
146,Evan Mobley,CLE,63,37,26,34.2,15.9,58.6,30.5,1.9,1.97,0.77,0.271,4.1,2.1,8.2,0.619,0.561,0.948
147,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
148,Frank Kaminsky,HOU,31,11,20,6.7,2.5,13.7,8.6,0.4,1.75,0.69,0.181,0.3,0.2,0.8,0.25,1.0,0.72
149,Frank Ntilikina,DAL,38,18,20,12.2,2.4,16.6,7.7,0.8,3.04,2.47,0.147,0.1,0.0,0.2,0.0,0.0,0.286
150,Franz Wagner,ORL,62,25,37,33.2,18.8,54.1,32.6,3.4,3.75,3.14,0.348,0.7,0.3,2.0,0.727,0.8,0.959
151,Fred VanVleet,TOR,52,25,27,37.0,19.3,84.6,37.5,6.3,4.48,4.08,0.228,0.2,0.0,0.3,0.75,1.0,0.923
152,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
153,Gabe Vincent,MIA,49,26,23,26.3,9.7,44.2,21.0,2.9,3.92,3.23,0.219,0.2,0.0,0.4,0.6,1.0,0.762
154,Garrett Temple,NOP,19,11,8,7.0,2.2,9.2,5.5,0.3,1.93,1.28,0.241,0.1,0.0,0.2,0.0,0.0,0.667
155,Garrison Mathews,ATL,47,13,34,12.9,4.6,14.0,9.1,0.3,1.33,0.41,0.329,0.1,0.0,0.1,0.0,0.0,1.167
156,Gary Harris,ORL,34,14,20,24.7,8.4,21.5,15.8,0.8,2.16,1.6,0.391,0.1,0.0,0.6,0.667,0.0,0.8
157,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
158,Gary Trent Jr.,TOR,55,26,29,33.2,18.2,40.2,31.4,1.6,2.44,1.87,0.452,0.4,0.0,0.7,1.087,0.0,1.111
159,George Hill,IND,37,24,13,18.7,4.9,32.8,12.7,2.4,4.43,3.93,0.15,0.3,0.0,0.6,0.417,0.0,0.5
160,Georges Niang,PHI,59,38,21,19.3,8.3,29.2,15.7,0.6,1.33,0.46,0.286,0.1,0.0,0.4,0.4,0.0,1.292
161,Giannis Antetokounmpo,MIL,50,38,12,32.3,31.3,79.1,37.1,5.4,4.07,2.98,0.395,4.1,4.5,5.0,0.558,0.46,1.093
162,Goga Bitadze,ORL,23,8,15,9.4,3.4,14.3,9.4,0.4,1.48,0.58,0.236,0.8,0.3,2.8,0.5,0.429,0.719
163,Goran Dragic,CHI,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
164,Gordon Hayward,CHA,38,15,23,31.3,14.6,48.4,35.1,2.3,2.85,1.87,0.302,1.7,0.5,2.1,0.619,0.316,0.778
165,Gorgui Dieng,SAS,21,2,19,9.6,3.1,17.6,12.7,0.5,1.83,0.62,0.176,0.7,0.3,1.3,0.133,0.0,0.643
166,Grant Williams,BOS,61,44,17,27.3,8.4,31.6,17.1,0.9,1.77,0.76,0.268,0.6,0.1,1.7,0.333,0.333,0.709
167,Grayson Allen,MIL,58,43,15,27.6,10.5,36.3,24.3,1.5,2.44,1.47,0.289,0.3,0.0,0.8,0.526,0.0,0.542
168,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
169,Hamidou Diallo,DET,53,12,41,17.4,9.1,26.8,13.0,1.0,2.32,1.66,0.34,1.1,0.1,1.9,1.196,0.0,1.24
170,Harrison Barnes,SAC,61,36,25,32.7,15.0,47.4,30.2,1.7,2.16,1.11,0.315,0.7,0.7,1.9,0.818,0.976,1.008
171,Haywood Highsmith,MIA,45,23,22,19.0,4.6,21.1,12.2,0.6,1.7,0.9,0.22,0.6,0.0,2.0,0.25,0.0,0.506
172,Herbert Jones,NOP,47,20,27,28.7,9.4,41.6,22.9,1.4,2.08,1.04,0.225,0.7,0.1,1.9,0.486,1.0,0.816
173,Immanuel Quickley,NYK,63,37,26,27.7,12.9,47.1,23.8,3.4,4.34,3.71,0.274,0.3,0.0,0.4,0.5,0.0,0.607
174,Isaac Okoro,CLE,65,39,26,21.1,6.3,19.9,12.6,0.6,1.95,1.05,0.318,0.3,0.0,1.0,0.7,2.0,0.853
175,Isaiah Hartenstein,NYK,64,37,27,19.6,5.1,29.6,14.0,0.7,1.35,0.24,0.173,1.7,0.2,5.2,0.405,0.75,0.704
176,Isaiah Jackson,IND,46,17,29,15.3,6.7,21.6,13.7,0.5,1.35,0.41,0.31,1.7,0.3,5.0,0.532,0.733,0.943
177,Isaiah Joe,OKC,54,25,29,16.8,9.1,21.7,13.6,0.7,1.98,1.33,0.417,0.3,0.0,0.4,0.625,0.0,0.789
178,Isaiah Livers,DET,39,9,30,21.0,5.5,23.4,14.1,0.7,1.84,0.83,0.236,0.2,0.0,0.4,0.75,2.0,0.714
