,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
59,Cameron Johnson,BKN,42,25,17,28.6,25.5,26.5,1.9,0.4,3.6,5.0,2.5,7.3,10.0,
60,Cameron Payne,PHX,48,27,21,20.2,37.1,40.0,4.5,0.8,8.5,11.2,5.8,12.0,15.5,
61,Caris LeVert,CLE,74,45,29,30.2,33.0,34.0,3.9,0.4,6.7,9.8,4.8,11.7,14.4,
62,Carlik Jones,CHI,5,2,3,8.6,10.2,9.6,0.6,0.0,1.4,1.2,0.6,5.9,5.9,
63,Cedi Osman,CLE,76,48,28,20.2,19.3,20.6,1.5,0.3,2.4,3.7,1.9,7.7,9.8,
64,Charles Bassey,SAS,35,9,26,14.5,19.3,12.6,1.3,0.1,2.1,3.4,1.6,7.0,8.1,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,65,41,24,10.4,11.0,8.9,0.6,0.1,1.0,1.6,0.8,5.6,6.8,
67,Chris Boucher,TOR,75,38,37,20.1,14.6,11.3,0.4,0.1,0.9,0.9,0.5,2.6,3.4,
68,Chris Duarte,IND,46,19,27,19.5,19.5,20.3,1.4,0.1,2.5,3.4,1.6,7.1,8.0,
69,Chris Paul,PHX,59,33,26,32.0,57.6,61.4,8.9,1.0,16.5,22.8,10.9,15.4,19.0,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,75,48,27,15.4,13.3,10.7,0.8,0.1,1.3,2.0,0.9,5.9,6.9,
72,Christian Koloko,TOR,57,28,29,13.6,10.9,8.3,0.5,0.1,0.7,1.2,0.6,4.5,5.4,
73,Christian Wood,DAL,67,33,34,25.9,30.2,28.4,1.8,0.3,3.1,4.6,2.2,6.0,7.3,
74,Chuma Okeke,ORL,26,8,18,18.7,17.3,12.9,1.2,0.2,2.2,3.1,1.5,7.1,8.5,
75,Clint Capela,ATL,65,35,30,26.6,26.5,14.8,0.9,0.2,1.6,2.4,1.2,3.4,4.5,
76,Coby White,CHI,72,35,37,23.6,27.8,29.5,2.8,0.4,4.8,7.1,3.5,10.2,12.5,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,14,5,9,14.6,17.9,13.8,0.6,0.3,1.4,1.6,0.9,3.2,5.2,
79,Cole Anthony,ORL,60,28,32,25.9,38.4,39.4,3.9,0.4,7.1,10.2,4.8,10.2,12.4,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,48,24,24,23.9,30.9,38.4,2.9,0.3,5.8,7.5,3.4,9.3,11.0,
82,Corey Kispert,WAS,73,31,42,28.5,23.0,21.6,1.2,0.1,2.2,3.1,1.5,5.1,6.6,
83,Cory Joseph,DET,61,12,49,19.5,31.8,34.7,3.4,0.2,6.1,9.1,4.0,10.7,12.5,
84,D'Angelo Russell,LAL,70,38,32,32.4,60.1,65.2,6.2,0.7,10.5,15.8,7.6,10.3,12.7,
85,Daishen Nix,HOU,56,14,42,16.0,29.0,28.1,2.3,0.3,4.5,5.8,2.8,8.1,9.6,
86,Dalano Banton,TOR,30,16,14,8.6,13.7,14.1,1.0,0.1,1.7,2.4,1.1,7.0,8.3,
87,Dalen Terry,CHI,36,17,19,5.5,5.2,4.9,0.6,0.1,0.8,1.3,0.6,11.2,10.6,
88,Damian Jones,UTA,40,12,28,11.4,8.5,5.9,0.4,0.1,0.7,1.0,0.5,4.1,5.6,
89,Damian Lillard,POR,58,27,31,36.3,56.5,75.0,7.3,1.1,12.9,18.9,9.1,13.0,16.1,
90,Damion Lee,PHX,73,40,33,20.2,20.2,19.2,1.3,0.2,2.7,3.5,1.7,6.6,8.3,
91,Daniel Gafford,WAS,78,32,46,20.6,21.9,14.9,1.1,0.1,1.4,2.7,1.2,4.9,5.3,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,10,6,4,11.4,11.6,10.4,0.5,0.2,1.5,1.5,0.8,4.3,6.9,
94,Danuel House Jr.,PHI,55,37,18,14.2,11.7,10.7,0.7,0.1,1.3,2.0,1.0,6.4,8.6,
95,Dario Saric,OKC,57,26,31,14.1,16.8,13.6,1.3,0.1,2.2,3.3,1.5,7.7,8.9,
96,Darius Bazley,PHX,42,19,23,14.0,16.0,11.1,0.9,0.0,1.3,2.2,0.9,5.4,5.8,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,69,40,29,35.5,52.3,68.3,7.8,0.9,12.9,18.9,9.4,14.9,18.0,
99,David Duke Jr.,BKN,22,10,12,8.3,7.1,8.5,0.8,0.0,1.6,2.5,0.9,10.8,12.7,
100,David Roddy,MEM,69,44,25,17.6,12.8,13.2,0.8,0.1,1.7,2.0,1.0,6.1,7.8,
101,Davion Mitchell,SAC,80,47,33,18.1,28.2,30.8,2.3,0.4,4.5,6.4,3.1,8.2,10.9,
102,Davis Bertans,DAL,44,20,24,10.5,8.9,8.1,0.5,0.1,0.9,1.1,0.6,5.1,6.7,
103,Davon Reed,LAL,43,29,14,8.0,11.4,9.4,0.5,0.1,1.1,1.3,0.7,4.7,5.7,
104,Day'Ron Sharpe,BKN,47,22,25,11.2,13.4,9.6,0.7,0.0,1.3,1.7,0.8,5.2,5.9,
105,De'Aaron Fox,SAC,72,44,28,33.6,52.6,67.3,6.2,0.4,11.7,16.4,7.3,11.7,13.8,
106,De'Andre Hunter,ATL,66,35,31,32.0,22.2,23.0,1.4,0.1,2.8,3.7,1.7,6.3,7.5,
107,De'Anthony Melton,PHI,77,50,27,27.9,36.1,30.9,2.6,0.4,4.8,7.2,3.3,7.1,9.2,
108,DeAndre Jordan,DEN,38,22,16,14.7,14.6,10.9,0.8,0.0,1.3,2.1,0.9,5.8,6.3,
109,DeMar DeRozan,CHI,72,35,37,36.4,35.2,50.8,5.1,1.1,9.5,13.3,6.5,14.5,18.5,
110,Dean Wade,CLE,43,30,13,20.2,17.1,12.0,0.8,0.1,1.7,2.3,1.0,4.9,5.9,
111,Deandre Ayton,PHX,67,36,31,30.4,34.8,26.7,1.7,0.1,2.5,4.3,1.9,4.9,5.6,
112,Dejounte Murray,ATL,74,38,36,36.4,49.1,58.3,6.1,0.5,10.5,15.0,7.0,12.3,14.3,
113,Delon Wright,WAS,50,26,24,24.4,38.9,37.1,3.9,0.4,7.4,10.2,4.6,10.0,11.8,
114,Deni Avdija,WAS,76,33,43,26.6,33.2,26.3,2.8,0.4,5.0,7.2,3.5,8.4,10.5,
115,Dennis Schroder,LAL,67,37,30,29.6,40.1,45.3,4.4,0.6,8.3,11.5,5.4,11.1,13.6,
116,Dennis Smith Jr.,CHA,54,19,35,25.7,41.5,44.0,4.8,0.5,10.0,12.8,6.0,11.7,14.6,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,62,27,35,14.0,13.2,9.9,0.5,0.1,0.8,1.5,0.7,4.2,5.0,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,81,56,25,28.6,35.5,36.7,4.0,0.5,6.6,10.2,4.7,11.1,13.2,
122,Desmond Bane,MEM,58,38,20,31.7,42.4,48.6,4.4,0.9,7.7,11.4,5.7,10.3,13.4,
123,Devin Booker,PHX,53,34,19,34.6,35.5,55.5,5.5,0.9,10.7,14.4,6.9,15.6,19.5,
124,Devin Vassell,SAS,38,12,26,31.0,33.4,39.2,3.6,0.5,6.6,9.5,4.4,10.7,13.1,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,73,31,42,18.3,26.4,27.5,2.7,0.2,5.1,6.4,3.1,10.2,11.6,
127,Dewayne Dedmon,PHI,37,22,15,11.0,13.3,10.0,0.6,0.1,1.0,1.5,0.7,4.5,5.1,
128,Dillon Brooks,MEM,73,46,27,30.3,24.4,30.8,2.6,0.2,4.5,6.6,3.1,10.6,12.5,
129,Domantas Sabonis,SAC,78,47,31,34.8,65.4,50.9,7.3,0.3,12.7,19.4,8.1,11.1,12.3,
130,Dominick Barlow,SAS,25,3,22,13.2,10.7,7.5,0.8,0.0,1.4,2.0,0.8,7.1,7.8,
131,Donovan Mitchell,CLE,68,44,24,35.8,39.7,56.9,4.4,0.8,8.6,11.3,5.7,11.1,14.4,
132,Donovan Williams,ATL,1,1,0,1.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,Donte DiVincenzo,GSW,70,40,30,26.4,37.9,32.9,3.4,0.6,6.1,8.9,4.4,9.0,11.6,
134,Dorian Finney-Smith,BKN,66,31,35,30.4,28.3,23.4,1.5,0.4,3.1,4.1,2.1,5.4,7.4,
135,Doug McDermott,SAS,63,19,44,20.5,18.2,19.9,1.4,0.3,2.8,3.6,1.8,7.9,10.1,
136,Draymond Green,GSW,71,39,32,31.7,61.9,48.1,6.9,0.6,13.5,18.5,8.4,11.2,13.5,
137,Drew Eubanks,POR,77,31,46,20.2,21.9,14.4,1.3,0.1,2.3,3.6,1.5,6.0,6.9,
138,Dru Smith,BKN,14,7,7,9.6,14.0,13.1,1.4,0.0,1.9,3.1,1.4,9.7,10.2,
139,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
140,Duncan Robinson,MIA,41,18,23,16.0,15.4,16.2,1.0,0.2,2.3,2.7,1.5,6.6,9.5,
141,Dwight Powell,DAL,76,37,39,19.2,19.7,14.0,0.9,0.1,1.8,2.4,1.1,4.6,5.7,
142,Dylan Windler,CLE,3,3,0,3.5,5.0,4.3,0.3,0.0,0.3,0.7,0.3,6.7,6.7,
143,Dyson Daniels,NOP,59,33,26,17.7,23.4,19.1,2.3,0.2,4.1,5.9,2.8,9.7,12.0,
144,Edmond Sumner,BKN,53,33,20,13.9,15.5,18.4,1.3,0.3,2.4,3.1,1.7,8.3,10.8,
145,Eric Gordon,LAC,68,24,44,28.6,26.2,32.3,2.7,0.4,4.8,6.9,3.5,10.3,13.2,
146,Eugene Omoruyi,DET,40,10,30,16.1,12.8,12.7,0.7,0.1,0.9,1.6,0.9,5.5,6.6,
147,Evan Fournier,NYK,26,15,11,17.2,14.6,16.3,1.4,0.2,2.7,3.5,1.6,9.5,11.1,
148,Evan Mobley,CLE,78,48,30,34.7,43.5,31.2,2.9,0.3,4.8,7.3,3.5,6.6,8.0,
149,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
150,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
151,Frank Kaminsky,HOU,35,12,23,6.2,10.5,8.3,0.8,0.0,1.5,2.1,0.9,7.9,9.0,
152,Frank Ntilikina,DAL,46,20,26,12.3,13.0,12.7,1.2,0.2,2.1,3.2,1.4,9.2,11.0,
153,Franz Wagner,ORL,79,33,46,32.8,34.3,41.7,3.5,0.4,7.1,9.4,4.4,10.3,12.8,
154,Fred VanVleet,TOR,69,34,35,36.7,62.3,69.8,7.2,0.7,13.0,17.7,8.4,11.5,13.5,
155,Furkan Korkmaz,PHI,36,23,13,9.0,8.9,9.8,0.6,0.2,1.5,1.5,0.8,6.8,9.0,
156,Gabe Vincent,MIA,67,36,31,26.1,31.9,35.2,2.5,0.3,5.0,6.5,3.1,7.8,9.6,
157,Gabe York,IND,2,0,2,21.7,16.5,18.5,2.0,0.0,3.5,5.5,2.0,12.1,12.1,
158,Garrett Temple,NOP,25,16,9,6.5,6.2,5.6,0.5,0.1,0.9,1.2,0.7,8.4,11.7,
159,Garrison Mathews,ATL,53,16,37,12.5,9.2,9.5,0.5,0.1,0.8,1.2,0.6,5.1,6.1,
160,Gary Harris,ORL,48,22,26,24.7,13.8,17.3,1.2,0.2,2.3,3.2,1.5,8.9,10.9,
161,Gary Payton II,GSW,21,12,9,16.5,18.0,11.6,1.2,0.1,2.9,3.3,1.4,6.9,7.7,
162,Gary Trent Jr.,TOR,65,30,35,32.2,21.9,32.1,1.6,0.3,3.3,4.2,2.0,7.2,9.3,
163,George Hill,IND,45,26,19,18.0,25.3,24.6,2.4,0.2,4.1,6.0,2.7,9.4,10.8,
164,Georges Niang,PHI,78,51,27,19.4,21.2,16.0,1.0,0.1,1.4,2.6,1.2,4.7,5.4,
165,Giannis Antetokounmpo,MIL,63,47,16,32.1,45.1,54.3,5.7,0.7,11.2,15.1,6.5,12.6,14.5,
166,Goga Bitadze,ORL,37,13,24,11.8,13.4,10.4,1.0,0.1,1.5,2.6,1.2,7.7,8.7,
167,Goran Dragic,MIL,56,26,30,14.9,24.9,26.2,2.6,0.3,4.5,6.7,3.3,10.6,13.4,
168,Gordon Hayward,CHA,50,20,30,31.5,32.8,35.7,4.1,0.6,7.4,10.5,5.0,12.5,15.3,
169,Gorgui Dieng,SAS,29,2,27,10.9,15.6,14.1,1.6,0.0,2.9,3.9,1.7,10.0,11.1,
170,Grant Williams,BOS,78,54,24,26.1,21.4,17.4,1.7,0.1,2.6,4.6,1.9,7.8,9.0,
171,Grayson Allen,MIL,72,53,19,27.4,24.5,24.5,2.3,0.5,4.1,5.9,2.9,9.2,11.7,
172,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
173,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
174,Harrison Barnes,SAC,81,48,33,32.6,32.3,27.0,1.6,0.3,3.4,4.3,2.0,4.9,6.3,
175,Haywood Highsmith,MIA,53,27,26,17.8,14.7,11.3,0.8,0.1,1.9,2.1,0.9,5.1,6.4,
176,Herbert Jones,NOP,65,31,34,29.4,32.2,25.2,2.4,0.2,4.0,6.1,2.7,7.5,8.5,
177,Immanuel Quickley,NYK,80,47,33,28.8,37.0,41.9,3.4,0.6,6.4,8.8,4.2,9.2,11.3,
178,Isaac Okoro,CLE,76,48,28,21.7,13.8,11.9,1.1,0.2,1.9,2.8,1.4,8.3,10.5,
179,Isaiah Hartenstein,NYK,81,47,34,19.8,24.8,13.2,1.2,0.1,2.3,3.0,1.4,4.8,5.7,
180,Isaiah Jackson,IND,62,23,39,16.4,15.6,13.1,0.8,0.1,1.5,2.1,1.1,5.0,6.9,
181,Isaiah Joe,OKC,73,36,37,19.1,16.7,17.8,1.2,0.2,2.1,3.2,1.5,7.2,9.0,
182,Isaiah Livers,DET,51,10,41,23.1,18.9,15.6,0.8,0.1,1.7,2.0,1.0,4.0,5.3,
183,Isaiah Mobley,CLE,11,8,3,5.6,6.7,4.5,0.1,0.1,0.3,0.3,0.2,1.4,2.7,
184,Isaiah Roby,NYK,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
185,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
186,Isaiah Todd,WAS,5,2,3,3.2,2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,Ish Smith,DEN,42,24,18,8.9,16.2,17.4,2.2,0.2,3.9,5.5,2.5,13.4,15.7,
188,Ish Wainright,PHX,59,33,26,15.0,10.9,9.4,0.9,0.1,1.5,2.3,1.0,8.0,9.0,
189,Ivica Zubac,LAC,75,42,33,28.6,32.8,19.0,1.0,0.2,1.7,2.6,1.3,3.1,3.9,
190,JD Davison,BOS,11,10,1,2.8,3.7,4.4,0.7,0.1,1.2,1.7,0.8,19.5,22.0,
191,JT Thor,CHA,68,21,47,13.8,14.1,10.1,0.5,0.1,0.9,1.2,0.6,3.4,4.2,
192,Ja Morant,MEM,61,40,21,31.9,47.0,63.5,8.1,0.7,14.1,20.3,9.4,17.2,19.9,
193,JaMychal Green,GSW,56,29,27,14.0,16.3,13.2,0.9,0.1,1.9,2.4,1.1,5.5,6.5,
194,JaVale McGee,DAL,42,20,22,8.4,7.7,5.8,0.3,0.0,0.4,0.7,0.3,3.4,3.7,
195,Jabari Smith Jr.,HOU,78,20,58,31.0,31.8,24.5,1.3,0.2,2.1,3.2,1.6,4.1,5.1,
196,Jabari Walker,POR,54,21,33,10.6,8.9,7.2,0.6,0.1,1.1,1.6,0.7,6.7,8.2,
197,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
198,Jaden Hardy,DAL,47,20,27,14.5,15.7,20.1,1.3,0.3,3.0,3.7,1.9,8.1,11.9,
199,Jaden Ivey,DET,72,16,56,31.0,36.8,47.4,5.3,0.4,9.6,13.7,6.3,14.4,17.1,
200,Jaden McDaniels,MIN,77,39,38,30.9,27.4,24.6,1.9,0.3,3.2,4.8,2.4,6.9,8.6,
201,Jaden Springer,PHI,15,12,3,5.8,2.5,3.7,0.5,0.0,0.6,1.3,0.5,21.1,21.1,
202,Jae Crowder,MIL,17,13,4,18.5,20.5,12.6,1.2,0.2,2.2,3.2,1.5,6.0,7.4,
203,Jae'Sean Tate,HOU,31,7,24,21.9,30.4,30.2,2.7,0.2,5.5,7.4,3.2,8.9,10.6,
204,Jake LaRavia,MEM,35,22,13,11.8,10.6,7.8,0.6,0.1,1.3,1.5,0.8,5.6,7.3,
205,Jakob Poeltl,TOR,70,25,45,26.7,40.5,28.3,2.7,0.3,4.4,6.8,3.3,6.7,8.0,
206,Jalen Brunson,NYK,68,40,28,35.0,58.9,71.0,6.2,1.0,11.6,16.5,7.8,10.5,13.2,
207,Jalen Duren,DET,65,16,49,24.9,27.1,14.2,1.1,0.1,1.8,3.0,1.4,4.2,5.1,
208,Jalen Green,HOU,75,19,56,34.3,40.1,53.8,3.7,0.6,6.7,9.3,4.8,9.2,11.9,
209,Jalen Johnson,ATL,69,35,34,14.8,16.6,9.2,1.2,0.0,2.1,2.8,1.2,7.0,7.5,
210,Jalen McDaniels,PHI,79,30,49,24.0,25.3,20.3,1.6,0.1,2.9,4.2,1.9,6.4,7.7,
211,Jalen Smith,IND,68,31,37,18.8,20.1,16.9,1.0,0.2,1.2,2.4,1.2,4.8,5.9,
212,Jalen Suggs,ORL,52,20,32,23.7,30.8,29.7,2.9,0.2,4.7,7.2,3.3,9.5,10.8,
213,Jalen Williams,OKC,75,36,39,30.3,32.1,33.6,3.3,0.3,5.5,8.5,3.9,10.3,12.1,
214,Jamal Cain,MIA,17,9,8,13.0,8.5,7.1,0.6,0.1,1.1,1.7,0.7,7.6,8.3,
215,Jamal Murray,DEN,65,43,22,32.8,49.3,60.4,6.2,0.9,10.5,15.2,7.6,12.5,15.5,
216,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
217,James Bouknight,CHA,33,8,25,14.8,14.7,16.3,1.2,0.0,2.2,3.0,1.3,8.5,8.7,
218,James Harden,PHI,58,39,19,36.8,69.6,78.7,10.7,1.2,17.1,27.6,13.4,15.3,19.3,
219,James Johnson,IND,17,6,11,9.2,9.3,9.1,0.7,0.1,2.0,2.1,0.9,7.6,9.5,
220,James Wiseman,DET,44,11,33,19.1,22.4,13.9,0.7,0.0,1.1,1.8,0.8,3.0,3.3,
221,Jared Butler,OKC,5,2,3,6.2,7.6,8.2,0.8,0.0,1.8,2.2,0.8,10.5,10.5,
222,Jared Rhoden,DET,13,2,11,12.5,11.3,7.5,0.3,0.1,1.1,0.7,0.4,2.7,3.4,
223,Jaren Jackson Jr.,MEM,63,41,22,28.4,24.1,25.6,1.0,0.2,1.8,2.4,1.3,4.0,5.3,
