,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
17,Andre Drummond,CHI,61,29,32,12.8,6.7,3.6,53.4,9.7,68.8,0.4,72.0,4.2
18,Andre Iguodala,GSW,7,2,5,13.5,1.9,0.4,23.1,3.9,48.1,0.6,56.5,7.3
19,Andrew Nembhard,IND,68,30,38,27.2,2.6,0.5,18.1,4.8,54.6,0.4,59.6,9.9
20,Andrew Wiggins,GSW,36,18,18,32.3,5.0,1.6,32.6,9.8,51.4,0.8,55.9,7.1
21,Anfernee Simons,POR,62,27,35,35.0,2.6,0.5,21.1,4.8,54.0,0.4,59.2,9.5
22,Anthony Davis,LAL,49,25,24,33.8,12.4,6.9,55.3,20.2,61.4,1.5,66.2,4.4
23,Anthony Edwards,MIN,72,36,36,36.0,5.8,1.2,20.9,10.1,57.8,0.8,62.6,7.0
24,Anthony Gill,WAS,52,19,33,9.9,1.6,0.6,39.0,3.0,51.9,0.3,56.9,6.0
25,Anthony Lamb,GSW,55,30,25,19.8,3.5,1.3,38.9,7.2,48.0,0.7,53.1,6.5
26,Austin Reaves,LAL,57,29,28,28.3,3.0,0.4,13.3,5.8,52.1,0.6,58.4,9.2
27,Austin Rivers,MIN,52,25,27,19.5,1.6,0.2,13.3,3.0,53.2,0.2,57.6,9.6
28,Ayo Dosunmu,CHI,71,35,36,26.7,2.8,0.6,20.0,5.4,51.9,0.5,57.8,10.5
29,Bam Adebayo,MIA,70,37,33,35.2,9.3,4.0,42.8,15.8,58.6,1.0,62.7,5.7
30,Ben Simmons,BKN,42,24,18,26.3,6.3,1.9,30.0,9.9,63.1,0.7,67.8,6.3
31,Bennedict Mathurin,IND,71,31,40,27.7,3.9,1.1,28.5,7.7,50.5,0.5,54.3,8.4
32,Bismack Biyombo,PHX,54,27,27,14.1,4.1,1.8,43.3,8.0,52.0,0.6,56.4,5.0
33,Blake Griffin,BOS,35,22,13,14.1,3.7,1.7,45.3,6.5,56.4,0.5,61.2,5.4
34,Blake Wesley,SAS,29,6,23,17.1,2.0,0.4,22.0,4.2,48.4,0.2,51.3,7.6
35,Boban Marjanovic,HOU,26,4,22,5.0,1.8,0.8,42.6,3.1,58.0,0.2,62.7,4.3
36,Bobby Portis,MIL,63,42,21,25.9,9.5,3.3,35.3,15.7,60.6,1.1,65.1,5.0
37,Bogdan Bogdanovic,ATL,49,24,25,28.3,3.1,0.7,21.1,5.3,58.2,0.5,64.7,7.9
38,Bojan Bogdanovic,DET,58,15,43,32.0,3.8,0.7,18.3,7.1,53.0,0.4,56.6,8.9
39,Bol Bol,ORL,67,26,41,21.4,5.8,1.5,26.1,8.3,69.5,0.5,73.9,5.4
40,Bones Hyland,LAC,49,31,18,19.2,2.2,0.5,23.6,4.2,52.9,0.3,56.7,8.4
41,Bradley Beal,WAS,50,24,26,33.5,3.9,1.0,26.0,6.8,57.6,0.4,61.4,8.3
42,Brandon Boston Jr.,LAC,21,8,13,11.7,1.4,0.4,31.0,2.8,49.2,0.1,51.8,7.7
43,Brandon Clarke,MEM,56,32,24,19.5,5.5,2.6,47.1,10.9,50.9,0.7,54.5,5.2
44,Brandon Ingram,NOP,37,18,19,33.2,5.0,1.2,24.9,8.2,61.1,0.6,65.6,7.2
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,72,52,20,30.4,6.7,3.3,49.4,12.1,54.9,1.0,60.1,6.3
47,Bruce Brown,DEN,73,50,23,28.1,4.0,1.1,26.8,7.5,54.0,0.5,58.1,7.0
48,Bruno Fernando,ATL,35,11,24,10.7,3.5,1.5,41.1,7.3,48.2,0.5,51.9,4.9
49,Bryce McGowens,CHA,40,14,26,15.1,1.7,0.5,29.0,3.2,54.8,0.3,59.5,9.5
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,7,1,6,9.8,0.6,0.1,25.0,1.1,50.0,0.1,57.1,11.1
52,Buddy Hield,IND,75,33,42,31.6,5.0,0.9,17.5,9.3,54.3,0.8,59.6,8.1
53,CJ McCollum,NOP,67,33,34,35.1,4.5,0.7,15.7,7.4,60.5,0.3,63.3,10.1
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,45,18,27,15.4,2.1,0.6,30.9,4.0,51.6,0.3,56.3,8.8
56,Caleb Martin,MIA,64,34,30,29.6,5.0,1.2,24.6,9.1,54.3,0.9,59.9,8.1
57,Cam Reddish,POR,39,14,25,24.7,2.2,0.6,25.3,4.2,53.4,0.4,58.4,10.2
58,Cam Thomas,BKN,53,28,25,16.8,1.7,0.4,20.9,3.8,45.5,0.4,50.8,7.6
59,Cameron Johnson,BKN,36,20,16,27.8,4.2,1.0,23.7,7.4,57.1,0.6,62.0,7.2
60,Cameron Payne,PHX,42,22,20,21.1,2.3,0.3,11.2,4.5,51.9,0.3,56.0,9.1
61,Caris LeVert,CLE,70,43,27,30.0,3.8,0.9,24.3,6.3,60.5,0.5,65.5,8.4
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,71,45,26,20.6,2.3,0.5,20.1,4.1,56.0,0.4,61.4,8.3
64,Charles Bassey,SAS,35,9,26,14.5,5.5,2.0,36.8,9.3,59.0,0.7,64.1,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,61,38,23,10.6,3.0,1.2,39.1,5.1,59.2,0.3,62.4,4.5
67,Chris Boucher,TOR,69,35,34,20.1,5.7,2.7,46.7,10.1,57.1,0.7,61.3,4.6
68,Chris Duarte,IND,46,19,27,19.5,2.5,0.5,20.0,5.1,48.9,0.5,53.7,8.1
69,Chris Paul,PHX,53,27,26,31.9,4.3,0.7,17.1,7.0,61.8,0.4,65.7,9.1
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,68,46,22,14.5,2.2,0.6,28.5,4.0,55.1,0.3,59.7,7.5
72,Christian Koloko,TOR,52,26,26,14.0,3.0,1.7,56.3,6.9,43.9,0.6,47.7,5.3
73,Christian Wood,DAL,62,31,31,26.6,7.6,3.0,40.1,12.1,62.6,0.9,67.6,5.0
74,Chuma Okeke,ORL,23,7,16,18.1,3.5,1.0,30.0,5.9,59.3,0.3,63.0,8.3
75,Clint Capela,ATL,59,31,28,26.7,11.3,5.7,50.8,17.4,64.8,0.7,67.7,4.7
76,Coby White,CHI,65,32,33,23.1,2.8,0.6,21.7,5.1,53.9,0.4,58.4,8.6
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,10,4,6,13.0,3.5,1.8,51.4,8.0,43.8,0.9,49.3,4.2
79,Cole Anthony,ORL,55,26,29,25.7,4.7,0.9,19.5,8.1,57.5,0.8,63.6,7.6
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,67,29,38,28.0,2.8,0.7,25.7,5.2,53.6,0.4,57.5,8.3
83,Cory Joseph,DET,54,11,43,18.5,1.6,0.4,23.3,4.0,40.0,0.5,45.5,10.0
84,D'Angelo Russell,LAL,65,34,31,32.5,3.1,0.6,20.1,6.1,49.9,0.7,56.1,10.0
85,Daishen Nix,HOU,51,12,39,16.7,1.8,0.5,28.0,3.4,53.8,0.2,57.4,8.0
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,29,14,15,5.8,0.8,0.2,25.0,2.0,40.7,0.1,43.6,7.6
88,Damian Jones,UTA,34,10,24,9.7,2.6,1.1,40.0,4.9,54.2,0.3,57.7,6.6
89,Damian Lillard,POR,58,27,31,36.3,4.8,1.1,22.0,8.9,53.8,0.6,57.9,9.1
90,Damion Lee,PHX,70,38,32,20.7,3.1,0.6,19.5,5.2,58.6,0.4,63.6,7.6
91,Daniel Gafford,WAS,73,31,42,20.2,5.3,2.7,50.0,11.3,47.0,0.9,50.9,4.2
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,9,5,4,9.8,0.8,0.3,42.9,2.2,35.0,0.0,35.0,5.2
94,Danuel House Jr.,PHI,48,33,15,14.3,1.7,0.2,13.8,3.0,54.8,0.2,58.4,7.4
95,Dario Saric,OKC,53,25,28,14.1,3.6,1.3,37.2,6.8,53.2,0.4,56.8,5.0
96,Darius Bazley,PHX,41,19,22,14.2,3.1,1.0,32.0,5.8,53.6,0.5,58.2,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,65,38,27,35.2,2.7,0.4,14.9,5.6,48.2,0.4,51.6,11.3
99,David Duke Jr.,BKN,20,8,12,9.0,1.1,0.3,23.8,2.4,44.7,0.3,50.0,9.7
100,David Roddy,MEM,62,40,22,17.1,2.6,0.7,26.7,4.7,55.5,0.4,60.3,6.7
101,Davion Mitchell,SAC,73,44,29,18.1,1.3,0.2,16.3,2.6,51.6,0.2,56.3,10.1
102,Davis Bertans,DAL,41,19,22,10.6,1.0,0.3,29.3,2.4,42.3,0.2,46.6,6.9
103,Davon Reed,LAL,40,26,14,8.4,1.5,0.3,22.4,2.5,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,41,17,24,11.5,4.1,2.3,55.3,8.1,51.2,0.4,54.1,4.0
105,De'Aaron Fox,SAC,66,41,25,33.8,4.2,0.8,19.6,7.2,57.9,0.5,62.2,8.8
106,De'Andre Hunter,ATL,64,34,30,31.9,4.2,1.2,28.8,8.0,53.1,0.7,58.5,7.3
107,De'Anthony Melton,PHI,71,47,24,28.1,4.2,1.2,29.8,7.4,56.3,0.6,61.7,7.9
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,2.0,41.1,7.9,61.1,0.5,65.6,4.4
109,DeMar DeRozan,CHI,66,33,33,36.5,4.7,1.0,21.1,8.4,55.8,0.8,61.5,8.6
110,Dean Wade,CLE,39,27,12,19.9,3.3,0.9,27.7,6.0,55.8,0.5,61.0,6.6
111,Deandre Ayton,PHX,61,30,31,30.4,10.1,4.3,42.0,15.8,64.4,1.1,69.4,4.6
112,Dejounte Murray,ATL,68,34,34,36.4,5.3,1.3,23.8,9.8,54.6,1.0,61.1,7.2
113,Delon Wright,WAS,46,24,22,24.1,3.3,0.9,26.6,5.7,59.0,0.4,63.1,9.4
114,Deni Avdija,WAS,73,32,41,26.3,6.4,1.8,28.8,10.9,59.0,1.1,65.5,4.8
115,Dennis Schroder,LAL,62,33,29,30.1,2.5,0.2,9.0,4.9,50.8,0.4,55.8,11.0
116,Dennis Smith Jr.,CHA,54,19,35,25.7,3.1,0.7,21.6,6.4,48.4,0.8,55.3,8.6
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,56,25,31,13.9,2.4,1.3,54.5,4.6,51.5,0.3,55.4,5.7
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,75,52,23,28.4,3.5,1.0,28.6,6.5,54.7,0.6,60.6,8.0
122,Desmond Bane,MEM,52,34,18,31.2,5.0,1.2,23.1,8.8,57.1,0.6,61.3,7.9
123,Devin Booker,PHX,47,28,19,34.5,4.6,0.8,18.1,8.3,55.4,0.6,59.6,8.4
124,Devin Vassell,SAS,38,12,26,31.0,3.9,1.0,26.4,6.8,57.4,0.6,62.7,6.5
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,69,30,39,18.0,1.7,0.3,16.7,3.1,52.5,0.3,57.6,10.5
127,Dewayne Dedmon,PHI,35,21,14,10.9,3.4,1.6,45.8,6.7,51.5,0.6,56.9,4.9
128,Dillon Brooks,MEM,67,43,24,30.2,3.2,0.7,20.3,6.1,53.3,0.5,58.0,8.6
129,Domantas Sabonis,SAC,72,44,28,34.9,12.5,5.2,41.8,21.7,57.6,1.6,62.1,4.0
130,Dominick Barlow,SAS,21,2,19,12.2,2.6,1.1,41.8,5.6,46.6,0.7,53.4,6.3
131,Donovan Mitchell,CLE,64,42,22,35.5,4.2,1.0,24.2,7.3,58.0,0.3,60.9,9.1
132,Donte DiVincenzo,GSW,65,36,29,26.3,4.3,0.9,20.8,7.7,55.8,0.7,61.2,7.5
133,Dorian Finney-Smith,BKN,61,27,34,30.7,4.8,1.9,40.3,8.5,55.9,0.8,61.6,6.8
134,Doug McDermott,SAS,61,18,43,20.6,2.2,0.5,24.1,4.0,54.7,0.3,59.4,8.2
135,Draymond Green,GSW,66,35,31,31.5,7.2,2.8,39.6,12.0,60.2,1.1,66.1,5.4
136,Drew Eubanks,POR,72,30,42,19.7,5.2,1.8,33.9,9.4,55.0,0.7,59.1,5.0
137,Dru Smith,BKN,12,5,7,10.9,1.6,0.3,21.1,2.6,61.3,0.3,70.4,10.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,36,16,20,16.1,1.7,0.5,29.5,3.0,57.0,0.2,61.6,8.6
140,Dwight Powell,DAL,70,35,35,19.7,4.3,1.8,42.1,9.3,45.8,0.6,49.1,5.9
141,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,52,28,24,18.4,3.2,1.1,32.9,5.9,54.4,0.4,58.2,7.4
143,Edmond Sumner,BKN,49,29,20,14.4,1.5,0.3,17.3,3.3,46.6,0.2,50.0,8.8
144,Eric Gordon,LAC,63,20,43,29.1,2.0,0.2,11.9,3.7,54.8,0.2,58.1,12.0
145,Eugene Omoruyi,DET,34,10,24,15.3,2.8,1.0,34.7,6.0,46.6,0.4,50.3,6.4
146,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
147,Evan Mobley,CLE,74,46,28,34.4,8.9,3.7,41.9,15.3,58.5,1.2,63.6,5.4
148,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
149,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
150,Frank Kaminsky,HOU,34,12,22,6.3,1.3,0.7,53.3,2.2,60.8,0.0,61.6,3.9
151,Frank Ntilikina,DAL,44,19,25,11.8,1.3,0.3,19.6,2.4,53.8,0.3,60.2,8.9
152,Franz Wagner,ORL,74,31,43,33.0,4.1,0.8,20.6,7.5,54.0,0.5,58.2,9.0
153,Fred VanVleet,TOR,63,31,32,36.9,4.2,0.8,19.5,7.8,53.5,0.8,59.5,10.0
154,Furkan Korkmaz,PHI,32,22,10,8.9,1.0,0.2,21.9,1.8,54.2,0.2,60.4,10.7
155,Gabe Vincent,MIA,61,33,28,26.2,2.1,0.4,19.5,3.9,53.3,0.3,57.1,11.7
156,Garrett Temple,NOP,23,15,8,6.6,0.6,0.2,35.7,1.3,46.7,0.2,56.0,9.2
157,Garrison Mathews,ATL,51,15,36,12.8,1.4,0.2,17.4,2.7,50.0,0.3,57.0,9.0
158,Gary Harris,ORL,44,20,24,24.9,2.0,0.4,21.6,3.7,54.7,0.3,59.1,11.8
159,Gary Payton II,GSW,16,8,8,16.9,2.6,0.8,29.3,5.2,49.4,0.4,53.9,6.4
160,Gary Trent Jr.,TOR,63,30,33,32.6,2.7,0.5,18.6,4.4,60.7,0.3,65.2,10.0
161,George Hill,IND,42,26,16,18.4,1.9,0.5,23.8,4.1,46.5,0.3,50.3,10.2
162,Georges Niang,PHI,71,47,24,19.4,2.4,0.5,21.3,4.7,50.1,0.5,55.8,6.7
163,Giannis Antetokounmpo,MIL,59,44,15,32.2,11.7,3.8,32.8,18.2,64.5,1.3,69.4,5.1
164,Goga Bitadze,ORL,31,11,20,10.4,2.9,1.5,53.9,6.1,46.8,0.8,53.9,4.1
165,Goran Dragic,MIL,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
166,Gordon Hayward,CHA,50,20,30,31.5,4.3,0.9,20.0,6.8,63.0,0.4,67.4,8.9
167,Gorgui Dieng,SAS,27,2,25,10.2,2.8,0.9,30.7,4.4,63.0,0.3,67.6,6.2
168,Grant Williams,BOS,72,50,22,26.5,4.7,1.8,37.7,8.7,53.9,0.7,58.4,6.7
169,Grayson Allen,MIL,68,50,18,27.6,3.3,0.7,21.1,6.3,52.8,0.6,58.1,9.4
170,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
171,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
172,Harrison Barnes,SAC,74,45,29,32.8,4.6,1.4,30.3,8.0,58.1,0.7,63.8,8.1
173,Haywood Highsmith,MIA,50,26,24,17.8,3.4,1.1,32.9,6.1,56.1,0.5,60.9,7.8
174,Herbert Jones,NOP,58,26,32,28.9,4.0,1.6,39.7,7.6,52.8,0.5,56.6,8.1
175,Immanuel Quickley,NYK,74,42,32,28.5,4.1,0.5,11.8,6.9,59.8,0.5,64.5,9.8
176,Isaac Okoro,CLE,76,48,28,21.7,2.5,0.8,30.5,5.1,48.2,0.4,52.1,9.5
177,Isaiah Hartenstein,NYK,75,42,33,19.6,6.6,3.4,52.3,12.4,52.9,0.9,56.9,4.8
178,Isaiah Jackson,IND,56,22,34,15.7,4.2,2.4,57.4,8.5,49.9,0.9,55.5,4.3
179,Isaiah Joe,OKC,67,34,33,18.4,2.4,0.4,16.5,4.6,51.5,0.5,58.3,7.9
180,Isaiah Livers,DET,46,10,36,22.6,2.6,0.8,30.5,4.9,52.2,0.5,57.8,8.9
181,Isaiah Mobley,CLE,10,7,3,3.3,1.2,0.5,41.7,1.7,70.6,0.0,70.6,5.4
182,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
183,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
184,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,38,24,14,8.6,1.2,0.3,24.4,2.3,52.3,0.3,59.2,7.6
186,Ish Wainright,PHX,54,29,25,15.2,2.2,0.9,41.7,4.3,51.7,0.4,56.6,7.0
187,Ivica Zubac,LAC,69,38,31,28.8,10.0,5.1,50.7,17.5,57.0,1.1,60.9,4.1
188,JD Davison,BOS,10,9,1,2.7,0.6,0.0,0.0,0.8,75.0,0.1,85.7,6.4
189,JT Thor,CHA,63,20,43,12.3,2.0,0.8,39.8,3.3,58.9,0.2,62.8,7.7
190,Ja Morant,MEM,56,37,19,32.0,5.8,1.4,24.2,10.9,53.4,0.8,57.6,7.9
191,JaMychal Green,GSW,56,29,27,14.0,3.6,1.7,46.1,6.1,59.8,0.4,63.9,4.8
192,JaVale McGee,DAL,37,18,19,8.0,2.5,1.4,53.2,4.7,54.3,0.4,59.1,4.2
193,Jabari Smith Jr.,HOU,72,17,55,30.7,7.1,2.8,39.7,11.7,60.5,0.9,65.5,5.4
194,Jabari Walker,POR,48,20,28,9.1,2.0,1.1,52.6,3.8,53.6,0.2,56.4,4.7
195,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
196,Jaden Hardy,DAL,41,18,23,14.3,1.7,0.4,21.1,3.3,52.6,0.3,57.7,8.9
197,Jaden Ivey,DET,65,15,50,30.5,3.9,0.8,19.8,8.0,48.7,0.9,54.8,8.5
198,Jaden McDaniels,MIN,72,37,35,30.6,3.9,1.4,35.5,7.4,53.0,0.7,58.3,8.0
199,Jaden Springer,PHI,13,11,2,3.6,0.8,0.4,50.0,1.4,55.6,0.1,58.8,5.6
200,Jae Crowder,MIL,11,9,2,18.7,4.2,1.3,30.4,7.3,57.5,0.5,61.3,6.7
201,Jae'Sean Tate,HOU,31,7,24,21.9,3.8,1.3,33.9,7.2,53.2,0.5,57.3,7.0
202,Jake LaRavia,MEM,33,22,11,11.9,1.8,0.6,33.3,3.1,58.8,0.2,61.9,8.1
203,Jakob Poeltl,TOR,64,22,42,26.8,9.2,5.2,56.6,15.4,59.6,1.0,63.7,4.5
204,Jalen Brunson,NYK,65,37,28,34.9,3.6,0.6,18.1,6.7,53.5,0.4,57.3,9.8
205,Jalen Duren,DET,58,15,43,24.7,8.6,4.2,49.2,16.3,53.0,1.1,56.8,4.3
206,Jalen Green,HOU,69,16,53,34.1,3.8,0.8,22.1,7.3,52.1,0.5,55.7,7.5
207,Jalen Johnson,ATL,64,32,32,14.5,3.9,1.4,36.0,6.2,62.7,0.5,68.1,5.2
208,Jalen McDaniels,PHI,72,26,46,24.1,4.4,1.1,25.6,8.2,54.5,0.7,59.6,5.7
209,Jalen Smith,IND,63,30,33,18.3,5.7,2.5,44.9,10.0,56.3,0.6,60.0,4.7
210,Jalen Suggs,ORL,46,18,28,23.7,2.9,1.0,32.6,6.0,48.7,0.5,52.9,8.5
211,Jalen Williams,OKC,69,34,35,30.1,4.5,1.2,26.9,8.2,55.4,0.7,60.3,7.9
212,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
213,Jamal Murray,DEN,60,41,19,33.0,4.0,0.8,18.7,6.7,59.7,0.5,64.8,8.8
214,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
215,James Bouknight,CHA,28,7,21,13.0,1.9,0.5,24.1,3.4,57.4,0.2,61.4,7.6
216,James Harden,PHI,53,36,17,36.9,6.3,1.2,19.6,10.2,62.1,0.6,66.1,6.8
217,James Johnson,IND,15,6,9,8.7,1.5,0.3,22.7,2.7,55.0,0.1,57.9,5.2
218,James Wiseman,DET,37,10,27,18.4,5.7,2.3,40.6,10.6,53.9,0.5,56.8,3.8
219,Jared Butler,OKC,2,1,1,9.6,0.5,0.0,0.0,2.5,20.0,0.0,20.0,9.1
220,Jared Rhoden,DET,8,1,7,9.2,2.0,1.1,56.3,3.1,64.0,0.3,69.6,5.6
221,Jaren Jackson Jr.,MEM,57,37,20,28.2,6.7,2.6,39.2,12.8,52.1,1.0,56.6,6.3
222,Jarred Vanderbilt,LAL,71,37,34,24.4,7.7,2.4,30.7,12.6,61.5,0.7,65.2,5.5
223,Jarrell Brantley,UTA,3,0,3,9.8,1.7,0.7,40.0,4.7,35.7,0.3,38.5,13.8
224,Jarrett Allen,CLE,65,42,23,33.0,9.9,4.8,47.8,16.8,59.0,1.4,64.3,4.9
225,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
226,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
227,Javonte Green,CHI,30,12,18,15.5,2.8,1.3,46.4,5.4,51.5,0.6,57.5,6.3
228,Jaxson Hayes,NOP,45,21,24,13.4,2.9,1.0,33.3,5.0,57.3,0.3,60.8,6.1
229,Jay Huff,WAS,3,1,2,4.1,1.3,0.3,25.0,2.0,66.7,0.0,66.7,4.7
230,Jaylen Brown,BOS,63,43,20,36.1,7.0,1.6,23.1,11.6,60.1,1.0,65.8,7.1
231,Jaylen Nowell,MIN,64,33,31,19.3,2.6,0.5,19.9,4.6,56.1,0.3,59.9,9.4
232,Jaylin Williams,OKC,43,21,22,18.3,4.8,1.8,36.7,8.3,58.3,0.6,62.9,5.3
233,Jayson Tatum,BOS,69,49,20,37.3,8.9,1.7,19.4,12.7,69.6,0.8,74.2,6.2
234,Jeff Dowtin Jr.,TOR,21,14,7,10.2,1.0,0.2,18.2,1.5,71.0,0.1,75.9,12.8
235,Jeff Green,DEN,50,31,19,19.2,2.5,0.7,29.0,4.3,57.9,0.2,61.4,8.5
236,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
237,Jeremiah Robinson-Earl,OKC,39,13,26,19.0,4.3,2.2,50.3,8.7,49.3,1.1,56.2,4.8
238,Jeremy Sochan,SAS,55,15,40,26.1,5.2,1.8,34.5,9.7,53.9,1.0,60.0,5.9
239,Jericho Sims,NYK,49,29,20,15.8,4.7,2.3,48.7,8.7,54.7,0.7,59.2,5.0
240,Jevon Carter,MIL,74,53,21,22.1,2.6,0.3,12.2,4.3,59.6,0.2,62.8,11.1
241,Jimmy Butler,MIA,60,32,28,33.4,6.0,2.5,42.2,10.1,59.0,0.5,61.8,6.3
242,Jock Landale,PHX,65,33,32,14.1,4.0,2.1,53.5,8.3,48.4,0.6,51.9,5.4
243,Joe Harris,BKN,68,35,33,21.3,2.3,0.6,27.4,4.6,50.2,0.5,56.1,8.8
