,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
109,DeMar DeRozan,CHI,59,28,31,36.2,60.3,0.5,0.2,0.4,47.6,0.0,0.0,100.0,0.4,71.9,0.1,25.0,0.0,6.3,0.0,0.0,0.0,3.1
110,Dean Wade,CLE,37,25,12,20.3,22.8,0.6,0.3,0.3,90.9,0.0,0.1,0.0,0.6,91.3,0.3,43.5,0.1,8.7,0.0,0.0,0.0,4.3
111,Deandre Ayton,PHX,57,29,28,30.3,52.6,11.4,4.9,7.7,64.4,1.3,1.7,73.5,11.4,100.5,1.9,16.4,0.5,4.0,0.5,4.3,0.8,6.6
112,Dejounte Murray,ATL,61,31,30,36.4,72.8,1.1,0.4,0.6,61.5,0.1,0.1,100.0,0.9,81.8,0.4,33.3,0.1,9.1,0.0,1.5,0.0,3.0
113,Delon Wright,WAS,37,22,15,24.3,47.1,1.2,0.3,0.5,64.7,0.1,0.1,100.0,0.7,59.1,0.6,47.7,0.1,6.8,0.1,9.1,0.0,2.3
114,Deni Avdija,WAS,64,30,34,26.1,42.5,2.1,0.6,1.3,46.9,0.2,0.2,93.3,1.5,70.5,0.5,24.2,0.1,6.8,0.1,6.8,0.1,5.3
115,Dennis Schroder,LAL,53,28,25,30.4,55.0,0.3,0.1,0.2,50.0,0.0,0.0,0.0,0.2,53.3,0.1,26.7,0.0,0.0,0.1,20.0,0.0,0.0
116,Dennis Smith Jr.,CHA,46,16,30,25.2,50.8,0.9,0.3,0.5,66.7,0.1,0.1,83.3,0.7,76.7,0.3,30.2,0.0,0.0,0.1,14.0,0.1,7.0
117,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,50,20,30,14.0,18.4,2.2,0.8,1.4,57.7,0.3,0.4,65.0,2.0,90.0,0.5,21.8,0.1,5.5,0.1,3.6,0.2,9.1
120,Derrick Rose,NYK,27,12,15,12.5,26.9,0.4,0.2,0.3,55.6,0.0,0.1,50.0,0.4,100.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
121,Derrick White,BOS,67,46,21,27.9,46.8,1.1,0.3,0.5,58.3,0.1,0.2,69.2,0.8,67.1,0.4,38.2,0.1,13.2,0.1,5.3,0.1,7.9
122,Desmond Bane,MEM,43,26,17,31.2,61.6,0.8,0.4,0.6,64.0,0.1,0.1,100.0,0.9,105.6,0.2,19.4,0.0,2.8,0.0,2.8,0.0,5.6
123,Devin Booker,PHX,39,26,13,34.1,63.6,1.6,0.6,0.9,63.9,0.2,0.3,80.0,1.3,83.9,0.4,24.2,0.1,3.2,0.1,3.2,0.1,6.5
124,Devin Vassell,SAS,31,9,22,30.9,53.2,0.6,0.2,0.4,58.3,0.1,0.1,75.0,0.5,94.4,0.1,22.2,0.0,0.0,0.0,0.0,0.1,11.1
125,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Devonte' Graham,SAS,63,29,34,17.3,33.1,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,54.5,0.1,45.5,0.0,9.1,0.0,27.3,0.0,0.0
127,Dewayne Dedmon,PHI,30,17,13,11.7,19.7,2.9,1.1,1.9,57.9,0.4,0.5,85.7,2.6,91.9,0.5,18.6,0.1,4.7,0.2,5.8,0.2,8.1
128,Dillon Brooks,MEM,59,36,23,30.3,41.3,0.8,0.3,0.6,55.9,0.1,0.1,100.0,0.7,91.7,0.1,16.7,0.0,0.0,0.1,6.3,0.0,4.2
129,Domantas Sabonis,SAC,63,38,25,34.5,82.6,9.6,3.3,4.9,67.1,1.6,2.0,80.3,8.4,87.6,2.8,28.9,0.7,7.4,0.5,5.1,0.9,9.4
130,Dominick Barlow,SAS,14,1,13,11.0,12.1,2.8,0.6,1.1,60.0,0.6,0.7,90.0,1.9,69.2,1.1,38.5,0.1,5.1,0.2,7.7,0.3,10.3
131,Donovan Mitchell,CLE,57,37,20,35.5,68.6,1.0,0.4,0.6,67.6,0.0,0.0,50.0,0.9,91.5,0.2,22.0,0.0,1.7,0.1,5.1,0.0,1.7
132,Donte DiVincenzo,GSW,56,31,25,26.2,48.6,1.5,0.4,0.7,59.0,0.1,0.1,100.0,0.9,60.2,0.6,41.0,0.1,6.0,0.1,3.6,0.0,1.2
133,Dorian Finney-Smith,BKN,52,24,28,31.2,38.5,1.9,0.7,0.9,73.5,0.1,0.1,83.3,1.5,79.2,0.8,43.6,0.1,5.9,0.1,4.0,0.1,3.0
134,Doug McDermott,SAS,54,16,38,20.4,27.6,0.9,0.4,0.6,67.6,0.0,0.0,0.0,0.9,98.0,0.1,16.3,0.0,2.0,0.1,8.2,0.0,0.0
135,Draymond Green,GSW,58,30,28,31.4,72.4,2.9,0.7,1.2,58.3,0.4,0.5,80.0,1.9,66.3,1.1,39.2,0.3,12.0,0.2,5.4,0.2,7.8
136,Drew Eubanks,POR,64,29,35,19.8,26.5,4.0,1.6,2.1,74.8,0.3,0.5,62.5,3.6,88.7,1.4,33.9,0.2,4.3,0.2,4.7,0.2,5.8
137,Dru Smith,BKN,10,4,6,12.4,22.7,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.2,50.0,0.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
139,Duncan Robinson,MIA,33,15,18,17.3,24.2,0.4,0.2,0.2,62.5,0.1,0.1,100.0,0.5,107.1,0.1,28.6,0.0,7.1,0.0,0.0,0.1,14.3
140,Dwight Powell,DAL,62,33,29,19.9,25.3,5.8,2.3,3.0,75.4,0.9,1.3,67.9,5.6,95.8,1.7,29.1,0.3,4.4,0.3,5.3,0.6,10.0
141,Dyson Daniels,NOP,44,23,21,19.0,29.1,0.9,0.3,0.4,73.7,0.0,0.0,100.0,0.7,78.9,0.3,39.5,0.1,10.5,0.1,7.9,0.0,2.6
142,Edmond Sumner,BKN,47,28,19,14.5,24.6,0.6,0.3,0.4,76.5,0.0,0.0,100.0,0.7,106.9,0.2,27.6,0.1,13.8,0.0,6.9,0.0,3.4
