,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
87,Dalen Terry,CHI,25,13,12,5.1,0.3,0.1,0.2,60.0,0.1,0.1,66.7,80.0
88,Damian Jones,UTA,24,7,17,8.2,0.0,0.0,0.0,-,0.0,0.0,-,-
89,Damian Lillard,POR,49,24,25,36.3,10.7,4.0,9.7,40.9,2.7,7.3,37.6,55.1
90,Damion Lee,PHX,63,34,29,21.7,0.9,0.4,1.3,31.7,0.0,0.2,13.3,32.9
91,Daniel Gafford,WAS,59,27,32,19.1,0.1,0.1,0.1,75.0,-,-,-,75.0
92,Daniel Theis,IND,7,1,6,15.5,0.0,0.0,0.0,-,0.0,0.0,-,-
93,Danny Green,CLE,6,2,4,11.9,0.5,0.2,0.7,25.0,0.2,0.5,33.3,37.5
94,Danuel House Jr.,PHI,38,25,13,14.8,1.2,0.4,1.0,44.7,0.3,0.7,40.7,59.2
95,Dario Saric,OKC,43,18,25,14.4,0.3,0.2,0.5,31.8,0.0,0.1,20.0,34.1
96,Darius Bazley,PHX,36,16,20,15.4,0.1,0.1,0.3,20.0,0.0,0.0,100,25.0
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,-,0.0,0.0,-,-
98,Darius Garland,CLE,55,29,26,35.2,7.8,3.2,7.4,43.1,1.4,3.6,39.1,52.6
99,David Duke Jr.,BKN,17,7,10,8.6,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
100,David Roddy,MEM,49,31,18,17.1,0.5,0.2,0.5,44.0,0.1,0.2,30.0,50.0
101,Davion Mitchell,SAC,60,35,25,18.0,1.3,0.5,1.6,34.0,0.2,0.7,27.9,40.4
102,Davis Bertans,DAL,34,17,17,10.6,0.5,0.2,0.2,75.0,0.1,0.2,71.4,106.3
103,Davon Reed,LAL,39,25,14,8.6,0.6,0.2,0.7,32.1,0.1,0.2,66.7,39.3
104,Day'Ron Sharpe,BKN,35,16,19,10.6,0.1,0.0,0.0,100,0.0,0.0,100,150.0
105,De'Aaron Fox,SAC,55,34,21,34.1,8.3,3.8,8.9,42.3,0.8,2.5,31.4,46.6
106,De'Andre Hunter,ATL,52,29,23,31.8,4.1,1.9,3.8,50.5,0.2,0.5,40.7,53.3
107,De'Anthony Melton,PHI,58,38,20,28.2,1.7,0.6,1.8,35.6,0.4,1.3,35.6,48.1
108,DeAndre Jordan,DEN,34,21,13,14.6,0.0,0.0,0.0,-,0.0,0.0,-,-
109,DeMar DeRozan,CHI,57,28,29,36.1,9.8,4.9,10.2,47.8,0.1,0.2,35.7,48.2
110,Dean Wade,CLE,35,23,12,20.8,0.1,0.1,0.2,28.6,0.0,0.1,50.0,35.7
111,Deandre Ayton,PHX,54,26,28,30.4,1.1,0.5,1.2,45.3,0.0,0.0,100,46.9
112,Dejounte Murray,ATL,57,29,28,36.4,8.7,4.0,8.6,46.7,0.7,1.8,37.5,50.7
113,Delon Wright,WAS,32,20,12,22.9,1.4,0.6,1.3,42.9,0.3,0.7,43.5,54.8
114,Deni Avdija,WAS,59,28,31,26.4,0.3,0.1,0.7,17.9,0.1,0.5,18.5,24.4
115,Dennis Schroder,LAL,49,26,23,30.8,2.7,1.3,3.1,41.7,0.1,0.5,25.0,43.7
116,Dennis Smith Jr.,CHA,42,14,28,25.3,1.2,0.6,2.3,27.1,0.0,0.3,0.0,27.1
117,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
118,Dereon Seabron,NOP,5,2,3,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,48,20,28,14.7,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0
120,Derrick Rose,NYK,27,12,15,12.5,2.1,0.9,2.1,41.4,0.4,1.0,38.5,50.0
121,Derrick White,BOS,63,45,18,27.7,1.8,0.7,1.7,43.4,0.3,0.9,36.4,52.8
122,Desmond Bane,MEM,39,25,14,31.0,6.2,2.4,5.4,43.6,1.5,3.5,43.0,57.3
123,Devin Booker,PHX,36,23,13,34.0,11.3,5.0,11.6,43.0,1.3,4.1,32.2,48.6
124,Devin Vassell,SAS,29,8,21,31.3,5.7,2.7,6.7,39.7,0.4,1.8,21.2,42.5
125,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
126,Devonte' Graham,SAS,60,28,32,16.7,2.0,0.7,2.0,36.4,0.5,1.5,34.1,49.2
127,Dewayne Dedmon,PHI,30,17,13,11.7,0.5,0.2,0.4,63.6,0.0,0.0,100,68.2
128,Dillon Brooks,MEM,56,35,21,30.3,4.2,1.8,5.1,35.2,0.6,2.1,26.7,40.6
129,Domantas Sabonis,SAC,59,35,24,34.5,0.3,0.1,0.3,47.1,0.0,0.0,0.0,47.1
130,Dominick Barlow,SAS,11,0,11,10.1,0.2,0.1,0.1,100,0.0,0.0,-,100
131,Donovan Mitchell,CLE,54,34,20,35.5,10.7,4.2,9.7,43.1,2.3,5.9,39.9,55.2
132,Donte DiVincenzo,GSW,52,30,22,25.8,0.7,0.3,0.9,26.5,0.2,0.7,23.5,34.7
133,Dorian Finney-Smith,BKN,48,21,27,31.5,0.3,0.1,0.5,18.2,0.1,0.4,22.2,27.3
134,Doug McDermott,SAS,54,15,39,20.6,1.7,0.7,1.6,42.5,0.4,0.8,45.2,53.4
135,Draymond Green,GSW,54,29,25,31.5,0.1,0.1,0.1,37.5,0.0,0.0,100,43.8
136,Drew Eubanks,POR,60,27,33,19.7,0.2,0.1,0.2,46.2,0.0,0.0,-,46.2
137,Dru Smith,BKN,9,4,5,11.2,0.4,0.2,0.9,25.0,0.0,0.3,0.0,25.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
139,Duncan Robinson,MIA,32,14,18,17.3,1.8,0.7,1.7,38.2,0.5,1.3,35.7,51.8
140,Dwight Powell,DAL,58,31,27,19.8,0.0,0.0,0.0,50.0,0.0,0.0,-,50.0
141,Dyson Daniels,NOP,41,22,19,19.3,0.4,0.1,0.5,30.0,0.1,0.2,30.0,37.5
142,Edmond Sumner,BKN,46,28,18,14.5,0.7,0.3,0.8,40.0,0.1,0.3,33.3,45.7
143,Eric Gordon,LAC,52,14,38,29.2,1.8,0.6,1.8,33.7,0.5,1.4,37.3,48.4
144,Eugene Omoruyi,OKC,23,9,14,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Evan Fournier,NYK,23,13,10,18.0,2.4,1.0,3.0,31.9,0.5,1.9,27.3,40.6
146,Evan Mobley,CLE,63,37,26,34.2,1.3,0.6,1.5,41.2,0.0,0.0,100,41.8
147,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
148,Frank Kaminsky,HOU,31,11,20,6.7,0.1,0.0,0.1,25.0,0.0,0.0,-,25.0
149,Frank Ntilikina,DAL,38,18,20,12.2,0.4,0.2,0.5,42.1,0.0,0.2,12.5,44.7
150,Franz Wagner,ORL,62,25,37,33.2,2.6,1.1,3.2,33.0,0.5,1.8,27.4,40.8
151,Fred VanVleet,TOR,51,25,26,36.9,7.3,2.9,7.7,37.6,1.5,4.5,33.6,47.4
152,Furkan Korkmaz,PHI,25,17,8,10.2,0.8,0.3,0.8,38.1,0.1,0.4,30.0,45.2
153,Gabe Vincent,MIA,49,26,23,26.3,3.2,1.3,3.3,39.5,0.6,1.9,30.4,48.1
154,Garrett Temple,NOP,19,11,8,7.0,0.2,0.1,0.4,14.3,0.1,0.2,25.0,21.4
155,Garrison Mathews,ATL,47,13,34,12.9,0.5,0.2,0.5,32.0,0.2,0.5,34.8,48.0
156,Gary Harris,ORL,34,14,20,24.7,1.1,0.4,1.1,37.8,0.3,0.7,41.7,51.4
157,Gary Payton II,GSW,15,8,7,17.0,0.0,0.0,0.0,-,0.0,0.0,-,-
158,Gary Trent Jr.,TOR,54,26,28,33.5,5.2,2.3,5.9,38.5,0.7,2.2,30.6,44.3
159,George Hill,IND,36,24,12,18.8,0.9,0.4,1.0,40.0,0.1,0.5,16.7,44.3
160,Georges Niang,PHI,58,38,20,19.4,0.4,0.2,0.5,33.3,0.1,0.4,26.1,43.3
161,Giannis Antetokounmpo,MIL,50,38,12,32.3,3.8,1.7,5.1,33.1,0.4,1.6,25.6,37.2
162,Goga Bitadze,ORL,23,8,15,9.4,0.1,0.0,0.0,100,0.0,0.0,100,150.0
163,Goran Dragic,CHI,51,23,28,15.4,1.7,0.8,2.3,35.3,0.1,0.7,17.1,37.9
164,Gordon Hayward,CHA,38,15,23,31.3,4.2,2.0,4.6,43.4,0.2,0.8,26.7,45.7
165,Gorgui Dieng,SAS,21,2,19,9.6,0.3,0.1,0.7,21.4,0.0,0.5,9.1,25.0
166,Grant Williams,BOS,61,44,17,27.3,1.2,0.4,1.1,40.3,0.3,0.7,47.6,55.2
167,Grayson Allen,MIL,58,43,15,27.6,1.5,0.5,1.6,33.7,0.4,1.2,36.1,47.8
168,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
169,Hamidou Diallo,DET,54,12,42,17.4,1.1,0.5,1.2,43.3,0.0,0.1,50.0,44.8
170,Harrison Barnes,SAC,61,36,25,32.7,1.3,0.5,1.3,39.2,0.3,0.7,40.5,50.0
171,Haywood Highsmith,MIA,45,23,22,19.0,0.3,0.1,0.3,33.3,0.0,0.1,40.0,40.0
172,Herbert Jones,NOP,47,20,27,28.7,0.1,0.0,0.2,20.0,0.0,0.0,50.0,25.0
173,Immanuel Quickley,NYK,63,37,26,27.7,3.9,1.6,4.2,37.6,0.7,2.2,32.6,46.2
174,Isaac Okoro,CLE,65,39,26,21.1,0.1,0.0,0.1,33.3,0.0,0.1,42.9,50.0
175,Isaiah Hartenstein,NYK,64,37,27,19.6,0.1,0.0,0.1,37.5,0.0,0.0,-,37.5
176,Isaiah Jackson,IND,45,17,28,15.3,0.2,0.1,0.2,50.0,0.0,0.0,0.0,50.0
177,Isaiah Joe,OKC,54,25,29,16.8,2.0,0.8,1.7,47.8,0.4,1.1,37.9,59.8
178,Isaiah Livers,DET,40,9,31,21.0,0.8,0.3,0.8,41.9,0.1,0.3,41.7,50.0
179,Isaiah Mobley,CLE,8,5,3,3.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
180,Isaiah Roby,SAS,42,9,33,11.3,0.5,0.2,0.6,29.6,0.1,0.3,28.6,37.0
181,Isaiah Stewart,DET,50,12,38,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
182,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
183,Ish Smith,DEN,31,20,11,10.2,1.6,0.8,2.1,37.9,0.0,0.1,0.0,37.9
184,Ish Wainright,PHX,45,24,21,15.4,0.3,0.1,0.3,30.8,0.1,0.3,33.3,46.2
185,Ivica Zubac,LAC,60,32,28,29.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
186,JD Davison,BOS,6,5,1,2.3,0.0,0.0,0.3,0.0,0.0,0.0,-,0.0
187,JT Thor,CHA,51,15,36,11.6,0.1,0.1,0.4,15.8,0.0,0.1,0.0,15.8
188,Ja Morant,MEM,52,34,18,32.5,6.8,2.9,7.4,39.4,1.0,3.3,30.6,46.3
189,JaMychal Green,GSW,42,22,20,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,JaVale McGee,DAL,36,17,19,8.1,0.1,0.0,0.1,25.0,0.0,0.0,0.0,25.0
191,Jabari Smith Jr.,HOU,59,12,47,30.0,2.1,0.9,2.8,32.9,0.3,0.9,31.4,37.7
192,Jabari Walker,POR,41,20,21,9.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
193,Jack White,DEN,15,12,3,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
194,Jaden Hardy,DAL,32,16,16,11.6,1.0,0.4,1.3,30.2,0.2,0.8,28.0,38.4
195,Jaden Ivey,DET,58,15,43,30.1,3.8,1.6,4.3,36.9,0.6,1.9,32.1,43.8
196,Jaden McDaniels,MIN,61,31,30,30.6,1.2,0.6,1.2,46.7,0.1,0.2,38.5,50.0
197,Jaden Springer,PHI,7,7,0,3.7,0.0,0.0,0.3,0.0,-,-,-,0.0
198,Jae Crowder,MIL,4,4,0,19.2,1.0,0.5,1.3,40.0,0.0,0.5,0.0,40.0
199,Jae'Sean Tate,HOU,23,3,20,21.4,0.3,0.1,0.5,27.3,0.0,0.2,25.0,31.8
200,Jake LaRavia,MEM,31,21,10,12.4,0.2,0.1,0.3,25.0,0.0,0.2,14.3,31.3
201,Jakob Poeltl,TOR,53,16,37,26.2,0.6,0.3,0.5,53.6,0.0,0.0,0.0,53.6
202,Jalen Brunson,NYK,60,35,25,35.2,8.6,3.8,8.3,45.2,1.1,2.8,39.3,51.8
203,Jalen Duren,DET,52,14,38,25.1,0.1,0.1,0.2,37.5,0.0,0.0,-,37.5
204,Jalen Green,HOU,56,11,45,33.6,6.5,2.6,7.4,35.3,1.3,4.2,31.6,44.2
205,Jalen Johnson,ATL,57,29,28,14.3,0.2,0.1,0.3,29.4,0.0,0.1,0.0,29.4
206,Jalen McDaniels,PHI,63,20,43,25.4,0.7,0.3,1.0,33.9,0.0,0.1,16.7,34.7
207,Jalen Smith,IND,53,26,27,18.2,0.4,0.2,0.4,38.1,0.1,0.1,75.0,45.2
208,Jalen Suggs,ORL,38,15,23,23.0,2.7,1.1,3.0,36.5,0.5,1.7,29.7,44.8
209,Jalen Williams,OKC,58,26,32,29.4,1.5,0.7,1.8,39.2,0.1,0.3,35.0,42.6
210,Jamal Cain,MIA,14,8,6,13.3,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
211,Jamal Murray,DEN,49,35,14,32.5,8.7,3.6,8.5,42.4,1.5,3.7,39.9,51.2
212,Jamaree Bouyea,MIA,4,2,2,16.3,0.8,0.3,0.8,33.3,0.3,0.5,50.0,50.0
213,James Bouknight,CHA,26,5,21,13.6,1.2,0.5,1.4,33.3,0.3,0.9,34.8,44.4
214,James Harden,PHI,45,30,15,36.7,8.3,3.1,7.9,39.6,2.0,5.5,37.2,52.5
215,James Johnson,IND,12,5,7,8.1,0.4,0.2,0.4,40.0,0.1,0.2,50.0,50.0
216,James Wiseman,DET,26,9,17,14.8,0.1,0.0,0.3,11.1,0.0,0.0,-,11.1
217,Jared Rhoden,DET,1,0,1,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,50.0
218,Jaren Jackson Jr.,MEM,44,28,16,27.3,0.5,0.2,0.7,25.8,0.1,0.3,28.6,32.3
219,Jarred Vanderbilt,LAL,59,30,29,24.0,0.1,0.1,0.2,21.4,0.0,0.0,50.0,25.0
220,Jarrett Allen,CLE,58,36,22,33.3,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
221,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
222,Jason Preston,LAC,13,3,10,9.4,1.0,0.5,1.2,37.5,0.1,0.3,25.0,40.6
223,Javonte Green,CHI,28,11,17,16.0,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
224,Jaxson Hayes,NOP,36,16,20,13.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
225,Jaylen Brown,BOS,51,36,15,35.8,6.2,2.7,6.4,42.3,0.8,2.4,33.1,48.6
226,Jaylen Nowell,MIN,62,31,31,19.5,3.0,1.3,3.0,42.5,0.4,1.4,30.7,49.7
227,Jaylin Williams,OKC,30,12,18,16.8,0.1,0.0,0.1,50.0,0.0,0.0,100,75.0
228,Jayson Tatum,BOS,59,43,16,37.3,5.7,2.1,6.9,30.8,1.4,4.7,29.5,40.8
229,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.6,0.3,0.8,33.3,0.1,0.1,50.0,36.7
230,Jeff Green,DEN,39,25,14,19.4,0.4,0.2,0.8,25.8,0.0,0.2,14.3,27.4
231,Jerami Grant,POR,57,26,31,35.7,2.6,1.2,2.9,41.1,0.2,0.5,44.4,44.6
232,Jeremiah Robinson-Earl,OKC,33,11,22,20.0,0.2,0.1,0.1,66.7,0.0,0.1,50.0,83.3
233,Jeremy Sochan,SAS,50,12,38,26.0,1.0,0.5,1.3,38.1,0.1,0.2,33.3,41.3
234,Jericho Sims,NYK,49,29,20,15.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
235,Jevon Carter,MIL,62,45,17,22.6,3.2,1.3,3.1,41.8,0.6,1.5,38.0,50.8
236,Jimmy Butler,MIA,48,25,23,33.3,2.6,1.3,3.5,35.9,0.1,0.5,19.2,37.4
237,Jock Landale,PHX,54,28,26,14.2,0.0,0.0,0.2,10.0,0.0,0.1,0.0,10.0
238,Joe Harris,BKN,55,29,26,23.0,1.0,0.4,0.9,40.0,0.3,0.6,42.4,54.0
239,Joe Ingles,MIL,29,21,8,22.4,2.0,0.7,1.5,45.5,0.6,1.3,43.6,64.8
240,Joe Wieskamp,TOR,3,1,2,7.9,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
241,Joel Embiid,PHI,48,31,17,35.1,6.3,3.0,7.3,41.7,0.3,1.2,20.7,43.4
242,John Butler Jr.,POR,9,2,7,3.4,0.0,0.0,0.0,-,0.0,0.0,-,-
243,John Collins,ATL,52,27,25,30.9,0.6,0.3,0.8,38.1,0.0,0.1,0.0,38.1
244,John Konchar,MEM,53,33,20,21.8,0.4,0.2,0.4,34.8,0.1,0.3,35.3,47.8
245,John Wall,LAC,34,15,19,22.2,1.7,0.8,3.1,26.7,0.0,0.6,5.0,27.1
246,Johnny Davis,WAS,13,6,7,4.7,0.5,0.2,0.8,27.3,0.0,0.1,0.0,27.3
247,Johnny Juzang,UTA,1,0,1,14.8,0.0,0.0,0.0,-,0.0,0.0,-,-
248,Jonas Valanciunas,NOP,61,29,32,24.9,0.2,0.1,0.4,21.7,0.0,0.0,0.0,21.7
249,Jonathan Isaac,ORL,11,8,3,11.3,0.2,0.1,0.5,16.7,0.0,0.0,-,16.7
