,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Hartenstein,NYK,80,47,33,19.9,5.0,29.6,14.2,0.7,1.4,0.28,0.168,1.9,0.2,5.1,0.358,0.688,0.69
180,Isaiah Jackson,IND,61,23,38,16.2,7.1,22.3,14.2,0.5,1.35,0.41,0.32,1.9,0.3,5.3,0.549,0.714,0.945
181,Isaiah Joe,OKC,72,35,37,19.1,9.4,24.9,15.5,0.8,2.02,1.34,0.379,0.4,0.0,0.4,0.517,0.0,0.806
182,Isaiah Livers,DET,51,10,41,23.1,6.7,26.0,16.3,0.8,1.93,0.91,0.257,0.3,0.1,0.5,0.765,1.333,0.778
183,Isaiah Mobley,CLE,10,7,3,3.3,1.1,5.5,2.7,0.2,2.2,0.98,0.2,0.0,0.1,0.2,0.0,2.0,2.0
184,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
185,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805
186,Isaiah Todd,WAS,5,2,3,3.2,0.4,4.0,2.4,0.1,1.93,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0
187,Ish Smith,DEN,40,24,16,8.6,2.3,20.4,7.7,1.7,5.05,4.9,0.114,0.1,0.0,0.2,0.0,0.0,0.444
188,Ish Wainright,PHX,57,32,25,15.0,4.2,15.6,10.1,0.4,1.47,0.68,0.273,0.0,0.0,0.7,0.0,0.0,0.732
189,Ivica Zubac,LAC,74,41,33,28.7,10.7,42.6,20.4,1.1,1.5,0.45,0.252,4.0,1.9,9.0,0.59,0.839,0.926
190,JD Davison,BOS,10,9,1,2.7,1.1,5.2,2.2,0.4,4.96,4.04,0.212,0.1,0.0,0.1,2.0,0.0,2.0
191,JT Thor,CHA,67,21,46,13.6,3.7,18.3,9.3,0.5,1.55,0.59,0.201,0.3,0.1,0.9,0.222,0.8,0.81
192,Ja Morant,MEM,60,39,21,32.1,26.4,77.3,26.0,7.6,5.89,5.13,0.341,0.5,0.1,1.5,0.621,0.0,0.977
193,JaMychal Green,GSW,56,29,27,14.0,6.5,22.3,14.0,0.5,1.3,0.34,0.292,1.0,0.6,3.0,0.589,0.219,1.006
194,JaVale McGee,DAL,41,20,21,8.5,4.3,11.7,6.4,0.3,1.48,0.47,0.368,1.1,0.4,3.2,0.689,0.75,0.924
195,Jabari Smith Jr.,HOU,77,19,58,31.0,12.7,46.6,23.6,1.5,1.94,1.02,0.272,1.2,0.9,2.6,0.685,0.657,1.01
196,Jabari Walker,POR,53,21,32,10.4,3.6,12.9,7.4,0.4,1.78,0.72,0.281,0.7,0.1,1.7,0.684,0.667,0.764
197,Jack White,DEN,16,12,4,3.2,1.2,4.9,2.7,0.1,1.71,0.76,0.241,0.1,0.0,0.6,0.0,0.0,0.444
198,Jaden Hardy,DAL,46,20,26,14.4,8.4,24.7,12.0,1.6,3.93,3.59,0.339,0.2,0.0,0.2,0.4,0.0,0.889
199,Jaden Ivey,DET,71,15,56,30.9,16.1,57.8,23.0,4.8,4.95,4.67,0.278,0.8,0.1,1.4,0.643,0.5,0.716
200,Jaden McDaniels,MIN,77,39,38,30.9,12.2,39.7,23.5,1.3,1.9,1.2,0.306,0.6,0.2,2.4,0.625,0.5,0.929
201,Jaden Springer,PHI,14,11,3,3.8,1.6,3.9,2.3,0.2,3.6,2.59,0.426,0.1,0.0,0.4,0.0,0.0,1.333
202,Jae Crowder,MIL,16,13,3,18.2,5.4,25.4,12.9,0.6,1.35,0.41,0.214,0.4,0.1,0.8,0.333,0.0,1.077
203,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7
204,Jake LaRavia,MEM,35,22,13,11.8,3.0,14.2,8.0,0.4,1.73,0.86,0.211,0.2,0.1,0.5,0.833,1.0,0.368
205,Jakob Poeltl,TOR,69,25,44,26.8,12.8,52.9,30.5,1.4,1.63,0.49,0.241,6.7,1.8,8.4,0.469,0.738,0.859
206,Jalen Brunson,NYK,68,40,28,35.0,24.0,84.3,29.2,8.5,6.04,5.65,0.285,0.2,0.9,0.3,0.385,0.629,0.522
207,Jalen Duren,DET,64,15,49,24.9,9.2,35.6,16.6,0.9,1.58,0.49,0.258,1.9,1.0,8.0,0.557,0.581,0.922
208,Jalen Green,HOU,74,18,56,34.3,22.2,65.9,34.4,4.8,4.39,3.92,0.337,0.4,0.0,0.9,0.643,0.0,0.897
209,Jalen Johnson,ATL,68,35,33,14.8,5.5,22.1,9.1,0.7,2.01,0.94,0.248,0.5,0.1,1.3,0.75,0.625,0.91
210,Jalen McDaniels,PHI,77,29,48,23.7,9.3,35.1,18.7,1.2,2.04,1.2,0.264,0.5,0.1,1.8,0.833,0.0,1.158
211,Jalen Smith,IND,68,31,37,18.8,9.4,29.9,18.0,0.7,1.42,0.46,0.316,1.3,0.5,4.1,0.756,0.541,0.947
212,Jalen Suggs,ORL,50,20,30,23.8,9.7,43.2,18.2,2.6,3.66,2.98,0.226,0.3,0.1,1.4,0.692,0.8,0.618
213,Jalen Williams,OKC,74,35,39,30.4,14.1,46.6,22.2,2.7,3.44,2.97,0.304,0.8,0.0,2.3,0.968,0.0,1.042
214,Jamal Cain,MIA,15,8,7,12.4,4.4,12.1,7.0,0.3,1.4,0.59,0.365,0.1,0.0,2.5,0.0,0.0,1.135
215,Jamal Murray,DEN,64,43,21,32.9,20.0,71.3,33.9,5.7,4.82,4.22,0.28,1.1,0.7,1.2,0.721,0.711,0.844
216,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,23.6,9.6,1.7,4.37,3.7,0.127,0.0,0.0,0.0,0.0,0.0,0.0
217,James Bouknight,CHA,32,8,24,14.5,5.4,21.4,12.7,1.1,3.06,2.33,0.253,0.1,0.0,0.3,1.667,0.0,0.222
218,James Harden,PHI,57,39,18,37.0,21.1,93.9,34.2,8.6,5.49,4.76,0.225,0.4,0.4,0.7,0.45,0.76,0.462
219,James Johnson,IND,16,6,10,8.6,2.4,11.5,6.1,0.6,3.06,2.69,0.212,0.3,0.1,0.3,0.4,0.0,0.6
220,James Wiseman,DET,43,10,33,19.4,10.1,32.6,15.2,0.8,1.48,0.37,0.311,2.1,1.9,5.9,0.91,0.707,1.094
221,Jared Butler,OKC,4,1,3,7.3,3.0,12.8,4.5,0.9,4.46,4.16,0.235,0.0,0.0,0.0,0.0,0.0,0.0
222,Jared Rhoden,DET,12,1,11,10.7,2.3,12.4,7.3,0.4,1.86,0.92,0.188,0.0,0.0,1.0,0.0,0.0,0.667
223,Jaren Jackson Jr.,MEM,62,40,22,28.4,18.3,41.6,24.5,1.4,1.97,0.97,0.441,1.6,2.8,4.2,0.758,0.825,1.21
224,Jarred Vanderbilt,LAL,76,41,35,24.3,8.0,31.9,17.4,1.1,2.11,1.24,0.25,1.7,0.0,5.2,0.5,0.0,0.803
225,Jarrell Brantley,UTA,4,0,4,9.7,5.5,17.5,10.0,0.5,1.87,1.37,0.314,0.3,0.0,0.3,0.0,0.0,2.0
226,Jarrett Allen,CLE,67,44,23,33.0,14.4,43.0,25.5,1.1,1.52,0.32,0.335,5.4,1.0,11.3,0.536,0.576,0.999
227,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
228,Jason Preston,LAC,13,3,10,9.4,3.2,23.7,7.7,1.8,4.64,4.29,0.133,0.1,0.0,0.2,2.0,0.0,1.0
229,Javonte Green,CHI,31,12,19,15.1,5.3,22.0,11.0,0.5,1.24,0.43,0.24,0.5,0.0,1.7,1.0,0.0,1.245
230,Jaxson Hayes,NOP,47,22,25,13.0,5.0,15.8,10.1,0.4,1.47,0.6,0.313,0.9,0.1,2.4,0.85,0.286,1.018
231,Jay Huff,WAS,6,1,5,11.9,6.3,15.0,10.2,0.4,1.49,0.5,0.422,0.7,0.3,1.5,1.0,0.0,0.667
232,Jay Scrubb,ORL,1,1,0,2.5,2.0,4.0,2.0,0.3,4.49,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
233,Jaylen Brown,BOS,67,46,21,35.9,26.6,64.0,34.8,3.7,3.49,2.8,0.416,1.5,0.7,2.4,0.718,0.689,0.886
234,Jaylen Nowell,MIN,65,34,31,19.3,10.8,33.2,18.6,1.8,3.27,2.93,0.326,0.2,0.0,0.7,1.438,0.0,1.085
235,Jaylin Williams,OKC,48,22,26,18.6,5.8,36.3,20.0,0.9,1.45,0.37,0.159,1.5,0.1,2.3,0.452,0.0,0.622
236,Jayson Tatum,BOS,73,51,22,37.2,30.2,75.3,39.4,4.9,3.87,2.84,0.401,2.6,1.3,3.0,0.888,0.969,0.986
237,Jeenathan Williams,POR,2,1,1,21.2,5.5,18.0,13.0,0.8,2.5,1.33,0.306,0.0,0.0,1.5,0.0,0.0,0.0
238,Jeff Dowtin Jr.,TOR,25,17,8,10.3,2.4,17.6,8.3,1.1,3.8,3.45,0.139,0.2,0.0,0.4,0.667,0.0,0.667
239,Jeff Green,DEN,54,33,21,19.6,7.8,25.9,17.2,0.8,1.95,0.85,0.3,1.2,1.2,1.9,0.603,0.47,0.99
240,Jerami Grant,POR,63,28,35,35.6,20.5,53.3,32.9,2.2,2.51,1.44,0.384,0.9,2.7,1.9,0.509,0.434,1.0
241,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,6.9,28.4,15.5,0.6,1.19,0.39,0.242,0.7,0.0,3.0,0.586,0.0,0.68
242,Jeremy Sochan,SAS,55,15,40,26.1,11.1,44.3,21.9,2.2,2.92,2.24,0.25,1.2,1.1,3.4,0.716,0.29,1.021
243,Jericho Sims,NYK,51,31,20,15.4,3.4,19.0,7.7,0.4,1.26,0.32,0.177,0.5,0.0,3.5,0.48,0.0,0.876
244,Jevon Carter,MIL,79,57,22,22.4,8.1,38.2,15.0,2.7,4.2,3.7,0.211,0.3,0.0,0.6,0.182,0.0,0.227
245,Jimmy Butler,MIA,63,34,29,33.5,22.9,63.3,37.3,4.6,4.39,3.23,0.361,2.0,2.7,5.9,0.504,0.488,0.875
246,Jock Landale,PHX,66,34,32,14.0,6.4,23.0,15.0,0.6,1.49,0.48,0.278,2.1,1.3,4.9,0.447,0.805,0.864
247,Joe Harris,BKN,73,39,34,20.7,7.6,21.8,15.8,0.5,1.44,0.76,0.349,0.3,0.0,0.5,0.842,0.0,0.974
248,Joe Ingles,MIL,45,32,13,22.8,7.0,33.1,20.2,1.7,2.99,1.78,0.211,0.1,0.0,0.2,0.667,0.0,0.444
249,Joe Wieskamp,TOR,7,5,2,4.8,1.3,4.1,3.1,0.1,1.79,1.14,0.31,0.1,0.0,0.0,0.0,0.0,0.0
250,Joel Embiid,PHI,65,43,22,34.7,33.3,71.2,51.6,3.1,2.6,1.18,0.467,8.8,6.5,4.9,0.749,0.697,1.114
251,John Butler Jr.,POR,16,4,12,8.8,1.4,6.8,3.9,0.2,1.57,0.83,0.211,0.1,0.0,0.4,2.0,0.0,1.0
252,John Collins,ATL,70,37,33,30.0,13.0,42.7,21.5,1.2,1.64,0.52,0.305,1.3,2.4,3.3,0.819,0.71,1.125
253,John Konchar,MEM,70,44,26,20.4,5.0,29.4,14.3,0.9,1.76,0.83,0.17,0.3,0.0,1.1,0.391,0.0,0.878
254,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
255,Johnny Davis,WAS,26,9,17,13.3,5.2,16.9,10.7,0.6,2.19,1.57,0.305,0.2,0.0,0.4,0.4,0.0,1.0
256,Johnny Juzang,UTA,15,5,10,12.4,4.7,14.9,9.1,0.6,2.26,1.52,0.314,0.1,0.0,0.4,1.0,0.0,0.333
257,Jonas Valanciunas,NOP,77,39,38,25.0,14.2,50.4,31.0,1.5,1.82,0.59,0.282,3.0,4.9,6.6,0.547,0.627,1.124
258,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
259,Jonathan Kuminga,GSW,65,36,29,20.8,9.8,33.9,19.7,1.4,2.39,1.45,0.289,1.2,1.2,2.3,0.857,0.367,0.848
260,Jordan Clarkson,UTA,61,30,31,32.6,20.8,56.1,31.7,3.9,4.17,3.52,0.371,0.7,0.2,1.4,0.829,0.571,0.871
261,Jordan Goodwin,WAS,60,21,39,17.6,6.3,36.9,14.8,2.6,4.24,3.88,0.171,0.3,0.0,1.1,0.35,2.0,0.703
262,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
263,Jordan McLaughlin,MIN,41,20,21,15.6,3.7,35.7,12.4,2.4,4.09,3.68,0.103,0.2,0.0,0.4,0.5,0.0,0.667
264,Jordan Nwora,IND,60,35,25,19.0,8.5,26.5,16.5,1.0,2.26,1.5,0.321,0.4,0.0,0.8,0.636,0.0,0.776
265,Jordan Poole,GSW,79,41,38,30.3,20.5,66.1,32.7,4.6,4.18,3.77,0.31,0.7,0.0,0.9,1.0,2.0,0.833
266,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
267,Jose Alvarado,NOP,61,30,31,21.5,9.0,46.0,18.1,3.3,4.32,4.17,0.196,0.2,0.0,0.6,1.0,0.0,0.444
268,Josh Christopher,HOU,62,14,48,11.9,5.7,18.4,11.4,1.1,3.57,3.38,0.309,0.2,0.0,0.4,0.667,2.0,0.909
269,Josh Giddey,OKC,75,33,42,31.1,16.6,76.7,36.5,4.4,3.48,2.81,0.216,1.3,0.3,2.9,0.708,0.0,0.832
270,Josh Green,DAL,60,27,33,25.7,9.1,34.2,17.2,1.6,2.79,2.08,0.266,0.7,0.0,1.4,0.756,0.0,0.329
271,Josh Hart,NYK,74,42,32,32.4,9.8,43.6,22.1,2.0,2.7,2.08,0.225,0.7,0.0,1.9,0.3,0.667,0.613
272,Josh Minott,MIN,14,6,8,6.5,3.3,7.6,4.4,0.2,1.76,0.99,0.434,0.1,0.0,0.9,2.0,0.0,1.385
273,Josh Okogie,PHX,69,37,32,18.4,7.2,23.0,13.3,0.9,2.39,1.69,0.312,0.4,0.0,1.6,0.423,0.0,0.57
274,Josh Richardson,NOP,62,23,39,23.6,10.3,42.1,21.1,2.3,3.31,2.58,0.245,0.3,0.0,0.8,0.25,0.0,0.7
275,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
276,Jrue Holiday,MIL,67,50,17,32.6,19.3,73.1,25.3,6.1,5.01,4.55,0.263,0.9,0.9,2.4,0.417,0.597,0.675
277,Juan Toscano-Anderson,UTA,49,18,31,12.9,2.9,18.4,8.5,0.6,2.05,1.27,0.155,0.5,0.1,1.5,0.478,0.0,0.527
278,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,17.0,9.2,0.4,1.41,0.51,0.171,0.4,0.1,1.1,0.2,0.667,0.854
279,Julian Champagnie,SAS,14,5,9,16.4,7.2,21.1,12.1,0.5,1.41,0.5,0.341,0.5,0.1,1.1,1.429,0.0,0.813
280,Julius Randle,NYK,77,44,33,35.5,25.1,69.4,43.5,3.5,3.0,1.91,0.362,2.1,3.6,3.1,0.695,0.581,1.021
281,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
282,Justin Holiday,DAL,44,18,26,14.9,4.3,16.8,10.8,0.5,1.62,0.76,0.256,0.3,0.0,0.5,0.308,0.0,0.417
283,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
284,Justin Minaya,POR,1,0,1,17.2,8.0,24.0,18.0,0.5,1.19,0.54,0.333,1.0,0.0,2.0,0.0,0.0,1.0
285,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
286,Jusuf Nurkic,POR,52,24,28,26.8,13.3,53.8,31.6,1.5,1.65,0.59,0.248,3.4,4.5,5.5,0.571,0.591,0.915
287,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
288,Kai Jones,CHA,44,12,32,11.7,3.3,13.4,7.0,0.4,1.81,0.79,0.249,0.2,0.1,1.9,0.889,1.333,0.845
289,Karl-Anthony Towns,MIN,27,13,14,33.1,20.4,60.5,42.6,2.2,2.21,0.81,0.337,2.0,3.8,2.3,0.792,0.422,1.081
290,Kawhi Leonard,LAC,50,31,19,33.7,23.7,57.0,36.4,3.9,4.1,3.28,0.417,2.4,2.8,2.1,0.625,0.521,0.724
291,Keegan Murray,SAC,78,47,31,29.8,12.2,34.6,23.9,1.0,1.65,0.79,0.353,0.4,0.2,2.1,0.606,0.615,0.846
292,Keita Bates-Diop,SAS,63,16,47,21.7,9.2,25.7,16.5,0.9,2.16,1.25,0.356,0.8,0.7,2.3,0.569,0.488,1.049
293,Keldon Johnson,SAS,61,16,45,32.8,22.0,57.7,33.9,2.8,2.96,2.08,0.382,0.9,0.8,1.5,0.818,0.49,0.989
294,Kelly Olynyk,UTA,66,28,38,28.5,12.2,55.6,28.2,2.0,2.11,0.88,0.22,1.3,0.6,2.6,0.547,0.31,0.795
295,Kelly Oubre Jr.,CHA,48,16,32,32.2,20.3,44.7,31.8,1.7,2.26,1.39,0.453,1.0,0.0,2.1,0.92,0.0,0.891
296,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
297,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
298,Kendrick Nunn,WAS,68,29,39,13.6,7.0,19.9,10.9,1.3,3.94,3.45,0.353,0.2,0.0,0.4,0.667,0.0,1.0
299,Kennedy Chandler,MEM,35,21,14,8.0,2.2,16.6,5.8,1.5,5.38,4.77,0.131,0.1,0.0,0.4,1.0,0.0,0.786
300,Kenneth Lofton Jr.,MEM,22,14,8,6.0,3.4,9.8,7.1,0.4,2.19,1.15,0.349,1.0,0.4,1.1,0.435,0.0,1.12
301,Kenrich Williams,OKC,53,26,27,22.8,8.0,31.2,19.2,1.0,1.87,1.22,0.257,1.1,0.3,3.5,0.644,0.267,0.811
302,Kentavious Caldwell-Pope,DEN,75,51,24,31.4,10.7,38.2,25.3,1.2,1.95,1.05,0.28,0.8,0.0,1.1,0.807,0.0,0.728
303,Kenyon Martin Jr.,HOU,80,20,60,27.9,12.7,35.5,22.0,0.9,1.5,0.8,0.357,1.7,0.0,4.0,0.787,0.0,1.096
304,Keon Ellis,SAC,14,7,7,3.8,1.6,5.6,3.9,0.2,1.96,1.09,0.278,0.0,0.0,0.0,0.0,0.0,0.0
305,Keon Johnson,POR,40,13,27,10.4,4.7,21.3,8.8,1.9,5.33,4.82,0.222,0.2,0.0,0.4,0.0,0.0,0.313
306,Kessler Edwards,SAC,34,17,17,10.4,2.8,12.4,7.3,0.3,1.59,0.69,0.223,0.1,0.0,0.8,1.2,0.0,0.704
307,Kevin Durant,PHX,46,33,13,35.5,29.1,66.3,38.9,4.0,3.63,2.56,0.438,2.5,3.2,1.2,0.868,0.616,1.281
308,Kevin Huerter,SAC,74,44,30,29.5,15.2,44.1,30.6,1.6,2.23,1.46,0.345,0.8,0.0,1.7,0.797,0.0,1.073
309,Kevin Knox II,POR,60,12,48,14.3,5.8,20.0,9.7,0.6,1.66,0.75,0.29,0.2,0.0,0.8,0.9,0.0,1.02
310,Kevin Love,MIA,60,33,27,20.2,8.2,37.9,20.3,1.1,1.81,0.46,0.217,0.5,1.5,1.8,0.222,0.393,0.706
311,Kevin Porter Jr.,HOU,58,17,41,34.2,19.0,79.1,34.8,6.9,5.21,4.79,0.241,0.7,0.1,1.6,0.308,0.571,0.691
312,Kevon Harris,ORL,31,12,19,12.3,3.3,10.6,6.5,0.5,2.71,2.15,0.306,0.2,0.0,1.0,0.571,0.0,0.938
313,Kevon Looney,GSW,79,41,38,23.9,7.0,41.2,25.0,1.0,1.5,0.42,0.17,2.5,0.4,6.1,0.434,0.242,0.741
314,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
315,Khris Middleton,MIL,33,25,8,24.3,15.1,48.8,25.2,3.2,3.93,3.17,0.309,0.8,1.7,1.3,0.615,0.596,0.698
316,Killian Hayes,DET,73,15,58,28.0,10.0,61.4,21.1,5.4,5.28,5.02,0.162,0.3,0.0,0.5,0.667,1.333,0.486
317,Kira Lewis Jr.,NOP,25,11,14,9.4,4.6,20.4,9.4,1.2,3.55,3.03,0.224,0.1,0.0,0.2,1.0,0.0,1.25
318,Klay Thompson,GSW,66,35,31,33.3,21.9,48.0,37.3,1.7,2.14,1.35,0.456,1.0,0.2,1.5,0.779,0.75,0.9
319,Kobi Simmons,CHA,3,0,3,5.8,1.7,8.3,5.7,0.3,2.13,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
320,Kris Dunn,UTA,19,7,12,24.0,11.7,59.3,17.5,4.6,4.64,4.02,0.198,0.3,0.1,0.5,0.333,0.0,1.111
321,Kristaps Porzingis,WAS,65,27,38,32.6,23.2,60.2,40.0,1.8,1.81,0.68,0.385,3.8,4.0,4.7,0.759,0.904,1.076
322,Kyle Anderson,MIN,67,34,33,28.3,9.4,52.5,30.1,2.4,2.74,1.65,0.18,1.7,0.1,2.3,0.375,0.5,0.656
323,Kyle Kuzma,WAS,64,29,35,35.0,21.2,59.3,33.6,3.3,3.35,2.42,0.358,1.0,0.7,1.8,0.548,0.523,1.061
324,Kyle Lowry,MIA,53,28,25,31.8,11.4,70.8,32.8,4.2,3.52,2.57,0.161,0.3,0.1,0.9,0.118,0.0,0.38
325,Kyrie Irving,DAL,60,32,28,37.3,27.1,75.7,32.5,5.7,4.51,3.81,0.357,1.3,0.3,1.6,0.773,0.6,0.938
326,LaMelo Ball,CHA,36,13,23,35.2,23.3,90.2,29.9,7.4,4.9,4.79,0.258,0.4,0.0,1.4,0.2,0.0,0.725
327,Lamar Stevens,CLE,60,38,22,17.8,5.2,20.4,10.4,0.7,1.97,0.86,0.256,0.4,0.1,1.4,0.522,1.5,0.683
328,Landry Shamet,PHX,37,18,19,20.5,8.7,35.8,18.5,1.9,3.12,2.73,0.244,0.4,0.0,0.4,0.615,0.0,0.857
329,Larry Nance Jr.,NOP,63,33,30,21.3,6.8,30.1,18.9,0.9,1.82,0.73,0.228,2.9,0.5,4.5,0.449,0.333,0.922
330,Lauri Markkanen,UTA,66,32,34,34.4,25.6,51.5,32.3,1.9,2.17,1.09,0.497,1.9,1.5,4.4,1.144,0.594,1.21
331,LeBron James,LAL,53,28,25,35.7,29.0,78.6,37.4,5.6,4.31,3.21,0.369,3.0,3.8,3.7,0.771,0.549,1.149
332,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
333,Lester Quinones,GSW,2,2,0,1.5,0.5,4.0,2.5,0.3,4.53,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
334,Lindell Wigginton,MIL,5,4,1,3.6,1.6,6.8,3.2,0.5,4.69,4.44,0.235,0.2,0.0,0.2,0.0,0.0,0.0
335,Lindy Waters III,OKC,39,18,21,12.9,5.1,15.9,10.4,0.4,1.65,0.91,0.319,0.1,0.0,0.4,0.8,0.0,0.588
336,Lonnie Walker IV,LAL,55,26,29,23.5,11.8,25.5,15.4,1.3,3.12,2.45,0.463,0.4,0.0,0.6,0.7,0.0,0.909
337,Luguentz Dort,OKC,73,35,38,30.9,13.8,37.3,22.1,1.9,3.1,2.62,0.371,0.5,0.1,2.4,0.514,0.5,0.616
338,Luka Doncic,DAL,65,33,32,36.6,32.7,90.5,34.4,9.2,6.13,5.31,0.361,0.7,4.4,1.0,0.783,0.701,1.088
339,Luka Garza,MIN,27,14,13,8.8,6.6,15.2,9.8,0.4,1.57,0.63,0.432,0.7,0.6,2.4,0.2,1.059,1.234
340,Luka Samanic,UTA,4,1,3,17.5,7.3,27.8,14.5,0.7,1.44,0.61,0.261,1.0,0.5,0.8,0.5,0.0,1.333
341,Luke Kennard,MEM,58,36,22,22.1,9.1,27.1,17.1,1.0,2.23,1.39,0.335,0.3,0.0,0.3,0.5,0.0,0.667
342,Luke Kornet,BOS,67,43,24,11.4,3.7,12.3,7.5,0.3,1.26,0.29,0.298,0.6,0.1,3.0,0.553,0.5,1.035
343,Malachi Flynn,TOR,51,28,23,12.7,4.4,25.6,11.7,1.7,4.06,3.39,0.17,0.1,0.0,0.2,0.4,0.0,0.444
344,Malaki Branham,SAS,62,13,49,23.5,10.0,35.5,15.7,2.1,3.58,3.15,0.283,0.3,0.0,0.5,1.105,0.0,1.0
345,Malcolm Brogdon,BOS,67,46,21,26.0,14.9,53.1,21.7,4.0,4.47,4.43,0.281,0.4,0.0,0.8,0.76,0.0,0.818
346,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
347,Malik Beasley,LAL,79,43,36,25.8,12.5,34.3,21.1,1.3,2.33,1.66,0.366,0.3,0.0,0.4,1.0,0.0,0.857
348,Malik Monk,SAC,76,47,29,22.4,13.6,40.5,25.2,1.9,2.88,2.4,0.337,0.3,0.0,0.9,0.417,0.0,0.821
349,Mamadi Diakite,CLE,20,14,6,6.8,1.8,9.3,5.2,0.3,1.67,0.4,0.188,0.7,0.0,1.1,0.143,0.0,0.476
350,MarJon Beauchamp,MIL,50,34,16,12.6,4.9,13.6,9.5,0.5,2.2,1.53,0.358,0.2,0.0,0.9,0.583,0.0,0.523
351,Marcus Morris Sr.,LAC,65,35,30,28.1,11.2,37.0,24.2,1.3,2.14,1.13,0.303,1.1,1.6,0.6,0.681,0.788,1.0
352,Marcus Smart,BOS,61,43,18,32.1,11.5,59.6,25.5,4.1,4.08,3.35,0.194,0.4,1.1,1.1,0.308,0.4,0.486
353,Mark Williams,CHA,41,17,24,18.8,8.6,21.4,12.0,0.5,1.48,0.39,0.402,1.8,1.1,6.0,0.639,0.659,1.118
354,Markelle Fultz,ORL,58,29,29,30.2,14.2,68.0,22.7,5.6,4.95,4.63,0.209,0.6,0.6,2.0,0.571,0.412,0.853
355,Markieff Morris,DAL,33,17,16,9.7,3.3,13.5,8.4,0.4,1.6,0.5,0.244,0.2,0.3,0.5,0.25,0.444,0.667
356,Marko Simonovic,CHI,5,1,4,2.1,0.4,4.0,2.2,0.1,1.33,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0
357,Marvin Bagley III,DET,40,6,34,23.7,12.0,34.2,20.3,1.1,1.99,0.82,0.35,1.7,2.3,4.3,0.731,0.433,1.046
358,Mason Plumlee,LAC,77,26,51,26.1,10.9,41.2,24.8,1.5,2.2,1.0,0.264,2.8,1.6,7.1,0.46,0.496,0.868
