,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
150,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
151,Frank Kaminsky,HOU,35,6.2,12,23,0.2,0.1,1.2,1.0,1.6,65.5
152,Frank Ntilikina,DAL,45,11.8,20,25,0.3,0.1,1.1,0.6,0.9,67.5
153,Franz Wagner,ORL,78,32.9,33,45,0.9,0.2,3.2,1.7,2.4,73.5
154,Fred VanVleet,TOR,67,36.8,34,33,1.8,0.6,3.7,2.0,2.7,75.3
155,Furkan Korkmaz,PHI,34,8.7,22,12,0.2,0.1,0.8,0.4,0.6,71.4
156,Gabe Vincent,MIA,65,26.3,35,30,0.9,0.1,1.7,1.1,1.5,74.2
157,Garrett Temple,NOP,25,6.5,16,9,0.4,0.1,0.5,0.8,1.0,73.1
158,Garrison Mathews,ATL,52,12.7,15,37,0.5,0.1,1.1,0.5,0.7,73.0
159,Gary Harris,ORL,48,24.7,22,26,0.9,0.3,1.6,1.0,1.3,74.2
160,Gary Payton II,GSW,20,16.3,11,9,0.9,0.2,1.8,1.2,1.7,72.7
161,Gary Trent Jr.,TOR,63,32.6,30,33,1.6,0.2,2.2,1.1,1.5,75.0
162,George Hill,IND,44,18.0,26,18,0.6,0.1,1.5,0.8,1.2,67.9
163,Georges Niang,PHI,76,19.3,50,26,0.4,0.2,2.1,1.3,1.8,72.1
164,Giannis Antetokounmpo,MIL,63,32.1,47,16,0.8,0.8,9.6,2.4,4.3,55.4
165,Goga Bitadze,ORL,35,11.2,13,22,0.4,0.7,1.6,1.0,1.9,52.2
166,Goran Dragic,MIL,55,14.7,26,29,0.2,0.1,1.0,0.7,0.9,75.5
167,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
168,Gorgui Dieng,SAS,29,10.9,2,27,0.1,0.4,2.2,1.3,2.0,64.9
169,Grant Williams,BOS,76,26.3,52,24,0.5,0.4,3.6,1.7,2.5,67.9
170,Grayson Allen,MIL,72,27.4,53,19,0.9,0.2,2.4,1.2,1.6,76.1
171,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
172,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
173,Harrison Barnes,SAC,79,32.7,48,31,0.7,0.1,3.5,1.9,2.9,67.2
174,Haywood Highsmith,MIA,51,17.5,26,25,0.7,0.3,2.4,0.8,1.2,66.7
175,Herbert Jones,NOP,63,29.1,29,34,1.6,0.6,2.6,2.1,2.9,72.5
176,Immanuel Quickley,NYK,78,28.7,46,32,1.0,0.2,3.3,1.7,2.4,69.1
177,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
178,Isaiah Hartenstein,NYK,79,19.9,46,33,0.7,0.8,4.0,2.1,3.9,54.0
179,Isaiah Jackson,IND,60,16.1,23,37,0.5,1.5,2.6,2.3,4.1,56.5
180,Isaiah Joe,OKC,72,19.1,35,37,0.6,0.1,2.0,1.2,1.6,78.6
181,Isaiah Livers,DET,51,23.1,10,41,0.5,0.5,2.2,2.0,3.3,59.8
182,Isaiah Mobley,CLE,10,3.3,7,3,0.1,0.1,1.1,0.2,0.2,100.0
183,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
184,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
185,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
186,Ish Smith,DEN,40,8.6,24,16,0.2,0.2,1.1,0.6,0.7,81.5
187,Ish Wainright,PHX,57,15.0,32,25,0.7,0.4,1.5,0.8,1.1,72.6
188,Ivica Zubac,LAC,73,28.6,40,33,0.4,1.3,6.8,2.8,5.3,53.4
189,JD Davison,BOS,10,2.7,9,1,0.2,0.0,0.5,0.0,0.0,0.0
190,JT Thor,CHA,67,13.6,21,46,0.3,0.3,1.6,1.6,2.4,65.4
191,Ja Morant,MEM,60,32.1,39,21,1.1,0.3,4.8,1.5,2.3,65.7
192,JaMychal Green,GSW,56,14.0,29,27,0.4,0.4,2.4,1.3,1.9,66.1
193,JaVale McGee,DAL,40,8.5,19,21,0.1,0.6,1.9,1.4,2.4,57.7
194,Jabari Smith Jr.,HOU,77,31.0,19,58,0.5,0.9,5.7,3.3,5.1,63.9
195,Jabari Walker,POR,53,10.4,21,32,0.2,0.2,1.4,1.1,1.8,60.0
196,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
197,Jaden Hardy,DAL,45,14.4,19,26,0.4,0.1,1.6,1.1,1.4,80.6
198,Jaden Ivey,DET,70,30.7,15,55,0.8,0.2,2.9,2.3,2.8,79.9
199,Jaden McDaniels,MIN,77,30.9,39,38,0.9,1.0,2.7,2.0,3.8,52.7
200,Jaden Springer,PHI,14,3.8,11,3,0.4,0.1,0.5,0.1,0.4,33.3
201,Jae Crowder,MIL,15,18.3,12,3,0.5,0.3,2.9,1.6,2.5,63.2
202,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
203,Jake LaRavia,MEM,35,11.8,22,13,0.3,0.1,1.3,1.3,1.7,72.1
204,Jakob Poeltl,TOR,68,26.8,25,43,0.9,1.3,5.9,4.7,7.6,62.0
205,Jalen Brunson,NYK,68,35.0,40,28,0.9,0.2,3.0,1.6,2.1,74.5
206,Jalen Duren,DET,63,24.8,15,48,0.7,0.9,5.2,3.1,5.1,61.3
207,Jalen Green,HOU,74,34.3,18,56,0.8,0.2,3.2,1.9,2.4,76.5
208,Jalen Johnson,ATL,67,14.6,34,33,0.5,0.4,3.2,1.3,2.1,62.6
209,Jalen McDaniels,PHI,77,23.7,29,48,1.0,0.4,3.5,1.6,2.6,63.1
210,Jalen Smith,IND,67,18.7,31,36,0.3,0.9,4.0,2.3,3.9,57.8
211,Jalen Suggs,ORL,50,23.8,20,30,1.3,0.5,1.9,1.3,1.9,70.5
212,Jalen Williams,OKC,74,30.4,35,39,1.4,0.5,3.4,1.5,2.4,62.0
213,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
214,Jamal Murray,DEN,64,32.9,43,21,1.0,0.2,3.2,2.0,2.7,75.0
215,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
216,James Bouknight,CHA,32,14.5,8,24,0.4,0.2,1.9,0.9,1.5,57.1
217,James Harden,PHI,57,37.0,39,18,1.2,0.5,5.4,1.8,2.4,76.6
218,James Johnson,IND,16,8.6,6,10,0.3,0.4,1.3,0.6,0.8,76.9
219,James Wiseman,DET,42,19.2,10,32,0.2,0.6,4.3,3.0,4.3,68.9
220,Jared Butler,OKC,4,7.3,1,3,1.0,0.0,0.3,0.5,0.8,66.7
221,Jared Rhoden,DET,11,9.9,1,10,0.2,0.0,1.2,0.5,0.6,71.4
222,Jaren Jackson Jr.,MEM,61,28.2,40,21,1.0,3.0,5.1,3.4,7.2,46.7
223,Jarred Vanderbilt,LAL,75,24.3,41,34,1.1,0.3,5.4,2.6,3.7,69.6
224,Jarrell Brantley,UTA,4,9.7,0,4,0.0,0.5,1.3,0.0,0.8,0.0
225,Jarrett Allen,CLE,67,33.0,44,23,0.8,1.2,6.6,3.3,6.1,54.3
226,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
227,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
228,Javonte Green,CHI,31,15.1,12,19,0.7,0.7,1.9,1.1,1.8,58.9
229,Jaxson Hayes,NOP,47,13.0,22,25,0.4,0.4,2.0,0.8,1.2,63.8
230,Jay Huff,WAS,5,8.4,1,4,0.4,0.0,2.2,1.8,2.4,75.0
231,Jay Scrubb,ORL,1,2.5,1,0,0.0,0.0,1.0,1.0,1.0,100.0
232,Jaylen Brown,BOS,66,35.8,45,21,1.1,0.4,5.6,2.1,3.2,65.2
233,Jaylen Nowell,MIN,65,19.3,34,31,0.6,0.1,2.1,1.3,1.7,80.6
234,Jaylin Williams,OKC,48,18.6,22,26,0.6,0.3,4.0,2.2,3.0,73.3
235,Jayson Tatum,BOS,73,37.2,51,22,1.1,0.7,7.8,2.2,3.2,67.4
236,Jeenathan Williams,POR,2,21.2,1,1,1.5,1.0,1.0,1.0,2.5,40.0
237,Jeff Dowtin Jr.,TOR,25,10.3,17,8,0.4,0.1,0.7,0.2,0.4,54.5
238,Jeff Green,DEN,54,19.6,33,21,0.3,0.3,1.9,1.5,2.2,67.5
239,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
240,Jeremiah Robinson-Earl,OKC,41,18.8,14,27,0.6,0.3,2.5,1.9,3.1,61.2
241,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
242,Jericho Sims,NYK,50,15.6,30,20,0.3,0.6,2.8,1.6,2.5,63.0
243,Jevon Carter,MIL,78,22.3,56,22,0.8,0.4,2.1,0.8,1.1,73.5
244,Jimmy Butler,MIA,63,33.5,34,29,1.9,0.3,3.7,1.4,2.0,74.0
245,Jock Landale,PHX,66,14.0,34,32,0.2,0.5,2.3,1.9,3.3,57.8
246,Joe Harris,BKN,72,20.7,38,34,0.5,0.2,1.9,1.3,1.9,69.6
247,Joe Ingles,MIL,44,22.7,31,13,0.7,0.1,2.6,0.9,1.1,81.6
248,Joe Wieskamp,TOR,7,4.8,5,2,0.0,0.0,0.4,0.1,0.3,50.0
249,Joel Embiid,PHI,65,34.7,43,22,1.0,1.7,8.5,5.0,8.2,61.1
250,John Butler Jr.,POR,16,8.8,4,12,0.3,0.4,0.6,0.7,1.1,64.7
251,John Collins,ATL,69,30.0,36,33,0.6,1.0,5.4,3.2,5.0,63.5
252,John Konchar,MEM,69,20.4,44,25,1.0,0.3,3.3,1.5,2.1,72.1
253,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
254,Johnny Davis,WAS,25,12.4,9,16,0.2,0.2,1.6,0.8,1.1,74.1
255,Johnny Juzang,UTA,15,12.4,5,10,0.2,0.2,1.7,0.9,1.3,65.0
256,Jonas Valanciunas,NOP,76,25.0,38,38,0.3,0.6,7.2,3.4,5.0,67.3
257,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
258,Jonathan Kuminga,GSW,65,20.8,36,29,0.6,0.4,2.4,1.6,2.5,63.0
259,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
260,Jordan Goodwin,WAS,59,17.4,21,38,0.9,0.4,2.3,1.2,1.8,62.4
261,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
262,Jordan McLaughlin,MIN,41,15.6,20,21,0.8,0.1,1.0,0.5,0.7,75.0
263,Jordan Nwora,IND,59,18.9,35,24,0.4,0.2,2.9,1.2,1.7,73.0
264,Jordan Poole,GSW,79,30.1,41,38,0.8,0.3,2.3,1.1,1.5,73.3
265,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
266,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
267,Josh Christopher,HOU,62,11.9,14,48,0.5,0.2,0.8,0.6,0.8,69.2
268,Josh Giddey,OKC,75,31.1,33,42,0.7,0.4,5.9,2.0,3.1,65.2
269,Josh Green,DAL,59,25.6,26,33,0.7,0.1,2.0,1.3,1.7,78.6
270,Josh Hart,NYK,73,32.3,41,32,1.1,0.3,5.9,2.3,3.3,71.0
271,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
272,Josh Okogie,PHX,69,18.4,37,32,0.8,0.5,1.9,1.0,1.6,62.5
273,Josh Richardson,NOP,61,23.7,22,39,1.1,0.3,2.1,1.6,2.0,79.8
274,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
275,Jrue Holiday,MIL,66,32.5,49,17,1.2,0.4,3.9,1.5,2.1,73.7
276,Juan Toscano-Anderson,UTA,49,12.9,18,31,0.3,0.2,1.8,0.9,1.4,62.3
277,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
278,Julian Champagnie,SAS,14,16.4,5,9,0.3,0.4,2.4,1.3,2.0,64.3
279,Julius Randle,NYK,77,35.5,44,33,0.6,0.3,8.1,2.6,3.6,72.9
280,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
281,Justin Holiday,DAL,44,14.9,18,26,0.4,0.4,1.0,1.0,1.6,66.7
282,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
283,Justin Minaya,POR,1,17.2,0,1,0.0,0.0,2.0,1.0,1.0,100.0
284,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
285,Jusuf Nurkic,POR,52,26.8,24,28,0.8,0.8,6.9,3.9,6.7,57.9
