,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
36,Bobby Portis,MIL,56,37,19,26.1,9.8,3.3,33.9,15.9,61.6,1.1,66.0,5.1
37,Bogdan Bogdanovic,ATL,42,21,21,28.7,3.3,0.6,19.7,5.6,58.1,0.5,63.7,7.7
38,Bojan Bogdanovic,DET,58,15,43,32.0,3.8,0.7,18.3,7.1,53.0,0.4,56.6,8.9
39,Bol Bol,ORL,63,25,38,22.0,6.0,1.6,26.4,8.6,69.1,0.5,73.4,5.4
40,Bones Hyland,LAC,47,30,17,19.0,2.2,0.5,23.1,4.1,53.3,0.3,57.1,8.4
41,Bradley Beal,WAS,46,23,23,33.6,3.8,1.0,26.4,6.8,55.8,0.4,59.6,8.3
42,Brandon Boston Jr.,LAC,21,8,13,11.7,1.4,0.4,31.0,2.8,49.2,0.1,51.8,7.7
43,Brandon Clarke,MEM,56,32,24,19.5,5.5,2.6,47.1,10.9,50.9,0.7,54.5,5.2
44,Brandon Ingram,NOP,31,14,17,32.7,5.0,1.2,24.7,8.3,59.7,0.6,64.4,7.3
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,66,47,19,30.5,6.7,3.3,50.3,12.0,55.6,1.0,60.7,6.2
47,Bruce Brown,DEN,67,46,21,28.3,4.0,1.1,26.8,7.5,53.5,0.5,57.5,7.0
48,Bruno Fernando,ATL,33,10,23,11.2,3.8,1.5,41.1,7.8,48.2,0.5,51.9,4.9
49,Bryce McGowens,CHA,34,11,23,14.7,1.8,0.5,28.3,3.1,56.1,0.2,59.4,8.8
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,2,0,2,3.4,0.5,0.0,0.0,1.0,50.0,0.5,100.0,16.3
52,Buddy Hield,IND,68,31,37,31.8,5.0,0.9,18.2,9.3,53.8,0.9,59.3,8.2
53,CJ McCollum,NOP,61,29,32,35.0,4.4,0.7,15.7,7.4,59.7,0.4,62.8,10.2
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,39,14,25,15.4,2.1,0.7,31.7,4.1,50.9,0.3,55.4,8.6
56,Caleb Martin,MIA,58,30,28,29.8,5.0,1.3,25.6,9.2,54.1,0.9,59.8,8.1
57,Cam Reddish,POR,33,13,20,25.3,2.2,0.5,24.3,4.2,53.2,0.4,59.2,10.0
58,Cam Thomas,BKN,49,28,21,16.9,1.8,0.3,19.8,3.9,45.3,0.4,50.6,7.6
59,Cameron Johnson,BKN,29,19,10,27.1,4.1,1.0,24.4,7.2,56.9,0.5,61.3,7.5
60,Cameron Payne,PHX,35,20,15,21.9,2.3,0.3,11.3,4.3,52.6,0.3,57.1,9.4
61,Caris LeVert,CLE,64,38,26,30.1,3.9,1.0,24.7,6.4,61.1,0.5,66.2,8.3
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,65,40,25,20.4,2.2,0.5,21.2,4.1,55.3,0.4,60.8,8.4
64,Charles Bassey,SAS,34,8,26,14.7,5.7,2.1,36.8,9.5,59.6,0.8,64.8,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,53,33,20,11.1,3.1,1.2,38.0,5.2,59.9,0.3,63.4,4.5
67,Chris Boucher,TOR,62,30,32,20.1,5.7,2.7,47.2,9.9,57.2,0.7,61.3,4.5
68,Chris Duarte,IND,44,19,25,19.7,2.6,0.5,19.3,5.2,50.2,0.5,55.1,8.1
69,Chris Paul,PHX,46,25,21,32.1,4.3,0.7,15.8,7.0,61.1,0.4,65.1,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,62,42,20,14.4,2.2,0.6,28.1,4.0,56.7,0.3,61.0,7.6
72,Christian Koloko,TOR,46,21,25,14.4,3.2,1.8,56.5,7.1,45.0,0.6,48.8,5.3
73,Christian Wood,DAL,56,29,27,26.6,7.6,3.1,40.1,12.1,63.1,0.9,67.9,4.9
74,Chuma Okeke,ORL,22,6,16,18.8,3.5,1.1,30.8,6.0,58.6,0.4,62.4,8.0
75,Clint Capela,ATL,52,28,24,26.8,11.1,5.6,50.9,17.0,65.1,0.7,67.9,4.6
76,Coby White,CHI,58,27,31,22.4,2.6,0.6,24.2,5.0,52.4,0.4,56.9,8.5
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,10,4,6,13.0,3.5,1.8,51.4,8.0,43.8,0.9,49.3,4.2
79,Cole Anthony,ORL,48,22,26,25.2,4.5,0.8,18.6,7.6,58.6,0.8,65.0,7.6
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,60,27,33,27.4,2.7,0.7,25.2,5.1,53.8,0.4,58.0,8.5
83,Cory Joseph,DET,49,10,39,17.3,1.5,0.4,24.7,3.7,40.6,0.4,45.9,10.1
84,D'Angelo Russell,LAL,60,31,29,32.4,3.2,0.7,20.6,6.2,50.9,0.7,57.3,10.1
85,Daishen Nix,HOU,47,12,35,16.7,1.8,0.5,27.1,3.3,54.5,0.2,58.6,8.2
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,26,13,13,5.0,0.7,0.2,29.4,1.8,35.4,0.2,38.6,7.9
88,Damian Jones,UTA,29,9,20,9.7,2.7,1.0,38.5,5.0,53.4,0.3,56.5,6.5
89,Damian Lillard,POR,54,26,28,36.3,4.7,1.1,22.6,8.8,53.1,0.7,57.5,9.2
90,Damion Lee,PHX,67,37,30,21.0,3.1,0.6,20.3,5.3,58.3,0.4,63.3,7.7
91,Daniel Gafford,WAS,66,29,37,19.8,5.4,2.7,49.7,11.4,47.4,0.8,51.2,4.1
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,7,3,4,11.4,0.7,0.3,40.0,2.6,27.8,0.0,27.8,5.8
94,Danuel House Jr.,PHI,43,29,14,14.2,1.7,0.2,13.7,3.0,57.0,0.2,60.8,7.1
95,Dario Saric,OKC,49,23,26,14.5,3.9,1.4,37.6,7.1,54.3,0.4,58.0,5.0
96,Darius Bazley,PHX,38,18,20,15.1,3.4,1.1,32.0,6.2,54.0,0.5,58.4,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,59,33,26,35.3,2.7,0.4,15.0,5.6,48.6,0.4,52.1,11.5
99,David Duke Jr.,BKN,18,7,11,9.6,1.1,0.3,25.0,2.6,43.5,0.3,48.8,10.0
100,David Roddy,MEM,54,33,21,16.7,2.6,0.7,27.5,4.4,57.5,0.3,62.2,6.8
101,Davion Mitchell,SAC,65,39,26,18.1,1.3,0.2,14.5,2.6,48.5,0.2,53.2,10.1
102,Davis Bertans,DAL,36,17,19,10.6,1.0,0.3,30.6,2.3,43.9,0.2,48.6,6.9
103,Davon Reed,LAL,39,25,14,8.6,1.5,0.3,22.4,2.6,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,36,16,20,11.2,3.8,2.0,52.6,7.8,49.1,0.4,51.9,4.3
105,De'Aaron Fox,SAC,59,37,22,34.1,4.2,0.9,20.4,7.4,57.5,0.5,61.9,8.8
106,De'Andre Hunter,ATL,58,32,26,32.0,4.2,1.2,28.9,7.9,53.6,0.8,59.3,7.4
107,De'Anthony Melton,PHI,64,43,21,28.1,4.1,1.3,30.7,7.4,55.8,0.7,61.5,7.8
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,2.0,41.1,7.9,61.1,0.5,65.6,4.4
109,DeMar DeRozan,CHI,60,29,31,36.2,4.5,1.0,21.2,8.2,54.5,0.8,60.3,8.5
110,Dean Wade,CLE,37,25,12,20.3,3.5,1.0,27.7,6.2,56.3,0.5,61.6,6.6
111,Deandre Ayton,PHX,58,29,29,30.4,10.2,4.3,42.2,15.7,64.8,1.1,69.9,4.6
112,Dejounte Murray,ATL,63,32,31,36.4,5.4,1.3,25.0,9.7,55.6,0.9,61.6,7.2
113,Delon Wright,WAS,39,22,17,24.3,3.3,1.0,29.5,5.7,57.8,0.4,62.0,9.5
114,Deni Avdija,WAS,66,30,36,25.9,6.2,1.9,30.1,10.7,58.4,1.1,65.0,4.9
115,Dennis Schroder,LAL,55,29,26,30.4,2.5,0.2,9.6,4.9,50.6,0.4,55.1,10.9
116,Dennis Smith Jr.,CHA,48,16,32,25.4,2.9,0.7,24.8,6.1,48.0,0.7,54.4,8.2
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,50,20,30,14.0,2.4,1.3,55.4,4.6,52.8,0.3,56.3,5.6
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,68,47,21,28.0,3.4,1.0,29.1,6.3,54.0,0.6,60.2,8.0
122,Desmond Bane,MEM,44,27,17,31.3,5.0,1.0,20.9,8.7,57.4,0.6,61.5,8.0
123,Devin Booker,PHX,40,26,14,34.2,4.6,0.9,18.7,8.2,55.3,0.5,58.9,8.5
124,Devin Vassell,SAS,33,10,23,31.0,3.8,1.0,26.2,6.6,58.1,0.5,63.3,6.6
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,64,29,35,17.5,1.6,0.3,15.8,3.1,51.0,0.3,56.1,10.7
127,Dewayne Dedmon,PHI,31,18,13,11.4,3.5,1.6,46.4,6.9,51.6,0.7,57.3,5.0
128,Dillon Brooks,MEM,60,37,23,30.4,3.3,0.7,19.8,6.1,53.5,0.5,57.8,8.7
129,Domantas Sabonis,SAC,64,39,25,34.5,12.3,5.0,41.0,21.3,57.6,1.6,62.2,4.0
130,Dominick Barlow,SAS,14,1,13,11.0,2.6,1.0,37.8,4.6,56.9,0.6,66.1,6.4
131,Donovan Mitchell,CLE,59,38,21,35.6,4.1,1.0,23.7,7.0,58.1,0.3,60.7,8.9
132,Donte DiVincenzo,GSW,57,32,25,26.4,4.4,0.9,20.9,7.8,56.9,0.6,62.0,7.4
133,Dorian Finney-Smith,BKN,54,26,28,31.4,4.8,1.9,40.3,8.6,55.5,0.8,60.8,6.7
134,Doug McDermott,SAS,56,17,39,20.6,2.2,0.5,24.6,4.0,55.0,0.3,59.5,8.2
135,Draymond Green,GSW,59,31,28,31.5,7.3,2.9,39.9,11.8,61.5,0.9,66.8,5.5
136,Drew Eubanks,POR,66,29,37,19.7,5.1,1.8,36.1,9.2,55.4,0.7,59.9,5.0
137,Dru Smith,BKN,10,4,6,12.4,1.8,0.3,16.7,3.0,60.0,0.4,69.2,10.3
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,33,15,18,17.3,1.8,0.5,30.0,3.2,56.6,0.2,61.2,8.5
140,Dwight Powell,DAL,63,33,30,19.9,4.3,1.8,40.8,9.5,45.6,0.7,49.1,5.9
141,Dyson Daniels,NOP,46,24,22,19.3,3.4,1.2,34.2,6.1,55.2,0.4,59.2,7.6
142,Edmond Sumner,BKN,47,28,19,14.5,1.6,0.3,17.8,3.3,47.1,0.2,50.3,8.6
143,Eric Gordon,LAC,57,17,40,29.3,2.0,0.2,12.1,3.8,54.2,0.2,57.4,11.9
144,Eugene Omoruyi,DET,28,9,19,13.0,2.3,0.8,33.8,5.1,45.1,0.4,48.5,6.2
145,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
146,Evan Mobley,CLE,68,41,27,34.2,8.9,3.7,41.4,15.4,58.2,1.3,63.4,5.3
147,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
148,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
149,Frank Kaminsky,HOU,32,11,21,6.6,1.4,0.8,53.3,2.3,60.8,0.0,61.6,3.9
150,Frank Ntilikina,DAL,41,19,22,11.8,1.3,0.3,20.8,2.3,55.2,0.2,60.9,8.9
151,Franz Wagner,ORL,67,27,40,32.9,3.9,0.8,21.2,7.4,52.6,0.6,57.1,9.2
152,Fred VanVleet,TOR,56,26,30,37.0,4.3,0.9,20.6,8.0,53.4,0.8,59.4,10.0
153,Furkan Korkmaz,PHI,27,19,8,9.8,1.1,0.3,23.3,2.0,56.6,0.2,63.8,10.7
154,Gabe Vincent,MIA,55,29,26,26.4,2.2,0.4,17.5,4.1,53.3,0.3,57.4,11.4
155,Garrett Temple,NOP,20,12,8,7.1,0.7,0.3,35.7,1.5,48.3,0.2,56.0,9.2
156,Garrison Mathews,ATL,47,13,34,12.9,1.3,0.3,19.0,2.7,50.0,0.3,56.8,9.2
157,Gary Harris,ORL,37,16,21,25.0,2.2,0.4,19.8,4.0,55.1,0.3,60.0,11.9
158,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
159,Gary Trent Jr.,TOR,59,27,32,32.7,2.6,0.5,18.3,4.3,60.5,0.2,64.0,9.9
160,George Hill,IND,38,25,13,18.7,1.9,0.4,23.6,4.2,45.3,0.3,49.3,10.0
161,Georges Niang,PHI,64,43,21,19.3,2.4,0.5,21.6,4.7,50.5,0.4,55.6,6.6
162,Giannis Antetokounmpo,MIL,52,39,13,32.5,11.9,3.8,32.3,18.5,64.4,1.4,69.6,5.1
163,Goga Bitadze,ORL,26,8,18,10.1,2.8,1.4,50.0,5.9,47.1,0.8,54.5,4.1
164,Goran Dragic,MIL,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
165,Gordon Hayward,CHA,44,17,27,31.8,4.4,0.9,19.8,6.9,63.6,0.4,67.8,9.1
166,Gorgui Dieng,SAS,22,2,20,9.7,2.6,0.9,33.3,4.1,63.3,0.2,66.3,6.5
167,Grant Williams,BOS,65,45,20,27.0,4.8,1.8,38.2,8.7,54.5,0.6,58.9,6.5
168,Grayson Allen,MIL,63,46,17,27.9,3.3,0.7,20.9,6.4,52.2,0.6,57.7,9.4
169,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
170,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
171,Harrison Barnes,SAC,66,40,26,33.0,4.7,1.4,30.6,8.1,58.1,0.7,63.8,8.0
172,Haywood Highsmith,MIA,45,23,22,19.0,3.6,1.2,33.1,6.5,55.4,0.5,60.4,7.8
173,Herbert Jones,NOP,52,22,30,29.0,4.0,1.6,39.7,7.6,52.6,0.5,56.0,7.8
174,Immanuel Quickley,NYK,69,40,29,28.4,4.1,0.5,12.1,6.8,59.8,0.5,64.2,9.7
175,Isaac Okoro,CLE,70,43,27,21.5,2.5,0.8,30.6,5.1,48.9,0.4,52.6,9.5
176,Isaiah Hartenstein,NYK,70,40,30,19.5,6.6,3.5,52.9,12.5,52.5,0.9,56.5,4.7
177,Isaiah Jackson,IND,50,20,30,15.4,4.1,2.4,58.1,8.3,48.9,0.8,54.4,4.3
178,Isaiah Joe,OKC,60,30,30,17.8,2.3,0.4,16.7,4.4,52.3,0.5,59.0,7.7
179,Isaiah Livers,DET,44,9,35,22.5,2.5,0.8,31.8,4.8,51.9,0.5,57.9,8.7
180,Isaiah Mobley,CLE,8,5,3,3.3,1.4,0.6,45.5,1.6,84.6,0.0,84.6,5.7
181,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
182,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
183,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,34,21,13,9.4,1.3,0.3,24.4,2.5,52.3,0.3,59.2,7.6
185,Ish Wainright,PHX,49,27,22,15.1,2.2,1.0,45.3,4.2,51.2,0.4,56.1,7.1
186,Ivica Zubac,LAC,63,35,28,29.1,10.0,5.1,50.8,17.7,56.4,1.1,60.2,4.1
187,JD Davison,BOS,7,6,1,2.6,0.7,0.0,0.0,0.9,83.3,0.0,83.3,5.5
188,JT Thor,CHA,57,17,40,11.6,1.8,0.8,41.0,3.1,60.0,0.2,64.0,7.8
189,Ja Morant,MEM,53,34,19,32.5,6.0,1.4,24.0,11.2,53.5,0.8,57.7,7.8
190,JaMychal Green,GSW,48,25,23,14.3,3.7,1.7,46.1,6.3,59.3,0.4,63.6,4.8
191,JaVale McGee,DAL,36,17,19,8.1,2.6,1.4,53.8,4.7,54.7,0.4,59.6,4.2
192,Jabari Smith Jr.,HOU,64,14,50,30.3,7.1,2.8,38.9,11.4,61.8,0.8,66.6,5.4
193,Jabari Walker,POR,44,20,24,8.9,2.0,1.0,52.3,3.7,54.0,0.2,57.1,4.7
194,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
195,Jaden Hardy,DAL,34,16,18,12.5,1.3,0.2,15.6,2.4,54.2,0.1,57.7,9.2
196,Jaden Ivey,DET,61,15,46,30.2,3.9,0.8,20.5,8.0,48.7,0.9,54.8,8.4
197,Jaden McDaniels,MIN,65,33,32,30.7,3.9,1.4,36.4,7.4,52.5,0.7,57.9,8.0
198,Jaden Springer,PHI,8,8,0,3.7,1.0,0.5,50.0,1.6,61.5,0.1,66.7,6.0
199,Jae Crowder,MIL,9,7,2,18.0,4.1,1.2,29.7,7.0,58.7,0.6,63.8,6.9
200,Jae'Sean Tate,HOU,27,4,23,21.8,3.9,1.3,33.3,7.2,53.8,0.4,57.4,7.1
201,Jake LaRavia,MEM,32,21,11,12.1,1.9,0.6,33.3,3.2,58.8,0.2,61.9,8.1
202,Jakob Poeltl,TOR,57,17,40,26.6,9.1,5.0,55.0,15.0,60.2,0.9,64.0,4.5
203,Jalen Brunson,NYK,62,36,26,34.9,3.6,0.6,17.6,6.8,52.9,0.5,56.8,9.8
204,Jalen Duren,DET,53,14,39,25.1,8.7,4.2,47.8,16.5,52.9,1.1,56.6,4.3
205,Jalen Green,HOU,61,13,48,33.6,3.8,0.8,20.4,7.3,51.5,0.5,55.4,7.5
206,Jalen Johnson,ATL,63,32,31,14.5,3.9,1.4,36.3,6.3,62.5,0.5,67.9,5.2
207,Jalen McDaniels,PHI,69,25,44,24.6,4.6,1.2,25.6,8.4,54.4,0.7,59.4,5.7
208,Jalen Smith,IND,56,28,28,18.4,5.7,2.5,44.0,9.9,57.2,0.6,60.8,4.7
209,Jalen Suggs,ORL,43,17,26,23.8,3.0,1.0,32.8,6.0,49.2,0.5,53.6,8.3
210,Jalen Williams,OKC,62,30,32,29.7,4.3,1.3,29.5,7.8,54.3,0.6,59.2,7.9
211,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
212,Jamal Murray,DEN,54,37,17,32.7,4.0,0.7,18.1,6.7,59.7,0.5,64.5,8.9
213,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
214,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
215,James Harden,PHI,50,34,16,36.8,6.2,1.3,20.2,10.0,62.5,0.6,66.8,6.7
216,James Johnson,IND,13,6,7,9.2,1.6,0.4,23.8,2.7,60.0,0.2,63.6,5.2
217,James Wiseman,DET,31,9,22,16.8,5.1,2.1,41.4,9.6,52.7,0.6,56.1,3.8
218,Jared Butler,OKC,2,1,1,9.6,0.5,0.0,0.0,2.5,20.0,0.0,20.0,9.1
219,Jared Rhoden,DET,4,0,4,8.2,2.0,1.8,87.5,2.5,80.0,0.3,88.9,4.5
220,Jaren Jackson Jr.,MEM,49,30,19,27.8,6.6,2.6,39.1,12.7,52.3,1.1,57.1,6.2
221,Jarred Vanderbilt,LAL,64,33,31,24.2,7.8,2.4,31.0,12.7,61.7,0.7,65.0,5.5
222,Jarrett Allen,CLE,62,39,23,33.0,9.8,4.6,46.7,16.8,58.5,1.4,63.8,4.9
223,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
224,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
225,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
226,Jaxson Hayes,NOP,41,18,23,14.2,3.0,1.0,32.0,5.3,57.3,0.3,60.7,6.0
227,Jaylen Brown,BOS,56,38,18,36.1,6.9,1.6,23.5,11.4,60.6,0.9,65.8,7.1
228,Jaylen Nowell,MIN,62,31,31,19.5,2.6,0.5,20.1,4.7,56.0,0.3,59.9,9.4
229,Jaylin Williams,OKC,36,17,19,17.9,4.8,1.9,39.2,8.2,58.2,0.5,62.0,4.9
230,Jayson Tatum,BOS,63,45,18,37.4,8.9,1.7,19.6,12.7,70.5,0.7,74.5,6.3
231,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.9,0.2,17.6,1.4,68.0,0.1,70.8,14.0
232,Jeff Green,DEN,44,27,17,19.3,2.6,0.8,30.1,4.5,57.7,0.2,60.8,8.2
233,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
234,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,4.5,2.3,50.6,9.1,49.7,1.1,56.8,4.8
235,Jeremy Sochan,SAS,52,14,38,26.4,5.1,1.9,36.7,9.7,52.8,1.0,58.9,5.9
236,Jericho Sims,NYK,49,29,20,15.8,4.7,2.3,48.7,8.7,54.7,0.7,59.2,5.0
237,Jevon Carter,MIL,67,48,19,22.5,2.6,0.3,12.5,4.2,63.1,0.2,65.9,11.1
238,Jimmy Butler,MIA,54,28,26,33.4,6.0,2.6,42.3,10.3,58.8,0.5,61.6,6.3
239,Jock Landale,PHX,58,31,27,14.1,4.1,2.2,54.2,8.2,49.8,0.5,53.2,5.4
240,Joe Harris,BKN,61,34,27,22.0,2.3,0.6,27.1,4.7,48.4,0.5,54.5,9.1
241,Joe Ingles,MIL,34,24,10,22.9,3.1,0.4,12.4,4.7,66.0,0.4,71.9,7.7
242,Joe Wieskamp,TOR,3,1,2,7.9,0.7,0.0,0.0,0.7,100.0,0.0,100.0,3.5
243,Joel Embiid,PHI,54,36,18,35.0,10.0,4.0,39.7,17.3,57.9,1.4,63.0,5.0
