,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
44,Brandon Ingram,NOP,27,12,15,32.7,5.0,1.3,25.0,8.4,59.6,0.6,64.5,7.2
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,60,43,17,30.3,6.7,3.4,51.4,12.0,55.7,1.0,60.7,6.2
47,Bruce Brown,DEN,62,44,18,28.6,3.9,1.0,26.6,7.4,52.9,0.6,57.2,7.1
48,Bruno Fernando,ATL,33,10,23,11.2,3.8,1.5,41.1,7.8,48.2,0.5,51.9,4.9
49,Bryce McGowens,CHA,27,9,18,14.3,1.7,0.4,24.4,2.8,60.0,0.1,61.6,8.6
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,63,28,35,32.0,4.9,0.9,17.5,9.3,53.0,0.9,58.6,8.2
53,CJ McCollum,NOP,55,26,29,35.0,4.3,0.6,15.0,7.2,58.8,0.4,61.9,10.0
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,34,12,22,16.1,2.2,0.7,31.6,4.5,49.7,0.4,54.3,8.1
56,Caleb Martin,MIA,52,27,25,30.1,5.2,1.3,25.4,9.3,55.1,0.9,60.8,8.2
57,Cam Reddish,POR,26,11,15,23.2,1.7,0.5,26.7,3.6,47.9,0.4,53.6,10.7
58,Cam Thomas,BKN,44,25,19,17.3,1.8,0.3,19.5,3.9,44.5,0.4,50.0,7.7
59,Cameron Johnson,BKN,23,14,9,26.3,3.8,0.9,23.9,6.8,56.1,0.5,60.7,7.6
60,Cameron Payne,PHX,30,16,14,23.2,2.4,0.3,12.7,4.6,51.1,0.4,55.5,9.6
61,Caris LeVert,CLE,58,34,24,30.0,3.9,1.0,24.9,6.3,61.5,0.5,66.6,8.2
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,60,37,23,21.0,2.3,0.5,21.3,4.2,54.0,0.4,59.6,8.4
64,Charles Bassey,SAS,29,6,23,14.1,5.7,2.0,34.8,9.2,61.2,0.8,66.7,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,48,29,19,11.1,3.2,1.2,37.9,5.4,59.5,0.3,63.0,4.5
67,Chris Boucher,TOR,57,29,28,20.6,5.8,2.8,48.0,10.1,57.6,0.6,61.5,4.3
68,Chris Duarte,IND,39,16,23,18.7,2.4,0.5,19.4,4.9,48.4,0.5,53.8,7.8
69,Chris Paul,PHX,41,21,20,32.2,4.2,0.7,16.3,6.8,61.9,0.4,65.9,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,58,41,17,15.0,2.3,0.7,28.9,4.1,56.5,0.3,60.5,7.5
72,Christian Koloko,TOR,46,21,25,14.4,3.2,1.8,56.5,7.1,45.0,0.6,48.8,5.3
73,Christian Wood,DAL,51,27,24,27.2,8.0,3.2,39.9,12.4,64.0,0.9,68.8,4.9
74,Chuma Okeke,ORL,19,5,14,21.3,4.1,1.3,30.8,6.9,59.1,0.4,62.9,8.0
75,Clint Capela,ATL,46,25,21,26.8,11.3,5.8,51.6,17.3,65.0,0.7,67.7,4.5
76,Coby White,CHI,53,24,29,22.5,2.7,0.7,25.0,5.2,52.4,0.4,56.5,8.3
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,3,1,2,15.6,2.7,1.3,50.0,7.0,38.1,1.0,44.4,4.7
79,Cole Anthony,ORL,42,20,22,24.7,4.5,0.8,18.4,7.7,59.0,0.7,65.3,7.6
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,53,25,28,26.9,2.7,0.7,24.8,5.1,53.9,0.3,57.8,8.6
83,Cory Joseph,DET,43,10,33,16.0,1.3,0.3,25.0,3.5,37.3,0.4,42.4,10.3
84,D'Angelo Russell,LAL,58,30,28,32.4,3.1,0.7,21.2,6.2,50.1,0.7,56.5,10.1
85,Daishen Nix,HOU,44,11,33,16.3,1.7,0.4,24.3,3.2,53.2,0.3,57.8,8.5
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,24,12,12,5.2,0.7,0.2,29.4,2.0,36.2,0.2,39.5,7.9
88,Damian Jones,UTA,24,7,17,8.2,2.6,1.0,40.3,4.6,56.4,0.3,59.6,6.9
89,Damian Lillard,POR,48,24,24,36.2,4.3,0.9,21.7,8.5,50.6,0.7,55.2,9.5
90,Damion Lee,PHX,62,33,29,21.8,3.2,0.6,19.9,5.4,58.2,0.5,63.4,7.7
91,Daniel Gafford,WAS,59,27,32,19.1,5.4,2.6,48.6,11.1,48.9,0.8,52.7,4.2
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,6,2,4,11.9,0.8,0.3,40.0,3.0,27.8,0.0,27.8,5.8
94,Danuel House Jr.,PHI,37,24,13,14.8,1.8,0.2,10.8,3.1,56.0,0.2,59.1,7.1
95,Dario Saric,OKC,42,18,24,14.4,3.8,1.4,36.6,6.8,56.1,0.4,59.2,5.1
96,Darius Bazley,PHX,36,16,20,15.4,3.4,1.1,32.8,6.4,52.8,0.5,57.3,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,54,29,25,35.1,2.6,0.4,13.3,5.6,47.5,0.4,50.9,11.9
99,David Duke Jr.,BKN,17,7,10,8.6,0.9,0.1,6.7,2.2,39.5,0.2,44.1,12.1
100,David Roddy,MEM,49,31,18,17.1,2.6,0.7,27.8,4.5,56.8,0.4,61.8,6.7
101,Davion Mitchell,SAC,60,35,25,18.0,1.3,0.2,15.2,2.8,47.9,0.3,52.7,10.1
102,Davis Bertans,DAL,34,17,17,10.6,0.9,0.3,28.1,2.2,42.1,0.2,47.1,6.9
103,Davon Reed,LAL,39,25,14,8.6,1.5,0.3,22.4,2.6,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,34,16,18,10.3,3.8,2.0,53.5,7.4,51.2,0.4,54.0,4.3
105,De'Aaron Fox,SAC,55,34,21,34.1,4.3,0.9,20.5,7.4,57.6,0.5,61.9,8.7
106,De'Andre Hunter,ATL,52,29,23,31.8,4.3,1.2,28.1,7.9,54.2,0.8,59.9,7.6
107,De'Anthony Melton,PHI,57,37,20,28.2,4.1,1.3,31.0,7.4,55.2,0.7,61.2,7.7
108,DeAndre Jordan,DEN,34,21,13,14.6,4.9,2.0,41.3,8.1,60.9,0.6,65.5,4.4
109,DeMar DeRozan,CHI,55,26,29,36.1,4.4,0.9,20.1,8.2,54.0,0.9,60.2,8.7
110,Dean Wade,CLE,34,23,11,21.0,3.7,1.0,27.8,6.6,56.3,0.6,61.5,6.7
111,Deandre Ayton,PHX,53,25,28,30.3,10.1,4.2,41.7,15.6,64.9,1.2,70.1,4.6
112,Dejounte Murray,ATL,57,29,28,36.4,5.5,1.4,25.7,9.9,55.2,0.9,61.1,7.3
113,Delon Wright,WAS,32,20,12,22.9,3.2,0.8,24.3,5.6,57.9,0.4,62.4,10.3
114,Deni Avdija,WAS,59,28,31,26.4,6.3,1.9,30.2,10.9,58.3,1.1,65.0,5.0
115,Dennis Schroder,LAL,49,25,24,30.1,2.5,0.3,10.6,4.8,52.1,0.4,56.9,10.9
116,Dennis Smith Jr.,CHA,41,14,27,25.3,2.7,0.7,26.8,5.9,46.7,0.7,53.1,8.3
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,47,19,28,14.7,2.5,1.4,55.5,4.8,52.4,0.3,55.9,5.6
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,62,44,18,27.7,3.3,0.9,27.7,6.2,53.9,0.6,60.2,8.2
122,Desmond Bane,MEM,38,24,14,31.0,5.0,1.1,21.2,8.5,58.7,0.6,63.0,8.0
123,Devin Booker,PHX,35,22,13,34.1,4.6,0.8,17.5,8.1,56.7,0.5,60.4,8.4
124,Devin Vassell,SAS,29,8,21,31.3,4.0,1.1,27.0,6.8,58.7,0.5,63.5,6.6
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,60,28,32,16.7,1.5,0.3,17.0,2.9,50.3,0.3,55.3,10.7
127,Dewayne Dedmon,PHI,30,17,13,11.7,3.6,1.7,45.9,7.0,51.7,0.7,57.4,5.0
128,Dillon Brooks,MEM,55,34,21,30.3,3.3,0.7,21.0,6.1,53.9,0.5,58.2,8.7
129,Domantas Sabonis,SAC,59,35,24,34.5,12.4,5.1,41.0,21.4,57.8,1.6,62.7,4.0
130,Dominick Barlow,SAS,11,0,11,10.1,2.5,1.0,39.3,4.3,59.6,0.5,68.3,6.5
131,Donovan Mitchell,CLE,53,34,19,35.4,4.0,1.0,25.4,7.0,57.7,0.3,60.7,8.9
132,Donte DiVincenzo,GSW,51,29,22,25.8,4.1,0.8,19.5,7.2,57.1,0.6,62.5,7.2
133,Dorian Finney-Smith,BKN,47,21,26,31.8,4.9,2.1,42.2,8.6,57.2,0.7,62.0,6.7
134,Doug McDermott,SAS,53,15,38,20.6,2.2,0.5,25.2,4.0,53.7,0.3,58.1,8.1
135,Draymond Green,GSW,53,28,25,31.6,7.3,2.9,40.2,11.9,61.5,1.0,66.9,5.5
136,Drew Eubanks,POR,59,27,32,19.7,5.1,1.8,35.5,9.1,55.5,0.7,59.8,5.0
137,Dru Smith,BKN,9,4,5,11.2,1.7,0.3,20.0,2.7,62.5,0.4,75.0,10.3
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,31,14,17,17.7,1.9,0.5,28.8,3.3,57.8,0.3,62.8,8.5
140,Dwight Powell,DAL,58,31,27,19.8,4.3,1.8,40.5,9.4,46.2,0.7,49.9,6.0
141,Dyson Daniels,NOP,40,21,19,19.5,3.5,1.2,35.5,6.1,56.6,0.4,60.8,7.7
142,Edmond Sumner,BKN,46,28,18,14.5,1.6,0.3,18.1,3.3,47.7,0.2,50.7,8.6
143,Eric Gordon,LAC,52,14,38,29.2,2.0,0.2,10.4,3.8,54.1,0.2,57.3,12.0
144,Eugene Omoruyi,OKC,23,9,14,11.8,2.3,0.7,32.7,5.1,44.4,0.4,48.1,5.9
145,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
146,Evan Mobley,CLE,62,37,25,34.1,8.8,3.7,42.3,15.2,58.2,1.3,63.5,5.3
147,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
148,Frank Kaminsky,HOU,30,11,19,6.8,1.4,0.8,54.8,2.4,59.2,0.0,60.0,3.9
149,Frank Ntilikina,DAL,38,18,20,12.2,1.3,0.3,22.0,2.4,54.9,0.2,61.0,9.1
150,Franz Wagner,ORL,61,25,36,33.2,4.0,0.8,20.9,7.6,52.9,0.6,57.3,9.0
151,Fred VanVleet,TOR,51,25,26,36.9,4.4,0.8,19.4,8.1,53.8,0.8,59.7,10.1
152,Furkan Korkmaz,PHI,25,17,8,10.2,1.2,0.3,24.1,2.1,55.8,0.2,63.0,10.9
153,Gabe Vincent,MIA,48,26,22,26.3,2.3,0.4,17.3,4.2,54.5,0.3,57.9,11.3
154,Garrett Temple,NOP,19,11,8,7.0,0.6,0.2,25.0,1.3,50.0,0.2,60.0,10.3
155,Garrison Mathews,ATL,47,13,34,12.9,1.3,0.3,19.0,2.7,50.0,0.3,56.8,9.2
156,Gary Harris,ORL,33,14,19,24.8,2.1,0.4,18.6,3.9,53.8,0.3,58.8,11.6
157,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
158,Gary Trent Jr.,TOR,54,26,28,33.5,2.6,0.5,19.3,4.3,60.3,0.3,64.2,10.0
159,George Hill,IND,36,24,12,18.8,1.9,0.4,22.4,4.1,45.3,0.3,49.3,10.1
160,Georges Niang,PHI,58,38,20,19.4,2.4,0.6,22.9,4.8,50.4,0.5,55.8,6.8
161,Giannis Antetokounmpo,MIL,49,37,12,32.4,12.1,3.9,32.3,18.6,64.7,1.4,69.9,5.2
162,Goga Bitadze,ORL,22,8,14,9.6,2.5,1.2,47.3,5.3,47.4,0.9,56.7,3.9
163,Goran Dragic,CHI,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
164,Gordon Hayward,CHA,37,15,22,31.3,4.4,0.9,19.5,6.8,65.6,0.4,70.1,9.3
165,Gorgui Dieng,SAS,21,2,19,9.6,2.6,0.9,32.7,4.1,63.2,0.1,65.5,6.5
166,Grant Williams,BOS,61,44,17,27.3,4.8,1.8,38.1,8.8,54.3,0.6,58.4,6.5
167,Grayson Allen,MIL,57,42,15,27.6,3.3,0.7,21.1,6.4,51.9,0.6,57.6,9.2
168,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
169,Hamidou Diallo,DET,52,12,40,17.2,3.4,1.1,33.1,5.4,62.3,0.2,64.8,6.8
170,Harrison Barnes,SAC,61,36,25,32.7,4.7,1.5,31.7,8.2,57.3,0.7,62.9,7.9
171,Haywood Highsmith,MIA,44,23,21,19.4,3.7,1.2,33.1,6.7,55.4,0.5,60.4,7.8
172,Herbert Jones,NOP,46,19,27,28.7,3.9,1.5,38.2,7.4,52.0,0.4,54.9,8.2
173,Immanuel Quickley,NYK,62,36,26,27.8,4.0,0.5,12.4,6.9,59.1,0.5,63.4,9.4
174,Isaac Okoro,CLE,64,39,25,21.2,2.6,0.8,29.7,5.1,50.2,0.3,53.6,9.6
175,Isaiah Hartenstein,NYK,63,36,27,19.6,6.6,3.5,52.3,12.6,52.7,0.9,56.8,4.7
176,Isaiah Jackson,IND,45,17,28,15.3,3.9,2.2,57.1,8.1,48.2,0.8,53.2,4.5
177,Isaiah Joe,OKC,53,25,28,16.6,2.3,0.4,16.5,4.2,53.8,0.5,60.8,7.4
178,Isaiah Livers,DET,39,9,30,21.0,2.3,0.8,35.6,4.5,51.4,0.5,57.7,9.0
179,Isaiah Mobley,CLE,8,5,3,3.3,1.4,0.6,45.5,1.6,84.6,0.0,84.6,5.7
180,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
181,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
182,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Ish Smith,DEN,31,20,11,10.2,1.4,0.4,25.6,2.7,51.8,0.3,58.9,7.7
184,Ish Wainright,PHX,44,23,21,15.6,2.2,0.9,43.2,4.2,51.9,0.3,56.5,7.1
185,Ivica Zubac,LAC,60,32,28,29.4,10.1,5.1,50.2,17.9,56.4,1.1,60.1,4.1
186,JD Davison,BOS,6,5,1,2.3,0.3,0.0,0.0,0.5,66.7,0.0,66.7,4.1
187,JT Thor,CHA,50,15,35,11.2,1.7,0.6,37.6,2.8,60.3,0.2,63.9,7.8
188,Ja Morant,MEM,51,33,18,32.6,6.0,1.4,23.2,11.2,53.5,0.8,57.7,7.9
189,JaMychal Green,GSW,42,22,20,14.4,3.9,1.8,46.0,6.4,60.8,0.5,65.5,4.8
190,JaVale McGee,DAL,36,17,19,8.1,2.6,1.4,53.8,4.7,54.7,0.4,59.6,4.2
191,Jabari Smith Jr.,HOU,58,12,46,30.2,7.1,2.7,37.8,11.6,60.9,0.9,66.0,5.5
192,Jabari Walker,POR,41,20,21,9.0,2.0,1.0,52.4,3.7,54.3,0.2,57.7,4.6
193,Jack White,DEN,15,12,3,3.2,0.5,0.3,62.5,1.0,53.3,0.1,57.1,5.3
194,Jaden Hardy,DAL,32,16,16,11.6,1.3,0.2,16.3,2.4,55.8,0.1,58.9,9.1
195,Jaden Ivey,DET,56,15,41,30.1,3.9,0.8,20.2,8.1,48.1,0.9,54.2,8.1
196,Jaden McDaniels,MIN,61,31,30,30.6,3.9,1.4,35.6,7.4,52.8,0.7,57.9,8.2
197,Jaden Springer,PHI,7,7,0,3.7,1.0,0.4,42.9,1.7,58.3,0.1,63.6,6.2
198,Jae Crowder,MIL,3,3,0,18.7,2.7,0.3,12.5,6.0,44.4,0.7,50.0,6.4
199,Jae'Sean Tate,HOU,22,3,19,21.5,3.7,1.3,34.1,7.0,53.6,0.5,57.3,7.2
200,Jake LaRavia,MEM,31,21,10,12.4,1.9,0.6,32.2,3.3,58.4,0.2,61.5,7.9
201,Jakob Poeltl,TOR,52,16,36,26.2,9.0,5.0,55.8,14.9,60.3,0.9,64.2,4.5
202,Jalen Brunson,NYK,59,34,25,35.2,3.6,0.6,17.4,6.9,52.0,0.5,55.9,9.8
203,Jalen Duren,DET,51,14,37,25.2,8.7,4.2,48.0,16.5,52.6,1.1,56.3,4.3
204,Jalen Green,HOU,55,11,44,33.7,4.0,0.8,20.6,7.4,53.6,0.5,57.1,7.5
205,Jalen Johnson,ATL,57,29,28,14.3,3.8,1.4,35.6,6.3,61.3,0.5,67.0,5.3
206,Jalen McDaniels,PHI,62,19,43,25.6,4.7,1.2,25.3,8.7,53.9,0.7,58.8,5.8
207,Jalen Smith,IND,53,26,27,18.2,5.7,2.5,43.2,9.8,58.1,0.6,61.8,4.7
208,Jalen Suggs,ORL,37,15,22,23.0,2.8,0.9,32.7,5.6,49.8,0.5,54.7,8.5
209,Jalen Williams,OKC,57,26,31,29.3,4.2,1.3,30.3,7.5,55.3,0.6,60.6,8.0
210,Jamal Cain,MIA,14,8,6,13.3,2.8,1.0,35.9,4.6,60.0,0.4,66.1,6.0
211,Jamal Murray,DEN,49,35,14,32.5,4.1,0.7,16.1,6.9,59.2,0.6,64.4,9.1
212,Jamaree Bouyea,MIA,4,2,2,16.3,1.3,0.3,20.0,3.0,41.7,0.3,45.5,9.8
213,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
214,James Harden,PHI,44,29,15,36.7,6.2,1.1,18.0,9.8,63.1,0.6,67.3,6.7
215,James Johnson,IND,12,5,7,8.1,1.3,0.3,25.0,2.4,55.2,0.2,59.3,5.3
216,James Wiseman,DET,25,9,16,14.3,4.2,1.7,41.0,8.1,52.0,0.4,54.4,4.0
217,Jared Rhoden,DET,1,0,1,12.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,0.6
218,Jaren Jackson Jr.,MEM,43,27,16,27.3,6.7,2.6,39.5,12.5,53.1,1.0,57.8,6.4
219,Jarred Vanderbilt,LAL,58,29,29,24.0,7.9,2.6,32.1,12.8,62.3,0.7,65.7,5.5
220,Jarrett Allen,CLE,57,36,21,33.2,9.9,4.6,46.7,16.8,58.9,1.4,64.1,4.9
221,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
222,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
223,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
224,Jaxson Hayes,NOP,35,15,20,13.4,2.9,0.9,32.0,5.2,56.6,0.3,59.5,6.2
225,Jaylen Brown,BOS,50,35,15,35.7,7.0,1.7,23.6,11.2,62.8,0.9,68.4,7.1
226,Jaylen Nowell,MIN,62,31,31,19.5,2.6,0.5,20.1,4.7,56.0,0.3,59.9,9.4
227,Jaylin Williams,OKC,29,12,17,16.5,4.5,1.8,39.7,7.8,58.2,0.4,61.5,4.8
228,Jayson Tatum,BOS,58,42,16,37.3,8.7,1.7,19.8,12.5,69.7,0.7,73.7,6.3
229,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.9,0.2,17.6,1.4,68.0,0.1,70.8,14.0
230,Jeff Green,DEN,39,25,14,19.4,2.5,0.8,31.3,4.4,58.2,0.3,61.9,8.4
231,Jerami Grant,POR,56,26,30,35.6,4.4,1.0,22.5,7.6,57.3,0.6,62.1,8.8
232,Jeremiah Robinson-Earl,OKC,32,11,21,20.2,4.5,2.3,50.3,9.1,49.1,1.2,56.3,4.8
233,Jeremy Sochan,SAS,49,12,37,26.1,4.9,1.8,37.1,9.4,52.2,1.1,58.8,5.8
234,Jericho Sims,NYK,48,28,20,16.1,4.8,2.4,48.9,8.8,54.6,0.7,59.1,5.0
235,Jevon Carter,MIL,61,44,17,22.7,2.6,0.3,11.8,4.2,63.1,0.1,65.4,11.3
236,Jimmy Butler,MIA,47,25,22,33.4,5.9,2.4,40.1,10.4,57.3,0.5,60.0,6.1
237,Jock Landale,PHX,53,27,26,14.1,4.1,2.2,54.3,8.1,51.3,0.5,54.6,5.4
238,Joe Harris,BKN,54,29,25,23.2,2.5,0.7,27.6,5.1,48.7,0.5,54.3,9.2
239,Joe Ingles,MIL,28,20,8,22.4,2.9,0.4,14.6,4.3,67.8,0.4,74.5,7.3
240,Joe Wieskamp,TOR,3,1,2,7.9,0.7,0.0,0.0,0.7,100.0,0.0,100.0,3.5
241,Joel Embiid,PHI,48,31,17,35.1,10.4,4.1,39.8,17.7,59.0,1.3,63.6,5.1
242,John Butler Jr.,POR,9,2,7,3.4,0.2,0.2,100.0,0.7,33.3,0.0,33.3,4.6
243,John Collins,ATL,52,27,25,30.9,7.0,2.9,41.2,12.8,54.5,0.9,58.9,5.1
