,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
15,Alperen Sengun,HOU,61,12,49,28.2,4.3,1.1,1.9,56.5,0.6,0.8,70.0,2.8,65.4,1.5,34.6,0.4,8.7,0.4,8.4,0.4,9.5
16,Amir Coffey,LAC,43,21,22,13.7,2.4,0.6,1.3,41.4,0.4,0.6,79.2,1.6,64.8,0.7,27.6,0.2,6.7,0.1,4.8,0.3,11.4
17,Andre Drummond,CHI,53,23,30,12.9,0.3,0.1,0.2,40.0,0.0,0.0,100.0,0.2,71.4,0.0,14.3,0.0,7.1,0.0,7.1,0.0,7.1
18,Andre Iguodala,GSW,5,0,5,13.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,75.0,0.0,0.0,0.2,25.0,0.0,0.0
19,Andrew Nembhard,IND,60,27,33,26.7,6.4,0.9,2.2,41.2,0.2,0.3,81.3,2.1,32.2,3.5,55.0,0.7,11.5,0.3,5.2,0.1,2.1
20,Andrew Wiggins,GSW,36,18,18,32.3,4.7,0.6,1.9,34.3,0.3,0.4,71.4,1.6,32.9,2.1,44.7,0.5,11.2,0.4,8.2,0.2,4.1
21,Anfernee Simons,POR,58,27,31,35.2,8.9,2.4,4.5,53.6,0.8,0.9,92.0,5.8,64.7,3.3,36.8,0.8,8.5,0.5,5.4,0.4,4.8
22,Anthony Davis,LAL,42,21,21,33.4,2.7,0.9,1.7,52.8,0.4,0.7,60.7,2.4,87.0,0.5,20.0,0.2,6.1,0.1,4.3,0.3,12.2
23,Anthony Edwards,MIN,68,34,34,36.4,12.5,3.6,6.8,52.8,1.9,2.4,80.5,9.4,75.6,3.2,25.7,0.8,6.6,0.9,7.4,1.2,9.7
24,Anthony Gill,WAS,44,17,27,10.1,0.7,0.1,0.3,42.9,0.3,0.3,78.6,0.5,74.2,0.2,29.0,0.0,6.5,0.0,3.2,0.2,22.6
25,Anthony Lamb,GSW,49,27,22,20.0,2.0,0.4,0.5,69.2,0.1,0.2,70.0,0.9,47.4,1.1,54.6,0.2,8.2,0.2,8.2,0.1,5.2
26,Austin Reaves,LAL,49,25,24,27.7,5.5,1.0,1.8,56.3,1.0,1.2,86.2,3.2,58.4,2.4,43.9,0.6,10.0,0.5,8.9,0.6,10.8
27,Austin Rivers,MIN,50,24,26,20.1,3.5,0.7,1.3,55.6,0.4,0.4,81.8,1.8,52.3,1.8,51.1,0.4,10.8,0.2,5.1,0.2,6.3
28,Ayo Dosunmu,CHI,63,29,34,27.4,5.3,1.3,2.2,60.6,0.3,0.4,75.0,2.9,55.9,2.3,44.4,0.6,10.6,0.4,8.5,0.2,3.6
29,Bam Adebayo,MIA,63,33,30,35.0,5.3,1.6,3.1,51.8,1.0,1.1,84.7,4.3,80.1,1.1,21.1,0.1,2.1,0.3,5.9,0.6,10.7
30,Ben Simmons,BKN,42,24,18,26.3,3.5,0.8,1.5,52.5,0.2,0.3,58.3,1.7,48.6,1.6,45.2,0.3,8.2,0.2,5.5,0.2,4.8
31,Bennedict Mathurin,IND,67,30,37,27.8,7.3,1.9,4.4,44.5,1.8,2.1,85.6,5.9,80.7,1.2,16.5,0.2,2.9,0.5,6.9,1.1,14.5
32,Bismack Biyombo,PHX,47,26,21,13.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,29,18,11,14.4,0.4,0.1,0.2,33.3,0.0,0.1,0.0,0.2,38.5,0.1,15.4,0.0,0.0,0.1,15.4,0.0,7.7
34,Blake Wesley,SAS,20,4,16,15.5,4.7,0.5,1.6,29.0,0.3,0.5,60.0,1.2,25.5,2.4,51.1,0.4,7.4,0.5,9.6,0.3,5.3
35,Boban Marjanovic,HOU,24,3,21,4.8,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36,Bobby Portis,MIL,55,37,18,26.0,2.0,0.7,1.3,59.4,0.2,0.2,91.7,1.7,86.4,0.4,20.9,0.1,7.3,0.2,9.1,0.1,5.5
37,Bogdan Bogdanovic,ATL,42,21,21,28.7,5.8,1.4,2.6,52.3,0.6,0.6,92.3,3.4,57.6,2.4,41.6,0.6,9.8,0.4,6.1,0.3,5.3
38,Bojan Bogdanovic,DET,58,15,43,32.0,8.9,2.4,4.4,55.3,1.1,1.2,85.9,6.1,68.5,2.9,32.7,0.8,8.8,0.6,6.2,0.6,7.0
39,Bol Bol,ORL,62,24,38,22.2,3.1,0.9,1.7,54.2,0.4,0.5,70.6,2.3,74.0,0.7,22.4,0.2,5.7,0.3,10.9,0.3,8.9
40,Bones Hyland,LAC,47,30,17,19.0,6.2,1.0,2.9,35.3,0.8,0.9,90.0,2.9,46.4,2.1,34.5,0.6,9.9,0.5,8.2,0.4,6.8
41,Bradley Beal,WAS,45,23,22,33.6,15.6,4.0,7.3,54.4,1.5,1.9,82.1,9.8,62.8,5.8,37.4,1.4,9.1,0.9,5.6,0.9,6.0
42,Brandon Boston Jr.,LAC,21,8,13,11.7,3.7,0.8,2.1,35.6,0.6,0.8,76.5,2.1,57.1,0.9,24.7,0.2,6.5,0.2,5.2,0.4,10.4
43,Brandon Clarke,MEM,56,32,24,19.5,0.9,0.3,0.5,53.6,0.2,0.2,75.0,0.8,79.2,0.2,18.9,0.0,3.8,0.1,11.3,0.1,11.3
44,Brandon Ingram,NOP,31,14,17,32.7,13.5,3.3,6.5,51.5,2.1,2.5,84.6,9.1,67.2,4.2,30.9,1.1,7.9,1.1,7.9,1.3,9.3
45,Braxton Key,DET,3,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,65,47,18,30.4,1.0,0.4,0.7,60.0,0.1,0.1,75.0,1.0,92.6,0.1,11.8,0.1,5.9,0.2,14.7,0.1,5.9
47,Bruce Brown,DEN,66,46,20,28.3,5.9,1.1,2.7,42.4,0.3,0.4,75.0,2.7,45.4,2.5,42.1,0.7,11.3,0.4,7.4,0.2,3.6
48,Bruno Fernando,ATL,33,10,23,11.2,0.4,0.0,0.2,16.7,0.1,0.1,50.0,0.1,30.8,0.1,23.1,0.1,15.4,0.0,7.7,0.1,15.4
49,Bryce McGowens,CHA,32,11,21,14.8,2.3,0.4,1.2,35.1,0.3,0.4,78.6,1.3,55.4,0.7,28.4,0.2,9.5,0.3,10.8,0.2,9.5
50,Bryn Forbes,MIN,25,9,16,10.7,1.5,0.3,0.8,38.1,0.3,0.3,100.0,1.0,68.4,0.4,26.3,0.0,2.6,0.1,5.3,0.2,10.5
51,Buddy Boeheim,DET,2,0,2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,67,30,37,31.9,6.0,1.1,2.3,48.3,0.3,0.3,86.4,2.5,41.4,3.0,50.1,0.5,8.4,0.4,6.2,0.2,2.7
53,CJ McCollum,NOP,59,28,31,35.1,12.5,2.6,5.3,48.6,1.1,1.3,80.8,6.4,51.2,5.3,42.1,1.5,12.1,0.8,6.5,0.7,5.3
54,Cade Cunningham,DET,12,3,9,33.3,16.6,3.8,8.0,46.9,2.2,2.5,86.7,9.8,59.3,5.5,33.2,1.5,9.0,1.3,7.5,1.3,7.5
55,Caleb Houstan,ORL,38,13,25,15.8,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,40.0,0.2,60.0,0.1,20.0,0.0,0.0,0.0,0.0
56,Caleb Martin,MIA,58,30,28,29.8,3.1,0.6,1.3,45.3,0.4,0.6,81.3,1.7,53.6,1.2,37.0,0.2,7.7,0.3,9.9,0.3,8.8
57,Cam Reddish,POR,32,13,19,25.2,4.6,1.3,2.5,51.9,0.4,0.5,87.5,3.2,69.2,1.4,30.1,0.2,3.4,0.3,6.8,0.3,5.5
58,Cam Thomas,BKN,49,28,21,16.9,7.1,1.6,3.4,45.8,1.2,1.4,87.1,4.6,63.7,2.4,33.4,0.5,6.9,0.5,7.1,0.7,10.0
59,Cameron Johnson,BKN,28,18,10,27.0,3.5,0.9,1.6,52.2,0.4,0.6,75.0,2.3,64.6,1.2,34.3,0.3,7.1,0.3,7.1,0.3,8.1
60,Cameron Payne,PHX,34,20,14,22.3,8.1,1.9,4.4,44.3,0.6,1.0,64.7,4.6,56.9,2.7,33.6,0.8,9.5,0.4,5.5,0.5,6.2
61,Caris LeVert,CLE,63,37,26,30.0,9.7,1.7,4.0,42.9,0.8,1.1,76.1,4.3,44.5,4.3,44.0,1.5,15.0,0.6,6.4,0.5,5.4
62,Carlik Jones,CHI,1,0,1,21.7,8.0,0.0,1.0,0.0,1.0,4.0,25.0,1.0,12.5,5.0,62.5,0.0,0.0,0.0,0.0,2.0,25.0
63,Cedi Osman,CLE,64,39,25,20.6,2.7,0.5,1.2,44.0,0.3,0.4,66.7,1.3,49.7,1.0,39.2,0.3,9.9,0.2,6.4,0.2,7.0
64,Charles Bassey,SAS,33,8,25,14.7,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
65,Chima Moneke,SAC,2,1,1,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0
66,Chimezie Metu,SAC,52,32,20,11.1,0.6,0.1,0.3,46.2,0.0,0.0,50.0,0.3,41.9,0.2,32.3,0.0,3.2,0.1,12.9,0.0,3.2
67,Chris Boucher,TOR,62,30,32,20.1,0.6,0.1,0.3,40.0,0.2,0.2,91.7,0.5,71.8,0.2,30.8,0.0,7.7,0.0,2.6,0.1,15.4
68,Chris Duarte,IND,43,18,25,19.4,4.0,0.7,1.6,42.6,0.7,0.8,85.3,2.0,50.9,1.6,40.5,0.6,14.5,0.3,7.5,0.4,9.8
69,Chris Paul,PHX,45,25,20,32.0,9.4,2.0,3.7,52.4,0.4,0.5,77.3,4.3,45.4,4.8,50.6,1.3,14.1,0.5,4.9,0.2,2.6
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,61,42,19,14.4,1.7,0.4,0.8,46.8,0.1,0.2,64.3,0.9,50.5,0.7,41.9,0.2,11.4,0.1,6.7,0.1,6.7
72,Christian Koloko,TOR,46,21,25,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Christian Wood,DAL,55,29,26,26.8,3.7,1.1,2.0,56.8,0.8,1.0,83.3,3.3,88.7,0.8,22.5,0.2,6.4,0.2,5.9,0.5,13.2
74,Chuma Okeke,ORL,21,5,16,19.5,2.0,0.2,0.7,35.7,0.3,0.3,100.0,0.8,40.5,1.1,54.8,0.2,11.9,0.1,4.8,0.1,7.1
75,Clint Capela,ATL,51,28,23,26.9,0.2,0.0,0.1,28.6,0.0,0.0,50.0,0.1,55.6,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1
76,Coby White,CHI,57,26,31,22.5,5.0,0.8,1.7,49.5,0.3,0.4,86.4,2.0,40.4,2.7,54.4,0.6,12.5,0.2,4.5,0.2,3.8
77,Cody Martin,CHA,7,2,5,19.1,3.6,0.7,1.6,45.5,0.1,0.1,100.0,1.9,52.0,1.7,48.0,0.4,12.0,0.3,8.0,0.1,4.0
78,Cody Zeller,MIA,9,4,5,14.0,1.2,0.1,0.4,25.0,0.1,0.2,50.0,0.3,27.3,0.4,36.4,0.0,0.0,0.1,9.1,0.1,9.1
79,Cole Anthony,ORL,47,21,26,25.1,8.3,1.9,3.7,50.6,1.2,1.3,90.2,5.1,61.4,3.3,40.1,0.8,10.0,0.4,5.1,0.7,8.0
80,Cole Swider,LAL,6,1,5,6.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,9.5,2.4,4.5,53.6,1.9,2.3,81.3,7.0,73.0,2.8,29.5,0.8,8.5,0.7,6.9,1.1,12.1
82,Corey Kispert,WAS,59,27,32,27.3,1.7,0.4,0.7,56.8,0.2,0.3,86.7,1.1,65.3,0.6,37.8,0.2,11.2,0.1,5.1,0.1,7.1
83,Cory Joseph,DET,48,10,38,17.1,4.4,0.8,1.5,49.3,0.4,0.5,76.9,2.0,44.5,2.2,50.7,0.7,16.6,0.3,6.2,0.3,6.2
84,D'Angelo Russell,LAL,59,31,28,32.3,7.2,1.6,2.9,53.8,1.1,1.4,81.7,4.4,61.4,2.9,40.5,0.8,11.6,0.5,6.6,0.7,9.7
85,Daishen Nix,HOU,47,12,35,16.7,4.2,0.6,1.3,43.5,0.3,0.4,77.8,1.5,34.8,2.1,51.0,0.2,5.6,0.4,9.1,0.2,4.5
86,Dalano Banton,TOR,27,14,13,9.3,1.9,0.1,0.7,21.1,0.2,0.2,83.3,0.5,25.5,0.9,45.1,0.1,5.9,0.1,7.8,0.1,5.9
87,Dalen Terry,CHI,26,13,13,5.0,0.8,0.2,0.3,50.0,0.2,0.2,66.7,0.5,54.5,0.3,40.9,0.1,9.1,0.1,9.1,0.1,13.6
88,Damian Jones,UTA,28,8,20,9.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0
89,Damian Lillard,POR,54,26,28,36.3,16.1,3.9,6.7,57.8,3.3,3.5,93.2,11.4,70.7,6.1,38.0,1.6,9.7,1.1,6.6,1.8,10.9
90,Damion Lee,PHX,66,37,29,21.3,4.2,0.7,1.7,43.4,0.3,0.4,87.5,1.8,43.8,1.8,44.2,0.4,9.1,0.3,6.6,0.2,4.4
91,Daniel Gafford,WAS,65,29,36,19.7,0.5,0.2,0.3,78.9,0.1,0.2,80.0,0.6,118.2,0.0,6.1,0.0,0.0,0.1,12.1,0.1,15.2
92,Daniel Theis,IND,7,1,6,15.5,0.7,0.3,0.3,100.0,0.0,0.3,0.0,0.6,80.0,0.1,20.0,0.0,0.0,0.1,20.0,0.1,20.0
93,Danny Green,CLE,7,3,4,11.4,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,42,28,14,14.3,1.5,0.3,0.5,60.0,0.1,0.1,100.0,0.7,46.2,0.9,56.9,0.2,13.8,0.1,4.6,0.1,4.6
95,Dario Saric,OKC,47,21,26,14.3,1.8,0.3,0.8,38.5,0.3,0.4,77.8,1.0,56.6,0.5,28.9,0.2,12.0,0.2,9.6,0.2,10.8
96,Darius Bazley,PHX,38,18,20,15.1,2.2,0.3,0.9,37.1,0.5,0.9,52.8,1.2,54.8,0.5,22.6,0.1,3.6,0.2,9.5,0.5,21.4
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,58,32,26,35.2,17.1,3.3,6.5,50.7,1.8,2.1,86.2,8.7,50.7,7.9,46.1,2.7,15.5,1.1,6.3,1.1,6.3
99,David Duke Jr.,BKN,18,7,11,9.6,3.2,0.8,1.6,48.3,0.1,0.1,50.0,1.6,50.0,1.2,37.9,0.4,12.1,0.3,8.6,0.1,1.7
100,David Roddy,MEM,53,32,21,16.6,2.0,0.6,1.2,48.5,0.2,0.3,58.8,1.4,69.2,0.4,20.6,0.1,4.7,0.2,9.3,0.2,7.5
101,Davion Mitchell,SAC,64,38,26,18.1,4.6,0.8,1.4,53.8,0.1,0.1,66.7,1.7,35.7,2.7,58.9,0.5,11.8,0.3,7.1,0.1,1.7
102,Davis Bertans,DAL,35,17,18,10.7,0.4,0.1,0.1,66.7,0.0,0.0,0.0,0.1,33.3,0.3,73.3,0.1,26.7,0.0,0.0,0.0,0.0
103,Davon Reed,LAL,39,25,14,8.6,1.4,0.1,0.4,21.4,0.3,0.4,62.5,0.4,29.1,0.7,47.3,0.1,7.3,0.1,9.1,0.2,14.5
104,Day'Ron Sharpe,BKN,36,16,20,11.2,0.3,0.0,0.2,16.7,0.0,0.0,0.0,0.1,20.0,0.1,20.0,0.0,0.0,0.1,20.0,0.0,0.0
105,De'Aaron Fox,SAC,58,36,22,34.1,16.1,4.7,7.9,59.2,2.6,3.3,78.8,12.3,76.7,5.0,31.1,1.2,7.6,0.9,5.9,1.7,10.3
106,De'Andre Hunter,ATL,57,32,25,31.8,5.7,1.4,3.3,43.5,1.0,1.1,85.9,3.9,68.6,1.3,22.5,0.3,4.9,0.4,6.2,0.6,10.2
107,De'Anthony Melton,PHI,63,42,21,28.2,4.5,0.7,1.6,45.6,0.2,0.3,72.2,1.7,38.2,2.4,53.4,0.6,12.4,0.2,4.2,0.1,3.2
108,DeAndre Jordan,DEN,35,22,13,14.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,DeMar DeRozan,CHI,59,28,31,36.2,11.7,3.3,5.6,58.7,2.2,2.5,87.8,9.2,78.5,3.9,33.5,0.9,7.5,0.6,4.9,1.2,10.6
110,Dean Wade,CLE,37,25,12,20.3,1.5,0.2,0.5,30.0,0.3,0.4,71.4,0.6,40.4,0.6,42.1,0.2,12.3,0.1,8.8,0.2,12.3
111,Deandre Ayton,PHX,57,29,28,30.3,0.4,0.1,0.2,28.6,0.0,0.1,33.3,0.2,41.7,0.0,8.3,0.0,4.2,0.1,20.8,0.1,12.5
112,Dejounte Murray,ATL,62,32,30,36.4,11.7,2.9,6.0,47.6,0.9,1.1,83.8,6.8,58.5,4.1,34.9,1.1,9.1,0.7,6.1,0.5,4.7
113,Delon Wright,WAS,38,22,16,24.4,5.3,0.8,1.9,43.8,0.4,0.4,93.8,2.1,39.9,2.7,51.2,0.7,13.3,0.3,5.9,0.2,3.9
114,Deni Avdija,WAS,65,30,35,25.9,4.3,1.0,1.9,53.7,0.6,0.9,69.6,2.7,62.9,1.6,36.3,0.4,9.7,0.2,5.8,0.4,10.4
115,Dennis Schroder,LAL,54,29,25,30.5,9.6,1.8,3.9,45.5,1.4,1.6,89.3,5.1,53.5,4.1,42.3,1.3,13.5,0.6,5.8,0.8,8.3
116,Dennis Smith Jr.,CHA,46,16,30,25.2,8.8,1.6,3.2,49.7,0.6,0.9,70.0,3.9,44.2,4.4,50.6,1.3,14.4,0.5,5.7,0.4,5.0
117,Deonte Burton,SAC,2,1,1,3.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,50,20,30,14.0,0.5,0.1,0.2,66.7,0.1,0.2,75.0,0.4,87.0,0.1,21.7,0.1,13.0,0.0,8.7,0.1,21.7
120,Derrick Rose,NYK,27,12,15,12.5,4.6,1.0,2.4,43.8,0.2,0.2,100.0,2.3,50.8,1.9,40.3,0.6,12.1,0.1,3.2,0.1,2.4
121,Derrick White,BOS,67,46,21,27.9,6.1,1.4,2.6,53.1,0.6,0.7,87.0,3.5,58.1,2.7,43.9,0.7,12.0,0.3,4.2,0.4,5.9
122,Desmond Bane,MEM,43,26,17,31.2,8.5,2.3,4.5,50.3,0.9,1.0,88.9,5.7,66.9,2.5,29.8,0.8,9.3,0.7,7.9,0.5,6.3
123,Devin Booker,PHX,39,26,13,34.1,12.4,3.2,6.1,53.0,1.8,2.1,85.4,8.5,68.6,4.3,34.3,1.3,10.3,0.7,5.6,1.1,8.5
124,Devin Vassell,SAS,32,10,22,30.9,8.8,1.4,3.6,40.4,0.8,1.0,81.3,3.8,42.8,4.2,47.0,1.1,12.0,0.4,4.6,0.5,5.7
125,Devon Dotson,WAS,6,1,5,8.9,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,73.7,0.7,21.1,0.2,5.3,0.0,0.0
126,Devonte' Graham,SAS,63,29,34,17.3,2.7,0.2,0.6,33.3,0.3,0.5,64.7,0.8,30.4,1.7,64.3,0.4,14.9,0.0,1.2,0.3,10.1
127,Dewayne Dedmon,PHI,30,17,13,11.7,0.3,0.2,0.2,100.0,0.1,0.1,75.0,0.4,162.5,0.0,12.5,0.0,0.0,0.0,0.0,0.1,25.0
128,Dillon Brooks,MEM,59,36,23,30.3,6.6,1.9,4.4,44.0,0.6,0.8,72.3,4.5,68.8,1.4,21.4,0.3,5.2,0.3,4.9,0.4,5.9
129,Domantas Sabonis,SAC,63,38,25,34.5,4.1,0.8,1.3,65.8,0.7,0.9,71.9,2.3,56.7,2.0,48.3,0.5,11.1,0.3,7.3,0.4,10.7
130,Dominick Barlow,SAS,14,1,13,11.0,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,58,37,21,35.6,12.6,3.7,6.3,59.3,1.7,1.8,90.7,9.5,75.2,4.4,35.2,1.1,8.6,0.5,4.0,0.9,7.3
132,Donte DiVincenzo,GSW,56,31,25,26.2,3.7,0.4,0.8,46.5,0.2,0.2,75.0,0.9,23.9,2.5,67.0,0.6,15.3,0.3,7.7,0.1,2.9
133,Dorian Finney-Smith,BKN,53,25,28,31.3,3.0,0.3,0.9,32.0,0.2,0.3,81.3,0.9,28.8,1.6,53.1,0.4,13.8,0.2,8.1,0.2,5.0
134,Doug McDermott,SAS,55,17,38,20.5,2.8,0.6,1.5,41.3,0.2,0.3,78.6,1.5,51.9,0.9,33.1,0.2,7.1,0.2,7.1,0.1,4.5
135,Draymond Green,GSW,58,30,28,31.4,2.0,0.5,0.9,55.6,0.2,0.2,71.4,1.2,63.2,0.8,38.6,0.2,11.4,0.1,4.4,0.1,6.1
136,Drew Eubanks,POR,65,29,36,19.8,0.5,0.2,0.3,58.8,0.1,0.1,55.6,0.4,72.7,0.2,30.3,0.0,3.0,0.0,3.0,0.1,15.2
137,Dru Smith,BKN,10,4,6,12.4,2.6,0.9,1.4,64.3,0.0,0.0,0.0,1.9,73.1,1.0,38.5,0.3,11.5,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,5.1,1.2,3.2,38.8,0.1,0.2,50.0,2.6,51.3,1.6,31.0,0.5,10.1,0.2,3.8,0.1,1.9
139,Duncan Robinson,MIA,33,15,18,17.3,2.2,0.3,0.6,57.9,0.0,0.0,0.0,0.7,31.0,1.4,64.8,0.3,12.7,0.2,8.5,0.0,0.0
140,Dwight Powell,DAL,62,33,29,19.9,0.2,0.1,0.1,50.0,0.0,0.0,100.0,0.2,90.9,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
141,Dyson Daniels,NOP,44,23,21,19.0,3.2,0.5,1.2,43.1,0.1,0.1,75.0,1.1,34.5,1.7,54.0,0.5,15.8,0.2,5.8,0.0,1.4
142,Edmond Sumner,BKN,47,28,19,14.5,4.6,0.7,1.7,41.8,1.0,1.1,92.0,2.4,53.5,1.9,40.9,0.4,8.4,0.3,7.4,0.5,11.6
143,Eric Gordon,LAC,56,16,40,29.3,8.2,1.9,3.8,50.7,1.1,1.4,80.3,5.2,63.5,2.8,34.6,0.7,8.3,0.5,6.3,0.7,8.3
144,Eugene Omoruyi,DET,27,9,18,12.5,1.1,0.2,0.6,33.3,0.3,0.4,70.0,0.6,54.8,0.2,19.4,0.0,3.2,0.1,12.9,0.2,16.1
145,Evan Fournier,NYK,23,13,10,18.0,2.8,0.5,1.3,35.5,0.3,0.3,100.0,1.2,43.1,1.1,40.0,0.4,15.4,0.1,4.6,0.1,4.6
146,Evan Mobley,CLE,67,40,27,34.1,3.7,0.8,1.9,43.8,0.3,0.5,63.9,2.1,55.9,1.0,25.9,0.4,9.7,0.5,12.6,0.3,7.3
147,Facundo Campazzo,DAL,8,2,6,6.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Frank Jackson,UTA,1,0,1,5.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
