,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
21,Anfernee Simons,POR,57,27,30,35.3,21.1,68.4,32.9,5.4,4.77,4.18,0.308,0.3,0.0,0.6,1.188,0.0,0.909
22,Anthony Davis,LAL,39,18,21,33.3,26.1,67.7,37.0,2.3,2.06,0.83,0.386,4.9,5.2,11.2,0.725,0.729,1.2
23,Anthony Edwards,MIN,65,33,32,36.3,24.6,72.5,36.5,4.9,4.02,3.5,0.339,0.5,0.6,0.9,0.656,0.667,0.862
24,Anthony Gill,WAS,42,17,25,10.0,3.1,10.0,6.6,0.3,1.66,0.64,0.316,0.5,0.0,1.2,0.6,0.0,1.28
25,Anthony Lamb,GSW,48,27,21,19.9,6.9,33.7,18.3,1.0,1.8,0.94,0.205,0.7,0.4,1.8,0.333,0.0,0.54
26,Austin Reaves,LAL,46,22,24,27.5,10.8,36.5,19.9,1.9,3.11,2.56,0.296,0.6,0.0,1.0,0.444,0.0,0.604
27,Austin Rivers,MIN,49,24,25,20.4,5.2,23.9,13.9,1.2,3.0,2.37,0.218,0.1,0.0,0.1,1.0,0.0,0.571
28,Ayo Dosunmu,CHI,61,28,33,27.8,9.2,47.3,18.0,2.7,3.48,3.17,0.194,0.2,0.0,0.7,1.0,0.0,1.023
29,Bam Adebayo,MIA,59,30,29,35.0,21.2,63.8,37.1,3.0,2.85,1.61,0.332,7.1,2.6,7.9,0.69,0.626,0.9
30,Ben Simmons,BKN,42,24,18,26.3,6.9,61.4,21.5,3.5,3.42,2.35,0.113,2.3,1.1,4.0,0.344,0.444,0.846
31,Bennedict Mathurin,IND,64,28,36,28.0,16.9,41.6,28.3,1.7,2.48,1.69,0.407,1.2,0.1,1.8,0.896,0.333,0.983
32,Bismack Biyombo,PHX,46,25,21,13.9,3.8,23.1,13.6,0.6,1.59,0.49,0.164,2.5,0.9,4.5,0.35,0.325,0.662
33,Blake Griffin,BOS,27,17,10,14.1,4.7,20.6,12.6,0.6,1.68,0.68,0.231,1.1,0.5,2.1,0.581,0.571,0.825
34,Blake Wesley,SAS,18,4,14,14.9,5.1,28.4,9.6,2.3,4.8,4.39,0.178,0.4,0.0,0.6,0.429,0.0,0.364
35,Boban Marjanovic,HOU,22,1,21,4.4,3.4,5.9,4.0,0.2,2.18,0.92,0.574,0.5,1.3,1.3,1.364,1.138,1.571
36,Bobby Portis,MIL,51,34,17,26.1,14.0,51.3,26.1,1.5,1.78,0.74,0.272,1.5,3.2,4.5,0.592,0.627,0.884
37,Bogdan Bogdanovic,ATL,38,19,19,29.2,14.5,42.1,25.7,1.9,2.77,2.0,0.344,0.7,0.1,0.6,0.5,0.5,0.571
38,Bojan Bogdanovic,DET,58,15,43,32.0,21.5,46.6,33.0,2.3,2.97,2.15,0.462,0.8,1.0,0.8,0.955,0.483,0.816
39,Bol Bol,ORL,59,24,35,22.5,9.7,23.8,13.4,0.9,2.33,1.58,0.408,0.4,0.2,2.0,1.125,0.6,1.417
40,Bones Hyland,LAC,47,30,17,19.0,11.6,45.4,19.3,3.6,4.8,4.11,0.255,0.2,0.0,0.4,0.6,0.0,0.556
41,Bradley Beal,WAS,40,22,18,33.1,22.9,66.6,39.5,4.8,4.37,3.91,0.344,2.0,0.6,1.7,0.62,0.32,0.926
42,Brandon Boston Jr.,LAC,21,8,13,11.7,6.8,20.3,11.6,1.0,2.94,2.6,0.335,0.1,0.1,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,56,32,24,19.5,10.0,28.5,17.8,0.7,1.52,0.65,0.35,4.3,0.2,5.4,0.554,0.444,1.095
44,Brandon Ingram,NOP,29,13,16,33.0,23.3,65.4,38.1,4.4,4.01,3.01,0.356,1.8,1.7,0.8,0.885,0.714,0.833
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,61,44,17,30.3,14.7,33.8,22.9,0.8,1.42,0.41,0.436,2.3,1.9,5.4,0.451,1.009,1.082
47,Bruce Brown,DEN,63,45,18,28.5,11.2,52.1,25.3,2.9,3.37,2.71,0.215,0.8,0.1,1.8,0.906,1.0,0.904
48,Bruno Fernando,ATL,33,10,23,11.2,3.9,20.1,11.8,0.5,1.4,0.49,0.196,1.5,0.2,3.7,0.347,0.667,0.828
49,Bryce McGowens,CHA,29,9,20,14.4,3.8,15.1,9.5,0.6,2.26,1.35,0.251,0.1,0.0,0.5,0.0,0.0,0.733
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,64,28,36,32.0,17.4,60.1,35.2,2.0,2.04,1.35,0.29,0.4,0.0,0.8,0.522,0.0,0.759
53,CJ McCollum,NOP,57,27,30,35.1,21.1,75.0,32.5,5.5,4.37,3.91,0.281,0.9,0.1,0.6,0.673,0.0,0.606
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,36,13,23,15.6,4.1,13.2,7.7,0.3,1.35,0.42,0.309,0.1,0.0,0.7,0.0,0.0,0.769
56,Caleb Martin,MIA,54,27,27,29.9,10.1,38.9,22.1,1.6,2.46,1.56,0.258,0.6,0.1,2.3,0.75,0.0,0.651
57,Cam Reddish,POR,28,11,17,23.6,10.0,25.0,17.4,1.1,2.68,1.72,0.401,0.7,0.0,0.8,0.737,0.0,1.048
58,Cam Thomas,BKN,46,26,20,17.2,11.0,30.3,14.1,2.4,4.84,4.28,0.362,0.4,0.0,0.2,1.0,0.0,1.273
59,Cameron Johnson,BKN,25,15,10,26.5,15.6,36.4,22.7,1.2,2.04,1.38,0.427,0.6,0.0,1.1,0.714,0.0,1.107
60,Cameron Payne,PHX,32,18,14,22.7,11.5,55.3,19.2,4.6,5.05,4.46,0.208,0.1,0.0,0.3,0.0,0.0,0.889
61,Caris LeVert,CLE,59,34,25,30.0,11.6,48.3,28.5,2.9,3.64,3.05,0.239,0.6,0.1,1.1,0.514,0.0,0.54
62,Carlik Jones,CHI,1,0,1,21.7,1.0,35.0,18.0,2.2,3.85,3.31,0.029,0.0,0.0,1.0,0.0,0.0,0.0
63,Cedi Osman,CLE,61,37,24,20.8,8.7,29.7,20.5,1.2,2.4,1.59,0.295,0.3,0.0,0.8,0.952,0.0,0.83
64,Charles Bassey,SAS,30,7,23,14.2,5.2,24.1,13.7,0.6,1.51,0.43,0.217,1.6,0.4,4.6,0.426,0.667,0.964
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,49,30,19,11.2,4.9,16.4,9.4,0.5,1.68,0.71,0.3,1.3,0.3,3.0,0.422,0.6,1.074
67,Chris Boucher,TOR,58,29,29,20.5,9.7,24.2,13.0,0.7,1.68,0.6,0.401,0.5,0.1,4.2,0.857,0.0,1.033
68,Chris Duarte,IND,40,16,24,19.1,7.9,28.3,18.6,1.1,2.28,1.64,0.278,0.3,0.0,0.5,0.727,0.0,0.9
69,Chris Paul,PHX,43,23,20,32.1,13.5,75.1,26.9,7.2,5.75,4.93,0.18,0.3,0.2,0.3,0.077,0.4,0.455
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,59,42,17,14.8,4.3,16.7,10.0,0.6,2.09,1.2,0.257,0.3,0.0,0.9,0.706,0.0,0.636
72,Christian Koloko,TOR,46,21,25,14.4,3.4,15.2,9.9,0.3,1.19,0.27,0.226,0.9,0.0,3.3,0.415,0.0,0.842
73,Christian Wood,DAL,52,28,24,27.0,17.4,47.9,27.0,1.8,2.22,1.01,0.363,2.2,2.2,4.4,0.681,0.726,1.018
74,Chuma Okeke,ORL,20,5,15,20.4,5.1,24.1,11.6,0.8,2.04,1.24,0.21,0.2,0.1,0.8,0.667,1.0,0.438
75,Clint Capela,ATL,47,26,21,26.8,12.0,37.0,18.2,0.8,1.29,0.26,0.323,2.6,0.5,10.4,0.517,0.56,1.025
76,Coby White,CHI,55,25,30,22.5,8.9,35.1,17.6,1.8,3.12,2.45,0.252,0.0,0.0,0.2,1.0,0.0,0.7
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,5,1,4,14.4,5.4,21.2,14.0,0.6,1.71,0.71,0.255,2.6,0.0,3.4,0.462,0.0,0.824
79,Cole Anthony,ORL,44,21,23,25.0,12.2,53.2,18.4,4.3,4.88,4.29,0.23,0.3,0.0,0.9,0.786,0.0,0.85
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,54,26,28,26.9,9.3,30.1,18.4,0.7,1.45,0.59,0.31,0.4,0.0,1.0,0.792,0.0,0.83
83,Cory Joseph,DET,44,10,34,16.2,4.7,34.1,11.4,2.9,5.09,5.24,0.137,0.1,0.0,0.2,0.4,0.0,0.571
84,D'Angelo Russell,LAL,58,30,28,32.4,17.6,81.6,35.2,5.5,4.04,3.37,0.216,0.6,0.2,0.8,0.765,0.667,0.717
85,Daishen Nix,HOU,45,11,34,16.2,4.2,37.0,15.0,2.8,4.53,4.38,0.115,0.1,0.0,0.2,1.0,0.0,0.9
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,25,12,13,5.1,1.8,7.6,4.0,0.3,2.57,1.92,0.23,0.1,0.0,0.4,0.0,0.0,0.4
88,Damian Jones,UTA,25,7,18,8.7,2.8,10.0,5.5,0.2,1.31,0.31,0.277,1.0,0.1,2.4,0.167,1.0,0.983
89,Damian Lillard,POR,50,24,26,36.3,32.3,87.8,37.8,7.5,5.1,4.52,0.368,0.4,0.1,0.6,0.684,1.0,0.533
90,Damion Lee,PHX,64,35,29,21.6,8.6,30.0,18.0,1.2,2.33,1.6,0.287,0.3,0.0,0.5,0.632,0.0,0.621
91,Daniel Gafford,WAS,60,28,32,19.3,8.6,27.4,14.9,0.7,1.45,0.32,0.316,2.0,0.4,5.3,0.669,0.708,1.188
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,6,2,4,11.9,3.2,16.8,9.7,0.5,1.72,0.88,0.188,0.2,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,39,25,14,14.5,4.3,16.4,8.8,0.6,2.09,1.21,0.263,0.2,0.0,0.4,1.167,0.0,1.235
95,Dario Saric,OKC,44,19,25,14.5,6.5,23.5,14.0,0.7,1.76,0.88,0.275,0.7,0.6,1.9,0.613,0.741,0.905
96,Darius Bazley,PHX,37,17,20,15.2,5.4,23.5,11.2,0.8,2.0,1.14,0.228,0.8,0.2,2.0,0.71,0.429,0.733
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,55,29,26,35.2,22.0,77.5,29.3,7.5,5.81,5.5,0.284,0.6,0.0,0.5,0.645,1.0,0.571
99,David Duke Jr.,BKN,17,7,10,8.6,2.9,11.5,5.6,0.7,3.87,3.4,0.25,0.1,0.0,0.4,0.0,0.0,0.571
100,David Roddy,MEM,50,31,19,16.8,6.0,18.8,11.7,0.6,2.02,1.18,0.319,0.4,0.0,0.8,0.526,1.5,1.122
101,Davion Mitchell,SAC,61,36,25,18.0,5.6,34.5,12.4,2.6,4.48,4.39,0.164,0.1,0.0,0.4,0.5,0.0,0.778
102,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
103,Davon Reed,LAL,39,25,14,8.6,2.2,15.8,7.8,0.7,2.76,2.04,0.141,0.1,0.1,0.4,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,35,16,19,10.6,3.9,16.9,10.0,0.5,1.77,0.67,0.231,1.2,0.4,3.3,0.524,0.231,0.774
105,De'Aaron Fox,SAC,56,35,21,34.1,25.5,80.0,24.9,6.7,5.03,4.69,0.319,0.4,0.1,0.7,0.667,0.667,0.949
106,De'Andre Hunter,ATL,53,30,23,31.8,15.6,38.3,23.5,1.4,2.26,1.41,0.408,0.9,0.5,1.2,0.94,1.125,0.952
107,De'Anthony Melton,PHI,59,38,21,28.3,10.3,50.2,25.3,2.3,2.7,1.94,0.206,0.6,0.0,1.2,0.5,0.0,0.431
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,18.7,10.8,0.4,1.3,0.23,0.259,2.4,0.2,3.7,0.084,0.571,1.137
109,DeMar DeRozan,CHI,57,27,30,36.1,25.1,60.5,36.9,4.6,4.57,3.67,0.414,1.5,2.7,0.5,0.723,0.831,0.677
110,Dean Wade,CLE,35,23,12,20.8,5.1,23.2,13.4,0.7,1.68,0.52,0.218,0.3,0.0,0.6,0.4,0.0,0.955
111,Deandre Ayton,PHX,55,27,28,30.3,18.5,53.1,29.2,1.5,1.67,0.49,0.348,5.4,4.3,11.5,0.807,0.726,1.005
112,Dejounte Murray,ATL,58,30,28,36.4,21.2,72.6,29.1,5.9,4.9,4.44,0.292,0.6,0.1,1.1,0.343,0.429,0.794
113,Delon Wright,WAS,33,21,12,23.2,6.8,45.7,18.1,3.8,4.93,4.43,0.149,0.4,0.0,1.1,0.615,0.0,0.571
114,Deni Avdija,WAS,60,29,31,26.4,9.0,43.4,21.3,2.0,2.71,1.95,0.206,0.8,0.1,2.2,0.646,0.4,0.721
115,Dennis Schroder,LAL,51,26,25,30.3,12.3,54.6,22.9,4.2,4.64,4.06,0.225,0.2,0.0,0.3,0.5,0.0,0.533
116,Dennis Smith Jr.,CHA,43,14,29,25.2,8.5,50.7,21.5,3.5,4.15,3.75,0.168,0.4,0.0,1.0,0.813,1.0,0.805
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,48,19,29,14.4,4.9,19.0,10.0,0.4,1.28,0.38,0.259,0.7,0.1,2.3,0.818,0.667,0.898
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,64,45,19,27.6,11.9,46.1,19.6,3.1,4.05,3.44,0.258,0.6,0.0,1.1,0.611,0.0,0.609
122,Desmond Bane,MEM,40,25,15,31.0,21.3,60.6,34.0,2.8,2.8,2.01,0.352,0.8,0.0,0.9,1.129,0.0,1.056
123,Devin Booker,PHX,37,24,13,34.1,27.0,63.4,36.8,5.2,4.94,4.25,0.425,1.1,1.1,1.6,0.718,0.833,0.833
124,Devin Vassell,SAS,30,9,21,31.0,19.4,53.6,34.0,3.0,3.34,2.4,0.362,0.6,0.0,0.6,1.211,0.0,0.944
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,61,29,32,17.0,6.4,32.4,15.7,1.8,3.39,2.74,0.198,0.2,0.0,0.2,0.4,0.0,0.545
127,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
128,Dillon Brooks,MEM,57,35,22,30.3,14.4,41.4,27.3,1.9,2.72,1.84,0.348,0.5,0.2,0.8,0.615,0.667,0.936
129,Domantas Sabonis,SAC,60,36,24,34.5,18.9,82.4,47.8,3.3,2.41,1.39,0.229,8.6,4.6,9.6,0.6,0.457,0.893
130,Dominick Barlow,SAS,12,1,11,9.6,3.1,11.3,7.4,0.3,1.58,0.66,0.272,1.1,0.1,2.5,0.462,0.0,0.667
131,Donovan Mitchell,CLE,54,34,20,35.5,27.5,68.7,32.2,5.8,5.04,4.55,0.4,0.8,0.0,1.0,0.978,0.0,0.962
132,Donte DiVincenzo,GSW,53,31,22,26.0,9.0,48.5,23.4,2.2,2.72,2.15,0.186,0.7,0.0,1.4,0.314,0.0,0.553
133,Dorian Finney-Smith,BKN,49,22,27,31.6,8.8,39.0,22.7,1.0,1.55,0.64,0.225,0.6,0.0,2.0,0.379,0.0,0.792
134,Doug McDermott,SAS,54,16,38,20.4,9.7,27.6,19.9,0.8,1.67,0.79,0.351,0.2,0.0,0.9,1.25,2.0,0.98
135,Draymond Green,GSW,55,30,25,31.4,8.2,72.8,39.9,2.2,1.85,0.92,0.113,2.6,1.2,2.8,0.455,0.121,0.634
136,Drew Eubanks,POR,61,27,34,19.7,6.0,26.2,14.2,0.7,1.61,0.45,0.228,2.1,0.3,3.9,0.615,0.526,0.883
137,Dru Smith,BKN,9,4,5,11.2,2.8,19.3,6.7,1.4,4.43,4.46,0.144,0.2,0.0,0.4,1.0,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,32,14,18,17.3,6.4,24.2,16.9,0.7,1.71,0.8,0.266,0.2,0.0,0.4,0.833,0.0,1.0
140,Dwight Powell,DAL,59,32,27,19.8,6.8,25.3,13.8,0.6,1.54,0.53,0.27,2.0,0.1,5.8,0.441,0.857,0.951
141,Dyson Daniels,NOP,42,22,20,19.2,4.3,29.2,14.2,1.4,2.97,2.2,0.146,0.1,0.0,0.9,0.333,0.0,0.757
142,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
143,Eric Gordon,LAC,54,14,40,29.3,12.6,40.5,24.5,2.4,3.61,3.05,0.311,0.2,0.0,0.4,0.462,2.0,1.304
144,Eugene Omoruyi,DET,23,9,14,11.8,4.9,13.8,9.0,0.3,1.44,0.63,0.355,0.5,0.0,2.3,0.417,0.0,0.833
145,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
146,Evan Mobley,CLE,63,37,26,34.2,15.9,58.6,30.5,1.9,1.97,0.77,0.271,4.1,2.1,8.2,0.619,0.561,0.948
147,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
148,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,31,11,20,6.7,2.5,13.7,8.6,0.4,1.75,0.69,0.181,0.3,0.2,0.8,0.25,1.0,0.72
150,Frank Ntilikina,DAL,38,18,20,12.2,2.4,16.6,7.7,0.8,3.04,2.47,0.147,0.1,0.0,0.2,0.0,0.0,0.286
151,Franz Wagner,ORL,63,26,37,32.8,18.7,53.6,32.3,3.3,3.74,3.13,0.348,0.7,0.3,2.0,0.727,0.8,0.959
152,Fred VanVleet,TOR,52,25,27,37.0,19.3,84.6,37.5,6.3,4.48,4.08,0.228,0.2,0.0,0.3,0.75,1.0,0.923
153,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
154,Gabe Vincent,MIA,50,26,24,26.4,9.5,44.0,20.8,2.9,3.91,3.22,0.217,0.2,0.0,0.4,0.6,1.0,0.762
155,Garrett Temple,NOP,19,11,8,7.0,2.2,9.2,5.5,0.3,1.93,1.28,0.241,0.1,0.0,0.2,0.0,0.0,0.667
156,Garrison Mathews,ATL,47,13,34,12.9,4.6,14.0,9.1,0.3,1.33,0.41,0.329,0.1,0.0,0.1,0.0,0.0,1.167
157,Gary Harris,ORL,35,15,20,24.8,8.4,21.6,15.9,0.8,2.15,1.59,0.39,0.1,0.0,0.6,0.667,0.0,0.8
158,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
159,Gary Trent Jr.,TOR,55,26,29,33.2,18.2,40.2,31.4,1.6,2.44,1.87,0.452,0.4,0.0,0.7,1.087,0.0,1.111
160,George Hill,IND,37,24,13,18.7,4.9,32.8,12.7,2.4,4.43,3.93,0.15,0.3,0.0,0.6,0.417,0.0,0.5
161,Georges Niang,PHI,59,38,21,19.3,8.3,29.2,15.7,0.6,1.33,0.46,0.286,0.1,0.0,0.4,0.4,0.0,1.292
162,Giannis Antetokounmpo,MIL,50,38,12,32.3,31.3,79.1,37.1,5.4,4.07,2.98,0.395,4.1,4.5,5.0,0.558,0.46,1.093
163,Goga Bitadze,ORL,23,8,15,9.4,3.4,14.3,9.4,0.4,1.48,0.58,0.236,0.8,0.3,2.8,0.5,0.429,0.719
164,Goran Dragic,CHI,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
165,Gordon Hayward,CHA,39,15,24,31.4,14.7,48.8,35.4,2.3,2.84,1.86,0.301,1.7,0.5,2.1,0.574,0.316,0.778
166,Gorgui Dieng,SAS,21,2,19,9.6,3.1,17.6,12.7,0.5,1.83,0.62,0.176,0.7,0.3,1.3,0.133,0.0,0.643
167,Grant Williams,BOS,62,44,18,27.2,8.3,31.3,16.9,0.9,1.77,0.76,0.266,0.6,0.1,1.7,0.333,0.333,0.709
168,Grayson Allen,MIL,58,43,15,27.6,10.5,36.3,24.3,1.5,2.44,1.47,0.289,0.3,0.0,0.8,0.526,0.0,0.542
169,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
170,Hamidou Diallo,DET,53,12,41,17.4,9.1,26.8,13.0,1.0,2.32,1.66,0.34,1.1,0.1,1.9,1.196,0.0,1.24
171,Harrison Barnes,SAC,62,37,25,32.8,15.0,47.7,30.5,1.7,2.16,1.1,0.315,0.7,0.7,1.9,0.844,1.0,1.025
172,Haywood Highsmith,MIA,45,23,22,19.0,4.6,21.1,12.2,0.6,1.7,0.9,0.22,0.6,0.0,2.0,0.25,0.0,0.506
173,Herbert Jones,NOP,48,20,28,28.8,9.3,41.9,23.0,1.4,2.07,1.03,0.222,0.8,0.1,2.0,0.5,1.0,0.8
174,Immanuel Quickley,NYK,64,38,26,27.6,13.0,47.1,23.8,3.4,4.32,3.7,0.277,0.3,0.0,0.4,0.5,0.0,0.607
175,Isaac Okoro,CLE,65,39,26,21.1,6.3,19.9,12.6,0.6,1.95,1.05,0.318,0.3,0.0,1.0,0.7,2.0,0.853
176,Isaiah Hartenstein,NYK,65,38,27,19.6,5.1,29.3,14.0,0.7,1.35,0.24,0.174,1.7,0.2,5.2,0.402,0.75,0.705
177,Isaiah Jackson,IND,46,17,29,15.3,6.7,21.6,13.7,0.5,1.35,0.41,0.31,1.7,0.3,5.0,0.532,0.733,0.943
178,Isaiah Joe,OKC,55,26,29,17.0,9.2,22.0,13.9,0.7,1.97,1.31,0.417,0.3,0.0,0.3,0.667,0.0,0.789
