,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
83,Cory Joseph,DET,56,18.8,1.9,0.6,1.6,38.9,0.6,1.6,39.3,58.3
84,D'Angelo Russell,LAL,66,32.6,4.6,1.6,3.9,40.4,1.5,3.7,39.4,59.4
85,Daishen Nix,HOU,53,16.5,1.4,0.5,1.7,27.0,0.5,1.7,27.3,40.4
86,Dalano Banton,TOR,27,9.3,1.2,0.4,1.3,31.4,0.4,1.3,32.4,47.1
87,Dalen Terry,CHI,32,5.4,0.4,0.1,0.5,26.7,0.1,0.5,26.7,40.0
88,Damian Jones,UTA,36,10.3,0.5,0.2,0.4,46.2,0.2,0.3,50.0,69.2
89,Damian Lillard,POR,58,36.3,4.3,1.5,4.0,37.2,1.4,3.8,36.2,54.5
90,Damion Lee,PHX,71,20.5,4.6,1.5,3.3,46.4,1.5,3.2,47.1,68.9
91,Daniel Gafford,WAS,73,20.2,0.1,0.0,0.1,28.6,-,-,-,28.6
92,Daniel Theis,IND,7,15.5,1.4,0.6,2.4,23.5,0.3,1.6,18.2,29.4
93,Danny Green,CLE,9,9.8,2.3,0.8,1.9,41.2,0.8,1.7,46.7,61.8
94,Danuel House Jr.,PHI,50,14.1,1.2,0.4,1.2,33.3,0.4,1.2,33.3,50.0
95,Dario Saric,OKC,54,13.9,2.4,0.8,2.2,38.5,0.7,1.9,39.0,55.1
96,Darius Bazley,PHX,41,14.2,1.5,0.5,1.3,40.4,0.4,1.2,37.5,57.7
97,Darius Days,HOU,4,6.2,2.3,0.8,2.5,30.0,0.8,2.5,30.0,45.0
98,Darius Garland,CLE,66,35.3,3.4,1.2,2.7,43.4,1.1,2.5,44.3,64.6
99,David Duke Jr.,BKN,20,9.0,0.2,0.1,0.4,14.3,0.1,0.4,14.3,21.4
100,David Roddy,MEM,64,17.2,2.5,0.8,2.8,30.2,0.8,2.8,30.7,45.3
101,Davion Mitchell,SAC,75,18.0,1.7,0.6,1.7,34.7,0.6,1.7,34.7,52.0
102,Davis Bertans,DAL,42,10.6,3.1,1.0,2.7,38.9,1.0,2.7,38.4,58.0
103,Davon Reed,LAL,41,8.2,1.0,0.3,1.0,32.5,0.3,1.0,33.3,48.8
104,Day'Ron Sharpe,BKN,42,11.4,0.5,0.2,0.3,50.0,0.1,0.2,50.0,67.9
105,De'Aaron Fox,SAC,68,33.7,2.6,0.9,2.4,36.8,0.8,2.3,35.1,53.4
106,De'Andre Hunter,ATL,65,32.0,4.3,1.5,4.3,36.1,1.2,3.6,33.9,50.5
107,De'Anthony Melton,PHI,73,28.2,5.1,1.7,4.1,42.6,1.7,4.0,42.1,63.3
108,DeAndre Jordan,DEN,35,14.3,0.1,0.0,0.0,100,0.0,0.0,100,150.0
109,DeMar DeRozan,CHI,69,36.5,2.5,1.0,2.4,41.2,0.5,1.4,34.0,51.5
110,Dean Wade,CLE,39,19.9,2.9,1.0,2.8,34.2,0.9,2.7,34.6,50.9
111,Deandre Ayton,PHX,63,30.4,3.2,1.6,3.6,43.4,0.1,0.3,23.8,44.5
112,Dejounte Murray,ATL,69,36.4,3.6,1.2,3.8,32.7,1.2,3.6,32.5,48.1
113,Delon Wright,WAS,47,24.2,1.5,0.5,1.5,34.8,0.5,1.4,34.3,51.4
114,Deni Avdija,WAS,74,26.4,2.4,0.8,2.6,32.3,0.8,2.5,32.2,47.9
115,Dennis Schroder,LAL,62,30.5,3.2,1.1,3.0,36.6,1.0,2.9,36.2,54.1
116,Dennis Smith Jr.,CHA,54,25.7,1.3,0.4,1.7,25.8,0.4,1.7,25.0,38.2
117,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,59,14.0,1.1,0.4,1.1,33.3,0.4,1.1,33.3,50.0
120,Derrick Rose,NYK,27,12.5,0.9,0.3,1.4,21.6,0.3,1.3,22.2,32.4
121,Derrick White,BOS,77,28.3,4.4,1.5,3.8,39.2,1.5,3.7,39.6,58.8
122,Desmond Bane,MEM,53,31.3,4.2,1.5,3.6,40.1,1.3,3.4,39.2,58.6
123,Devin Booker,PHX,49,34.6,3.3,1.2,2.5,47.6,0.9,2.0,45.9,65.7
124,Devin Vassell,SAS,38,31.0,6.6,2.3,5.3,42.4,2.1,4.9,43.2,62.1
125,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
126,Devonte' Graham,SAS,70,18.1,3.0,1.0,2.7,37.4,1.0,2.7,37.4,56.1
127,Dewayne Dedmon,PHI,36,10.9,0.9,0.3,1.1,30.0,0.3,1.0,27.8,42.5
128,Dillon Brooks,MEM,69,30.3,4.0,1.3,4.0,33.6,1.3,3.8,34.7,49.8
129,Domantas Sabonis,SAC,74,34.8,2.1,0.9,2.0,43.4,0.4,1.0,36.8,53.1
130,Dominick Barlow,SAS,22,12.2,0.3,0.1,0.6,21.4,0.0,0.2,0.0,21.4
131,Donovan Mitchell,CLE,65,35.6,4.1,1.4,3.7,37.2,1.3,3.5,37.0,54.8
132,Donte DiVincenzo,GSW,67,26.3,5.5,1.9,4.3,42.6,1.8,4.3,42.7,63.7
133,Dorian Finney-Smith,BKN,62,30.6,4.8,1.6,4.9,32.9,1.6,4.8,32.8,49.2
134,Doug McDermott,SAS,62,20.6,4.8,1.6,4.0,40.8,1.6,3.8,40.9,60.6
135,Draymond Green,GSW,68,31.5,1.8,0.6,2.0,32.3,0.5,1.7,31.3,45.9
136,Drew Eubanks,POR,74,19.8,0.4,0.2,0.4,41.9,0.0,0.1,30.0,46.8
137,Dru Smith,BKN,12,10.9,1.3,0.4,1.1,38.5,0.4,1.1,38.5,57.7
138,Duane Washington Jr.,NYK,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
139,Duncan Robinson,MIA,38,16.3,3.2,1.1,3.3,32.3,1.1,3.3,32.0,48.0
140,Dwight Powell,DAL,72,19.4,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
141,Dylan Windler,CLE,3,3.5,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
142,Dyson Daniels,NOP,55,18.1,1.2,0.4,1.2,33.3,0.4,1.2,33.8,50.0
143,Edmond Sumner,BKN,50,14.2,1.7,0.6,1.5,37.8,0.5,1.5,37.0,56.1
144,Eric Gordon,LAC,65,29.0,4.3,1.4,3.8,37.7,1.4,3.8,37.7,56.3
145,Eugene Omoruyi,DET,36,15.6,1.5,0.5,1.8,27.7,0.5,1.8,27.0,40.8
146,Evan Fournier,NYK,23,18.0,2.7,0.9,2.6,35.6,0.9,2.5,36.2,53.4
147,Evan Mobley,CLE,75,34.5,1.2,0.5,1.9,25.9,0.3,1.3,20.4,33.1
148,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
149,Frank Jackson,UTA,1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,Frank Kaminsky,HOU,34,6.3,1.1,0.4,0.9,41.9,0.4,0.9,40.0,61.3
151,Frank Ntilikina,DAL,45,11.8,1.0,0.4,1.2,28.6,0.3,1.1,25.5,40.2
152,Franz Wagner,ORL,75,33.0,3.4,1.1,2.8,40.6,1.1,2.8,41.1,60.8
153,Fred VanVleet,TOR,64,36.9,4.7,1.6,4.4,36.3,1.5,4.3,36.4,53.9
154,Furkan Korkmaz,PHI,33,8.9,0.8,0.3,0.8,32.1,0.3,0.8,34.6,48.2
155,Gabe Vincent,MIA,63,26.1,3.5,1.2,3.4,34.6,1.1,3.3,34.3,51.4
156,Garrett Temple,NOP,24,6.6,1.1,0.4,0.9,42.9,0.4,0.8,45.0,64.3
157,Garrison Mathews,ATL,51,12.8,2.9,1.0,2.7,36.0,1.0,2.7,35.5,53.6
158,Gary Harris,ORL,45,24.9,5.2,1.7,3.9,44.1,1.7,3.9,44.1,66.1
159,Gary Payton II,GSW,17,16.5,1.8,0.6,1.1,52.6,0.6,1.1,52.6,78.9
160,Gary Trent Jr.,TOR,63,32.6,5.9,2.0,4.9,40.4,1.9,4.7,40.8,60.3
161,George Hill,IND,44,18.0,1.7,0.6,1.5,38.5,0.5,1.5,37.5,56.9
162,Georges Niang,PHI,73,19.5,5.8,1.9,4.6,41.9,1.9,4.6,41.7,62.5
163,Giannis Antetokounmpo,MIL,61,32.1,1.1,0.4,1.3,29.5,0.4,1.1,32.4,43.6
164,Goga Bitadze,ORL,32,10.5,0.4,0.2,0.7,23.8,0.1,0.6,22.2,33.3
165,Goran Dragic,MIL,54,15.0,2.3,0.8,1.8,43.8,0.8,1.7,44.7,65.6
166,Gordon Hayward,CHA,50,31.5,3.2,1.2,3.3,35.3,0.8,2.5,33.3,47.6
167,Gorgui Dieng,SAS,27,10.2,1.6,0.6,1.7,31.9,0.4,1.6,28.6,44.7
168,Grant Williams,BOS,74,26.4,3.6,1.2,3.0,39.1,1.2,3.0,39.0,58.4
169,Grayson Allen,MIL,71,27.5,4.6,1.5,3.7,42.0,1.5,3.7,41.8,62.8
170,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
171,Hamidou Diallo,DET,56,17.8,0.4,0.2,0.5,33.3,0.1,0.3,17.6,38.9
172,Harrison Barnes,SAC,76,32.7,4.1,1.4,3.7,36.9,1.3,3.7,36.3,54.8
173,Haywood Highsmith,MIA,51,17.5,2.1,0.7,2.0,35.3,0.7,1.9,35.1,52.0
174,Herbert Jones,NOP,61,29.1,2.4,0.8,2.7,29.5,0.8,2.4,30.9,43.4
175,Immanuel Quickley,NYK,76,28.6,3.4,1.1,3.0,37.7,1.1,2.9,37.7,55.8
176,Isaac Okoro,CLE,76,21.7,2.3,0.8,2.1,36.6,0.8,2.1,36.6,55.0
177,Isaiah Hartenstein,NYK,77,19.8,0.7,0.3,0.9,30.6,0.1,0.5,21.6,36.1
178,Isaiah Jackson,IND,58,16.0,0.2,0.1,0.3,22.2,0.0,0.2,16.7,27.8
179,Isaiah Joe,OKC,69,18.8,5.4,1.8,4.2,42.8,1.8,4.2,43.4,64.2
180,Isaiah Livers,DET,49,22.8,3.4,1.2,3.4,33.9,1.1,3.3,33.5,50.3
181,Isaiah Mobley,CLE,10,3.3,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
182,Isaiah Roby,SAS,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
183,Isaiah Stewart,DET,50,28.3,4.3,1.5,4.0,36.3,1.3,3.9,34.7,53.0
184,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
185,Ish Smith,DEN,39,8.5,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
186,Ish Wainright,PHX,55,15.3,2.7,0.9,2.7,34.2,0.9,2.6,34.5,51.4
187,Ivica Zubac,LAC,71,28.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,20.0
188,JD Davison,BOS,10,2.7,0.5,0.2,0.5,40.0,0.1,0.4,25.0,50.0
189,JT Thor,CHA,64,12.7,1.5,0.5,1.6,31.4,0.5,1.5,31.2,45.6
190,Ja Morant,MEM,57,32.1,1.6,0.5,1.6,34.4,0.5,1.5,34.1,51.1
191,JaMychal Green,GSW,56,14.0,2.4,0.8,2.1,39.2,0.8,1.9,38.9,56.7
192,JaVale McGee,DAL,39,8.1,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
193,Jabari Smith Jr.,HOU,74,30.8,3.9,1.3,4.4,30.4,1.2,4.1,29.4,44.3
194,Jabari Walker,POR,50,9.8,0.6,0.2,0.9,25.6,0.1,0.6,21.9,33.7
195,Jack White,DEN,16,3.2,0.6,0.2,0.5,37.5,0.2,0.5,37.5,56.3
196,Jaden Hardy,DAL,43,14.7,2.7,0.9,2.1,42.4,0.9,2.1,42.4,63.6
197,Jaden Ivey,DET,68,30.6,2.6,0.9,2.4,36.6,0.9,2.3,37.3,55.0
198,Jaden McDaniels,MIN,74,30.6,3.7,1.3,3.2,38.8,1.2,3.1,38.4,57.3
199,Jaden Springer,PHI,14,3.8,0.1,0.1,0.2,33.3,0.0,0.1,0.0,33.3
200,Jae Crowder,MIL,13,18.0,2.1,0.7,2.0,34.6,0.7,1.9,36.0,51.9
201,Jae'Sean Tate,HOU,31,21.9,1.1,0.4,1.3,27.5,0.4,1.3,27.5,41.3
202,Jake LaRavia,MEM,34,12.1,1.9,0.6,1.8,36.7,0.6,1.8,36.7,55.0
203,Jakob Poeltl,TOR,66,26.8,1.0,0.5,1.0,48.5,0.0,0.0,-,48.5
204,Jalen Brunson,NYK,66,34.9,2.7,0.9,1.9,47.6,0.9,1.8,46.7,70.6
205,Jalen Duren,DET,61,24.5,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
206,Jalen Green,HOU,71,34.1,3.6,1.2,3.4,36.4,1.2,3.2,36.4,53.8
207,Jalen Johnson,ATL,64,14.5,1.1,0.4,1.3,27.9,0.4,1.3,30.0,41.9
208,Jalen McDaniels,PHI,74,24.0,2.9,1.0,2.9,33.9,0.9,2.9,32.7,49.8
209,Jalen Smith,IND,65,18.4,2.4,0.8,3.1,26.6,0.7,2.7,26.4,38.4
210,Jalen Suggs,ORL,47,23.7,2.1,0.7,2.2,32.7,0.7,2.1,32.7,48.1
211,Jalen Williams,OKC,71,30.3,2.5,0.8,2.3,36.8,0.8,2.2,36.5,54.6
212,Jamal Cain,MIA,15,12.4,0.5,0.2,0.9,23.1,0.1,0.8,16.7,30.8
213,Jamal Murray,DEN,62,33.1,3.5,1.2,2.9,40.2,1.1,2.8,40.6,60.1
214,Jamaree Bouyea,WAS,5,14.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
215,James Bouknight,CHA,29,13.2,1.0,0.3,1.4,23.8,0.3,1.4,24.4,35.7
216,James Harden,PHI,54,37.0,2.4,0.8,1.9,43.0,0.8,1.8,42.4,64.0
217,James Johnson,IND,16,8.6,0.4,0.1,0.6,22.2,0.1,0.6,22.2,33.3
218,James Wiseman,DET,39,18.7,0.6,0.3,0.8,36.7,0.1,0.3,25.0,41.7
219,Jared Butler,OKC,3,8.9,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0
220,Jared Rhoden,DET,8,9.2,0.4,0.1,0.9,14.3,0.1,0.9,14.3,21.4
221,Jaren Jackson Jr.,MEM,58,28.1,4.2,1.4,4.2,34.0,1.4,4.1,34.3,50.8
222,Jarred Vanderbilt,LAL,72,24.4,1.1,0.4,1.2,29.2,0.3,1.1,30.0,42.7
223,Jarrell Brantley,UTA,4,9.7,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
224,Jarrett Allen,CLE,65,33.0,0.6,0.3,0.9,32.8,0.0,0.1,11.1,33.6
225,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
226,Jason Preston,LAC,13,9.4,0.9,0.3,1.1,28.6,0.3,1.1,28.6,42.9
227,Javonte Green,CHI,31,15.1,1.2,0.4,1.1,36.4,0.4,1.1,36.4,54.5
228,Jaxson Hayes,NOP,46,13.2,0.2,0.1,0.7,13.3,0.1,0.6,10.3,18.3
229,Jay Huff,WAS,3,4.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
230,Jaylen Brown,BOS,65,35.9,4.8,1.7,4.8,34.3,1.5,4.4,34.0,49.7
231,Jaylen Nowell,MIN,65,19.3,2.0,0.7,2.3,30.6,0.6,2.1,28.3,43.9
232,Jaylin Williams,OKC,45,18.6,3.3,1.2,3.1,39.6,0.9,2.2,38.6,53.6
233,Jayson Tatum,BOS,71,37.2,5.5,1.9,4.7,40.7,1.7,4.2,40.0,58.7
234,Jeff Dowtin Jr.,TOR,22,10.3,0.5,0.2,0.6,30.8,0.2,0.6,30.8,46.2
235,Jeff Green,DEN,52,19.5,1.3,0.5,1.6,28.6,0.4,1.5,27.6,41.1
236,Jerami Grant,POR,63,35.6,6.4,2.2,5.5,39.2,2.0,5.2,39.3,57.8
237,Jeremiah Robinson-Earl,OKC,41,18.8,2.7,0.9,2.8,33.3,0.8,2.5,33.0,48.2
238,Jeremy Sochan,SAS,56,26.0,1.8,0.6,2.4,25.7,0.5,2.1,23.7,36.0
239,Jericho Sims,NYK,50,15.6,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
240,Jevon Carter,MIL,77,22.3,3.2,1.1,2.5,43.3,1.1,2.4,44.1,64.4
241,Jimmy Butler,MIA,61,33.4,1.1,0.4,1.1,36.9,0.3,0.9,32.1,50.0
242,Jock Landale,PHX,65,14.1,1.2,0.4,1.5,30.5,0.3,1.2,25.6,41.1
243,Joe Harris,BKN,69,21.1,5.0,1.7,3.9,42.6,1.6,3.8,42.6,63.4
244,Joe Ingles,MIL,42,22.7,3.3,1.1,3.0,36.5,1.1,3.0,36.8,54.8
245,Joe Wieskamp,TOR,5,5.9,1.8,0.6,1.2,50.0,0.6,1.2,50.0,75.0
246,Joel Embiid,PHI,62,34.7,4.2,1.7,3.6,47.5,0.8,1.9,41.7,58.3
247,John Butler Jr.,POR,13,6.3,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
248,John Collins,ATL,66,30.1,3.4,1.2,3.7,32.8,0.9,3.2,28.4,44.9
249,John Konchar,MEM,67,20.8,2.4,0.8,2.3,34.6,0.8,2.2,34.7,51.3
250,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
251,Johnny Davis,WAS,22,9.7,0.7,0.2,0.8,27.8,0.2,0.8,27.8,41.7
252,Johnny Juzang,UTA,14,12.0,1.9,0.6,2.7,23.7,0.6,2.6,24.3,35.5
253,Jonas Valanciunas,NOP,74,25.0,2.4,1.0,2.5,38.3,0.5,1.4,35.6,47.9
254,Jonathan Isaac,ORL,11,11.3,2.4,0.9,1.9,47.6,0.5,1.3,42.9,61.9
255,Jonathan Kuminga,GSW,62,20.7,2.3,0.8,2.1,36.8,0.7,1.9,36.4,53.0
256,Jordan Clarkson,UTA,61,32.6,4.1,1.4,4.1,33.9,1.3,4.0,33.9,50.4
257,Jordan Goodwin,WAS,56,17.1,1.2,0.4,1.1,35.9,0.4,1.1,36.1,53.1
258,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
259,Jordan McLaughlin,MIN,39,15.9,1.1,0.4,1.3,28.6,0.4,1.3,28.6,42.9
260,Jordan Nwora,IND,57,18.4,3.3,1.1,2.5,43.4,1.1,2.5,44.4,65.2
261,Jordan Poole,GSW,77,30.4,4.5,1.5,4.2,35.8,1.5,4.1,36.1,53.2
262,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
263,Jose Alvarado,NOP,61,21.5,3.5,1.2,3.5,33.3,1.2,3.5,33.5,50.0
264,Josh Christopher,HOU,59,11.6,0.5,0.2,0.8,24.4,0.2,0.7,23.3,35.6
265,Josh Giddey,OKC,72,31.0,2.8,1.0,2.7,35.8,0.8,2.5,33.9,51.3
