,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
39,Bol Bol,ORL,61,22.3,24,37,0.4,1.3,4.9,2.0,2.9,66.9
40,Bones Hyland,LAC,47,19.0,30,17,0.7,0.3,1.9,1.6,1.9,84.3
41,Bradley Beal,WAS,44,33.6,23,21,0.9,0.7,3.0,1.4,2.0,68.2
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,31,32.7,14,17,0.7,0.4,4.6,1.5,2.4,64.0
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,64,30.3,46,18,0.5,2.4,4.6,3.9,7.6,51.6
47,Bruce Brown,DEN,65,28.3,46,19,1.0,0.6,3.2,1.8,2.7,68.2
48,Bruno Fernando,ATL,33,11.2,10,23,0.2,0.9,2.3,1.4,2.5,58.0
49,Bryce McGowens,CHA,31,14.7,10,21,0.3,0.1,1.4,0.7,1.0,70.0
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,2,3.4,0,2,0.0,0.0,0.5,0.5,0.5,100.0
52,Buddy Hield,IND,66,31.9,29,37,1.2,0.3,4.1,2.6,3.6,70.4
53,CJ McCollum,NOP,59,35.1,28,31,0.9,0.5,3.5,2.3,2.9,79.4
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,38,15.8,13,25,0.2,0.1,1.5,1.1,1.4,72.7
56,Caleb Martin,MIA,57,29.8,29,28,1.0,0.5,3.6,2.4,3.6,67.1
57,Cam Reddish,POR,31,24.9,13,18,1.0,0.4,1.7,1.7,2.5,65.8
58,Cam Thomas,BKN,47,17.0,27,20,0.4,0.1,1.6,1.1,1.6,69.9
59,Cameron Johnson,BKN,27,26.7,17,10,1.1,0.3,3.3,1.5,2.4,64.1
60,Cameron Payne,PHX,34,22.3,20,14,0.8,0.2,2.0,1.1,1.4,78.3
61,Caris LeVert,CLE,62,29.8,37,25,0.8,0.3,3.2,1.5,2.1,71.3
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,63,20.7,39,24,0.5,0.1,2.0,0.8,1.0,74.2
64,Charles Bassey,SAS,32,14.7,7,25,0.4,0.9,3.5,2.1,3.3,62.3
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,51,11.1,31,20,0.3,0.3,2.4,1.5,2.6,59.8
67,Chris Boucher,TOR,61,20.3,30,31,0.7,0.8,3.6,1.4,2.3,61.9
68,Chris Duarte,IND,42,19.3,17,25,0.5,0.2,2.1,1.6,2.1,76.7
69,Chris Paul,PHX,45,32.0,25,20,1.6,0.4,3.9,1.6,2.0,76.9
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,60,14.6,42,18,0.4,0.2,1.6,0.8,1.1,72.7
72,Christian Koloko,TOR,46,14.4,21,25,0.3,1.0,1.7,1.8,3.2,56.6
73,Christian Wood,DAL,55,26.8,29,26,0.4,1.1,6.4,3.1,5.2,60.1
74,Chuma Okeke,ORL,21,19.5,5,16,0.6,0.4,2.7,2.1,2.9,73.3
75,Clint Capela,ATL,50,26.8,27,23,0.7,1.2,7.0,3.4,5.9,57.8
76,Coby White,CHI,57,22.5,26,31,0.7,0.1,2.5,1.4,2.0,69.6
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,8,14.5,3,5,0.3,0.4,1.9,1.8,2.9,60.9
79,Cole Anthony,ORL,46,25.1,21,25,0.6,0.6,3.9,1.3,1.8,71.4
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,58,27.4,27,31,0.5,0.1,2.3,1.7,2.7,63.2
83,Cory Joseph,DET,47,17.0,10,37,0.5,0.1,1.3,1.0,1.2,80.7
84,D'Angelo Russell,LAL,58,32.4,30,28,1.1,0.4,2.6,1.9,2.5,75.5
85,Daishen Nix,HOU,46,16.3,12,34,0.6,0.1,1.4,0.8,1.2,73.6
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,26,5.0,13,13,0.2,0.2,0.4,0.2,0.4,45.5
88,Damian Jones,UTA,27,9.4,7,20,0.1,0.7,1.9,1.0,1.8,53.1
89,Damian Lillard,POR,53,36.2,26,27,0.9,0.3,3.9,2.4,3.1,77.7
90,Damion Lee,PHX,66,21.3,37,29,0.4,0.1,2.6,1.7,2.2,81.0
91,Daniel Gafford,WAS,64,19.6,29,35,0.4,1.3,3.4,2.6,5.0,51.7
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,7,11.4,3,4,0.4,0.1,0.6,0.7,1.0,71.4
94,Danuel House Jr.,PHI,41,14.5,27,14,0.2,0.2,1.5,0.8,1.2,67.3
95,Dario Saric,OKC,47,14.3,21,26,0.3,0.1,2.8,1.2,1.8,69.0
96,Darius Bazley,PHX,38,15.1,18,20,0.5,0.8,2.6,1.6,2.7,59.2
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,58,35.2,32,26,1.3,0.1,2.2,1.0,1.3,73.1
99,David Duke Jr.,BKN,17,8.6,7,10,0.4,0.1,0.5,0.5,0.8,61.5
100,David Roddy,MEM,52,16.8,31,21,0.5,0.2,1.9,1.5,1.9,78.0
101,Davion Mitchell,SAC,63,18.1,37,26,0.5,0.2,1.1,0.9,1.3,72.5
102,Davis Bertans,DAL,35,10.7,17,18,0.2,0.1,0.8,0.8,1.4,60.4
103,Davon Reed,LAL,39,8.6,25,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,35,10.6,16,19,0.2,0.6,2.1,1.3,1.9,69.2
105,De'Aaron Fox,SAC,57,34.2,35,22,1.1,0.3,3.8,1.9,2.3,80.9
106,De'Andre Hunter,ATL,56,31.8,31,25,0.5,0.2,3.6,1.9,2.7,69.9
107,De'Anthony Melton,PHI,62,28.2,41,21,1.6,0.5,3.2,1.6,2.4,68.5
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,59,36.2,28,31,1.0,0.5,4.0,2.2,3.0,73.0
110,Dean Wade,CLE,37,20.3,25,12,0.6,0.5,3.1,2.0,2.9,67.0
111,Deandre Ayton,PHX,57,30.3,29,28,0.6,0.8,7.5,2.8,4.5,61.8
112,Dejounte Murray,ATL,61,36.4,31,30,1.5,0.3,4.7,2.8,3.6,75.7
113,Delon Wright,WAS,37,24.3,22,15,2.1,0.4,2.2,1.5,2.1,73.7
114,Deni Avdija,WAS,64,26.1,30,34,0.9,0.4,5.3,2.6,3.8,68.3
115,Dennis Schroder,LAL,53,30.4,28,25,0.7,0.1,2.3,1.3,1.7,78.7
116,Dennis Smith Jr.,CHA,45,25.2,15,30,1.4,0.4,2.4,1.4,2.1,68.8
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,50,14.0,20,30,0.4,0.6,1.5,1.2,1.8,69.3
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,67,27.9,46,21,0.7,0.9,2.7,2.0,3.2,63.4
122,Desmond Bane,MEM,42,31.2,25,17,1.0,0.4,4.3,1.4,2.0,69.4
123,Devin Booker,PHX,39,34.1,26,13,0.8,0.4,3.7,1.5,2.2,67.1
124,Devin Vassell,SAS,31,30.9,9,22,1.2,0.4,3.6,1.6,2.3,70.8
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,63,17.3,29,34,0.6,0.2,1.3,0.8,1.0,77.3
127,Dewayne Dedmon,PHI,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
128,Dillon Brooks,MEM,58,30.3,35,23,0.8,0.2,2.6,1.2,1.6,72.3
129,Domantas Sabonis,SAC,62,34.5,37,25,0.8,0.5,9.3,5.5,8.5,65.1
130,Dominick Barlow,SAS,14,11.0,1,13,0.2,0.3,1.3,1.3,2.1,60.0
131,Donovan Mitchell,CLE,57,35.5,37,20,1.5,0.4,3.2,1.7,2.0,83.5
132,Donte DiVincenzo,GSW,55,26.3,31,24,1.3,0.2,3.4,1.6,2.3,69.8
133,Dorian Finney-Smith,BKN,51,31.6,24,27,0.8,0.5,3.2,2.6,4.1,63.5
134,Doug McDermott,SAS,54,20.4,16,38,0.1,0.1,1.8,1.2,1.6,77.4
135,Draymond Green,GSW,57,31.4,30,27,0.9,0.8,6.4,2.4,4.9,48.2
136,Drew Eubanks,POR,64,19.8,29,35,0.5,1.2,3.5,3.0,5.1,59.5
137,Dru Smith,BKN,9,11.2,4,5,1.0,0.3,1.6,0.6,1.0,55.6
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,33,17.3,15,18,0.4,0.0,1.6,1.2,1.5,81.3
140,Dwight Powell,DAL,62,19.9,33,29,0.7,0.4,2.3,2.7,4.2,64.1
141,Dyson Daniels,NOP,44,19.0,23,21,0.8,0.3,2.7,1.6,2.3,69.3
142,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
143,Eric Gordon,LAC,56,29.3,16,40,0.6,0.4,1.8,0.8,0.9,84.3
144,Eugene Omoruyi,DET,26,11.9,9,17,0.6,0.0,1.2,0.4,0.8,55.0
145,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
146,Evan Mobley,CLE,66,34.2,40,26,0.8,1.4,6.6,4.1,6.8,60.5
147,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
148,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,32,6.6,11,21,0.2,0.1,1.3,1.1,1.7,67.9
150,Frank Ntilikina,DAL,41,11.8,19,22,0.3,0.1,1.1,0.6,0.9,69.4
151,Franz Wagner,ORL,65,32.9,26,39,0.9,0.2,3.0,1.7,2.4,72.5
152,Fred VanVleet,TOR,55,37.0,26,29,1.6,0.6,3.8,2.2,2.9,76.9
153,Furkan Korkmaz,PHI,26,10.0,18,8,0.2,0.1,0.9,0.6,0.8,71.4
154,Gabe Vincent,MIA,53,26.3,28,25,0.9,0.1,1.8,1.1,1.5,75.9
155,Garrett Temple,NOP,19,7.0,11,8,0.5,0.1,0.5,0.7,0.9,82.4
156,Garrison Mathews,ATL,47,12.9,13,34,0.5,0.1,1.1,0.5,0.7,71.0
157,Gary Harris,ORL,35,24.8,15,20,0.9,0.1,1.7,1.0,1.3,76.1
158,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
159,Gary Trent Jr.,TOR,58,32.9,27,31,1.6,0.2,2.2,1.2,1.6,74.7
160,George Hill,IND,37,18.7,24,13,0.6,0.1,1.5,0.8,1.2,66.7
161,Georges Niang,PHI,62,19.3,41,21,0.4,0.2,2.2,1.3,1.7,72.9
162,Giannis Antetokounmpo,MIL,52,32.5,39,13,0.7,0.8,9.7,2.3,4.3,53.2
163,Goga Bitadze,ORL,25,9.7,8,17,0.4,0.4,1.4,1.1,1.8,60.0
164,Goran Dragic,MIL,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
165,Gordon Hayward,CHA,41,31.6,16,25,0.9,0.2,3.6,1.2,1.8,67.6
166,Gorgui Dieng,SAS,22,9.7,2,20,0.1,0.4,1.7,1.2,2.0,62.8
167,Grant Williams,BOS,65,27.0,45,20,0.6,0.4,3.6,1.8,2.6,67.4
168,Grayson Allen,MIL,61,27.7,45,16,0.8,0.2,2.4,1.2,1.6,76.5
169,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
170,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
171,Harrison Barnes,SAC,64,32.8,38,26,0.7,0.2,3.7,1.8,2.8,63.9
172,Haywood Highsmith,MIA,45,19.0,23,22,0.7,0.3,2.6,0.9,1.4,66.1
173,Herbert Jones,NOP,50,29.1,21,29,1.6,0.7,2.6,2.2,3.1,72.7
174,Immanuel Quickley,NYK,66,28.2,39,27,0.9,0.2,3.4,1.7,2.4,68.8
175,Isaac Okoro,CLE,68,21.3,42,26,0.7,0.4,1.8,1.1,1.8,60.5
176,Isaiah Hartenstein,NYK,67,19.3,39,28,0.5,0.8,3.8,2.1,3.7,55.6
177,Isaiah Jackson,IND,48,15.3,18,30,0.4,1.5,2.5,2.0,3.5,55.3
178,Isaiah Joe,OKC,58,17.4,28,30,0.6,0.1,1.9,1.1,1.4,78.6
179,Isaiah Livers,DET,42,21.9,9,33,0.5,0.5,2.0,1.8,3.2,56.3
180,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
181,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
182,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
183,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,33,9.7,21,12,0.2,0.2,1.2,0.6,0.8,84.0
185,Ish Wainright,PHX,48,15.1,27,21,0.8,0.3,1.3,0.8,1.1,72.5
186,Ivica Zubac,LAC,62,29.1,34,28,0.4,1.3,6.8,2.8,5.1,55.2
187,JD Davison,BOS,7,2.6,6,1,0.3,0.0,0.6,0.0,0.0,0.0
188,JT Thor,CHA,54,11.5,16,38,0.3,0.2,1.2,0.9,1.5,62.2
189,Ja Morant,MEM,53,32.5,34,19,1.1,0.2,4.8,1.5,2.2,68.6
190,JaMychal Green,GSW,46,14.0,24,22,0.4,0.4,2.5,1.3,2.0,64.8
191,JaVale McGee,DAL,36,8.1,17,19,0.1,0.6,1.8,1.4,2.3,59.5
192,Jabari Smith Jr.,HOU,62,30.0,14,48,0.5,0.9,5.6,3.1,4.9,62.7
193,Jabari Walker,POR,43,8.8,20,23,0.1,0.2,1.2,0.8,1.3,64.3
194,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
195,Jaden Hardy,DAL,33,11.8,16,17,0.3,0.1,1.2,0.8,1.1,77.8
196,Jaden Ivey,DET,60,30.1,15,45,0.9,0.3,2.9,2.4,2.9,80.7
197,Jaden McDaniels,MIN,64,30.6,33,31,1.0,1.0,2.6,2.0,3.8,52.7
198,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
199,Jae Crowder,MIL,7,18.2,6,1,0.7,0.3,2.6,1.9,2.9,65.0
200,Jae'Sean Tate,HOU,25,21.5,4,21,0.6,0.2,2.2,1.2,1.9,64.6
201,Jake LaRavia,MEM,32,12.1,21,11,0.4,0.1,1.3,1.2,1.7,70.4
202,Jakob Poeltl,TOR,56,26.4,17,39,1.0,1.3,5.8,4.8,7.7,62.3
203,Jalen Brunson,NYK,61,35.2,36,25,0.9,0.2,3.0,1.6,2.2,73.5
204,Jalen Duren,DET,51,25.2,14,37,0.6,0.9,5.4,3.3,5.3,61.3
205,Jalen Green,HOU,59,33.5,13,46,0.7,0.3,3.3,1.9,2.4,76.4
206,Jalen Johnson,ATL,61,14.5,31,30,0.5,0.4,3.2,1.2,2.0,61.3
207,Jalen McDaniels,PHI,67,25.1,23,44,1.1,0.4,3.8,1.7,2.7,61.9
208,Jalen Smith,IND,54,18.2,26,28,0.3,0.9,3.9,2.1,3.8,57.1
209,Jalen Suggs,ORL,41,23.6,16,25,1.2,0.5,1.9,1.4,1.9,73.1
210,Jalen Williams,OKC,60,29.5,28,32,1.4,0.5,3.2,1.5,2.5,60.8
211,Jamal Cain,MIA,14,13.3,8,6,0.6,0.0,1.9,0.4,0.5,85.7
212,Jamal Murray,DEN,52,32.7,37,15,1.0,0.2,3.2,1.8,2.5,73.6
213,Jamaree Bouyea,WAS,4,16.3,2,2,1.0,0.5,1.0,1.3,1.5,83.3
214,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
215,James Harden,PHI,48,36.8,32,16,1.2,0.6,5.6,1.9,2.4,76.1
216,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
217,James Wiseman,DET,29,16.1,9,20,0.2,0.5,3.5,2.6,3.7,70.8
218,Jared Butler,OKC,2,9.6,1,1,1.5,0.0,0.5,1.0,1.5,66.7
219,Jared Rhoden,DET,4,8.2,0,4,0.0,0.0,0.8,0.8,1.0,75.0
220,Jaren Jackson Jr.,MEM,47,27.6,28,19,1.1,3.2,4.9,3.2,7.2,44.1
221,Jarred Vanderbilt,LAL,62,24.1,32,30,1.1,0.3,5.6,2.7,3.9,69.3
222,Jarrett Allen,CLE,61,33.0,39,22,0.8,1.2,6.7,3.4,6.1,55.1
223,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
224,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
225,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
226,Jaxson Hayes,NOP,39,13.8,17,22,0.5,0.4,2.1,0.9,1.4,66.0
227,Jaylen Brown,BOS,55,36.1,37,18,1.2,0.5,5.7,2.2,3.4,64.5
228,Jaylen Nowell,MIN,62,19.5,31,31,0.6,0.1,2.1,1.4,1.7,80.2
229,Jaylin Williams,OKC,34,17.6,15,19,0.4,0.2,3.9,2.1,2.8,75.0
230,Jayson Tatum,BOS,62,37.4,44,18,1.0,0.8,7.7,2.2,3.3,66.8
231,Jeff Dowtin Jr.,TOR,18,8.9,12,6,0.2,0.1,0.6,0.2,0.4,42.9
232,Jeff Green,DEN,42,19.4,27,15,0.4,0.3,1.9,1.5,2.3,66.7
233,Jerami Grant,POR,61,35.8,28,33,0.8,0.9,3.6,1.9,2.8,66.7
234,Jeremiah Robinson-Earl,OKC,34,20.2,11,23,0.6,0.3,2.7,1.9,3.4,57.9
235,Jeremy Sochan,SAS,51,26.2,13,38,0.8,0.5,3.4,2.1,3.3,64.3
236,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
237,Jevon Carter,MIL,65,22.6,47,18,0.9,0.4,2.2,0.8,1.1,74.6
238,Jimmy Butler,MIA,52,33.3,27,25,1.9,0.3,3.7,1.5,2.0,75.7
239,Jock Landale,PHX,57,14.2,31,26,0.2,0.5,2.3,1.8,3.3,54.5
240,Joe Harris,BKN,58,22.7,32,26,0.5,0.2,2.0,1.5,2.1,71.1
241,Joe Ingles,MIL,32,22.5,23,9,0.6,0.2,2.6,1.0,1.3,80.5
242,Joe Wieskamp,TOR,3,7.9,1,2,0.0,0.0,0.7,0.0,0.3,0.0
243,Joel Embiid,PHI,52,35.0,34,18,1.1,1.6,8.3,5.0,8.2,61.2
244,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
245,John Collins,ATL,56,30.3,29,27,0.6,1.1,5.6,3.2,5.0,62.8
246,John Konchar,MEM,56,21.7,33,23,1.0,0.3,3.6,1.6,2.3,72.4
247,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
248,Johnny Davis,WAS,13,4.7,6,7,0.1,0.1,0.5,0.1,0.2,33.3
249,Johnny Juzang,UTA,4,11.5,0,4,0.5,0.5,0.3,0.5,1.5,33.3
250,Jonas Valanciunas,NOP,63,24.7,30,33,0.3,0.5,6.9,3.4,5.0,67.9
251,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
252,Jonathan Kuminga,GSW,54,20.2,30,24,0.6,0.4,2.4,1.6,2.5,65.9
253,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
254,Jordan Goodwin,WAS,47,17.6,18,29,1.0,0.5,2.3,1.2,2.0,62.0
255,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
256,Jordan McLaughlin,MIN,30,15.5,16,14,0.8,0.1,1.1,0.6,0.7,81.0
257,Jordan Nwora,IND,46,16.5,30,16,0.4,0.2,2.4,1.1,1.4,76.6
258,Jordan Poole,GSW,65,30.8,33,32,0.8,0.2,2.4,1.2,1.6,73.8
259,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
260,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
261,Josh Christopher,HOU,47,11.3,9,38,0.4,0.3,0.9,0.5,0.8,61.1
262,Josh Giddey,OKC,61,30.7,26,35,0.8,0.4,5.7,2.1,3.2,64.5
263,Josh Green,DAL,47,24.9,23,24,0.8,0.1,1.9,1.3,1.5,85.7
264,Josh Hart,NYK,61,32.7,34,27,1.1,0.2,6.0,2.4,3.3,71.8
265,Josh Minott,MIN,12,6.1,5,7,0.3,0.5,1.4,0.6,1.3,46.7
266,Josh Okogie,PHX,56,16.4,30,26,0.8,0.4,1.8,0.8,1.3,66.2
267,Josh Richardson,NOP,48,24.2,14,34,1.2,0.3,2.1,1.6,2.0,81.1
268,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
269,Jrue Holiday,MIL,53,32.9,40,13,1.2,0.3,3.9,1.5,1.9,75.5
270,Juan Toscano-Anderson,UTA,37,12.1,14,23,0.4,0.2,1.8,0.8,1.4,54.7
271,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
272,Julian Champagnie,SAS,4,7.6,2,2,0.3,0.0,1.0,0.3,0.5,50.0
273,Julius Randle,NYK,67,36.0,39,28,0.6,0.3,8.4,2.6,3.7,71.4
274,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
275,Justin Holiday,DAL,35,15.6,15,20,0.4,0.5,0.9,1.0,1.5,66.7
276,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
277,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
278,Jusuf Nurkic,POR,46,27.0,23,23,0.8,0.8,7.1,4.0,6.8,58.8
279,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
280,Kai Jones,CHA,32,8.9,8,24,0.3,0.4,1.2,0.5,1.1,45.7
281,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
282,Kawhi Leonard,LAC,40,33.4,25,15,1.4,0.6,5.2,2.2,3.2,68.8
283,Keegan Murray,SAC,62,29.8,37,25,0.8,0.5,3.5,2.1,3.1,68.4
284,Keita Bates-Diop,SAS,50,21.6,12,38,0.7,0.3,2.5,1.6,2.5,65.9
285,Keldon Johnson,SAS,55,32.6,14,41,0.7,0.2,4.0,2.5,3.3,75.7
