,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
27,Austin Rivers,MIN,52,25,27,19.5,1.6,0.2,13.3,3.0,53.2,0.2,57.6,9.6
28,Ayo Dosunmu,CHI,76,37,39,26.2,2.7,0.5,19.4,5.3,51.0,0.6,57.2,10.4
29,Bam Adebayo,MIA,73,38,35,35.2,9.3,4.0,43.3,15.8,58.8,1.1,63.1,5.8
30,Ben Simmons,BKN,42,24,18,26.3,6.3,1.9,30.0,9.9,63.1,0.7,67.8,6.3
31,Bennedict Mathurin,IND,75,32,43,28.2,4.0,1.1,28.1,7.9,51.3,0.6,55.3,8.4
32,Bismack Biyombo,PHX,59,32,27,14.4,4.3,1.8,42.9,8.4,50.8,0.7,55.5,5.0
33,Blake Griffin,BOS,38,24,14,14.0,3.8,1.8,46.9,6.8,56.2,0.6,61.2,5.4
34,Blake Wesley,SAS,33,7,26,17.5,2.0,0.4,19.4,4.3,47.2,0.2,49.6,8.0
35,Boban Marjanovic,HOU,29,5,24,5.2,1.8,0.8,42.3,3.2,56.5,0.3,62.7,4.3
36,Bobby Portis,MIL,68,46,22,25.9,9.6,3.4,34.8,15.6,61.6,1.0,66.0,5.0
37,Bogdan Bogdanovic,ATL,53,27,26,28.1,3.1,0.7,22.7,5.3,58.0,0.5,64.2,7.9
38,Bojan Bogdanovic,DET,58,15,43,32.0,3.8,0.7,18.3,7.1,53.0,0.4,56.6,8.9
39,Bol Bol,ORL,67,26,41,21.4,5.8,1.5,26.1,8.3,69.5,0.5,73.9,5.4
40,Bones Hyland,LAC,53,33,20,19.3,2.3,0.5,23.0,4.3,53.3,0.3,57.0,8.3
41,Bradley Beal,WAS,50,24,26,33.5,3.9,1.0,26.0,6.8,57.6,0.4,61.4,8.3
42,Brandon Boston Jr.,LAC,21,8,13,11.7,1.4,0.4,31.0,2.8,49.2,0.1,51.8,7.7
43,Brandon Clarke,MEM,56,32,24,19.5,5.5,2.6,47.1,10.9,50.9,0.7,54.5,5.2
44,Brandon Ingram,NOP,42,21,21,33.6,5.3,1.3,24.4,8.5,61.9,0.5,66.2,7.2
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,77,56,21,30.3,6.7,3.3,49.9,12.2,54.5,1.1,59.7,6.2
47,Bruce Brown,DEN,78,52,26,28.3,4.1,1.1,26.9,7.5,54.1,0.5,58.0,7.1
48,Bruno Fernando,ATL,37,12,25,10.3,3.4,1.4,41.3,7.1,47.9,0.5,51.9,5.0
49,Bryce McGowens,CHA,44,15,29,16.3,1.9,0.5,26.2,3.4,55.6,0.3,60.0,9.5
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,8,1,7,9.2,0.6,0.1,20.0,1.1,55.6,0.1,62.5,11.3
52,Buddy Hield,IND,77,34,43,31.4,5.0,0.9,17.4,9.2,54.4,0.8,59.7,8.0
53,CJ McCollum,NOP,72,36,36,35.1,4.3,0.7,15.9,7.3,58.9,0.4,62.1,10.1
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,48,20,28,15.0,2.0,0.6,30.5,4.0,50.0,0.3,54.3,8.7
56,Caleb Martin,MIA,68,36,32,29.6,4.9,1.2,25.3,9.0,54.0,0.9,60.1,8.0
57,Cam Reddish,POR,40,14,26,24.7,2.2,0.6,26.1,4.1,53.7,0.4,58.7,10.2
58,Cam Thomas,BKN,56,30,26,16.2,1.7,0.3,20.4,3.6,46.0,0.4,51.4,7.8
59,Cameron Johnson,BKN,40,23,17,28.5,4.4,1.0,22.9,7.7,57.0,0.6,61.8,7.3
60,Cameron Payne,PHX,46,26,20,20.6,2.3,0.2,10.6,4.4,51.5,0.3,55.9,9.0
61,Caris LeVert,CLE,74,45,29,30.2,3.8,0.9,24.5,6.3,60.1,0.5,65.1,8.4
62,Carlik Jones,CHI,3,1,2,9.0,1.0,0.7,66.7,1.7,60.0,0.0,60.0,9.0
63,Cedi Osman,CLE,75,47,28,20.1,2.3,0.5,20.7,4.0,56.0,0.3,61.2,8.4
64,Charles Bassey,SAS,35,9,26,14.5,5.5,2.0,36.8,9.3,59.0,0.7,64.1,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,64,41,23,10.3,3.0,1.1,38.1,4.9,59.8,0.3,63.0,4.5
67,Chris Boucher,TOR,73,38,35,20.2,5.6,2.6,46.2,9.9,56.5,0.7,61.0,4.6
68,Chris Duarte,IND,46,19,27,19.5,2.5,0.5,20.0,5.1,48.9,0.5,53.7,8.1
69,Chris Paul,PHX,58,32,26,31.9,4.2,0.7,17.6,7.0,60.6,0.4,64.8,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,73,48,25,15.1,2.3,0.6,27.2,4.2,55.0,0.3,59.7,7.6
72,Christian Koloko,TOR,55,28,27,13.9,3.0,1.7,57.0,6.8,43.9,0.5,47.7,5.3
73,Christian Wood,DAL,66,32,34,26.0,7.4,2.9,39.3,11.9,62.2,0.9,67.0,5.0
74,Chuma Okeke,ORL,24,8,16,17.8,3.4,1.0,29.6,5.8,58.7,0.4,62.8,8.3
75,Clint Capela,ATL,63,34,29,26.7,11.2,5.7,50.9,17.2,65.1,0.7,67.9,4.7
76,Coby White,CHI,70,34,36,23.3,2.8,0.6,21.0,5.1,54.9,0.4,59.3,8.6
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,13,5,8,14.1,4.2,2.2,52.7,8.8,47.8,1.2,55.0,4.6
79,Cole Anthony,ORL,59,28,31,25.8,4.7,0.9,19.0,8.3,57.3,0.8,63.3,7.7
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,48,24,24,23.9,2.2,0.5,23.8,4.3,51.0,0.3,54.4,10.1
82,Corey Kispert,WAS,71,30,41,28.4,2.8,0.7,25.6,5.2,54.2,0.4,58.4,8.1
83,Cory Joseph,DET,59,11,48,19.1,1.6,0.4,21.9,4.0,41.0,0.5,46.6,9.6
84,D'Angelo Russell,LAL,68,37,31,32.3,3.0,0.6,20.3,6.1,50.0,0.6,55.9,9.9
85,Daishen Nix,HOU,56,14,42,16.0,1.7,0.5,26.8,3.2,53.9,0.2,57.4,8.2
86,Dalano Banton,TOR,29,16,13,8.8,1.3,0.4,28.9,2.7,49.4,0.2,52.8,6.8
87,Dalen Terry,CHI,34,16,18,5.3,0.9,0.3,31.0,1.9,43.9,0.1,46.8,7.5
88,Damian Jones,UTA,38,11,27,11.0,2.9,1.1,39.1,5.1,56.4,0.3,60.1,6.7
89,Damian Lillard,POR,58,27,31,36.3,4.8,1.1,22.0,8.9,53.8,0.6,57.9,9.1
90,Damion Lee,PHX,72,40,32,20.2,3.0,0.6,19.8,5.1,58.6,0.4,63.6,7.6
91,Daniel Gafford,WAS,76,31,45,20.5,5.5,2.8,50.8,11.6,47.3,0.9,51.0,4.2
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,9,5,4,9.8,0.8,0.3,42.9,2.2,35.0,0.0,35.0,5.2
94,Danuel House Jr.,PHI,53,36,17,13.7,1.6,0.2,14.3,2.9,53.8,0.2,57.1,7.4
95,Dario Saric,OKC,56,25,31,14.0,3.5,1.3,37.6,6.7,52.3,0.5,56.3,5.1
96,Darius Bazley,PHX,41,19,22,14.2,3.1,1.0,32.0,5.8,53.6,0.5,58.2,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,69,40,29,35.5,2.7,0.4,15.1,5.6,48.1,0.4,51.4,11.2
99,David Duke Jr.,BKN,20,8,12,9.0,1.1,0.3,23.8,2.4,44.7,0.3,50.0,9.7
100,David Roddy,MEM,67,43,24,17.3,2.7,0.8,28.0,4.8,56.2,0.4,60.9,6.7
101,Davion Mitchell,SAC,78,47,31,18.0,1.3,0.2,15.5,2.6,51.2,0.2,55.7,10.0
102,Davis Bertans,DAL,43,20,23,10.4,1.0,0.3,27.3,2.3,44.0,0.2,48.4,7.2
103,Davon Reed,LAL,42,28,14,8.1,1.4,0.3,22.0,2.4,57.8,0.3,65.6,7.6
104,Day'Ron Sharpe,BKN,45,20,25,11.2,4.1,2.2,54.6,7.9,51.4,0.4,54.3,4.1
105,De'Aaron Fox,SAC,71,44,27,33.6,4.2,0.8,18.4,7.2,58.9,0.5,63.1,8.9
106,De'Andre Hunter,ATL,65,35,30,32.0,4.3,1.2,28.9,8.0,53.2,0.8,58.7,7.4
107,De'Anthony Melton,PHI,76,50,26,28.0,4.1,1.2,30.2,7.3,55.8,0.6,61.0,8.0
108,DeAndre Jordan,DEN,37,22,15,14.3,4.9,2.0,41.0,8.0,61.8,0.5,66.3,4.4
109,DeMar DeRozan,CHI,71,35,36,36.4,4.6,0.9,20.1,8.3,55.9,0.7,61.4,8.5
110,Dean Wade,CLE,42,29,13,20.1,3.4,1.0,28.4,6.1,54.9,0.5,59.7,6.6
111,Deandre Ayton,PHX,66,35,31,30.4,10.0,4.2,42.1,15.7,64.1,1.2,69.2,4.6
112,Dejounte Murray,ATL,72,37,35,36.4,5.3,1.3,23.6,9.7,54.7,1.0,61.1,7.3
113,Delon Wright,WAS,49,25,24,24.5,3.5,0.9,26.0,6.0,59.0,0.4,62.9,9.1
114,Deni Avdija,WAS,76,33,43,26.6,6.4,1.8,28.3,10.9,58.9,1.1,65.2,4.8
115,Dennis Schroder,LAL,66,37,29,29.9,2.5,0.2,9.1,4.9,51.1,0.4,56.2,11.4
116,Dennis Smith Jr.,CHA,54,19,35,25.7,3.1,0.7,21.6,6.4,48.4,0.8,55.3,8.6
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,60,26,34,13.8,2.3,1.3,55.4,4.6,50.4,0.4,54.5,5.7
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,79,54,25,28.4,3.6,1.0,27.2,6.6,54.4,0.6,60.2,8.0
122,Desmond Bane,MEM,56,37,19,31.6,5.0,1.2,23.7,8.8,56.7,0.6,61.2,7.8
123,Devin Booker,PHX,52,33,19,34.6,4.6,0.9,19.7,8.3,55.2,0.6,59.2,8.7
124,Devin Vassell,SAS,38,12,26,31.0,3.9,1.0,26.4,6.8,57.4,0.6,62.7,6.5
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,73,31,42,18.3,1.7,0.3,15.6,3.1,53.3,0.3,58.9,10.5
127,Dewayne Dedmon,PHI,36,21,15,10.9,3.4,1.5,45.1,6.7,50.8,0.6,56.2,5.0
128,Dillon Brooks,MEM,71,45,26,30.2,3.3,0.6,19.2,6.2,53.5,0.5,58.5,8.6
129,Domantas Sabonis,SAC,77,47,30,34.8,12.4,5.2,41.9,21.6,57.3,1.6,61.8,3.9
130,Dominick Barlow,SAS,25,3,22,13.2,3.0,1.5,50.0,6.1,49.7,0.7,56.3,5.9
131,Donovan Mitchell,CLE,68,44,24,35.8,4.3,1.0,24.2,7.3,58.1,0.3,61.0,9.1
132,Donovan Williams,ATL,1,1,0,1.7,1.0,0.0,0.0,1.0,100.0,0.0,100.0,3.4
133,Donte DiVincenzo,GSW,69,39,30,26.4,4.4,0.9,20.9,7.9,56.1,0.7,61.4,7.6
134,Dorian Finney-Smith,BKN,65,30,35,30.6,4.8,2.0,40.8,8.7,55.4,0.8,60.6,6.8
135,Doug McDermott,SAS,63,19,44,20.5,2.2,0.5,24.8,4.0,54.2,0.3,58.5,8.2
136,Draymond Green,GSW,70,38,32,31.7,7.2,2.8,39.4,12.0,60.0,1.1,65.8,5.5
137,Drew Eubanks,POR,77,31,46,20.2,5.3,1.9,35.0,9.6,55.4,0.7,59.6,5.0
138,Dru Smith,BKN,12,5,7,10.9,1.6,0.3,21.1,2.6,61.3,0.3,70.4,10.0
139,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
140,Duncan Robinson,MIA,39,17,22,16.0,1.6,0.5,29.0,2.8,55.9,0.2,60.2,8.5
141,Dwight Powell,DAL,74,36,38,19.4,4.1,1.8,42.3,9.1,45.5,0.7,49.0,5.9
142,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Dyson Daniels,NOP,57,31,26,18.0,3.2,1.0,31.9,5.8,55.5,0.4,59.1,7.4
144,Edmond Sumner,BKN,51,31,20,14.0,1.5,0.3,17.1,3.2,46.3,0.2,49.7,8.9
145,Eric Gordon,LAC,66,22,44,28.8,2.0,0.2,11.6,3.7,53.5,0.2,57.3,12.0
146,Eugene Omoruyi,DET,39,10,29,16.2,2.8,1.0,34.9,6.0,46.4,0.4,50.0,6.4
147,Evan Fournier,NYK,24,14,10,17.5,2.0,0.3,14.9,3.3,58.8,0.3,64.4,9.3
148,Evan Mobley,CLE,78,48,30,34.7,9.1,3.8,42.5,15.6,58.0,1.3,63.1,5.3
149,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
150,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
151,Frank Kaminsky,HOU,35,12,23,6.2,1.3,0.7,52.2,2.1,61.3,0.0,62.2,4.4
152,Frank Ntilikina,DAL,45,20,25,11.8,1.3,0.2,19.3,2.4,52.8,0.3,59.4,8.9
153,Franz Wagner,ORL,78,33,45,32.9,4.1,0.8,20.6,7.5,54.5,0.5,58.6,9.0
154,Fred VanVleet,TOR,67,34,33,36.8,4.1,0.8,19.6,7.7,53.3,0.8,59.2,10.0
155,Furkan Korkmaz,PHI,34,22,12,8.7,1.0,0.2,21.2,1.8,55.0,0.2,61.1,10.7
156,Gabe Vincent,MIA,65,35,30,26.3,2.2,0.4,19.3,4.0,54.3,0.3,58.1,11.6
157,Garrett Temple,NOP,25,16,9,6.5,0.7,0.2,35.3,1.4,50.0,0.2,58.6,8.7
158,Garrison Mathews,ATL,52,15,37,12.7,1.3,0.2,17.4,2.7,50.0,0.3,57.0,9.0
159,Gary Harris,ORL,48,22,26,24.7,2.0,0.5,22.4,3.6,56.0,0.3,60.1,12.2
160,Gary Payton II,GSW,20,11,9,16.3,2.8,1.0,35.7,5.4,52.3,0.4,56.6,5.8
161,Gary Trent Jr.,TOR,63,30,33,32.6,2.7,0.5,18.6,4.4,60.7,0.3,65.2,10.0
162,George Hill,IND,44,26,18,18.0,1.8,0.4,23.5,3.9,46.8,0.3,50.6,10.1
163,Georges Niang,PHI,76,50,26,19.3,2.3,0.5,20.8,4.7,50.0,0.5,55.6,6.9
164,Giannis Antetokounmpo,MIL,63,47,16,32.1,11.8,3.8,31.9,18.2,64.7,1.3,69.5,5.2
165,Goga Bitadze,ORL,35,13,22,11.1,3.1,1.7,55.1,6.5,46.9,0.8,53.2,4.1
166,Goran Dragic,MIL,55,26,29,14.7,1.3,0.2,18.6,2.7,47.6,0.2,51.9,9.7
167,Gordon Hayward,CHA,50,20,30,31.5,4.3,0.9,20.0,6.8,63.0,0.4,67.4,8.9
168,Gorgui Dieng,SAS,29,2,27,10.9,3.1,1.0,32.6,4.7,65.9,0.3,70.1,5.9
169,Grant Williams,BOS,76,52,24,26.3,4.7,1.8,38.0,8.7,53.9,0.7,58.6,6.8
170,Grayson Allen,MIL,72,53,19,27.4,3.3,0.7,20.7,6.3,52.5,0.6,58.1,9.5
171,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
172,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
173,Harrison Barnes,SAC,79,48,31,32.7,4.5,1.4,31.0,7.8,58.2,0.7,63.8,8.2
174,Haywood Highsmith,MIA,51,26,25,17.5,3.3,1.1,32.9,5.9,56.1,0.5,60.9,7.8
175,Herbert Jones,NOP,63,29,34,29.1,4.0,1.6,39.2,7.7,52.9,0.5,56.9,8.1
176,Immanuel Quickley,NYK,78,46,32,28.7,4.1,0.5,12.0,6.8,59.7,0.5,64.6,9.7
177,Isaac Okoro,CLE,76,48,28,21.7,2.5,0.8,30.5,5.1,48.2,0.4,52.1,9.5
178,Isaiah Hartenstein,NYK,79,46,33,19.9,6.6,3.5,52.3,12.4,53.4,0.8,57.3,4.8
179,Isaiah Jackson,IND,60,23,37,16.1,4.3,2.5,58.1,8.7,49.4,0.8,54.7,4.3
180,Isaiah Joe,OKC,72,35,37,19.1,2.4,0.4,17.4,4.7,50.7,0.6,57.7,7.7
181,Isaiah Livers,DET,51,10,41,23.1,2.8,0.7,27.0,5.2,53.6,0.5,59.0,8.6
182,Isaiah Mobley,CLE,10,7,3,3.3,1.2,0.5,41.7,1.7,70.6,0.0,70.6,5.4
183,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
184,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
185,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Ish Smith,DEN,40,24,16,8.6,1.2,0.3,25.0,2.3,52.7,0.3,59.3,7.4
187,Ish Wainright,PHX,57,32,25,15.0,2.3,0.9,41.1,4.3,52.4,0.4,57.1,6.9
188,Ivica Zubac,LAC,73,40,33,28.6,9.9,5.0,49.9,17.4,57.1,1.1,61.1,4.1
189,JD Davison,BOS,10,9,1,2.7,0.6,0.0,0.0,0.8,75.0,0.1,85.7,6.4
190,JT Thor,CHA,67,21,46,13.6,2.1,0.9,40.4,3.6,58.0,0.3,62.4,7.7
191,Ja Morant,MEM,60,39,21,32.1,5.9,1.4,23.1,10.9,53.6,0.8,57.7,7.8
192,JaMychal Green,GSW,56,29,27,14.0,3.6,1.7,46.1,6.1,59.8,0.4,63.9,4.8
193,JaVale McGee,DAL,40,19,21,8.5,2.6,1.4,52.4,4.9,53.3,0.4,57.4,4.3
194,Jabari Smith Jr.,HOU,77,19,58,31.0,7.3,2.8,39.0,12.0,60.7,0.9,65.5,5.4
195,Jabari Walker,POR,53,21,32,10.4,2.3,1.2,52.5,4.2,54.3,0.2,57.4,4.9
196,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
197,Jaden Hardy,DAL,45,19,26,14.4,1.8,0.4,21.3,3.5,51.3,0.3,56.3,8.9
198,Jaden Ivey,DET,70,15,55,30.7,3.9,0.7,19.1,8.0,48.4,0.9,54.5,8.7
199,Jaden McDaniels,MIN,77,39,38,30.9,3.9,1.4,34.4,7.5,52.5,0.7,57.9,7.8
200,Jaden Springer,PHI,14,11,3,3.8,0.9,0.4,41.7,1.5,57.1,0.1,60.0,6.3
201,Jae Crowder,MIL,15,12,3,18.3,3.9,1.2,30.5,6.7,58.4,0.5,62.8,6.7
202,Jae'Sean Tate,HOU,31,7,24,21.9,3.8,1.3,33.9,7.2,53.2,0.5,57.3,7.0
203,Jake LaRavia,MEM,35,22,13,11.8,1.8,0.6,33.3,3.1,58.9,0.2,63.0,8.3
204,Jakob Poeltl,TOR,68,25,43,26.8,9.2,5.1,55.4,15.4,59.7,1.0,63.7,4.5
205,Jalen Brunson,NYK,68,40,28,35.0,3.5,0.6,17.4,6.6,53.4,0.5,57.5,9.8
206,Jalen Duren,DET,63,15,48,24.8,8.7,4.3,50.1,16.2,53.5,1.1,57.3,4.3
207,Jalen Green,HOU,74,18,56,34.3,3.8,0.8,21.9,7.2,52.4,0.5,56.0,7.5
208,Jalen Johnson,ATL,67,34,33,14.6,4.0,1.4,35.7,6.3,63.0,0.5,68.4,5.2
209,Jalen McDaniels,PHI,77,29,48,23.7,4.3,1.1,25.3,8.1,53.0,0.8,58.3,5.7
210,Jalen Smith,IND,67,31,36,18.7,5.8,2.6,45.3,10.4,55.9,0.7,59.7,4.8
211,Jalen Suggs,ORL,50,20,30,23.8,2.9,0.9,31.3,5.9,48.8,0.5,53.1,8.4
212,Jalen Williams,OKC,74,35,39,30.4,4.5,1.3,28.0,8.3,55.0,0.6,59.6,7.8
213,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
214,Jamal Murray,DEN,64,43,21,32.9,4.0,0.7,18.6,6.6,59.5,0.5,64.4,8.8
215,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
216,James Bouknight,CHA,32,8,24,14.5,2.1,0.5,22.4,3.7,57.3,0.3,61.5,8.1
217,James Harden,PHI,57,39,18,37.0,6.1,1.2,19.7,10.0,61.6,0.6,65.8,6.8
218,James Johnson,IND,16,6,10,8.6,1.4,0.3,22.7,2.5,55.0,0.1,57.9,5.2
219,James Wiseman,DET,42,10,32,19.2,5.9,2.2,37.8,10.8,54.8,0.5,57.8,3.8
220,Jared Butler,OKC,4,1,3,7.3,0.3,0.0,0.0,1.8,14.3,0.0,14.3,9.1
221,Jared Rhoden,DET,11,1,10,9.9,1.9,0.9,47.6,2.8,67.7,0.2,72.4,5.9
222,Jaren Jackson Jr.,MEM,61,40,21,28.2,6.8,2.7,40.4,12.9,52.5,1.0,57.1,6.2
223,Jarred Vanderbilt,LAL,75,41,34,24.3,7.6,2.3,30.8,12.4,61.1,0.7,64.8,5.5
224,Jarrell Brantley,UTA,4,0,4,9.7,1.5,0.5,33.3,4.5,33.3,0.5,37.5,12.5
225,Jarrett Allen,CLE,67,44,23,33.0,9.9,4.8,48.3,16.7,59.0,1.3,64.2,4.9
226,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
227,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
228,Javonte Green,CHI,31,12,19,15.1,2.7,1.3,47.1,5.3,51.5,0.5,57.4,6.2
229,Jaxson Hayes,NOP,47,22,25,13.0,2.8,0.9,32.6,4.9,57.6,0.3,61.1,6.1
230,Jay Huff,WAS,5,1,4,8.4,2.6,1.4,53.8,4.4,59.1,0.0,59.1,4.1
231,Jay Scrubb,ORL,1,1,0,2.5,1.0,0.0,0.0,1.0,100.0,0.0,100.0,2.6
232,Jaylen Brown,BOS,66,45,21,35.8,6.8,1.5,22.8,11.5,59.3,1.0,65.1,7.1
233,Jaylen Nowell,MIN,65,34,31,19.3,2.6,0.5,20.0,4.6,56.3,0.3,60.1,9.3
234,Jaylin Williams,OKC,48,22,26,18.6,4.9,1.8,36.2,8.3,59.0,0.6,63.9,5.5
235,Jayson Tatum,BOS,73,51,22,37.2,8.8,1.7,19.0,12.8,69.1,0.8,73.4,6.2
236,Jeenathan Williams,POR,2,1,1,21.2,3.0,2.0,66.7,6.5,46.2,1.0,54.5,4.2
237,Jeff Dowtin Jr.,TOR,25,17,8,10.3,0.9,0.2,21.7,1.3,71.9,0.1,76.7,12.8
238,Jeff Green,DEN,54,33,21,19.6,2.6,0.8,31.7,4.5,58.7,0.2,62.0,8.4
239,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
240,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,4.2,2.1,49.4,8.7,48.3,1.1,55.1,4.8
241,Jeremy Sochan,SAS,55,15,40,26.1,5.2,1.8,34.5,9.7,53.9,1.0,60.0,5.9
242,Jericho Sims,NYK,50,30,20,15.6,4.6,2.3,48.7,8.5,54.7,0.6,59.2,5.0
243,Jevon Carter,MIL,78,56,22,22.3,2.5,0.3,12.3,4.3,58.2,0.2,61.5,11.2
