,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
95,Dario Saric,OKC,43,18,25,14.5,16.4,13.3,1.4,0.1,2.2,3.6,1.6,8.8,9.8,
96,Darius Bazley,PHX,36,16,20,15.4,17.4,11.9,0.9,0.1,1.4,2.3,1.0,5.1,5.6,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,55,29,26,35.2,53.0,69.3,7.9,0.9,13.2,18.9,9.5,14.9,18.0,
99,David Duke Jr.,BKN,17,7,10,8.6,7.3,8.9,0.8,0.0,1.6,2.5,0.9,11.3,12.9,
100,David Roddy,MEM,49,31,18,17.1,11.8,12.4,0.6,0.1,1.4,1.6,0.8,5.2,6.7,
101,Davion Mitchell,SAC,60,35,25,18.0,27.6,30.3,2.2,0.5,4.4,6.1,3.0,7.9,10.9,
102,Davis Bertans,DAL,34,17,17,10.6,8.7,8.0,0.4,0.1,0.7,0.9,0.4,4.1,5.1,
103,Davon Reed,LAL,39,25,14,8.6,12.4,10.2,0.5,0.1,1.1,1.3,0.7,4.4,5.4,
104,Day'Ron Sharpe,BKN,35,16,19,10.6,12.6,8.7,0.8,0.0,1.3,1.9,0.9,6.1,6.8,
105,De'Aaron Fox,SAC,55,34,21,34.1,53.5,68.1,6.3,0.4,12.1,16.6,7.3,11.7,13.7,
106,De'Andre Hunter,ATL,52,29,23,31.8,22.5,22.8,1.4,0.1,2.8,3.7,1.6,6.2,7.3,
107,De'Anthony Melton,PHI,59,38,21,28.3,38.4,32.7,2.7,0.4,5.2,7.7,3.5,7.0,9.2,
108,DeAndre Jordan,DEN,34,21,13,14.6,14.4,11.0,0.9,0.0,1.4,2.3,1.0,6.3,6.9,
109,DeMar DeRozan,CHI,56,27,29,36.1,35.5,52.4,5.1,1.2,9.5,13.3,6.7,14.3,18.8,
110,Dean Wade,CLE,35,23,12,20.8,17.7,12.7,0.9,0.2,1.7,2.4,1.1,4.8,6.0,
111,Deandre Ayton,PHX,54,26,28,30.4,35.7,28.2,2.0,0.1,2.8,4.9,2.2,5.6,6.3,
112,Dejounte Murray,ATL,57,29,28,36.4,48.8,58.2,6.1,0.5,10.5,15.0,6.9,12.4,14.2,
113,Delon Wright,WAS,33,21,12,23.2,37.9,36.0,3.8,0.4,7.0,10.0,4.6,9.9,12.2,
114,Deni Avdija,WAS,60,29,31,26.4,32.1,25.1,2.5,0.4,4.7,6.6,3.2,7.9,10.1,
115,Dennis Schroder,LAL,50,26,24,30.2,39.7,44.2,4.4,0.6,8.4,11.5,5.4,11.0,13.6,
116,Dennis Smith Jr.,CHA,42,14,28,25.3,39.0,41.3,4.5,0.4,9.2,12.1,5.7,11.4,14.5,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,47,19,28,14.7,14.6,10.7,0.6,0.1,1.0,1.8,0.8,4.2,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,63,45,18,27.7,34.1,35.3,3.8,0.4,6.1,9.9,4.4,11.3,12.9,
122,Desmond Bane,MEM,39,25,14,31.0,39.2,45.4,4.1,0.7,7.4,10.7,5.3,10.5,13.4,
123,Devin Booker,PHX,36,23,13,34.0,35.1,54.9,5.7,1.0,11.3,14.8,7.1,16.3,20.3,
124,Devin Vassell,SAS,30,9,21,31.0,33.3,39.7,3.5,0.5,6.5,9.2,4.3,10.6,13.0,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,61,29,32,17.0,25.0,25.6,2.5,0.2,4.3,5.8,2.8,9.9,11.1,
127,Dewayne Dedmon,PHI,30,17,13,11.7,14.2,10.7,0.5,0.0,1.0,1.3,0.6,3.8,4.2,
128,Dillon Brooks,MEM,56,35,21,30.3,24.5,31.5,2.5,0.3,4.4,6.2,3.0,10.3,12.2,
129,Domantas Sabonis,SAC,59,35,24,34.5,64.2,50.0,6.9,0.3,12.3,18.5,7.7,10.8,12.1,
130,Dominick Barlow,SAS,12,1,11,9.6,8.4,6.3,0.7,0.0,1.3,1.8,0.8,7.9,8.9,
131,Donovan Mitchell,CLE,54,34,20,35.5,41.1,58.0,4.8,0.8,9.1,12.1,6.1,11.6,14.8,
132,Donte DiVincenzo,GSW,52,30,22,25.9,38.3,33.3,3.2,0.7,6.0,8.5,4.3,8.4,11.4,
133,Dorian Finney-Smith,BKN,48,21,27,31.5,29.3,24.1,1.5,0.4,3.1,4.0,2.0,5.0,7.0,
134,Doug McDermott,SAS,54,16,38,20.4,17.8,19.5,1.4,0.2,2.7,3.6,1.8,8.0,10.2,
135,Draymond Green,GSW,54,29,25,31.5,62.2,48.6,7.0,0.7,13.6,18.7,8.6,11.2,13.8,
136,Drew Eubanks,POR,60,27,33,19.7,21.0,13.2,1.2,0.1,2.3,3.3,1.4,5.7,6.7,
137,Dru Smith,BKN,9,4,5,11.2,15.3,14.3,1.1,0.0,2.2,2.3,1.2,7.2,8.0,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,32,14,18,17.3,17.0,17.7,1.2,0.2,2.7,3.1,1.7,6.8,9.8,
140,Dwight Powell,DAL,59,32,27,19.8,19.9,13.5,0.8,0.2,1.7,2.3,1.1,4.3,5.4,
141,Dyson Daniels,NOP,41,22,19,19.3,23.3,18.3,2.4,0.2,4.4,6.1,2.9,10.3,12.4,
142,Edmond Sumner,BKN,46,28,18,14.5,16.5,19.3,1.4,0.3,2.6,3.5,1.8,8.7,11.2,
143,Eric Gordon,LAC,53,14,39,29.3,26.6,33.2,2.8,0.4,5.0,7.2,3.6,10.6,13.6,
144,Eugene Omoruyi,OKC,23,9,14,11.8,8.6,8.3,0.5,0.0,0.7,1.1,0.5,5.6,6.1,
145,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
146,Evan Mobley,CLE,63,37,26,34.2,41.7,30.4,2.6,0.4,4.5,6.9,3.3,6.3,7.8,
147,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
148,Frank Kaminsky,HOU,31,11,20,6.7,11.4,9.1,0.9,0.0,1.6,2.3,1.0,7.9,9.1,
149,Frank Ntilikina,DAL,38,18,20,12.2,12.7,12.3,1.2,0.1,2.0,3.3,1.3,9.3,10.3,
150,Franz Wagner,ORL,62,25,37,33.2,35.2,42.8,3.4,0.3,7.1,9.4,4.3,9.7,12.2,
151,Fred VanVleet,TOR,52,25,27,37.0,62.3,69.3,6.7,0.7,12.8,16.7,7.9,10.8,12.7,
152,Furkan Korkmaz,PHI,25,17,8,10.2,10.5,11.4,0.7,0.2,1.7,1.8,1.0,6.9,9.5,
153,Gabe Vincent,MIA,49,26,23,26.3,32.1,35.6,2.5,0.3,5.0,6.6,3.0,7.8,9.5,
154,Garrett Temple,NOP,19,11,8,7.0,6.8,6.3,0.5,0.2,1.1,1.2,0.8,7.8,11.6,
155,Garrison Mathews,ATL,47,13,34,12.9,9.6,9.9,0.5,0.1,0.8,1.3,0.6,5.1,6.2,
156,Gary Harris,ORL,34,14,20,24.7,13.8,17.2,1.2,0.2,2.4,3.3,1.6,9.0,11.5,
157,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
158,Gary Trent Jr.,TOR,55,26,29,33.2,22.8,33.5,1.6,0.3,3.4,4.3,2.1,7.0,9.0,
159,George Hill,IND,37,24,13,18.7,26.3,25.6,2.4,0.2,4.3,6.1,2.7,9.1,10.4,
160,Georges Niang,PHI,59,38,21,19.3,21.5,16.3,1.1,0.1,1.4,2.9,1.3,5.0,5.9,
161,Giannis Antetokounmpo,MIL,50,38,12,32.3,45.9,56.0,5.4,0.7,11.1,14.1,6.2,11.7,13.6,
162,Goga Bitadze,ORL,23,8,15,9.4,11.0,8.6,0.8,0.1,1.1,2.1,0.9,7.5,8.3,
163,Goran Dragic,CHI,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
164,Gordon Hayward,CHA,38,15,23,31.3,32.2,34.9,3.7,0.6,7.1,9.3,4.6,11.4,14.3,
165,Gorgui Dieng,SAS,21,2,19,9.6,13.6,12.7,1.4,0.0,2.7,3.5,1.6,10.1,11.5,
166,Grant Williams,BOS,61,44,17,27.3,22.8,18.3,1.8,0.2,2.8,5.0,2.1,8.0,9.3,
167,Grayson Allen,MIL,58,43,15,27.6,25.7,25.5,2.4,0.6,4.4,6.3,3.1,9.4,12.1,
168,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
169,Hamidou Diallo,DET,53,12,41,17.4,17.6,15.2,0.9,0.1,1.5,2.4,1.1,5.4,6.0,
170,Harrison Barnes,SAC,61,36,25,32.7,33.6,27.8,1.7,0.3,3.6,4.6,2.2,4.9,6.4,
171,Haywood Highsmith,MIA,45,23,22,19.0,15.4,11.6,0.7,0.1,1.9,2.0,0.9,4.5,5.6,
172,Herbert Jones,NOP,47,20,27,28.7,31.0,24.4,2.1,0.2,4.0,5.3,2.4,6.9,7.9,
173,Immanuel Quickley,NYK,63,37,26,27.7,33.3,37.1,3.1,0.4,5.9,7.9,3.7,9.3,11.1,
174,Isaac Okoro,CLE,65,39,26,21.1,13.9,11.8,1.1,0.2,1.7,2.7,1.4,8.1,10.3,
175,Isaiah Hartenstein,NYK,64,37,27,19.6,24.0,12.3,0.9,0.1,1.9,2.3,1.1,3.7,4.4,
176,Isaiah Jackson,IND,46,17,29,15.3,15.2,12.8,0.9,0.2,1.5,2.4,1.2,6.0,8.0,
177,Isaiah Joe,OKC,54,25,29,16.8,14.3,15.3,1.1,0.2,1.8,2.9,1.5,7.9,10.3,
178,Isaiah Livers,DET,39,9,30,21.0,17.4,13.9,0.6,0.1,1.4,1.5,0.7,3.4,4.1,
179,Isaiah Mobley,CLE,8,5,3,3.3,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
181,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
182,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,Ish Smith,DEN,31,20,11,10.2,18.8,19.8,2.4,0.3,4.5,6.2,2.9,12.8,15.4,
184,Ish Wainright,PHX,45,24,21,15.4,10.9,9.6,1.0,0.1,1.5,2.6,1.1,9.2,10.0,
185,Ivica Zubac,LAC,60,32,28,29.4,32.7,19.4,1.1,0.2,1.8,2.7,1.3,3.2,4.0,
186,JD Davison,BOS,6,5,1,2.3,1.7,2.5,0.2,0.0,0.3,0.3,0.2,10.0,10.0,
187,JT Thor,CHA,51,15,36,11.6,11.3,7.6,0.4,0.0,0.8,1.0,0.5,3.5,4.2,
188,Ja Morant,MEM,52,34,18,32.5,47.9,64.9,8.2,0.7,14.4,20.5,9.4,17.0,19.6,
189,JaMychal Green,GSW,43,23,20,14.2,16.5,13.3,0.9,0.1,1.9,2.5,1.0,5.6,6.3,
190,JaVale McGee,DAL,36,17,19,8.1,7.6,5.7,0.3,0.0,0.5,0.7,0.3,3.6,4.0,
191,Jabari Smith Jr.,HOU,59,12,47,30.0,31.4,24.0,1.2,0.2,2.0,2.9,1.5,3.9,4.8,
192,Jabari Walker,POR,41,20,21,9.0,6.9,5.3,0.5,0.1,1.0,1.3,0.6,7.4,9.2,
193,Jack White,DEN,15,12,3,3.2,3.3,2.7,0.1,0.0,0.0,0.3,0.1,4.1,4.1,
194,Jaden Hardy,DAL,32,16,16,11.6,11.3,14.8,0.8,0.2,1.9,2.4,1.2,7.2,10.5,
195,Jaden Ivey,DET,57,15,42,30.1,34.5,43.6,4.6,0.3,8.6,12.4,5.5,13.5,16.1,
196,Jaden McDaniels,MIN,61,31,30,30.6,27.2,24.0,2.0,0.3,3.3,5.1,2.5,7.4,9.0,
197,Jaden Springer,PHI,7,7,0,3.7,1.4,2.4,0.1,0.0,0.1,0.4,0.1,10.0,10.0,
198,Jae Crowder,MIL,4,4,0,19.2,23.8,14.3,1.5,0.8,3.8,3.8,2.3,6.3,9.5,
199,Jae'Sean Tate,HOU,23,3,20,21.4,30.5,30.2,2.5,0.3,5.7,6.7,3.0,8.3,10.0,
200,Jake LaRavia,MEM,31,21,10,12.4,11.2,8.3,0.7,0.2,1.4,1.7,0.8,6.1,7.5,
201,Jakob Poeltl,TOR,53,16,37,26.3,41.6,29.2,2.9,0.3,4.7,7.3,3.5,7.1,8.3,
202,Jalen Brunson,NYK,60,35,25,35.2,59.2,71.6,6.2,0.8,11.9,16.4,7.6,10.4,12.8,
203,Jalen Duren,DET,51,14,37,25.2,27.2,13.9,1.1,0.1,1.7,2.8,1.3,3.9,4.8,
204,Jalen Green,HOU,56,11,45,33.6,39.8,52.9,3.6,0.6,6.7,9.2,4.7,9.1,11.8,
205,Jalen Johnson,ATL,57,29,28,14.3,15.3,8.5,0.9,0.0,1.6,2.2,1.0,5.9,6.4,
206,Jalen McDaniels,PHI,64,20,44,25.3,27.8,22.4,1.9,0.2,3.3,4.8,2.2,6.7,8.0,
207,Jalen Smith,IND,53,26,27,18.2,19.9,16.4,0.9,0.2,1.3,2.4,1.1,4.6,5.7,
208,Jalen Suggs,ORL,38,15,23,23.0,32.9,31.8,3.3,0.2,5.2,8.0,3.7,10.0,11.1,
209,Jalen Williams,OKC,58,26,32,29.4,30.8,32.1,3.1,0.4,5.2,7.9,3.7,10.0,12.0,
210,Jamal Cain,MIA,14,8,6,13.3,8.3,7.1,0.6,0.1,1.0,1.7,0.7,7.8,8.6,
211,Jamal Murray,DEN,49,35,14,32.5,48.9,60.1,6.0,0.8,10.1,14.9,7.4,12.2,15.2,
212,Jamaree Bouyea,MIA,4,2,2,16.3,23.3,21.5,1.0,0.0,1.8,2.3,1.3,4.3,5.4,
213,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
214,James Harden,PHI,46,30,16,36.7,69.5,78.8,10.6,1.2,17.2,27.6,13.3,15.3,19.2,
215,James Johnson,IND,12,5,7,8.2,7.8,7.7,0.6,0.1,1.6,1.8,0.8,7.5,10.8,
216,James Wiseman,DET,26,9,17,14.8,18.2,11.2,0.6,0.0,0.9,1.6,0.6,3.4,3.4,
217,Jared Rhoden,DET,1,0,1,12.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
218,Jaren Jackson Jr.,MEM,44,28,16,27.3,22.0,22.7,0.8,0.2,1.7,2.1,1.1,3.7,5.1,
219,Jarred Vanderbilt,LAL,59,30,29,24.0,24.5,17.6,2.6,0.2,4.6,7.2,3.1,10.8,12.6,
220,Jarrett Allen,CLE,58,36,22,33.3,30.8,23.5,1.6,0.2,3.0,4.4,2.0,5.3,6.5,
221,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
222,Jason Preston,LAC,13,3,10,9.4,19.0,19.5,2.1,0.2,3.6,5.3,2.5,10.9,13.4,
223,Javonte Green,CHI,28,11,17,16.0,18.4,12.9,0.8,0.1,1.3,2.0,0.9,4.5,5.1,
