,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,33,33.0,14,19,0.7,0.4,4.5,1.5,2.4,63.3
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,68,30.7,49,19,0.5,2.5,4.7,3.9,7.9,50.0
47,Bruce Brown,DEN,69,28.2,47,22,1.1,0.6,3.3,1.9,2.7,70.3
48,Bruno Fernando,ATL,34,10.9,10,24,0.2,0.9,2.2,1.4,2.4,58.0
49,Bryce McGowens,CHA,36,14.8,11,25,0.3,0.1,1.3,0.7,1.0,67.6
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,5,11.8,1,4,0.4,0.0,0.2,1.4,1.4,100.0
52,Buddy Hield,IND,70,31.7,32,38,1.2,0.3,4.2,2.7,3.7,71.3
53,CJ McCollum,NOP,63,35.1,29,34,0.9,0.5,3.6,2.3,2.9,79.6
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,40,15.1,14,26,0.2,0.1,1.4,1.0,1.4,72.7
56,Caleb Martin,MIA,60,29.7,32,28,1.0,0.5,3.6,2.5,3.7,67.1
57,Cam Reddish,POR,35,25.2,13,22,1.1,0.3,1.8,1.7,2.6,64.8
58,Cam Thomas,BKN,51,16.5,28,23,0.4,0.1,1.6,1.0,1.4,69.9
59,Cameron Johnson,BKN,31,27.8,19,12,1.1,0.3,3.7,1.7,2.5,67.9
60,Cameron Payne,PHX,38,21.6,21,17,0.8,0.2,1.9,0.9,1.2,78.3
61,Caris LeVert,CLE,67,30.0,40,27,1.0,0.3,3.1,1.5,2.1,71.1
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,68,20.6,42,26,0.5,0.1,2.0,0.8,1.1,72.0
64,Charles Bassey,SAS,35,14.5,9,26,0.5,0.9,3.4,2.1,3.4,61.9
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,56,10.9,35,21,0.4,0.3,2.3,1.4,2.5,57.9
67,Chris Boucher,TOR,64,19.9,32,32,0.6,0.8,3.5,1.4,2.3,61.6
68,Chris Duarte,IND,45,19.8,19,26,0.5,0.2,2.1,1.7,2.2,76.5
69,Chris Paul,PHX,49,32.1,26,23,1.6,0.4,3.9,1.6,2.1,78.4
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,64,14.5,43,21,0.4,0.2,1.7,0.8,1.1,71.4
72,Christian Koloko,TOR,48,14.1,23,25,0.3,1.0,1.6,1.8,3.1,56.8
73,Christian Wood,DAL,58,26.7,31,27,0.5,1.1,6.4,3.1,5.2,60.7
74,Chuma Okeke,ORL,22,18.8,6,16,0.5,0.4,2.6,2.0,2.8,72.1
75,Clint Capela,ATL,54,26.6,29,25,0.7,1.2,6.8,3.5,6.0,58.0
76,Coby White,CHI,60,22.6,28,32,0.7,0.1,2.5,1.4,1.9,69.8
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,10,13.0,4,6,0.2,0.4,1.9,1.5,2.5,60.0
79,Cole Anthony,ORL,50,25.4,22,28,0.6,0.5,3.8,1.3,1.8,71.9
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,62,27.5,28,34,0.5,0.1,2.3,1.7,2.7,62.3
83,Cory Joseph,DET,52,18.1,11,41,0.5,0.2,1.3,1.1,1.4,78.1
84,D'Angelo Russell,LAL,63,32.5,32,31,1.0,0.4,2.6,1.9,2.5,75.9
85,Daishen Nix,HOU,47,16.7,12,35,0.6,0.1,1.5,0.9,1.2,74.5
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,27,5.0,13,14,0.1,0.1,0.4,0.3,0.5,57.1
88,Damian Jones,UTA,30,9.8,9,21,0.1,0.6,1.8,0.9,1.9,50.0
89,Damian Lillard,POR,56,36.3,26,30,0.9,0.3,3.9,2.4,3.1,78.3
90,Damion Lee,PHX,69,20.8,38,31,0.4,0.1,2.6,1.7,2.1,81.4
91,Daniel Gafford,WAS,68,19.8,30,38,0.4,1.3,3.4,2.7,5.2,52.8
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,9,9.8,5,4,0.3,0.1,0.6,0.6,0.8,71.4
94,Danuel House Jr.,PHI,45,13.9,31,14,0.2,0.2,1.5,0.8,1.2,64.3
95,Dario Saric,OKC,51,14.4,24,27,0.3,0.1,2.8,1.3,1.8,68.8
96,Darius Bazley,PHX,38,15.1,18,20,0.5,0.8,2.6,1.6,2.7,59.2
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,62,35.2,35,27,1.3,0.1,2.3,1.0,1.4,72.6
99,David Duke Jr.,BKN,18,9.6,7,11,0.4,0.1,0.7,0.6,0.9,58.8
100,David Roddy,MEM,57,16.8,35,22,0.5,0.3,2.0,1.4,1.8,78.1
101,Davion Mitchell,SAC,68,17.9,41,27,0.5,0.2,1.1,0.9,1.2,72.3
102,Davis Bertans,DAL,39,10.7,19,20,0.3,0.2,0.8,0.8,1.3,59.6
103,Davon Reed,LAL,40,8.4,26,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,36,11.2,16,20,0.2,0.6,2.1,1.4,2.0,70.8
105,De'Aaron Fox,SAC,62,34.1,39,23,1.2,0.3,3.8,1.8,2.3,79.6
106,De'Andre Hunter,ATL,60,31.9,33,27,0.5,0.3,3.6,2.0,2.8,70.0
107,De'Anthony Melton,PHI,66,27.7,45,21,1.6,0.5,3.3,1.6,2.4,68.6
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,62,36.5,30,32,1.0,0.5,4.1,2.2,3.0,73.1
110,Dean Wade,CLE,39,19.9,27,12,0.6,0.5,2.9,2.0,3.0,68.1
111,Deandre Ayton,PHX,61,30.4,30,31,0.6,0.8,7.5,2.9,4.7,61.6
112,Dejounte Murray,ATL,65,36.4,33,32,1.5,0.3,4.7,2.8,3.6,76.3
113,Delon Wright,WAS,41,24.1,23,18,2.0,0.3,2.0,1.5,2.0,74.7
114,Deni Avdija,WAS,68,25.8,31,37,0.8,0.4,5.2,2.6,3.8,69.4
115,Dennis Schroder,LAL,58,30.1,30,28,0.7,0.1,2.2,1.3,1.6,77.9
116,Dennis Smith Jr.,CHA,50,25.7,16,34,1.4,0.5,2.5,1.4,2.1,65.1
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,51,13.8,21,30,0.4,0.5,1.4,1.2,1.7,69.3
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,71,28.1,49,22,0.7,0.9,2.8,2.2,3.4,64.7
122,Desmond Bane,MEM,47,31.2,29,18,0.9,0.4,4.4,1.5,2.1,71.4
123,Devin Booker,PHX,43,34.5,27,16,0.9,0.4,3.6,1.5,2.2,68.8
124,Devin Vassell,SAS,35,31.1,11,24,1.1,0.4,3.7,1.7,2.5,69.3
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,66,17.8,30,36,0.6,0.2,1.4,0.8,1.1,76.1
127,Dewayne Dedmon,PHI,32,11.3,19,13,0.3,0.4,2.7,1.2,2.0,58.5
128,Dillon Brooks,MEM,63,30.5,39,24,0.9,0.2,2.7,1.2,1.7,71.2
129,Domantas Sabonis,SAC,67,34.7,41,26,0.8,0.5,9.4,5.4,8.4,65.1
130,Dominick Barlow,SAS,17,11.7,2,15,0.3,0.4,1.5,1.3,2.4,53.7
131,Donovan Mitchell,CLE,61,35.5,39,22,1.5,0.4,3.2,1.6,2.0,82.5
132,Donte DiVincenzo,GSW,60,26.8,33,27,1.3,0.2,3.4,1.6,2.3,71.0
133,Dorian Finney-Smith,BKN,56,31.3,26,30,0.9,0.5,3.1,2.6,4.2,63.2
134,Doug McDermott,SAS,58,20.7,18,40,0.2,0.1,1.9,1.2,1.5,78.2
135,Draymond Green,GSW,61,31.5,32,29,0.9,0.8,6.4,2.4,4.9,48.8
136,Drew Eubanks,POR,68,19.6,29,39,0.5,1.1,3.5,3.0,5.1,59.1
137,Dru Smith,BKN,10,12.4,4,6,0.9,0.4,1.6,0.6,1.2,50.0
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,34,16.9,16,18,0.4,0.0,1.6,1.1,1.4,81.3
140,Dwight Powell,DAL,66,20.0,35,31,0.7,0.4,2.3,2.6,4.1,63.9
141,Dylan Windler,CLE,2,4.0,2,0,0.5,0.0,0.0,0.5,0.5,100.0
142,Dyson Daniels,NOP,48,18.8,24,24,0.8,0.2,2.6,1.7,2.4,69.6
143,Edmond Sumner,BKN,48,14.4,28,20,0.6,0.2,1.3,0.8,1.1,71.2
144,Eric Gordon,LAC,58,29.2,18,40,0.7,0.4,1.8,0.8,0.9,85.2
145,Eugene Omoruyi,DET,31,14.2,10,21,0.7,0.0,1.4,0.6,1.0,63.3
146,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
147,Evan Mobley,CLE,71,34.2,43,28,0.8,1.4,6.6,4.2,6.8,60.8
148,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
149,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,6.4,12,21,0.2,0.1,1.2,1.1,1.6,67.9
151,Frank Ntilikina,DAL,42,11.6,19,23,0.3,0.1,1.1,0.6,0.9,69.4
152,Franz Wagner,ORL,69,32.8,27,42,0.9,0.2,3.0,1.7,2.4,72.4
153,Fred VanVleet,TOR,58,37.0,28,30,1.7,0.6,3.8,2.3,2.9,77.5
154,Furkan Korkmaz,PHI,28,9.7,20,8,0.2,0.1,0.9,0.5,0.8,71.4
155,Gabe Vincent,MIA,57,26.3,31,26,0.9,0.1,1.8,1.1,1.5,75.6
156,Garrett Temple,NOP,20,7.1,12,8,0.5,0.1,0.5,0.8,1.0,80.0
157,Garrison Mathews,ATL,48,12.7,13,35,0.5,0.1,1.1,0.5,0.6,71.0
158,Gary Harris,ORL,39,25.0,16,23,1.0,0.2,1.6,1.0,1.3,76.9
159,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
160,Gary Trent Jr.,TOR,61,32.6,29,32,1.6,0.2,2.2,1.1,1.5,75.0
161,George Hill,IND,40,18.7,26,14,0.6,0.1,1.5,0.8,1.2,68.8
162,Georges Niang,PHI,66,19.3,45,21,0.4,0.2,2.1,1.3,1.7,73.5
163,Giannis Antetokounmpo,MIL,55,32.4,41,14,0.7,0.8,9.6,2.3,4.3,54.7
164,Goga Bitadze,ORL,27,10.1,8,19,0.4,0.5,1.5,1.1,1.9,56.9
165,Goran Dragic,MIL,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
166,Gordon Hayward,CHA,46,31.5,17,29,0.9,0.3,3.7,1.2,1.9,65.1
167,Gorgui Dieng,SAS,24,9.8,2,22,0.2,0.4,1.8,1.3,2.1,62.0
168,Grant Williams,BOS,68,26.6,47,21,0.6,0.4,3.6,1.7,2.5,67.6
169,Grayson Allen,MIL,64,27.9,47,17,0.8,0.2,2.5,1.2,1.6,75.5
170,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
171,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
172,Harrison Barnes,SAC,69,32.9,42,27,0.7,0.1,3.7,1.9,2.9,66.2
173,Haywood Highsmith,MIA,46,18.9,24,22,0.7,0.3,2.6,0.9,1.3,66.1
174,Herbert Jones,NOP,54,29.0,22,32,1.7,0.6,2.6,2.2,3.0,72.4
175,Immanuel Quickley,NYK,70,28.5,41,29,0.9,0.2,3.4,1.7,2.4,69.2
176,Isaac Okoro,CLE,73,21.8,45,28,0.8,0.4,1.8,1.1,1.8,62.5
177,Isaiah Hartenstein,NYK,71,19.6,41,30,0.6,0.8,3.9,2.1,3.8,55.3
178,Isaiah Jackson,IND,52,15.3,21,31,0.4,1.4,2.5,2.0,3.7,55.0
179,Isaiah Joe,OKC,62,18.0,31,31,0.6,0.1,2.0,1.2,1.5,78.9
180,Isaiah Livers,DET,45,22.4,10,35,0.6,0.6,2.0,1.8,3.2,57.2
181,Isaiah Mobley,CLE,9,3.4,6,3,0.1,0.1,1.2,0.2,0.2,100.0
182,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
183,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
184,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,36,9.0,22,14,0.2,0.2,1.1,0.6,0.7,84.0
186,Ish Wainright,PHX,52,15.4,28,24,0.7,0.3,1.5,0.8,1.1,72.4
187,Ivica Zubac,LAC,64,29.1,36,28,0.4,1.3,6.8,2.8,5.2,53.7
188,JD Davison,BOS,8,2.3,7,1,0.3,0.0,0.5,0.0,0.0,0.0
189,JT Thor,CHA,59,11.9,17,42,0.3,0.2,1.4,1.1,1.8,61.9
190,Ja Morant,MEM,53,32.5,34,19,1.1,0.2,4.8,1.5,2.2,68.6
191,JaMychal Green,GSW,51,14.4,26,25,0.5,0.4,2.5,1.3,2.0,66.0
192,JaVale McGee,DAL,37,8.0,18,19,0.1,0.6,1.8,1.4,2.3,58.8
193,Jabari Smith Jr.,HOU,67,30.5,17,50,0.5,0.9,5.7,3.1,4.9,62.5
194,Jabari Walker,POR,46,8.7,20,26,0.1,0.2,1.2,0.8,1.3,59.0
195,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
196,Jaden Hardy,DAL,37,13.8,18,19,0.3,0.1,1.4,1.1,1.3,81.3
197,Jaden Ivey,DET,62,30.2,15,47,0.9,0.3,2.9,2.5,3.0,80.9
198,Jaden McDaniels,MIN,68,30.9,34,34,0.9,1.0,2.7,2.0,3.8,53.1
199,Jaden Springer,PHI,9,4.0,9,0,0.6,0.2,0.3,0.1,0.3,33.3
200,Jae Crowder,MIL,11,18.7,9,2,0.5,0.4,3.2,1.6,2.7,60.0
201,Jae'Sean Tate,HOU,30,21.8,7,23,0.6,0.2,2.6,1.2,2.0,61.7
202,Jake LaRavia,MEM,32,12.1,21,11,0.4,0.1,1.3,1.2,1.7,70.4
203,Jakob Poeltl,TOR,59,26.6,19,40,1.0,1.3,5.8,4.8,7.7,62.1
204,Jalen Brunson,NYK,62,34.9,36,26,0.9,0.2,3.0,1.6,2.1,73.7
205,Jalen Duren,DET,56,24.9,15,41,0.6,0.9,5.4,3.2,5.3,60.6
206,Jalen Green,HOU,64,33.9,16,48,0.8,0.3,3.3,1.9,2.5,77.8
207,Jalen Johnson,ATL,64,14.5,32,32,0.5,0.4,3.2,1.2,2.0,62.4
208,Jalen McDaniels,PHI,69,24.6,25,44,1.0,0.4,3.8,1.7,2.7,62.3
209,Jalen Smith,IND,58,18.5,29,29,0.3,0.9,3.9,2.2,3.9,56.4
210,Jalen Suggs,ORL,45,23.7,17,28,1.3,0.5,1.9,1.4,1.9,72.4
211,Jalen Williams,OKC,64,29.8,31,33,1.4,0.5,3.3,1.5,2.4,61.3
212,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
213,Jamal Murray,DEN,56,32.9,38,18,1.1,0.2,3.2,1.9,2.5,73.8
214,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
215,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
216,James Harden,PHI,52,36.8,36,16,1.2,0.5,5.6,1.9,2.5,76.7
217,James Johnson,IND,14,8.8,6,8,0.3,0.4,1.4,0.7,0.9,76.9
218,James Wiseman,DET,34,17.8,10,24,0.2,0.6,4.1,2.9,4.1,69.8
219,Jared Butler,OKC,2,9.6,1,1,1.5,0.0,0.5,1.0,1.5,66.7
220,Jared Rhoden,DET,6,8.5,1,5,0.2,0.0,1.0,0.5,0.7,75.0
221,Jaren Jackson Jr.,MEM,52,28.1,32,20,1.1,3.1,5.0,3.2,7.1,44.7
222,Jarred Vanderbilt,LAL,67,24.4,34,33,1.1,0.3,5.5,2.7,3.9,69.8
223,Jarrett Allen,CLE,62,33.0,39,23,0.8,1.2,6.7,3.4,6.2,55.3
224,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
225,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
226,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
227,Jaxson Hayes,NOP,42,14.1,18,24,0.5,0.5,2.1,0.9,1.4,63.2
228,Jay Huff,WAS,1,3.3,1,0,0.0,0.0,0.0,1.0,1.0,100.0
229,Jaylen Brown,BOS,59,36.2,40,19,1.2,0.4,5.7,2.2,3.3,65.6
230,Jaylen Nowell,MIN,62,19.5,31,31,0.6,0.1,2.1,1.4,1.7,80.2
231,Jaylin Williams,OKC,38,17.8,18,20,0.5,0.3,3.9,2.1,2.8,72.9
232,Jayson Tatum,BOS,66,37.4,47,19,1.0,0.7,7.9,2.2,3.3,67.9
233,Jeff Dowtin Jr.,TOR,18,8.9,12,6,0.2,0.1,0.6,0.2,0.4,42.9
234,Jeff Green,DEN,46,19.3,28,18,0.4,0.3,2.0,1.5,2.2,66.3
235,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
236,Jeremiah Robinson-Earl,OKC,35,19.8,11,24,0.6,0.3,2.7,1.9,3.3,58.6
237,Jeremy Sochan,SAS,54,26.1,15,39,0.8,0.4,3.5,2.1,3.3,65.0
238,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
239,Jevon Carter,MIL,70,22.3,50,20,0.9,0.4,2.1,0.8,1.1,76.3
240,Jimmy Butler,MIA,56,33.3,30,26,1.9,0.4,3.8,1.5,2.0,74.3
241,Jock Landale,PHX,61,13.9,32,29,0.2,0.5,2.3,1.8,3.2,55.4
242,Joe Harris,BKN,63,21.6,34,29,0.5,0.2,2.0,1.4,2.0,70.4
243,Joe Ingles,MIL,36,23.2,25,11,0.7,0.1,2.8,1.0,1.2,79.5
244,Joe Wieskamp,TOR,4,6.7,2,2,0.0,0.0,0.5,0.0,0.3,0.0
245,Joel Embiid,PHI,56,34.9,38,18,1.1,1.7,8.4,5.0,8.2,60.8
246,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
247,John Collins,ATL,60,30.2,31,29,0.6,1.1,5.6,3.2,5.0,63.8
248,John Konchar,MEM,61,21.3,37,24,1.0,0.3,3.5,1.6,2.2,71.6
249,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
250,Johnny Davis,WAS,16,6.6,7,9,0.1,0.1,0.9,0.2,0.3,60.0
251,Johnny Juzang,UTA,7,10.2,2,5,0.3,0.4,0.7,0.4,1.3,33.3
252,Jonas Valanciunas,NOP,67,24.5,31,36,0.2,0.6,6.9,3.4,5.0,67.6
253,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
254,Jonathan Kuminga,GSW,56,20.2,30,26,0.6,0.4,2.3,1.6,2.5,64.7
255,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
256,Jordan Goodwin,WAS,50,17.0,19,31,0.9,0.4,2.2,1.2,1.9,62.5
257,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
258,Jordan McLaughlin,MIN,34,15.7,17,17,0.9,0.1,1.1,0.5,0.7,78.3
259,Jordan Nwora,IND,50,17.3,33,17,0.5,0.2,2.6,1.0,1.3,76.1
260,Jordan Poole,GSW,70,30.5,35,35,0.8,0.2,2.3,1.2,1.6,73.6
261,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
262,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
263,Josh Christopher,HOU,52,11.4,12,40,0.4,0.2,0.9,0.5,0.8,63.4
264,Josh Giddey,OKC,65,30.8,29,36,0.8,0.4,5.8,2.0,3.1,65.2
265,Josh Green,DAL,51,25.5,25,26,0.7,0.1,2.0,1.3,1.6,82.7
266,Josh Hart,NYK,65,32.7,36,29,1.1,0.2,6.1,2.4,3.3,71.4
267,Josh Minott,MIN,13,5.8,6,7,0.2,0.5,1.3,0.5,1.2,46.7
268,Josh Okogie,PHX,60,17.6,31,29,0.8,0.5,1.8,0.9,1.4,66.7
269,Josh Richardson,NOP,52,24.2,15,37,1.2,0.3,2.1,1.7,2.0,81.1
270,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
271,Jrue Holiday,MIL,58,33.1,43,15,1.2,0.4,4.0,1.5,2.0,73.9
272,Juan Toscano-Anderson,UTA,39,11.9,15,24,0.3,0.2,1.8,0.8,1.4,56.4
273,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
274,Julian Champagnie,SAS,5,7.5,3,2,0.2,0.0,1.2,0.2,0.4,50.0
275,Julius Randle,NYK,71,35.9,41,30,0.6,0.3,8.4,2.6,3.6,72.2
276,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
277,Justin Holiday,DAL,39,15.5,17,22,0.4,0.5,1.0,1.1,1.6,66.1
278,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
279,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
280,Jusuf Nurkic,POR,50,26.7,23,27,0.8,0.8,6.9,3.8,6.6,58.2
281,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
282,Kai Jones,CHA,37,9.9,9,28,0.3,0.5,1.6,0.6,1.4,46.2
283,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
284,Kawhi Leonard,LAC,42,33.5,27,15,1.4,0.5,5.2,2.2,3.3,68.6
285,Keegan Murray,SAC,67,29.5,41,26,0.8,0.5,3.5,2.0,3.0,68.5
