,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
498,Udoka Azubuike,UTA,30,15,15,7.3,0.0,0.0,0.0,-,-,-,-,-
499,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
500,Usman Garuba,HOU,69,17,52,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
502,Victor Oladipo,MIA,39,22,17,26.6,3.2,1.3,3.4,38.3,0.6,1.7,33.8,47.0
503,Vince Williams Jr.,MEM,11,6,5,4.7,0.0,0.0,0.0,-,0.0,0.0,-,-
504,Vit Krejci,ATL,25,13,12,5.4,0.3,0.1,0.2,50.0,0.1,0.2,50.0,66.7
505,Vlatko Cancar,DEN,53,36,17,15.2,0.2,0.1,0.2,30.8,0.1,0.1,42.9,42.3
506,Walker Kessler,UTA,71,33,38,22.9,0.0,0.0,0.0,-,0.0,0.0,-,-
507,Wendell Carter Jr.,ORL,53,24,29,30.0,1.0,0.5,1.2,40.3,0.0,0.1,20.0,41.1
508,Wendell Moore Jr.,MIN,27,14,13,5.5,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
509,Wenyen Gabriel,LAL,61,31,30,15.3,0.0,0.0,0.0,50.0,0.0,0.0,50.0,75.0
510,Wesley Matthews,MIL,45,33,12,15.4,0.4,0.1,0.4,33.3,0.1,0.3,30.8,44.4
511,Will Barton,TOR,52,25,27,17.9,1.9,0.8,2.4,31.7,0.4,1.3,29.0,39.8
512,Willy Hernangomez,NOP,38,23,15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
513,Xavier Cooks,WAS,4,1,3,3.4,0.0,0.0,0.0,-,-,-,-,-
514,Xavier Moon,LAC,2,1,1,4.3,0.0,0.0,1.0,0.0,-,-,-,0.0
515,Xavier Tillman,MEM,56,37,19,18.9,0.3,0.2,0.3,47.4,0.0,0.1,0.0,47.4
516,Yuta Watanabe,BKN,52,25,27,16.7,0.2,0.1,0.3,23.5,0.0,0.1,0.0,23.5
517,Zach Collins,SAS,60,18,42,22.6,0.2,0.1,0.3,26.7,0.0,0.1,25.0,30.0
518,Zach LaVine,CHI,71,35,36,36.2,7.3,3.0,7.7,38.3,1.3,3.9,34.5,46.9
519,Zeke Nnaji,DEN,48,33,15,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Ziaire Williams,MEM,36,21,15,14.7,1.1,0.5,1.1,43.6,0.2,0.4,42.9,51.3
521,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
