,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
59,Cameron Johnson,BKN,40,24,16,29.1,4.5,1.0,22.2,7.9,57.3,0.6,62.1,7.3
60,Cameron Payne,PHX,41,24,17,20.3,2.6,0.2,9.5,4.8,53.6,0.4,58.0,9.0
61,Caris LeVert,CLE,72,44,28,30.6,3.9,0.9,23.0,6.5,60.1,0.5,65.1,8.4
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,61,40,21,21.5,2.9,0.6,20.1,4.8,59.4,0.4,64.4,8.3
64,Charles Bassey,SAS,33,7,26,15.0,5.8,2.1,35.2,9.8,59.9,0.8,65.2,4.9
65,Chima Moneke,SAC,1,0,1,6.3,2.0,0.0,0.0,4.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,54,36,18,11.2,3.5,1.2,35.4,5.6,62.2,0.3,65.2,4.5
67,Chris Boucher,TOR,74,38,36,20.1,5.6,2.5,45.1,9.8,56.6,0.7,61.0,4.6
68,Chris Duarte,IND,41,17,24,20.7,2.8,0.5,19.1,5.6,50.0,0.5,54.8,8.1
69,Chris Paul,PHX,58,33,25,32.4,4.3,0.7,17.1,7.1,61.1,0.4,65.2,9.2
70,Christian Braun,DEN,55,36,19,18.1,3.1,0.8,26.6,5.3,59.0,0.4,63.4,7.5
71,Christian Koloko,TOR,52,26,26,14.3,3.2,1.7,53.6,7.1,44.7,0.6,48.5,5.3
72,Christian Wood,DAL,67,33,34,25.9,7.3,2.6,35.8,11.9,61.9,0.9,66.8,5.0
73,Chuma Okeke,ORL,20,7,13,21.7,4.3,1.1,24.4,7.2,59.7,0.5,63.7,8.5
74,Clint Capela,ATL,64,35,29,26.5,11.1,5.5,49.8,17.1,65.1,0.7,67.8,4.7
75,Coby White,CHI,62,28,34,24.4,3.2,0.7,20.4,5.7,57.1,0.4,61.7,8.5
76,Cody Martin,CHA,6,1,5,22.1,4.0,1.2,29.2,6.0,66.7,0.3,70.6,10.0
77,Cody Zeller,MIA,13,5,8,14.1,4.2,2.0,47.3,8.8,47.8,1.2,55.0,4.6
78,Cole Anthony,ORL,58,28,30,25.7,4.8,0.9,17.9,8.3,57.9,0.8,63.8,7.7
79,Cole Swider,LAL,3,0,3,10.9,2.3,1.3,57.1,3.7,63.6,0.0,63.6,4.0
80,Collin Sexton,UTA,38,20,18,24.4,2.8,0.7,23.8,4.9,56.5,0.2,59.0,10.1
81,Corey Kispert,WAS,69,28,41,28.8,2.9,0.7,24.4,5.3,55.4,0.3,59.3,8.1
82,Cory Joseph,DET,48,9,39,19.9,2.1,0.4,20.2,4.6,45.0,0.5,50.8,9.9
83,D'Angelo Russell,LAL,64,35,29,32.8,3.3,0.7,20.0,6.4,51.6,0.7,57.7,10.0
84,Daishen Nix,HOU,43,10,33,17.6,2.3,0.6,26.8,3.9,57.7,0.2,61.0,8.2
85,Dalano Banton,TOR,21,12,9,9.3,1.8,0.5,28.9,3.0,61.3,0.2,66.7,6.8
86,Dalen Terry,CHI,16,7,9,8.4,1.8,0.6,31.0,3.6,50.9,0.1,52.7,7.5
87,Damian Jones,UTA,33,8,25,13.0,3.4,1.2,34.8,6.0,56.9,0.4,60.5,6.8
88,Damian Lillard,POR,58,27,31,36.3,4.8,1.1,22.0,8.9,53.8,0.6,57.9,9.1
89,Damion Lee,PHX,64,35,29,21.1,3.4,0.6,18.9,5.6,60.4,0.4,65.4,7.6
90,Daniel Gafford,WAS,76,30,46,20.7,5.6,2.8,49.4,11.7,47.8,0.9,51.5,4.2
91,Daniel Theis,IND,6,1,5,16.9,3.7,1.8,50.0,8.8,41.5,0.7,44.9,4.0
92,Danny Green,CLE,4,2,2,12.9,2.5,0.8,30.0,4.5,55.6,0.3,58.8,7.5
93,Danuel House Jr.,PHI,42,28,14,15.8,2.1,0.3,12.6,3.6,56.9,0.2,60.0,7.3
94,Dario Saric,OKC,48,24,24,16.0,4.3,1.5,35.7,8.1,53.1,0.6,57.2,5.0
95,Darius Bazley,PHX,33,17,16,16.0,3.9,1.1,28.9,6.9,56.1,0.5,60.7,5.9
96,Darius Days,HOU,3,0,3,7.8,2.0,0.3,16.7,4.0,50.0,0.0,50.0,4.7
97,Darius Garland,CLE,64,37,27,35.5,2.9,0.4,15.1,5.8,49.5,0.4,53.0,11.2
98,David Duke Jr.,BKN,8,5,3,12.8,2.6,0.6,23.8,4.6,56.8,0.6,65.6,9.7
99,David Roddy,MEM,65,42,23,18.4,2.9,0.8,26.6,5.2,56.0,0.4,60.6,6.6
100,Davion Mitchell,SAC,55,36,19,19.0,1.9,0.3,15.5,3.2,59.2,0.3,64.8,10.0
101,Davis Bertans,DAL,26,11,15,12.0,1.7,0.4,25.0,3.1,55.0,0.2,59.5,7.2
102,Davon Reed,LAL,28,20,8,10.5,2.1,0.4,20.3,3.6,57.8,0.4,65.6,7.6
103,Day'Ron Sharpe,BKN,44,21,23,11.7,4.3,2.4,55.3,8.3,52.2,0.5,55.2,4.1
104,De'Aaron Fox,SAC,71,43,28,33.9,4.3,0.8,17.8,7.2,59.1,0.5,63.3,8.9
105,De'Andre Hunter,ATL,64,34,30,32.4,4.3,1.2,27.4,8.1,53.2,0.8,58.7,7.4
106,De'Anthony Melton,PHI,75,49,26,28.1,4.2,1.2,29.2,7.3,56.6,0.6,61.9,8.0
107,DeAndre Jordan,DEN,37,22,15,14.9,5.2,2.1,39.2,8.2,64.0,0.5,68.1,4.4
108,DeMar DeRozan,CHI,70,35,35,36.4,4.7,0.9,19.3,8.4,56.4,0.8,61.9,8.5
109,Dean Wade,CLE,39,27,12,21.3,3.8,1.0,25.9,6.8,55.7,0.6,61.0,6.6
110,Deandre Ayton,PHX,67,36,31,30.4,10.0,3.9,39.1,15.6,64.0,1.1,69.1,4.6
111,Dejounte Murray,ATL,72,38,34,36.8,5.4,1.3,24.0,9.8,55.0,1.0,61.2,7.3
112,Delon Wright,WAS,45,23,22,25.0,3.8,1.0,25.4,6.4,60.1,0.4,64.1,9.1
113,Deni Avdija,WAS,75,32,43,26.8,6.5,1.8,27.1,11.0,59.0,1.1,65.3,4.8
114,Dennis Schroder,LAL,60,34,26,30.7,2.8,0.3,9.1,5.2,53.4,0.5,58.7,11.4
115,Dennis Smith Jr.,CHA,51,17,34,26.1,3.3,0.7,21.0,6.6,49.7,0.8,56.6,8.6
116,Dereon Seabron,NOP,1,1,0,2.5,1.0,1.0,100.0,2.0,50.0,0.0,50.0,1.8
117,Derrick Jones Jr.,CHI,53,22,31,14.9,2.6,1.4,52.5,5.2,50.9,0.4,54.7,5.7
118,Derrick Rose,NYK,18,6,12,13.9,2.2,0.4,20.0,3.8,58.8,0.1,59.7,10.4
119,Derrick White,BOS,76,52,24,29.3,3.8,1.0,26.1,6.9,54.6,0.7,60.4,8.0
120,Desmond Bane,MEM,56,37,19,31.9,5.1,1.2,24.0,8.9,56.6,0.6,60.9,7.8
121,Devin Booker,PHX,51,33,18,35.4,4.7,0.9,19.6,8.5,55.3,0.6,59.4,8.7
122,Devin Vassell,SAS,37,12,25,31.1,4.0,1.0,24.3,6.9,58.3,0.5,63.2,6.5
123,Devon Dotson,WAS,3,0,3,15.0,3.3,0.7,20.0,5.3,62.5,0.0,62.5,13.2
124,Devonte' Graham,SAS,57,26,31,20.0,2.1,0.3,15.6,3.6,59.5,0.4,65.9,10.5
125,Dewayne Dedmon,PHI,34,21,13,10.8,3.6,1.5,42.6,7.0,51.5,0.7,57.0,5.0
126,Dillon Brooks,MEM,69,42,27,30.5,3.5,0.6,17.5,6.4,54.1,0.5,59.0,8.5
127,Domantas Sabonis,SAC,78,47,31,34.8,12.4,5.0,40.2,21.7,57.1,1.6,61.6,3.9
128,Dominick Barlow,SAS,23,3,20,13.9,3.3,1.5,46.1,6.5,51.0,0.7,57.6,5.9
129,Donovan Mitchell,CLE,67,43,24,36.0,4.3,1.0,23.5,7.4,58.4,0.3,61.1,9.1
130,Donovan Williams,ATL,1,1,0,1.7,1.0,0.0,0.0,1.0,100.0,0.0,100.0,3.4
131,Donte DiVincenzo,GSW,64,36,28,27.1,4.8,1.0,20.9,8.4,57.2,0.7,62.2,7.6
132,Dorian Finney-Smith,BKN,63,29,34,30.6,5.0,2.0,39.2,8.9,56.2,0.7,61.3,6.8
133,Doug McDermott,SAS,57,18,39,20.9,2.4,0.6,23.4,4.3,56.1,0.3,59.8,8.2
134,Draymond Green,GSW,69,37,32,31.8,7.3,2.7,36.6,12.2,60.2,1.1,66.0,5.5
135,Drew Eubanks,POR,75,30,45,20.3,5.5,1.7,31.8,9.8,55.6,0.7,59.9,5.0
136,Dru Smith,BKN,9,5,4,13.1,2.1,0.4,21.1,3.3,63.3,0.4,73.1,10.0
137,Duane Washington Jr.,NYK,20,10,10,16.6,1.8,0.1,5.6,3.1,59.0,0.0,59.0,10.3
138,Duncan Robinson,MIA,28,13,15,17.0,2.2,0.6,29.0,3.5,62.6,0.3,67.4,8.5
139,Dwight Powell,DAL,71,35,36,19.7,4.4,1.8,40.8,9.4,46.7,0.6,50.2,6.0
140,Dyson Daniels,NOP,51,29,22,19.5,3.6,1.1,30.3,6.5,56.2,0.4,59.9,7.4
141,Edmond Sumner,BKN,38,25,13,16.7,2.0,0.3,16.9,4.1,49.7,0.3,53.5,9.0
142,Eric Gordon,LAC,55,18,37,28.8,2.4,0.2,9.8,4.1,58.7,0.2,62.3,11.9
143,Eugene Omoruyi,DET,33,10,23,18.2,3.4,1.2,35.1,6.9,48.7,0.5,52.4,6.5
144,Evan Fournier,NYK,21,12,9,18.5,2.2,0.3,14.9,3.7,61.0,0.3,67.1,9.3
145,Evan Mobley,CLE,78,48,30,34.7,9.1,3.6,39.7,15.6,58.0,1.3,63.1,5.3
146,Facundo Campazzo,DAL,1,0,1,22.6,2.0,0.0,0.0,4.0,50.0,0.0,50.0,13.1
147,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
148,Frank Kaminsky,HOU,23,6,17,7.9,2.0,0.9,43.5,3.0,65.7,0.0,66.7,4.4
149,Frank Ntilikina,DAL,30,13,17,14.3,1.9,0.4,19.3,3.3,58.2,0.3,64.0,8.9
150,Franz Wagner,ORL,76,32,44,33.0,4.2,0.8,20.0,7.7,55.0,0.5,59.0,9.0
151,Fred VanVleet,TOR,67,33,34,36.8,4.2,0.8,18.6,7.9,53.1,0.8,58.9,10.0
152,Furkan Korkmaz,PHI,19,12,7,11.4,1.9,0.4,19.4,2.9,64.3,0.3,70.6,10.2
153,Gabe Vincent,MIA,58,33,25,26.7,2.4,0.5,19.0,4.3,57.0,0.3,60.9,11.7
154,Gabe York,IND,1,0,1,14.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,8.3
155,Garrett Temple,NOP,12,6,6,8.9,1.4,0.5,35.3,2.5,56.7,0.2,60.7,8.7
156,Garrison Mathews,ATL,39,11,28,13.9,1.8,0.3,17.1,3.3,54.3,0.4,61.4,8.9
157,Gary Harris,ORL,41,18,23,24.7,2.4,0.5,22.4,4.0,59.0,0.3,63.2,12.2
158,Gary Payton II,GSW,19,11,8,16.3,2.9,1.1,35.7,5.5,53.3,0.4,57.7,5.8
159,Gary Trent Jr.,TOR,60,28,32,32.2,2.8,0.5,18.3,4.6,61.2,0.3,65.8,10.0
160,George Hill,IND,35,21,14,19.1,2.3,0.5,22.2,4.6,50.6,0.3,54.0,10.1
161,Georges Niang,PHI,71,47,24,19.6,2.5,0.5,19.0,4.9,51.1,0.5,57.0,6.9
162,Giannis Antetokounmpo,MIL,63,47,16,32.1,11.8,3.5,29.4,18.2,64.7,1.3,69.5,5.2
163,Goga Bitadze,ORL,31,9,22,12.7,3.7,2.0,54.4,7.5,48.7,0.8,54.8,4.0
164,Goran Dragic,MIL,34,15,19,16.8,2.1,0.4,17.1,3.9,53.4,0.3,57.9,9.7
165,Gordon Hayward,CHA,49,20,29,31.7,4.4,0.8,18.6,6.9,63.4,0.4,67.8,8.9
166,Gorgui Dieng,SAS,27,2,25,11.6,3.3,0.9,28.1,5.0,66.4,0.3,70.6,5.9
167,Grant Williams,BOS,77,53,24,26.2,4.6,1.6,34.0,8.6,53.5,0.7,58.4,6.8
168,Grayson Allen,MIL,69,51,18,27.3,3.4,0.6,18.1,6.4,53.4,0.6,58.8,9.5
169,Greg Brown III,POR,9,5,4,7.6,2.1,0.6,26.3,2.9,73.1,0.1,76.0,7.1
170,Hamidou Diallo,DET,52,12,40,18.3,3.7,1.2,33.2,5.8,62.9,0.3,65.7,6.7
171,Harrison Barnes,SAC,78,46,32,32.8,4.7,1.3,28.7,7.9,58.9,0.7,64.4,8.1
172,Haywood Highsmith,MIA,44,24,20,20.2,4.0,1.1,28.7,7.0,56.9,0.5,61.7,7.8
173,Herbert Jones,NOP,62,29,33,29.8,4.2,1.6,37.4,7.9,53.5,0.6,57.6,8.3
174,Immanuel Quickley,NYK,79,47,32,28.8,4.1,0.5,11.5,6.8,59.7,0.5,64.5,9.6
175,Isaac Okoro,CLE,63,40,23,23.4,3.0,0.8,28.3,5.8,51.0,0.4,54.8,9.5
176,Isaiah Hartenstein,NYK,80,47,33,19.9,6.6,3.3,49.0,12.4,53.5,0.8,57.3,4.8
177,Isaiah Jackson,IND,58,23,35,16.5,4.6,2.5,55.3,9.2,49.9,0.9,55.1,4.3
178,Isaiah Joe,OKC,60,30,30,20.6,2.9,0.5,16.6,5.4,54.3,0.7,61.8,7.8
179,Isaiah Livers,DET,47,9,38,24.1,3.0,0.7,23.4,5.5,54.9,0.5,60.5,8.6
180,Isaiah Mobley,CLE,7,5,2,7.8,2.3,1.1,50.0,3.6,64.0,0.4,72.7,5.6
181,Isaiah Roby,SAS,36,6,30,12.4,2.9,0.8,27.9,4.8,60.5,0.3,64.2,5.9
182,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.0,37.0,14.1,56.6,1.0,60.8,4.6
183,Ish Smith,DEN,23,11,12,13.9,2.2,0.6,25.5,4.0,56.0,0.4,63.0,7.0
184,Ish Wainright,PHX,45,24,21,16.8,2.9,1.1,38.0,5.2,55.6,0.4,60.6,6.9
185,Ivica Zubac,LAC,74,41,33,28.7,10.0,4.7,47.0,17.4,57.3,1.1,61.2,4.1
186,JD Davison,BOS,4,4,0,3.6,1.5,0.0,0.0,2.0,75.0,0.3,85.7,6.4
187,JT Thor,CHA,57,19,38,14.5,2.5,0.9,36.4,4.0,61.1,0.3,65.4,7.7
188,Ja Morant,MEM,60,39,21,32.1,5.9,1.3,22.5,10.9,53.6,0.8,57.7,7.8
189,JaMychal Green,GSW,52,28,24,14.5,3.9,1.7,42.6,6.4,61.6,0.4,66.0,4.8
190,JaVale McGee,DAL,36,16,20,9.0,2.9,1.4,46.7,5.3,55.3,0.4,59.3,4.3
191,Jabari Smith Jr.,HOU,77,19,58,31.0,7.3,2.5,34.9,12.0,60.7,0.9,65.5,5.4
192,Jabari Walker,POR,39,14,25,12.7,3.1,1.5,47.5,5.3,57.7,0.3,60.6,4.9
193,Jack White,DEN,7,3,4,4.3,1.3,0.7,55.6,2.1,60.0,0.1,64.3,5.0
194,Jaden Hardy,DAL,33,13,20,17.3,2.4,0.5,21.3,4.5,53.3,0.4,58.4,8.9
195,Jaden Ivey,DET,70,15,55,30.9,4.0,0.7,18.4,8.2,48.5,0.9,54.5,8.7
196,Jaden McDaniels,MIN,74,37,37,31.0,4.1,1.3,31.5,7.7,53.2,0.7,58.4,7.8
197,Jaden Springer,PHI,8,7,1,4.4,1.5,0.5,33.3,2.5,60.0,0.0,60.0,6.3
198,Jae Crowder,MIL,15,12,3,18.3,4.3,1.3,29.7,7.2,59.3,0.5,64.0,7.0
199,Jae'Sean Tate,HOU,31,7,24,21.9,3.8,1.3,33.1,7.2,53.2,0.5,57.3,7.0
200,Jake LaRavia,MEM,23,14,9,15.4,2.7,0.8,30.2,4.2,65.6,0.3,70.0,8.3
201,Jakob Poeltl,TOR,69,25,44,26.8,9.2,5.0,54.6,15.4,59.5,1.0,63.6,4.5
202,Jalen Brunson,NYK,66,39,27,35.0,3.7,0.6,17.4,6.7,54.4,0.5,58.6,9.8
203,Jalen Duren,DET,63,14,49,25.1,8.8,4.1,46.3,16.5,53.5,1.1,57.3,4.3
204,Jalen Green,HOU,71,17,54,34.5,3.9,0.8,21.5,7.4,53.2,0.5,56.8,7.5
205,Jalen Johnson,ATL,65,34,31,15.1,4.2,1.4,32.5,6.6,64.3,0.5,69.7,5.1
206,Jalen McDaniels,PHI,76,29,47,23.7,4.4,1.0,23.5,8.2,53.2,0.8,58.7,5.7
207,Jalen Smith,IND,67,31,36,19.0,5.9,2.6,44.2,10.5,56.0,0.7,60.0,4.7
208,Jalen Suggs,ORL,46,19,27,24.7,3.2,1.0,29.5,6.4,50.9,0.5,55.2,8.4
209,Jalen Williams,OKC,69,35,34,31.1,4.9,1.2,25.2,8.7,56.3,0.6,60.5,7.7
210,Jamal Cain,MIA,13,7,6,14.4,3.1,1.1,35.0,5.1,60.6,0.4,65.6,6.0
211,Jamal Murray,DEN,63,43,20,33.3,4.0,0.7,18.2,6.7,59.5,0.5,64.4,8.8
212,Jamaree Bouyea,WAS,3,0,3,15.7,2.0,0.3,16.7,3.7,54.5,0.3,60.0,9.9
213,James Bouknight,CHA,26,6,20,16.1,2.6,0.6,22.4,4.3,59.8,0.3,63.8,8.1
214,James Harden,PHI,58,39,19,36.8,6.1,1.1,18.4,9.9,61.8,0.6,65.9,6.7
215,James Johnson,IND,9,3,6,12.2,2.4,0.6,22.7,3.9,62.9,0.2,66.7,5.2
216,James Wiseman,DET,41,10,31,20.0,6.1,2.2,35.7,11.2,54.7,0.6,57.8,3.9
217,Jared Butler,OKC,1,1,0,3.6,1.0,0.0,0.0,2.0,50.0,0.0,50.0,9.1
218,Jared Rhoden,DET,9,0,9,13.3,2.8,1.3,48.0,4.3,64.1,0.3,69.4,6.1
219,Jaren Jackson Jr.,MEM,62,40,22,28.4,6.8,2.7,39.6,13.0,52.4,1.1,57.0,6.2
220,Jarred Vanderbilt,LAL,76,41,35,24.3,7.6,2.1,28.2,12.4,61.1,0.8,65.0,5.5
221,Jarrell Brantley,UTA,3,0,3,12.5,2.0,0.7,33.3,6.0,33.3,0.7,37.5,12.5
222,Jarrett Allen,CLE,66,44,22,33.4,10.0,4.7,47.4,16.9,59.1,1.4,64.3,4.9
223,Jarrett Culver,ATL,8,3,5,16.7,4.8,1.8,36.8,6.8,70.4,0.1,71.7,5.8
224,Jason Preston,LAC,9,1,8,11.8,2.4,0.4,18.2,3.9,62.9,0.1,64.7,7.8
225,Javonte Green,CHI,29,11,18,15.4,2.9,1.3,45.9,5.6,52.1,0.6,57.8,6.2
226,Jaxson Hayes,NOP,42,19,23,14.1,3.1,1.0,30.3,5.3,58.9,0.3,62.6,6.1
227,Jay Huff,WAS,4,0,4,16.4,4.3,2.0,47.1,7.8,54.8,0.5,58.6,5.6
228,Jay Scrubb,ORL,2,1,1,15.1,3.0,0.5,16.7,3.5,85.7,0.0,85.7,5.4
229,Jaylen Brown,BOS,67,46,21,35.9,6.9,1.4,20.5,11.6,59.1,1.0,64.8,7.1
230,Jaylen Nowell,MIN,59,32,27,19.8,2.9,0.6,20.0,4.9,58.6,0.3,62.5,9.3
231,Jaylin Williams,OKC,47,22,25,19.2,5.1,1.8,34.9,8.6,59.5,0.7,64.4,5.5
232,Jayson Tatum,BOS,73,51,22,37.2,8.8,1.6,18.0,12.8,69.1,0.8,73.4,6.2
233,Jeenathan Williams,POR,2,1,1,21.2,3.0,2.0,66.7,6.5,46.2,1.0,54.5,4.2
234,Jeff Dowtin Jr.,TOR,13,9,4,15.1,1.8,0.4,21.7,2.4,74.2,0.2,79.3,12.8
235,Jeff Green,DEN,48,28,20,19.9,3.0,0.9,28.7,4.9,60.6,0.3,63.8,8.4
236,Jerami Grant,POR,61,27,34,35.9,4.6,1.0,20.5,8.0,57.8,0.7,63.0,8.8
237,Jeremiah Robinson-Earl,OKC,38,12,26,19.8,4.5,2.2,48.3,9.2,49.3,1.2,56.4,4.8
238,Jeremy Sochan,SAS,54,15,39,26.3,5.3,1.8,33.8,9.8,54.2,1.0,60.3,5.9
239,Jericho Sims,NYK,47,29,18,16.4,5.0,2.3,46.6,9.1,54.9,0.7,59.5,5.2
240,Jevon Carter,MIL,72,52,20,23.1,2.8,0.3,11.6,4.6,59.6,0.3,63.0,11.3
241,Jimmy Butler,MIA,64,35,29,33.4,5.9,2.4,40.3,10.0,58.9,0.4,61.6,6.3
242,Jock Landale,PHX,62,33,29,14.3,4.2,2.1,50.0,8.6,49.2,0.6,52.7,5.4
243,Joe Harris,BKN,61,32,29,21.7,2.7,0.7,24.5,4.9,54.2,0.4,59.5,8.8
