,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
87,Dalen Terry,CHI,26,13,13,4.9,0.3,0.1,0.2,60.0,0.1,0.1,66.7,80.0
88,Damian Jones,UTA,25,7,18,8.7,0.0,0.0,0.0,-,0.0,0.0,-,-
89,Damian Lillard,POR,50,24,26,36.3,10.7,4.0,9.7,40.9,2.7,7.3,37.6,55.1
90,Damion Lee,PHX,64,35,29,21.6,0.9,0.4,1.3,33.3,0.0,0.2,13.3,34.5
91,Daniel Gafford,WAS,60,28,32,19.3,0.1,0.1,0.1,75.0,-,-,-,75.0
92,Daniel Theis,IND,7,1,6,15.5,0.0,0.0,0.0,-,0.0,0.0,-,-
93,Danny Green,CLE,6,2,4,11.9,0.5,0.2,0.7,25.0,0.2,0.5,33.3,37.5
94,Danuel House Jr.,PHI,39,25,14,14.5,1.2,0.4,1.0,44.7,0.3,0.7,40.7,59.2
95,Dario Saric,OKC,44,19,25,14.5,0.3,0.2,0.5,31.8,0.0,0.1,20.0,34.1
96,Darius Bazley,PHX,37,17,20,15.2,0.1,0.1,0.3,20.0,0.0,0.0,100,25.0
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,-,0.0,0.0,-,-
98,Darius Garland,CLE,55,29,26,35.2,7.8,3.2,7.4,43.1,1.4,3.6,39.1,52.6
99,David Duke Jr.,BKN,17,7,10,8.6,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
100,David Roddy,MEM,50,31,19,16.8,0.5,0.2,0.5,44.0,0.1,0.2,30.0,50.0
101,Davion Mitchell,SAC,61,36,25,18.0,1.3,0.5,1.6,34.7,0.2,0.7,27.9,41.1
102,Davis Bertans,DAL,34,17,17,10.6,0.5,0.2,0.2,75.0,0.1,0.2,71.4,106.3
103,Davon Reed,LAL,39,25,14,8.6,0.6,0.2,0.7,32.1,0.1,0.2,66.7,39.3
104,Day'Ron Sharpe,BKN,35,16,19,10.6,0.1,0.0,0.0,100,0.0,0.0,100,150.0
105,De'Aaron Fox,SAC,56,35,21,34.1,8.3,3.8,8.9,42.4,0.8,2.5,30.9,46.7
106,De'Andre Hunter,ATL,53,30,23,31.8,4.0,1.9,3.8,50.0,0.2,0.5,40.7,52.7
107,De'Anthony Melton,PHI,59,38,21,28.3,1.7,0.6,1.8,34.9,0.4,1.3,34.7,47.2
108,DeAndre Jordan,DEN,35,22,13,14.3,0.0,0.0,0.0,-,0.0,0.0,-,-
109,DeMar DeRozan,CHI,58,28,30,36.1,9.9,4.9,10.2,48.2,0.1,0.2,35.7,48.7
110,Dean Wade,CLE,35,23,12,20.8,0.1,0.1,0.2,28.6,0.0,0.1,50.0,35.7
111,Deandre Ayton,PHX,55,27,28,30.3,1.1,0.5,1.2,45.3,0.0,0.0,100,46.9
112,Dejounte Murray,ATL,58,30,28,36.4,9.0,4.2,8.7,47.7,0.7,1.8,38.7,51.8
113,Delon Wright,WAS,33,21,12,23.2,1.4,0.5,1.3,42.9,0.3,0.7,43.5,54.8
114,Deni Avdija,WAS,60,29,31,26.4,0.3,0.1,0.7,17.9,0.1,0.5,18.5,24.4
115,Dennis Schroder,LAL,50,26,24,30.9,2.6,1.3,3.1,40.6,0.1,0.5,23.1,42.6
116,Dennis Smith Jr.,CHA,43,14,29,25.2,1.3,0.6,2.3,27.3,0.0,0.3,0.0,27.3
117,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
118,Dereon Seabron,NOP,5,2,3,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,49,20,29,14.4,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0
120,Derrick Rose,NYK,27,12,15,12.5,2.1,0.9,2.1,41.4,0.4,1.0,38.5,50.0
121,Derrick White,BOS,64,45,19,27.6,1.8,0.7,1.7,43.1,0.3,0.9,35.1,52.3
122,Desmond Bane,MEM,40,25,15,31.0,6.3,2.4,5.5,43.4,1.5,3.5,42.9,57.1
123,Devin Booker,PHX,37,24,13,34.1,11.3,5.0,11.6,43.0,1.3,4.1,32.0,48.6
124,Devin Vassell,SAS,30,9,21,31.0,5.7,2.7,6.6,40.2,0.4,1.8,22.6,43.2
125,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
126,Devonte' Graham,SAS,61,29,32,17.0,2.1,0.8,2.1,37.3,0.6,1.6,35.4,50.8
127,Dewayne Dedmon,PHI,30,17,13,11.7,0.5,0.2,0.4,63.6,0.0,0.0,100,68.2
128,Dillon Brooks,MEM,57,35,22,30.3,4.1,1.8,5.1,34.9,0.5,2.0,26.7,40.2
129,Domantas Sabonis,SAC,60,36,24,34.5,0.3,0.1,0.3,47.1,0.0,0.0,0.0,47.1
130,Dominick Barlow,SAS,12,1,11,9.6,0.2,0.1,0.1,100,0.0,0.0,-,100
131,Donovan Mitchell,CLE,54,34,20,35.5,10.7,4.2,9.7,43.1,2.3,5.9,39.9,55.2
132,Donte DiVincenzo,GSW,54,32,22,26.0,0.6,0.2,1.0,25.0,0.1,0.7,22.2,32.7
133,Dorian Finney-Smith,BKN,49,22,27,31.6,0.2,0.1,0.4,18.2,0.1,0.4,22.2,27.3
134,Doug McDermott,SAS,55,16,39,20.4,1.7,0.7,1.6,42.5,0.3,0.8,45.2,53.4
135,Draymond Green,GSW,56,31,25,31.3,0.1,0.1,0.1,37.5,0.0,0.0,100,43.8
136,Drew Eubanks,POR,61,27,34,19.7,0.2,0.1,0.2,40.0,0.0,0.0,-,40.0
137,Dru Smith,BKN,9,4,5,11.2,0.4,0.2,0.9,25.0,0.0,0.3,0.0,25.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
139,Duncan Robinson,MIA,32,14,18,17.3,1.8,0.7,1.7,38.2,0.5,1.3,35.7,51.8
140,Dwight Powell,DAL,59,32,27,19.8,0.0,0.0,0.0,50.0,0.0,0.0,-,50.0
141,Dyson Daniels,NOP,42,22,20,19.2,0.4,0.1,0.5,28.6,0.1,0.3,27.3,35.7
142,Edmond Sumner,BKN,46,28,18,14.5,0.7,0.3,0.8,40.0,0.1,0.3,33.3,45.7
143,Eric Gordon,LAC,54,14,40,29.3,1.8,0.6,1.8,34.3,0.5,1.4,37.2,49.0
144,Eugene Omoruyi,DET,23,9,14,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Evan Fournier,NYK,23,13,10,18.0,2.4,1.0,3.0,31.9,0.5,1.9,27.3,40.6
146,Evan Mobley,CLE,63,37,26,34.2,1.3,0.6,1.5,41.2,0.0,0.0,100,41.8
147,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
148,Frank Jackson,UTA,1,0,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0
149,Frank Kaminsky,HOU,31,11,20,6.7,0.1,0.0,0.1,25.0,0.0,0.0,-,25.0
150,Frank Ntilikina,DAL,38,18,20,12.2,0.4,0.2,0.5,42.1,0.0,0.2,12.5,44.7
151,Franz Wagner,ORL,63,26,37,32.8,2.6,1.1,3.2,33.2,0.5,1.8,27.8,41.1
152,Fred VanVleet,TOR,52,25,27,37.0,7.2,2.8,7.6,37.4,1.5,4.5,33.2,47.1
153,Furkan Korkmaz,PHI,25,17,8,10.2,0.8,0.3,0.8,38.1,0.1,0.4,30.0,45.2
154,Gabe Vincent,MIA,50,26,24,26.4,3.1,1.3,3.3,39.3,0.6,1.8,30.4,47.9
155,Garrett Temple,NOP,19,11,8,7.0,0.2,0.1,0.4,14.3,0.1,0.2,25.0,21.4
156,Garrison Mathews,ATL,47,13,34,12.9,0.5,0.2,0.5,32.0,0.2,0.5,34.8,48.0
157,Gary Harris,ORL,35,15,20,24.8,1.1,0.4,1.1,35.9,0.3,0.7,38.5,48.7
158,Gary Payton II,GSW,15,8,7,17.0,0.0,0.0,0.0,-,0.0,0.0,-,-
159,Gary Trent Jr.,TOR,55,26,29,33.2,5.1,2.2,5.8,38.1,0.7,2.2,30.3,43.9
160,George Hill,IND,37,24,13,18.7,0.8,0.4,0.9,40.0,0.1,0.5,16.7,44.3
161,Georges Niang,PHI,59,38,21,19.3,0.4,0.2,0.5,33.3,0.1,0.4,26.1,43.3
162,Giannis Antetokounmpo,MIL,50,38,12,32.3,3.8,1.7,5.1,33.1,0.4,1.6,25.6,37.2
163,Goga Bitadze,ORL,23,8,15,9.4,0.1,0.0,0.0,100,0.0,0.0,100,150.0
164,Goran Dragic,CHI,51,23,28,15.4,1.7,0.8,2.3,35.3,0.1,0.7,17.1,37.9
165,Gordon Hayward,CHA,39,15,24,31.4,4.2,2.0,4.6,43.0,0.2,0.8,26.7,45.3
166,Gorgui Dieng,SAS,21,2,19,9.6,0.3,0.1,0.7,21.4,0.0,0.5,9.1,25.0
167,Grant Williams,BOS,62,44,18,27.2,1.2,0.4,1.1,40.3,0.3,0.7,47.6,55.2
168,Grayson Allen,MIL,58,43,15,27.6,1.5,0.5,1.6,33.7,0.4,1.2,36.1,47.8
169,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
170,Hamidou Diallo,DET,54,12,42,17.4,1.1,0.5,1.2,43.3,0.0,0.1,50.0,44.8
171,Harrison Barnes,SAC,62,37,25,32.8,1.3,0.5,1.3,39.2,0.3,0.7,40.5,50.0
172,Haywood Highsmith,MIA,45,23,22,19.0,0.3,0.1,0.3,33.3,0.0,0.1,40.0,40.0
173,Herbert Jones,NOP,48,20,28,28.8,0.1,0.0,0.2,20.0,0.0,0.0,50.0,25.0
174,Immanuel Quickley,NYK,64,38,26,27.6,4.0,1.6,4.2,38.1,0.8,2.3,33.8,47.2
175,Isaac Okoro,CLE,65,39,26,21.1,0.1,0.0,0.1,33.3,0.0,0.1,42.9,50.0
176,Isaiah Hartenstein,NYK,65,38,27,19.6,0.1,0.0,0.1,37.5,0.0,0.0,-,37.5
177,Isaiah Jackson,IND,46,17,29,15.3,0.2,0.1,0.2,50.0,0.0,0.0,0.0,50.0
178,Isaiah Joe,OKC,55,26,29,17.0,2.0,0.8,1.7,45.8,0.4,1.1,36.1,57.3
179,Isaiah Livers,DET,40,9,31,21.0,0.8,0.3,0.8,41.9,0.1,0.3,41.7,50.0
180,Isaiah Mobley,CLE,8,5,3,3.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
181,Isaiah Roby,SAS,42,9,33,11.3,0.5,0.2,0.6,29.6,0.1,0.3,28.6,37.0
182,Isaiah Stewart,DET,50,12,38,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
183,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
184,Ish Smith,DEN,32,21,11,9.9,1.6,0.8,2.1,38.8,0.0,0.1,0.0,38.8
185,Ish Wainright,PHX,46,25,21,15.1,0.3,0.1,0.3,30.8,0.1,0.3,33.3,46.2
186,Ivica Zubac,LAC,60,32,28,29.4,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
187,JD Davison,BOS,6,5,1,2.3,0.0,0.0,0.3,0.0,0.0,0.0,-,0.0
188,JT Thor,CHA,52,15,37,11.7,0.2,0.1,0.4,20.0,0.0,0.1,0.0,20.0
189,Ja Morant,MEM,53,34,19,32.5,6.8,2.9,7.4,39.0,1.0,3.3,30.6,45.8
190,JaMychal Green,GSW,44,24,20,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,JaVale McGee,DAL,36,17,19,8.1,0.1,0.0,0.1,25.0,0.0,0.0,0.0,25.0
192,Jabari Smith Jr.,HOU,59,12,47,30.0,2.1,0.9,2.8,32.9,0.3,0.9,31.4,37.7
193,Jabari Walker,POR,42,20,22,8.9,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
194,Jack White,DEN,15,12,3,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
195,Jaden Hardy,DAL,32,16,16,11.6,1.0,0.4,1.3,30.2,0.2,0.8,28.0,38.4
196,Jaden Ivey,DET,58,15,43,30.1,3.8,1.6,4.3,36.9,0.6,1.9,32.1,43.8
197,Jaden McDaniels,MIN,62,32,30,30.7,1.2,0.6,1.2,46.1,0.1,0.2,38.5,49.3
198,Jaden Springer,PHI,7,7,0,3.7,0.0,0.0,0.3,0.0,-,-,-,0.0
199,Jae Crowder,MIL,4,4,0,19.2,1.0,0.5,1.3,40.0,0.0,0.5,0.0,40.0
200,Jae'Sean Tate,HOU,23,3,20,21.4,0.3,0.1,0.5,27.3,0.0,0.2,25.0,31.8
201,Jake LaRavia,MEM,32,21,11,12.1,0.2,0.1,0.3,22.2,0.0,0.3,12.5,27.8
202,Jakob Poeltl,TOR,54,16,38,26.3,0.6,0.3,0.5,53.6,0.0,0.0,0.0,53.6
203,Jalen Brunson,NYK,61,36,25,35.2,8.6,3.7,8.3,45.2,1.1,2.8,39.2,51.9
204,Jalen Duren,DET,52,14,38,25.1,0.1,0.1,0.2,37.5,0.0,0.0,-,37.5
205,Jalen Green,HOU,56,11,45,33.6,6.5,2.6,7.4,35.3,1.3,4.2,31.6,44.2
206,Jalen Johnson,ATL,58,30,28,14.5,0.2,0.1,0.3,27.8,0.0,0.1,0.0,27.8
207,Jalen McDaniels,PHI,64,20,44,25.3,0.7,0.3,1.0,33.9,0.0,0.1,16.7,34.7
208,Jalen Smith,IND,53,26,27,18.2,0.4,0.2,0.4,38.1,0.1,0.1,75.0,45.2
209,Jalen Suggs,ORL,39,16,23,23.2,2.6,1.1,2.9,36.5,0.5,1.6,29.7,44.8
210,Jalen Williams,OKC,59,27,32,29.4,1.6,0.7,1.8,40.2,0.1,0.4,38.1,43.9
211,Jamal Cain,MIA,14,8,6,13.3,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
212,Jamal Murray,DEN,50,36,14,32.6,8.7,3.6,8.5,42.2,1.5,3.7,40.3,50.9
213,Jamaree Bouyea,WAS,4,2,2,16.3,0.8,0.3,0.8,33.3,0.3,0.5,50.0,50.0
214,James Bouknight,CHA,26,5,21,13.6,1.2,0.5,1.4,33.3,0.3,0.9,34.8,44.4
215,James Harden,PHI,46,30,16,36.7,8.3,3.1,7.8,40.0,2.1,5.5,37.8,53.2
216,James Johnson,IND,12,5,7,8.1,0.4,0.2,0.4,40.0,0.1,0.2,50.0,50.0
217,James Wiseman,DET,26,9,17,14.8,0.1,0.0,0.3,11.1,0.0,0.0,-,11.1
218,Jared Butler,OKC,1,1,0,3.6,0.0,0.0,0.0,-,-,-,-,-
219,Jared Rhoden,DET,1,0,1,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,50.0
220,Jaren Jackson Jr.,MEM,45,28,17,27.4,0.4,0.2,0.7,25.8,0.1,0.3,28.6,32.3
221,Jarred Vanderbilt,LAL,60,30,30,24.2,0.1,0.1,0.2,21.4,0.0,0.0,50.0,25.0
222,Jarrett Allen,CLE,58,36,22,33.3,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
223,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
224,Jason Preston,LAC,13,3,10,9.4,1.0,0.5,1.2,37.5,0.1,0.3,25.0,40.6
225,Javonte Green,CHI,28,11,17,16.0,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
226,Jaxson Hayes,NOP,37,16,21,13.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
227,Jaylen Brown,BOS,52,36,16,35.9,6.3,2.7,6.4,42.2,0.8,2.5,33.1,48.7
228,Jaylen Nowell,MIN,62,31,31,19.5,3.0,1.3,3.0,42.5,0.4,1.4,30.7,49.7
229,Jaylin Williams,OKC,31,13,18,17.2,0.1,0.0,0.1,50.0,0.0,0.0,100,75.0
230,Jayson Tatum,BOS,60,43,17,37.3,5.6,2.1,7.0,30.5,1.4,4.7,29.0,40.3
231,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.6,0.3,0.8,33.3,0.1,0.1,50.0,36.7
232,Jeff Green,DEN,40,26,14,19.6,0.4,0.2,0.8,25.8,0.0,0.2,14.3,27.4
233,Jerami Grant,POR,58,26,32,35.7,2.6,1.2,2.9,40.6,0.2,0.5,44.4,44.1
234,Jeremiah Robinson-Earl,OKC,33,11,22,20.0,0.2,0.1,0.1,66.7,0.0,0.1,50.0,83.3
235,Jeremy Sochan,SAS,51,13,38,26.1,1.1,0.5,1.3,39.1,0.1,0.2,33.3,42.2
236,Jericho Sims,NYK,49,29,20,15.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
237,Jevon Carter,MIL,62,45,17,22.6,3.2,1.3,3.1,41.8,0.6,1.5,38.0,50.8
238,Jimmy Butler,MIA,49,25,24,33.3,2.6,1.2,3.5,35.9,0.1,0.6,22.2,37.6
239,Jock Landale,PHX,55,29,26,14.3,0.0,0.0,0.2,10.0,0.0,0.1,0.0,10.0
240,Joe Harris,BKN,56,30,26,22.7,1.0,0.4,0.9,40.0,0.3,0.6,42.4,54.0
241,Joe Ingles,MIL,29,21,8,22.4,2.0,0.7,1.5,45.5,0.6,1.3,43.6,64.8
242,Joe Wieskamp,TOR,3,1,2,7.9,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
243,Joel Embiid,PHI,49,31,18,35.1,6.3,3.0,7.3,41.7,0.2,1.2,20.7,43.4
244,John Butler Jr.,POR,9,2,7,3.4,0.0,0.0,0.0,-,0.0,0.0,-,-
245,John Collins,ATL,53,28,25,30.8,0.6,0.3,0.8,38.1,0.0,0.1,0.0,38.1
246,John Konchar,MEM,54,33,21,21.7,0.4,0.1,0.4,34.8,0.1,0.3,35.3,47.8
247,John Wall,LAC,34,15,19,22.2,1.7,0.8,3.1,26.7,0.0,0.6,5.0,27.1
248,Johnny Davis,WAS,13,6,7,4.7,0.5,0.2,0.8,27.3,0.0,0.1,0.0,27.3
249,Johnny Juzang,UTA,2,0,2,9.9,1.0,0.5,0.5,100,0.0,0.0,-,100
