,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
57,Cam Reddish,POR,40,14,26,24.7,9.7,28.5,17.8,1.5,3.1,2.17,0.34,0.6,0.0,0.7,0.783,0.0,1.138
58,Cam Thomas,BKN,53,28,25,16.8,10.5,29.4,13.7,2.4,4.83,4.28,0.357,0.4,0.0,0.2,0.947,0.0,1.231
59,Cameron Johnson,BKN,37,21,16,28.0,15.4,38.9,25.1,1.4,2.19,1.6,0.395,0.6,0.0,1.1,0.455,0.0,0.976
60,Cameron Payne,PHX,44,24,20,21.0,10.8,51.5,18.0,4.3,5.03,4.43,0.209,0.0,0.0,0.2,0.0,0.0,0.8
61,Caris LeVert,CLE,71,43,28,30.0,11.9,47.4,27.9,2.8,3.6,3.02,0.252,0.6,0.1,1.1,0.5,0.0,0.507
62,Carlik Jones,CHI,2,0,2,11.5,0.5,17.5,9.0,1.1,3.85,3.31,0.029,0.0,0.0,0.5,0.0,0.0,0.0
63,Cedi Osman,CLE,72,45,27,20.5,8.7,28.6,19.6,1.1,2.35,1.55,0.304,0.4,0.0,0.8,0.815,0.0,0.86
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,62,39,23,10.6,4.8,15.5,9.0,0.4,1.7,0.75,0.309,1.2,0.3,2.8,0.455,0.667,1.07
67,Chris Boucher,TOR,70,36,34,20.2,9.4,23.7,12.5,0.7,1.66,0.58,0.396,0.5,0.1,4.1,0.8,0.0,1.07
68,Chris Duarte,IND,46,19,27,19.5,7.9,29.1,18.9,1.1,2.2,1.54,0.27,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,55,29,26,31.9,13.7,74.2,26.8,7.0,5.64,4.86,0.184,0.3,0.2,0.3,0.067,0.333,0.412
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,69,47,22,14.6,4.2,16.5,9.7,0.6,2.1,1.2,0.253,0.3,0.0,0.9,0.619,0.0,0.644
72,Christian Koloko,TOR,52,26,26,14.0,3.1,14.8,9.5,0.3,1.2,0.27,0.211,0.9,0.0,3.1,0.37,0.0,0.813
73,Christian Wood,DAL,64,32,32,26.1,16.8,46.3,26.2,1.8,2.27,1.04,0.362,2.2,2.0,4.3,0.674,0.734,1.029
74,Chuma Okeke,ORL,23,7,16,18.1,4.5,21.6,10.7,0.7,2.03,1.24,0.209,0.1,0.0,0.7,0.667,1.0,0.438
75,Clint Capela,ATL,60,32,28,26.7,12.1,37.2,18.2,0.8,1.31,0.27,0.325,2.4,0.5,10.4,0.497,0.645,1.032
76,Coby White,CHI,67,32,35,23.2,9.3,37.6,18.5,2.0,3.27,2.59,0.248,0.0,0.0,0.2,0.667,0.0,0.538
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,12,4,8,12.8,4.6,19.5,12.3,0.6,1.74,0.65,0.235,2.1,0.0,3.3,0.48,0.0,0.615
79,Cole Anthony,ORL,56,26,30,25.7,12.8,53.2,18.9,4.2,4.69,4.08,0.241,0.4,0.0,1.0,0.714,0.0,0.778
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,68,30,38,28.1,10.3,31.7,19.4,0.8,1.49,0.61,0.326,0.5,0.0,1.1,0.875,0.0,0.857
83,Cory Joseph,DET,56,11,45,18.8,6.4,38.8,14.1,3.3,5.05,5.19,0.166,0.1,0.0,0.2,0.333,0.0,0.615
84,D'Angelo Russell,LAL,66,35,31,32.6,18.0,80.7,34.8,5.5,4.08,3.43,0.223,0.5,0.2,0.8,0.829,0.8,0.784
85,Daishen Nix,HOU,53,12,41,16.5,4.2,36.9,14.9,2.8,4.52,4.36,0.113,0.1,0.0,0.2,1.2,0.0,0.692
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,31,14,17,5.6,1.8,7.7,4.1,0.3,2.58,1.97,0.238,0.1,0.0,0.4,0.0,0.0,0.364
88,Damian Jones,UTA,36,11,25,10.3,2.9,10.6,6.3,0.2,1.31,0.3,0.275,0.8,0.1,2.4,0.138,1.0,0.872
89,Damian Lillard,POR,58,27,31,36.3,32.2,88.1,37.4,7.6,5.16,4.57,0.365,0.4,0.1,0.6,0.625,1.0,0.556
90,Damion Lee,PHX,71,39,32,20.5,8.3,28.6,17.1,1.1,2.31,1.59,0.289,0.3,0.0,0.5,0.571,0.0,0.647
91,Daniel Gafford,WAS,73,31,42,20.2,8.5,28.3,15.7,0.7,1.49,0.34,0.301,1.9,0.4,5.3,0.613,0.621,1.163
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,9,5,4,9.8,3.0,13.6,7.9,0.4,1.66,0.83,0.221,0.1,0.0,0.2,0.0,0.0,0.0
94,Danuel House Jr.,PHI,50,34,16,14.1,4.3,15.8,8.4,0.6,2.09,1.21,0.272,0.1,0.0,0.4,1.167,0.0,1.136
95,Dario Saric,OKC,54,25,29,13.9,6.2,23.2,13.8,0.7,1.74,0.86,0.267,1.0,0.6,1.9,0.577,0.667,0.848
96,Darius Bazley,PHX,41,19,22,14.2,5.0,22.2,10.6,0.7,2.02,1.15,0.224,0.8,0.2,1.9,0.71,0.429,0.724
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,66,38,28,35.3,21.7,76.5,29.3,7.3,5.71,5.38,0.284,0.6,0.0,0.6,0.703,0.667,0.757
99,David Duke Jr.,BKN,20,8,12,9.0,3.3,12.0,6.2,0.7,3.66,3.12,0.275,0.1,0.0,0.5,0.0,0.0,0.889
100,David Roddy,MEM,64,41,23,17.2,6.5,20.0,12.4,0.7,2.01,1.14,0.327,0.4,0.1,0.9,0.5,1.25,1.155
101,Davion Mitchell,SAC,75,45,30,18.0,5.6,34.8,12.6,2.6,4.53,4.42,0.161,0.1,0.0,0.4,0.545,0.0,0.7
102,Davis Bertans,DAL,42,20,22,10.6,4.2,12.8,7.8,0.3,1.19,0.41,0.328,0.2,0.0,0.3,0.5,0.0,0.462
103,Davon Reed,LAL,41,27,14,8.2,2.1,15.1,7.4,0.7,2.76,2.05,0.14,0.1,0.1,0.3,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,42,18,24,11.4,4.8,18.9,11.5,0.5,1.71,0.66,0.252,1.6,0.3,4.2,0.515,0.357,0.785
105,De'Aaron Fox,SAC,68,42,26,33.7,25.2,78.8,24.6,6.6,5.03,4.67,0.32,0.3,0.1,0.7,0.609,0.667,0.979
106,De'Andre Hunter,ATL,65,35,30,32.0,15.4,38.3,24.0,1.4,2.23,1.39,0.402,0.9,0.6,1.2,0.895,0.917,0.91
107,De'Anthony Melton,PHI,73,48,25,28.2,10.4,48.4,24.3,2.1,2.65,1.89,0.215,0.6,0.0,1.2,0.488,0.0,0.432
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,18.7,10.8,0.4,1.3,0.23,0.259,2.4,0.2,3.7,0.084,0.571,1.137
109,DeMar DeRozan,CHI,68,33,35,36.5,24.9,60.2,36.6,4.6,4.6,3.72,0.413,1.6,2.6,0.5,0.761,0.781,0.676
110,Dean Wade,CLE,39,27,12,19.9,4.5,22.3,12.8,0.6,1.68,0.51,0.203,0.3,0.0,0.6,0.364,0.0,0.913
111,Deandre Ayton,PHX,63,32,31,30.4,18.1,52.3,28.2,1.4,1.64,0.47,0.346,5.4,4.0,11.2,0.821,0.724,1.009
112,Dejounte Murray,ATL,69,35,34,36.4,20.5,72.8,28.7,5.9,4.88,4.41,0.281,0.5,0.1,1.1,0.324,0.3,0.718
113,Delon Wright,WAS,47,25,22,24.2,7.0,45.9,18.0,3.8,5.02,4.51,0.152,0.3,0.0,1.2,0.667,0.0,0.509
114,Deni Avdija,WAS,74,33,41,26.4,9.2,44.1,21.1,2.1,2.8,2.04,0.209,0.7,0.1,1.9,0.673,0.286,0.66
115,Dennis Schroder,LAL,63,34,29,30.0,12.7,55.3,23.6,4.4,4.75,4.16,0.229,0.2,0.0,0.3,0.462,0.0,0.444
116,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,53.9,22.8,3.8,4.23,3.85,0.163,0.3,0.1,0.9,0.722,0.5,0.843
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,58,25,33,14.0,4.9,18.1,9.7,0.4,1.28,0.39,0.271,0.7,0.1,2.2,0.846,0.667,0.891
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,76,52,24,28.3,12.3,47.3,20.1,3.2,4.02,3.39,0.26,0.6,0.0,1.1,0.545,0.0,0.671
122,Desmond Bane,MEM,53,35,18,31.3,21.4,62.9,33.8,3.1,2.96,2.15,0.34,0.7,0.0,0.9,1.077,0.0,1.042
123,Devin Booker,PHX,49,30,19,34.6,28.2,63.6,36.8,5.1,4.84,4.2,0.443,1.1,1.2,1.4,0.833,0.721,0.789
124,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,70,30,40,18.1,7.4,34.6,16.5,2.0,3.54,2.88,0.215,0.2,0.0,0.2,0.364,0.0,0.545
127,Dewayne Dedmon,PHI,36,21,15,10.9,5.0,18.1,9.9,0.5,1.71,0.46,0.277,1.4,0.5,2.7,0.863,0.778,0.867
128,Dillon Brooks,MEM,69,44,25,30.3,14.3,41.1,26.7,1.8,2.69,1.81,0.348,0.4,0.2,0.8,0.733,0.667,0.906
129,Domantas Sabonis,SAC,74,45,29,34.8,19.1,83.6,48.2,3.4,2.44,1.41,0.229,8.6,4.5,9.7,0.603,0.465,0.851
130,Dominick Barlow,SAS,22,2,20,12.2,2.9,12.8,8.0,0.3,1.57,0.64,0.228,1.4,0.1,2.5,0.323,1.0,0.554
131,Donovan Mitchell,CLE,65,42,23,35.6,27.6,67.8,31.7,5.6,4.98,4.48,0.408,0.8,0.0,1.1,0.887,1.0,0.812
132,Donte DiVincenzo,GSW,66,37,29,26.3,9.0,48.0,23.0,2.2,2.7,2.14,0.187,0.7,0.0,1.5,0.391,0.0,0.61
133,Dorian Finney-Smith,BKN,62,28,34,30.6,8.1,37.9,22.3,1.0,1.56,0.67,0.215,0.6,0.0,2.0,0.417,0.0,0.752
134,Doug McDermott,SAS,61,18,43,20.6,10.0,28.2,20.4,0.8,1.66,0.79,0.354,0.3,0.0,0.9,1.063,2.0,1.036
135,Draymond Green,GSW,67,36,31,31.5,8.6,73.1,39.8,2.2,1.85,0.89,0.117,2.8,1.3,3.0,0.452,0.093,0.703
136,Drew Eubanks,POR,74,30,44,19.8,6.2,27.2,14.9,0.7,1.64,0.51,0.227,2.5,0.3,4.0,0.634,0.583,0.866
137,Dru Smith,BKN,12,5,7,10.9,3.5,19.8,7.1,1.5,4.41,4.4,0.176,0.3,0.0,0.3,1.333,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,38,16,22,16.3,6.3,22.6,15.9,0.6,1.71,0.79,0.278,0.2,0.0,0.4,1.0,0.0,1.133
140,Dwight Powell,DAL,72,36,36,19.4,6.9,25.5,14.6,0.7,1.59,0.55,0.269,2.1,0.1,6.0,0.376,0.857,0.94
141,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,54,29,25,18.3,3.8,29.6,13.9,1.6,3.24,2.52,0.129,0.1,0.0,0.8,0.5,0.0,0.78
143,Edmond Sumner,BKN,50,30,20,14.2,7.4,24.0,11.2,1.6,3.96,3.47,0.308,0.3,0.0,0.6,0.714,0.0,1.129
144,Eric Gordon,LAC,65,22,43,29.0,12.7,39.2,23.8,2.3,3.5,2.92,0.323,0.2,0.0,0.4,0.533,2.0,1.28
145,Eugene Omoruyi,DET,36,10,26,15.6,6.4,19.0,12.2,0.5,1.58,0.79,0.338,0.7,0.1,2.4,0.708,1.2,0.988
146,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
147,Evan Mobley,CLE,75,46,29,34.5,16.4,59.9,31.3,1.9,1.94,0.74,0.273,4.4,2.0,8.6,0.633,0.611,0.952
148,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,34,12,22,6.3,2.4,12.9,8.0,0.4,1.75,0.68,0.183,0.2,0.2,0.7,0.25,1.0,0.72
151,Frank Ntilikina,DAL,45,20,25,11.8,2.6,16.0,7.4,0.8,3.04,2.49,0.161,0.1,0.0,0.2,0.667,0.0,0.5
152,Franz Wagner,ORL,75,31,44,33.0,18.8,53.9,32.5,3.3,3.65,3.03,0.349,0.7,0.3,1.9,0.72,0.708,0.965
153,Fred VanVleet,TOR,64,32,32,36.9,19.7,84.7,37.1,6.4,4.56,4.18,0.233,0.2,0.0,0.2,0.545,1.0,0.857
154,Furkan Korkmaz,PHI,33,22,11,8.9,3.5,13.0,8.8,0.6,2.76,2.13,0.273,0.2,0.0,0.3,1.143,0.0,1.4
155,Gabe Vincent,MIA,63,33,30,26.1,9.5,43.6,19.9,2.8,3.9,3.23,0.217,0.2,0.0,0.4,0.545,1.0,0.778
156,Garrett Temple,NOP,24,16,8,6.6,2.1,8.5,5.3,0.3,1.89,1.19,0.244,0.1,0.0,0.2,0.667,0.0,0.4
157,Garrison Mathews,ATL,51,15,36,12.8,4.7,13.9,8.9,0.3,1.37,0.42,0.335,0.1,0.0,0.1,0.0,0.0,1.167
158,Gary Harris,ORL,45,20,25,24.9,8.6,21.9,16.4,0.7,2.04,1.45,0.391,0.1,0.0,0.6,1.2,0.0,0.808
159,Gary Payton II,GSW,17,9,8,16.5,4.1,22.0,12.2,0.6,1.65,0.69,0.187,0.7,0.1,1.9,0.167,1.0,0.75
160,Gary Trent Jr.,TOR,63,30,33,32.6,17.7,39.2,30.5,1.6,2.44,1.88,0.452,0.4,0.0,0.6,1.08,0.0,1.026
161,George Hill,IND,44,26,18,18.0,4.7,31.1,12.3,2.2,4.33,3.82,0.15,0.3,0.0,0.5,0.538,0.0,0.478
162,Georges Niang,PHI,73,48,25,19.5,8.2,28.9,15.5,0.6,1.34,0.45,0.285,0.1,0.0,0.4,0.4,0.0,1.296
163,Giannis Antetokounmpo,MIL,60,45,15,32.2,31.2,78.2,36.6,5.3,4.05,2.97,0.4,4.3,4.3,5.3,0.606,0.442,1.125
164,Goga Bitadze,ORL,32,11,21,10.5,3.7,15.8,10.3,0.4,1.54,0.55,0.236,0.8,0.3,3.0,0.346,0.375,0.784
165,Goran Dragic,MIL,52,24,28,15.1,6.2,33.6,13.1,2.3,4.19,3.67,0.185,0.1,0.1,0.2,1.0,0.75,0.8
166,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
167,Gorgui Dieng,SAS,27,2,25,10.2,3.0,19.1,13.4,0.6,1.9,0.66,0.159,0.6,0.5,1.2,0.118,0.071,0.545
168,Grant Williams,BOS,73,50,23,26.5,8.3,30.4,16.6,0.9,1.79,0.75,0.273,0.6,0.1,1.6,0.381,0.286,0.692
169,Grayson Allen,MIL,70,52,18,27.6,10.6,35.6,23.6,1.4,2.37,1.42,0.299,0.3,0.0,1.0,0.545,0.0,0.559
170,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
172,Harrison Barnes,SAC,76,46,30,32.7,15.0,46.6,30.0,1.7,2.19,1.12,0.323,0.7,0.8,1.8,0.759,0.898,0.977
173,Haywood Highsmith,MIA,51,26,25,17.5,4.3,19.6,11.3,0.6,1.7,0.91,0.218,0.6,0.0,1.9,0.241,0.0,0.516
174,Herbert Jones,NOP,60,27,33,29.0,9.4,42.4,22.9,1.5,2.15,1.1,0.223,0.9,0.1,2.2,0.481,0.75,0.698
175,Immanuel Quickley,NYK,76,44,32,28.6,14.2,50.1,24.4,3.7,4.48,3.89,0.284,0.3,0.0,0.4,0.429,0.0,0.531
176,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
177,Isaiah Hartenstein,NYK,77,44,33,19.8,4.9,29.1,13.9,0.7,1.37,0.26,0.168,1.8,0.2,5.0,0.364,0.786,0.688
178,Isaiah Jackson,IND,58,22,36,16.0,7.0,22.2,14.3,0.5,1.36,0.41,0.317,1.9,0.3,5.3,0.564,0.684,0.935
