,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
30,Ben Simmons,BKN,42,26.3,24,18,1.3,0.6,5.3,1.7,3.0,57.5
31,Bennedict Mathurin,IND,64,28.0,28,36,0.6,0.1,3.0,1.8,2.6,68.7
32,Bismack Biyombo,PHX,46,14.0,25,21,0.3,1.3,3.0,1.6,3.6,44.0
33,Blake Griffin,BOS,27,14.1,17,10,0.3,0.2,2.4,1.2,1.7,71.1
34,Blake Wesley,SAS,18,14.9,4,14,0.6,0.1,1.7,0.8,0.9,82.4
35,Boban Marjanovic,HOU,22,4.4,1,21,0.0,0.0,1.0,0.3,0.5,63.6
36,Bobby Portis,MIL,51,26.1,34,17,0.5,0.2,7.3,2.3,3.3,69.9
37,Bogdan Bogdanovic,ATL,38,29.2,19,19,0.8,0.4,2.9,1.8,2.5,72.6
38,Bojan Bogdanovic,DET,58,32.0,15,43,0.6,0.1,3.2,1.9,2.6,76.4
39,Bol Bol,ORL,59,22.5,24,35,0.4,1.3,4.9,2.0,2.9,67.2
40,Bones Hyland,LAC,47,19.0,30,17,0.7,0.3,1.9,1.6,1.9,84.3
41,Bradley Beal,WAS,40,33.1,22,18,0.9,0.6,2.8,1.4,2.0,68.8
42,Brandon Boston Jr.,LAC,21,11.7,8,13,0.4,0.0,1.0,0.9,1.2,69.2
43,Brandon Clarke,MEM,56,19.5,32,24,0.6,0.7,3.9,1.8,3.1,57.0
44,Brandon Ingram,NOP,29,33.0,13,16,0.7,0.4,4.7,1.6,2.4,63.4
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,61,30.3,44,17,0.5,2.4,4.6,4.0,7.7,51.8
47,Bruce Brown,DEN,63,28.5,45,18,1.0,0.6,3.2,1.9,2.7,69.2
48,Bruno Fernando,ATL,33,11.2,10,23,0.2,0.9,2.3,1.4,2.5,58.0
49,Bryce McGowens,CHA,29,14.4,9,20,0.3,0.1,1.4,0.6,0.9,69.2
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,64,32.0,28,36,1.2,0.3,4.1,2.5,3.6,70.6
53,CJ McCollum,NOP,57,35.1,27,30,0.9,0.6,3.5,2.3,2.9,79.0
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,36,15.6,13,23,0.2,0.1,1.5,1.1,1.5,72.2
56,Caleb Martin,MIA,54,29.9,27,27,1.0,0.4,3.7,2.4,3.6,67.3
57,Cam Reddish,POR,28,23.6,11,17,0.9,0.4,1.4,1.4,2.3,61.5
58,Cam Thomas,BKN,46,17.2,26,20,0.4,0.1,1.6,1.1,1.6,69.9
59,Cameron Johnson,BKN,25,26.5,15,10,1.1,0.4,3.1,1.6,2.5,63.5
60,Cameron Payne,PHX,32,22.7,18,14,0.8,0.2,2.0,1.1,1.4,78.3
61,Caris LeVert,CLE,59,30.0,34,25,0.8,0.2,3.2,1.5,2.0,72.9
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,61,20.8,37,24,0.5,0.1,1.9,0.8,1.1,73.8
64,Charles Bassey,SAS,30,14.2,7,23,0.4,1.0,3.5,1.8,3.1,57.6
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,49,11.2,30,19,0.3,0.3,2.4,1.6,2.6,59.8
67,Chris Boucher,TOR,58,20.5,29,29,0.7,0.9,3.6,1.4,2.3,61.5
68,Chris Duarte,IND,40,19.1,16,24,0.5,0.2,2.2,1.7,2.2,75.9
69,Chris Paul,PHX,43,32.1,23,20,1.6,0.4,3.8,1.6,2.1,76.9
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,59,14.8,42,17,0.4,0.2,1.6,0.8,1.1,72.7
72,Christian Koloko,TOR,46,14.4,21,25,0.3,1.0,1.7,1.8,3.2,56.6
73,Christian Wood,DAL,52,27.0,28,24,0.4,1.1,6.5,3.2,5.4,60.0
74,Chuma Okeke,ORL,20,20.4,5,15,0.6,0.5,2.9,2.2,3.0,73.3
75,Clint Capela,ATL,47,26.8,26,21,0.7,1.3,7.1,3.4,5.9,58.3
76,Coby White,CHI,55,22.5,25,30,0.7,0.1,2.5,1.3,1.9,68.2
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cody Zeller,MIA,5,14.4,1,4,0.2,0.6,1.2,1.4,2.6,53.8
79,Cole Anthony,ORL,44,25.0,21,23,0.6,0.6,3.9,1.3,1.8,70.0
80,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
81,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
82,Corey Kispert,WAS,54,26.9,26,28,0.6,0.1,2.3,1.7,2.7,62.3
83,Cory Joseph,DET,44,16.2,10,34,0.5,0.1,1.1,1.0,1.3,80.0
84,D'Angelo Russell,LAL,58,32.4,30,28,1.1,0.4,2.6,1.9,2.5,75.5
85,Daishen Nix,HOU,45,16.2,11,34,0.6,0.1,1.4,0.9,1.2,73.6
86,Dalano Banton,TOR,27,9.3,14,13,0.5,0.4,1.0,0.8,1.2,68.8
87,Dalen Terry,CHI,25,5.1,12,13,0.2,0.2,0.4,0.2,0.4,40.0
88,Damian Jones,UTA,25,8.7,7,18,0.1,0.6,1.8,1.0,1.9,53.2
89,Damian Lillard,POR,50,36.3,24,26,0.9,0.3,3.7,2.4,3.1,77.7
90,Damion Lee,PHX,64,21.6,35,29,0.4,0.1,2.6,1.7,2.2,80.4
91,Daniel Gafford,WAS,60,19.3,28,32,0.4,1.3,3.4,2.7,5.1,52.0
92,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
93,Danny Green,CLE,6,11.9,2,4,0.3,0.2,0.7,0.7,1.0,66.7
94,Danuel House Jr.,PHI,39,14.5,25,14,0.2,0.2,1.5,0.8,1.2,68.1
95,Dario Saric,OKC,44,14.5,19,25,0.3,0.1,2.8,1.2,1.8,67.5
96,Darius Bazley,PHX,37,15.2,17,20,0.5,0.8,2.6,1.6,2.7,58.4
97,Darius Days,HOU,4,6.2,0,4,0.0,0.3,1.3,0.3,0.3,100.0
98,Darius Garland,CLE,55,35.2,29,26,1.3,0.1,2.2,1.0,1.3,73.0
99,David Duke Jr.,BKN,17,8.6,7,10,0.4,0.1,0.5,0.5,0.8,61.5
100,David Roddy,MEM,50,16.8,31,19,0.5,0.2,1.9,1.5,1.9,78.1
101,Davion Mitchell,SAC,61,18.0,36,25,0.5,0.2,1.1,1.0,1.3,73.4
102,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
103,Davon Reed,LAL,39,8.6,25,14,0.4,0.1,1.2,0.6,0.8,72.7
104,Day'Ron Sharpe,BKN,35,10.6,16,19,0.2,0.6,2.1,1.3,1.9,69.2
105,De'Aaron Fox,SAC,56,34.1,35,21,1.1,0.3,3.8,1.9,2.3,81.3
106,De'Andre Hunter,ATL,53,31.8,30,23,0.5,0.2,3.7,2.0,2.8,69.8
107,De'Anthony Melton,PHI,59,28.3,38,21,1.7,0.5,3.2,1.6,2.3,68.1
108,DeAndre Jordan,DEN,35,14.3,22,13,0.2,0.6,3.6,1.8,2.7,67.4
109,DeMar DeRozan,CHI,57,36.1,27,30,1.0,0.5,3.9,2.2,3.1,72.6
110,Dean Wade,CLE,35,20.8,23,12,0.7,0.5,3.2,1.9,3.0,65.4
111,Deandre Ayton,PHX,55,30.3,27,28,0.6,0.8,7.4,2.9,4.5,63.1
112,Dejounte Murray,ATL,58,36.4,30,28,1.5,0.3,4.7,2.7,3.6,74.5
113,Delon Wright,WAS,33,23.2,21,12,1.9,0.3,2.2,1.4,2.0,72.3
114,Deni Avdija,WAS,60,26.4,29,31,0.9,0.5,5.3,2.7,4.0,67.6
115,Dennis Schroder,LAL,51,30.3,26,25,0.7,0.1,2.2,1.3,1.7,77.9
116,Dennis Smith Jr.,CHA,43,25.2,14,29,1.4,0.4,2.3,1.5,2.2,68.8
117,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
119,Derrick Jones Jr.,CHI,48,14.4,19,29,0.5,0.6,1.5,1.3,1.8,69.0
120,Derrick Rose,NYK,27,12.5,12,15,0.3,0.2,1.2,0.8,1.1,73.3
121,Derrick White,BOS,64,27.6,45,19,0.7,0.9,2.8,2.0,3.2,63.9
122,Desmond Bane,MEM,40,31.0,25,15,1.0,0.4,4.3,1.5,2.1,70.7
123,Devin Booker,PHX,37,34.1,24,13,0.8,0.4,3.8,1.5,2.2,67.9
124,Devin Vassell,SAS,30,31.0,9,21,1.2,0.4,3.7,1.7,2.3,71.4
125,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
126,Devonte' Graham,SAS,61,17.0,29,32,0.6,0.2,1.3,0.8,1.0,76.6
127,Dewayne Dedmon,PHI,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
128,Dillon Brooks,MEM,57,30.3,35,22,0.9,0.2,2.6,1.2,1.6,71.7
129,Domantas Sabonis,SAC,60,34.5,36,24,0.9,0.5,9.4,5.5,8.5,64.2
130,Dominick Barlow,SAS,12,9.6,1,11,0.2,0.3,1.2,1.3,2.1,60.0
131,Donovan Mitchell,CLE,54,35.5,34,20,1.5,0.4,3.1,1.7,2.0,84.4
132,Donte DiVincenzo,GSW,53,26.0,31,22,1.3,0.2,3.3,1.6,2.3,70.2
133,Dorian Finney-Smith,BKN,49,31.6,22,27,0.8,0.5,3.3,2.6,4.1,63.7
134,Doug McDermott,SAS,54,20.4,16,38,0.1,0.1,1.8,1.2,1.6,77.4
135,Draymond Green,GSW,55,31.4,30,25,0.9,0.8,6.5,2.4,5.0,47.3
136,Drew Eubanks,POR,61,19.7,27,34,0.5,1.2,3.4,3.0,5.1,58.6
137,Dru Smith,BKN,9,11.2,4,5,1.0,0.3,1.6,0.6,1.0,55.6
138,Duane Washington Jr.,NYK,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
139,Duncan Robinson,MIA,32,17.3,14,18,0.4,0.0,1.6,1.2,1.4,80.4
140,Dwight Powell,DAL,59,19.8,32,27,0.7,0.4,2.3,2.7,4.2,64.0
141,Dyson Daniels,NOP,42,19.2,22,20,0.8,0.3,2.6,1.5,2.2,68.8
142,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
143,Eric Gordon,LAC,54,29.3,14,40,0.6,0.4,1.8,0.8,0.9,85.4
144,Eugene Omoruyi,DET,23,11.8,9,14,0.6,0.0,1.3,0.4,0.8,52.6
145,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
146,Evan Mobley,CLE,63,34.2,37,26,0.8,1.3,6.6,4.1,6.8,61.0
147,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
148,Frank Jackson,UTA,1,5.1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,31,6.7,11,20,0.2,0.1,1.3,1.2,1.7,67.9
150,Frank Ntilikina,DAL,38,12.2,18,20,0.3,0.1,1.2,0.6,0.9,69.7
151,Franz Wagner,ORL,63,32.8,26,37,0.9,0.2,3.0,1.7,2.3,71.4
152,Fred VanVleet,TOR,52,37.0,25,27,1.6,0.6,3.8,2.2,2.9,75.8
153,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
154,Gabe Vincent,MIA,50,26.4,26,24,0.9,0.1,1.9,1.1,1.5,77.0
155,Garrett Temple,NOP,19,7.0,11,8,0.5,0.1,0.5,0.7,0.9,82.4
156,Garrison Mathews,ATL,47,12.9,13,34,0.5,0.1,1.1,0.5,0.7,71.0
157,Gary Harris,ORL,35,24.8,15,20,0.9,0.1,1.7,1.0,1.3,76.1
158,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
159,Gary Trent Jr.,TOR,55,33.2,26,29,1.6,0.3,2.2,1.2,1.6,75.0
160,George Hill,IND,37,18.7,24,13,0.6,0.1,1.5,0.8,1.2,66.7
161,Georges Niang,PHI,59,19.3,38,21,0.4,0.2,2.1,1.3,1.7,72.5
162,Giannis Antetokounmpo,MIL,50,32.3,38,12,0.7,0.8,9.7,2.3,4.2,53.3
163,Goga Bitadze,ORL,23,9.4,8,15,0.4,0.4,1.3,1.0,1.8,58.5
164,Goran Dragic,CHI,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
165,Gordon Hayward,CHA,39,31.4,15,24,0.9,0.2,3.6,1.2,1.7,68.2
166,Gorgui Dieng,SAS,21,9.6,2,19,0.1,0.3,1.8,1.3,2.0,64.3
167,Grant Williams,BOS,62,27.2,44,18,0.6,0.4,3.7,1.8,2.6,67.1
168,Grayson Allen,MIL,58,27.6,43,15,0.8,0.2,2.4,1.3,1.7,76.0
169,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
170,Hamidou Diallo,DET,53,17.4,12,41,0.9,0.3,2.4,0.8,1.4,62.5
171,Harrison Barnes,SAC,62,32.8,37,25,0.7,0.1,3.7,1.9,2.9,65.0
172,Haywood Highsmith,MIA,45,19.0,23,22,0.7,0.3,2.6,0.9,1.4,66.1
173,Herbert Jones,NOP,48,28.8,20,28,1.6,0.7,2.5,2.3,3.1,72.8
174,Immanuel Quickley,NYK,64,27.6,38,26,0.8,0.2,3.3,1.6,2.3,70.3
175,Isaac Okoro,CLE,65,21.1,39,26,0.7,0.4,1.9,1.1,1.8,60.9
176,Isaiah Hartenstein,NYK,65,19.6,38,27,0.6,0.8,3.8,2.0,3.7,55.0
177,Isaiah Jackson,IND,46,15.3,17,29,0.4,1.5,2.5,1.9,3.5,53.1
178,Isaiah Joe,OKC,55,17.0,26,29,0.6,0.1,1.9,1.1,1.4,79.5
179,Isaiah Livers,DET,39,21.0,9,30,0.5,0.6,1.8,1.7,3.1,55.4
180,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
181,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
182,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
183,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,32,9.9,21,11,0.2,0.2,1.3,0.6,0.8,83.3
185,Ish Wainright,PHX,46,15.1,25,21,0.8,0.3,1.3,0.8,1.1,73.5
186,Ivica Zubac,LAC,60,29.4,32,28,0.4,1.3,6.8,2.9,5.2,56.3
187,JD Davison,BOS,6,2.3,5,1,0.2,0.0,0.3,0.0,0.0,0.0
188,JT Thor,CHA,52,11.7,15,37,0.3,0.2,1.3,1.0,1.6,61.7
189,Ja Morant,MEM,53,32.5,34,19,1.1,0.2,4.8,1.5,2.2,68.6
190,JaMychal Green,GSW,44,14.2,24,20,0.5,0.4,2.5,1.3,2.0,66.3
191,JaVale McGee,DAL,36,8.1,17,19,0.1,0.6,1.8,1.4,2.3,59.5
192,Jabari Smith Jr.,HOU,59,30.0,12,47,0.5,1.0,5.7,3.0,4.8,63.1
193,Jabari Walker,POR,42,8.9,20,22,0.1,0.2,1.2,0.9,1.3,65.5
194,Jack White,DEN,15,3.2,12,3,0.1,0.1,0.3,0.4,0.5,75.0
195,Jaden Hardy,DAL,32,11.6,16,16,0.3,0.1,1.3,0.8,1.1,77.1
196,Jaden Ivey,DET,57,30.1,15,42,0.9,0.3,2.9,2.5,3.0,82.4
197,Jaden McDaniels,MIN,62,30.7,32,30,1.0,1.0,2.6,2.0,3.8,52.3
198,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
199,Jae Crowder,MIL,4,19.2,4,0,0.8,0.0,2.5,2.0,2.8,72.7
200,Jae'Sean Tate,HOU,23,21.4,3,20,0.6,0.2,2.2,1.2,1.9,65.1
201,Jake LaRavia,MEM,32,12.1,21,11,0.4,0.1,1.3,1.2,1.7,70.4
202,Jakob Poeltl,TOR,53,26.3,16,37,1.0,1.3,5.8,4.7,7.7,61.7
203,Jalen Brunson,NYK,61,35.2,36,25,0.9,0.2,3.0,1.6,2.2,73.5
204,Jalen Duren,DET,51,25.2,14,37,0.6,0.9,5.4,3.3,5.3,61.3
205,Jalen Green,HOU,56,33.6,11,45,0.8,0.3,3.4,1.9,2.4,79.3
206,Jalen Johnson,ATL,58,14.5,30,28,0.5,0.4,3.1,1.3,2.1,61.3
207,Jalen McDaniels,PHI,64,25.3,20,44,1.1,0.5,3.8,1.7,2.8,61.4
208,Jalen Smith,IND,53,18.2,26,27,0.3,0.8,3.9,2.1,3.8,56.5
209,Jalen Suggs,ORL,39,23.2,16,23,1.2,0.5,1.9,1.4,1.9,73.7
210,Jalen Williams,OKC,59,29.4,27,32,1.3,0.5,3.2,1.5,2.4,61.0
211,Jamal Cain,MIA,14,13.3,8,6,0.6,0.0,1.9,0.4,0.5,85.7
212,Jamal Murray,DEN,50,32.6,36,14,1.0,0.2,3.3,1.8,2.5,72.8
213,Jamaree Bouyea,WAS,4,16.3,2,2,1.0,0.5,1.0,1.3,1.5,83.3
214,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
215,James Harden,PHI,46,36.7,30,16,1.2,0.6,5.6,1.8,2.5,75.2
216,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
217,James Wiseman,DET,26,14.8,9,17,0.1,0.3,3.3,2.2,3.1,71.6
218,Jared Butler,OKC,1,3.6,1,0,0.0,0.0,1.0,1.0,2.0,50.0
219,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
220,Jaren Jackson Jr.,MEM,45,27.4,28,17,1.0,3.3,4.9,3.1,7.1,43.6
221,Jarred Vanderbilt,LAL,60,24.2,30,30,1.1,0.3,5.5,2.7,3.9,69.4
222,Jarrett Allen,CLE,58,33.3,36,22,0.8,1.2,6.7,3.4,6.2,54.2
223,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
224,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
225,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
226,Jaxson Hayes,NOP,37,13.6,16,21,0.5,0.4,2.1,0.8,1.2,65.2
227,Jaylen Brown,BOS,52,35.9,36,16,1.2,0.4,5.7,2.2,3.5,64.1
228,Jaylen Nowell,MIN,62,19.5,31,31,0.6,0.1,2.1,1.4,1.7,80.2
229,Jaylin Williams,OKC,31,17.2,13,18,0.4,0.3,4.0,2.0,2.7,75.9
230,Jayson Tatum,BOS,60,37.3,43,17,1.0,0.8,7.7,2.2,3.4,66.7
231,Jeff Dowtin Jr.,TOR,18,8.9,12,6,0.2,0.1,0.6,0.2,0.4,42.9
232,Jeff Green,DEN,40,19.6,26,14,0.4,0.4,1.9,1.5,2.3,65.6
233,Jerami Grant,POR,58,35.7,26,32,0.8,0.8,3.5,1.9,2.8,66.3
234,Jeremiah Robinson-Earl,OKC,33,20.0,11,22,0.6,0.3,2.6,2.0,3.3,59.1
235,Jeremy Sochan,SAS,50,26.2,13,37,0.8,0.4,3.3,2.0,3.2,63.1
236,Jericho Sims,NYK,49,15.8,29,20,0.3,0.6,2.8,1.6,2.6,62.7
237,Jevon Carter,MIL,62,22.6,45,17,1.0,0.4,2.2,0.8,1.0,75.0
238,Jimmy Butler,MIA,49,33.3,25,24,2.0,0.3,3.7,1.4,2.0,74.0
239,Jock Landale,PHX,55,14.3,29,26,0.3,0.5,2.4,1.8,3.3,54.1
240,Joe Harris,BKN,56,22.7,30,26,0.5,0.2,2.1,1.5,2.1,72.3
241,Joe Ingles,MIL,29,22.4,21,8,0.6,0.2,2.6,1.1,1.3,81.6
242,Joe Wieskamp,TOR,3,7.9,1,2,0.0,0.0,0.7,0.0,0.3,0.0
243,Joel Embiid,PHI,49,35.1,31,18,1.1,1.6,8.5,5.1,8.2,61.9
244,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
245,John Collins,ATL,53,30.8,28,25,0.6,1.2,5.8,3.2,5.1,63.5
246,John Konchar,MEM,54,21.7,33,21,1.0,0.3,3.7,1.6,2.2,71.7
247,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
248,Johnny Davis,WAS,13,4.7,6,7,0.1,0.1,0.5,0.1,0.2,33.3
249,Johnny Juzang,UTA,2,9.9,0,2,0.5,0.5,0.5,0.5,1.5,33.3
250,Jonas Valanciunas,NOP,61,24.9,29,32,0.3,0.5,6.9,3.3,5.0,67.5
251,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
252,Jonathan Kuminga,GSW,52,20.2,30,22,0.6,0.4,2.3,1.6,2.4,66.4
253,Jordan Clarkson,UTA,60,32.6,30,30,0.5,0.2,2.9,2.2,3.3,66.3
254,Jordan Goodwin,WAS,43,17.9,17,26,1.0,0.5,2.3,1.3,2.0,65.1
255,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
256,Jordan McLaughlin,MIN,28,15.4,15,13,0.9,0.1,1.1,0.6,0.7,80.0
257,Jordan Nwora,IND,44,16.3,29,15,0.4,0.2,2.4,1.1,1.4,77.4
258,Jordan Poole,GSW,63,30.8,33,30,0.8,0.2,2.4,1.2,1.6,73.3
259,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
260,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
261,Josh Christopher,HOU,44,10.8,7,37,0.4,0.2,0.9,0.5,0.7,64.5
262,Josh Giddey,OKC,58,30.7,24,34,0.7,0.5,5.7,2.2,3.3,66.1
263,Josh Green,DAL,44,24.8,22,22,0.8,0.1,1.9,1.3,1.5,86.2
264,Josh Hart,NYK,59,32.6,33,26,1.1,0.2,6.0,2.4,3.3,71.6
265,Josh Minott,MIN,11,6.2,5,6,0.3,0.5,1.5,0.6,1.3,50.0
266,Josh Okogie,PHX,54,16.3,28,26,0.7,0.4,1.8,0.9,1.2,68.7
267,Josh Richardson,NOP,47,24.2,13,34,1.2,0.3,2.1,1.6,2.0,81.7
268,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
269,Jrue Holiday,MIL,51,32.8,39,12,1.2,0.4,4.0,1.5,1.9,75.8
270,Juan Toscano-Anderson,UTA,35,12.4,14,21,0.3,0.2,1.7,0.8,1.4,56.0
271,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
272,Julian Champagnie,SAS,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
273,Julius Randle,NYK,65,35.8,38,27,0.6,0.3,8.4,2.6,3.6,71.7
274,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
275,Justin Holiday,DAL,32,15.2,14,18,0.3,0.4,0.8,1.0,1.5,66.7
276,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
277,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
278,Jusuf Nurkic,POR,45,27.3,23,22,0.9,0.9,7.2,4.0,6.8,59.1
279,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
280,Kai Jones,CHA,31,9.2,8,23,0.3,0.4,1.3,0.5,1.1,45.7
281,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
282,Kawhi Leonard,LAC,38,33.1,23,15,1.4,0.6,5.0,2.1,3.2,66.9
283,Keegan Murray,SAC,60,29.9,36,24,0.8,0.5,3.5,2.1,3.1,67.7
284,Keita Bates-Diop,SAS,48,21.3,12,36,0.7,0.3,2.5,1.6,2.3,67.0
285,Keldon Johnson,SAS,54,32.7,14,40,0.7,0.2,4.0,2.4,3.2,75.1
