,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
57,Cam Reddish,POR,40,14,26,24.7,9.7,28.5,17.8,1.5,3.1,2.17,0.34,0.6,0.0,0.7,0.783,0.0,1.138
58,Cam Thomas,BKN,54,29,25,16.5,10.3,28.9,13.6,2.3,4.83,4.28,0.356,0.4,0.0,0.2,0.947,0.0,1.231
59,Cameron Johnson,BKN,38,22,16,28.2,15.4,39.1,25.3,1.4,2.22,1.64,0.394,0.6,0.0,1.1,0.455,0.0,0.976
60,Cameron Payne,PHX,45,25,20,20.8,10.5,51.0,17.8,4.3,5.03,4.43,0.206,0.0,0.0,0.2,0.0,0.0,0.8
61,Caris LeVert,CLE,72,43,29,30.1,12.0,47.3,27.8,2.8,3.59,3.01,0.254,0.6,0.1,1.0,0.5,0.0,0.507
62,Carlik Jones,CHI,3,1,2,9.0,0.3,13.7,6.7,0.9,4.17,3.68,0.024,0.0,0.0,0.3,0.0,0.0,0.0
63,Cedi Osman,CLE,73,45,28,20.5,8.8,28.5,19.5,1.1,2.34,1.54,0.307,0.4,0.0,0.8,0.815,0.0,0.86
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,63,40,23,10.4,4.7,15.3,8.9,0.4,1.71,0.76,0.307,1.2,0.3,2.7,0.455,0.632,1.07
67,Chris Boucher,TOR,71,36,35,20.2,9.4,23.7,12.5,0.7,1.66,0.57,0.397,0.5,0.1,4.1,0.833,0.0,1.073
68,Chris Duarte,IND,46,19,27,19.5,7.9,29.1,18.9,1.1,2.2,1.54,0.27,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,56,30,26,31.9,13.5,74.5,27.0,7.0,5.62,4.82,0.181,0.3,0.2,0.3,0.067,0.333,0.389
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,71,47,24,14.9,4.4,17.0,9.9,0.6,2.12,1.21,0.257,0.3,0.0,0.9,0.739,0.0,0.661
72,Christian Koloko,TOR,53,26,27,13.9,3.2,14.7,9.4,0.3,1.2,0.27,0.215,0.9,0.0,3.1,0.362,0.0,0.822
73,Christian Wood,DAL,65,32,33,25.9,16.6,46.0,26.1,1.7,2.27,1.04,0.362,2.2,2.0,4.2,0.66,0.734,1.026
74,Chuma Okeke,ORL,23,7,16,18.1,4.5,21.6,10.7,0.7,2.03,1.24,0.209,0.1,0.0,0.7,0.667,1.0,0.438
75,Clint Capela,ATL,61,32,29,26.6,12.0,37.0,18.1,0.8,1.31,0.27,0.324,2.4,0.5,10.3,0.507,0.667,1.03
76,Coby White,CHI,68,33,35,23.2,9.4,37.7,18.5,2.1,3.28,2.59,0.248,0.1,0.0,0.2,0.5,0.0,0.538
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,13,5,8,14.1,5.8,21.6,13.5,0.6,1.73,0.64,0.267,2.4,0.0,4.0,0.645,0.0,0.731
79,Cole Anthony,ORL,57,27,30,25.7,12.9,53.2,18.8,4.2,4.69,4.08,0.242,0.4,0.0,0.9,0.714,0.0,0.778
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,69,30,39,28.3,10.6,32.1,19.7,0.8,1.49,0.61,0.33,0.5,0.0,1.1,0.875,0.0,0.857
83,Cory Joseph,DET,57,11,46,18.9,6.6,39.1,14.2,3.3,5.03,5.16,0.169,0.1,0.0,0.2,0.333,0.0,0.714
84,D'Angelo Russell,LAL,67,36,31,32.6,17.9,80.5,34.7,5.5,4.09,3.44,0.223,0.5,0.1,0.8,0.861,0.8,0.784
85,Daishen Nix,HOU,54,13,41,16.3,4.1,36.5,14.8,2.8,4.52,4.36,0.114,0.1,0.0,0.2,1.2,0.0,0.692
86,Dalano Banton,TOR,27,14,13,9.3,4.4,20.8,9.6,1.3,3.81,2.89,0.214,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,32,15,17,5.5,1.9,7.7,4.0,0.3,2.63,2.01,0.244,0.1,0.0,0.3,0.0,0.0,0.364
88,Damian Jones,UTA,37,11,26,10.4,2.9,10.7,6.3,0.2,1.31,0.31,0.273,0.8,0.1,2.3,0.133,1.0,0.872
89,Damian Lillard,POR,58,27,31,36.3,32.2,88.1,37.4,7.6,5.16,4.57,0.365,0.4,0.1,0.6,0.625,1.0,0.556
90,Damion Lee,PHX,71,39,32,20.5,8.3,28.6,17.1,1.1,2.31,1.59,0.289,0.3,0.0,0.5,0.571,0.0,0.647
91,Daniel Gafford,WAS,74,31,43,20.4,8.6,28.6,16.0,0.7,1.5,0.35,0.301,2.0,0.4,5.4,0.612,0.545,1.165
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,9,5,4,9.8,3.0,13.6,7.9,0.4,1.66,0.83,0.221,0.1,0.0,0.2,0.0,0.0,0.0
94,Danuel House Jr.,PHI,51,35,16,14.1,4.4,15.7,8.4,0.5,2.09,1.21,0.279,0.1,0.0,0.4,1.167,0.0,1.136
95,Dario Saric,OKC,54,25,29,13.9,6.2,23.2,13.8,0.7,1.74,0.86,0.267,1.0,0.6,1.9,0.577,0.667,0.848
96,Darius Bazley,PHX,41,19,22,14.2,5.0,22.2,10.6,0.7,2.02,1.15,0.224,0.8,0.2,1.9,0.71,0.429,0.724
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,67,38,29,35.4,21.7,76.4,29.1,7.3,5.72,5.39,0.284,0.6,0.0,0.6,0.703,0.667,0.757
99,David Duke Jr.,BKN,20,8,12,9.0,3.3,12.0,6.2,0.7,3.66,3.12,0.275,0.1,0.0,0.5,0.0,0.0,0.889
100,David Roddy,MEM,65,42,23,17.3,6.5,19.9,12.4,0.7,2.01,1.15,0.326,0.4,0.1,0.9,0.56,1.25,1.169
101,Davion Mitchell,SAC,76,46,30,18.1,5.6,34.9,12.7,2.6,4.52,4.41,0.16,0.1,0.0,0.4,0.545,0.0,0.7
102,Davis Bertans,DAL,42,20,22,10.6,4.2,12.8,7.8,0.3,1.19,0.41,0.328,0.2,0.0,0.3,0.5,0.0,0.462
103,Davon Reed,LAL,41,27,14,8.2,2.1,15.1,7.4,0.7,2.76,2.05,0.14,0.1,0.1,0.3,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,43,19,24,11.4,4.7,18.7,11.4,0.5,1.71,0.67,0.249,1.5,0.4,4.1,0.515,0.313,0.781
105,De'Aaron Fox,SAC,69,43,26,33.6,25.1,78.7,24.6,6.6,5.02,4.66,0.319,0.3,0.1,0.7,0.609,0.667,0.979
106,De'Andre Hunter,ATL,65,35,30,32.0,15.4,38.3,24.0,1.4,2.23,1.39,0.402,0.9,0.6,1.2,0.895,0.917,0.91
107,De'Anthony Melton,PHI,74,49,25,28.2,10.5,48.5,24.3,2.1,2.64,1.88,0.216,0.6,0.0,1.2,0.524,0.0,0.435
108,DeAndre Jordan,DEN,36,22,14,14.5,4.8,19.1,11.0,0.4,1.31,0.23,0.253,2.4,0.2,3.8,0.08,0.571,1.124
109,DeMar DeRozan,CHI,69,34,35,36.4,24.8,60.0,36.4,4.6,4.62,3.73,0.414,1.6,2.6,0.6,0.748,0.79,0.692
110,Dean Wade,CLE,40,27,13,19.7,4.6,22.1,12.7,0.6,1.68,0.51,0.206,0.3,0.0,0.6,0.333,0.0,0.913
111,Deandre Ayton,PHX,64,33,31,30.4,18.0,52.2,28.1,1.4,1.64,0.47,0.344,5.4,4.1,11.1,0.812,0.715,0.999
112,Dejounte Murray,ATL,70,35,35,36.4,20.5,72.7,28.7,5.9,4.88,4.41,0.282,0.5,0.1,1.1,0.324,0.3,0.718
113,Delon Wright,WAS,48,25,23,24.4,7.3,46.6,18.5,3.9,5.01,4.49,0.156,0.3,0.0,1.2,0.625,0.0,0.586
114,Deni Avdija,WAS,75,33,42,26.5,9.2,44.5,21.4,2.1,2.8,2.05,0.206,0.7,0.1,1.9,0.66,0.286,0.655
115,Dennis Schroder,LAL,64,35,29,29.9,12.6,55.1,23.4,4.4,4.76,4.16,0.229,0.2,0.0,0.3,0.462,0.0,0.444
116,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,53.9,22.8,3.8,4.23,3.85,0.163,0.3,0.1,0.9,0.722,0.5,0.843
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,58,25,33,14.0,4.9,18.1,9.7,0.4,1.28,0.39,0.271,0.7,0.1,2.2,0.846,0.667,0.891
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,78,54,24,28.3,12.3,47.1,20.1,3.2,4.02,3.39,0.261,0.6,0.0,1.1,0.533,0.0,0.686
122,Desmond Bane,MEM,54,36,18,31.4,21.4,63.1,33.9,3.1,2.96,2.15,0.339,0.8,0.0,0.9,1.024,0.0,1.02
123,Devin Booker,PHX,50,31,19,34.6,28.1,63.7,36.9,5.1,4.82,4.18,0.441,1.1,1.2,1.5,0.833,0.742,0.795
124,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,71,30,41,18.2,7.4,34.6,16.5,2.0,3.54,2.86,0.214,0.2,0.0,0.2,0.5,0.0,0.545
127,Dewayne Dedmon,PHI,36,21,15,10.9,5.0,18.1,9.9,0.5,1.71,0.46,0.277,1.4,0.5,2.7,0.863,0.778,0.867
128,Dillon Brooks,MEM,70,45,25,30.2,14.2,41.0,26.5,1.8,2.69,1.8,0.348,0.4,0.2,0.8,0.733,0.667,0.906
129,Domantas Sabonis,SAC,75,46,29,34.8,19.1,83.4,48.0,3.4,2.44,1.41,0.229,8.6,4.5,9.7,0.608,0.469,0.857
130,Dominick Barlow,SAS,23,2,21,12.2,2.9,12.4,7.9,0.3,1.56,0.63,0.231,1.4,0.1,2.5,0.313,1.0,0.569
131,Donovan Mitchell,CLE,66,42,24,35.6,27.9,67.7,31.7,5.6,4.97,4.47,0.411,0.8,0.0,1.0,0.891,1.0,0.812
132,Donte DiVincenzo,GSW,67,38,29,26.2,8.9,47.8,23.0,2.2,2.7,2.13,0.185,0.7,0.0,1.5,0.391,0.0,0.604
133,Dorian Finney-Smith,BKN,63,29,34,30.5,8.3,37.9,22.3,1.0,1.56,0.67,0.22,0.6,0.0,2.0,0.417,0.0,0.772
134,Doug McDermott,SAS,61,18,43,20.6,10.0,28.2,20.4,0.8,1.66,0.79,0.354,0.3,0.0,0.9,1.063,2.0,1.036
135,Draymond Green,GSW,68,37,31,31.5,8.5,73.2,40.0,2.3,1.85,0.89,0.116,2.8,1.3,3.0,0.44,0.093,0.693
136,Drew Eubanks,POR,75,30,45,19.9,6.3,27.7,15.3,0.8,1.65,0.52,0.229,2.6,0.3,4.1,0.658,0.64,0.869
137,Dru Smith,BKN,12,5,7,10.9,3.5,19.8,7.1,1.5,4.41,4.4,0.176,0.3,0.0,0.3,1.333,0.0,0.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,39,17,22,16.0,6.1,22.0,15.6,0.6,1.71,0.79,0.277,0.2,0.0,0.4,1.0,0.0,1.133
140,Dwight Powell,DAL,73,36,37,19.4,6.8,25.5,14.5,0.7,1.6,0.55,0.267,2.0,0.1,5.9,0.376,0.857,0.94
141,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,56,31,25,18.1,3.8,29.3,13.7,1.6,3.28,2.57,0.131,0.1,0.0,0.8,0.5,0.0,0.773
143,Edmond Sumner,BKN,51,31,20,14.0,7.2,23.6,11.1,1.6,3.97,3.47,0.306,0.3,0.0,0.6,0.714,0.0,1.094
144,Eric Gordon,LAC,66,22,44,28.8,12.7,39.0,23.7,2.3,3.5,2.91,0.324,0.2,0.0,0.4,0.625,2.0,1.28
145,Eugene Omoruyi,DET,37,10,27,15.6,6.5,19.0,12.3,0.5,1.57,0.78,0.344,0.6,0.1,2.4,0.708,1.2,1.0
146,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
147,Evan Mobley,CLE,76,46,30,34.6,16.4,60.0,31.3,1.9,1.93,0.74,0.273,4.4,2.0,8.6,0.624,0.609,0.951
148,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,34,12,22,6.3,2.4,12.9,8.0,0.4,1.75,0.68,0.183,0.2,0.2,0.7,0.25,1.0,0.72
151,Frank Ntilikina,DAL,45,20,25,11.8,2.6,16.0,7.4,0.8,3.04,2.49,0.161,0.1,0.0,0.2,0.667,0.0,0.5
152,Franz Wagner,ORL,76,32,44,33.0,18.8,53.8,32.5,3.3,3.64,3.01,0.35,0.7,0.3,1.9,0.755,0.731,0.952
153,Fred VanVleet,TOR,65,32,33,37.0,19.7,84.8,37.2,6.5,4.56,4.18,0.232,0.2,0.0,0.2,0.545,1.0,0.857
154,Furkan Korkmaz,PHI,33,22,11,8.9,3.5,13.0,8.8,0.6,2.76,2.13,0.273,0.2,0.0,0.3,1.143,0.0,1.4
155,Gabe Vincent,MIA,64,34,30,26.1,9.5,43.5,19.8,2.8,3.9,3.24,0.218,0.2,0.0,0.4,0.545,1.0,0.75
156,Garrett Temple,NOP,24,16,8,6.6,2.1,8.5,5.3,0.3,1.89,1.19,0.244,0.1,0.0,0.2,0.667,0.0,0.4
157,Garrison Mathews,ATL,52,15,37,12.7,4.6,13.8,8.8,0.3,1.37,0.42,0.333,0.1,0.0,0.1,0.0,0.0,1.167
158,Gary Harris,ORL,46,21,25,24.8,8.4,21.7,16.3,0.7,2.04,1.46,0.386,0.1,0.0,0.6,1.2,0.0,0.808
159,Gary Payton II,GSW,18,10,8,16.5,4.3,22.5,12.4,0.6,1.61,0.69,0.19,0.7,0.1,2.1,0.154,1.0,0.703
160,Gary Trent Jr.,TOR,63,30,33,32.6,17.7,39.2,30.5,1.6,2.44,1.88,0.452,0.4,0.0,0.6,1.08,0.0,1.026
161,George Hill,IND,44,26,18,18.0,4.7,31.1,12.3,2.2,4.33,3.82,0.15,0.3,0.0,0.5,0.538,0.0,0.478
162,Georges Niang,PHI,74,49,25,19.4,8.2,28.8,15.4,0.6,1.34,0.45,0.285,0.1,0.0,0.4,0.4,0.0,1.296
163,Giannis Antetokounmpo,MIL,61,45,16,32.1,31.1,77.8,36.4,5.2,4.05,2.96,0.4,4.3,4.3,5.3,0.604,0.445,1.121
164,Goga Bitadze,ORL,33,12,21,10.8,3.7,16.2,10.6,0.4,1.54,0.56,0.227,0.8,0.2,3.0,0.346,0.375,0.768
165,Goran Dragic,MIL,53,24,29,15.0,6.3,33.3,13.0,2.3,4.2,3.66,0.188,0.1,0.1,0.2,1.0,0.75,0.8
166,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
167,Gorgui Dieng,SAS,28,2,26,10.5,3.4,19.8,13.7,0.6,1.91,0.66,0.173,0.7,0.5,1.2,0.105,0.2,0.529
168,Grant Williams,BOS,75,52,23,26.3,8.3,30.2,16.4,0.9,1.8,0.76,0.275,0.6,0.1,1.6,0.419,0.5,0.702
169,Grayson Allen,MIL,71,52,19,27.5,10.5,35.3,23.4,1.4,2.37,1.42,0.298,0.3,0.0,1.0,0.545,0.0,0.551
170,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
172,Harrison Barnes,SAC,77,47,30,32.7,15.0,46.5,30.0,1.7,2.19,1.12,0.322,0.7,0.8,1.8,0.754,0.869,0.978
173,Haywood Highsmith,MIA,51,26,25,17.5,4.3,19.6,11.3,0.6,1.7,0.91,0.218,0.6,0.0,1.9,0.241,0.0,0.516
174,Herbert Jones,NOP,62,29,33,29.1,9.4,42.2,22.7,1.5,2.15,1.1,0.223,0.9,0.1,2.1,0.481,0.75,0.682
175,Immanuel Quickley,NYK,77,45,32,28.6,14.2,50.2,24.5,3.7,4.48,3.89,0.283,0.3,0.0,0.4,0.429,0.0,0.515
176,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
177,Isaiah Hartenstein,NYK,78,45,33,19.9,4.9,29.3,14.0,0.7,1.38,0.26,0.167,1.8,0.2,5.0,0.364,0.733,0.685
178,Isaiah Jackson,IND,59,23,36,16.0,7.1,22.2,14.3,0.5,1.36,0.41,0.321,1.9,0.4,5.3,0.564,0.714,0.949
