,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
150,Frank Kaminsky,HOU,34,6.3,12,22,0.2,0.1,1.2,1.1,1.6,67.9
151,Frank Ntilikina,DAL,45,11.8,20,25,0.3,0.1,1.1,0.6,0.9,67.5
152,Franz Wagner,ORL,75,33.0,31,44,0.9,0.2,3.2,1.8,2.4,72.9
153,Fred VanVleet,TOR,64,36.9,32,32,1.8,0.6,3.7,2.1,2.8,75.7
154,Furkan Korkmaz,PHI,33,8.9,22,11,0.2,0.1,0.8,0.5,0.6,71.4
155,Gabe Vincent,MIA,63,26.1,33,30,0.9,0.1,1.7,1.1,1.5,74.0
156,Garrett Temple,NOP,24,6.6,16,8,0.4,0.1,0.5,0.8,1.1,73.1
157,Garrison Mathews,ATL,51,12.8,15,36,0.5,0.1,1.2,0.5,0.7,73.0
158,Gary Harris,ORL,45,24.9,20,25,1.0,0.2,1.6,1.0,1.3,72.9
159,Gary Payton II,GSW,17,16.5,9,8,1.0,0.1,1.8,1.3,1.8,73.3
160,Gary Trent Jr.,TOR,63,32.6,30,33,1.6,0.2,2.2,1.1,1.5,75.0
161,George Hill,IND,44,18.0,26,18,0.6,0.1,1.5,0.8,1.2,67.9
162,Georges Niang,PHI,73,19.5,48,25,0.4,0.2,2.2,1.3,1.8,73.5
163,Giannis Antetokounmpo,MIL,60,32.2,45,15,0.8,0.8,9.6,2.3,4.3,54.9
164,Goga Bitadze,ORL,32,10.5,11,21,0.4,0.6,1.6,1.0,1.8,55.2
165,Goran Dragic,MIL,52,15.1,24,28,0.2,0.1,1.0,0.7,0.9,73.9
166,Gordon Hayward,CHA,50,31.5,20,30,0.8,0.2,3.6,1.2,1.8,67.4
167,Gorgui Dieng,SAS,27,10.2,2,25,0.1,0.4,1.9,1.2,2.0,62.3
168,Grant Williams,BOS,73,26.5,50,23,0.6,0.4,3.6,1.7,2.6,67.4
169,Grayson Allen,MIL,70,27.6,52,18,0.9,0.2,2.4,1.2,1.6,75.9
170,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
171,Hamidou Diallo,DET,55,17.7,12,43,0.9,0.3,2.4,0.9,1.4,61.0
172,Harrison Barnes,SAC,76,32.7,46,30,0.6,0.1,3.6,1.9,2.9,66.4
173,Haywood Highsmith,MIA,51,17.5,26,25,0.7,0.3,2.4,0.8,1.2,66.7
174,Herbert Jones,NOP,60,29.0,27,33,1.6,0.6,2.5,2.1,2.9,72.0
175,Immanuel Quickley,NYK,76,28.6,44,32,0.9,0.2,3.3,1.7,2.4,69.6
176,Isaac Okoro,CLE,76,21.7,48,28,0.7,0.4,1.8,1.1,1.8,60.7
177,Isaiah Hartenstein,NYK,77,19.8,44,33,0.6,0.8,3.9,2.1,3.9,54.5
178,Isaiah Jackson,IND,58,16.0,22,36,0.5,1.4,2.6,2.3,4.1,56.6
179,Isaiah Joe,OKC,69,18.8,35,34,0.6,0.1,2.0,1.2,1.5,78.6
180,Isaiah Livers,DET,48,22.8,10,38,0.6,0.5,2.2,2.0,3.4,59.0
181,Isaiah Mobley,CLE,10,3.3,7,3,0.1,0.1,1.1,0.2,0.2,100.0
182,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
183,Isaiah Stewart,DET,49,28.3,12,37,0.4,0.7,5.8,3.2,5.2,61.2
184,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,38,8.6,24,14,0.2,0.2,1.1,0.6,0.7,84.0
186,Ish Wainright,PHX,55,15.3,30,25,0.7,0.3,1.5,0.8,1.1,72.1
187,Ivica Zubac,LAC,71,28.6,40,31,0.4,1.3,6.8,2.8,5.3,53.5
188,JD Davison,BOS,10,2.7,9,1,0.2,0.0,0.5,0.0,0.0,0.0
189,JT Thor,CHA,64,12.7,21,43,0.3,0.3,1.5,1.3,2.1,63.7
190,Ja Morant,MEM,57,32.1,37,20,1.1,0.3,4.7,1.5,2.2,66.4
191,JaMychal Green,GSW,56,14.0,29,27,0.4,0.4,2.4,1.3,1.9,66.1
192,JaVale McGee,DAL,39,8.1,19,20,0.1,0.6,1.8,1.3,2.3,56.2
193,Jabari Smith Jr.,HOU,74,30.8,17,57,0.6,0.9,5.7,3.2,5.1,63.7
194,Jabari Walker,POR,50,9.8,20,30,0.2,0.2,1.3,1.0,1.6,58.5
195,Jack White,DEN,16,3.2,12,4,0.1,0.1,0.4,0.4,0.6,66.7
196,Jaden Hardy,DAL,43,14.7,19,24,0.4,0.1,1.6,1.1,1.4,80.3
197,Jaden Ivey,DET,67,30.6,15,52,0.8,0.3,2.9,2.3,2.9,79.7
198,Jaden McDaniels,MIN,74,30.6,38,36,0.9,0.9,2.7,2.0,3.7,53.9
199,Jaden Springer,PHI,14,3.8,11,3,0.4,0.1,0.5,0.1,0.4,33.3
200,Jae Crowder,MIL,12,18.1,10,2,0.4,0.3,3.1,1.7,2.7,62.5
201,Jae'Sean Tate,HOU,31,21.9,7,24,0.7,0.2,2.5,1.2,2.0,62.3
202,Jake LaRavia,MEM,34,12.1,22,12,0.4,0.1,1.3,1.3,1.8,72.1
203,Jakob Poeltl,TOR,65,26.8,23,42,1.0,1.2,5.9,4.7,7.6,61.9
204,Jalen Brunson,NYK,66,34.9,38,28,0.9,0.2,3.0,1.6,2.2,75.5
205,Jalen Duren,DET,60,24.6,15,45,0.6,0.9,5.2,3.1,5.1,61.2
206,Jalen Green,HOU,71,34.1,16,55,0.8,0.3,3.2,1.9,2.4,77.3
207,Jalen Johnson,ATL,64,14.5,32,32,0.5,0.4,3.2,1.2,2.0,62.4
208,Jalen McDaniels,PHI,74,24.0,27,47,1.0,0.4,3.6,1.6,2.6,62.4
209,Jalen Smith,IND,65,18.4,30,35,0.3,0.8,3.8,2.2,3.9,57.8
210,Jalen Suggs,ORL,47,23.7,18,29,1.3,0.5,1.9,1.4,1.9,71.4
211,Jalen Williams,OKC,71,30.3,35,36,1.4,0.5,3.4,1.5,2.4,61.5
212,Jamal Cain,MIA,15,12.4,8,7,0.5,0.0,1.8,0.4,0.5,85.7
213,Jamal Murray,DEN,61,33.1,42,19,1.0,0.2,3.3,2.0,2.6,75.5
214,Jamaree Bouyea,WAS,5,14.1,2,3,0.8,0.4,1.0,1.0,1.2,83.3
215,James Bouknight,CHA,29,13.3,8,21,0.5,0.2,1.8,0.7,1.3,53.8
216,James Harden,PHI,54,37.0,37,17,1.2,0.5,5.6,1.9,2.5,76.7
217,James Johnson,IND,16,8.6,6,10,0.3,0.4,1.3,0.6,0.8,76.9
218,James Wiseman,DET,39,18.7,10,29,0.2,0.6,4.3,2.8,4.1,68.6
219,Jared Butler,OKC,3,8.9,1,2,1.3,0.0,0.3,0.7,1.0,66.7
220,Jared Rhoden,DET,8,9.3,1,7,0.3,0.0,1.0,0.4,0.6,60.0
221,Jaren Jackson Jr.,MEM,58,28.1,38,20,1.1,3.1,5.1,3.4,7.3,46.7
222,Jarred Vanderbilt,LAL,72,24.4,38,34,1.1,0.3,5.5,2.6,3.8,69.6
223,Jarrell Brantley,UTA,4,9.7,0,4,0.0,0.5,1.3,0.0,0.8,0.0
224,Jarrett Allen,CLE,65,33.0,42,23,0.8,1.2,6.7,3.4,6.2,55.1
225,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
226,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
227,Javonte Green,CHI,31,15.1,12,19,0.7,0.7,1.9,1.1,1.8,58.9
228,Jaxson Hayes,NOP,46,13.2,22,24,0.4,0.4,2.0,0.8,1.3,63.8
229,Jay Huff,WAS,3,4.1,1,2,0.0,0.0,1.3,0.3,0.3,100.0
230,Jaylen Brown,BOS,64,35.9,43,21,1.1,0.4,5.7,2.1,3.2,66.2
231,Jaylen Nowell,MIN,65,19.3,34,31,0.6,0.1,2.1,1.3,1.7,80.6
232,Jaylin Williams,OKC,45,18.6,22,23,0.5,0.3,4.1,2.2,3.0,74.1
233,Jayson Tatum,BOS,70,37.3,49,21,1.0,0.7,7.8,2.2,3.2,67.4
234,Jeff Dowtin Jr.,TOR,22,10.3,15,7,0.4,0.1,0.8,0.2,0.4,50.0
235,Jeff Green,DEN,51,19.3,32,19,0.4,0.3,1.8,1.5,2.2,68.8
236,Jerami Grant,POR,63,35.6,28,35,0.8,0.8,3.7,1.9,2.8,66.5
237,Jeremiah Robinson-Earl,OKC,41,18.8,14,27,0.6,0.3,2.5,1.9,3.1,61.2
238,Jeremy Sochan,SAS,55,26.1,15,40,0.8,0.4,3.5,2.2,3.4,64.9
239,Jericho Sims,NYK,50,15.6,30,20,0.3,0.6,2.8,1.6,2.5,63.0
240,Jevon Carter,MIL,76,22.3,55,21,0.8,0.4,2.1,0.8,1.1,73.2
241,Jimmy Butler,MIA,61,33.4,32,29,1.8,0.3,3.6,1.5,2.0,74.4
242,Jock Landale,PHX,65,14.1,33,32,0.2,0.5,2.3,1.9,3.4,57.8
243,Joe Harris,BKN,69,21.1,36,33,0.4,0.2,2.0,1.3,1.9,69.4
244,Joe Ingles,MIL,41,22.9,29,12,0.7,0.1,2.7,0.9,1.1,80.4
245,Joe Wieskamp,TOR,5,5.9,3,2,0.0,0.0,0.4,0.2,0.4,50.0
246,Joel Embiid,PHI,62,34.7,41,21,1.1,1.7,8.4,5.0,8.2,61.0
247,John Butler Jr.,POR,13,6.3,3,10,0.2,0.4,0.5,0.5,0.8,54.5
248,John Collins,ATL,66,30.1,34,32,0.6,1.1,5.5,3.2,5.0,63.7
249,John Konchar,MEM,67,20.8,43,24,1.0,0.3,3.4,1.5,2.1,71.8
250,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
251,Johnny Davis,WAS,22,9.7,9,13,0.1,0.1,1.1,0.5,0.7,75.0
252,Johnny Juzang,UTA,14,12.0,5,9,0.2,0.2,1.6,0.9,1.4,63.2
253,Jonas Valanciunas,NOP,73,25.0,36,37,0.3,0.6,7.3,3.4,5.1,67.5
254,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
255,Jonathan Kuminga,GSW,62,20.7,34,28,0.6,0.5,2.3,1.6,2.5,64.1
256,Jordan Clarkson,UTA,61,32.6,30,31,0.5,0.2,2.9,2.2,3.2,66.7
257,Jordan Goodwin,WAS,56,17.1,21,35,0.9,0.4,2.2,1.1,1.8,63.4
258,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
259,Jordan McLaughlin,MIN,39,15.9,20,19,0.8,0.1,1.1,0.5,0.7,73.1
260,Jordan Nwora,IND,57,18.4,34,23,0.4,0.2,2.8,1.2,1.6,74.2
261,Jordan Poole,GSW,76,30.4,39,37,0.8,0.3,2.4,1.1,1.6,72.9
262,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,21.5,30,31,1.1,0.2,1.9,1.2,1.4,83.5
264,Josh Christopher,HOU,59,11.6,12,47,0.5,0.2,0.8,0.5,0.8,67.4
265,Josh Giddey,OKC,72,31.0,33,39,0.8,0.4,5.9,2.0,3.2,64.8
266,Josh Green,DAL,57,25.4,26,31,0.7,0.1,2.0,1.3,1.6,79.6
267,Josh Hart,NYK,71,32.4,39,32,1.2,0.3,5.9,2.3,3.3,71.9
268,Josh Minott,MIN,14,6.5,6,8,0.3,0.4,1.4,0.9,1.4,60.0
269,Josh Okogie,PHX,66,18.1,34,32,0.8,0.5,1.9,1.0,1.5,65.3
270,Josh Richardson,NOP,58,23.9,20,38,1.1,0.3,2.1,1.6,1.9,81.4
271,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
272,Jrue Holiday,MIL,63,32.7,47,16,1.2,0.4,3.8,1.6,2.1,73.7
273,Juan Toscano-Anderson,UTA,46,12.5,18,28,0.3,0.2,1.7,0.8,1.3,58.1
274,Juancho Hernangomez,TOR,42,14.6,20,22,0.4,0.1,2.3,1.4,2.0,69.9
275,Julian Champagnie,SAS,11,14.0,4,7,0.1,0.4,1.9,0.7,1.5,50.0
276,Julius Randle,NYK,77,35.5,44,33,0.6,0.3,8.1,2.6,3.6,72.9
277,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
278,Justin Holiday,DAL,43,15.2,18,25,0.4,0.4,1.0,1.1,1.6,66.7
279,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
280,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
281,Jusuf Nurkic,POR,52,26.8,24,28,0.8,0.8,6.9,3.9,6.7,57.9
282,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
283,Kai Jones,CHA,41,10.7,12,29,0.3,0.5,1.8,0.8,1.7,46.5
284,Karl-Anthony Towns,MIN,24,33.4,12,12,0.8,0.6,6.3,2.4,3.7,64.0
285,Kawhi Leonard,LAC,47,33.6,30,17,1.5,0.5,5.2,2.3,3.4,67.7
