,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
12,Alex Len,SAC,25,15,10,6.0,1.7,9.2,5.1,0.2,1.46,0.38,0.187,1.2,0.0,2.0,0.323,0.0,0.653
13,Alize Johnson,SAS,4,1,3,7.4,1.8,11.5,5.5,0.5,2.7,1.98,0.152,0.0,0.3,1.0,0.0,0.0,0.0
14,Alondes Williams,BKN,1,1,0,5.3,0.0,9.0,3.0,0.4,2.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Alperen Sengun,HOU,74,17,57,29.0,14.8,56.1,38.6,2.3,2.42,1.24,0.264,5.1,4.4,6.9,0.525,0.531,0.76
16,Amir Coffey,LAC,50,26,24,12.5,3.4,13.6,10.1,0.6,2.5,1.66,0.253,0.1,0.0,0.2,0.429,0.0,0.333
17,Andre Drummond,CHI,66,31,35,12.7,5.9,17.2,10.5,0.4,1.42,0.48,0.344,1.6,0.5,4.4,0.611,0.8,0.962
18,Andre Iguodala,GSW,7,2,5,13.5,1.7,24.4,13.3,0.7,1.76,0.68,0.07,0.7,0.0,1.3,0.4,0.0,0.889
19,Andrew Nembhard,IND,74,31,43,27.5,9.3,48.6,23.5,2.9,3.64,3.3,0.192,0.4,0.1,0.6,0.467,0.0,0.532
20,Andrew Wiggins,GSW,36,18,18,32.3,17.1,46.2,31.6,1.8,2.28,1.48,0.371,0.7,1.7,3.3,0.808,0.581,0.992
21,Anfernee Simons,POR,62,27,35,35.0,21.1,67.4,32.3,5.4,4.78,4.18,0.312,0.3,0.0,0.6,0.95,0.0,0.842
22,Anthony Davis,LAL,55,30,25,34.0,26.1,68.5,38.3,2.5,2.17,0.91,0.381,5.3,5.2,10.6,0.752,0.702,1.184
23,Anthony Edwards,MIN,77,38,39,36.1,24.5,71.3,37.1,4.7,3.99,3.44,0.344,0.5,0.6,0.9,0.875,0.689,0.957
24,Anthony Gill,WAS,58,21,37,10.4,3.2,10.8,7.1,0.3,1.75,0.73,0.299,0.4,0.0,1.3,0.5,1.0,1.211
25,Anthony Lamb,GSW,60,34,26,19.3,6.6,32.8,17.6,1.0,1.81,0.95,0.203,0.6,0.3,1.7,0.405,0.0,0.558
26,Austin Reaves,LAL,63,34,29,28.7,13.0,41.8,21.9,2.5,3.59,3.1,0.311,0.5,0.0,0.9,0.4,0.0,0.709
27,Austin Rivers,MIN,52,25,27,19.5,4.9,22.8,13.3,1.1,3.0,2.37,0.215,0.1,0.0,0.1,1.0,0.0,0.571
28,Ayo Dosunmu,CHI,78,38,40,26.3,8.5,42.9,16.7,2.5,3.45,3.14,0.199,0.2,0.0,0.6,0.875,0.0,0.96
29,Bam Adebayo,MIA,74,39,35,35.0,20.6,62.5,36.6,3.0,2.85,1.59,0.33,6.9,2.7,7.8,0.682,0.624,0.877
30,Ben Simmons,BKN,42,24,18,26.3,6.9,61.4,21.5,3.5,3.42,2.35,0.113,2.3,1.1,4.0,0.344,0.444,0.846
31,Bennedict Mathurin,IND,77,32,45,28.4,16.6,41.8,28.5,1.7,2.49,1.69,0.397,1.1,0.1,1.7,0.88,0.3,1.052
32,Bismack Biyombo,PHX,61,33,28,14.3,4.3,23.1,13.4,0.6,1.57,0.47,0.187,2.4,0.9,5.0,0.385,0.5,0.674
33,Blake Griffin,BOS,40,26,14,14.1,4.2,20.8,12.6,0.6,1.67,0.65,0.201,1.2,0.4,2.2,0.587,0.571,0.753
34,Blake Wesley,SAS,33,7,26,17.5,4.7,35.0,12.5,2.8,4.85,4.47,0.135,0.3,0.0,0.8,0.444,0.0,0.48
35,Boban Marjanovic,HOU,30,6,24,5.3,3.1,6.8,4.4,0.2,2.14,0.88,0.453,0.6,1.4,1.5,0.895,0.953,1.289
36,Bobby Portis,MIL,69,47,22,26.1,14.1,49.6,25.0,1.5,1.76,0.73,0.284,1.4,3.0,4.2,0.606,0.614,0.883
37,Bogdan Bogdanovic,ATL,54,27,27,27.9,14.0,40.5,25.0,1.8,2.69,1.9,0.346,0.6,0.1,0.5,0.516,0.667,0.72
38,Bojan Bogdanovic,DET,58,15,43,32.0,21.5,46.6,33.0,2.3,2.97,2.15,0.462,0.8,1.0,0.8,0.955,0.483,0.816
39,Bol Bol,ORL,69,26,43,21.4,9.1,23.1,12.9,0.9,2.32,1.57,0.393,0.4,0.2,1.9,1.179,0.818,1.457
40,Bones Hyland,LAC,55,35,20,19.4,11.8,45.9,19.4,3.6,4.75,4.09,0.257,0.2,0.0,0.4,0.727,0.0,0.762
41,Bradley Beal,WAS,50,24,26,33.5,23.2,67.9,39.2,5.1,4.52,4.07,0.342,1.9,0.6,1.6,0.638,0.438,0.938
42,Brandon Boston Jr.,LAC,22,9,13,11.3,6.5,19.5,11.1,1.0,2.95,2.61,0.333,0.1,0.1,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,56,32,24,19.5,10.0,28.5,17.8,0.7,1.52,0.65,0.35,4.3,0.2,5.4,0.554,0.444,1.095
44,Brandon Ingram,NOP,44,23,21,34.0,24.3,65.7,38.3,4.5,4.08,3.1,0.37,2.1,1.5,1.0,0.692,0.824,0.698
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,78,57,21,30.4,15.9,34.3,23.5,0.8,1.43,0.43,0.463,2.5,1.7,5.8,0.559,1.037,1.162
47,Bruce Brown,DEN,79,52,27,28.5,11.4,51.4,24.6,3.0,3.51,2.89,0.222,0.8,0.1,1.9,0.909,1.0,0.913
48,Bruno Fernando,ATL,38,13,25,10.1,3.5,17.9,10.6,0.4,1.4,0.5,0.196,1.3,0.2,3.3,0.347,0.667,0.815
49,Bryce McGowens,CHA,45,15,30,16.8,5.0,18.2,12.0,0.7,2.34,1.44,0.274,0.1,0.0,0.6,0.5,0.0,0.808
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,9,2,7,8.9,1.8,8.2,4.9,0.2,1.32,0.43,0.216,0.0,0.0,0.1,0.0,0.0,2.0
52,Buddy Hield,IND,79,34,45,31.1,16.8,58.8,34.1,2.0,2.03,1.33,0.286,0.4,0.0,0.9,0.8,0.0,0.941
53,CJ McCollum,NOP,74,38,36,35.3,20.9,74.8,32.7,5.4,4.36,3.87,0.279,0.8,0.0,0.6,0.6,0.0,0.659
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,50,20,30,15.6,3.4,13.5,8.1,0.3,1.39,0.43,0.256,0.1,0.0,0.7,0.0,0.0,0.706
56,Caleb Martin,MIA,70,37,33,29.5,9.7,39.3,21.9,1.6,2.5,1.62,0.248,0.7,0.1,2.3,0.809,0.0,0.652
57,Cam Reddish,POR,40,14,26,24.7,9.7,28.5,17.8,1.5,3.1,2.17,0.34,0.6,0.0,0.7,0.783,0.0,1.138
58,Cam Thomas,BKN,56,30,26,16.2,10.0,28.2,13.2,2.3,4.83,4.29,0.353,0.3,0.0,0.2,0.947,0.0,1.231
59,Cameron Johnson,BKN,42,25,17,28.6,15.5,39.5,25.6,1.5,2.25,1.67,0.392,0.6,0.0,1.2,0.4,0.0,1.0
60,Cameron Payne,PHX,48,27,21,20.2,10.3,49.6,17.4,4.1,5.01,4.4,0.207,0.1,0.0,0.2,0.667,0.0,0.8
61,Caris LeVert,CLE,74,45,29,30.2,12.1,47.1,27.7,2.8,3.58,3.01,0.257,0.6,0.1,1.0,0.5,0.0,0.5
62,Carlik Jones,CHI,5,2,3,8.6,1.4,13.0,5.8,0.9,4.11,3.67,0.108,0.0,0.0,0.2,0.0,0.0,0.0
63,Cedi Osman,CLE,76,48,28,20.2,8.8,28.2,19.3,1.1,2.36,1.55,0.31,0.4,0.0,0.8,0.815,0.0,0.86
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,65,41,24,10.4,4.8,15.6,9.2,0.5,1.76,0.79,0.308,1.3,0.3,2.7,0.451,0.545,1.073
67,Chris Boucher,TOR,75,38,37,20.1,9.4,23.4,12.3,0.6,1.66,0.58,0.401,0.5,0.1,3.9,0.811,0.0,1.064
68,Chris Duarte,IND,46,19,27,19.5,7.9,29.1,18.9,1.1,2.2,1.54,0.27,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,59,33,26,32.0,13.9,74.5,27.1,6.9,5.59,4.79,0.186,0.3,0.2,0.3,0.188,0.333,0.368
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,75,48,27,15.4,4.7,18.1,10.5,0.7,2.16,1.23,0.257,0.4,0.0,1.0,0.63,0.0,0.645
72,Christian Koloko,TOR,57,28,29,13.6,3.1,14.4,9.3,0.3,1.21,0.27,0.213,0.9,0.1,3.0,0.327,0.667,0.798
73,Christian Wood,DAL,67,33,34,25.9,16.6,46.0,26.0,1.7,2.27,1.04,0.361,2.2,1.9,4.2,0.641,0.729,1.014
74,Chuma Okeke,ORL,26,8,18,18.7,4.4,22.7,11.8,0.8,2.04,1.25,0.193,0.1,0.0,0.7,0.667,1.0,0.579
75,Clint Capela,ATL,65,35,30,26.6,12.0,37.0,18.0,0.8,1.3,0.27,0.324,2.5,0.5,10.1,0.553,0.686,1.026
76,Coby White,CHI,72,35,37,23.6,9.7,38.5,18.7,2.2,3.38,2.69,0.252,0.1,0.0,0.2,0.667,0.0,0.538
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,14,5,9,14.6,6.6,23.6,14.9,0.7,1.76,0.64,0.279,2.7,0.1,4.2,0.684,0.0,0.763
79,Cole Anthony,ORL,60,28,32,25.9,13.0,52.9,18.9,4.1,4.71,4.1,0.246,0.4,0.0,1.0,0.68,0.0,0.793
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,48,24,24,23.9,14.3,45.9,19.3,3.7,4.85,4.31,0.311,0.4,0.0,1.2,0.526,0.0,0.881
82,Corey Kispert,WAS,73,31,42,28.5,11.0,32.8,20.2,0.8,1.5,0.64,0.335,0.5,0.0,1.1,0.824,0.0,0.864
83,Cory Joseph,DET,61,12,49,19.5,6.9,40.1,15.1,3.3,4.92,5.0,0.173,0.2,0.0,0.3,0.2,0.0,0.667
84,D'Angelo Russell,LAL,70,38,32,32.4,17.8,79.4,34.2,5.4,4.09,3.44,0.224,0.5,0.1,0.7,0.838,0.8,0.784
85,Daishen Nix,HOU,56,14,42,16.0,4.0,36.0,14.6,2.7,4.51,4.34,0.111,0.1,0.0,0.2,1.0,0.0,0.692
86,Dalano Banton,TOR,30,16,14,8.6,4.4,19.3,8.9,1.2,3.79,2.88,0.227,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,36,17,19,5.5,2.0,7.9,4.1,0.3,2.67,2.13,0.258,0.1,0.0,0.4,0.0,0.0,0.308
88,Damian Jones,UTA,40,12,28,11.4,3.4,11.5,6.7,0.2,1.29,0.3,0.291,0.8,0.1,2.5,0.188,1.0,0.911
89,Damian Lillard,POR,58,27,31,36.3,32.2,88.1,37.4,7.6,5.16,4.57,0.365,0.4,0.1,0.6,0.625,1.0,0.556
90,Damion Lee,PHX,73,40,33,20.2,8.2,28.4,17.1,1.1,2.33,1.61,0.287,0.3,0.0,0.5,0.545,0.0,0.564
91,Daniel Gafford,WAS,78,32,46,20.6,9.0,29.2,16.3,0.7,1.51,0.35,0.309,2.1,0.4,5.4,0.623,0.629,1.19
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,10,6,4,11.4,4.8,16.6,10.3,0.5,1.68,0.92,0.289,0.1,0.0,0.3,0.0,0.0,0.667
94,Danuel House Jr.,PHI,55,37,18,14.2,4.7,16.2,8.6,0.6,2.14,1.26,0.291,0.1,0.0,0.4,1.167,0.0,1.125
95,Dario Saric,OKC,57,26,31,14.1,6.4,23.7,13.9,0.7,1.72,0.83,0.268,0.9,0.5,2.0,0.593,0.667,0.85
96,Darius Bazley,PHX,42,19,23,14.0,5.0,22.0,10.6,0.7,2.03,1.17,0.225,0.7,0.2,1.8,0.71,0.429,0.724
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,69,40,29,35.5,21.6,76.7,29.3,7.3,5.72,5.39,0.282,0.6,0.0,0.6,0.737,0.667,0.732
99,David Duke Jr.,BKN,22,10,12,8.3,3.2,11.4,6.0,0.7,3.72,3.18,0.28,0.0,0.0,0.4,0.0,0.0,0.889
100,David Roddy,MEM,69,44,25,17.6,6.6,20.2,12.7,0.7,1.98,1.11,0.324,0.4,0.1,0.9,0.667,1.25,1.172
101,Davion Mitchell,SAC,80,47,33,18.1,5.6,35.1,12.7,2.6,4.53,4.43,0.16,0.1,0.0,0.4,0.545,0.0,0.719
102,Davis Bertans,DAL,44,20,24,10.5,4.3,12.8,7.8,0.3,1.2,0.42,0.332,0.2,0.0,0.3,0.444,0.0,0.462
103,Davon Reed,LAL,43,29,14,8.0,2.1,14.6,7.1,0.7,2.8,2.06,0.142,0.1,0.1,0.3,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,47,22,25,11.2,4.7,18.3,11.3,0.5,1.7,0.67,0.258,1.5,0.4,4.1,0.542,0.389,0.8
105,De'Aaron Fox,SAC,72,44,28,33.6,25.2,78.7,24.7,6.6,5.03,4.66,0.32,0.3,0.1,0.7,0.609,0.667,1.0
106,De'Andre Hunter,ATL,66,35,31,32.0,15.4,38.1,23.9,1.4,2.23,1.39,0.403,0.9,0.5,1.2,0.879,0.917,0.924
107,De'Anthony Melton,PHI,77,50,27,27.9,10.1,47.6,23.9,2.1,2.64,1.87,0.213,0.6,0.0,1.2,0.5,0.0,0.426
108,DeAndre Jordan,DEN,38,22,16,14.7,5.1,19.4,11.2,0.4,1.32,0.24,0.262,2.4,0.2,4.0,0.078,0.571,1.146
109,DeMar DeRozan,CHI,72,35,37,36.4,24.6,59.8,36.2,4.6,4.63,3.74,0.412,1.6,2.7,0.6,0.733,0.788,0.707
110,Dean Wade,CLE,43,30,13,20.2,4.6,22.2,12.7,0.6,1.67,0.5,0.206,0.3,0.0,0.6,0.286,0.0,0.962
111,Deandre Ayton,PHX,67,36,31,30.4,18.0,51.9,27.9,1.4,1.64,0.47,0.346,5.3,4.0,11.1,0.804,0.713,1.008
112,Dejounte Murray,ATL,74,38,36,36.4,20.5,72.6,28.6,5.9,4.9,4.45,0.282,0.5,0.1,1.1,0.368,0.3,0.723
113,Delon Wright,WAS,50,26,24,24.4,7.4,47.5,18.7,4.0,4.99,4.48,0.155,0.3,0.0,1.2,0.588,0.0,0.576
114,Deni Avdija,WAS,76,33,43,26.6,9.2,44.8,21.6,2.1,2.81,2.06,0.205,0.7,0.1,1.9,0.648,0.25,0.651
115,Dennis Schroder,LAL,67,37,30,29.6,12.4,54.8,23.2,4.3,4.76,4.16,0.226,0.2,0.0,0.3,0.429,0.0,0.476
116,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,53.9,22.8,3.8,4.23,3.85,0.163,0.3,0.1,0.9,0.722,0.5,0.843
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,62,27,35,14.0,4.9,17.8,9.5,0.4,1.29,0.4,0.274,0.6,0.0,2.2,0.85,0.667,0.903
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,81,56,25,28.6,12.5,48.1,20.6,3.2,4.04,3.42,0.26,0.6,0.0,1.1,0.533,0.0,0.708
122,Desmond Bane,MEM,58,38,20,31.7,21.5,63.8,34.6,3.1,2.93,2.12,0.337,0.8,0.0,0.9,1.067,0.0,0.98
123,Devin Booker,PHX,53,34,19,34.6,27.8,64.1,36.6,5.1,4.81,4.15,0.433,1.0,1.2,1.4,0.818,0.708,0.773
124,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,73,31,42,18.3,7.4,34.9,16.6,2.1,3.54,2.87,0.212,0.2,0.0,0.2,0.462,0.0,0.667
127,Dewayne Dedmon,PHI,37,22,15,11.0,5.0,18.5,10.1,0.5,1.74,0.47,0.271,1.4,0.5,2.8,0.846,0.737,0.864
128,Dillon Brooks,MEM,73,46,27,30.3,14.3,41.2,26.7,1.8,2.67,1.78,0.348,0.4,0.2,0.8,0.774,0.667,0.828
129,Domantas Sabonis,SAC,78,47,31,34.8,19.2,83.9,48.3,3.4,2.43,1.4,0.229,8.6,4.4,9.6,0.606,0.47,0.863
130,Dominick Barlow,SAS,25,3,22,13.2,3.2,14.1,8.6,0.4,1.57,0.6,0.227,1.6,0.1,2.9,0.293,1.0,0.569
131,Donovan Mitchell,CLE,68,44,24,35.8,28.3,67.7,31.8,5.6,4.96,4.46,0.417,0.8,0.0,1.0,0.86,1.0,0.8
132,Donovan Williams,ATL,1,1,0,1.7,0.0,2.0,1.0,0.0,1.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Donte DiVincenzo,GSW,70,40,30,26.4,9.2,48.4,23.3,2.2,2.68,2.11,0.191,0.7,0.0,1.6,0.383,0.0,0.631
134,Dorian Finney-Smith,BKN,66,31,35,30.4,8.3,37.7,22.2,1.0,1.56,0.67,0.222,0.6,0.0,2.0,0.385,0.0,0.786
135,Doug McDermott,SAS,63,19,44,20.5,10.2,28.2,20.4,0.8,1.66,0.79,0.361,0.3,0.0,1.0,1.059,2.0,1.082
136,Draymond Green,GSW,71,39,32,31.7,8.5,73.2,39.9,2.2,1.84,0.88,0.116,2.8,1.3,3.1,0.465,0.088,0.717
137,Drew Eubanks,POR,77,31,46,20.2,6.4,27.9,15.4,0.8,1.66,0.54,0.231,2.6,0.3,4.1,0.648,0.615,0.873
138,Dru Smith,BKN,14,7,7,9.6,3.0,17.9,6.4,1.3,4.42,4.39,0.167,0.2,0.0,0.3,1.333,0.0,0.5
139,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
140,Duncan Robinson,MIA,41,18,23,16.0,6.0,22.1,15.4,0.6,1.7,0.79,0.274,0.2,0.0,0.4,1.0,0.0,1.133
141,Dwight Powell,DAL,76,37,39,19.2,6.7,25.1,14.3,0.7,1.6,0.55,0.266,2.1,0.1,5.8,0.369,0.857,0.941
142,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
143,Dyson Daniels,NOP,59,33,26,17.7,3.8,29.1,13.4,1.6,3.28,2.58,0.132,0.2,0.0,0.8,0.4,0.0,0.813
144,Edmond Sumner,BKN,53,33,20,13.9,7.1,23.4,11.0,1.5,3.96,3.45,0.305,0.3,0.0,0.6,0.714,0.0,1.061
145,Eric Gordon,LAC,68,24,44,28.6,12.5,38.8,23.5,2.3,3.49,2.9,0.322,0.2,0.0,0.4,0.625,2.0,1.28
146,Eugene Omoruyi,DET,40,10,30,16.1,7.0,20.4,13.2,0.5,1.56,0.76,0.342,0.7,0.1,2.6,0.679,1.2,0.931
147,Evan Fournier,NYK,26,15,11,17.2,6.3,22.6,16.2,0.9,2.42,1.78,0.281,0.1,0.0,0.2,0.0,0.0,0.8
148,Evan Mobley,CLE,78,48,30,34.7,16.3,60.4,31.4,1.9,1.93,0.73,0.27,4.4,2.0,8.6,0.615,0.599,0.949
149,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
150,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,Frank Kaminsky,HOU,35,12,23,6.2,2.3,12.7,7.9,0.4,1.74,0.68,0.185,0.2,0.2,0.7,0.25,1.0,0.72
152,Frank Ntilikina,DAL,46,20,26,12.3,2.7,16.9,7.8,0.9,3.1,2.56,0.158,0.1,0.0,0.2,0.5,0.0,0.5
153,Franz Wagner,ORL,79,33,46,32.8,18.7,53.2,32.3,3.2,3.62,3.0,0.351,0.7,0.3,1.9,0.764,0.704,0.954
154,Fred VanVleet,TOR,69,34,35,36.7,19.3,84.6,36.8,6.4,4.56,4.17,0.229,0.2,0.0,0.2,0.667,1.0,0.8
155,Furkan Korkmaz,PHI,36,23,13,9.0,3.6,13.3,8.7,0.6,2.91,2.28,0.27,0.2,0.0,0.4,1.143,0.0,1.231
156,Gabe Vincent,MIA,67,36,31,26.1,9.5,43.6,19.7,2.8,3.9,3.24,0.219,0.2,0.0,0.4,0.5,1.0,0.7
157,Gabe York,IND,2,0,2,21.7,8.5,24.0,18.5,0.7,1.71,1.31,0.354,0.0,0.0,0.0,0.0,0.0,0.0
158,Garrett Temple,NOP,25,16,9,6.5,2.0,8.3,5.1,0.3,1.89,1.17,0.24,0.1,0.0,0.2,0.667,0.0,0.333
159,Garrison Mathews,ATL,53,16,37,12.5,4.5,13.6,8.7,0.3,1.37,0.43,0.331,0.1,0.0,0.1,0.0,0.0,1.167
160,Gary Harris,ORL,48,22,26,24.7,8.3,21.5,16.1,0.7,2.02,1.44,0.385,0.1,0.0,0.6,1.2,0.0,0.778
161,Gary Payton II,GSW,21,12,9,16.5,4.6,22.2,12.6,0.6,1.56,0.66,0.208,0.7,0.1,2.3,0.143,1.0,0.708
162,Gary Trent Jr.,TOR,65,30,35,32.2,17.3,38.6,30.0,1.6,2.45,1.88,0.448,0.4,0.0,0.6,1.08,0.0,1.026
163,George Hill,IND,45,26,19,18.0,4.8,31.4,12.4,2.3,4.33,3.83,0.152,0.3,0.0,0.5,0.538,0.0,0.478
164,Georges Niang,PHI,78,51,27,19.4,8.2,28.8,15.4,0.6,1.34,0.45,0.284,0.1,0.0,0.3,0.4,0.0,1.296
165,Giannis Antetokounmpo,MIL,63,47,16,32.1,31.1,77.7,36.3,5.2,4.05,2.98,0.4,4.3,4.3,5.3,0.593,0.451,1.116
166,Goga Bitadze,ORL,37,13,24,11.8,4.4,17.8,11.6,0.5,1.63,0.58,0.248,0.9,0.3,3.3,0.515,0.417,0.836
167,Goran Dragic,MIL,56,26,30,14.9,6.2,33.0,13.0,2.3,4.23,3.68,0.188,0.1,0.1,0.2,0.75,0.6,0.909
168,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
169,Gorgui Dieng,SAS,29,2,27,10.9,3.4,20.3,14.0,0.7,1.93,0.67,0.17,0.7,0.6,1.2,0.095,0.294,0.514
170,Grant Williams,BOS,78,54,24,26.1,8.2,30.0,16.4,0.9,1.81,0.76,0.273,0.6,0.1,1.6,0.4,0.444,0.691
171,Grayson Allen,MIL,72,53,19,27.4,10.4,35.0,23.2,1.4,2.37,1.43,0.297,0.3,0.0,1.0,0.545,0.0,0.551
172,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
173,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
174,Harrison Barnes,SAC,81,48,33,32.6,15.0,46.2,29.8,1.7,2.18,1.12,0.324,0.7,0.8,1.8,0.729,0.815,1.02
175,Haywood Highsmith,MIA,53,27,26,17.8,4.4,20.2,11.8,0.6,1.7,0.91,0.218,0.7,0.0,2.0,0.184,0.0,0.538
176,Herbert Jones,NOP,65,31,34,29.4,9.9,42.8,23.2,1.5,2.17,1.12,0.232,0.9,0.1,2.2,0.544,0.75,0.72
177,Immanuel Quickley,NYK,80,47,33,28.8,14.7,51.3,25.0,3.9,4.51,3.94,0.287,0.3,0.0,0.4,0.409,0.0,0.5
178,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
