,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,73,48,25,15.1,2.3,0.6,27.2,4.2,55.0,0.3,59.7,7.6
72,Christian Koloko,TOR,56,28,28,13.8,3.0,1.7,56.6,6.7,44.0,0.5,47.8,5.3
73,Christian Wood,DAL,67,33,34,25.9,7.3,2.9,39.6,11.9,61.9,0.9,66.8,5.0
74,Chuma Okeke,ORL,24,8,16,17.8,3.4,1.0,29.6,5.8,58.7,0.4,62.8,8.3
75,Clint Capela,ATL,64,35,29,26.5,11.1,5.7,50.8,17.1,65.1,0.7,67.8,4.7
76,Coby White,CHI,71,34,37,23.3,2.8,0.6,22.4,5.1,55.4,0.4,59.6,8.5
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,13,5,8,14.1,4.2,2.2,52.7,8.8,47.8,1.2,55.0,4.6
79,Cole Anthony,ORL,59,28,31,25.8,4.7,0.9,19.0,8.3,57.3,0.8,63.3,7.7
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,48,24,24,23.9,2.2,0.5,23.8,4.3,51.0,0.3,54.4,10.1
82,Corey Kispert,WAS,72,30,42,28.4,2.8,0.7,25.4,5.1,54.3,0.4,58.4,8.1
83,Cory Joseph,DET,60,11,49,19.3,1.7,0.4,21.2,4.0,41.6,0.5,47.4,9.9
84,D'Angelo Russell,LAL,69,37,32,32.4,3.0,0.6,20.0,6.1,50.0,0.7,56.0,10.0
85,Daishen Nix,HOU,56,14,42,16.0,1.7,0.5,26.8,3.2,53.9,0.2,57.4,8.2
86,Dalano Banton,TOR,29,16,13,8.8,1.3,0.4,28.9,2.7,49.4,0.2,52.8,6.8
87,Dalen Terry,CHI,35,16,19,5.2,0.8,0.3,31.0,1.9,43.9,0.1,46.8,7.5
88,Damian Jones,UTA,38,11,27,11.0,2.9,1.1,39.1,5.1,56.4,0.3,60.1,6.7
89,Damian Lillard,POR,58,27,31,36.3,4.8,1.1,22.0,8.9,53.8,0.6,57.9,9.1
90,Damion Lee,PHX,72,40,32,20.2,3.0,0.6,19.8,5.1,58.6,0.4,63.6,7.6
91,Daniel Gafford,WAS,77,31,46,20.5,5.5,2.8,51.3,11.6,47.5,0.8,51.2,4.2
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,9,5,4,9.8,0.8,0.3,42.9,2.2,35.0,0.0,35.0,5.2
94,Danuel House Jr.,PHI,53,36,17,13.7,1.6,0.2,14.3,2.9,53.8,0.2,57.1,7.4
95,Dario Saric,OKC,56,25,31,14.0,3.5,1.3,37.6,6.7,52.3,0.5,56.3,5.1
96,Darius Bazley,PHX,41,19,22,14.2,3.1,1.0,32.0,5.8,53.6,0.5,58.2,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,69,40,29,35.5,2.7,0.4,15.1,5.6,48.1,0.4,51.4,11.2
99,David Duke Jr.,BKN,21,9,12,8.6,1.0,0.2,23.8,2.2,44.7,0.2,50.0,9.7
100,David Roddy,MEM,68,43,25,17.7,2.8,0.8,28.7,4.9,56.0,0.4,60.6,6.6
101,Davion Mitchell,SAC,79,47,32,18.0,1.3,0.2,15.5,2.6,51.0,0.2,55.4,10.0
102,Davis Bertans,DAL,43,20,23,10.4,1.0,0.3,27.3,2.3,44.0,0.2,48.4,7.2
103,Davon Reed,LAL,42,28,14,8.1,1.4,0.3,22.0,2.4,57.8,0.3,65.6,7.6
104,Day'Ron Sharpe,BKN,46,21,25,11.2,4.1,2.3,55.8,8.0,51.8,0.4,54.8,4.1
105,De'Aaron Fox,SAC,72,44,28,33.6,4.2,0.8,18.1,7.2,59.0,0.5,63.3,8.9
106,De'Andre Hunter,ATL,65,35,30,32.0,4.3,1.2,28.9,8.0,53.2,0.8,58.7,7.4
107,De'Anthony Melton,PHI,76,50,26,28.0,4.1,1.2,30.2,7.3,55.8,0.6,61.0,8.0
108,DeAndre Jordan,DEN,37,22,15,14.3,4.9,2.0,41.0,8.0,61.8,0.5,66.3,4.4
109,DeMar DeRozan,CHI,72,35,37,36.4,4.6,0.9,19.9,8.3,55.6,0.8,61.1,8.5
110,Dean Wade,CLE,42,29,13,20.1,3.4,1.0,28.4,6.1,54.9,0.5,59.7,6.6
111,Deandre Ayton,PHX,66,35,31,30.4,10.0,4.2,42.1,15.7,64.1,1.2,69.2,4.6
112,Dejounte Murray,ATL,73,38,35,36.3,5.3,1.3,24.0,9.7,55.0,1.0,61.2,7.3
113,Delon Wright,WAS,49,25,24,24.5,3.5,0.9,26.0,6.0,59.0,0.4,62.9,9.1
114,Deni Avdija,WAS,76,33,43,26.6,6.4,1.8,28.3,10.9,58.9,1.1,65.2,4.8
115,Dennis Schroder,LAL,67,37,30,29.6,2.5,0.2,9.1,4.8,51.1,0.4,56.1,11.4
116,Dennis Smith Jr.,CHA,54,19,35,25.7,3.1,0.7,21.6,6.4,48.4,0.8,55.3,8.6
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,61,26,35,13.9,2.3,1.3,55.4,4.6,49.3,0.3,53.3,5.7
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,80,55,25,28.6,3.6,1.0,26.8,6.6,54.3,0.6,60.0,8.0
122,Desmond Bane,MEM,57,37,20,31.8,5.0,1.2,24.0,8.8,56.4,0.6,60.7,7.8
123,Devin Booker,PHX,52,33,19,34.6,4.6,0.9,19.7,8.3,55.2,0.6,59.2,8.7
124,Devin Vassell,SAS,38,12,26,31.0,3.9,1.0,26.4,6.8,57.4,0.6,62.7,6.5
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,73,31,42,18.3,1.7,0.3,15.6,3.1,53.3,0.3,58.9,10.5
127,Dewayne Dedmon,PHI,36,21,15,10.9,3.4,1.5,45.1,6.7,50.8,0.6,56.2,5.0
128,Dillon Brooks,MEM,72,45,27,30.3,3.3,0.6,18.8,6.2,53.7,0.5,58.7,8.5
129,Domantas Sabonis,SAC,78,47,31,34.8,12.4,5.2,41.9,21.7,57.1,1.6,61.6,3.9
130,Dominick Barlow,SAS,25,3,22,13.2,3.0,1.5,50.0,6.1,49.7,0.7,56.3,5.9
131,Donovan Mitchell,CLE,68,44,24,35.8,4.3,1.0,24.2,7.3,58.1,0.3,61.0,9.1
132,Donovan Williams,ATL,1,1,0,1.7,1.0,0.0,0.0,1.0,100.0,0.0,100.0,3.4
133,Donte DiVincenzo,GSW,69,39,30,26.4,4.4,0.9,20.9,7.9,56.1,0.7,61.4,7.6
134,Dorian Finney-Smith,BKN,65,30,35,30.6,4.8,2.0,40.8,8.7,55.4,0.8,60.6,6.8
135,Doug McDermott,SAS,63,19,44,20.5,2.2,0.5,24.8,4.0,54.2,0.3,58.5,8.2
136,Draymond Green,GSW,70,38,32,31.7,7.2,2.8,39.4,12.0,60.0,1.1,65.8,5.5
137,Drew Eubanks,POR,77,31,46,20.2,5.3,1.9,35.0,9.6,55.4,0.7,59.6,5.0
138,Dru Smith,BKN,13,6,7,10.2,1.5,0.3,21.1,2.4,61.3,0.3,70.4,10.0
139,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
140,Duncan Robinson,MIA,39,17,22,16.0,1.6,0.5,29.0,2.8,55.9,0.2,60.2,8.5
141,Dwight Powell,DAL,75,37,38,19.3,4.1,1.8,42.8,9.1,45.7,0.7,49.3,6.0
142,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Dyson Daniels,NOP,58,32,26,17.8,3.2,1.0,31.9,5.7,55.7,0.3,59.3,7.4
144,Edmond Sumner,BKN,52,32,20,14.0,1.5,0.3,16.9,3.2,46.4,0.2,49.7,9.0
145,Eric Gordon,LAC,67,23,44,28.7,2.0,0.2,11.4,3.6,54.1,0.2,57.9,11.9
146,Eugene Omoruyi,DET,40,10,30,16.1,2.8,1.0,35.1,6.0,46.4,0.4,50.0,6.5
147,Evan Fournier,NYK,25,15,10,17.3,1.9,0.3,14.9,3.2,58.0,0.3,63.5,9.3
148,Evan Mobley,CLE,78,48,30,34.7,9.1,3.8,42.5,15.6,58.0,1.3,63.1,5.3
149,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
150,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
151,Frank Kaminsky,HOU,35,12,23,6.2,1.3,0.7,52.2,2.1,61.3,0.0,62.2,4.4
152,Frank Ntilikina,DAL,45,20,25,11.8,1.3,0.2,19.3,2.4,52.8,0.3,59.4,8.9
153,Franz Wagner,ORL,78,33,45,32.9,4.1,0.8,20.6,7.5,54.5,0.5,58.6,9.0
154,Fred VanVleet,TOR,68,34,34,36.8,4.1,0.8,19.3,7.8,52.9,0.8,58.7,10.0
155,Furkan Korkmaz,PHI,34,22,12,8.7,1.0,0.2,21.2,1.8,55.0,0.2,61.1,10.7
156,Gabe Vincent,MIA,65,35,30,26.3,2.2,0.4,19.3,4.0,54.3,0.3,58.1,11.6
157,Gabe York,IND,1,0,1,14.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,8.3
158,Garrett Temple,NOP,25,16,9,6.5,0.7,0.2,35.3,1.4,50.0,0.2,58.6,8.7
159,Garrison Mathews,ATL,53,16,37,12.5,1.3,0.2,17.1,2.6,50.4,0.3,57.4,8.9
160,Gary Harris,ORL,48,22,26,24.7,2.0,0.5,22.4,3.6,56.0,0.3,60.1,12.2
161,Gary Payton II,GSW,20,11,9,16.3,2.8,1.0,35.7,5.4,52.3,0.4,56.6,5.8
162,Gary Trent Jr.,TOR,64,30,34,32.3,2.6,0.5,18.3,4.4,60.6,0.3,65.0,10.0
163,George Hill,IND,44,26,18,18.0,1.8,0.4,23.5,3.9,46.8,0.3,50.6,10.1
164,Georges Niang,PHI,76,50,26,19.3,2.3,0.5,20.8,4.7,50.0,0.5,55.6,6.9
165,Giannis Antetokounmpo,MIL,63,47,16,32.1,11.8,3.8,31.9,18.2,64.7,1.3,69.5,5.2
166,Goga Bitadze,ORL,35,13,22,11.1,3.1,1.7,55.1,6.5,46.9,0.8,53.2,4.1
167,Goran Dragic,MIL,55,26,29,14.7,1.3,0.2,18.6,2.7,47.6,0.2,51.9,9.7
168,Gordon Hayward,CHA,50,20,30,31.5,4.3,0.9,20.0,6.8,63.0,0.4,67.4,8.9
169,Gorgui Dieng,SAS,29,2,27,10.9,3.1,1.0,32.6,4.7,65.9,0.3,70.1,5.9
170,Grant Williams,BOS,77,53,24,26.2,4.6,1.8,37.9,8.6,53.5,0.7,58.4,6.8
171,Grayson Allen,MIL,72,53,19,27.4,3.3,0.7,20.7,6.3,52.5,0.6,58.1,9.5
172,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
173,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
174,Harrison Barnes,SAC,80,48,32,32.7,4.5,1.4,31.4,7.8,58.5,0.7,64.1,8.1
175,Haywood Highsmith,MIA,51,26,25,17.5,3.3,1.1,32.9,5.9,56.1,0.5,60.9,7.8
176,Herbert Jones,NOP,64,30,34,29.3,4.1,1.6,38.5,7.7,52.9,0.6,57.1,8.3
177,Immanuel Quickley,NYK,79,47,32,28.8,4.1,0.5,12.1,6.8,59.7,0.5,64.5,9.6
178,Isaac Okoro,CLE,76,48,28,21.7,2.5,0.8,30.5,5.1,48.2,0.4,52.1,9.5
179,Isaiah Hartenstein,NYK,80,47,33,19.9,6.6,3.5,52.2,12.4,53.5,0.8,57.3,4.8
180,Isaiah Jackson,IND,61,23,38,16.2,4.4,2.5,57.9,8.8,49.4,0.8,54.6,4.3
181,Isaiah Joe,OKC,72,35,37,19.1,2.4,0.4,17.4,4.7,50.7,0.6,57.7,7.7
182,Isaiah Livers,DET,51,10,41,23.1,2.8,0.7,27.0,5.2,53.6,0.5,59.0,8.6
183,Isaiah Mobley,CLE,10,7,3,3.3,1.2,0.5,41.7,1.7,70.6,0.0,70.6,5.4
184,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
185,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
186,Isaiah Todd,WAS,5,2,3,3.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0
187,Ish Smith,DEN,40,24,16,8.6,1.2,0.3,25.0,2.3,52.7,0.3,59.3,7.4
188,Ish Wainright,PHX,57,32,25,15.0,2.3,0.9,41.1,4.3,52.4,0.4,57.1,6.9
189,Ivica Zubac,LAC,74,41,33,28.7,10.0,4.9,49.3,17.4,57.3,1.1,61.2,4.1
190,JD Davison,BOS,10,9,1,2.7,0.6,0.0,0.0,0.8,75.0,0.1,85.7,6.4
191,JT Thor,CHA,67,21,46,13.6,2.1,0.9,40.4,3.6,58.0,0.3,62.4,7.7
192,Ja Morant,MEM,60,39,21,32.1,5.9,1.4,23.1,10.9,53.6,0.8,57.7,7.8
193,JaMychal Green,GSW,56,29,27,14.0,3.6,1.7,46.1,6.1,59.8,0.4,63.9,4.8
194,JaVale McGee,DAL,41,20,21,8.5,2.6,1.3,52.4,5.0,51.5,0.4,55.9,4.3
195,Jabari Smith Jr.,HOU,77,19,58,31.0,7.3,2.8,39.0,12.0,60.7,0.9,65.5,5.4
196,Jabari Walker,POR,53,21,32,10.4,2.3,1.2,52.5,4.2,54.3,0.2,57.4,4.9
197,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
198,Jaden Hardy,DAL,46,20,26,14.4,1.7,0.4,21.3,3.4,50.6,0.3,55.9,8.9
199,Jaden Ivey,DET,71,15,56,30.9,3.9,0.7,19.1,8.1,48.3,0.9,54.4,8.7
200,Jaden McDaniels,MIN,77,39,38,30.9,3.9,1.4,34.4,7.5,52.5,0.7,57.9,7.8
201,Jaden Springer,PHI,14,11,3,3.8,0.9,0.4,41.7,1.5,57.1,0.1,60.0,6.3
202,Jae Crowder,MIL,16,13,3,18.2,4.0,1.2,29.7,6.8,58.7,0.5,63.4,7.0
203,Jae'Sean Tate,HOU,31,7,24,21.9,3.8,1.3,33.9,7.2,53.2,0.5,57.3,7.0
204,Jake LaRavia,MEM,35,22,13,11.8,1.8,0.6,33.3,3.1,58.9,0.2,63.0,8.3
205,Jakob Poeltl,TOR,69,25,44,26.8,9.2,5.1,55.5,15.4,59.5,1.0,63.6,4.5
206,Jalen Brunson,NYK,68,40,28,35.0,3.5,0.6,17.4,6.6,53.4,0.5,57.5,9.8
207,Jalen Duren,DET,64,15,49,24.9,8.7,4.3,49.9,16.3,53.2,1.1,57.0,4.3
208,Jalen Green,HOU,74,18,56,34.3,3.8,0.8,21.9,7.2,52.4,0.5,56.0,7.5
209,Jalen Johnson,ATL,68,35,33,14.8,4.0,1.5,36.1,6.4,63.4,0.5,68.7,5.1
210,Jalen McDaniels,PHI,77,29,48,23.7,4.3,1.1,25.3,8.1,53.0,0.8,58.3,5.7
211,Jalen Smith,IND,68,31,37,18.8,5.8,2.6,45.4,10.4,55.6,0.7,59.5,4.7
212,Jalen Suggs,ORL,50,20,30,23.8,2.9,0.9,31.3,5.9,48.8,0.5,53.1,8.4
213,Jalen Williams,OKC,74,35,39,30.4,4.5,1.3,28.0,8.3,55.0,0.6,59.6,7.8
214,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
215,Jamal Murray,DEN,64,43,21,32.9,4.0,0.7,18.6,6.6,59.5,0.5,64.4,8.8
216,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
217,James Bouknight,CHA,32,8,24,14.5,2.1,0.5,22.4,3.7,57.3,0.3,61.5,8.1
218,James Harden,PHI,57,39,18,37.0,6.1,1.2,19.7,10.0,61.6,0.6,65.8,6.8
219,James Johnson,IND,16,6,10,8.6,1.4,0.3,22.7,2.5,55.0,0.1,57.9,5.2
220,James Wiseman,DET,43,10,33,19.4,5.9,2.2,37.3,10.8,54.3,0.6,57.5,3.9
221,Jared Butler,OKC,4,1,3,7.3,0.3,0.0,0.0,1.8,14.3,0.0,14.3,9.1
222,Jared Rhoden,DET,12,1,11,10.7,2.1,1.1,52.0,3.3,64.1,0.3,69.4,6.1
223,Jaren Jackson Jr.,MEM,62,40,22,28.4,6.8,2.8,40.8,13.0,52.4,1.1,57.0,6.2
224,Jarred Vanderbilt,LAL,76,41,35,24.3,7.6,2.3,30.5,12.4,61.1,0.8,65.0,5.5
225,Jarrell Brantley,UTA,4,0,4,9.7,1.5,0.5,33.3,4.5,33.3,0.5,37.5,12.5
226,Jarrett Allen,CLE,67,44,23,33.0,9.9,4.8,48.3,16.7,59.0,1.3,64.2,4.9
227,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
228,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
229,Javonte Green,CHI,31,12,19,15.1,2.7,1.3,47.1,5.3,51.5,0.5,57.4,6.2
230,Jaxson Hayes,NOP,47,22,25,13.0,2.8,0.9,32.6,4.9,57.6,0.3,61.1,6.1
231,Jay Huff,WAS,6,1,5,11.9,2.8,1.7,58.8,5.3,53.1,0.3,56.7,5.6
232,Jay Scrubb,ORL,1,1,0,2.5,1.0,0.0,0.0,1.0,100.0,0.0,100.0,2.6
233,Jaylen Brown,BOS,67,46,21,35.9,6.9,1.6,22.9,11.6,59.1,1.0,64.8,7.1
234,Jaylen Nowell,MIN,65,34,31,19.3,2.6,0.5,20.0,4.6,56.3,0.3,60.1,9.3
235,Jaylin Williams,OKC,48,22,26,18.6,4.9,1.8,36.2,8.3,59.0,0.6,63.9,5.5
236,Jayson Tatum,BOS,73,51,22,37.2,8.8,1.7,19.0,12.8,69.1,0.8,73.4,6.2
237,Jeenathan Williams,POR,2,1,1,21.2,3.0,2.0,66.7,6.5,46.2,1.0,54.5,4.2
238,Jeff Dowtin Jr.,TOR,25,17,8,10.3,0.9,0.2,21.7,1.3,71.9,0.1,76.7,12.8
239,Jeff Green,DEN,54,33,21,19.6,2.6,0.8,31.7,4.5,58.7,0.2,62.0,8.4
240,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
241,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,4.2,2.1,49.4,8.7,48.3,1.1,55.1,4.8
242,Jeremy Sochan,SAS,55,15,40,26.1,5.2,1.8,34.5,9.7,53.9,1.0,60.0,5.9
243,Jericho Sims,NYK,51,31,20,15.4,4.6,2.2,48.7,8.4,54.7,0.7,59.4,5.2
