trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Cole Anthony,0.11,0.11,0.17,0.11,0.09,0.11,0.12,0.44,0.42,0.66,0.44,0.37,0.77,0.77,0.87,0.76,0.6,0.78,0.79,0.76,0.61,0.89,0.63,0.47
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.42,0.95,0.88,0.82,0.85,0.79,0.83,0.25,0.99,0.95,0.85
Jabari Smith Jr.,0.11,0.16,0.06,0.1,0.07,0.1,0.13,0.37,0.51,0.18,0.33,0.21,0.77,0.91,0.55,0.72,0.46,0.74,0.82,0.62,0.74,0.21,0.39,0.16
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.12,0.12,0.48,0.28,0.66,0.65,0.42,0.77,0.42,0.83,0.84,0.6,0.8,0.79,0.83,0.28,0.89,0.9,0.6
Austin Reaves,0.1,0.07,0.12,0.11,0.1,0.14,0.08,0.36,0.24,0.43,0.39,0.37,0.73,0.51,0.79,0.76,0.67,0.85,0.61,0.59,0.17,0.69,0.52,0.47
Kelly Olynyk,0.1,0.13,0.13,0.14,0.14,0.13,0.09,0.37,0.45,0.46,0.54,0.5,0.73,0.84,0.81,0.84,0.86,0.83,0.68,0.62,0.68,0.72,0.8,0.76
Bones Hyland,0.1,0.06,0.1,0.1,0.1,0.09,0.12,0.49,0.28,0.53,0.53,0.49,0.73,0.42,0.73,0.72,0.67,0.7,0.79,0.84,0.28,0.79,0.78,0.74
Naz Reid,0.1,0.12,0.04,0.09,0.07,0.08,0.09,0.54,0.65,0.27,0.49,0.4,0.73,0.81,0.38,0.67,0.46,0.65,0.68,0.89,0.86,0.43,0.73,0.56
Mike Conley,0.1,0.06,0.27,0.11,0.15,0.1,0.1,0.32,0.2,0.9,0.36,0.51,0.73,0.42,0.97,0.76,0.9,0.74,0.72,0.45,0.08,0.97,0.45,0.77
Josh Richardson,0.1,0.06,0.11,0.09,0.18,0.07,0.1,0.39,0.27,0.45,0.39,0.7,0.73,0.42,0.76,0.67,0.95,0.6,0.72,0.67,0.25,0.71,0.52,0.93
Moritz Wagner,0.1,0.11,0.07,0.09,0.09,0.13,0.08,0.47,0.56,0.34,0.44,0.39,0.73,0.77,0.61,0.67,0.6,0.83,0.61,0.82,0.79,0.58,0.63,0.53
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.67,0.3,0.78,0.72,0.59,0.87,0.35,0.39,0.11
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.06,0.12,0.36,0.32,0.26,0.24,0.3,0.73,0.65,0.65,0.47,0.6,0.55,0.79,0.59,0.41,0.42,0.21,0.32
Zach Collins,0.1,0.14,0.1,0.13,0.08,0.1,0.09,0.42,0.63,0.46,0.61,0.32,0.73,0.87,0.73,0.82,0.53,0.74,0.68,0.73,0.85,0.72,0.87,0.36
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.51,0.33,0.36,0.73,0.58,0.84,0.62,0.67,0.78,0.72,0.62,0.25,0.77,0.39,0.45
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.18,0.07,0.37,0.78,0.49,0.46,0.31,0.73,0.96,0.81,0.8,0.53,0.9,0.54,0.62,0.93,0.75,0.67,0.34
Clint Capela,0.1,0.24,0.03,0.06,0.1,0.09,0.09,0.38,0.93,0.12,0.24,0.36,0.73,0.99,0.28,0.47,0.67,0.7,0.68,0.64,0.99,0.1,0.21,0.45
Jaden McDaniels,0.1,0.09,0.07,0.1,0.12,0.08,0.1,0.33,0.3,0.24,0.35,0.39,0.73,0.65,0.61,0.72,0.78,0.65,0.72,0.48,0.34,0.38,0.43,0.53
Rui Hachimura,0.1,0.09,0.03,0.06,0.05,0.08,0.11,0.4,0.39,0.14,0.28,0.26,0.73,0.65,0.28,0.47,0.3,0.65,0.76,0.69,0.56,0.12,0.29,0.24
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.22,0.74,0.6,0.69,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.12,0.93,0.86,0.92
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.53,0.46,0.52,0.73,0.65,0.85,0.82,0.9,0.78,0.79,0.52,0.38,0.79,0.67,0.79
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.2,0.44,0.73,0.72,0.38,0.47,0.82,0.39,0.76,0.45,0.51,0.14,0.15,0.64
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.5,0.26,0.69,0.25,0.55,0.62,0.3,0.85,0.68,0.7,0.22,0.53,0.75,0.24
Landry Shamet,0.09,0.04,0.08,0.09,0.09,0.07,0.09,0.37,0.17,0.4,0.44,0.56,0.69,0.25,0.65,0.67,0.6,0.6,0.68,0.62,0.05,0.66,0.63,0.83
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.2,0.31,0.35,0.69,0.65,0.47,0.55,0.6,0.65,0.68,0.48,0.53,0.26,0.34,0.42
James Wiseman,0.09,0.14,0.02,0.07,0.03,0.09,0.08,0.45,0.74,0.14,0.34,0.18,0.69,0.87,0.18,0.55,0.17,0.7,0.61,0.78,0.91,0.12,0.41,0.12
Cam Reddish,0.09,0.06,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.27,0.37,0.48,0.69,0.42,0.55,0.67,0.82,0.65,0.68,0.48,0.1,0.43,0.47,0.72
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.33,0.25,0.32,0.28,0.51,0.69,0.51,0.69,0.62,0.82,0.7,0.68,0.48,0.19,0.55,0.29,0.77
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.32,0.22,0.29,0.31,0.27,0.69,0.51,0.69,0.67,0.6,0.48,0.68,0.45,0.12,0.48,0.34,0.25
Doug McDermott,0.09,0.05,0.05,0.07,0.04,0.05,0.09,0.42,0.24,0.27,0.34,0.17,0.69,0.33,0.47,0.55,0.24,0.48,0.68,0.73,0.17,0.43,0.41,0.11
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.08,0.32,0.22,0.19,0.19,0.25,0.69,0.42,0.47,0.38,0.46,0.48,0.61,0.45,0.12,0.24,0.14,0.22
Josh Hart,0.09,0.18,0.17,0.12,0.18,0.1,0.08,0.27,0.55,0.51,0.36,0.56,0.69,0.93,0.87,0.8,0.95,0.74,0.61,0.27,0.78,0.77,0.45,0.83
Ivica Zubac,0.09,0.23,0.05,0.12,0.05,0.13,0.08,0.32,0.79,0.16,0.44,0.17,0.69,0.98,0.47,0.8,0.3,0.83,0.61,0.45,0.94,0.16,0.63,0.11
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.47,0.55,0.46,0.74,0.54,0.76,0.83,0.46,0.52,0.42
Seth Curry,0.09,0.04,0.07,0.07,0.1,0.05,0.09,0.38,0.19,0.33,0.32,0.46,0.69,0.25,0.61,0.55,0.67,0.48,0.68,0.64,0.06,0.57,0.36,0.68
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.08,0.11,0.34,0.28,0.53,0.56,0.55,0.69,0.51,0.83,0.86,0.86,0.65,0.76,0.52,0.28,0.79,0.82,0.81
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.3,0.42,0.23,0.3,0.45,0.69,0.81,0.61,0.67,0.86,0.6,0.68,0.36,0.61,0.35,0.32,0.66
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.09,0.31,0.34,0.17,0.37,0.42,0.69,0.72,0.47,0.72,0.78,0.55,0.68,0.4,0.46,0.19,0.47,0.6
Bruce Brown,0.09,0.1,0.12,0.11,0.15,0.07,0.1,0.33,0.33,0.42,0.4,0.51,0.69,0.72,0.79,0.76,0.9,0.6,0.72,0.48,0.44,0.68,0.55,0.77
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.19,0.41,0.44,0.42,0.69,0.33,0.76,0.76,0.78,0.48,0.72,0.4,0.06,0.67,0.63,0.6
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.8,0.28,0.45,0.69,0.33,0.89,0.55,0.78,0.55,0.72,0.55,0.1,0.96,0.29,0.66
Jalen Suggs,0.09,0.07,0.15,0.12,0.2,0.09,0.1,0.35,0.29,0.58,0.48,0.87,0.69,0.51,0.84,0.8,0.97,0.7,0.72,0.55,0.31,0.83,0.71,0.96
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.32,0.29,0.76,0.26,0.36,0.69,0.58,0.92,0.55,0.67,0.48,0.72,0.45,0.31,0.93,0.25,0.45
Kris Dunn,0.09,0.09,0.2,0.09,0.22,0.07,0.1,0.42,0.41,0.87,0.42,0.97,0.69,0.65,0.91,0.67,0.99,0.6,0.72,0.73,0.59,0.97,0.59,0.97
Kentavious Caldwell-Pope,0.09,0.06,0.09,0.08,0.18,0.07,0.1,0.3,0.2,0.27,0.24,0.57,0.69,0.42,0.69,0.62,0.95,0.6,0.72,0.36,0.08,0.43,0.21,0.84
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.59,0.58,0.42,0.69,0.33,0.83,0.82,0.6,0.48,0.76,0.59,0.08,0.84,0.84,0.6
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.32,0.42,0.36,0.38,0.69,0.42,0.65,0.55,0.53,0.6,0.76,0.78,0.41,0.68,0.45,0.5
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.69,0.8,0.67,0.7,0.72,0.52,0.7,0.59,0.65,0.58
Cameron Payne,0.09,0.05,0.17,0.15,0.11,0.07,0.11,0.44,0.28,0.79,0.83,0.51,0.69,0.33,0.87,0.86,0.72,0.6,0.76,0.76,0.28,0.95,0.97,0.77
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.3,0.24,0.97,0.58,0.69,0.69,0.51,0.97,0.88,0.96,0.48,0.79,0.36,0.17,0.98,0.84,0.92
De'Anthony Melton,0.09,0.1,0.11,0.1,0.21,0.04,0.1,0.31,0.35,0.36,0.34,0.73,0.69,0.72,0.76,0.72,0.98,0.39,0.72,0.4,0.48,0.6,0.41,0.94
Josh Green,0.08,0.08,0.07,0.12,0.12,0.07,0.08,0.32,0.3,0.27,0.45,0.48,0.62,0.58,0.61,0.8,0.78,0.6,0.61,0.45,0.34,0.43,0.65,0.72
Precious Achiuwa,0.08,0.14,0.04,0.11,0.06,0.11,0.08,0.36,0.61,0.2,0.55,0.25,0.62,0.87,0.38,0.76,0.38,0.78,0.61,0.59,0.83,0.26,0.81,0.22
Kyle Anderson,0.08,0.13,0.18,0.1,0.13,0.09,0.08,0.27,0.44,0.6,0.36,0.46,0.62,0.84,0.89,0.72,0.82,0.7,0.61,0.27,0.66,0.85,0.45,0.68
Taurean Prince,0.08,0.06,0.06,0.1,0.06,0.05,0.08,0.35,0.25,0.28,0.43,0.27,0.62,0.42,0.55,0.72,0.38,0.48,0.61,0.55,0.19,0.46,0.61,0.25
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.42,0.27,0.21,0.28,0.49,0.62,0.33,0.38,0.38,0.6,0.3,0.61,0.73,0.25,0.29,0.29,0.74
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.35,0.62,0.84,0.18,0.38,0.46,0.7,0.61,0.69,0.86,0.06,0.25,0.42
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.62,0.87,0.38,0.72,0.38,0.55,0.61,0.59,0.86,0.26,0.76,0.22
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.05,0.09,0.25,0.41,0.45,0.34,0.4,0.62,0.84,0.83,0.76,0.82,0.48,0.68,0.2,0.59,0.71,0.41,0.56
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.25,0.69,0.28,0.17,0.7,0.61,0.76,0.08,0.66,0.09,0.83
Gary Harris,0.08,0.05,0.05,0.04,0.14,0.03,0.08,0.31,0.21,0.19,0.17,0.54,0.62,0.33,0.47,0.28,0.86,0.3,0.61,0.4,0.1,0.24,0.1,0.8
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.58,0.38,0.67,0.82,0.7,0.61,0.8,0.68,0.38,0.69,0.95
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.08,0.35,0.45,0.24,0.27,0.32,0.62,0.72,0.47,0.47,0.46,0.65,0.61,0.55,0.68,0.38,0.27,0.36
Jaden Hardy,0.08,0.04,0.05,0.07,0.06,0.08,0.08,0.51,0.29,0.31,0.53,0.25,0.62,0.25,0.47,0.55,0.38,0.65,0.61,0.86,0.31,0.53,0.78,0.22
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.45,0.68,0.11,0.23,0.22,0.62,0.84,0.18,0.38,0.3,0.65,0.54,0.78,0.88,0.08,0.19,0.17
Isaiah Joe,0.08,0.05,0.05,0.04,0.08,0.04,0.07,0.38,0.29,0.32,0.19,0.44,0.62,0.33,0.47,0.28,0.53,0.39,0.54,0.64,0.31,0.55,0.14,0.64
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.33,0.26,0.25,0.31,0.42,0.62,0.42,0.55,0.55,0.46,0.3,0.54,0.48,0.22,0.4,0.34,0.6
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.38,0.37,0.23,0.31,0.43,0.62,0.58,0.47,0.38,0.6,0.74,0.54,0.64,0.53,0.35,0.34,0.63
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.1,0.1,0.07,0.35,0.7,0.18,0.33,0.44,0.62,0.92,0.38,0.62,0.67,0.74,0.54,0.55,0.89,0.21,0.39,0.64
Jalen Duren,0.08,0.21,0.05,0.09,0.08,0.08,0.07,0.31,0.83,0.21,0.39,0.35,0.62,0.96,0.47,0.67,0.53,0.65,0.54,0.4,0.96,0.29,0.52,0.42
Mark Williams,0.08,0.14,0.02,0.06,0.12,0.09,0.06,0.48,0.95,0.09,0.38,0.55,0.62,0.87,0.18,0.47,0.78,0.7,0.48,0.83,0.99,0.07,0.5,0.81
Jalen Smith,0.08,0.13,0.04,0.07,0.04,0.08,0.08,0.41,0.71,0.19,0.44,0.25,0.62,0.84,0.38,0.55,0.24,0.65,0.61,0.7,0.89,0.24,0.63,0.22
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.4,0.36,0.31,0.62,0.58,0.73,0.55,0.53,0.55,0.61,0.48,0.51,0.66,0.45,0.34
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.33,0.37,0.37,0.32,0.32,0.62,0.65,0.69,0.67,0.53,0.7,0.68,0.48,0.53,0.61,0.36,0.36
Deni Avdija,0.08,0.14,0.11,0.11,0.11,0.09,0.08,0.28,0.54,0.39,0.43,0.39,0.62,0.87,0.76,0.76,0.72,0.7,0.61,0.3,0.77,0.64,0.61,0.53
Dennis Smith Jr.,0.08,0.07,0.2,0.11,0.19,0.08,0.09,0.31,0.26,0.74,0.45,0.72,0.62,0.51,0.91,0.76,0.96,0.65,0.68,0.4,0.22,0.93,0.65,0.94
Jonathan Kuminga,0.08,0.08,0.07,0.1,0.09,0.09,0.09,0.37,0.39,0.3,0.55,0.48,0.62,0.58,0.61,0.72,0.6,0.7,0.68,0.62,0.56,0.5,0.81,0.72
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.04,0.09,0.24,0.39,0.22,0.27,0.38,0.62,0.81,0.61,0.62,0.78,0.39,0.68,0.17,0.56,0.32,0.27,0.5
Herbert Jones,0.08,0.09,0.09,0.09,0.2,0.1,0.08,0.29,0.3,0.32,0.31,0.64,0.62,0.65,0.69,0.67,0.97,0.74,0.61,0.33,0.34,0.55,0.34,0.9
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.08,0.27,0.45,0.37,0.14,0.31,0.62,0.84,0.76,0.28,0.67,0.12,0.61,0.27,0.68,0.61,0.08,0.34
Talen Horton-Tucker,0.08,0.06,0.13,0.12,0.09,0.1,0.09,0.39,0.34,0.68,0.62,0.5,0.62,0.42,0.81,0.8,0.6,0.74,0.68,0.67,0.46,0.9,0.88,0.76
Tari Eason,0.08,0.12,0.05,0.07,0.14,0.07,0.09,0.39,0.59,0.21,0.35,0.68,0.62,0.81,0.47,0.55,0.86,0.6,0.68,0.67,0.81,0.29,0.43,0.91
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.27,0.29,0.25,0.25,0.62,0.42,0.55,0.38,0.38,0.55,0.61,0.55,0.25,0.48,0.23,0.22
Ayo Dosunmu,0.08,0.06,0.11,0.11,0.1,0.05,0.08,0.28,0.24,0.4,0.4,0.39,0.62,0.42,0.76,0.76,0.67,0.48,0.61,0.3,0.17,0.66,0.55,0.53
Malaki Branham,0.08,0.06,0.08,0.08,0.08,0.04,0.09,0.34,0.26,0.33,0.39,0.31,0.62,0.42,0.65,0.62,0.53,0.39,0.68,0.52,0.22,0.57,0.52,0.34
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.62,0.58,0.79,0.72,0.6,0.65,0.61,0.62,0.53,0.82,0.63,0.64
Coby White,0.08,0.06,0.1,0.07,0.09,0.04,0.09,0.33,0.27,0.44,0.34,0.39,0.62,0.42,0.73,0.55,0.6,0.39,0.68,0.48,0.25,0.7,0.41,0.53
Donte DiVincenzo,0.08,0.09,0.11,0.1,0.18,0.05,0.08,0.28,0.36,0.43,0.42,0.69,0.62,0.65,0.76,0.72,0.95,0.48,0.61,0.3,0.51,0.69,0.59,0.92
Andrew Nembhard,0.08,0.06,0.16,0.11,0.12,0.03,0.09,0.28,0.23,0.57,0.4,0.49,0.62,0.42,0.85,0.76,0.78,0.3,0.68,0.3,0.14,0.82,0.55,0.74
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.33,0.79,0.67,0.78,0.48,0.68,0.59,0.19,0.81,0.63,0.85
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.08,0.09,0.34,0.43,0.28,0.38,0.48,0.62,0.72,0.61,0.67,0.78,0.65,0.68,0.52,0.63,0.46,0.5,0.72
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.32,0.2,0.32,0.24,0.56,0.42,0.38,0.47,0.3,0.7,0.54,0.59,0.41,0.26,0.36,0.2
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.65,0.28,0.67,0.3,0.54,0.4,0.73,0.58,0.15,0.56
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.65,0.55,0.17,0.39,0.68,0.82,0.12,0.76,0.61,0.13
Nick Richards,0.07,0.14,0.02,0.06,0.02,0.12,0.05,0.39,0.72,0.11,0.37,0.23,0.56,0.87,0.18,0.47,0.11,0.8,0.39,0.67,0.9,0.08,0.47,0.19
Tre Mann,0.07,0.05,0.07,0.08,0.07,0.03,0.08,0.35,0.28,0.36,0.42,0.33,0.56,0.33,0.61,0.62,0.46,0.3,0.61,0.55,0.28,0.6,0.59,0.38
Damion Lee,0.07,0.07,0.05,0.08,0.06,0.06,0.07,0.34,0.32,0.23,0.4,0.27,0.56,0.51,0.47,0.62,0.38,0.55,0.54,0.52,0.41,0.35,0.55,0.25
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.78,0.78,0.54,0.27,0.96,0.59,0.81,0.63
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.29,0.72,0.42,0.37,0.69,0.56,0.92,0.73,0.67,0.93,0.65,0.54,0.33,0.9,0.68,0.47,0.92
Jordan Nwora,0.07,0.08,0.05,0.08,0.07,0.06,0.07,0.35,0.44,0.26,0.45,0.35,0.56,0.58,0.47,0.62,0.46,0.55,0.54,0.55,0.66,0.42,0.65,0.42
Devonte' Graham,0.07,0.04,0.1,0.05,0.07,0.08,0.07,0.32,0.21,0.57,0.26,0.4,0.56,0.25,0.73,0.38,0.46,0.65,0.54,0.45,0.1,0.82,0.25,0.56
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.06,0.06,0.3,0.76,0.24,0.3,0.45,0.56,0.93,0.55,0.55,0.72,0.55,0.48,0.36,0.92,0.38,0.32,0.66
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.47,0.38,0.38,0.65,0.48,0.91,0.31,0.5,0.14,0.74
Walker Kessler,0.07,0.18,0.03,0.05,0.06,0.08,0.06,0.31,0.78,0.14,0.26,0.29,0.56,0.93,0.28,0.38,0.38,0.65,0.48,0.4,0.93,0.12,0.25,0.3
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.09,0.05,0.37,0.62,0.17,0.42,0.4,0.56,0.81,0.38,0.55,0.46,0.7,0.39,0.62,0.84,0.19,0.59,0.56
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.08,0.07,0.26,0.41,0.23,0.32,0.34,0.56,0.72,0.55,0.62,0.6,0.65,0.54,0.24,0.59,0.35,0.36,0.39
Pat Connaughton,0.07,0.1,0.05,0.04,0.11,0.03,0.08,0.28,0.4,0.19,0.17,0.42,0.56,0.72,0.47,0.28,0.72,0.3,0.61,0.3,0.58,0.24,0.1,0.6
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.08,0.31,0.3,0.53,0.41,0.18,0.56,0.42,0.76,0.62,0.24,0.55,0.61,0.4,0.34,0.79,0.57,0.12
Shaedon Sharpe,0.07,0.06,0.03,0.06,0.07,0.04,0.08,0.34,0.3,0.15,0.28,0.32,0.56,0.42,0.28,0.47,0.46,0.39,0.61,0.52,0.34,0.14,0.29,0.36
Kevin Love,0.07,0.16,0.08,0.09,0.03,0.06,0.08,0.35,0.8,0.36,0.42,0.16,0.56,0.91,0.65,0.67,0.17,0.55,0.61,0.55,0.94,0.6,0.59,0.1
Chris Duarte,0.07,0.06,0.06,0.07,0.06,0.06,0.08,0.32,0.33,0.28,0.38,0.27,0.56,0.42,0.55,0.55,0.38,0.55,0.61,0.45,0.44,0.46,0.5,0.25
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.2,0.27,0.21,0.56,0.42,0.38,0.38,0.3,0.21,0.61,0.55,0.34,0.26,0.27,0.16
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.08,0.04,0.08,0.34,0.52,0.37,0.42,0.3,0.56,0.77,0.65,0.67,0.53,0.39,0.61,0.52,0.75,0.61,0.59,0.32
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.03,0.08,0.33,0.23,0.28,0.25,0.39,0.56,0.33,0.55,0.38,0.53,0.3,0.61,0.48,0.14,0.46,0.23,0.53
T.J. Warren,0.07,0.06,0.03,0.04,0.08,0.04,0.08,0.35,0.43,0.17,0.21,0.39,0.56,0.42,0.28,0.28,0.53,0.39,0.61,0.55,0.63,0.19,0.17,0.53
Jevon Carter,0.07,0.05,0.09,0.07,0.14,0.02,0.08,0.29,0.24,0.41,0.33,0.62,0.56,0.33,0.69,0.55,0.86,0.21,0.61,0.33,0.17,0.67,0.39,0.88
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.07,0.32,0.35,0.94,0.67,0.71,0.56,0.51,0.91,0.84,0.86,0.39,0.54,0.45,0.48,0.98,0.92,0.93
Draymond Green,0.07,0.16,0.22,0.18,0.13,0.07,0.07,0.23,0.51,0.72,0.56,0.43,0.56,0.91,0.93,0.91,0.82,0.6,0.54,0.16,0.74,0.92,0.82,0.63
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.26,0.24,0.24,0.24,0.56,0.42,0.47,0.38,0.38,0.21,0.54,0.4,0.22,0.38,0.21,0.2
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.04,0.07,0.26,0.48,0.22,0.29,0.36,0.56,0.81,0.55,0.55,0.6,0.39,0.54,0.24,0.71,0.32,0.3,0.45
Eugene Omoruyi,0.06,0.07,0.03,0.05,0.09,0.06,0.06,0.34,0.42,0.13,0.45,0.49,0.49,0.51,0.28,0.38,0.6,0.55,0.48,0.52,0.61,0.1,0.65,0.74
Anthony Lamb,0.06,0.08,0.06,0.05,0.07,0.04,0.06,0.29,0.38,0.28,0.3,0.33,0.49,0.58,0.55,0.38,0.46,0.39,0.48,0.33,0.54,0.46,0.32,0.38
Kevon Looney,0.06,0.21,0.09,0.04,0.1,0.1,0.05,0.25,0.89,0.35,0.17,0.44,0.49,0.96,0.69,0.28,0.67,0.74,0.39,0.2,0.98,0.59,0.1,0.64
Dwight Powell,0.06,0.11,0.04,0.08,0.1,0.09,0.04,0.32,0.55,0.18,0.41,0.51,0.49,0.77,0.38,0.62,0.67,0.7,0.3,0.45,0.78,0.21,0.57,0.77
Nickeil Alexander-Walker,0.06,0.04,0.08,0.07,0.08,0.05,0.06,0.34,0.25,0.68,0.49,0.51,0.49,0.25,0.65,0.55,0.53,0.48,0.48,0.52,0.19,0.9,0.73,0.77
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.88,0.32,0.42,0.49,0.25,0.84,0.47,0.46,0.48,0.48,0.4,0.08,0.97,0.36,0.6
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.39,0.58,0.21,0.41,0.47,0.49,0.65,0.28,0.47,0.46,0.6,0.39,0.67,0.8,0.29,0.57,0.7
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.07,0.06,0.32,0.49,0.37,0.46,0.36,0.49,0.65,0.65,0.67,0.53,0.6,0.48,0.45,0.71,0.61,0.67,0.45
Jock Landale,0.06,0.09,0.04,0.06,0.03,0.07,0.05,0.41,0.68,0.28,0.39,0.22,0.49,0.65,0.38,0.47,0.17,0.6,0.39,0.7,0.88,0.46,0.52,0.17
Isaac Okoro,0.06,0.06,0.04,0.04,0.11,0.06,0.06,0.25,0.25,0.19,0.2,0.52,0.49,0.42,0.38,0.28,0.72,0.55,0.48,0.2,0.19,0.24,0.15,0.79
