trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Max Strus,0.11,0.08,0.09,0.07,0.07,0.06,0.12,0.35,0.28,0.31,0.23,0.24,0.77,0.59,0.7,0.55,0.46,0.55,0.79,0.55,0.28,0.51,0.18,0.22
Tre Jones,0.11,0.08,0.23,0.11,0.2,0.11,0.12,0.37,0.27,0.81,0.37,0.7,0.77,0.59,0.94,0.76,0.97,0.78,0.79,0.61,0.25,0.95,0.48,0.93
Alec Burks,0.11,0.07,0.09,0.08,0.1,0.15,0.1,0.51,0.31,0.43,0.38,0.5,0.77,0.51,0.7,0.62,0.67,0.87,0.73,0.86,0.37,0.68,0.5,0.76
Malik Beasley,0.11,0.08,0.06,0.08,0.12,0.03,0.14,0.4,0.31,0.23,0.33,0.49,0.77,0.59,0.56,0.62,0.78,0.31,0.84,0.69,0.37,0.34,0.4,0.74
Nic Claxton,0.11,0.23,0.07,0.09,0.11,0.15,0.09,0.38,0.78,0.24,0.33,0.38,0.77,0.98,0.62,0.68,0.73,0.87,0.68,0.65,0.93,0.37,0.4,0.51
Clint Capela,0.1,0.25,0.03,0.07,0.1,0.09,0.09,0.39,0.93,0.12,0.25,0.36,0.74,0.99,0.27,0.55,0.67,0.7,0.68,0.67,0.99,0.1,0.22,0.45
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.1,0.55,0.64,0.27,0.47,0.39,0.74,0.81,0.48,0.68,0.46,0.65,0.73,0.91,0.85,0.43,0.69,0.53
Kelly Olynyk,0.1,0.13,0.14,0.15,0.14,0.13,0.09,0.36,0.45,0.48,0.56,0.51,0.74,0.85,0.82,0.86,0.87,0.83,0.68,0.59,0.67,0.73,0.79,0.78
Zach Collins,0.1,0.14,0.1,0.14,0.08,0.1,0.09,0.43,0.62,0.46,0.62,0.32,0.74,0.87,0.73,0.84,0.53,0.75,0.68,0.75,0.83,0.71,0.87,0.36
Kris Dunn,0.1,0.09,0.19,0.09,0.2,0.09,0.1,0.42,0.37,0.82,0.41,0.86,0.74,0.65,0.9,0.68,0.97,0.7,0.73,0.73,0.52,0.95,0.57,0.96
Mike Conley,0.1,0.06,0.26,0.11,0.15,0.1,0.1,0.32,0.2,0.87,0.35,0.51,0.74,0.42,0.96,0.76,0.9,0.75,0.73,0.44,0.09,0.96,0.44,0.78
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.74,0.94,0.56,0.68,0.32,0.78,0.73,0.59,0.87,0.34,0.4,0.12
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.74,0.65,0.66,0.47,0.6,0.48,0.79,0.59,0.4,0.41,0.18,0.33
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.5,0.33,0.36,0.74,0.59,0.84,0.62,0.67,0.78,0.73,0.61,0.25,0.76,0.4,0.45
Jaden McDaniels,0.1,0.09,0.07,0.1,0.13,0.08,0.1,0.33,0.3,0.23,0.35,0.41,0.74,0.65,0.62,0.72,0.83,0.65,0.73,0.48,0.33,0.34,0.44,0.58
Bones Hyland,0.1,0.06,0.11,0.1,0.1,0.08,0.12,0.49,0.29,0.55,0.53,0.51,0.74,0.42,0.76,0.72,0.67,0.65,0.79,0.84,0.3,0.8,0.77,0.78
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.52,0.45,0.52,0.74,0.65,0.85,0.82,0.9,0.78,0.79,0.51,0.37,0.78,0.65,0.79
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.17,0.07,0.36,0.78,0.48,0.46,0.32,0.74,0.96,0.81,0.79,0.53,0.89,0.55,0.59,0.93,0.73,0.67,0.36
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.2,0.44,0.74,0.72,0.38,0.47,0.83,0.4,0.76,0.44,0.5,0.14,0.15,0.65
Marcus Smart,0.1,0.07,0.24,0.18,0.23,0.08,0.11,0.29,0.22,0.74,0.59,0.69,0.74,0.51,0.95,0.91,1.0,0.65,0.76,0.33,0.12,0.92,0.83,0.93
Lonnie Walker IV,0.1,0.04,0.05,0.05,0.08,0.08,0.11,0.42,0.17,0.22,0.2,0.3,0.74,0.25,0.48,0.38,0.53,0.65,0.76,0.73,0.04,0.31,0.15,0.33
Rui Hachimura,0.1,0.09,0.03,0.07,0.05,0.08,0.11,0.41,0.4,0.15,0.29,0.25,0.74,0.65,0.27,0.55,0.32,0.65,0.76,0.7,0.57,0.14,0.3,0.23
Bruce Brown,0.1,0.1,0.12,0.12,0.15,0.08,0.1,0.34,0.34,0.42,0.41,0.51,0.74,0.72,0.79,0.79,0.9,0.65,0.73,0.51,0.45,0.67,0.57,0.78
Cam Reddish,0.09,0.05,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.26,0.37,0.48,0.69,0.33,0.56,0.68,0.83,0.65,0.68,0.48,0.11,0.41,0.48,0.73
Doug McDermott,0.09,0.05,0.05,0.07,0.04,0.05,0.09,0.42,0.24,0.27,0.32,0.16,0.69,0.33,0.48,0.55,0.24,0.48,0.68,0.73,0.16,0.43,0.37,0.11
Ivica Zubac,0.09,0.23,0.04,0.12,0.05,0.14,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.38,0.79,0.32,0.85,0.62,0.48,0.93,0.16,0.6,0.11
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.09,0.33,0.22,0.18,0.19,0.24,0.69,0.42,0.48,0.38,0.46,0.48,0.68,0.48,0.12,0.2,0.14,0.22
Grayson Allen,0.09,0.07,0.09,0.08,0.14,0.09,0.09,0.32,0.25,0.32,0.28,0.52,0.69,0.51,0.7,0.62,0.87,0.7,0.68,0.44,0.19,0.53,0.29,0.79
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.48,0.55,0.46,0.75,0.55,0.77,0.82,0.45,0.53,0.42
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.2,0.31,0.35,0.69,0.65,0.48,0.55,0.6,0.65,0.68,0.48,0.52,0.26,0.34,0.42
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.09,0.08,0.27,0.55,0.5,0.37,0.56,0.69,0.93,0.85,0.79,0.94,0.7,0.62,0.27,0.78,0.76,0.48,0.82
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.33,0.23,0.3,0.31,0.27,0.69,0.51,0.7,0.68,0.6,0.48,0.68,0.48,0.14,0.49,0.34,0.26
Seth Curry,0.09,0.04,0.06,0.07,0.1,0.05,0.09,0.37,0.19,0.32,0.31,0.44,0.69,0.25,0.56,0.55,0.67,0.48,0.68,0.61,0.06,0.53,0.34,0.65
James Wiseman,0.09,0.14,0.03,0.07,0.04,0.09,0.08,0.45,0.75,0.14,0.34,0.19,0.69,0.87,0.27,0.55,0.24,0.7,0.62,0.78,0.91,0.12,0.42,0.13
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.3,0.42,0.22,0.31,0.45,0.69,0.81,0.62,0.68,0.87,0.61,0.68,0.36,0.61,0.31,0.34,0.67
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.47,0.56,0.32,0.49,0.39,0.69,0.77,0.62,0.68,0.53,0.83,0.62,0.81,0.79,0.53,0.73,0.53
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.5,0.25,0.69,0.25,0.56,0.62,0.32,0.85,0.68,0.7,0.21,0.51,0.74,0.23
Cameron Payne,0.09,0.05,0.17,0.14,0.1,0.07,0.11,0.45,0.27,0.79,0.77,0.48,0.69,0.33,0.87,0.84,0.67,0.61,0.76,0.78,0.25,0.94,0.96,0.73
Talen Horton-Tucker,0.09,0.07,0.14,0.13,0.09,0.1,0.1,0.41,0.33,0.68,0.62,0.5,0.69,0.51,0.82,0.82,0.6,0.75,0.73,0.7,0.43,0.9,0.87,0.76
Tyus Jones,0.09,0.05,0.19,0.07,0.11,0.06,0.1,0.35,0.21,0.8,0.27,0.44,0.69,0.33,0.9,0.55,0.73,0.55,0.73,0.55,0.11,0.95,0.27,0.65
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.2,0.4,0.44,0.45,0.69,0.33,0.76,0.76,0.78,0.48,0.73,0.4,0.09,0.65,0.62,0.67
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.7,0.79,0.67,0.7,0.73,0.51,0.7,0.58,0.65,0.58
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.58,0.59,0.42,0.69,0.33,0.82,0.82,0.6,0.48,0.76,0.59,0.09,0.82,0.83,0.6
Josh Richardson,0.09,0.06,0.1,0.1,0.17,0.07,0.1,0.38,0.27,0.43,0.41,0.65,0.69,0.42,0.73,0.72,0.93,0.61,0.73,0.65,0.25,0.68,0.57,0.91
Jalen Suggs,0.09,0.07,0.14,0.12,0.2,0.09,0.1,0.35,0.28,0.55,0.48,0.86,0.69,0.51,0.82,0.79,0.97,0.7,0.73,0.55,0.28,0.8,0.71,0.96
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.69,0.59,0.92,0.55,0.67,0.48,0.73,0.48,0.3,0.93,0.25,0.45
De'Anthony Melton,0.09,0.1,0.1,0.11,0.21,0.04,0.1,0.3,0.35,0.36,0.37,0.71,0.69,0.72,0.73,0.76,0.99,0.4,0.73,0.36,0.48,0.6,0.48,0.93
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.69,0.42,0.66,0.55,0.53,0.61,0.76,0.78,0.43,0.67,0.48,0.48
Malaki Branham,0.09,0.06,0.08,0.08,0.08,0.05,0.1,0.35,0.25,0.33,0.38,0.31,0.69,0.42,0.66,0.62,0.53,0.48,0.73,0.55,0.19,0.55,0.5,0.34
Kentavious Caldwell-Pope,0.09,0.07,0.08,0.08,0.19,0.07,0.1,0.29,0.21,0.26,0.25,0.61,0.69,0.51,0.66,0.62,0.95,0.61,0.73,0.33,0.11,0.41,0.22,0.88
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.09,0.11,0.34,0.28,0.54,0.57,0.55,0.69,0.51,0.82,0.86,0.87,0.7,0.76,0.51,0.28,0.79,0.8,0.81
Patrick Williams,0.09,0.09,0.05,0.1,0.12,0.06,0.09,0.31,0.33,0.17,0.37,0.42,0.69,0.65,0.48,0.72,0.78,0.55,0.68,0.4,0.43,0.18,0.48,0.6
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.31,0.24,0.96,0.57,0.67,0.69,0.51,0.97,0.87,0.95,0.48,0.79,0.4,0.16,0.98,0.8,0.92
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.33,0.63,0.85,0.17,0.38,0.46,0.7,0.62,0.69,0.85,0.06,0.25,0.38
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.28,0.43,0.25,0.63,0.42,0.56,0.68,0.39,0.48,0.62,0.55,0.19,0.45,0.6,0.23
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.63,0.87,0.38,0.72,0.39,0.55,0.62,0.59,0.86,0.26,0.75,0.23
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.63,0.59,0.38,0.68,0.83,0.7,0.62,0.8,0.67,0.37,0.69,0.95
Precious Achiuwa,0.08,0.13,0.04,0.11,0.06,0.1,0.08,0.37,0.61,0.19,0.59,0.24,0.63,0.85,0.38,0.76,0.39,0.75,0.62,0.61,0.82,0.23,0.83,0.22
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.3,0.3,0.26,0.41,0.46,0.63,0.59,0.62,0.76,0.73,0.61,0.62,0.36,0.33,0.41,0.57,0.69
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.63,0.33,0.79,0.68,0.78,0.48,0.68,0.59,0.19,0.8,0.62,0.85
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.63,0.25,0.7,0.28,0.18,0.7,0.62,0.77,0.09,0.65,0.09,0.82
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.4,0.46,0.34,0.4,0.63,0.85,0.82,0.76,0.83,0.4,0.68,0.22,0.57,0.71,0.42,0.55
Gary Harris,0.08,0.05,0.05,0.04,0.13,0.02,0.08,0.31,0.21,0.2,0.16,0.52,0.63,0.33,0.48,0.28,0.83,0.21,0.62,0.4,0.11,0.26,0.09,0.79
Isaiah Joe,0.08,0.05,0.05,0.04,0.08,0.05,0.07,0.39,0.29,0.32,0.2,0.42,0.63,0.33,0.48,0.28,0.53,0.48,0.55,0.67,0.3,0.53,0.15,0.6
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.07,0.35,0.45,0.23,0.26,0.32,0.63,0.72,0.48,0.47,0.46,0.65,0.55,0.55,0.67,0.34,0.25,0.36
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.34,0.27,0.26,0.3,0.41,0.63,0.42,0.56,0.55,0.46,0.31,0.55,0.51,0.25,0.41,0.32,0.58
Kyle Anderson,0.08,0.13,0.18,0.1,0.13,0.09,0.08,0.28,0.44,0.61,0.36,0.47,0.63,0.85,0.89,0.72,0.83,0.7,0.62,0.3,0.65,0.85,0.45,0.71
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.44,0.66,0.1,0.3,0.21,0.63,0.85,0.17,0.38,0.32,0.65,0.55,0.77,0.87,0.08,0.32,0.17
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.37,0.37,0.23,0.3,0.41,0.63,0.59,0.48,0.38,0.6,0.75,0.55,0.61,0.52,0.34,0.32,0.58
Onyeka Okongwu,0.08,0.16,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.34,0.43,0.63,0.91,0.38,0.62,0.67,0.78,0.55,0.61,0.89,0.2,0.42,0.62
Jalen Duren,0.08,0.21,0.05,0.09,0.09,0.08,0.07,0.32,0.83,0.2,0.39,0.37,0.63,0.96,0.48,0.68,0.6,0.65,0.55,0.44,0.96,0.26,0.53,0.48
Mark Williams,0.08,0.15,0.02,0.06,0.11,0.09,0.06,0.48,0.96,0.09,0.38,0.52,0.63,0.89,0.17,0.47,0.73,0.7,0.48,0.83,0.99,0.07,0.5,0.79
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.15,0.25,0.31,0.63,0.93,0.27,0.38,0.46,0.7,0.48,0.44,0.93,0.14,0.22,0.34
Jaden Hardy,0.08,0.04,0.06,0.08,0.07,0.08,0.08,0.5,0.29,0.36,0.61,0.29,0.63,0.25,0.56,0.62,0.46,0.65,0.62,0.85,0.3,0.6,0.86,0.31
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.32,0.36,0.4,0.36,0.32,0.63,0.59,0.73,0.55,0.53,0.55,0.62,0.44,0.5,0.65,0.45,0.36
Shaedon Sharpe,0.08,0.07,0.04,0.06,0.07,0.05,0.09,0.36,0.31,0.17,0.3,0.31,0.63,0.51,0.38,0.47,0.46,0.48,0.68,0.59,0.37,0.18,0.32,0.34
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.63,0.59,0.79,0.72,0.6,0.65,0.62,0.61,0.52,0.81,0.62,0.65
Jonathan Kuminga,0.08,0.07,0.07,0.09,0.09,0.09,0.08,0.37,0.38,0.29,0.52,0.5,0.63,0.51,0.62,0.68,0.6,0.7,0.62,0.61,0.54,0.47,0.76,0.76
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.63,0.51,0.9,0.79,0.95,0.65,0.68,0.4,0.25,0.92,0.67,0.94
Tari Eason,0.08,0.13,0.05,0.08,0.14,0.07,0.09,0.38,0.59,0.21,0.36,0.68,0.63,0.85,0.48,0.62,0.87,0.61,0.68,0.65,0.81,0.29,0.45,0.92
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.34,0.27,0.28,0.25,0.27,0.63,0.42,0.56,0.38,0.39,0.55,0.62,0.51,0.25,0.45,0.22,0.26
Landry Shamet,0.08,0.04,0.08,0.08,0.1,0.06,0.09,0.35,0.16,0.39,0.41,0.62,0.63,0.25,0.66,0.62,0.67,0.55,0.68,0.55,0.04,0.64,0.57,0.89
Herbert Jones,0.08,0.09,0.09,0.09,0.19,0.09,0.08,0.29,0.31,0.32,0.31,0.62,0.63,0.65,0.7,0.68,0.95,0.7,0.62,0.33,0.37,0.53,0.34,0.89
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.41,0.72,0.19,0.43,0.25,0.63,0.85,0.38,0.62,0.24,0.7,0.62,0.7,0.9,0.23,0.6,0.23
Jalen McDaniels,0.08,0.1,0.07,0.09,0.11,0.07,0.08,0.33,0.42,0.27,0.37,0.46,0.63,0.72,0.62,0.68,0.73,0.61,0.62,0.48,0.61,0.43,0.48,0.69
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.08,0.27,0.45,0.37,0.15,0.31,0.63,0.85,0.76,0.28,0.67,0.12,0.62,0.27,0.67,0.61,0.08,0.34
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.1,0.09,0.33,0.37,0.38,0.33,0.35,0.63,0.65,0.7,0.68,0.53,0.75,0.68,0.48,0.52,0.62,0.4,0.42
Ayo Dosunmu,0.08,0.06,0.11,0.1,0.1,0.04,0.08,0.28,0.24,0.39,0.39,0.4,0.63,0.42,0.76,0.72,0.67,0.4,0.62,0.3,0.16,0.64,0.53,0.55
Donte DiVincenzo,0.08,0.1,0.11,0.1,0.18,0.05,0.08,0.28,0.37,0.43,0.42,0.68,0.63,0.72,0.76,0.72,0.94,0.48,0.62,0.3,0.52,0.68,0.59,0.92
Xavier Sneed,0.08,0.05,0.08,0.06,0.0,0.0,0.04,0.52,0.34,0.48,0.37,0.0,0.63,0.33,0.66,0.47,0.04,0.04,0.3,0.88,0.45,0.73,0.48,0.04
Deni Avdija,0.08,0.15,0.11,0.12,0.12,0.1,0.09,0.29,0.53,0.4,0.45,0.4,0.63,0.89,0.76,0.79,0.78,0.75,0.68,0.33,0.76,0.65,0.65,0.55
Coby White,0.08,0.06,0.1,0.07,0.09,0.04,0.09,0.34,0.27,0.46,0.34,0.38,0.63,0.42,0.73,0.55,0.6,0.4,0.68,0.51,0.25,0.71,0.42,0.51
Andrew Nembhard,0.08,0.06,0.16,0.11,0.13,0.03,0.09,0.28,0.23,0.59,0.4,0.5,0.63,0.42,0.85,0.76,0.83,0.31,0.68,0.3,0.14,0.83,0.54,0.76
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.28,0.67,0.31,0.55,0.4,0.73,0.57,0.15,0.55
Damion Lee,0.07,0.07,0.05,0.08,0.05,0.06,0.07,0.35,0.31,0.23,0.39,0.27,0.56,0.51,0.48,0.62,0.32,0.55,0.55,0.55,0.37,0.34,0.53,0.26
Nick Richards,0.07,0.14,0.02,0.06,0.02,0.12,0.05,0.39,0.72,0.11,0.36,0.22,0.56,0.87,0.17,0.47,0.12,0.8,0.39,0.67,0.9,0.09,0.45,0.18
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.35,0.32,0.21,0.31,0.24,0.56,0.42,0.38,0.47,0.32,0.7,0.55,0.55,0.4,0.29,0.34,0.22
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.28,0.72,0.41,0.36,0.69,0.56,0.92,0.73,0.68,0.93,0.65,0.55,0.3,0.9,0.67,0.45,0.93
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.7,0.84,0.78,0.78,0.55,0.27,0.96,0.58,0.79,0.62
Dorian Finney-Smith,0.07,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.39,0.22,0.27,0.38,0.56,0.81,0.62,0.62,0.78,0.31,0.68,0.19,0.56,0.31,0.27,0.51
Robert Williams III,0.07,0.17,0.05,0.07,0.11,0.06,0.05,0.3,0.75,0.23,0.32,0.47,0.56,0.92,0.48,0.55,0.73,0.55,0.39,0.36,0.91,0.34,0.37,0.71
Kevin Love,0.07,0.16,0.08,0.08,0.04,0.06,0.08,0.35,0.78,0.37,0.42,0.2,0.56,0.91,0.66,0.62,0.24,0.55,0.62,0.55,0.93,0.61,0.59,0.15
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.09,0.06,0.37,0.62,0.18,0.41,0.39,0.56,0.81,0.38,0.55,0.46,0.7,0.48,0.61,0.83,0.2,0.57,0.53
Devonte' Graham,0.07,0.04,0.1,0.05,0.08,0.08,0.07,0.32,0.21,0.57,0.27,0.41,0.56,0.25,0.73,0.38,0.53,0.65,0.55,0.44,0.11,0.82,0.27,0.58
Jeenathan Williams,0.07,0.12,0.0,0.1,0.0,0.0,0.06,0.5,0.92,0.0,0.77,0.0,0.56,0.81,0.03,0.72,0.04,0.04,0.48,0.85,0.99,0.02,0.96,0.04
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.48,0.38,0.39,0.65,0.48,0.91,0.3,0.49,0.14,0.74
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.55,0.18,0.4,0.68,0.81,0.12,0.76,0.6,0.13
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.08,0.07,0.26,0.42,0.23,0.31,0.33,0.56,0.72,0.56,0.62,0.6,0.65,0.55,0.24,0.61,0.34,0.34,0.38
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.07,0.04,0.08,0.33,0.51,0.36,0.42,0.28,0.56,0.77,0.66,0.68,0.46,0.4,0.62,0.48,0.75,0.6,0.59,0.28
T.J. Warren,0.07,0.07,0.03,0.03,0.08,0.03,0.08,0.35,0.44,0.19,0.19,0.38,0.56,0.51,0.27,0.19,0.53,0.31,0.62,0.55,0.65,0.23,0.14,0.51
Jevon Carter,0.07,0.05,0.09,0.07,0.13,0.02,0.08,,0.23,0.4,0.32,0.57,0.56,0.33,0.7,0.55,0.83,0.21,0.62,,0.14,0.65,0.37,0.84
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.27,0.43,0.2,0.18,0.38,0.56,0.72,0.48,0.28,0.67,0.31,0.62,0.27,0.63,0.26,0.12,0.51
Tre Mann,0.07,0.05,0.07,0.07,0.07,0.03,0.08,0.35,0.28,0.36,0.4,0.33,0.56,0.33,0.62,0.55,0.46,0.31,0.62,0.55,0.28,0.6,0.54,0.38
AJ Griffin,0.07,0.05,0.04,0.05,0.08,0.03,0.08,0.41,0.27,0.21,0.28,0.47,0.56,0.33,0.38,0.38,0.53,0.31,0.62,0.7,0.25,0.29,0.29,0.71
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.3,0.27,0.27,0.25,0.28,0.56,0.42,0.48,0.38,0.39,0.21,0.55,0.36,0.25,0.43,0.22,0.28
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.2,0.26,0.21,0.56,0.42,0.38,0.38,0.32,0.21,0.62,0.55,0.33,0.26,0.25,0.17
Draymond Green,0.07,0.16,0.23,0.18,0.13,0.07,0.07,0.22,0.51,0.72,0.57,0.43,0.56,0.91,0.94,0.91,0.83,0.61,0.55,0.15,0.75,0.91,0.8,0.62
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.42,0.48,0.55,0.39,0.55,0.62,0.44,0.4,0.47,0.53,0.38
Jordan Nwora,0.07,0.09,0.05,0.08,0.06,0.07,0.08,0.36,0.44,0.25,0.45,0.33,0.56,0.65,0.48,0.62,0.39,0.61,0.62,0.59,0.65,0.39,0.65,0.38
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.07,0.31,0.31,0.53,0.41,0.18,0.56,0.42,0.76,0.62,0.24,0.55,0.55,0.4,0.37,0.78,0.57,0.13
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.03,0.08,0.33,0.25,0.29,0.25,0.36,0.56,0.33,0.56,0.38,0.53,0.31,0.62,0.48,0.19,0.47,0.22,0.45
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.08,0.34,0.35,0.94,0.69,0.68,0.56,0.51,0.9,0.84,0.87,0.4,0.62,0.51,0.48,0.97,0.93,0.92
Edmond Sumner,0.06,0.04,0.05,0.08,0.09,0.1,0.06,0.43,0.22,0.38,0.63,0.59,0.49,0.25,0.48,0.62,0.6,0.75,0.48,0.75,0.12,0.62,0.88,0.87
Julian Champagnie,0.06,0.06,0.01,0.04,0.02,0.02,0.06,0.33,0.37,0.07,0.24,0.2,0.49,0.42,0.09,0.28,0.12,0.21,0.48,0.48,0.52,0.06,0.2,0.15
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.07,0.06,0.34,0.48,0.37,0.47,0.35,0.49,0.65,0.66,0.68,0.53,0.61,0.48,0.51,0.71,0.61,0.69,0.42
Anthony Lamb,0.06,0.08,0.06,0.06,0.07,0.05,0.06,0.29,0.38,0.28,0.31,0.34,0.49,0.59,0.56,0.47,0.46,0.48,0.48,0.33,0.54,0.45,0.34,0.4
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.87,0.32,0.4,0.49,0.25,0.84,0.47,0.46,0.48,0.48,0.4,0.09,0.96,0.37,0.55
Joe Ingles,0.06,0.06,0.12,0.08,0.1,0.02,0.06,0.24,0.25,0.54,0.38,0.43,0.49,0.42,0.79,0.62,0.67,0.21,0.48,0.19,0.19,0.79,0.5,0.62
Jeremiah Robinson-Earl,0.06,0.1,0.04,0.04,0.07,0.04,0.06,0.3,0.49,0.28,0.2,0.29,0.49,0.72,0.38,0.28,0.46,0.4,0.48,0.36,0.72,0.45,0.15,0.31
R.J. Hampton,0.06,0.04,0.05,0.06,0.11,0.07,0.06,0.35,0.25,0.35,0.35,0.72,0.49,0.25,0.48,0.47,0.73,0.61,0.48,0.55,0.19,0.58,0.44,0.94
