trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.42,0.94,0.88,0.83,0.85,0.79,0.83,0.25,0.99,0.95,0.85
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.11,0.12,0.48,0.28,0.65,0.67,0.42,0.77,0.42,0.83,0.84,0.59,0.78,0.79,0.83,0.28,0.89,0.91,0.6
Bogdan Bogdanovic,0.11,0.07,0.11,0.1,0.13,0.05,0.12,0.4,0.25,0.38,0.35,0.45,0.77,0.51,0.76,0.72,0.83,0.48,0.79,0.69,0.19,0.62,0.44,0.67
Tre Jones,0.11,0.08,0.23,0.11,0.2,0.11,0.12,0.37,0.27,0.81,0.37,0.7,0.77,0.58,0.94,0.76,0.98,0.78,0.79,0.62,0.25,0.96,0.48,0.93
Marvin Bagley III,0.11,0.16,0.04,0.07,0.07,0.1,0.1,0.45,0.66,0.14,0.3,0.26,0.77,0.91,0.38,0.55,0.46,0.74,0.72,0.78,0.87,0.12,0.33,0.24
Clint Capela,0.1,0.25,0.03,0.07,0.1,0.09,0.09,0.39,0.94,0.12,0.25,0.36,0.73,0.99,0.27,0.55,0.66,0.7,0.68,0.67,0.99,0.09,0.23,0.45
Zach Collins,0.1,0.14,0.1,0.14,0.07,0.11,0.09,0.43,0.63,0.46,0.62,0.32,0.73,0.87,0.73,0.84,0.46,0.78,0.68,0.75,0.84,0.71,0.88,0.35
Cam Thomas,0.1,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.51,0.26,0.73,0.25,0.56,0.62,0.31,0.85,0.68,0.71,0.22,0.52,0.76,0.24
Naz Reid,0.1,0.12,0.04,0.09,0.07,0.08,0.1,0.55,0.64,0.26,0.48,0.4,0.73,0.81,0.38,0.68,0.46,0.65,0.72,0.91,0.85,0.41,0.72,0.55
Austin Reaves,0.1,0.07,0.13,0.11,0.1,0.14,0.09,0.36,0.24,0.44,0.39,0.37,0.73,0.51,0.81,0.76,0.66,0.85,0.68,0.59,0.17,0.7,0.53,0.48
Josh Richardson,0.1,0.06,0.11,0.1,0.17,0.07,0.1,0.39,0.27,0.44,0.4,0.67,0.73,0.42,0.76,0.72,0.94,0.6,0.72,0.67,0.25,0.7,0.55,0.91
Mike Conley,0.1,0.06,0.26,0.11,0.15,0.1,0.1,0.32,0.19,0.88,0.35,0.51,0.73,0.42,0.96,0.76,0.9,0.74,0.72,0.44,0.06,0.97,0.44,0.78
Kris Dunn,0.1,0.09,0.2,0.09,0.19,0.08,0.1,0.41,0.4,0.86,0.42,0.84,0.73,0.65,0.91,0.68,0.96,0.65,0.72,0.71,0.58,0.96,0.59,0.96
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.56,0.68,0.31,0.78,0.72,0.59,0.87,0.34,0.4,0.11
Bones Hyland,0.1,0.06,0.11,0.1,0.1,0.09,0.12,0.49,0.28,0.55,0.53,0.49,0.73,0.42,0.76,0.72,0.66,0.7,0.79,0.84,0.28,0.8,0.78,0.75
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.51,0.33,0.36,0.73,0.58,0.84,0.62,0.66,0.78,0.72,0.62,0.25,0.77,0.4,0.45
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.2,0.45,0.73,0.72,0.38,0.47,0.83,0.39,0.76,0.44,0.5,0.14,0.15,0.67
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.73,0.65,0.66,0.47,0.59,0.48,0.79,0.59,0.41,0.41,0.19,0.31
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.52,0.46,0.52,0.73,0.65,0.86,0.82,0.9,0.78,0.79,0.52,0.37,0.78,0.67,0.79
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.18,0.07,0.37,0.78,0.49,0.46,0.31,0.73,0.96,0.81,0.8,0.53,0.9,0.55,0.62,0.93,0.75,0.67,0.33
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.22,0.73,0.6,0.69,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.12,0.92,0.86,0.93
Rui Hachimura,0.1,0.09,0.03,0.06,0.05,0.08,0.11,0.4,0.39,0.14,0.28,0.26,0.73,0.65,0.27,0.47,0.31,0.65,0.76,0.69,0.56,0.12,0.29,0.24
Jaden McDaniels,0.1,0.09,0.07,0.1,0.12,0.08,0.1,0.33,0.3,0.23,0.35,0.39,0.73,0.65,0.61,0.72,0.78,0.65,0.72,0.48,0.33,0.34,0.44,0.53
Bruce Brown,0.1,0.1,0.12,0.11,0.15,0.08,0.1,0.33,0.33,0.42,0.41,0.51,0.73,0.72,0.79,0.76,0.9,0.65,0.72,0.48,0.44,0.67,0.57,0.78
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.09,0.32,0.22,0.18,0.19,0.24,0.69,0.42,0.48,0.39,0.46,0.48,0.68,0.44,0.12,0.2,0.14,0.2
Ivica Zubac,0.09,0.23,0.05,0.12,0.05,0.13,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.48,0.8,0.31,0.83,0.61,0.48,0.93,0.16,0.61,0.1
Doug McDermott,0.09,0.05,0.05,0.07,0.04,0.05,0.09,0.41,0.24,0.27,0.33,0.16,0.69,0.34,0.48,0.55,0.24,0.48,0.68,0.71,0.17,0.43,0.4,0.1
Cam Reddish,0.09,0.05,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.26,0.37,0.48,0.69,0.34,0.56,0.68,0.83,0.65,0.68,0.48,0.1,0.41,0.48,0.72
James Wiseman,0.09,0.14,0.03,0.07,0.04,0.09,0.08,0.45,0.74,0.14,0.35,0.2,0.69,0.87,0.27,0.55,0.24,0.7,0.61,0.78,0.91,0.12,0.44,0.14
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.33,0.25,0.32,0.29,0.51,0.69,0.51,0.69,0.62,0.83,0.7,0.68,0.48,0.19,0.53,0.31,0.78
Seth Curry,0.09,0.04,0.07,0.07,0.1,0.05,0.09,0.38,0.19,0.33,0.32,0.46,0.69,0.25,0.61,0.55,0.66,0.48,0.68,0.65,0.06,0.55,0.37,0.69
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.32,0.22,0.29,0.31,0.27,0.69,0.51,0.69,0.68,0.59,0.48,0.68,0.44,0.12,0.47,0.34,0.25
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.48,0.55,0.46,0.74,0.55,0.76,0.83,0.45,0.53,0.42
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.47,0.57,0.33,0.49,0.4,0.69,0.77,0.61,0.68,0.53,0.83,0.61,0.81,0.8,0.55,0.73,0.55
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.1,0.08,0.27,0.55,0.5,0.36,0.56,0.69,0.93,0.86,0.8,0.95,0.74,0.61,0.27,0.79,0.76,0.46,0.82
Cameron Payne,0.09,0.05,0.17,0.15,0.1,0.07,0.11,0.45,0.28,0.79,0.79,0.48,0.69,0.34,0.87,0.85,0.66,0.6,0.76,0.78,0.28,0.95,0.97,0.72
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.09,0.32,0.33,0.17,0.37,0.42,0.69,0.72,0.48,0.72,0.78,0.55,0.68,0.44,0.44,0.18,0.48,0.6
Jalen Suggs,0.09,0.07,0.14,0.12,0.2,0.09,0.1,0.35,0.28,0.56,0.48,0.85,0.69,0.51,0.83,0.8,0.98,0.7,0.72,0.55,0.28,0.81,0.72,0.96
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.3,0.43,0.23,0.31,0.45,0.69,0.81,0.61,0.68,0.86,0.6,0.68,0.36,0.63,0.34,0.34,0.67
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.3,0.24,0.96,0.57,0.69,0.69,0.51,0.97,0.88,0.96,0.48,0.79,0.36,0.17,0.98,0.82,0.93
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.69,0.58,0.92,0.55,0.66,0.48,0.72,0.48,0.3,0.93,0.25,0.45
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.69,0.42,0.66,0.55,0.53,0.6,0.76,0.78,0.44,0.67,0.48,0.48
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.59,0.58,0.42,0.69,0.34,0.83,0.82,0.59,0.48,0.76,0.59,0.08,0.83,0.83,0.6
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.08,0.11,0.34,0.28,0.53,0.56,0.53,0.69,0.51,0.83,0.85,0.86,0.65,0.76,0.52,0.28,0.79,0.81,0.8
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.8,0.27,0.45,0.69,0.34,0.9,0.55,0.78,0.55,0.72,0.55,0.1,0.95,0.27,0.67
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.69,0.8,0.66,0.7,0.72,0.52,0.7,0.59,0.65,0.58
De'Anthony Melton,0.09,0.1,0.11,0.1,0.21,0.04,0.1,0.3,0.35,0.37,0.36,0.74,0.69,0.72,0.76,0.72,0.99,0.39,0.72,0.36,0.48,0.61,0.46,0.94
Malaki Branham,0.09,0.06,0.07,0.08,0.07,0.04,0.1,0.34,0.26,0.33,0.39,0.31,0.69,0.42,0.61,0.62,0.46,0.39,0.72,0.52,0.22,0.55,0.53,0.33
Kentavious Caldwell-Pope,0.09,0.06,0.09,0.08,0.18,0.07,0.1,0.29,0.2,0.27,0.24,0.58,0.69,0.42,0.69,0.62,0.95,0.6,0.72,0.33,0.08,0.43,0.21,0.85
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.31,0.3,0.26,0.43,0.48,0.62,0.58,0.61,0.76,0.73,0.6,0.61,0.4,0.33,0.41,0.61,0.72
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.29,0.43,0.26,0.62,0.42,0.56,0.68,0.38,0.48,0.61,0.55,0.19,0.47,0.61,0.24
Talen Horton-Tucker,0.08,0.07,0.14,0.12,0.09,0.1,0.09,0.39,0.34,0.68,0.62,0.51,0.62,0.51,0.83,0.8,0.59,0.74,0.68,0.67,0.46,0.9,0.88,0.78
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.33,0.62,0.85,0.17,0.39,0.46,0.7,0.61,0.69,0.85,0.06,0.25,0.38
Precious Achiuwa,0.08,0.13,0.04,0.11,0.06,0.1,0.08,0.37,0.61,0.2,0.58,0.25,0.62,0.85,0.38,0.76,0.38,0.74,0.61,0.62,0.83,0.25,0.83,0.22
Kyle Anderson,0.08,0.13,0.18,0.1,0.14,0.09,0.08,0.28,0.44,0.61,0.36,0.48,0.62,0.85,0.89,0.72,0.86,0.7,0.61,0.3,0.65,0.85,0.46,0.72
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.41,0.26,0.21,0.27,0.48,0.62,0.34,0.38,0.39,0.59,0.3,0.61,0.71,0.22,0.28,0.27,0.72
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.58,0.38,0.68,0.83,0.7,0.61,0.8,0.67,0.37,0.7,0.95
Isaiah Joe,0.08,0.05,0.05,0.04,0.08,0.05,0.07,0.39,0.29,0.33,0.19,0.44,0.62,0.34,0.48,0.29,0.53,0.48,0.55,0.67,0.3,0.55,0.14,0.65
Terance Mann,0.08,0.08,0.1,0.07,0.07,0.06,0.08,0.33,0.36,0.4,0.36,0.31,0.62,0.58,0.73,0.55,0.46,0.55,0.61,0.48,0.5,0.65,0.46,0.33
Gary Harris,0.08,0.05,0.05,0.04,0.13,0.02,0.08,0.3,0.2,0.2,0.16,0.53,0.62,0.34,0.48,0.29,0.83,0.21,0.61,0.36,0.08,0.25,0.09,0.8
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.25,0.69,0.29,0.17,0.7,0.61,0.76,0.08,0.65,0.09,0.82
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.08,0.35,0.45,0.24,0.27,0.33,0.62,0.72,0.48,0.47,0.46,0.65,0.61,0.55,0.67,0.37,0.27,0.38
Donte DiVincenzo,0.08,0.1,0.11,0.1,0.17,0.05,0.08,0.28,0.36,0.43,0.42,0.68,0.62,0.72,0.76,0.72,0.94,0.48,0.61,0.3,0.5,0.68,0.59,0.92
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.34,0.28,0.26,0.31,0.43,0.62,0.42,0.56,0.55,0.46,0.3,0.55,0.52,0.28,0.41,0.34,0.62
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.45,0.67,0.1,0.29,0.21,0.62,0.85,0.17,0.39,0.31,0.65,0.55,0.78,0.88,0.07,0.31,0.16
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.37,0.38,0.23,0.31,0.42,0.62,0.58,0.48,0.39,0.59,0.74,0.55,0.62,0.54,0.34,0.34,0.6
Jalen Duren,0.08,0.21,0.05,0.09,0.09,0.08,0.07,0.31,0.83,0.21,0.39,0.36,0.62,0.96,0.48,0.68,0.59,0.65,0.55,0.4,0.96,0.28,0.53,0.45
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.33,0.44,0.62,0.92,0.38,0.62,0.66,0.78,0.55,0.62,0.89,0.2,0.4,0.65
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.14,0.25,0.32,0.62,0.93,0.27,0.39,0.46,0.7,0.48,0.44,0.93,0.12,0.23,0.35
Mark Williams,0.08,0.15,0.02,0.06,0.11,0.09,0.06,0.47,0.95,0.09,0.38,0.53,0.62,0.89,0.17,0.47,0.73,0.7,0.48,0.81,0.99,0.06,0.51,0.8
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.41,0.71,0.18,0.44,0.25,0.62,0.85,0.38,0.62,0.24,0.7,0.61,0.71,0.9,0.2,0.63,0.22
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.62,0.87,0.38,0.72,0.38,0.55,0.61,0.59,0.86,0.25,0.76,0.22
Jonathan Kuminga,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.37,0.39,0.29,0.53,0.49,0.62,0.58,0.61,0.68,0.59,0.7,0.61,0.62,0.56,0.47,0.78,0.75
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.34,0.27,0.28,0.25,0.27,0.62,0.42,0.56,0.39,0.38,0.55,0.61,0.52,0.25,0.45,0.23,0.25
Tari Eason,0.08,0.13,0.04,0.08,0.14,0.07,0.09,0.39,0.59,0.21,0.36,0.69,0.62,0.85,0.38,0.62,0.86,0.6,0.68,0.67,0.81,0.28,0.46,0.93
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.34,0.79,0.68,0.78,0.48,0.68,0.59,0.19,0.8,0.63,0.85
Coby White,0.08,0.06,0.1,0.07,0.09,0.04,0.09,0.33,0.27,0.45,0.34,0.38,0.62,0.42,0.73,0.55,0.59,0.39,0.68,0.48,0.25,0.7,0.42,0.5
Aaron Nesmith,0.08,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.2,0.31,0.34,0.62,0.65,0.48,0.55,0.59,0.65,0.68,0.48,0.52,0.25,0.34,0.4
Terrence Ross,0.08,0.05,0.06,0.05,0.08,0.03,0.09,0.34,0.24,0.28,0.26,0.38,0.62,0.34,0.56,0.39,0.53,0.3,0.68,0.52,0.17,0.45,0.25,0.5
Andrew Nembhard,0.08,0.06,0.16,0.11,0.12,0.03,0.09,0.28,0.23,0.57,0.4,0.48,0.62,0.42,0.86,0.76,0.78,0.3,0.68,0.3,0.14,0.82,0.55,0.72
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.62,0.51,0.91,0.8,0.96,0.65,0.68,0.4,0.25,0.92,0.67,0.94
Landry Shamet,0.08,0.04,0.08,0.08,0.1,0.06,0.09,0.35,0.17,0.41,0.42,0.64,0.62,0.25,0.66,0.62,0.66,0.55,0.68,0.55,0.04,0.67,0.59,0.9
Gabe Vincent,0.08,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.2,0.4,0.45,0.44,0.62,0.34,0.76,0.76,0.78,0.48,0.72,0.4,0.08,0.65,0.65,0.65
Deni Avdija,0.08,0.15,0.11,0.12,0.11,0.1,0.09,0.29,0.54,0.4,0.44,0.39,0.62,0.89,0.76,0.8,0.73,0.74,0.68,0.33,0.77,0.65,0.63,0.53
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.08,0.09,0.34,0.42,0.27,0.38,0.48,0.62,0.72,0.61,0.68,0.78,0.65,0.68,0.52,0.61,0.43,0.51,0.72
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.08,0.27,0.45,0.37,0.14,0.32,0.62,0.85,0.76,0.29,0.66,0.12,0.61,0.27,0.67,0.61,0.08,0.35
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.1,0.09,0.33,0.37,0.38,0.33,0.31,0.62,0.65,0.69,0.68,0.53,0.74,0.68,0.48,0.52,0.62,0.4,0.33
Jaden Hardy,0.08,0.05,0.06,0.08,0.07,0.08,0.08,0.51,0.3,0.34,0.56,0.31,0.62,0.34,0.56,0.62,0.46,0.65,0.61,0.86,0.33,0.57,0.81,0.33
Herbert Jones,0.08,0.09,0.09,0.09,0.19,0.09,0.08,0.29,0.31,0.32,0.31,0.64,0.62,0.65,0.69,0.68,0.96,0.7,0.61,0.33,0.37,0.53,0.34,0.9
Shaedon Sharpe,0.08,0.07,0.04,0.06,0.07,0.04,0.08,0.35,0.31,0.15,0.29,0.32,0.62,0.51,0.38,0.47,0.46,0.39,0.61,0.55,0.37,0.14,0.31,0.35
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.4,0.45,0.34,0.41,0.62,0.85,0.83,0.76,0.83,0.39,0.68,0.21,0.58,0.7,0.42,0.58
Ayo Dosunmu,0.08,0.06,0.11,0.1,0.1,0.04,0.08,0.28,0.24,0.4,0.4,0.41,0.62,0.42,0.76,0.72,0.66,0.39,0.61,0.3,0.17,0.65,0.55,0.58
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.4,0.22,0.27,0.37,0.62,0.81,0.61,0.62,0.78,0.3,0.68,0.18,0.58,0.31,0.27,0.48
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.62,0.58,0.79,0.72,0.59,0.65,0.61,0.62,0.52,0.81,0.63,0.65
Nick Richards,0.07,0.14,0.02,0.06,0.02,0.12,0.05,0.39,0.72,0.11,0.36,0.22,0.56,0.87,0.17,0.47,0.11,0.8,0.39,0.67,0.9,0.08,0.46,0.17
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.48,0.39,0.38,0.65,0.48,0.91,0.3,0.5,0.14,0.75
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.08,0.07,0.26,0.42,0.23,0.32,0.33,0.56,0.72,0.56,0.62,0.59,0.65,0.55,0.24,0.61,0.34,0.37,0.38
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.29,0.66,0.3,0.55,0.4,0.73,0.57,0.15,0.55
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.55,0.17,0.39,0.68,0.81,0.12,0.76,0.61,0.13
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.04,0.07,0.26,0.47,0.22,0.28,0.36,0.56,0.81,0.56,0.55,0.59,0.39,0.55,0.24,0.7,0.31,0.29,0.45
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.29,0.72,0.41,0.37,0.68,0.56,0.92,0.73,0.68,0.94,0.65,0.55,0.33,0.9,0.67,0.48,0.92
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.78,0.78,0.55,0.27,0.96,0.59,0.79,0.62
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.32,0.21,0.31,0.25,0.56,0.42,0.38,0.47,0.31,0.7,0.55,0.59,0.41,0.28,0.34,0.22
Damion Lee,0.07,0.07,0.05,0.08,0.05,0.06,0.07,0.35,0.31,0.23,0.39,0.27,0.56,0.51,0.48,0.62,0.31,0.55,0.55,0.55,0.37,0.34,0.53,0.25
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.42,0.48,0.55,0.38,0.55,0.61,0.44,0.41,0.47,0.53,0.38
Jordan Nwora,0.07,0.08,0.05,0.08,0.06,0.07,0.07,0.35,0.44,0.25,0.45,0.34,0.56,0.58,0.48,0.62,0.38,0.6,0.55,0.55,0.65,0.39,0.65,0.4
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.1,0.06,0.37,0.62,0.18,0.41,0.4,0.56,0.81,0.38,0.55,0.46,0.74,0.48,0.62,0.83,0.2,0.57,0.55
T.J. Warren,0.07,0.07,0.03,0.03,0.09,0.04,0.08,0.35,0.44,0.16,0.2,0.4,0.56,0.51,0.27,0.19,0.59,0.39,0.61,0.55,0.65,0.16,0.15,0.55
Tre Mann,0.07,0.05,0.07,0.07,0.07,0.03,0.08,0.35,0.28,0.36,0.4,0.33,0.56,0.34,0.61,0.55,0.46,0.3,0.61,0.55,0.28,0.6,0.55,0.38
Draymond Green,0.07,0.16,0.23,0.18,0.13,0.07,0.07,0.23,0.51,0.72,0.57,0.43,0.56,0.91,0.94,0.91,0.83,0.6,0.55,0.16,0.75,0.92,0.82,0.62
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.05,0.06,0.3,0.75,0.23,0.31,0.46,0.56,0.93,0.56,0.55,0.73,0.48,0.48,0.36,0.92,0.34,0.34,0.69
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.27,0.25,0.23,0.24,0.56,0.42,0.48,0.39,0.38,0.21,0.55,0.4,0.25,0.39,0.19,0.2
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.27,0.4,0.19,0.18,0.4,0.56,0.72,0.48,0.29,0.66,0.3,0.61,0.27,0.58,0.23,0.12,0.55
T.J. McConnell,0.07,0.07,0.2,0.14,0.15,0.04,0.08,0.33,0.35,0.94,0.69,0.7,0.56,0.51,0.91,0.84,0.9,0.39,0.61,0.48,0.48,0.98,0.93,0.93
Kevin Love,0.07,0.16,0.08,0.08,0.03,0.06,0.08,0.34,0.79,0.37,0.41,0.17,0.56,0.91,0.66,0.62,0.17,0.55,0.61,0.52,0.93,0.61,0.57,0.11
Shake Milton,0.07,0.06,0.11,0.09,0.04,0.06,0.08,0.31,0.3,0.54,0.42,0.18,0.56,0.42,0.76,0.68,0.24,0.55,0.61,0.4,0.33,0.8,0.59,0.12
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.2,0.27,0.2,0.56,0.42,0.38,0.39,0.31,0.21,0.61,0.55,0.33,0.25,0.27,0.14
Jevon Carter,0.07,0.05,0.09,0.07,0.14,0.02,0.08,0.29,0.23,0.4,0.33,0.61,0.56,0.34,0.69,0.55,0.86,0.21,0.61,0.33,0.14,0.65,0.4,0.88
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.07,0.04,0.08,0.33,0.5,0.37,0.43,0.29,0.56,0.77,0.66,0.68,0.46,0.39,0.61,0.48,0.73,0.61,0.61,0.3
Anthony Lamb,0.06,0.08,0.06,0.05,0.07,0.04,0.06,0.28,0.37,0.28,0.3,0.33,0.49,0.58,0.56,0.39,0.46,0.39,0.48,0.3,0.52,0.45,0.33,0.38
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.07,0.06,0.33,0.49,0.37,0.47,0.35,0.49,0.65,0.66,0.68,0.53,0.6,0.48,0.48,0.72,0.61,0.7,0.42
Ochai Agbaji,0.06,0.04,0.04,0.04,0.06,0.04,0.06,0.27,0.22,0.16,0.16,0.29,0.49,0.25,0.38,0.29,0.38,0.39,0.48,0.27,0.12,0.16,0.09,0.3
Nicolas Batum,0.06,0.09,0.06,0.04,0.09,0.03,0.06,0.23,0.43,0.3,0.22,0.41,0.49,0.65,0.56,0.29,0.59,0.3,0.48,0.16,0.63,0.5,0.18,0.58
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.87,0.32,0.41,0.49,0.25,0.84,0.47,0.46,0.48,0.48,0.4,0.08,0.97,0.37,0.58
Eugene Omoruyi,0.06,0.07,0.03,0.05,0.09,0.07,0.06,0.35,0.41,0.13,0.45,0.47,0.49,0.51,0.27,0.39,0.59,0.6,0.48,0.55,0.59,0.1,0.65,0.7
R.J. Hampton,0.06,0.04,0.05,0.06,0.11,0.07,0.06,0.35,0.25,0.36,0.34,0.76,0.49,0.25,0.48,0.47,0.73,0.6,0.48,0.55,0.19,0.6,0.42,0.94
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.38,0.57,0.21,0.4,0.47,0.49,0.65,0.27,0.47,0.46,0.6,0.39,0.65,0.8,0.28,0.55,0.7
Isaac Okoro,0.06,0.06,0.04,0.04,0.11,0.06,0.06,0.25,0.25,0.19,0.21,0.51,0.49,0.42,0.38,0.29,0.73,0.55,0.48,0.21,0.19,0.23,0.17,0.78
Isaiah Jackson,0.06,0.1,0.03,0.05,0.07,0.09,0.05,0.39,0.64,0.19,0.47,0.35,0.49,0.72,0.27,0.39,0.46,0.7,0.39,0.67,0.85,0.23,0.7,0.42
Larry Nance Jr.,0.06,0.12,0.07,0.05,0.09,0.05,0.05,0.26,0.57,0.32,0.26,0.42,0.49,0.81,0.61,0.39,0.59,0.48,0.39,0.24,0.8,0.53,0.25,0.6
