,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
37,Bogdan Bogdanovic,ATL,30,0.8,1.3,60.6,0.8,1.6,51.2,0.8,1.8,42.3,0.2,0.7,28.9,0.4,0.8,50.0,0.6,1.5,40.2,2.1,5.1,40.8
38,Bojan Bogdanovic,DET,33,1.8,2.8,66.1,1.6,3.3,48.5,1.4,2.9,48.5,0.5,0.8,56.3,0.3,1.0,30.5,0.8,1.8,42.1,1.7,4.2,40.4
39,Bol Bol,ORL,23,2.2,2.6,83.3,0.7,1.5,48.6,0.4,1.0,36.6,0.0,0.2,20.0,0.0,0.2,16.7,0.1,0.4,18.5,0.4,1.2,30.1
40,Bones Hyland,LAC,22,1.2,2.0,58.2,0.4,1.6,27.0,0.3,0.9,37.0,0.3,0.6,56.7,0.1,0.2,25.0,0.4,0.8,47.6,1.8,4.9,36.3
41,Bradley Beal,WAS,29,3.5,4.9,71.6,1.8,4.1,43.7,2.0,4.2,47.6,0.3,0.7,38.2,0.1,0.4,38.9,0.4,1.0,38.5,1.2,3.3,35.8
42,Brandon Boston Jr.,LAC,21,1.0,1.7,62.9,0.4,1.7,24.2,0.5,1.3,37.5,0.1,0.1,100,0.0,0.5,0.0,0.1,0.4,16.7,0.5,1.1,47.8
43,Brandon Clarke,MEM,26,2.7,3.4,78.2,1.2,2.3,51.9,0.2,0.4,47.6,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,16.7,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.2,3.3,65.1,2.4,4.8,49.5,2.9,6.6,43.4,0.1,0.2,40.0,0.1,0.1,60.0,0.2,0.3,46.7,1.3,3.3,38.4
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,35,2.7,3.6,74.8,1.2,2.2,53.5,0.5,1.1,47.7,0.1,0.3,40.7,0.3,0.6,42.6,0.4,0.9,41.9,1.3,3.7,36.3
47,Bruce Brown,DEN,26,2.3,3.3,71.4,0.8,2.1,37.4,0.2,0.6,24.5,0.1,0.5,13.2,0.4,0.8,51.6,0.5,1.3,37.3,0.7,1.9,35.3
48,Bruno Fernando,ATL,24,1.1,1.8,63.2,0.2,0.8,24.1,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.9,1.7,52.7,0.2,0.6,28.6,0.0,0.3,15.4,0.1,0.2,55.6,0.1,0.5,31.3,0.2,0.6,40.0,0.3,1.2,30.0
50,Bryn Forbes,MIN,29,0.1,0.2,50.0,0.2,0.7,35.3,0.3,0.6,50.0,0.2,0.4,37.5,0.1,0.3,40.0,0.2,0.6,38.5,0.4,1.3,28.1
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.0,0.2,0.3,50.0,0.4,1.2,33.3,0.5,1.3,37.5,0.1,1.6,7.1
52,Buddy Hield,IND,30,1.5,2.4,63.2,0.3,0.9,35.1,0.5,1.2,43.3,0.4,1.0,44.9,0.3,0.6,51.1,0.7,1.6,47.2,2.8,6.9,40.9
53,CJ McCollum,NOP,31,1.7,2.9,58.3,1.8,3.8,47.0,1.5,4.0,38.8,0.2,0.5,43.6,0.1,0.4,18.5,0.3,0.9,33.3,2.5,6.4,40.0
54,Cade Cunningham,DET,21,2.3,4.3,54.9,1.8,4.7,37.5,2.3,4.7,48.2,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.3,25.0,1.3,4.7,28.6
55,Caleb Houstan,ORL,20,0.3,0.6,48.4,0.0,0.0,50.0,0.1,0.2,33.3,0.1,0.3,43.8,0.3,0.7,46.4,0.4,0.9,45.5,0.4,1.6,25.9
56,Caleb Martin,MIA,27,1.6,2.4,66.3,0.3,0.9,32.3,0.5,1.1,47.5,0.2,0.6,28.6,0.3,0.9,32.8,0.5,1.5,31.1,0.7,1.8,39.8
57,Cam Reddish,POR,23,1.7,2.7,62.3,0.6,1.2,48.9,0.1,0.4,31.3,0.4,0.8,43.8,0.1,0.5,26.3,0.5,1.3,37.3,0.7,2.3,28.9
58,Cam Thomas,BKN,21,0.8,1.2,66.7,1.0,2.3,42.6,0.8,2.1,38.6,0.1,0.1,50.0,0.1,0.2,50.0,0.1,0.3,50.0,0.7,2.1,34.2
59,Cameron Johnson,BKN,27,1.8,2.6,67.9,0.4,1.0,38.1,0.7,1.6,44.1,0.5,1.1,40.9,0.5,1.2,44.9,1.0,2.2,43.0,1.5,3.9,38.9
60,Cameron Payne,PHX,28,0.9,1.5,56.9,1.1,2.8,40.2,0.5,1.4,40.0,0.1,0.2,33.3,0.1,0.2,33.3,0.1,0.4,33.3,1.3,3.4,38.0
61,Caris LeVert,CLE,28,1.6,2.7,60.2,0.8,2.1,36.5,0.2,0.8,24.1,0.3,0.6,45.5,0.2,0.5,36.1,0.4,1.1,41.3,1.3,3.3,38.7
62,Carlik Jones,CHI,25,0.2,0.4,50.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,66.7
63,Cedi Osman,CLE,28,1.4,2.0,67.5,0.2,0.6,31.9,0.0,0.2,18.8,0.3,0.7,45.7,0.2,0.5,44.1,0.5,1.1,45.0,1.1,3.0,34.9
64,Charles Bassey,SAS,22,1.8,2.5,72.6,0.4,0.9,45.2,0.3,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,50.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,26,1.5,2.0,76.0,0.3,0.7,45.2,0.1,0.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,26.5
67,Chris Boucher,TOR,30,2.1,3.3,63.1,0.4,0.8,43.5,0.2,0.4,50.0,0.2,0.5,35.0,0.3,0.7,35.2,0.4,1.3,35.1,0.4,1.2,30.8
68,Chris Duarte,IND,25,0.9,1.7,51.3,0.2,0.5,33.3,0.4,1.2,35.1,0.3,0.8,38.2,0.2,0.6,29.6,0.5,1.3,34.4,0.7,2.4,30.6
69,Chris Paul,PHX,37,0.2,0.4,46.2,1.4,2.8,49.1,1.8,3.7,47.7,0.1,0.3,37.5,0.0,0.1,50.0,0.1,0.3,40.0,1.5,4.1,37.5
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.1,1.7,66.7,0.2,0.6,34.9,0.0,0.2,21.4,0.2,0.4,50.0,0.1,0.2,28.6,0.2,0.6,42.1,0.3,0.8,33.3
72,Christian Koloko,TOR,22,1.0,1.8,56.2,0.1,0.4,18.2,0.1,0.1,62.5,0.0,0.1,0.0,0.0,0.1,33.3,0.0,0.1,16.7,0.0,0.1,0.0
73,Christian Wood,DAL,27,2.8,4.1,67.3,1.2,2.1,56.3,0.4,1.1,36.1,0.1,0.2,31.3,0.1,0.5,31.3,0.2,0.7,31.3,1.3,3.4,39.0
74,Chuma Okeke,ORL,24,0.6,0.8,66.7,0.1,0.3,28.6,0.0,0.2,0.0,0.1,0.3,25.0,0.1,0.3,50.0,0.2,0.6,35.7,0.7,2.4,27.0
75,Clint Capela,ATL,28,4.8,6.9,69.9,0.6,1.3,42.4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,1.2,1.8,64.1,0.4,0.9,42.9,0.3,0.8,43.9,0.2,0.5,29.7,0.1,0.2,58.8,0.3,0.7,38.9,1.4,3.9,36.6
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.1,0.3,50.0,0.3,0.9,33.3,0.1,0.4,33.3,0.3,0.5,66.7,0.4,0.9,50.0,0.0,1.1,0.0
78,Cody Zeller,MIA,30,1.9,2.6,72.2,0.6,1.1,56.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
79,Cole Anthony,ORL,22,1.1,1.9,58.8,1.4,2.8,49.1,0.9,2.1,43.2,0.1,0.2,42.9,0.0,0.1,20.0,0.1,0.3,36.8,1.1,3.1,36.4
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.1,3.5,58.9,1.5,2.9,49.6,0.4,0.8,54.1,0.1,0.3,40.0,0.1,0.2,54.5,0.3,0.6,46.2,0.8,2.0,37.5
82,Corey Kispert,WAS,24,1.3,1.8,73.6,0.4,0.8,47.4,0.1,0.2,37.5,0.3,0.7,49.0,0.3,0.5,47.4,0.6,1.2,48.3,1.6,3.9,39.9
83,Cory Joseph,DET,31,0.5,0.8,60.8,0.5,1.2,40.8,0.3,0.8,40.4,0.1,0.2,50.0,0.1,0.4,31.6,0.2,0.5,38.7,0.9,2.3,40.4
84,D'Angelo Russell,LAL,27,1.6,2.3,70.0,0.8,1.9,41.8,1.2,2.3,50.3,0.2,0.4,45.2,0.1,0.3,36.4,0.3,0.8,41.5,2.4,6.1,39.3
85,Daishen Nix,HOU,21,0.5,1.0,50.9,0.2,0.6,31.3,0.0,0.1,16.7,0.0,0.1,28.6,0.1,0.3,21.4,0.1,0.4,23.8,0.6,2.0,30.7
86,Dalano Banton,TOR,23,0.9,1.2,77.8,0.2,0.7,23.8,0.1,0.4,15.4,0.0,0.3,16.7,0.1,0.3,33.3,0.1,0.5,25.0,0.4,1.2,34.3
87,Dalen Terry,CHI,20,0.6,0.9,60.0,0.1,0.2,33.3,0.1,0.2,40.0,0.1,0.2,25.0,0.1,0.4,28.6,0.1,0.4,27.3,0.1,0.4,28.6
88,Damian Jones,UTA,27,1.1,1.7,66.0,0.1,0.2,28.6,0.0,0.0,100,0.1,0.2,60.0,0.3,0.3,85.7,0.3,0.4,75.0,0.0,0.1,33.3
89,Damian Lillard,POR,32,3.5,5.6,63.3,0.9,1.9,46.8,1.0,1.9,50.5,0.1,0.4,27.3,0.2,0.3,52.6,0.3,0.7,39.0,3.9,10.6,37.1
90,Damion Lee,PHX,30,0.5,0.9,54.5,0.4,1.1,34.2,0.3,0.8,42.9,0.5,0.8,60.4,0.3,0.7,40.8,0.7,1.4,51.0,0.8,1.9,41.1
91,Daniel Gafford,WAS,24,2.9,3.5,81.8,0.7,1.3,54.8,0.1,0.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,31,1.9,3.0,61.9,0.9,1.1,75.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.3,50.0,0.1,1.1,12.5
93,Danny Green,CLE,35,0.0,0.1,0.0,0.2,0.6,33.3,0.2,0.3,66.7,0.3,0.3,100,0.4,1.1,33.3,0.6,1.2,45.5,0.8,1.6,50.0
94,Danuel House Jr.,PHI,29,0.8,1.1,75.0,0.1,0.2,46.2,0.1,0.2,45.5,0.2,0.5,33.3,0.3,0.7,36.7,0.4,1.1,35.2,0.3,1.0,34.6
95,Dario Saric,OKC,28,1.0,1.4,71.1,0.5,1.1,41.3,0.0,0.4,8.7,0.1,0.3,53.8,0.1,0.4,37.5,0.3,0.6,44.8,0.6,1.5,37.2
96,Darius Bazley,PHX,22,1.1,2.1,52.8,0.2,0.5,33.3,0.1,0.2,30.0,0.1,0.3,30.0,0.2,0.3,66.7,0.2,0.5,47.4,0.2,0.7,32.3
97,Darius Days,HOU,23,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.0,0.7,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,1.9,3.3,57.3,2.0,4.1,49.0,1.2,3.0,40.7,0.1,0.2,30.8,0.2,0.4,48.1,0.2,0.6,42.5,2.2,5.4,40.9
99,David Duke Jr.,BKN,23,1.2,2.1,59.1,0.1,0.4,22.2,0.1,0.2,50.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.2,25.0
100,David Roddy,MEM,22,1.3,1.9,68.2,0.3,0.8,33.9,0.1,0.2,33.3,0.3,0.8,38.8,0.2,0.7,28.6,0.5,1.4,34.1,0.5,1.6,28.6
101,Davion Mitchell,SAC,24,0.9,1.3,66.3,0.3,0.6,52.3,0.3,0.7,48.1,0.1,0.2,29.4,0.1,0.3,31.8,0.2,0.5,30.8,0.6,2.0,32.7
102,Davis Bertans,DAL,30,0.2,0.3,64.3,0.0,0.0,100,0.0,0.0,100,0.4,0.6,68.4,0.1,0.4,30.8,0.4,0.8,53.1,0.8,2.2,34.0
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.1,0.4,13.3,0.1,0.4,35.7,0.1,0.3,20.0,0.1,0.2,75.0,0.2,0.4,35.7,0.3,0.7,37.5
104,Day'Ron Sharpe,BKN,21,1.7,2.7,61.3,0.2,0.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,60.0
105,De'Aaron Fox,SAC,25,3.0,3.9,76.6,3.1,5.9,52.6,1.6,3.5,47.2,0.1,0.4,31.0,0.1,0.3,21.1,0.2,0.7,27.1,1.5,4.4,33.4
106,De'Andre Hunter,ATL,25,1.5,2.5,60.1,1.0,2.3,44.7,1.6,3.2,50.5,0.4,1.2,35.9,0.3,0.6,42.9,0.7,1.8,38.3,0.8,2.5,32.5
107,De'Anthony Melton,PHI,24,1.1,1.9,57.3,0.3,0.9,34.8,0.2,0.4,35.3,0.2,0.7,33.3,0.3,0.7,41.5,0.5,1.4,37.5,1.5,3.8,39.7
108,DeAndre Jordan,DEN,34,2.2,2.6,82.0,0.1,0.2,22.2,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.3,3.3,70.7,1.6,3.3,48.5,4.3,9.1,47.4,0.2,0.5,32.5,0.0,0.1,25.0,0.2,0.6,31.8,0.4,1.3,34.0
110,Dean Wade,CLE,26,0.6,0.8,76.5,0.0,0.2,11.1,0.0,0.1,16.7,0.3,0.7,34.6,0.3,0.6,40.0,0.5,1.2,37.3,0.5,1.7,32.4
111,Deandre Ayton,PHX,24,3.8,4.9,78.2,2.8,5.4,51.5,1.1,2.6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,29.2
112,Dejounte Murray,ATL,26,2.1,3.2,66.4,2.1,4.6,45.7,2.3,4.9,46.8,0.4,0.8,52.6,0.2,0.5,31.4,0.6,1.2,44.6,1.2,4.0,31.1
113,Delon Wright,WAS,30,1.2,1.5,75.3,0.6,1.6,38.0,0.2,0.3,56.3,0.2,0.4,40.0,0.1,0.2,27.3,0.2,0.6,35.5,0.6,1.7,35.7
114,Deni Avdija,WAS,22,1.9,2.9,67.3,0.4,1.4,30.9,0.1,0.3,20.0,0.1,0.4,32.1,0.2,0.5,36.4,0.3,0.8,34.4,0.6,2.2,28.2
115,Dennis Schroder,LAL,29,1.2,2.2,53.5,1.0,2.3,42.4,0.8,2.0,41.7,0.2,0.6,32.5,0.1,0.3,33.3,0.3,0.9,32.8,0.8,2.5,33.3
116,Dennis Smith Jr.,CHA,25,2.0,3.2,63.2,0.6,1.8,34.7,0.4,1.4,27.6,0.1,0.4,31.6,0.0,0.1,14.3,0.1,0.5,26.9,0.3,1.5,20.5
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.4,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.3,2.1,62.8,0.1,0.3,23.5,0.0,0.0,100,0.2,0.6,41.9,0.1,0.4,25.0,0.3,0.9,35.3,0.1,0.4,34.6
120,Derrick Rose,NYK,34,0.7,1.4,51.3,0.7,1.5,42.5,0.2,0.6,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.1,0.5,30.8,0.6,1.9,30.0
121,Derrick White,BOS,28,1.3,2.0,65.6,1.0,2.0,48.2,0.2,0.5,37.5,0.3,0.7,39.6,0.3,0.8,38.7,0.6,1.4,39.1,1.3,3.4,37.6
122,Desmond Bane,MEM,24,2.8,4.5,61.1,1.4,3.2,44.6,0.7,1.4,48.8,0.4,0.8,46.7,0.2,0.3,64.7,0.6,1.1,51.6,2.3,5.9,39.1
123,Devin Booker,PHX,26,2.6,3.8,68.3,2.4,4.5,52.3,2.9,5.8,49.4,0.2,0.5,41.7,0.2,0.5,32.0,0.3,0.9,36.7,1.8,5.0,34.8
124,Devin Vassell,SAS,22,1.6,2.5,61.5,0.7,2.0,34.7,1.9,4.2,46.2,0.2,0.6,40.9,0.3,0.6,54.2,0.6,1.2,47.8,2.1,5.7,37.3
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.5,45.5,0.2,0.4,50.0,0.2,0.4,40.6,0.2,0.3,61.9,0.1,0.2,25.0,0.2,0.5,45.9,1.4,4.1,34.2
127,Dewayne Dedmon,PHI,33,1.0,1.6,61.7,0.5,1.0,55.6,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,0.9,31.3
128,Dillon Brooks,MEM,27,1.5,2.7,57.9,1.3,3.2,40.3,0.6,1.7,33.9,0.3,0.7,38.0,0.1,0.5,27.3,0.4,1.1,33.7,1.6,4.8,32.5
129,Domantas Sabonis,SAC,26,5.2,7.2,71.2,1.3,2.6,50.5,0.4,1.0,45.3,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.1,20.0,0.4,0.9,40.3
130,Dominick Barlow,SAS,19,1.0,1.6,61.9,0.1,0.5,23.1,0.3,0.4,70.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,26,3.3,4.9,68.0,1.8,3.5,50.2,1.3,2.9,44.9,0.1,0.4,41.7,0.1,0.2,30.8,0.2,0.5,37.8,3.4,8.7,39.0
132,Donovan Williams,ATL,21,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0
133,Donte DiVincenzo,GSW,26,0.8,1.3,63.3,0.3,0.7,42.0,0.1,0.3,28.6,0.3,0.6,40.9,0.3,0.6,46.7,0.5,1.3,43.8,1.5,4.0,38.7
