,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
12,Alex Len,SAC,29,1.5,2.4,63.6,0.2,0.7,28.6,0.1,0.7,14.3,0.1,1.0,10.0,0.6,1.1,53.8,0.5,1.9,26.1
13,Alize Johnson,SAS,26,2.3,6.3,36.0,0.8,1.8,42.9,0.0,0.3,0.0,0.3,1.3,25.0,1.0,2.7,37.5,1.5,3.3,46.2
14,Alondes Williams,BKN,23,3.0,5.0,60.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0
15,Alperen Sengun,HOU,20,10.8,16.1,67.0,2.4,5.2,45.9,1.8,3.8,45.7,1.2,3.0,41.3,2.9,7.8,37.1,6.3,15.5,40.5
16,Amir Coffey,LAC,25,6.4,10.9,58.8,1.3,3.3,39.3,1.1,2.1,49.3,0.9,1.7,54.5,1.3,3.6,35.1,2.7,7.6,36.2
17,Andre Drummond,CHI,29,4.6,7.0,64.8,1.3,2.7,49.3,0.6,1.6,38.5,0.5,1.3,39.7,1.3,3.9,32.1,2.2,6.3,34.8
18,Andre Iguodala,GSW,39,4.0,7.3,54.5,2.7,4.3,61.5,1.7,3.3,50.0,0.7,3.3,20.0,1.0,2.3,42.9,1.0,5.3,18.8
19,Andrew Nembhard,IND,23,10.4,17.8,58.8,2.6,5.5,46.1,1.9,4.3,45.0,1.3,2.9,44.0,2.7,7.4,36.9,4.6,11.4,40.2
20,Andrew Wiggins,GSW,28,10.7,16.2,66.1,4.8,10.4,46.0,1.9,5.2,36.1,1.9,4.1,47.1,3.1,8.5,36.4,5.4,14.9,36.1
21,Anfernee Simons,POR,23,15.3,23.7,64.6,2.9,6.5,44.0,1.9,4.8,40.5,1.9,4.2,44.6,3.3,9.1,36.5,5.4,14.9,36.2
22,Anthony Davis,LAL,29,13.1,20.6,63.8,2.8,6.7,41.5,2.7,6.3,42.7,2.4,5.1,46.9,3.3,9.2,36.2,5.3,16.2,33.0
23,Anthony Edwards,MIN,21,14.7,23.2,63.2,3.0,7.0,42.4,2.5,5.8,43.1,1.3,3.7,36.8,4.2,11.7,36.2,5.5,14.9,36.7
24,Anthony Gill,WAS,30,3.8,6.0,63.4,1.3,2.9,43.5,0.6,1.0,62.5,0.6,1.5,37.7,0.9,2.4,36.5,1.7,4.5,38.2
25,Anthony Lamb,GSW,25,6.3,9.3,67.4,2.9,6.2,46.7,1.0,2.6,39.8,1.1,2.4,44.4,2.2,5.4,40.8,3.4,9.7,34.9
26,Austin Reaves,LAL,24,11.0,17.4,63.3,2.9,6.3,45.9,2.2,4.7,46.0,1.9,4.1,45.4,3.0,7.3,40.4,4.2,13.8,30.7
27,Austin Rivers,MIN,30,8.8,13.4,66.0,1.9,4.4,42.3,1.7,3.4,49.1,0.7,1.8,36.5,2.5,7.1,34.9,3.0,7.6,39.8
28,Ayo Dosunmu,CHI,23,11.5,17.4,66.1,2.1,5.4,38.4,1.4,3.5,40.6,1.2,2.9,41.3,3.0,8.8,34.6,4.8,13.0,37.1
29,Bam Adebayo,MIA,25,11.7,17.4,67.0,3.5,7.0,49.3,2.1,5.3,40.1,1.4,3.4,41.0,3.8,9.9,38.5,5.6,16.1,34.7
30,Ben Simmons,BKN,26,10.5,17.6,59.5,2.3,5.8,39.2,1.5,3.8,39.1,1.0,2.9,35.2,3.0,7.8,39.3,3.9,11.3,34.8
31,Bennedict Mathurin,IND,20,12.3,19.8,62.1,2.2,5.1,42.5,1.6,3.8,41.8,1.2,2.8,41.2,2.7,7.4,36.6,4.3,12.0,36.2
32,Bismack Biyombo,PHX,30,4.9,8.7,56.0,1.2,3.4,35.5,1.0,2.5,39.8,0.8,1.9,43.8,1.4,3.4,41.6,2.0,6.0,33.9
33,Blake Griffin,BOS,33,4.5,7.0,64.4,1.3,2.9,45.6,1.0,2.3,41.3,1.8,2.9,62.7,1.2,3.1,38.1,2.4,6.5,37.1
34,Blake Wesley,SAS,19,6.3,10.1,62.4,1.5,3.2,46.6,1.2,2.3,51.2,0.7,1.4,52.0,1.4,3.9,35.8,1.9,5.1,37.4
35,Boban Marjanovic,HOU,34,1.2,1.7,71.1,0.3,0.8,31.3,0.4,0.8,43.8,0.3,0.5,57.1,0.5,1.2,38.1,0.8,2.7,28.3
36,Bobby Portis,MIL,28,9.5,15.1,62.5,2.2,5.3,41.6,2.5,6.1,41.2,1.9,4.3,43.8,1.9,5.9,31.9,4.5,12.5,35.9
37,Bogdan Bogdanovic,ATL,30,12.5,19.7,63.6,1.9,4.8,40.9,1.8,4.4,40.4,1.8,3.4,52.0,4.0,10.1,39.5,4.0,12.2,32.5
38,Bojan Bogdanovic,DET,33,14.8,22.1,66.7,2.8,6.6,42.9,1.8,4.5,41.4,1.4,3.4,42.7,3.6,8.9,40.2,4.9,13.5,36.3
39,Bol Bol,ORL,23,9.1,12.8,71.2,1.6,4.0,38.6,1.3,3.2,41.3,1.1,2.2,46.9,2.9,7.3,40.0,3.8,11.6,32.8
40,Bones Hyland,LAC,22,8.5,11.9,71.3,1.6,3.9,40.8,0.9,2.2,39.8,1.0,2.0,48.9,2.2,5.6,38.3,3.2,8.6,37.4
41,Bradley Beal,WAS,29,12.7,19.6,64.9,3.2,8.4,38.0,2.4,5.5,43.5,1.6,4.1,39.4,2.7,7.7,34.8,5.6,15.3,36.6
42,Brandon Boston Jr.,LAC,21,4.9,7.4,66.0,1.3,3.1,43.1,0.8,1.6,51.6,0.8,2.1,39.4,1.1,3.2,34.5,2.4,5.3,44.3
43,Brandon Clarke,MEM,26,7.3,12.3,58.8,1.5,4.1,37.4,0.9,2.6,34.0,0.8,1.7,47.8,2.3,5.9,38.5,3.5,10.2,34.0
44,Brandon Ingram,NOP,25,12.1,18.0,67.3,3.4,7.4,46.2,1.8,4.2,41.5,1.8,3.9,45.9,3.5,9.3,37.5,5.5,15.6,35.2
45,Braxton Key,DET,26,1.3,1.3,100.0,0.5,0.5,100,0.0,1.0,0.0,-,-,-,0.7,1.3,50.0,0.7,3.3,20.0
46,Brook Lopez,MIL,34,9.6,16.0,60.1,2.9,6.8,42.2,3.5,7.2,48.2,2.2,5.9,38.4,2.4,7.2,33.1,5.2,14.7,35.2
47,Bruce Brown,DEN,26,12.1,17.8,68.1,2.4,6.4,37.3,1.6,3.8,42.9,1.3,3.0,45.4,2.9,8.1,36.4,4.2,12.3,34.6
48,Bruno Fernando,ATL,24,3.6,5.7,63.1,0.8,2.6,32.9,0.9,1.9,47.2,0.6,1.5,43.2,1.2,2.9,40.0,2.4,6.5,36.6
49,Bryce McGowens,CHA,20,5.2,9.6,54.4,1.8,4.0,45.4,1.1,2.5,43.9,0.9,1.5,59.0,2.0,4.0,49.5,3.3,8.4,38.9
50,Bryn Forbes,MIN,29,4.4,7.2,61.5,0.8,1.8,44.4,0.7,1.3,50.0,0.4,1.0,40.0,1.4,4.0,35.4,1.9,4.7,40.7
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0
52,Buddy Hield,IND,30,13.1,21.6,60.7,2.8,6.1,45.2,2.3,5.2,45.4,1.5,3.4,43.4,3.5,8.8,39.7,5.0,13.9,36.1
53,CJ McCollum,NOP,31,14.4,20.9,68.8,3.2,7.4,43.6,2.1,4.9,43.1,1.6,3.9,40.7,3.9,10.1,38.7,5.1,16.3,31.2
54,Cade Cunningham,DET,21,16.0,24.6,65.1,3.3,6.8,47.6,2.3,5.9,39.4,1.8,3.2,57.9,2.6,8.5,30.4,5.6,14.8,37.6
55,Caleb Houstan,ORL,20,6.8,9.6,70.6,1.2,2.7,43.5,1.0,2.1,45.6,0.7,1.6,41.2,1.7,4.5,37.2,2.7,7.7,35.2
56,Caleb Martin,MIA,27,10.4,15.4,67.4,3.0,6.3,48.3,2.0,4.4,45.9,1.4,3.2,43.1,3.2,8.0,40.2,4.7,14.0,33.2
57,Cam Reddish,POR,23,10.0,15.1,66.1,1.6,4.7,34.4,1.7,3.4,48.9,1.0,2.1,45.6,3.0,7.5,39.4,3.4,10.1,33.2
58,Cam Thomas,BKN,21,6.9,11.3,60.7,1.7,3.8,43.6,1.2,2.7,44.6,0.5,1.6,34.3,2.4,5.6,43.3,2.5,7.4,33.9
59,Cameron Johnson,BKN,26,9.8,16.9,58.0,2.1,5.8,35.7,2.3,4.7,48.7,1.4,3.2,43.4,3.5,8.3,41.7,3.2,9.6,33.5
60,Cameron Payne,PHX,28,9.7,14.8,65.2,1.8,4.6,39.9,1.6,3.3,48.0,1.0,2.8,35.6,2.0,5.2,38.9,3.2,9.0,35.3
61,Caris LeVert,CLE,28,11.0,17.9,61.6,2.8,6.5,43.3,1.8,4.6,38.7,1.2,2.9,40.8,2.9,7.4,38.6,4.2,11.7,36.0
62,Carlik Jones,CHI,25,2.0,4.5,44.4,0.0,2.0,0.0,1.5,2.0,75.0,1.0,2.0,50.0,2.0,9.0,22.2,3.5,7.5,46.7
63,Cedi Osman,CLE,27,7.8,12.5,62.4,1.8,4.6,39.1,1.4,3.4,42.2,0.9,2.3,38.0,1.7,4.5,38.3,2.8,8.1,34.8
64,Charles Bassey,SAS,22,5.7,9.1,62.5,1.3,2.5,53.4,0.7,1.8,38.0,0.7,1.7,41.9,1.6,4.4,36.9,2.5,6.6,37.7
65,Chima Moneke,SAC,27,1.5,1.5,100.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2.0,5.0,40.0
66,Chimezie Metu,SAC,25,4.7,7.5,62.9,1.1,2.6,42.9,0.5,1.4,35.9,0.6,1.6,36.0,1.5,3.5,42.3,1.6,4.6,33.5
67,Chris Boucher,TOR,30,7.6,11.9,64.0,1.8,3.8,47.2,1.4,2.6,53.3,0.7,1.9,39.0,2.2,5.8,37.3,3.2,8.4,37.7
68,Chris Duarte,IND,25,8.0,12.3,65.3,1.4,3.3,42.3,1.1,2.9,38.1,1.0,2.3,41.9,1.9,5.3,37.1,3.3,8.4,39.0
69,Chris Paul,PHX,37,11.3,18.5,61.2,2.2,6.5,33.2,2.6,5.5,47.0,1.6,3.5,45.9,3.5,8.4,41.9,4.8,14.4,33.5
70,Chris Silva,DAL,26,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
71,Christian Braun,DEN,21,6.8,9.9,68.8,1.6,3.9,41.5,1.0,1.9,51.1,0.6,1.5,38.6,1.6,4.5,35.1,2.0,6.4,30.7
72,Christian Koloko,TOR,22,4.6,7.9,58.0,1.1,2.4,45.5,1.0,2.1,49.5,0.7,1.4,47.6,1.7,4.6,37.7,1.8,5.8,30.6
73,Christian Wood,DAL,27,10.3,16.3,62.9,2.4,5.5,43.3,2.0,3.9,51.8,1.5,3.3,45.8,3.4,8.2,41.6,3.4,10.3,32.7
74,Chuma Okeke,ORL,24,9.5,14.0,67.9,1.6,3.9,40.5,0.9,2.2,38.6,0.8,1.7,45.5,2.4,5.8,41.4,3.4,10.8,31.0
75,Clint Capela,ATL,28,11.3,17.7,63.6,2.3,5.2,43.8,2.7,5.4,50.4,1.8,3.8,46.6,2.7,7.8,33.8,4.1,10.7,38.7
76,Coby White,CHI,23,8.5,13.3,64.1,1.8,4.0,44.1,1.1,2.9,39.9,0.9,2.3,40.8,2.5,7.0,35.2,3.8,11.0,34.7
77,Cody Martin,CHA,27,9.5,14.8,64.0,1.3,3.5,38.1,1.1,2.3,50.0,1.3,2.3,57.1,2.3,5.0,45.7,3.0,10.4,28.8
78,Cody Zeller,MIA,30,3.3,7.0,46.4,1.8,4.5,38.9,1.5,2.8,54.5,1.0,2.7,37.5,1.0,2.5,40.0,2.8,7.8,35.5
79,Cole Anthony,ORL,22,9.1,13.1,69.6,1.6,4.3,36.9,1.7,3.9,44.6,1.2,2.8,44.2,3.2,8.1,39.5,4.1,12.5,32.6
80,Cole Swider,LAL,23,2.8,4.6,60.9,0.4,1.2,33.3,0.8,1.3,60.0,0.8,1.0,80.0,1.0,2.0,50.0,1.5,4.0,37.5
81,Collin Sexton,UTA,24,10.2,16.3,62.2,2.9,6.3,45.3,1.5,3.3,46.5,1.2,2.7,44.1,2.7,6.9,39.9,3.5,9.9,35.6
82,Corey Kispert,WAS,23,10.9,16.8,64.9,3.2,7.6,42.9,2.1,4.4,47.0,1.3,3.5,37.7,2.2,6.2,35.6,4.2,12.1,34.4
83,Cory Joseph,DET,31,6.9,10.1,67.7,1.5,4.0,37.1,0.9,2.2,41.8,0.6,1.9,33.8,1.8,4.3,41.4,2.3,6.5,34.5
84,D'Angelo Russell,LAL,27,13.1,20.9,62.6,2.4,5.9,41.8,2.2,5.1,42.2,1.4,3.6,39.0,3.9,10.4,38.0,5.0,13.6,37.0
85,Daishen Nix,HOU,21,6.2,8.8,70.7,1.3,3.2,41.8,1.1,2.2,50.5,0.8,1.7,45.1,1.6,4.5,34.8,3.2,8.5,38.0
86,Dalano Banton,TOR,23,3.8,5.9,64.2,0.6,1.1,48.4,0.5,1.0,48.1,0.3,0.7,41.2,1.1,2.7,40.6,1.6,4.9,32.3
87,Dalen Terry,CHI,20,1.6,3.0,54.4,0.4,1.1,33.3,0.3,0.8,35.7,0.3,0.6,44.4,0.9,2.3,37.5,1.1,2.9,37.3
88,Damian Jones,UTA,27,4.1,6.4,63.8,0.9,2.0,42.9,1.4,2.6,54.3,0.4,1.1,35.0,1.1,4.2,26.7,1.2,4.2,29.5
89,Damian Lillard,POR,32,16.9,26.1,64.9,3.0,6.6,44.9,2.0,4.8,41.8,1.8,4.2,42.7,3.4,9.3,36.8,5.3,14.8,35.8
90,Damion Lee,PHX,30,8.1,12.8,63.2,1.8,4.6,40.1,1.4,3.2,44.3,0.9,2.5,35.3,2.0,5.1,38.6,3.0,8.9,33.8
91,Daniel Gafford,WAS,24,7.0,11.6,60.4,2.1,5.3,38.7,1.4,2.9,48.0,1.1,2.6,41.3,1.4,4.3,32.4,3.6,9.5,37.6
92,Daniel Theis,IND,30,6.9,10.3,66.7,1.4,3.0,47.6,0.9,2.0,42.9,0.6,1.6,36.4,1.6,4.0,39.3,2.9,7.1,40.0
93,Danny Green,CLE,35,3.0,5.0,60.0,1.2,3.0,38.9,1.0,2.2,46.2,0.7,1.2,57.1,1.7,3.7,45.5,2.0,5.8,34.3
94,Danuel House Jr.,PHI,29,5.8,8.8,66.5,1.1,2.7,38.5,1.2,2.3,50.6,0.9,2.1,42.9,1.3,3.4,36.9,2.7,7.9,34.2
95,Dario Saric,OKC,28,5.5,8.0,68.5,1.7,3.7,46.5,0.7,2.0,35.0,0.6,1.6,38.1,1.7,4.1,41.8,2.2,6.3,35.7
96,Darius Bazley,PHX,22,6.0,10.6,57.1,1.4,3.1,46.4,0.9,2.0,44.4,0.6,1.3,46.2,1.9,5.4,35.1,2.3,6.7,34.9
97,Darius Days,HOU,23,1.8,3.0,58.3,1.5,2.0,75.0,0.3,0.3,100,0.3,0.5,50.0,0.3,0.8,33.3,1.3,4.0,31.3
98,Darius Garland,CLE,23,12.3,20.0,61.5,3.2,7.5,43.2,2.3,5.5,41.2,1.7,3.6,46.7,3.9,8.7,44.3,4.9,14.3,34.0
99,David Duke Jr.,BKN,23,2.8,4.9,57.8,0.8,1.6,48.0,0.4,0.9,50.0,0.3,1.4,23.8,1.5,2.9,51.2,1.5,3.9,38.2
100,David Roddy,MEM,21,7.0,11.5,60.5,1.4,3.3,43.9,0.8,2.4,33.6,0.8,1.7,48.1,2.1,5.1,41.3,2.9,8.7,33.0
101,Davion Mitchell,SAC,24,7.7,11.6,66.5,1.8,3.9,46.2,1.2,2.9,40.9,1.0,2.1,45.2,1.7,4.8,35.5,2.5,7.1,34.7
102,Davis Bertans,DAL,30,3.8,6.1,62.8,1.2,2.2,54.9,0.9,1.8,49.2,0.5,1.2,44.7,1.0,3.0,32.0,1.7,4.5,36.9
103,Davon Reed,LAL,27,3.5,5.2,67.3,0.9,1.8,47.5,0.4,1.0,34.5,0.3,0.8,34.5,1.0,2.6,38.8,1.5,4.2,35.7
104,Day'Ron Sharpe,BKN,21,4.9,7.2,67.9,1.1,2.4,46.3,0.9,1.7,50.0,0.4,1.1,36.1,1.7,3.6,48.3,1.8,5.0,36.0
105,De'Aaron Fox,SAC,25,14.3,21.4,66.9,4.0,8.0,49.7,2.6,5.5,46.2,1.6,4.0,40.7,3.9,10.1,38.6,5.5,14.1,38.6
106,De'Andre Hunter,ATL,25,13.5,21.3,63.4,2.5,5.7,43.8,2.6,5.5,47.2,1.9,4.1,47.9,3.3,9.4,34.8,4.6,13.1,34.9
107,De'Anthony Melton,PHI,24,10.6,16.3,64.8,2.8,6.0,45.8,1.7,4.1,40.8,1.8,4.0,44.4,2.5,6.7,37.7,4.6,12.8,35.6
108,DeAndre Jordan,DEN,34,6.5,9.2,70.8,1.2,3.4,36.0,0.8,1.9,45.2,0.8,1.8,47.4,1.8,4.6,39.1,1.9,6.3,30.7
109,DeMar DeRozan,CHI,33,13.9,21.5,64.9,2.7,6.5,42.0,2.1,4.6,44.8,1.6,3.8,43.5,3.9,11.1,35.6,5.7,16.3,35.2
110,Dean Wade,CLE,26,7.5,12.7,59.0,1.9,5.1,36.5,1.6,3.5,44.2,0.9,2.3,38.5,1.6,4.7,34.8,2.4,7.2,33.6
111,Deandre Ayton,PHX,24,11.6,17.7,65.8,2.4,6.0,39.2,2.5,5.1,49.3,1.6,3.8,42.9,3.3,8.1,41.0,4.4,12.8,34.2
112,Dejounte Murray,ATL,26,16.3,24.9,65.6,2.5,6.4,39.4,2.8,6.1,45.7,2.2,4.6,47.5,3.8,10.7,35.9,5.1,14.8,34.3
113,Delon Wright,WAS,30,9.5,14.5,65.6,2.2,5.9,36.8,1.8,3.9,47.6,0.9,2.6,35.4,1.7,5.1,32.9,3.5,10.5,33.5
114,Deni Avdija,WAS,22,10.1,15.9,63.3,2.7,7.0,39.2,1.9,4.2,45.7,1.4,3.6,39.4,2.3,6.2,37.2,4.5,12.4,36.2
115,Dennis Schroder,LAL,29,13.3,19.9,67.0,2.9,6.7,43.6,2.3,5.4,41.6,2.0,4.3,46.0,3.3,8.6,37.8,4.7,15.0,31.5
116,Dennis Smith Jr.,CHA,25,9.3,15.7,59.4,2.1,5.5,38.7,1.6,3.9,42.0,1.4,3.1,45.7,2.6,6.6,39.0,3.6,11.3,31.5
117,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,100,0.0,1.5,0.0
118,Dereon Seabron,NOP,22,0.6,1.0,60.0,0.0,0.3,0.0,0.5,1.0,50.0,0.5,0.5,100,0.3,1.0,25.0,0.5,3.0,16.7
119,Derrick Jones Jr.,CHI,26,6.8,10.2,66.3,1.1,2.9,40.1,0.7,1.8,37.6,0.3,1.3,26.2,1.5,4.1,35.5,2.1,6.6,31.6
120,Derrick Rose,NYK,34,5.0,7.8,64.0,1.1,2.8,40.3,0.9,2.4,36.5,0.5,1.4,34.2,1.1,3.6,29.6,2.4,6.3,37.9
121,Derrick White,BOS,28,9.7,15.4,63.1,2.8,7.0,39.6,2.2,5.0,44.2,2.0,4.3,45.3,2.5,6.6,38.1,4.3,12.7,34.4
122,Desmond Bane,MEM,24,11.4,19.3,59.0,2.7,7.1,37.4,2.1,4.9,41.7,1.0,3.0,33.0,3.3,8.5,39.4,5.1,15.0,34.2
123,Devin Booker,PHX,26,12.9,20.5,62.9,2.4,6.6,35.9,2.8,5.3,52.9,1.6,4.2,37.7,3.6,8.6,41.7,5.2,14.9,35.1
124,Devin Vassell,SAS,22,15.0,22.4,66.8,2.6,5.9,44.1,1.7,4.0,43.1,1.7,3.7,45.8,2.9,7.3,40.1,5.4,13.3,40.3
125,Devon Dotson,WAS,23,3.0,5.2,58.1,0.8,2.0,40.0,0.2,1.0,20.0,0.8,1.8,44.4,0.5,1.7,30.0,1.6,4.0,40.0
126,Devonte' Graham,SAS,28,6.6,9.4,70.8,1.4,3.0,44.5,0.9,2.0,46.2,0.7,1.7,42.2,2.0,5.1,39.0,2.5,7.7,32.5
127,Dewayne Dedmon,PHI,33,4.2,6.5,64.6,1.0,2.3,45.6,0.6,1.6,39.6,0.7,1.7,41.7,1.4,3.4,39.8,2.0,5.4,36.8
128,Dillon Brooks,MEM,27,10.5,18.1,58.3,2.4,6.3,38.0,1.9,4.8,39.4,1.3,3.0,43.4,3.3,9.0,37.2,5.0,14.3,35.2
129,Domantas Sabonis,SAC,26,14.3,21.6,66.2,3.8,7.9,48.2,2.9,6.1,46.9,1.8,3.9,46.3,3.6,9.5,37.4,5.2,13.9,37.4
130,Dominick Barlow,SAS,19,4.4,6.6,65.8,1.1,1.7,63.2,0.9,1.4,64.3,0.2,1.4,15.4,1.1,2.9,37.9,1.6,4.1,40.0
131,Donovan Mitchell,CLE,26,12.4,20.2,61.2,2.9,6.7,43.1,2.1,5.4,38.0,1.8,4.1,43.9,3.9,9.3,42.0,5.3,14.1,37.5
132,Donte DiVincenzo,GSW,26,8.8,13.6,64.7,4.0,8.3,47.9,1.5,3.3,43.9,1.2,2.5,49.6,2.7,6.9,39.2,4.3,12.3,35.3
133,Dorian Finney-Smith,BKN,29,11.6,18.1,64.0,3.1,6.7,46.3,2.5,5.5,45.3,1.5,3.6,42.0,4.1,9.3,44.4,3.6,10.7,33.9
134,Doug McDermott,SAS,31,9.3,14.4,64.6,2.1,4.8,45.1,1.2,3.1,38.0,1.4,2.5,56.0,2.0,5.0,40.2,3.4,9.2,37.3
135,Draymond Green,GSW,32,9.6,15.2,63.2,5.0,10.8,46.3,2.1,5.0,41.3,1.9,4.3,44.4,3.3,8.4,39.5,5.5,15.8,35.1
136,Drew Eubanks,POR,26,8.7,13.9,62.5,1.8,3.7,48.2,1.0,2.2,47.2,1.0,2.1,47.2,1.8,5.4,34.3,2.9,8.0,36.3
137,Dru Smith,BKN,25,3.1,5.0,62.5,1.1,2.4,45.5,1.0,1.9,53.3,0.6,1.9,29.4,1.7,3.3,50.0,2.1,6.2,33.9
138,Duane Washington Jr.,NYK,22,5.1,8.4,61.1,1.1,2.9,38.8,1.0,2.2,44.3,0.9,1.9,44.2,1.1,3.0,35.6,1.8,5.0,36.1
139,Duncan Robinson,MIA,28,5.8,8.8,66.5,1.7,3.3,50.5,0.8,2.3,34.7,0.8,1.7,45.3,2.1,4.9,43.0,3.0,8.3,36.3
140,Dwight Powell,DAL,31,7.6,11.3,67.1,1.9,4.2,44.4,1.7,3.6,47.1,1.1,2.5,42.2,2.3,5.9,38.6,2.3,7.0,33.3
141,Dyson Daniels,NOP,19,7.7,11.0,70.4,1.6,4.2,39.2,1.1,2.8,37.2,1.0,2.2,46.5,2.4,6.8,35.6,3.0,9.3,31.9
142,Edmond Sumner,BKN,27,6.0,9.6,62.6,1.0,3.1,33.3,0.8,2.2,38.4,0.5,1.5,32.4,1.5,4.0,38.9,2.3,6.1,37.5
143,Eric Gordon,LAC,34,11.7,17.5,67.0,2.5,6.0,41.9,1.7,4.0,42.5,1.4,3.5,41.2,3.0,8.3,35.9,5.8,14.9,39.0
144,Eugene Omoruyi,OKC,26,4.3,6.7,64.5,1.1,2.3,47.1,0.5,1.3,34.5,0.3,1.0,25.0,1.6,4.1,37.9,1.9,5.3,35.9
145,Evan Fournier,NYK,30,6.8,10.2,66.7,1.0,2.9,36.4,1.2,3.0,38.8,0.7,2.0,37.0,2.0,5.7,35.6,3.0,8.8,34.2
146,Evan Mobley,CLE,21,11.4,19.0,60.2,3.0,7.0,42.3,2.1,5.3,40.2,1.5,3.7,42.0,3.8,8.7,44.0,5.3,14.1,37.5
147,Facundo Campazzo,DAL,31,2.3,3.4,66.7,1.0,2.9,35.0,0.2,0.8,25.0,0.6,1.2,50.0,0.4,1.4,30.0,1.2,3.0,40.0
148,Frank Kaminsky,HOU,29,3.3,4.4,74.4,0.6,1.5,43.9,0.3,1.0,33.3,0.3,0.6,46.7,0.7,2.0,33.9,1.3,3.3,37.8
149,Frank Ntilikina,DAL,24,4.8,7.7,62.8,1.0,2.4,42.2,0.8,1.7,45.8,0.7,1.7,40.4,1.4,3.8,36.1,1.7,4.9,34.8
150,Franz Wagner,ORL,21,12.5,18.6,67.3,2.6,6.4,40.5,2.0,4.6,43.7,1.5,3.5,43.6,4.0,10.1,39.4,5.2,15.6,33.0
151,Fred VanVleet,TOR,29,14.4,21.3,67.6,3.4,7.4,45.5,2.1,4.5,47.1,1.3,3.2,41.4,4.3,10.6,40.6,5.2,14.7,35.5
152,Furkan Korkmaz,PHI,25,4.8,7.3,65.5,0.7,1.9,34.1,0.8,1.5,51.7,0.4,1.3,29.2,1.2,2.8,44.1,1.5,4.9,30.1
