,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
15,Alperen Sengun,HOU,20,3.6,5.4,65.9,1.8,3.9,47.3,0.2,0.5,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,34.1
16,Amir Coffey,LAC,25,0.5,0.9,57.1,0.4,1.2,37.0,0.2,0.6,31.8,0.1,0.4,18.2,0.1,0.3,30.0,0.1,0.6,23.8,0.1,0.4,31.3
17,Andre Drummond,CHI,29,2.4,3.5,66.8,0.3,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Andre Iguodala,GSW,39,0.6,0.6,100.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.9,14.3
19,Andrew Nembhard,IND,23,1.0,1.4,70.6,0.7,1.8,38.5,0.4,1.1,39.4,0.1,0.4,29.6,0.2,0.6,32.4,0.3,1.0,31.1,0.9,2.5,34.6
20,Andrew Wiggins,GSW,28,2.0,2.7,72.3,1.4,3.2,44.1,1.0,2.3,42.4,0.3,0.8,35.7,0.2,0.5,35.0,0.5,1.3,35.4,1.9,4.8,40.7
21,Anfernee Simons,POR,23,2.1,3.2,65.2,1.0,2.3,43.5,1.0,2.3,45.9,0.3,0.7,36.6,0.2,0.4,45.5,0.4,1.1,39.7,3.1,8.0,38.3
22,Anthony Davis,LAL,30,5.8,7.7,75.4,2.2,4.7,45.6,1.4,3.4,40.1,0.0,0.1,0.0,0.0,0.1,33.3,0.0,0.2,22.2,0.3,1.3,26.8
23,Anthony Edwards,MIN,21,4.3,6.7,63.7,1.0,2.6,36.3,1.1,2.9,37.8,0.2,0.4,44.8,0.1,0.2,37.5,0.3,0.7,42.2,2.4,6.7,36.1
24,Anthony Gill,WAS,30,0.8,0.9,85.4,0.3,0.6,50.0,0.0,0.0,100,0.1,0.3,30.0,0.0,0.2,0.0,0.1,0.5,18.8,0.0,0.1,0.0
25,Anthony Lamb,GSW,25,0.7,0.9,80.4,0.4,0.7,54.1,0.1,0.2,37.5,0.3,0.7,35.3,0.2,0.6,32.1,0.4,1.3,33.9,0.9,2.2,40.9
26,Austin Reaves,LAL,24,1.3,1.7,76.2,0.8,1.4,55.9,0.3,0.7,38.9,0.1,0.4,22.7,0.2,0.5,42.3,0.3,1.0,33.3,0.9,2.3,40.9
27,Austin Rivers,MIN,30,0.7,1.2,63.2,0.2,0.5,44.0,0.0,0.1,20.0,0.5,1.1,39.6,0.3,0.8,45.7,0.7,1.7,42.2,0.2,0.8,21.6
28,Ayo Dosunmu,CHI,23,2.3,3.5,66.7,0.3,0.7,41.3,0.3,0.8,39.2,0.2,0.6,28.9,0.2,0.6,35.0,0.4,1.2,32.1,0.4,1.2,31.6
29,Bam Adebayo,MIA,25,3.7,5.4,68.4,3.8,7.8,48.7,0.7,1.8,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.1
30,Ben Simmons,BKN,26,2.0,3.0,68.8,1.0,2.3,44.3,0.1,0.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.7,4.5,59.4,1.0,2.7,35.2,0.3,1.0,34.4,0.1,0.4,24.1,0.2,0.4,40.7,0.3,0.8,32.1,1.0,3.3,32.1
32,Bismack Biyombo,PHX,30,1.2,1.5,79.5,0.5,1.4,35.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,33,1.0,1.4,71.4,0.1,0.3,40.0,0.0,0.0,0.0,0.2,0.5,35.7,0.1,0.3,28.6,0.2,0.7,33.3,0.4,1.0,37.5
34,Blake Wesley,SAS,19,0.8,1.7,44.7,0.1,0.9,10.0,0.3,1.1,29.2,0.2,0.3,60.0,0.1,0.2,50.0,0.3,0.5,55.6,0.4,1.0,36.4
35,Boban Marjanovic,HOU,34,0.8,1.0,81.0,0.5,0.9,59.1,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Bobby Portis,MIL,28,2.1,3.2,67.8,1.4,2.6,52.7,1.0,2.2,45.6,0.2,0.6,30.3,0.1,0.5,20.0,0.3,1.1,25.4,0.9,2.2,39.8
37,Bogdan Bogdanovic,ATL,30,0.7,1.4,54.2,0.9,1.7,51.4,0.8,2.0,41.7,0.2,0.8,21.2,0.4,0.8,45.7,0.5,1.6,33.8,2.2,5.1,42.3
38,Bojan Bogdanovic,DET,33,1.8,2.8,66.1,1.6,3.3,48.5,1.4,2.9,48.5,0.5,0.8,56.3,0.3,1.0,30.5,0.8,1.8,42.1,1.7,4.2,40.4
39,Bol Bol,ORL,23,2.3,2.7,83.1,0.8,1.6,49.5,0.4,1.0,36.5,0.0,0.2,25.0,0.0,0.2,18.2,0.1,0.4,21.7,0.4,1.1,33.3
40,Bones Hyland,LAC,22,1.2,2.0,58.5,0.4,1.7,25.9,0.3,0.8,32.4,0.3,0.5,61.9,0.0,0.2,11.1,0.3,0.6,46.7,1.7,4.9,35.8
41,Bradley Beal,WAS,29,3.5,4.8,72.1,1.8,4.0,44.1,2.1,4.5,47.3,0.3,0.7,41.9,0.1,0.3,33.3,0.4,1.0,39.1,1.2,3.3,35.1
42,Brandon Boston Jr.,LAC,21,1.0,1.7,62.9,0.4,1.7,24.2,0.5,1.3,37.5,0.1,0.1,100,0.0,0.5,0.0,0.1,0.4,16.7,0.5,1.1,47.8
43,Brandon Clarke,MEM,26,2.7,3.4,78.2,1.2,2.3,51.9,0.2,0.4,47.6,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,16.7,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,1.9,3.1,61.5,2.1,4.4,47.4,2.8,6.4,44.4,0.1,0.2,42.9,0.1,0.1,66.7,0.2,0.3,50.0,1.4,3.6,38.4
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,34,2.5,3.4,73.9,1.0,2.0,48.1,0.5,1.1,45.9,0.2,0.4,44.0,0.3,0.7,39.5,0.4,1.0,41.2,1.5,3.9,37.8
47,Bruce Brown,DEN,26,2.2,3.1,70.3,0.7,1.9,36.9,0.2,0.6,28.2,0.1,0.5,13.9,0.4,0.9,50.9,0.5,1.4,36.6,0.8,2.0,37.8
48,Bruno Fernando,ATL,24,1.2,1.9,64.6,0.2,0.8,25.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.7,1.4,47.8,0.2,0.5,29.4,0.0,0.2,0.0,0.1,0.2,60.0,0.2,0.3,57.1,0.2,0.4,58.3,0.2,0.9,23.3
50,Bryn Forbes,MIN,29,0.1,0.2,50.0,0.2,0.7,35.3,0.3,0.6,50.0,0.2,0.4,37.5,0.1,0.3,40.0,0.2,0.6,38.5,0.4,1.3,28.1
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,50.0,0.5,1.5,33.3,0.3,2.3,14.3
52,Buddy Hield,IND,30,1.5,2.4,62.2,0.3,1.0,34.8,0.6,1.3,44.3,0.4,1.0,44.8,0.3,0.6,51.2,0.8,1.6,47.3,2.9,7.1,41.1
53,CJ McCollum,NOP,31,1.6,2.8,57.6,1.8,3.9,46.4,1.7,4.2,40.7,0.2,0.5,46.9,0.0,0.4,9.1,0.3,0.9,31.5,2.5,6.4,39.4
54,Cade Cunningham,DET,21,2.3,4.3,54.9,1.8,4.7,37.5,2.3,4.7,48.2,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.3,25.0,1.3,4.7,28.6
55,Caleb Houstan,ORL,20,0.4,0.7,48.1,0.0,0.1,50.0,0.1,0.2,33.3,0.2,0.4,46.7,0.3,0.6,52.4,0.5,1.0,50.0,0.5,1.5,30.5
56,Caleb Martin,MIA,27,1.6,2.4,66.9,0.3,1.0,32.8,0.5,1.1,45.5,0.2,0.6,25.0,0.3,0.9,36.5,0.5,1.5,31.8,0.8,2.0,41.5
57,Cam Reddish,POR,23,1.8,2.8,61.7,0.5,1.1,48.6,0.1,0.3,36.4,0.4,0.9,50.0,0.1,0.5,18.8,0.5,1.3,38.6,0.8,2.5,32.1
58,Cam Thomas,BKN,21,0.9,1.3,67.2,1.0,2.3,43.1,0.8,2.2,37.7,0.1,0.1,60.0,0.1,0.1,66.7,0.2,0.2,63.6,0.8,2.2,36.3
59,Cameron Johnson,BKN,27,1.5,2.3,65.2,0.3,0.9,38.5,0.7,1.6,43.5,0.4,0.9,41.7,0.6,1.4,42.5,0.9,2.2,42.2,1.7,4.2,39.0
60,Cameron Payne,PHX,28,0.9,1.6,54.4,1.2,2.7,43.9,0.6,1.6,37.5,0.1,0.2,28.6,0.1,0.3,37.5,0.1,0.4,33.3,1.4,3.8,36.8
61,Caris LeVert,CLE,28,1.7,2.8,59.2,0.8,2.2,34.3,0.2,0.8,22.6,0.2,0.5,44.1,0.2,0.4,40.7,0.4,1.0,42.6,1.1,3.2,34.8
62,Carlik Jones,CHI,25,0.5,1.0,50.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
63,Cedi Osman,CLE,27,1.5,2.2,68.8,0.2,0.6,29.3,0.0,0.2,25.0,0.3,0.7,44.4,0.2,0.5,41.9,0.5,1.1,43.3,0.9,2.9,32.4
64,Charles Bassey,SAS,22,1.8,2.5,72.6,0.4,0.9,43.3,0.3,0.3,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,50.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.5,2.1,74.8,0.3,0.6,50.0,0.1,0.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,29.0
67,Chris Boucher,TOR,30,2.1,3.2,65.0,0.4,0.9,44.4,0.2,0.4,44.0,0.2,0.5,35.5,0.3,0.8,36.7,0.5,1.3,36.3,0.4,1.2,30.3
68,Chris Duarte,IND,25,0.9,1.7,51.9,0.2,0.5,33.3,0.4,1.3,35.1,0.3,0.8,38.2,0.2,0.6,30.8,0.5,1.3,35.0,0.8,2.5,30.6
69,Chris Paul,PHX,37,0.2,0.4,52.4,1.4,2.7,50.8,1.6,3.6,43.8,0.1,0.3,35.7,0.0,0.1,33.3,0.1,0.4,35.3,1.5,4.0,36.9
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.1,1.7,67.7,0.1,0.5,24.1,0.1,0.2,25.0,0.2,0.3,52.9,0.0,0.2,20.0,0.2,0.5,40.7,0.3,0.7,41.0
72,Christian Koloko,TOR,22,1.2,2.1,57.3,0.0,0.3,13.3,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.1,25.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,2.9,4.2,69.5,1.3,2.1,58.8,0.4,1.1,36.1,0.1,0.3,35.7,0.2,0.5,34.5,0.3,0.8,34.9,1.3,3.6,37.0
74,Chuma Okeke,ORL,24,0.6,0.9,66.7,0.1,0.3,33.3,0.0,0.2,0.0,0.1,0.4,25.0,0.2,0.3,60.0,0.2,0.6,38.5,0.7,2.3,29.4
75,Clint Capela,ATL,28,4.8,7.1,68.4,0.6,1.4,41.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,0.9,1.5,61.5,0.4,0.8,44.7,0.2,0.6,35.1,0.2,0.6,26.5,0.1,0.2,50.0,0.3,0.8,33.3,1.3,3.7,35.5
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.1,0.3,50.0,0.3,0.9,33.3,0.1,0.4,33.3,0.3,0.5,66.7,0.4,0.9,50.0,0.0,1.1,0.0
78,Cody Zeller,MIA,30,1.1,2.0,55.0,0.4,0.7,57.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
79,Cole Anthony,ORL,22,1.3,2.0,61.2,1.2,2.5,47.9,0.7,1.9,38.0,0.1,0.3,50.0,0.0,0.1,20.0,0.1,0.4,41.2,1.0,2.9,34.1
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.0,3.5,58.5,1.4,2.9,48.9,0.4,0.8,52.8,0.1,0.3,42.9,0.1,0.2,54.5,0.3,0.5,48.0,0.8,2.0,39.1
82,Corey Kispert,WAS,24,1.2,1.5,77.2,0.3,0.6,42.1,0.1,0.2,27.3,0.3,0.7,47.6,0.2,0.5,46.7,0.6,1.2,47.2,1.4,3.3,41.0
83,Cory Joseph,DET,31,0.5,0.8,61.9,0.4,1.0,41.2,0.4,0.8,42.9,0.1,0.2,44.4,0.1,0.4,28.6,0.2,0.5,34.8,0.6,1.8,36.4
84,D'Angelo Russell,LAL,27,1.5,2.2,71.3,0.9,2.0,42.9,1.2,2.4,50.3,0.2,0.5,41.4,0.1,0.3,22.2,0.3,0.8,34.0,2.5,6.1,40.4
85,Daishen Nix,HOU,21,0.6,1.1,51.9,0.2,0.6,31.0,0.0,0.1,20.0,0.0,0.1,16.7,0.1,0.3,23.1,0.1,0.4,21.1,0.7,2.0,33.3
86,Dalano Banton,TOR,23,1.0,1.3,79.4,0.1,0.7,21.1,0.1,0.5,15.4,0.0,0.3,16.7,0.1,0.3,33.3,0.1,0.5,25.0,0.4,1.2,30.3
87,Dalen Terry,CHI,20,0.5,0.9,57.1,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,0.0,0.1,0.3,40.0,0.1,0.4,28.6,0.1,0.3,37.5
88,Damian Jones,UTA,27,1.2,1.8,67.4,0.0,0.2,20.0,0.0,0.0,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.1,100,0.0,0.1,0.0
89,Damian Lillard,POR,32,3.6,5.7,64.2,0.8,1.8,45.8,1.0,2.0,50.0,0.1,0.4,28.6,0.2,0.3,50.0,0.3,0.7,38.5,3.9,10.5,37.4
90,Damion Lee,PHX,30,0.5,1.0,54.7,0.4,1.1,34.7,0.4,0.8,44.4,0.5,0.8,61.5,0.3,0.7,40.4,0.8,1.5,51.5,0.8,2.0,39.3
91,Daniel Gafford,WAS,24,2.7,3.3,82.6,0.7,1.2,58.5,0.1,0.2,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,30,1.9,3.0,61.9,0.9,1.1,75.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.3,50.0,0.1,1.1,12.5
93,Danny Green,CLE,35,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.2,0.2,100,0.3,0.9,33.3,0.4,1.0,42.9,0.7,1.4,50.0
94,Danuel House Jr.,PHI,29,0.7,0.9,80.6,0.1,0.3,54.5,0.1,0.2,25.0,0.1,0.4,31.3,0.2,0.6,36.4,0.3,0.9,34.2,0.4,1.0,35.7
95,Dario Saric,OKC,28,1.0,1.4,71.0,0.5,1.1,42.6,0.0,0.4,9.5,0.2,0.3,53.8,0.2,0.4,37.5,0.3,0.7,44.8,0.6,1.5,37.0
96,Darius Bazley,PHX,22,1.2,2.3,52.3,0.2,0.5,30.0,0.1,0.3,30.0,0.1,0.3,30.0,0.2,0.3,66.7,0.3,0.5,47.4,0.3,0.8,33.3
97,Darius Days,HOU,23,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.0,0.7,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,1.7,3.0,55.7,2.1,4.2,50.0,1.2,2.8,43.5,0.1,0.2,40.0,0.2,0.4,54.2,0.3,0.6,50.0,2.3,5.6,41.6
99,David Duke Jr.,BKN,23,1.4,2.5,57.1,0.1,0.4,25.0,0.1,0.2,33.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.3,25.0
100,David Roddy,MEM,21,1.3,1.8,71.0,0.3,0.9,38.3,0.1,0.2,40.0,0.3,0.8,38.1,0.2,0.6,31.0,0.5,1.4,35.2,0.4,1.6,26.4
101,Davion Mitchell,SAC,24,0.9,1.4,66.3,0.3,0.6,54.1,0.3,0.6,43.9,0.1,0.3,31.3,0.1,0.3,30.0,0.2,0.6,30.6,0.6,1.8,35.0
102,Davis Bertans,DAL,30,0.2,0.3,66.7,0.0,0.0,100,0.1,0.1,100,0.4,0.6,72.2,0.1,0.4,27.3,0.5,0.9,55.2,0.7,2.2,31.3
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.1,0.4,13.3,0.1,0.4,30.8,0.1,0.3,20.0,0.1,0.2,75.0,0.2,0.5,35.7,0.3,0.8,37.5
104,Day'Ron Sharpe,BKN,21,1.5,2.6,58.2,0.1,0.6,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,62.5
105,De'Aaron Fox,SAC,25,3.0,3.9,77.4,3.1,6.1,51.5,1.8,3.7,47.7,0.1,0.4,30.8,0.1,0.2,28.6,0.2,0.7,30.0,1.4,4.2,33.6
106,De'Andre Hunter,ATL,25,1.5,2.5,60.7,1.1,2.3,46.7,1.6,3.2,49.7,0.4,1.2,36.6,0.3,0.7,41.0,0.7,1.9,38.2,0.8,2.4,34.0
107,De'Anthony Melton,PHI,24,1.1,2.0,55.2,0.3,0.8,34.0,0.2,0.5,34.5,0.2,0.7,34.1,0.3,0.8,42.0,0.5,1.4,38.5,1.6,3.8,41.4
108,DeAndre Jordan,DEN,34,2.1,2.6,81.1,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.4,3.4,70.8,1.7,3.4,48.6,4.4,9.3,47.6,0.1,0.5,29.0,0.0,0.0,33.3,0.2,0.6,29.4,0.4,1.0,34.4
110,Dean Wade,CLE,26,0.6,0.8,73.3,0.0,0.2,12.5,0.0,0.2,16.7,0.3,0.8,39.1,0.2,0.6,40.0,0.5,1.2,39.5,0.6,1.6,34.4
111,Deandre Ayton,PHX,24,3.9,5.0,79.3,2.9,5.5,51.7,1.1,2.6,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,30.4
112,Dejounte Murray,ATL,26,2.0,3.1,64.5,2.1,4.5,47.1,2.2,4.9,45.7,0.5,0.8,55.8,0.2,0.5,30.3,0.6,1.3,45.9,1.3,4.1,32.6
113,Delon Wright,WAS,30,1.1,1.4,75.0,0.5,1.4,35.7,0.2,0.3,63.6,0.2,0.4,50.0,0.1,0.3,22.2,0.3,0.6,40.0,0.6,1.6,37.1
114,Deni Avdija,WAS,22,1.9,2.8,67.6,0.3,1.3,25.3,0.0,0.2,18.8,0.1,0.4,33.3,0.1,0.4,33.3,0.3,0.8,33.3,0.6,2.2,27.5
115,Dennis Schroder,LAL,29,1.2,2.2,53.4,1.0,2.3,42.9,0.9,2.1,42.3,0.2,0.6,36.4,0.1,0.3,35.3,0.3,0.9,36.0,0.9,2.6,32.9
116,Dennis Smith Jr.,CHA,25,2.0,3.1,63.8,0.6,1.8,36.5,0.4,1.4,29.0,0.1,0.3,37.5,0.0,0.1,16.7,0.1,0.5,31.8,0.3,1.5,19.4
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.4,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.4,2.1,64.2,0.1,0.3,21.4,0.0,0.0,100,0.2,0.6,40.0,0.1,0.3,21.4,0.3,0.8,33.3,0.1,0.3,31.3
120,Derrick Rose,NYK,34,0.7,1.4,51.3,0.7,1.5,42.5,0.2,0.6,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.1,0.5,30.8,0.6,1.9,30.0
121,Derrick White,BOS,28,1.4,2.1,66.0,0.9,2.0,46.7,0.2,0.5,38.7,0.3,0.7,41.3,0.3,0.8,36.8,0.6,1.5,38.8,1.1,3.1,36.6
122,Desmond Bane,MEM,24,2.5,4.3,58.0,1.5,3.4,45.1,0.6,1.4,47.5,0.4,0.8,48.6,0.2,0.3,75.0,0.6,1.0,55.3,2.3,6.0,38.7
123,Devin Booker,PHX,26,2.6,3.9,68.4,2.1,4.1,52.1,3.1,6.4,48.5,0.2,0.5,42.1,0.2,0.5,31.6,0.4,1.0,36.8,1.9,5.3,36.6
124,Devin Vassell,SAS,22,1.6,2.7,59.6,0.7,2.0,32.8,1.9,4.1,47.4,0.3,0.6,42.9,0.4,0.7,54.2,0.7,1.4,48.9,2.0,5.4,36.9
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.4,42.9,0.2,0.4,47.8,0.2,0.4,45.8,0.1,0.3,52.9,0.1,0.2,30.8,0.2,0.5,43.3,1.4,4.0,35.3
127,Dewayne Dedmon,PHI,33,1.1,1.7,61.1,0.6,1.0,61.3,0.1,0.3,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,1.0,32.3
128,Dillon Brooks,MEM,27,1.5,2.7,56.3,1.4,3.4,40.6,0.6,1.9,32.5,0.2,0.7,35.7,0.1,0.4,21.7,0.3,1.1,30.8,1.5,4.9,31.8
129,Domantas Sabonis,SAC,26,4.9,6.9,70.9,1.4,2.8,51.4,0.5,1.0,46.3,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.1,22.2,0.4,1.0,39.7
130,Dominick Barlow,SAS,19,0.9,1.5,57.1,0.1,0.3,50.0,0.2,0.3,75.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0
131,Donovan Mitchell,CLE,26,3.1,4.6,68.5,1.7,3.4,49.8,1.3,2.9,43.9,0.2,0.4,43.5,0.1,0.2,25.0,0.2,0.6,37.1,3.4,8.8,38.7
132,Donte DiVincenzo,GSW,26,0.7,1.2,57.1,0.3,0.7,38.6,0.1,0.3,31.6,0.2,0.6,35.3,0.3,0.6,51.4,0.5,1.2,43.5,1.6,4.1,40.2
133,Dorian Finney-Smith,BKN,29,1.2,1.9,61.8,0.1,0.4,18.2,0.0,0.1,28.6,0.4,1.0,40.4,0.4,1.2,34.4,0.8,2.1,37.1,1.0,3.1,32.1
