,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
79,Cody Zeller,MIA,30,1.9,2.5,73.7,0.6,1.1,56.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
80,Cole Anthony,ORL,22,1.1,1.9,58.8,1.4,2.8,49.1,0.9,2.1,43.2,0.1,0.2,42.9,0.0,0.1,20.0,0.1,0.3,36.8,1.1,3.1,36.4
81,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.1,0.9,16.7
82,Collin Sexton,UTA,24,2.1,3.5,58.9,1.5,2.9,49.6,0.4,0.8,54.1,0.1,0.3,40.0,0.1,0.2,54.5,0.3,0.6,46.2,0.8,2.0,37.5
83,Corey Kispert,WAS,24,1.3,1.8,73.8,0.4,0.8,47.4,0.1,0.2,37.5,0.4,0.7,50.0,0.3,0.5,47.4,0.6,1.2,48.9,1.6,3.9,40.4
84,Cory Joseph,DET,31,0.5,0.8,59.6,0.5,1.2,40.3,0.3,0.8,41.7,0.1,0.2,53.8,0.1,0.4,30.0,0.2,0.6,39.4,0.9,2.4,39.0
85,D'Angelo Russell,LAL,27,1.6,2.3,70.2,0.8,1.9,41.9,1.2,2.3,50.3,0.2,0.5,43.8,0.1,0.3,36.4,0.3,0.8,40.7,2.4,6.1,39.4
86,Daishen Nix,HOU,21,0.5,1.0,50.9,0.2,0.6,32.4,0.0,0.1,16.7,0.0,0.1,28.6,0.1,0.3,21.4,0.1,0.4,23.8,0.6,2.0,30.2
87,Dalano Banton,TOR,23,1.0,1.3,78.0,0.2,0.7,26.1,0.1,0.5,13.3,0.0,0.3,16.7,0.1,0.3,33.3,0.1,0.4,25.0,0.4,1.2,31.6
88,Dalen Terry,CHI,20,0.6,1.0,60.6,0.1,0.2,42.9,0.1,0.2,40.0,0.1,0.2,25.0,0.1,0.4,25.0,0.1,0.4,25.0,0.1,0.4,26.7
89,Damian Jones,UTA,27,1.2,1.8,68.9,0.1,0.2,28.6,0.0,0.0,100,0.1,0.2,60.0,0.2,0.3,75.0,0.3,0.4,69.2,0.0,0.1,33.3
90,Damian Lillard,POR,32,3.5,5.6,63.3,0.9,1.9,46.8,1.0,1.9,50.5,0.1,0.4,27.3,0.2,0.3,52.6,0.3,0.7,39.0,3.9,10.6,37.1
91,Damion Lee,PHX,30,0.5,0.9,55.9,0.4,1.1,35.0,0.3,0.8,42.1,0.5,0.7,60.4,0.3,0.7,40.8,0.7,1.4,51.0,0.8,1.9,40.3
92,Daniel Gafford,WAS,24,2.9,3.5,81.8,0.7,1.3,54.8,0.1,0.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Daniel Theis,IND,31,1.9,3.0,61.9,0.9,1.1,75.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.3,50.0,0.1,1.1,12.5
94,Danny Green,CLE,35,0.1,0.2,50.0,0.3,0.6,42.9,0.2,0.3,66.7,0.2,0.3,66.7,0.3,1.0,33.3,0.5,1.2,41.7,1.0,2.3,44.0
95,Danuel House Jr.,PHI,29,0.8,1.1,72.1,0.1,0.3,40.0,0.1,0.2,50.0,0.2,0.5,33.3,0.2,0.7,35.5,0.4,1.1,34.5,0.3,1.0,33.3
96,Dario Saric,OKC,29,1.0,1.4,71.1,0.5,1.1,41.3,0.0,0.4,8.7,0.1,0.3,53.8,0.1,0.4,37.5,0.3,0.6,44.8,0.6,1.5,37.2
97,Darius Bazley,PHX,22,1.2,2.2,55.3,0.2,0.6,30.8,0.1,0.2,30.0,0.1,0.3,30.0,0.2,0.2,66.7,0.2,0.5,47.4,0.3,0.8,32.4
98,Darius Days,HOU,23,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.0,0.7,0.0,0.5,1.5,33.3,0.3,1.0,25.0
99,Darius Garland,CLE,23,1.9,3.3,57.3,2.0,4.1,49.0,1.2,3.0,40.7,0.1,0.2,30.8,0.2,0.4,48.1,0.2,0.6,42.5,2.2,5.4,40.9
100,David Duke Jr.,BKN,23,1.3,2.3,58.0,0.1,0.5,27.3,0.1,0.2,60.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.3,16.7
101,David Roddy,MEM,22,1.3,1.9,66.7,0.3,0.9,33.3,0.1,0.2,38.5,0.3,0.8,37.3,0.2,0.7,27.9,0.5,1.4,33.0,0.5,1.7,29.1
102,Davion Mitchell,SAC,24,0.9,1.3,66.3,0.3,0.6,52.3,0.3,0.7,48.1,0.1,0.2,29.4,0.1,0.3,31.8,0.2,0.5,30.8,0.6,2.0,32.7
103,Davis Bertans,DAL,30,0.2,0.3,66.7,0.0,0.0,100,0.0,0.0,100,0.4,0.6,65.0,0.1,0.4,28.6,0.4,0.9,50.0,0.8,2.4,35.8
104,Davon Reed,LAL,27,0.1,0.2,44.4,0.1,0.4,13.3,0.1,0.4,35.7,0.1,0.3,20.0,0.1,0.2,75.0,0.2,0.4,35.7,0.3,0.7,37.5
105,Day'Ron Sharpe,BKN,21,1.7,2.7,60.9,0.2,0.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,60.0
106,De'Aaron Fox,SAC,25,3.0,3.9,76.5,3.1,5.8,52.9,1.6,3.4,47.0,0.1,0.4,31.0,0.1,0.3,21.1,0.2,0.7,27.1,1.5,4.4,33.4
107,De'Andre Hunter,ATL,25,1.5,2.5,60.1,1.1,2.3,45.5,1.6,3.2,50.5,0.4,1.2,35.9,0.3,0.6,42.9,0.7,1.8,38.3,0.8,2.5,32.5
108,De'Anthony Melton,PHI,24,1.1,1.9,57.3,0.3,0.9,34.8,0.2,0.4,35.3,0.2,0.7,33.3,0.3,0.7,41.5,0.5,1.4,37.5,1.5,3.8,39.7
109,DeAndre Jordan,DEN,34,2.2,2.6,81.6,0.1,0.2,22.2,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
110,DeMar DeRozan,CHI,33,2.4,3.3,71.1,1.6,3.3,48.4,4.3,9.1,47.3,0.2,0.6,31.0,0.0,0.1,40.0,0.2,0.6,31.9,0.4,1.3,33.7
111,Dean Wade,CLE,26,0.6,0.8,76.5,0.0,0.2,10.0,0.0,0.2,14.3,0.3,0.7,37.0,0.3,0.7,40.7,0.5,1.3,38.9,0.5,1.6,33.3
112,Deandre Ayton,PHX,24,3.8,4.9,78.2,2.8,5.4,51.5,1.1,2.6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,29.2
113,Dejounte Murray,ATL,26,2.1,3.2,66.4,2.1,4.6,45.7,2.3,4.9,46.8,0.4,0.8,52.6,0.2,0.5,31.4,0.6,1.2,44.6,1.2,4.0,31.1
114,Delon Wright,WAS,30,1.2,1.5,75.3,0.6,1.6,38.0,0.2,0.3,56.3,0.2,0.4,40.0,0.1,0.2,27.3,0.2,0.6,35.5,0.6,1.7,35.7
115,Deni Avdija,WAS,22,1.9,2.9,67.3,0.4,1.4,30.9,0.1,0.3,20.0,0.1,0.4,32.1,0.2,0.5,36.4,0.3,0.8,34.4,0.6,2.2,28.2
116,Dennis Schroder,LAL,29,1.2,2.2,53.5,1.0,2.3,42.4,0.8,2.0,41.7,0.2,0.6,32.5,0.1,0.3,33.3,0.3,0.9,32.8,0.8,2.5,33.3
117,Dennis Smith Jr.,CHA,25,2.0,3.2,63.2,0.6,1.8,34.7,0.4,1.4,27.6,0.1,0.4,31.6,0.0,0.1,14.3,0.1,0.5,26.9,0.3,1.5,20.5
118,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119,Dereon Seabron,NOP,22,0.4,0.4,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick Jones Jr.,CHI,26,1.3,2.1,62.9,0.1,0.3,23.5,0.0,0.0,100,0.2,0.6,41.9,0.1,0.4,25.0,0.3,0.8,35.3,0.1,0.5,31.0
121,Derrick Rose,NYK,34,0.7,1.4,51.3,0.7,1.5,42.5,0.2,0.6,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.1,0.5,30.8,0.6,1.9,30.0
122,Derrick White,BOS,28,1.3,2.0,65.6,1.0,2.0,48.2,0.2,0.5,37.5,0.3,0.6,39.6,0.3,0.8,38.7,0.5,1.4,39.1,1.3,3.4,37.7
123,Desmond Bane,MEM,24,2.8,4.5,61.1,1.4,3.2,44.6,0.7,1.4,48.8,0.4,0.8,46.7,0.2,0.3,64.7,0.6,1.1,51.6,2.3,5.9,39.1
124,Devin Booker,PHX,26,2.6,3.8,68.3,2.4,4.5,52.3,2.9,5.8,49.4,0.2,0.5,41.7,0.2,0.5,32.0,0.3,0.9,36.7,1.8,5.0,34.8
125,Devin Vassell,SAS,22,1.6,2.5,61.5,0.7,2.0,34.7,1.9,4.2,46.2,0.2,0.6,40.9,0.3,0.6,54.2,0.6,1.2,47.8,2.1,5.7,37.3
126,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
127,Devonte' Graham,SAS,28,0.2,0.5,45.5,0.2,0.4,50.0,0.2,0.4,40.6,0.2,0.3,61.9,0.1,0.2,25.0,0.2,0.5,45.9,1.4,4.1,34.2
128,Dewayne Dedmon,PHI,33,1.1,1.7,63.5,0.6,1.0,53.8,0.1,0.3,40.0,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,0.9,33.3
129,Dillon Brooks,MEM,27,1.5,2.7,57.9,1.3,3.2,40.3,0.6,1.7,33.9,0.3,0.7,38.0,0.1,0.5,27.3,0.4,1.1,33.7,1.6,4.8,32.5
130,Domantas Sabonis,SAC,26,5.2,7.3,71.0,1.3,2.6,50.5,0.4,1.0,46.1,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.1,20.0,0.4,0.9,40.3
131,Dominick Barlow,SAS,19,1.3,2.0,65.5,0.1,0.5,20.0,0.3,0.4,58.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
132,Donovan Mitchell,CLE,26,3.3,4.9,68.0,1.8,3.5,50.2,1.3,2.9,44.9,0.1,0.4,41.7,0.1,0.2,30.8,0.2,0.5,37.8,3.4,8.7,39.0
133,Donovan Williams,ATL,21,1.0,1.0,100.0,0.0,0.5,0.0,-,-,-,0.0,1.0,0.0,-,-,-,0.0,1.0,0.0,0.0,0.5,0.0
