Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
36,Malik Beasley,SG,26,UTA,55,1472,11.5,.535,.704,.066,2.0,12.4,7.2,9.1,1.4,0.5,8.0,21.2,,0.3,1.0,1.3,.041,,-0.4,-1.2,-1.6,0.1
36,Malik Beasley,SG,26,LAL,22,534,8.5,.506,.696,.051,1.0,13.5,7.5,6.6,1.7,0.0,11.0,21.5,,-0.7,0.6,-0.2,-0.014,,-3.0,-0.7,-3.7,-0.2
37,MarJon Beauchamp,SF,22,MIL,48,614,8.3,.514,.581,.152,6.4,10.7,8.6,5.9,1.5,0.7,14.7,18.6,,-0.4,0.7,0.3,.026,,-4.1,-0.5,-4.6,-0.4
38,Dāvis Bertāns,PF,30,DAL,43,448,10.6,.606,.886,.086,2.1,9.5,5.8,6.5,1.1,1.2,6.4,15.7,,0.4,0.3,0.7,.076,,-0.5,-1.2,-1.7,0.0
39,Patrick Beverley,PG,34,TOT,64,1733,8.6,.530,.659,.190,2.9,11.9,7.5,13.2,1.5,1.9,13.7,10.6,,0.7,2.0,2.7,.074,,-3.0,1.5,-1.6,0.2
39,Patrick Beverley,PG,34,LAL,45,1211,8.3,.548,.656,.207,2.2,9.9,6.2,12.2,1.6,1.7,13.8,10.6,,0.5,1.3,1.8,.071,,-3.2,1.4,-1.8,0.1
39,Patrick Beverley,PG,34,CHI,19,522,9.2,.488,.667,.147,4.4,16.7,10.7,15.5,1.4,2.4,13.5,10.6,,0.2,0.7,0.9,.082,,-2.6,1.6,-1.0,0.1
40,Saddiq Bey,SF,23,TOT,73,2027,14.4,.561,.499,.299,4.9,14.3,9.4,7.9,1.5,0.6,7.1,20.3,,2.4,1.2,3.5,.083,,0.7,-1.2,-0.5,0.8
40,Saddiq Bey,SF,23,DET,52,1500,14.3,.552,.483,.345,4.2,13.9,8.9,8.5,1.6,0.7,7.2,21.3,,1.5,0.8,2.3,.074,,0.5,-1.1,-0.7,0.5
40,Saddiq Bey,SF,23,ATL,21,527,14.5,.592,.550,.153,6.7,15.2,10.9,6.3,1.4,0.2,6.9,17.3,,0.8,0.4,1.2,.110,,1.3,-1.5,-0.1,0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Khem Birch,C,30,TOR,20,162,9.4,.629,.063,.156,5.2,12.9,8.8,5.8,1.5,3.0,19.0,11.1,,0.1,0.2,0.2,.072,,-4.6,1.0,-3.6,-0.1
42,Goga Bitadze,C,23,TOT,34,374,16.6,.584,.235,.388,13.5,16.8,15.2,13.2,1.8,5.4,12.9,14.9,,0.6,0.5,1.1,.141,,-1.1,1.5,0.5,0.2
42,Goga Bitadze,C,23,IND,21,202,13.9,.551,.269,.462,13.7,13.2,13.5,12.1,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,.088,,-2.3,1.2,-1.1,0.0
42,Goga Bitadze,C,23,ORL,13,172,19.7,.623,.196,.304,13.2,21.1,17.1,14.4,1.4,6.7,8.7,14.3,,0.5,0.3,0.7,.203,,0.4,2.0,2.3,0.2
43,Bismack Biyombo,C,30,PHO,58,835,14.0,.550,.000,.352,11.2,22.4,16.7,8.7,1.1,8.7,18.3,13.9,,0.2,1.5,1.7,.097,,-3.6,2.5,-1.1,0.2
44,Buddy Boeheim,PG,23,DET,8,74,1.8,.322,.917,.083,2.9,4.6,3.7,5.4,1.3,0.0,0.0,14.3,,-0.1,0.0,-0.1,-0.075,,-7.6,-1.8,-9.4,-0.1
45,Bogdan Bogdanović,SG,30,ATL,52,1457,13.9,.579,.586,.124,1.7,10.4,6.0,13.3,1.4,1.1,9.1,19.7,,1.6,0.9,2.5,.083,,0.9,-0.7,0.2,0.8
46,Bojan Bogdanović,PF,33,DET,59,1893,17.4,.627,.400,.344,2.0,11.3,6.5,13.5,0.9,0.4,11.7,25.8,,3.1,0.4,3.6,.090,,2.6,-1.8,0.8,1.4
47,Bol Bol,PF,23,ORL,67,1431,14.8,.622,.224,.226,5.2,25.4,15.3,6.4,0.9,5.5,17.9,17.8,,0.3,2.1,2.4,.082,,-1.5,1.0,-0.5,0.5
48,Leandro Bolmaro,SG,22,UTA,14,68,-5.0,.150,.200,.000,6.4,4.7,5.6,12.4,2.1,1.2,25.9,16.6,,-0.4,0.0,-0.3,-0.231,,-12.6,-2.3,-14.9,-0.2
49,Devin Booker,SG,26,PHO,51,1765,22.2,.603,.291,.331,2.8,12.0,7.3,27.5,1.3,0.9,10.6,32.0,,4.1,1.8,5.9,.159,,4.7,-0.2,4.4,2.9
50,Brandon Boston Jr.,SG,21,LAC,21,247,13.4,.519,.240,.314,3.2,9.9,6.6,12.0,1.8,0.0,8.0,26.5,,0.0,0.2,0.2,.042,,-1.6,-0.6,-2.2,0.0
51,Chris Boucher,PF,30,TOR,72,1451,18.1,.586,.358,.315,11.1,21.4,15.9,2.8,1.5,4.1,6.2,18.0,,2.8,1.9,4.7,.155,,0.7,-0.8,-0.1,0.7
52,James Bouknight,SG,22,CHO,31,441,7.6,.476,.556,.160,1.7,14.6,8.0,11.9,1.5,1.0,13.0,19.0,,-0.6,0.4,-0.2,-0.019,,-4.5,-0.6,-5.1,-0.3
53,Jamaree Bouyea,PG,23,TOT,5,71,6.5,.504,.429,.143,1.6,8.4,4.9,7.9,2.8,2.9,21.2,11.8,,-0.1,0.1,0.0,.013,,-5.9,1.6,-4.2,0.0
53,Jamaree Bouyea,PG,23,MIA,4,65,7.8,.540,.385,.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,,-0.1,0.1,0.0,.028,,-4.9,2.0,-3.0,0.0
53,Jamaree Bouyea,PG,23,WAS,1,6,-7.0,.000,1.000,.000,0.0,17.9,9.3,0.0,0.0,0.0,0.0,7.3,,0.0,0.0,0.0,-0.150,,-16.1,-1.7,-17.8,0.0
54,Tony Bradley,C,25,CHI,12,33,21.7,.690,.417,.333,3.5,33.9,19.0,4.4,1.5,2.9,6.8,19.8,,0.1,0.1,0.2,.220,,4.4,0.5,4.9,0.1
55,Malaki Branham,SF,19,SAS,62,1447,9.4,.525,.420,.110,2.0,11.1,6.4,12.0,1.0,0.4,11.2,18.8,,-0.4,0.2,-0.1,-0.005,,-3.1,-2.1,-5.1,-1.2
56,Jarrell Brantley,PF,26,UTA,4,39,18.6,.739,.643,.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,,0.1,0.0,0.1,.160,,3.1,0.3,3.5,0.1
57,Christian Braun,SG,21,DEN,72,1076,10.0,.568,.337,.216,4.6,12.9,8.8,6.4,1.5,1.3,9.4,12.5,,0.7,1.1,1.8,.080,,-2.5,0.1,-2.4,-0.1
58,Mikal Bridges,SF,26,TOT,79,2849,17.1,.597,.347,.279,3.0,10.8,6.9,13.7,1.5,1.8,8.2,22.2,,4.8,2.9,7.7,.130,,1.8,0.2,2.1,2.9
58,Mikal Bridges,SF,26,PHO,56,2040,14.8,.574,.342,.228,3.0,10.4,6.6,14.1,1.6,2.0,8.5,19.2,,2.7,2.2,5.0,.117,,0.4,0.6,1.0,1.6
58,Mikal Bridges,SF,26,BRK,23,809,22.9,.635,.357,.371,3.1,11.7,7.5,12.7,1.3,1.5,7.8,29.7,,2.1,0.7,2.8,.163,,5.4,-0.6,4.8,1.4
59,Oshae Brissett,SF,24,IND,62,1025,10.8,.525,.505,.435,6.5,15.8,11.2,5.2,1.5,0.9,7.8,15.8,,0.5,0.7,1.2,.056,,-1.8,-1.1,-2.8,-0.2
60,Malcolm Brogdon,PG,30,BOS,65,1681,18.2,.616,.412,.250,2.6,14.9,8.8,21.6,1.3,0.9,10.8,22.5,,3.5,2.2,5.6,.161,,2.1,0.5,2.7,2.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Dillon Brooks,SF,27,MEM,71,2145,9.4,.492,.439,.154,2.1,9.5,5.8,11.9,1.4,0.6,8.9,21.8,,-0.8,2.3,1.5,.033,,-3.5,-0.5,-3.9,-1.1
62,Bruce Brown,SG,26,DEN,77,2180,12.9,.568,.353,.199,3.3,13.0,8.3,15.6,1.8,2.0,13.6,17.6,,1.4,2.5,3.9,.086,,-1.2,0.5,-0.8,0.7
63,Greg Brown III,PF,21,POR,16,93,5.8,.421,.250,.429,2.5,21.1,11.8,4.5,2.1,4.8,15.3,18.4,,-0.2,0.1,-0.1,-0.070,,-8.5,0.1,-8.4,-0.2
64,Jaylen Brown,SF,26,BOS,66,2366,19.3,.585,.353,.253,3.6,16.9,10.3,16.4,1.5,0.9,11.4,31.3,,1.8,3.3,5.1,.104,,1.5,-0.2,1.3,2.0
65,Kendall Brown,SG,19,IND,6,40,9.2,.571,.143,.286,5.6,11.1,8.3,9.7,4.8,0.0,20.2,10.4,,0.0,0.1,0.1,.072,,-7.0,4.0,-3.0,0.0
66,Moses Brown,C,23,TOT,36,294,22.2,.607,.000,.750,22.0,31.0,26.5,2.1,0.7,4.2,10.5,21.2,,0.6,0.4,1.1,.179,,0.6,-1.2,-0.6,0.1
66,Moses Brown,C,23,LAC,34,288,22.7,.607,.000,.750,22.4,31.6,27.1,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,.185,,0.9,-1.3,-0.4,0.1
66,Moses Brown,C,23,BRK,2,6,-2.6,,,,0.0,0.0,0.0,0.0,8.1,0.0,100.0,7.4,,0.0,0.0,0.0,-0.130,,-12.7,2.8,-9.9,0.0
67,Sterling Brown,SG,27,LAL,4,24,7.0,.000,.500,.000,13.9,21.5,17.8,9.5,5.9,0.0,0.0,7.0,,0.0,0.1,0.0,.040,,-8.4,5.2,-3.3,0.0
68,Troy Brown Jr.,SF,23,LAL,72,1774,9.5,.561,.607,.083,3.8,13.5,8.8,6.4,1.5,0.8,9.4,12.1,,0.9,1.9,2.7,.074,,-1.9,0.8,-1.1,0.4
69,Jalen Brunson,PG,26,NYK,68,2379,21.3,.597,.269,.328,1.8,9.3,5.6,28.9,1.3,0.6,9.4,27.3,,6.9,1.9,8.8,.177,,4.4,-0.5,3.8,3.5
70,Thomas Bryant,C,25,TOT,58,1060,19.6,.681,.155,.349,9.0,24.3,16.9,4.4,0.7,2.3,8.4,18.2,,2.7,1.4,4.0,.183,,1.0,-0.6,0.4,0.7
70,Thomas Bryant,C,25,LAL,41,876,21.5,.712,.166,.359,8.5,25.0,17.0,5.0,0.8,2.2,7.4,18.2,,2.7,1.2,3.9,.211,,2.4,-0.1,2.2,0.9
70,Thomas Bryant,C,25,DEN,17,184,10.6,.523,.100,.300,11.6,20.8,16.3,1.4,0.5,2.9,12.8,18.4,,0.0,0.2,0.2,.046,,-5.6,-2.6,-8.2,-0.3
71,Reggie Bullock,SF,31,DAL,76,2313,7.7,.577,.844,.080,1.6,12.7,7.1,6.0,1.2,0.5,7.0,10.1,,1.3,1.5,2.7,.057,,-2.2,-0.3,-2.6,-0.3
72,Alec Burks,SG,31,DET,51,1122,16.5,.602,.521,.410,1.8,14.2,7.8,15.8,1.6,0.6,9.7,22.7,,1.9,0.6,2.5,.109,,1.8,-0.5,1.2,0.9
73,Deonte Burton,SG,29,SAC,2,6,-12.6,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,0.0,0.0,0.0,-0.349,,-14.7,-9.9,-24.6,0.0
74,Jared Butler,SG,22,OKC,3,27,13.1,.563,.375,.000,0.0,4.1,2.0,20.0,7.0,0.0,20.0,15.5,,0.0,0.1,0.1,.089,,-5.1,3.8,-1.4,0.0
75,Jimmy Butler,SF,33,MIA,62,2073,27.4,.643,.116,.623,7.7,13.1,10.3,27.0,2.7,1.0,8.3,25.7,,8.9,2.8,11.7,.271,,6.5,1.9,8.5,5.5
76,John Butler,C,20,POR,15,116,2.4,.277,.696,.043,2.0,6.0,4.0,4.3,1.7,3.8,0.0,8.8,,-0.2,0.1,-0.1,-0.037,,-7.5,-0.6,-8.2,-0.2
77,Jamal Cain,SF,23,MIA,15,186,13.9,.579,.240,.320,7.3,17.7,12.3,7.3,2.1,0.0,6.6,14.6,,0.3,0.2,0.5,.128,,-2.1,1.3,-0.8,0.1
78,Kentavious Caldwell-Pope,SG,29,DEN,74,2328,11.4,.593,.502,.200,1.8,8.3,5.1,9.9,2.3,1.2,10.9,14.0,,1.9,2.5,4.4,.091,,-1.7,0.6,-1.0,0.6
79,Facundo Campazzo,PG,31,DAL,8,52,7.8,.360,.846,.154,0.0,4.6,2.3,22.7,5.8,0.0,17.8,14.7,,-0.1,0.1,0.0,-0.011,,-4.8,3.6,-1.2,0.0
80,Vlatko Čančar,PF,25,DEN,56,830,11.1,.616,.505,.159,3.3,13.3,8.4,11.6,1.1,1.3,12.9,13.8,,0.9,0.7,1.7,.097,,-1.6,-0.3,-1.8,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Clint Capela,C,28,ATL,62,1657,22.2,.653,.002,.225,16.4,29.4,22.8,4.8,1.2,3.8,8.2,15.8,,4.7,2.2,6.9,.201,,2.4,-0.2,2.2,1.7
82,Vernon Carey Jr.,C,21,WAS,11,28,10.8,.338,.000,.250,12.5,30.7,22.0,13.4,3.5,6.0,18.4,16.9,,-0.1,0.1,0.0,.015,,-7.1,2.1,-5.0,0.0
83,Jevon Carter,PG,27,MIL,78,1737,10.8,.559,.593,.071,2.1,9.3,5.8,14.2,1.8,1.3,11.9,15.3,,1.1,2.2,3.4,.093,,-2.0,1.3,-0.7,0.6
84,Wendell Carter Jr.,C,23,ORL,55,1641,17.4,.621,.362,.322,8.3,24.9,16.6,12.0,0.8,1.9,13.4,20.7,,2.5,2.0,4.4,.130,,0.9,0.0,0.9,1.2
85,Michael Carter-Williams,PG,31,ORL,1,2,10.7,.568,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,,0.0,0.0,0.0,.093,,-5.2,-4.8,-10.0,0.0
86,Alex Caruso,PG,28,CHI,64,1523,11.6,.590,.531,.264,3.0,10.9,7.1,15.6,3.1,2.7,19.3,11.1,,1.0,2.5,3.5,.111,,-2.1,3.4,1.3,1.3
87,Julian Champagnie,SF,21,TOT,13,202,11.5,.602,.644,.082,3.1,16.4,9.5,2.8,0.9,1.6,8.5,17.0,,0.1,0.1,0.2,.045,,-1.8,-2.6,-4.4,-0.1
87,Julian Champagnie,SF,21,PHI,2,7,-3.8,.000,.500,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.8,,0.0,0.0,0.0,-0.215,,-12.0,-1.4,-13.4,0.0
87,Julian Champagnie,SF,21,SAS,11,195,12.1,.618,.648,.085,3.2,17.0,9.8,2.9,0.7,1.7,8.7,17.1,,0.2,0.1,0.2,.054,,-1.5,-2.6,-4.1,-0.1
88,Justin Champagnie,SF,21,TOR,3,11,28.9,1.000,.000,.000,9.6,33.4,20.6,15.3,0.0,0.0,0.0,11.6,,0.1,0.0,0.1,.330,,6.1,1.9,8.0,0.0
89,Kennedy Chandler,PG,20,MEM,34,269,10.5,.437,.190,.165,2.8,11.0,6.9,27.1,2.1,1.7,16.7,15.7,,-0.1,0.4,0.3,.045,,-3.5,0.8,-2.6,0.0
90,Max Christie,SG,19,LAL,39,511,7.4,.566,.585,.151,1.5,13.8,7.9,5.2,0.8,1.2,10.3,10.4,,0.1,0.5,0.6,.058,,-3.1,0.0,-3.1,-0.1
91,Josh Christopher,SG,21,HOU,61,718,11.7,.528,.279,.179,2.4,7.5,4.9,14.7,2.0,1.8,14.0,21.8,,-0.2,0.3,0.1,.004,,-2.8,-1.4,-4.3,-0.4
92,Brandon Clarke,PF,26,MEM,56,1090,20.0,.682,.017,.393,9.0,21.1,15.1,9.5,1.5,3.1,11.8,17.7,,2.7,1.8,4.5,.200,,0.7,1.8,2.5,1.2
93,Jordan Clarkson,SG,30,UTA,61,1988,14.7,.558,.445,.238,4.0,9.4,6.7,21.0,0.8,0.6,14.0,27.8,,1.0,0.8,1.8,.043,,1.0,-2.4,-1.4,0.3
94,Nic Claxton,C,23,BRK,73,2168,20.8,.690,.004,.425,9.3,25.2,17.4,9.3,1.4,7.2,12.2,15.6,,4.9,3.8,8.7,.193,,0.8,2.1,3.0,2.7
95,Amir Coffey,SG,25,LAC,49,624,7.1,.498,.276,.434,3.1,6.4,4.8,11.2,0.6,0.7,10.8,13.6,,0.1,0.3,0.4,.033,,-4.4,-0.7,-5.0,-0.5
96,John Collins,PF,25,ATL,68,2048,13.4,.587,.335,.242,4.0,20.0,11.9,5.4,1.0,2.9,9.3,17.0,,1.9,2.0,3.8,.090,,-1.6,0.2,-1.4,0.3
97,Zach Collins,C,25,SAS,62,1410,16.2,.596,.270,.260,8.4,22.7,15.3,18.1,1.2,2.7,17.6,21.2,,1.1,1.0,2.1,.071,,-0.7,0.3,-0.4,0.5
98,Mike Conley,PG,35,TOT,64,1937,14.5,.573,.573,.265,1.9,8.1,5.0,29.9,1.7,0.6,13.2,16.2,,3.7,1.3,5.1,.125,,0.8,-0.1,0.7,1.3
