Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
17,Deandre Ayton,C,24,PHO,61,1857,20.3,.616,.029,.219,9.5,28.0,18.5,9.8,0.9,2.3,10.9,23.4,,3.1,2.7,5.8,.150,,1.2,-0.1,1.1,1.5
18,Udoka Azubuike,C,23,UTA,27,171,18.6,.799,.000,.286,11.6,29.0,20.3,5.8,1.4,3.9,21.8,12.3,,0.3,0.2,0.5,.151,,-0.1,1.0,0.9,0.1
19,Marvin Bagley III,C,23,DET,34,776,17.2,.577,.157,.271,11.7,20.5,16.0,5.8,0.9,2.9,10.0,20.3,,0.9,0.6,1.5,.093,,-0.1,-1.2,-1.3,0.1
20,Patrick Baldwin Jr.,SF,20,GSW,26,210,11.1,.555,.770,.060,0.5,18.1,9.4,4.8,1.3,1.7,9.7,22.7,,-0.1,0.2,0.1,.018,,-0.7,-1.5,-2.1,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,LaMelo Ball,PG,21,CHO,36,1268,18.0,.541,.531,.169,3.4,16.3,9.7,38.5,1.7,0.8,14.3,29.9,,0.6,1.2,1.8,.070,,3.2,-0.9,2.3,1.4
22,Mo Bamba,C,24,TOT,47,762,15.9,.605,.517,.261,8.3,24.4,16.3,8.7,0.8,5.3,10.2,16.6,,1.1,1.0,2.2,.138,,-0.1,0.7,0.5,0.5
22,Mo Bamba,C,24,ORL,40,681,16.4,.613,.505,.238,7.8,23.0,15.3,9.0,0.9,5.4,8.5,16.3,,1.2,0.9,2.1,.149,,0.5,0.8,1.3,0.6
22,Mo Bamba,C,24,LAL,7,81,11.1,.537,.625,.458,12.3,35.7,24.4,6.5,0.6,4.2,21.7,19.2,,-0.1,0.1,0.1,.049,,-5.2,-0.2,-5.4,-0.1
23,Paolo Banchero,PF,20,ORL,65,2200,14.7,.526,.256,.470,3.7,18.6,11.1,16.6,1.2,1.4,12.6,27.6,,-0.3,2.2,1.9,.041,,-0.9,-0.9,-1.8,0.1
24,Desmond Bane,SG,24,MEM,49,1534,18.7,.595,.431,.220,2.4,14.8,8.6,20.5,1.4,1.1,11.1,26.3,,2.6,2.0,4.6,.145,,3.0,0.2,3.2,2.0
25,Dalano Banton,PG,23,TOR,27,251,13.8,.499,.411,.170,3.8,13.2,8.1,17.0,2.6,4.6,11.7,23.1,,-0.1,0.3,0.3,.052,,-2.0,0.8,-1.2,0.1
26,Dominick Barlow,SF,19,SAS,17,199,10.5,.566,.095,.310,11.2,14.3,12.7,6.5,1.2,2.9,17.3,12.0,,0.1,0.1,0.2,.056,,-4.4,-1.1,-5.6,-0.2
27,Harrison Barnes,PF,30,SAC,71,2330,13.9,.632,.458,.517,3.4,12.8,8.2,6.4,1.0,0.4,8.4,16.9,,4.3,1.3,5.5,.114,,0.4,-1.5,-1.0,0.6
28,Scottie Barnes,PF,21,TOR,69,2409,15.5,.525,.224,.251,7.2,15.7,11.1,19.6,1.4,2.2,12.1,20.5,,2.1,2.2,4.4,.087,,0.6,-0.3,0.3,1.4
29,RJ Barrett,SG,22,NYK,66,2244,13.2,.533,.331,.330,2.7,13.6,8.2,12.3,0.6,0.5,10.7,26.2,,0.7,1.7,2.3,.050,,-1.0,-1.8,-2.8,-0.4
30,Will Barton,SG,32,TOT,49,878,9.4,.488,.492,.144,1.5,13.7,7.8,16.2,1.2,1.2,12.6,18.9,,-0.5,0.7,0.2,.009,,-2.2,-0.8,-3.0,-0.2
30,Will Barton,SG,32,WAS,40,782,10.1,.504,.484,.158,1.5,13.8,7.9,16.7,1.1,1.1,12.9,19.5,,-0.3,0.6,0.3,.016,,-1.7,-1.0,-2.7,-0.1
30,Will Barton,SG,32,TOR,9,96,3.4,.321,.571,.000,1.1,12.8,6.5,11.9,2.1,2.0,9.7,13.7,,-0.2,0.1,-0.1,-0.046,,-6.3,0.4,-5.9,-0.1
31,Charles Bassey,C,22,SAS,35,508,19.0,.658,.059,.274,15.7,26.5,20.9,13.2,1.5,5.3,21.3,15.7,,0.8,0.6,1.3,.126,,-0.6,1.2,0.7,0.3
32,Keita Bates-Diop,SF,27,SAS,56,1174,13.9,.595,.286,.297,5.2,13.5,9.2,9.1,1.6,1.1,9.8,15.8,,1.5,0.5,2.0,.080,,-0.3,-0.7,-1.0,0.3
33,Nicolas Batum,PF,34,LAC,68,1474,10.7,.578,.815,.133,4.5,16.2,10.4,9.2,1.5,2.5,11.6,11.7,,1.2,1.7,2.9,.096,,-1.1,1.3,0.2,0.8
34,Darius Bazley,PF,22,TOT,39,579,12.8,.522,.295,.404,5.5,18.5,11.9,7.7,1.6,4.9,10.5,15.8,,0.1,0.8,1.0,.080,,-1.9,0.9,-1.0,0.1
34,Darius Bazley,PF,22,OKC,36,555,12.9,.525,.285,.411,5.5,18.3,11.8,7.5,1.6,4.8,10.5,15.7,,0.1,0.8,0.9,.081,,-1.8,0.8,-0.9,0.1
34,Darius Bazley,PF,22,PHO,3,24,11.2,.450,.500,.250,4.5,23.6,13.9,11.2,2.0,7.5,10.1,17.6,,0.0,0.0,0.0,.062,,-5.7,2.6,-3.1,0.0
35,Bradley Beal,SG,29,WAS,49,1641,20.1,.597,.249,.253,2.8,9.9,6.5,26.8,1.3,1.7,13.0,29.3,,2.3,1.3,3.6,.105,,3.1,-1.1,2.0,1.7
36,Malik Beasley,SG,26,TOT,71,1896,10.9,.527,.698,.064,1.8,12.6,7.3,8.6,1.5,0.4,8.4,21.2,,-0.1,1.4,1.3,.032,,-1.0,-1.1,-2.0,0.0
36,Malik Beasley,SG,26,UTA,55,1472,11.6,.535,.704,.066,2.0,12.4,7.3,9.1,1.4,0.5,8.0,21.3,,0.4,1.0,1.3,.043,,-0.3,-1.3,-1.6,0.2
36,Malik Beasley,SG,26,LAL,16,424,8.7,.500,.674,.060,1.0,13.1,7.3,6.9,1.7,0.0,9.6,20.8,,-0.5,0.4,0.0,-0.005,,-3.2,-0.4,-3.5,-0.2
37,MarJon Beauchamp,SF,22,MIL,42,578,7.8,.501,.583,.141,6.4,10.0,8.3,6.1,1.5,0.6,14.5,18.7,,-0.5,0.7,0.2,.020,,-4.4,-0.6,-5.0,-0.4
38,Dāvis Bertāns,PF,30,DAL,40,433,10.6,.602,.882,.088,2.1,9.1,5.6,6.8,1.2,1.3,6.6,15.8,,0.4,0.3,0.7,.077,,-0.5,-1.2,-1.7,0.0
39,Patrick Beverley,PG,34,TOT,57,1565,8.8,.547,.668,.199,3.0,11.6,7.4,13.1,1.5,2.0,14.1,10.6,,0.8,1.7,2.5,.077,,-2.9,1.5,-1.4,0.2
39,Patrick Beverley,PG,34,LAL,45,1211,8.3,.548,.656,.207,2.2,9.9,6.2,12.2,1.6,1.7,13.8,10.6,,0.5,1.2,1.7,.069,,-3.2,1.4,-1.9,0.0
39,Patrick Beverley,PG,34,CHI,12,354,10.4,.543,.712,.167,5.9,17.5,11.8,16.4,1.1,2.7,15.5,10.4,,0.3,0.5,0.8,.105,,-1.7,1.7,0.0,0.2
40,Saddiq Bey,SF,23,TOT,66,1857,14.1,.564,.502,.315,4.2,13.7,8.8,7.8,1.6,0.6,7.2,19.9,,2.1,1.0,3.2,.082,,0.5,-1.2,-0.6,0.7
40,Saddiq Bey,SF,23,DET,52,1500,14.4,.552,.483,.345,4.2,14.0,8.9,8.5,1.6,0.7,7.2,21.3,,1.6,0.8,2.4,.076,,0.5,-1.2,-0.7,0.5
40,Saddiq Bey,SF,23,ATL,14,357,12.7,.636,.610,.143,4.2,12.4,8.3,4.7,1.3,0.2,7.5,14.2,,0.6,0.2,0.8,.107,,0.8,-1.1,-0.4,0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Khem Birch,C,30,TOR,20,162,9.4,.629,.063,.156,5.2,12.9,8.8,5.8,1.5,3.0,19.0,11.1,,0.1,0.2,0.2,.070,,-4.6,1.0,-3.6,-0.1
42,Goga Bitadze,C,23,TOT,29,301,15.6,.548,.241,.405,14.9,16.4,15.6,12.4,1.9,4.8,13.1,15.0,,0.4,0.4,0.8,.120,,-1.2,1.0,-0.2,0.1
42,Goga Bitadze,C,23,IND,21,202,14.0,.551,.269,.462,13.8,13.2,13.5,12.2,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,.091,,-2.3,1.2,-1.1,0.0
42,Goga Bitadze,C,23,ORL,8,99,18.9,.541,.185,.296,17.1,23.1,20.1,13.0,1.5,5.9,6.2,14.1,,0.2,0.1,0.4,.178,,0.9,0.8,1.6,0.1
43,Bismack Biyombo,C,30,PHO,51,691,12.3,.535,.000,.358,8.8,23.6,16.1,8.7,1.1,8.4,20.1,13.5,,-0.2,1.3,1.1,.074,,-4.5,2.6,-1.9,0.0
44,Buddy Boeheim,PG,23,DET,6,65,1.5,.306,.955,.091,3.3,3.5,3.4,6.1,1.5,0.0,0.0,14.9,,-0.1,0.0,-0.1,-0.083,,-7.5,-1.7,-9.2,-0.1
45,Bogdan Bogdanović,SG,30,ATL,45,1273,13.9,.575,.577,.125,1.5,10.8,6.1,13.5,1.4,1.1,9.2,20.1,,1.2,0.9,2.1,.079,,0.8,-0.7,0.0,0.7
46,Bojan Bogdanović,PF,33,DET,59,1893,17.5,.627,.400,.344,2.0,11.3,6.5,13.5,0.9,0.4,11.7,25.8,,3.2,0.5,3.7,.093,,2.6,-1.8,0.8,1.4
47,Bol Bol,PF,23,ORL,67,1431,14.9,.622,.224,.226,5.2,25.7,15.4,6.4,0.9,5.5,17.9,17.8,,0.4,2.0,2.4,.079,,-1.5,0.8,-0.6,0.5
48,Leandro Bolmaro,SG,22,UTA,14,68,-5.0,.150,.200,.000,6.5,4.7,5.6,12.4,2.1,1.2,25.9,16.6,,-0.4,0.0,-0.3,-0.230,,-12.6,-2.4,-14.9,-0.2
49,Devin Booker,SG,26,PHO,44,1518,22.3,.597,.295,.297,2.8,11.9,7.3,27.8,1.3,1.0,9.8,32.1,,3.5,1.5,5.0,.158,,4.8,-0.4,4.4,2.5
50,Brandon Boston Jr.,SG,21,LAC,21,247,13.6,.519,.240,.314,3.2,9.9,6.6,12.1,1.8,0.0,8.0,26.5,,0.0,0.2,0.2,.045,,-1.6,-0.6,-2.1,0.0
51,Chris Boucher,PF,30,TOR,66,1309,18.5,.595,.364,.333,11.2,21.6,16.0,3.0,1.6,4.1,6.4,17.9,,2.7,1.7,4.4,.161,,1.0,-0.6,0.4,0.8
52,James Bouknight,SG,22,CHO,26,354,5.5,.421,.525,.180,1.5,14.2,7.7,10.6,1.7,1.0,12.6,17.8,,-0.7,0.3,-0.3,-0.047,,-6.3,-0.3,-6.6,-0.4
53,Jamaree Bouyea,PG,23,TOT,5,71,6.5,.504,.429,.143,1.6,8.3,4.9,7.9,2.8,2.9,21.2,11.7,,-0.1,0.1,0.0,.016,,-5.9,1.7,-4.2,0.0
53,Jamaree Bouyea,PG,23,MIA,4,65,7.8,.540,.385,.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,,-0.1,0.1,0.0,.031,,-4.9,2.0,-3.0,0.0
53,Jamaree Bouyea,PG,23,WAS,1,6,-7.0,.000,1.000,.000,0.0,17.8,9.3,0.0,0.0,0.0,0.0,7.3,,0.0,0.0,0.0,-0.149,,-16.0,-1.7,-17.8,0.0
54,Tony Bradley,C,25,CHI,12,33,21.7,.690,.417,.333,3.5,33.6,18.9,4.4,1.5,2.9,6.8,19.7,,0.1,0.1,0.2,.220,,4.4,0.4,4.8,0.1
55,Malaki Branham,SF,19,SAS,55,1256,9.5,.530,.427,.116,2.1,10.5,6.2,12.1,1.1,0.5,11.7,18.3,,-0.2,0.2,0.1,.003,,-2.9,-1.9,-4.7,-0.9
56,Christian Braun,SG,21,DEN,66,955,10.2,.580,.326,.217,4.9,12.9,9.0,6.5,1.5,1.5,10.7,12.4,,0.7,0.9,1.6,.081,,-2.3,0.0,-2.3,-0.1
57,Mikal Bridges,SF,26,TOT,72,2590,16.4,.591,.343,.264,3.0,10.6,6.8,13.7,1.5,2.0,8.3,21.2,,4.1,2.7,6.8,.125,,1.4,0.3,1.7,2.4
57,Mikal Bridges,SF,26,PHO,56,2040,14.9,.574,.342,.228,3.0,10.4,6.6,14.2,1.6,2.0,8.5,19.2,,2.8,2.2,5.0,.118,,0.5,0.6,1.0,1.5
57,Mikal Bridges,SF,26,BRK,16,550,22.1,.633,.348,.362,2.9,11.6,7.4,12.2,1.3,1.9,7.9,28.7,,1.3,0.5,1.8,.154,,4.8,-0.5,4.2,0.9
58,Oshae Brissett,SF,24,IND,56,916,10.9,.528,.515,.412,6.3,16.7,11.5,4.8,1.5,1.0,7.2,15.3,,0.5,0.7,1.2,.062,,-1.8,-0.9,-2.7,-0.2
59,Malcolm Brogdon,PG,30,BOS,60,1551,18.1,.622,.415,.254,2.6,15.1,9.0,21.3,1.2,0.9,11.4,22.6,,3.2,1.8,5.0,.155,,2.4,0.3,2.6,1.8
60,Dillon Brooks,SF,27,MEM,65,1981,9.2,.488,.431,.152,2.2,9.2,5.7,11.6,1.4,0.6,8.9,21.7,,-0.8,2.2,1.4,.033,,-3.6,-0.5,-4.0,-1.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Bruce Brown,SG,26,DEN,71,1997,12.6,.568,.369,.174,3.1,13.2,8.3,15.7,1.8,1.9,14.1,17.3,,1.2,2.2,3.4,.081,,-1.4,0.4,-1.0,0.5
62,Greg Brown III,PF,21,POR,16,93,5.9,.421,.250,.429,2.5,21.0,11.8,4.5,2.1,4.7,15.3,18.4,,-0.2,0.1,-0.1,-0.068,,-8.4,0.0,-8.4,-0.2
63,Jaylen Brown,SF,26,BOS,60,2170,19.4,.585,.359,.264,3.8,16.9,10.4,16.1,1.6,1.0,11.4,31.2,,1.8,2.9,4.7,.104,,1.7,-0.3,1.5,1.9
64,Kendall Brown,SG,19,IND,6,40,9.2,.571,.143,.286,5.6,11.1,8.3,9.8,4.8,0.0,20.2,10.4,,0.0,0.1,0.1,.075,,-7.0,4.0,-3.0,0.0
65,Moses Brown,C,23,LAC,34,288,22.9,.607,.000,.750,22.2,31.7,27.0,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,.187,,0.9,-1.3,-0.4,0.1
66,Sterling Brown,SG,27,LAL,4,24,7.0,.000,.500,.000,13.8,21.5,17.8,9.5,5.9,0.0,0.0,7.0,,0.0,0.1,0.0,.039,,-8.5,5.2,-3.3,0.0
67,Troy Brown Jr.,SF,23,LAL,66,1635,9.6,.567,.604,.086,3.9,13.4,8.8,6.4,1.4,0.6,9.6,12.1,,0.9,1.6,2.5,.074,,-1.9,0.7,-1.2,0.3
68,Jalen Brunson,PG,26,NYK,64,2234,21.3,.594,.267,.334,1.8,9.2,5.5,28.9,1.3,0.6,9.0,27.0,,6.6,1.7,8.4,.180,,4.3,-0.5,3.9,3.3
69,Thomas Bryant,C,25,TOT,55,1039,19.9,.684,.156,.358,9.1,24.4,17.0,4.5,0.7,2.3,8.1,18.1,,2.7,1.3,4.0,.186,,1.2,-0.6,0.6,0.7
69,Thomas Bryant,C,25,LAL,41,876,21.5,.712,.166,.359,8.4,25.0,17.0,5.1,0.8,2.2,7.4,18.1,,2.7,1.1,3.8,.210,,2.4,-0.2,2.2,0.9
69,Thomas Bryant,C,25,DEN,14,163,10.9,.518,.098,.353,12.5,21.5,17.1,1.6,0.6,2.7,12.0,17.9,,0.0,0.2,0.2,.057,,-5.3,-2.8,-8.1,-0.2
70,Reggie Bullock,SF,31,DAL,69,2108,7.9,.577,.842,.089,1.8,12.4,7.0,6.3,1.2,0.6,6.9,10.0,,1.3,1.4,2.7,.062,,-2.1,-0.2,-2.3,-0.1
71,Alec Burks,SG,31,DET,51,1122,16.5,.602,.521,.410,1.8,14.2,7.8,15.8,1.6,0.6,9.7,22.7,,2.0,0.6,2.6,.111,,1.8,-0.5,1.2,0.9
72,Deonte Burton,SG,29,SAC,2,6,-12.6,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,0.0,0.0,0.0,-0.349,,-14.7,-10.0,-24.7,0.0
73,Jared Butler,SG,22,OKC,2,19,13.1,.625,.500,.000,0.0,5.8,2.8,26.7,7.5,0.0,33.3,13.2,,0.0,0.0,0.0,.102,,-4.5,5.3,0.7,0.0
74,Jimmy Butler,SF,33,MIA,58,1932,27.3,.640,.115,.625,8.0,13.5,10.7,26.0,2.8,1.1,8.5,25.7,,8.1,2.8,10.9,.270,,6.5,2.0,8.5,5.1
75,John Butler,C,20,POR,9,30,4.6,.200,.800,.000,3.9,3.8,3.9,4.1,1.6,8.8,0.0,7.3,,0.0,0.0,0.0,-0.026,,-6.0,0.2,-5.8,0.0
76,Jamal Cain,SF,23,MIA,15,186,13.9,.579,.240,.320,7.3,17.6,12.2,7.3,2.1,0.0,6.6,14.5,,0.3,0.2,0.5,.131,,-2.1,1.3,-0.7,0.1
77,Kentavious Caldwell-Pope,SG,29,DEN,69,2188,11.8,.611,.509,.191,1.7,8.0,5.0,9.9,2.3,1.3,11.1,14.0,,2.2,2.2,4.4,.096,,-1.3,0.5,-0.8,0.7
78,Facundo Campazzo,PG,31,DAL,8,52,7.9,.360,.846,.154,0.0,4.6,2.3,22.9,5.8,0.0,17.8,14.7,,-0.1,0.1,0.0,-0.008,,-4.7,3.6,-1.1,0.0
79,Vlatko Čančar,PF,25,DEN,51,802,11.4,.621,.505,.154,3.3,13.2,8.4,11.6,1.1,1.3,12.6,13.8,,1.0,0.7,1.7,.100,,-1.3,-0.3,-1.6,0.1
80,Clint Capela,C,28,ATL,55,1464,22.0,.643,.002,.217,16.8,28.6,22.7,4.6,1.2,3.9,8.1,16.0,,4.0,2.0,6.0,.198,,2.2,-0.3,1.9,1.4
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Vernon Carey Jr.,C,21,WAS,11,28,10.8,.338,.000,.250,12.5,30.5,21.9,13.4,3.5,6.0,18.4,16.9,,-0.1,0.1,0.0,.016,,-7.0,2.1,-5.0,0.0
82,Jevon Carter,PG,27,MIL,71,1580,11.1,.563,.588,.074,2.1,9.5,6.0,14.5,1.9,1.4,12.5,15.3,,1.0,2.2,3.2,.097,,-2.0,1.6,-0.4,0.6
83,Wendell Carter Jr.,C,23,ORL,49,1472,17.3,.619,.348,.322,8.5,25.2,16.8,12.4,0.8,1.8,14.2,21.0,,2.1,1.6,3.7,.121,,0.8,-0.2,0.6,1.0
84,Alex Caruso,PG,28,CHI,59,1417,11.3,.580,.520,.270,2.9,11.0,7.1,16.0,3.2,2.6,20.3,11.2,,0.7,2.3,3.0,.103,,-2.4,3.3,1.0,1.1
85,Julian Champagnie,SF,21,TOT,6,56,13.0,.643,.762,.000,3.8,16.3,9.8,5.2,0.9,0.0,8.7,17.1,,0.0,0.0,0.1,.058,,0.3,-3.3,-2.9,0.0
85,Julian Champagnie,SF,21,PHI,2,7,-3.8,.000,.500,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.8,,0.0,0.0,0.0,-0.212,,-12.1,-1.4,-13.5,0.0
85,Julian Champagnie,SF,21,SAS,4,49,15.4,.711,.789,.000,4.3,18.6,11.2,6.0,0.0,0.0,9.5,17.8,,0.1,0.0,0.1,.097,,2.1,-3.5,-1.4,0.0
86,Justin Champagnie,SF,21,TOR,3,11,29.0,1.000,.000,.000,9.6,33.4,20.6,15.4,0.0,0.0,0.0,11.6,,0.1,0.0,0.1,.330,,6.1,1.8,7.9,0.0
87,Kennedy Chandler,PG,20,MEM,31,245,10.3,.430,.197,.183,3.0,10.8,6.9,26.7,2.1,1.9,17.3,15.7,,-0.1,0.3,0.2,.041,,-3.4,1.1,-2.3,0.0
88,Max Christie,SG,19,LAL,38,507,7.4,.571,.590,.152,1.5,13.6,7.8,4.7,0.8,1.2,10.4,10.4,,0.1,0.5,0.6,.057,,-3.2,0.0,-3.2,-0.2
89,Josh Christopher,SG,21,HOU,54,622,10.9,.525,.285,.195,2.6,8.2,5.4,13.4,1.8,1.9,15.0,21.8,,-0.3,0.3,-0.1,-0.004,,-3.3,-1.5,-4.8,-0.4
90,Brandon Clarke,PF,26,MEM,56,1090,20.1,.682,.017,.393,8.9,21.1,15.0,9.6,1.5,3.1,11.8,17.6,,2.7,1.9,4.6,.203,,0.8,1.8,2.5,1.3
91,Jordan Clarkson,SG,30,UTA,61,1988,14.8,.558,.445,.238,4.0,9.4,6.7,21.0,0.8,0.5,14.0,27.9,,1.1,0.8,1.9,.047,,1.0,-2.4,-1.4,0.3
92,Nic Claxton,C,23,BRK,66,1949,20.8,.690,.004,.437,9.4,25.1,17.5,8.9,1.3,7.3,12.3,15.6,,4.4,3.4,7.8,.193,,0.7,2.0,2.7,2.3
93,Amir Coffey,SG,25,LAC,45,593,7.1,.491,.270,.418,3.2,6.6,4.9,11.5,0.6,0.5,9.7,13.6,,0.1,0.3,0.4,.036,,-4.5,-0.7,-5.2,-0.5
94,John Collins,PF,25,ATL,61,1837,13.3,.585,.328,.236,3.8,20.3,11.9,5.2,1.0,3.1,9.6,17.0,,1.5,1.9,3.4,.089,,-1.9,0.3,-1.6,0.2
95,Zach Collins,C,25,SAS,58,1303,16.4,.605,.265,.269,8.7,22.5,15.4,17.9,1.2,2.6,17.9,20.8,,1.2,0.9,2.2,.080,,-0.6,0.3,-0.3,0.6
96,Mike Conley,PG,35,TOT,58,1749,14.5,.571,.574,.254,1.8,7.9,4.9,31.0,1.7,0.6,13.9,16.1,,3.4,1.2,4.6,.125,,0.9,-0.3,0.6,1.1
96,Mike Conley,PG,35,UTA,43,1276,14.0,.552,.568,.256,1.5,7.6,4.6,34.2,1.7,0.7,15.1,16.1,,2.3,0.7,3.1,.116,,0.7,-0.5,0.1,0.7
96,Mike Conley,PG,35,MIN,15,473,16.0,.619,.590,.250,2.7,8.6,5.7,22.3,2.0,0.6,10.6,16.2,,1.1,0.4,1.5,.150,,1.4,0.2,1.7,0.4
97,Pat Connaughton,SG,30,MIL,53,1301,10.0,.525,.766,.108,3.4,16.2,10.1,7.0,1.3,0.6,6.8,13.9,,0.6,1.8,2.3,.086,,-1.5,0.4,-1.0,0.3
98,Xavier Cooks,PF,27,WAS,1,6,0.0,,,,19.5,17.8,18.6,0.0,0.0,0.0,100.0,7.3,,0.0,0.0,0.0,-0.119,,-9.0,-6.9,-15.9,0.0
99,Robert Covington,PF,32,LAC,39,645,13.5,.551,.611,.189,4.4,19.7,12.0,10.4,2.3,4.0,10.1,15.5,,0.4,1.0,1.5,.110,,-1.0,2.4,1.4,0.6
