Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
9,Jose Alvarado,PG,24,NOP,61,1310,11.9,.525,.505,.164,2.4,9.8,6.1,20.0,2.5,0.7,13.4,19.7,,0.2,1.5,1.7,.061,,-2.0,0.6,-1.4,0.2
10,Kyle Anderson,PF,29,MIN,57,1548,15.1,.600,.214,.319,3.5,17.2,10.5,21.6,2.0,2.9,15.9,14.2,,2.2,2.1,4.3,.133,,0.3,2.3,2.6,1.8
11,Giannis Antetokounmpo,PF,28,MIL,55,1784,28.7,.600,.137,.618,7.6,29.5,19.0,32.0,1.1,2.0,13.0,39.1,,4.2,3.3,7.5,.201,,5.6,2.5,8.0,4.5
12,Thanasis Antetokounmpo,SF,30,MIL,28,112,2.0,.313,.227,.364,8.7,16.9,13.0,4.4,0.9,2.2,23.9,12.6,,-0.3,0.2,-0.1,-0.054,,-9.1,-1.0,-10.1,-0.2
13,Cole Anthony,PG,22,ORL,50,1268,15.6,.562,.337,.300,3.0,17.3,10.1,23.3,1.1,2.1,11.9,21.2,,1.6,1.2,2.9,.109,,0.5,0.4,0.8,0.9
14,OG Anunoby,SF,25,TOR,56,2001,14.3,.579,.402,.211,4.3,12.7,8.2,7.9,2.8,2.0,13.1,19.8,,1.1,2.4,3.4,.082,,-0.8,0.7,-0.1,1.0
15,Ryan Arcidiacono,PG,28,TOT,15,86,5.1,.500,.588,.000,0.0,14.4,7.2,13.6,1.7,0.0,19.0,10.6,,0.0,0.1,0.0,.018,,-6.8,-0.5,-7.3,-0.1
15,Ryan Arcidiacono,PG,28,NYK,11,26,3.2,.300,.600,.000,0.0,16.7,8.3,9.5,3.8,0.0,16.7,9.9,,0.0,0.0,0.0,-0.008,,-9.0,3.8,-5.2,0.0
15,Ryan Arcidiacono,PG,28,POR,4,60,6.0,.583,.583,.000,0.0,13.4,6.8,15.4,0.8,0.0,20.0,10.9,,0.0,0.0,0.0,.029,,-5.9,-2.3,-8.2,-0.1
16,Deni Avdija,SF,22,WAS,67,1737,11.2,.533,.405,.290,4.6,21.5,13.4,12.7,1.6,1.4,14.9,16.2,,0.2,2.1,2.3,.063,,-2.8,0.6,-2.2,-0.1
17,Deandre Ayton,C,24,PHO,61,1857,20.4,.616,.029,.219,9.5,27.9,18.5,9.9,0.9,2.3,10.9,23.4,,3.1,2.7,5.9,.151,,1.2,-0.1,1.2,1.5
18,Udoka Azubuike,C,23,UTA,26,153,16.6,.769,.000,.276,11.5,28.2,19.9,5.5,1.3,3.8,23.5,11.6,,0.2,0.2,0.4,.128,,-0.9,0.8,0.0,0.1
19,Marvin Bagley III,C,23,DET,33,746,17.3,.577,.156,.271,11.9,21.2,16.4,5.2,0.9,2.9,10.0,20.3,,0.9,0.6,1.4,.093,,0.0,-1.3,-1.3,0.1
20,Patrick Baldwin Jr.,SF,20,GSW,25,206,11.7,.561,.768,.061,0.5,17.9,9.4,4.9,1.4,1.7,9.0,22.8,,-0.1,0.2,0.1,.027,,-0.3,-1.4,-1.6,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,LaMelo Ball,PG,21,CHO,36,1268,18.0,.541,.531,.169,3.4,16.2,9.7,38.3,1.7,0.8,14.3,29.9,,0.7,1.2,1.9,.071,,3.2,-0.9,2.3,1.4
22,Mo Bamba,C,24,TOT,47,762,15.9,.605,.517,.261,8.3,24.4,16.3,8.8,0.8,5.3,10.2,16.6,,1.2,1.0,2.2,.138,,-0.1,0.6,0.6,0.5
22,Mo Bamba,C,24,ORL,40,681,16.4,.613,.505,.238,7.8,23.0,15.4,9.0,0.9,5.4,8.5,16.3,,1.2,0.9,2.1,.149,,0.5,0.8,1.3,0.6
22,Mo Bamba,C,24,LAL,7,81,11.1,.537,.625,.458,12.2,35.7,24.3,6.5,0.6,4.2,21.7,19.2,,-0.1,0.1,0.1,.049,,-5.2,-0.2,-5.4,-0.1
23,Paolo Banchero,PF,20,ORL,63,2128,15.0,.528,.257,.472,3.8,18.7,11.2,16.6,1.3,1.5,12.6,27.7,,-0.2,2.1,1.9,.043,,-0.8,-0.9,-1.7,0.1
24,Desmond Bane,SG,24,MEM,46,1427,19.1,.599,.441,.227,2.4,14.7,8.6,21.0,1.4,1.1,10.8,26.2,,2.6,1.9,4.5,.152,,3.5,0.2,3.7,2.1
25,Dalano Banton,PG,23,TOR,27,251,13.8,.499,.411,.170,3.8,13.2,8.1,17.1,2.6,4.6,11.7,23.1,,-0.1,0.3,0.3,.052,,-2.0,0.7,-1.2,0.0
26,Dominick Barlow,SF,19,SAS,16,186,11.2,.591,.100,.325,11.4,14.2,12.7,7.0,1.3,2.7,17.9,12.4,,0.2,0.1,0.2,.064,,-4.1,-1.1,-5.3,-0.2
27,Harrison Barnes,PF,30,SAC,69,2272,13.9,.632,.460,.519,3.4,12.8,8.2,6.3,1.0,0.4,8.6,17.0,,4.1,1.3,5.4,.114,,0.4,-1.4,-1.0,0.6
28,Scottie Barnes,PF,21,TOR,67,2368,15.6,.526,.224,.249,7.3,15.8,11.2,19.9,1.4,2.3,12.2,20.5,,2.1,2.2,4.3,.087,,0.6,-0.3,0.3,1.4
29,RJ Barrett,SG,22,NYK,64,2182,13.2,.530,.331,.326,2.7,13.7,8.2,12.3,0.7,0.6,10.6,26.3,,0.5,1.7,2.3,.050,,-1.0,-1.7,-2.8,-0.4
30,Will Barton,SG,32,TOT,47,851,9.8,.497,.495,.147,1.4,13.4,7.6,16.2,1.2,1.1,12.6,19.1,,-0.4,0.7,0.3,.016,,-2.0,-0.8,-2.8,-0.2
30,Will Barton,SG,32,WAS,40,782,10.1,.504,.484,.158,1.5,13.8,7.9,16.6,1.1,1.1,12.9,19.5,,-0.3,0.6,0.3,.018,,-1.7,-0.9,-2.6,-0.1
30,Will Barton,SG,32,TOR,7,69,5.9,.409,.636,.000,0.0,8.9,4.1,11.5,2.9,1.4,8.3,14.8,,-0.1,0.1,0.0,-0.002,,-5.7,0.8,-4.8,-0.1
31,Charles Bassey,C,22,SAS,35,508,19.0,.658,.059,.274,15.7,26.7,20.9,13.2,1.5,5.3,21.3,15.7,,0.8,0.6,1.3,.125,,-0.6,1.2,0.6,0.3
32,Keita Bates-Diop,SF,27,SAS,54,1149,13.9,.589,.280,.292,5.3,13.3,9.1,9.0,1.6,1.1,9.3,15.8,,1.4,0.5,1.9,.078,,-0.4,-0.8,-1.1,0.2
33,Nicolas Batum,PF,34,LAC,66,1442,10.8,.581,.814,.136,4.5,16.4,10.5,8.8,1.5,2.5,11.6,11.7,,1.2,1.7,2.9,.096,,-1.1,1.3,0.2,0.8
34,Darius Bazley,PF,22,TOT,38,572,12.8,.519,.297,.394,5.5,18.8,12.0,7.8,1.7,4.9,10.6,15.8,,0.1,0.8,0.9,.078,,-1.9,0.9,-1.1,0.1
34,Darius Bazley,PF,22,OKC,36,555,12.9,.525,.285,.411,5.5,18.3,11.8,7.5,1.6,4.8,10.5,15.7,,0.1,0.8,0.9,.081,,-1.7,0.8,-0.9,0.1
34,Darius Bazley,PF,22,PHO,2,17,8.0,.357,.571,.000,6.4,33.3,19.6,15.7,2.9,5.3,12.5,20.1,,0.0,0.0,0.0,.003,,-8.9,2.9,-6.0,0.0
35,Bradley Beal,SG,29,WAS,47,1576,20.4,.599,.251,.252,2.8,9.6,6.4,27.1,1.4,1.7,12.9,29.2,,2.4,1.2,3.7,.112,,3.4,-1.0,2.3,1.7
36,Malik Beasley,SG,26,TOT,69,1848,11.2,.530,.701,.065,1.8,12.4,7.2,8.8,1.5,0.4,8.2,21.2,,0.1,1.3,1.4,.037,,-0.8,-1.1,-1.8,0.1
36,Malik Beasley,SG,26,UTA,55,1472,11.6,.535,.704,.066,2.0,12.5,7.3,9.1,1.4,0.5,8.0,21.2,,0.4,1.0,1.3,.044,,-0.3,-1.3,-1.6,0.2
36,Malik Beasley,SG,26,LAL,14,376,9.6,.510,.690,.060,1.2,12.3,6.9,7.5,1.9,0.0,9.0,21.2,,-0.3,0.4,0.1,.008,,-2.5,-0.1,-2.7,-0.1
37,MarJon Beauchamp,SF,22,MIL,42,578,7.8,.501,.583,.141,6.4,10.0,8.3,6.1,1.5,0.6,14.5,18.6,,-0.5,0.7,0.2,.020,,-4.4,-0.6,-5.0,-0.4
38,Dāvis Bertāns,PF,30,DAL,38,410,10.7,.599,.884,.093,2.3,9.3,5.7,6.1,1.2,1.1,6.3,15.8,,0.4,0.3,0.7,.076,,-0.5,-1.3,-1.7,0.0
39,Patrick Beverley,PG,34,TOT,54,1470,8.9,.547,.660,.216,3.0,11.7,7.4,13.1,1.4,2.0,13.9,10.4,,0.8,1.6,2.4,.078,,-2.8,1.4,-1.4,0.2
39,Patrick Beverley,PG,34,LAL,45,1211,8.3,.548,.656,.207,2.2,9.9,6.2,12.2,1.6,1.7,13.8,10.6,,0.5,1.2,1.7,.069,,-3.2,1.4,-1.9,0.0
39,Patrick Beverley,PG,34,CHI,9,259,11.4,.545,.683,.268,6.7,20.1,13.5,17.3,0.9,3.0,14.9,9.1,,0.3,0.3,0.7,.121,,-1.0,1.9,0.9,0.2
40,Saddiq Bey,SF,23,TOT,64,1814,14.3,.566,.499,.316,4.3,13.7,8.9,7.7,1.5,0.6,7.1,20.1,,2.2,1.0,3.2,.085,,0.7,-1.2,-0.5,0.7
40,Saddiq Bey,SF,23,DET,52,1500,14.4,.552,.483,.345,4.2,14.0,8.9,8.5,1.6,0.7,7.2,21.2,,1.6,0.8,2.4,.077,,0.5,-1.2,-0.7,0.5
40,Saddiq Bey,SF,23,ATL,12,314,14.0,.662,.598,.134,4.5,12.7,8.5,4.2,1.2,0.3,6.4,14.8,,0.6,0.2,0.8,.126,,1.8,-1.4,0.5,0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Khem Birch,C,30,TOR,20,162,9.5,.629,.063,.156,5.2,12.9,8.8,5.8,1.5,3.0,19.0,11.1,,0.1,0.2,0.2,.069,,-4.6,1.0,-3.6,-0.1
42,Goga Bitadze,C,23,TOT,27,271,16.2,.568,.243,.405,15.2,16.5,15.9,12.5,1.8,4.6,13.8,15.8,,0.4,0.3,0.7,.123,,-1.0,0.8,-0.1,0.1
42,Goga Bitadze,C,23,IND,21,202,14.0,.551,.269,.462,13.7,13.1,13.4,12.2,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,.093,,-2.3,1.2,-1.1,0.0
42,Goga Bitadze,C,23,ORL,6,69,22.7,.609,.182,.273,19.7,26.6,23.1,13.4,0.7,5.6,7.5,16.6,,0.2,0.1,0.3,.213,,2.8,-0.2,2.6,0.1
43,Bismack Biyombo,C,30,PHO,50,671,12.2,.538,.000,.352,8.8,23.6,16.1,9.0,1.1,8.2,20.8,13.4,,-0.2,1.2,1.0,.074,,-4.6,2.7,-1.9,0.0
44,Buddy Boeheim,PG,23,DET,5,59,5.0,.391,.941,.118,3.6,1.9,2.8,6.7,1.6,0.0,0.0,12.8,,0.0,0.0,0.0,-0.011,,-4.8,-0.5,-5.3,0.0
45,Bogdan Bogdanović,SG,30,ATL,43,1225,13.8,.571,.575,.123,1.4,11.1,6.2,14.0,1.4,1.0,9.1,20.1,,1.1,0.8,2.0,.078,,0.7,-0.7,0.0,0.6
46,Bojan Bogdanović,PF,33,DET,59,1893,17.5,.627,.400,.344,2.0,11.3,6.5,13.5,0.9,0.4,11.7,25.7,,3.2,0.5,3.7,.094,,2.6,-1.8,0.8,1.4
47,Bol Bol,PF,23,ORL,65,1420,15.1,.625,.222,.229,5.3,25.7,15.4,6.3,0.9,5.6,17.6,17.7,,0.5,2.0,2.4,.082,,-1.3,0.8,-0.5,0.5
48,Leandro Bolmaro,SG,22,UTA,14,68,-5.0,.150,.200,.000,6.5,4.8,5.6,12.4,2.1,1.2,25.9,16.6,,-0.4,0.0,-0.3,-0.230,,-12.6,-2.4,-15.0,-0.2
49,Devin Booker,SG,26,PHO,43,1481,22.1,.593,.296,.297,2.9,11.9,7.3,28.2,1.3,1.0,9.8,32.0,,3.4,1.5,4.8,.156,,4.7,-0.4,4.3,2.4
50,Brandon Boston Jr.,SG,21,LAC,21,247,13.6,.519,.240,.314,3.2,9.9,6.6,12.2,1.8,0.0,8.0,26.5,,0.0,0.2,0.2,.043,,-1.6,-0.6,-2.2,0.0
51,Chris Boucher,PF,30,TOR,64,1274,18.6,.594,.363,.331,11.3,21.9,16.2,3.0,1.6,4.0,6.4,18.2,,2.6,1.6,4.2,.159,,1.0,-0.7,0.2,0.7
52,James Bouknight,SG,22,CHO,26,354,5.6,.421,.525,.180,1.5,14.2,7.7,10.6,1.7,1.0,12.6,17.8,,-0.7,0.3,-0.3,-0.047,,-6.3,-0.3,-6.5,-0.4
53,Jamaree Bouyea,PG,23,TOT,5,71,6.5,.504,.429,.143,1.6,8.3,4.9,7.9,2.8,2.9,21.2,11.7,,-0.1,0.1,0.0,.016,,-5.9,1.7,-4.2,0.0
53,Jamaree Bouyea,PG,23,MIA,4,65,7.8,.540,.385,.154,1.7,7.4,4.5,8.6,3.1,3.1,22.4,12.1,,-0.1,0.1,0.0,.031,,-4.9,2.0,-2.9,0.0
53,Jamaree Bouyea,PG,23,WAS,1,6,-7.0,.000,1.000,.000,0.0,17.8,9.3,0.0,0.0,0.0,0.0,7.3,,0.0,0.0,0.0,-0.147,,-16.1,-1.7,-17.8,0.0
54,Tony Bradley,C,25,CHI,12,33,21.7,.690,.417,.333,3.5,33.5,18.8,4.4,1.5,2.9,6.8,19.6,,0.1,0.1,0.2,.218,,4.4,0.4,4.8,0.1
55,Malaki Branham,SF,19,SAS,53,1191,9.6,.534,.425,.118,1.9,10.6,6.1,12.3,1.1,0.5,11.6,18.2,,-0.1,0.2,0.1,.005,,-2.8,-1.8,-4.6,-0.8
56,Christian Braun,SG,21,DEN,64,930,10.4,.587,.318,.224,5.0,12.9,9.0,6.4,1.5,1.3,10.3,12.2,,0.8,0.9,1.6,.085,,-2.1,-0.2,-2.3,-0.1
57,Mikal Bridges,SF,26,TOT,71,2559,16.5,.591,.341,.265,3.0,10.7,6.8,13.9,1.5,2.0,8.2,21.1,,4.2,2.7,6.9,.129,,1.5,0.4,1.8,2.5
57,Mikal Bridges,SF,26,PHO,56,2040,14.9,.574,.342,.228,3.0,10.4,6.6,14.2,1.6,2.0,8.5,19.2,,2.8,2.2,5.0,.118,,0.5,0.5,1.0,1.6
57,Mikal Bridges,SF,26,BRK,15,519,22.9,.637,.341,.371,3.1,12.0,7.7,12.6,1.4,2.0,7.2,28.3,,1.3,0.5,1.8,.169,,5.2,-0.3,4.9,0.9
58,Oshae Brissett,SF,24,IND,54,876,10.9,.530,.524,.407,6.3,16.8,11.6,4.5,1.6,1.0,7.0,15.1,,0.5,0.7,1.2,.065,,-1.8,-0.7,-2.5,-0.1
59,Malcolm Brogdon,PG,30,BOS,59,1521,18.1,.622,.416,.254,2.6,15.2,9.0,21.3,1.2,0.9,11.5,22.7,,3.1,1.8,4.9,.155,,2.4,0.3,2.7,1.8
60,Dillon Brooks,SF,27,MEM,62,1882,8.8,.482,.428,.153,2.1,9.2,5.6,11.7,1.3,0.6,8.9,22.1,,-1.1,2.1,1.0,.025,,-3.9,-0.5,-4.4,-1.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Bruce Brown,SG,26,DEN,69,1943,12.7,.568,.372,.167,3.1,13.2,8.3,15.7,1.8,2.0,13.9,17.3,,1.2,2.1,3.3,.082,,-1.3,0.4,-0.9,0.5
62,Greg Brown III,PF,21,POR,16,93,5.9,.421,.250,.429,2.5,21.1,11.8,4.5,2.1,4.7,15.3,18.4,,-0.2,0.1,-0.1,-0.066,,-8.4,0.0,-8.4,-0.2
63,Jaylen Brown,SF,26,BOS,58,2098,19.4,.585,.359,.267,3.8,17.1,10.5,15.8,1.6,1.1,11.5,31.2,,1.7,2.9,4.5,.103,,1.7,-0.3,1.5,1.8
64,Kendall Brown,SG,19,IND,6,40,9.2,.571,.143,.286,5.5,11.0,8.3,9.8,4.8,0.0,20.2,10.4,,0.0,0.1,0.1,.076,,-7.0,4.0,-3.0,0.0
65,Moses Brown,C,23,LAC,34,288,22.9,.607,.000,.750,22.3,31.6,27.0,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,.187,,0.9,-1.3,-0.4,0.1
66,Sterling Brown,SG,27,LAL,4,24,7.0,.000,.500,.000,13.8,21.5,17.8,9.5,5.9,0.0,0.0,7.0,,0.0,0.1,0.0,.038,,-8.5,5.2,-3.3,0.0
67,Troy Brown Jr.,SF,23,LAL,64,1583,9.5,.561,.592,.088,4.0,13.6,9.0,6.5,1.5,0.6,9.8,12.2,,0.8,1.6,2.3,.071,,-2.0,0.6,-1.3,0.3
68,Jalen Brunson,PG,26,NYK,62,2166,21.3,.595,.269,.339,1.9,9.2,5.6,28.8,1.3,0.7,9.1,27.0,,6.4,1.8,8.2,.182,,4.4,-0.4,4.0,3.3
69,Thomas Bryant,C,25,TOT,54,1030,20.0,.687,.159,.363,9.0,24.6,17.1,4.4,0.7,2.3,8.2,18.0,,2.7,1.3,4.0,.188,,1.2,-0.6,0.6,0.7
69,Thomas Bryant,C,25,LAL,41,876,21.5,.712,.166,.359,8.4,25.0,17.0,5.0,0.8,2.2,7.4,18.1,,2.7,1.1,3.8,.210,,2.4,-0.2,2.2,0.9
69,Thomas Bryant,C,25,DEN,13,154,11.0,.529,.109,.391,12.4,22.7,17.7,0.8,0.6,2.9,12.9,17.5,,0.0,0.2,0.2,.061,,-5.4,-2.8,-8.1,-0.2
70,Reggie Bullock,SF,31,DAL,67,2050,7.8,.573,.842,.091,1.8,12.4,7.0,6.0,1.3,0.6,6.8,10.0,,1.2,1.4,2.6,.060,,-2.2,-0.1,-2.3,-0.2
71,Alec Burks,SG,31,DET,51,1122,16.5,.602,.521,.410,1.8,14.2,7.8,15.7,1.6,0.6,9.7,22.6,,2.0,0.6,2.6,.111,,1.8,-0.5,1.2,0.9
72,Deonte Burton,SG,29,SAC,2,6,-12.6,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,0.0,0.0,0.0,-0.348,,-14.7,-10.0,-24.7,0.0
73,Jared Butler,SG,22,OKC,2,19,13.1,.625,.500,.000,0.0,5.8,2.8,26.7,7.5,0.0,33.3,13.2,,0.0,0.0,0.0,.102,,-4.5,5.2,0.7,0.0
74,Jimmy Butler,SF,33,MIA,56,1864,27.2,.636,.118,.618,7.9,13.6,10.7,25.9,2.9,1.1,8.6,25.8,,7.6,2.7,10.3,.266,,6.4,2.1,8.5,4.9
75,John Butler,C,20,POR,9,30,4.6,.200,.800,.000,3.9,3.8,3.9,4.1,1.6,8.8,0.0,7.3,,0.0,0.0,0.0,-0.024,,-5.9,0.2,-5.7,0.0
76,Jamal Cain,SF,23,MIA,15,186,13.9,.579,.240,.320,7.2,17.6,12.2,7.3,2.1,0.0,6.6,14.5,,0.3,0.2,0.5,.131,,-2.0,1.4,-0.7,0.1
77,Kentavious Caldwell-Pope,SG,29,DEN,67,2117,12.1,.615,.505,.196,1.7,8.2,5.1,10.1,2.3,1.3,10.9,14.1,,2.3,2.2,4.5,.101,,-1.1,0.6,-0.5,0.8
78,Facundo Campazzo,PG,31,DAL,8,52,7.9,.360,.846,.154,0.0,4.6,2.3,22.9,5.8,0.0,17.8,14.7,,-0.1,0.1,0.0,-0.008,,-4.7,3.6,-1.1,0.0
79,Vlatko Čančar,PF,25,DEN,51,802,11.5,.621,.505,.154,3.3,13.2,8.4,11.6,1.1,1.3,12.6,13.8,,1.0,0.7,1.7,.100,,-1.2,-0.3,-1.6,0.1
80,Clint Capela,C,28,ATL,53,1414,22.0,.640,.002,.217,17.0,28.6,22.7,4.5,1.2,3.9,8.2,16.1,,3.9,1.9,5.8,.196,,2.2,-0.4,1.8,1.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Vernon Carey Jr.,C,21,WAS,11,28,10.8,.338,.000,.250,12.5,30.5,21.9,13.4,3.5,6.0,18.4,16.9,,-0.1,0.1,0.0,.019,,-7.0,2.1,-4.9,0.0
82,Jevon Carter,PG,27,MIL,70,1560,11.1,.564,.581,.075,2.1,9.6,6.0,14.4,2.0,1.4,12.7,15.2,,1.0,2.2,3.2,.097,,-2.0,1.6,-0.4,0.6
83,Wendell Carter Jr.,C,23,ORL,47,1406,16.9,.615,.342,.335,8.6,24.9,16.7,12.7,0.7,1.8,14.4,21.0,,1.9,1.4,3.4,.116,,0.6,-0.3,0.3,0.8
84,Alex Caruso,PG,28,CHI,57,1375,11.2,.575,.520,.278,3.0,11.3,7.3,15.9,3.2,2.5,20.8,11.2,,0.6,2.2,2.8,.099,,-2.5,3.4,0.9,1.0
85,Julian Champagnie,SF,21,TOT,5,38,13.0,.615,.769,.000,2.8,18.1,10.2,7.6,1.3,0.0,7.1,15.4,,0.0,0.0,0.0,.059,,0.4,-2.7,-2.3,0.0
85,Julian Champagnie,SF,21,PHI,2,7,-3.8,.000,.500,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.8,,0.0,0.0,0.0,-0.216,,-12.1,-1.5,-13.5,0.0
85,Julian Champagnie,SF,21,SAS,3,31,16.8,.727,.818,.000,3.4,22.2,12.5,9.3,0.0,0.0,8.3,16.0,,0.1,0.0,0.1,.121,,3.3,-3.0,0.2,0.0
86,Justin Champagnie,SF,21,TOR,3,11,29.0,1.000,.000,.000,9.6,33.5,20.6,15.5,0.0,0.0,0.0,11.6,,0.1,0.0,0.1,.329,,6.1,1.8,7.9,0.0
87,Kennedy Chandler,PG,20,MEM,30,242,10.5,.436,.200,.186,3.0,10.9,7.0,26.6,2.2,1.9,17.4,15.7,,-0.1,0.4,0.2,.043,,-3.3,1.2,-2.1,0.0
88,Max Christie,SG,19,LAL,38,507,7.4,.571,.590,.152,1.5,13.6,7.8,4.7,0.8,1.2,10.4,10.4,,0.1,0.4,0.6,.056,,-3.2,-0.1,-3.2,-0.2
89,Josh Christopher,SG,21,HOU,51,580,11.0,.533,.284,.186,2.4,8.5,5.5,13.9,1.7,2.0,15.3,21.5,,-0.3,0.2,0.0,-0.001,,-3.0,-1.5,-4.5,-0.4
90,Brandon Clarke,PF,26,MEM,56,1090,20.1,.682,.017,.393,8.9,21.0,15.0,9.6,1.5,3.1,11.8,17.6,,2.7,1.9,4.6,.203,,0.8,1.8,2.5,1.3
91,Jordan Clarkson,SG,30,UTA,61,1988,14.9,.558,.445,.238,4.0,9.4,6.7,21.1,0.8,0.5,14.0,27.9,,1.2,0.8,2.0,.048,,1.0,-2.4,-1.4,0.3
92,Nic Claxton,C,23,BRK,65,1917,20.7,.689,.004,.443,9.4,25.2,17.5,8.9,1.3,7.4,12.5,15.6,,4.3,3.4,7.7,.192,,0.7,2.0,2.7,2.3
93,Amir Coffey,SG,25,LAC,45,593,7.1,.491,.270,.418,3.2,6.6,4.9,11.5,0.6,0.5,9.7,13.6,,0.1,0.3,0.4,.036,,-4.5,-0.7,-5.2,-0.5
94,John Collins,PF,25,ATL,59,1780,13.2,.583,.324,.241,3.7,20.5,12.0,5.2,1.0,3.2,9.8,16.9,,1.3,1.8,3.2,.086,,-2.0,0.3,-1.6,0.2
95,Zach Collins,C,25,SAS,56,1236,16.3,.601,.253,.268,8.8,22.9,15.5,18.0,1.2,2.6,17.5,20.5,,1.2,0.9,2.1,.080,,-0.6,0.2,-0.3,0.5
96,Mike Conley,PG,35,TOT,55,1645,13.8,.554,.570,.241,1.8,7.7,4.8,31.3,1.7,0.6,14.2,16.0,,2.8,1.1,3.9,.113,,0.4,-0.5,-0.1,0.8
96,Mike Conley,PG,35,UTA,43,1276,14.0,.552,.568,.256,1.5,7.6,4.6,34.3,1.7,0.7,15.1,16.1,,2.4,0.7,3.1,.117,,0.7,-0.6,0.1,0.7
96,Mike Conley,PG,35,MIN,12,369,13.0,.557,.577,.189,3.1,8.0,5.6,20.9,1.8,0.5,11.1,15.7,,0.5,0.3,0.8,.103,,-0.5,-0.1,-0.6,0.1
97,Pat Connaughton,SG,30,MIL,52,1283,9.9,.521,.769,.106,3.4,16.3,10.1,6.9,1.3,0.6,6.8,13.9,,0.5,1.7,2.2,.083,,-1.5,0.4,-1.1,0.3
98,Robert Covington,PF,32,LAC,38,622,13.3,.546,.623,.186,4.5,20.2,12.4,10.5,2.1,4.2,10.4,15.5,,0.4,1.0,1.4,.104,,-1.1,2.3,1.1,0.5
99,Torrey Craig,SF,32,PHO,67,1697,11.2,.556,.513,.096,8.4,16.3,12.2,8.0,1.3,2.4,13.0,12.8,,1.2,2.1,3.3,.093,,-1.5,0.5,-0.9,0.5
