name,minutes,OUT,GTD,team
Josh Giddey,32.0,0,0,Thunder
Jaylin Williams,19.0,0,0,Thunder
Aaron Wiggins,27.0,0,0,Thunder
Isaiah Joe,24.0,0,0,Thunder
Lindy Waters,11.0,0,0,Thunder
Dario Saric,10.0,0,0,Thunder
Ousmane Dieng,8.0,0,0,Thunder
J. Robinson-Earl,4.0,0,0,Thunder
Tre Mann,0.0,0,0,Thunder
Olivier Sarr,0.0,0,0,Thunder
Jared Butler,0.0,0,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
Kelly Olynyk,34.0,0,0,Jazz
Talen Horton-Tucker,33.0,0,0,Jazz
Ochai Agbaji,32.0,0,0,Jazz
Kris Dunn,30.0,0,0,Jazz
Udoka Azubuike,18.0,0,0,Jazz
Simone Fontecchio,29.0,0,0,Jazz
Luka Samanic,22.0,0,0,Jazz
Juan Toscano-Anderson,20.0,0,0,Jazz
Damian Jones,14.0,0,0,Jazz
Johnny Juzang,10.0,0,0,Jazz
Micah Potter,0.0,0,0,Jazz
Lauri Markkanen,0.0,1,0,Jazz
Walker Kessler,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Rudy Gay,0.0,1,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Nikola Jokic,36.0,0,1,Nuggets
K. Caldwell-Pope,32.0,0,1,Nuggets
Jamal Murray,31.0,0,1,Nuggets
Aaron Gordon,30.0,0,1,Nuggets
Michael Porter,30.0,0,1,Nuggets
Bruce Brown,27.0,0,0,Nuggets
Jeff Green,20.0,0,0,Nuggets
Christian Braun,20.0,0,0,Nuggets
Peyton Watson,14.0,0,0,Nuggets
Reggie Jackson,0.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Zeke Nnaji,0.0,0,1,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Vlatko Cancar,0.0,0,0,Nuggets
Jack White,0.0,0,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
Devin Booker,35.0,0,0,Suns
Kevin Durant,35.0,0,0,Suns
Deandre Ayton,31.0,0,0,Suns
Chris Paul,31.0,0,0,Suns
Josh Okogie,29.0,0,0,Suns
Torrey Craig,18.0,0,0,Suns
Bismack Biyombo,17.0,0,0,Suns
Cameron Payne,15.0,0,0,Suns
T.J. Warren,15.0,0,0,Suns
Terrence Ross,14.0,0,0,Suns
Landry Shamet,0.0,0,0,Suns
Jock Landale,0.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Ish Wainright,0.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
