name,minutes,OUT,GTD,team
Sam Hauser,11.0,0,0,Celtics
Mike Muscala,10.0,0,0,Celtics
Luke Kornet,6.0,0,0,Celtics
Blake Griffin,4.0,0,0,Celtics
P. Pritchard,1.0,0,1,Celtics
JD Davison,1.0,0,0,Celtics
Justin Champagnie,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Jalen Suggs,24.0,0,0,Magic
Goga Bitadze,15.0,0,0,Magic
Caleb Houstan,14.0,0,0,Magic
Bol Bol,5.0,0,0,Magic
Chuma Okeke,1.0,0,0,Magic
Cole Anthony,28.0,0,0,Magic
Kevon Harris,1.0,0,0,Magic
Jay Scrubb,1.0,0,0,Magic
M. Carter-Williams,1.0,0,0,Magic
Admiral Schofield,1.0,0,0,Magic
Paolo Banchero,0.0,0,1,Magic
Markelle Fultz,0.0,0,1,Magic
Franz Wagner,0.0,0,1,Magic
Wendell Carter,0.0,0,1,Magic
Gary Harris,0.0,0,1,Magic
Moritz Wagner,0.0,0,1,Magic
Mikal Bridges,37.0,0,0,Nets
Spencer Dinwiddie,37.0,0,0,Nets
Nic Claxton,33.0,0,0,Nets
Cameron Johnson,27.0,0,0,Nets
D. Finney-Smith,25.0,0,1,Nets
Royce O'Neale,28.0,0,0,Nets
Joe Harris,14.0,0,0,Nets
Seth Curry,14.0,0,0,Nets
Day'Ron Sharpe,13.0,0,0,Nets
Yuta Watanabe,7.0,0,0,Nets
Cam Thomas,5.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Edmond Sumner,0.0,0,0,Nets
Moses Brown,0.0,0,0,Nets
Dru Smith,0.0,0,0,Nets
David Duke,0.0,0,0,Nets
Quentin Grimes,39.0,0,0,Knicks
Immanuel Quickley,38.0,0,0,Knicks
Obi Toppin,33.0,0,0,Knicks
RJ Barrett,31.0,0,1,Knicks
Mitchell Robinson,26.0,0,0,Knicks
Josh Hart,28.0,0,0,Knicks
Isaiah Hartenstein,25.0,0,0,Knicks
Miles McBride,10.0,0,0,Knicks
Evan Fournier,8.0,0,0,Knicks
Jericho Sims,3.0,0,0,Knicks
Trevor Keels,2.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Jalen Brunson,0.0,1,0,Knicks
Julius Randle,0.0,1,0,Knicks
D. Washington,0.0,1,0,Knicks
DaQuan Jeffries,0.0,1,0,Knicks
CJ McCollum,37.0,0,0,Pelicans
Trey Murphy,36.0,0,0,Pelicans
Brandon Ingram,35.0,0,0,Pelicans
Herbert Jones,32.0,0,0,Pelicans
Jonas Valanciunas,28.0,0,0,Pelicans
Josh Richardson,23.0,0,0,Pelicans
Larry Nance,20.0,0,0,Pelicans
Naji Marshall,18.0,0,0,Pelicans
Dyson Daniels,11.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Jaxson Hayes,0.0,0,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Jose Alvarado,0.0,1,0,Pelicans
Desmond Bane,34.0,0,0,Grizzlies
Ja Morant,33.0,0,0,Grizzlies
Jaren Jackson,32.0,0,0,Grizzlies
Dillon Brooks,30.0,0,0,Grizzlies
Xavier Tillman,30.0,0,0,Grizzlies
Luke Kennard,29.0,0,0,Grizzlies
Tyus Jones,22.0,0,0,Grizzlies
David Roddy,21.0,0,0,Grizzlies
John Konchar,12.0,0,0,Grizzlies
Kennedy Chandler,1.0,0,0,Grizzlies
Kenneth Lofton,1.0,0,0,Grizzlies
Santi Aldama,0.0,0,1,Grizzlies
Vince Williams,0.0,0,0,Grizzlies
Jake LaRavia,0.0,1,0,Grizzlies
Ziaire Williams,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Bobby Portis,35.0,0,0,Bucks
Jevon Carter,31.0,0,0,Bucks
Joe Ingles,25.0,0,0,Bucks
Jae Crowder,25.0,0,0,Bucks
Meyers Leonard,20.0,0,0,Bucks
Wesley Matthews,28.0,0,0,Bucks
AJ Green,21.0,0,0,Bucks
MarJon Beauchamp,19.0,0,0,Bucks
Goran Dragic,15.0,0,0,Bucks
Lindell Wigginton,14.0,0,0,Bucks
T. Antetokounmpo,8.0,0,0,Bucks
Jrue Holiday,0.0,1,0,Bucks
G. Antetokounmpo,0.0,1,0,Bucks
Brook Lopez,0.0,1,0,Bucks
Khris Middleton,0.0,1,0,Bucks
Grayson Allen,0.0,1,0,Bucks
Pat Connaughton,0.0,1,0,Bucks
DeMar DeRozan,37.0,0,1,Bulls
Zach LaVine,36.0,0,1,Bulls
Nikola Vucevic,34.0,0,0,Bulls
Patrick Beverley,29.0,0,0,Bulls
Alex Caruso,0.0,0,1,Bulls
Coby White,31.0,0,0,Bulls
Patrick Williams,27.0,0,0,Bulls
Ayo Dosunmu,24.0,0,0,Bulls
Andre Drummond,11.0,0,0,Bulls
Derrick Jones,7.0,0,0,Bulls
Javonte Green,2.0,0,0,Bulls
Dalen Terry,2.0,0,0,Bulls
Terry Taylor,0.0,0,0,Bulls
Carlik Jones,0.0,0,0,Bulls
Marko Simonovic,0.0,0,0,Bulls
Luka Doncic,37.0,0,1,Mavericks
Kyrie Irving,36.0,0,1,Mavericks
Tim Hardaway,31.0,0,0,Mavericks
Reggie Bullock,31.0,0,0,Mavericks
Dwight Powell,14.0,0,0,Mavericks
Maxi Kleber,25.0,0,0,Mavericks
Josh Green,21.0,0,0,Mavericks
Jaden Hardy,18.0,0,0,Mavericks
Christian Wood,17.0,0,0,Mavericks
JaVale McGee,10.0,0,1,Mavericks
Markieff Morris,0.0,0,0,Mavericks
Frank Ntilikina,0.0,0,0,Mavericks
Justin Holiday,0.0,0,0,Mavericks
Davis Bertans,0.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
Stephen Curry,37.0,0,0,Warriors
Klay Thompson,36.0,0,0,Warriors
Draymond Green,34.0,0,0,Warriors
Jonathan Kuminga,21.0,0,0,Warriors
Anthony Lamb,14.0,0,0,Warriors
Jordan Poole,28.0,0,0,Warriors
Kevon Looney,25.0,0,0,Warriors
Donte DiVincenzo,25.0,0,0,Warriors
Gary Payton,15.0,0,0,Warriors
Moses Moody,5.0,0,0,Warriors
Ty Jerome,0.0,0,0,Warriors
JaMychal Green,0.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Lester Quinones,0.0,0,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
Andrew Wiggins,0.0,1,0,Warriors
D. Sabonis,36.0,0,1,Kings
De'Aaron Fox,35.0,0,1,Kings
Harrison Barnes,34.0,0,0,Kings
Kevin Huerter,29.0,0,1,Kings
Keegan Murray,27.0,0,1,Kings
Malik Monk,21.0,0,1,Kings
Trey Lyles,19.0,0,1,Kings
Davion Mitchell,13.0,0,1,Kings
Kessler Edwards,11.0,0,0,Kings
Alex Len,9.0,0,0,Kings
Chimezie Metu,4.0,0,0,Kings
Terence Davis,2.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
P.J. Dozier,0.0,0,0,Kings
Keon Ellis,0.0,0,0,Kings
Neemias Queta,0.0,0,0,Kings
M. Dellavedova,0.0,1,0,Kings
Devin Booker,35.0,0,0,Suns
Kevin Durant,35.0,0,0,Suns
Deandre Ayton,31.0,0,0,Suns
Chris Paul,31.0,0,0,Suns
Josh Okogie,29.0,0,0,Suns
Torrey Craig,18.0,0,0,Suns
Bismack Biyombo,17.0,0,0,Suns
T.J. Warren,15.0,0,1,Suns
Cameron Payne,15.0,0,0,Suns
Terrence Ross,14.0,0,0,Suns
Landry Shamet,0.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Jock Landale,0.0,0,0,Suns
Ish Wainright,0.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
LeBron James,35.0,0,1,Lakers
Anthony Davis,35.0,0,1,Lakers
D. Russell,32.0,0,1,Lakers
Austin Reaves,25.0,0,0,Lakers
Jarred Vanderbilt,24.0,0,0,Lakers
Malik Beasley,24.0,0,0,Lakers
Dennis Schroder,21.0,0,0,Lakers
Troy Brown,17.0,0,0,Lakers
Rui Hachimura,16.0,0,0,Lakers
Wenyen Gabriel,10.0,0,0,Lakers
Mo Bamba,5.0,0,0,Lakers
Lonnie Walker,3.0,0,0,Lakers
Davon Reed,1.0,0,0,Lakers
Max Christie,1.0,0,0,Lakers
Scotty Pippen,0.0,0,1,Lakers
Cole Swider,0.0,0,0,Lakers
